.HEADER
..NAMES
Time,V U4.G2
7.8693e-009,0.3257
7.9079e-009,0.3256
7.9464e-009,0.3272
7.9850e-009,0.3374
8.0236e-009,0.3689
8.0622e-009,0.4340
8.1008e-009,0.5346
8.1393e-009,0.6561
8.1779e-009,0.7689
8.2165e-009,0.8556
8.2550e-009,0.9218
8.2936e-009,0.9784
8.3322e-009,1.0295
8.3708e-009,1.0732
8.4093e-009,1.1214
8.4479e-009,1.1591
8.4865e-009,1.1700
8.5251e-009,1.1482
8.5637e-009,1.0785
8.6022e-009,0.9686
8.6408e-009,0.8429
8.6794e-009,0.7257
8.7179e-009,0.6272
8.7565e-009,0.5456
8.7951e-009,0.4783
8.8337e-009,0.4280
8.8722e-009,0.3881
8.9108e-009,0.3618
8.9494e-009,0.3622
8.9880e-009,0.4038
9.0266e-009,0.4904
9.0651e-009,0.6132
9.1037e-009,0.7422
9.1423e-009,0.8460
9.1808e-009,0.9201
9.2194e-009,0.9762
9.2580e-009,1.0250
9.2966e-009,1.0678
9.3352e-009,1.0998
9.3737e-009,1.1219
9.4123e-009,1.1374
9.4509e-009,1.1471
9.4895e-009,1.1546
9.5280e-009,1.1615
9.5666e-009,1.1654
9.6052e-009,1.1654
9.6437e-009,1.1641
9.6823e-009,1.1648
9.7209e-009,1.1684
9.7595e-009,1.1717
9.7981e-009,1.1733
9.8366e-009,1.1741
9.8752e-009,1.1744
9.9138e-009,1.1745
9.9524e-009,1.1752
9.9909e-009,1.1764
1.00295e-008,1.1772
1.00681e-008,1.1774
1.01066e-008,1.1774
1.01452e-008,1.1779
1.01838e-008,1.1785
1.02224e-008,1.1786
1.02610e-008,1.1791
1.02995e-008,1.1818
1.03381e-008,1.1840
1.03767e-008,1.1745
1.04152e-008,1.1348
1.04538e-008,1.0507
1.04924e-008,0.9350
1.05310e-008,0.8146
1.05695e-008,0.7045
1.06081e-008,0.6077
1.06467e-008,0.5268
1.06853e-008,0.4639
1.07239e-008,0.4190
1.07624e-008,0.3866
1.08010e-008,0.3629
1.08396e-008,0.3472
1.08781e-008,0.3360
1.09167e-008,0.3267
1.09553e-008,0.3212
1.09939e-008,0.3211
1.10324e-008,0.3238
1.10710e-008,0.3258
1.11096e-008,0.3260
1.11482e-008,0.3261
1.11868e-008,0.3261
1.12253e-008,0.3271
1.12639e-008,0.3359
1.13025e-008,0.3644
1.13410e-008,0.4254
1.13796e-008,0.5221
1.14182e-008,0.6429
1.14568e-008,0.7584
1.14953e-008,0.8480
1.15339e-008,0.9154
1.15725e-008,0.9728
1.16111e-008,1.0247
1.16497e-008,1.0673
1.16882e-008,1.0988
1.17268e-008,1.1206
1.17654e-008,1.1354
1.18039e-008,1.1453
1.18425e-008,1.1536
1.18811e-008,1.1611
1.19197e-008,1.1647
1.19583e-008,1.1645
1.19968e-008,1.1642
1.20354e-008,1.1664
1.20740e-008,1.1699
1.21126e-008,1.1723
1.21511e-008,1.1733
1.21897e-008,1.1740
1.22283e-008,1.1743
1.22668e-008,1.1746
1.23054e-008,1.1755
1.23440e-008,1.1767
1.23826e-008,1.1772
1.24212e-008,1.1772
1.24597e-008,1.1774
1.24983e-008,1.1781
1.25369e-008,1.1785
1.25755e-008,1.1784
1.26140e-008,1.1783
1.26526e-008,1.1783
1.26912e-008,1.1783
1.27297e-008,1.1782
1.27683e-008,1.1784
1.28069e-008,1.1786
1.28455e-008,1.1785
1.28841e-008,1.1783
1.29226e-008,1.1784
1.29612e-008,1.1785
1.29998e-008,1.1785
1.30383e-008,1.1785
1.30769e-008,1.1793
1.31155e-008,1.1822
1.31541e-008,1.1842
1.31926e-008,1.1737
1.32312e-008,1.1317
1.32698e-008,1.0453
1.33084e-008,0.9287
1.33470e-008,0.8088
1.33855e-008,0.6995
1.34241e-008,0.6033
1.34627e-008,0.5232
1.35012e-008,0.4612
1.35398e-008,0.4172
1.35784e-008,0.3853
1.36170e-008,0.3620
1.36555e-008,0.3467
1.36941e-008,0.3356
1.37327e-008,0.3263
1.37713e-008,0.3211
1.38099e-008,0.3213
1.38484e-008,0.3240
1.38870e-008,0.3259
1.39256e-008,0.3261
1.39641e-008,0.3261
1.40027e-008,0.3261
1.40413e-008,0.3273
1.40799e-008,0.3368
1.41185e-008,0.3667
1.41570e-008,0.4295
1.41956e-008,0.5279
1.42342e-008,0.6492
1.42728e-008,0.7637
1.43113e-008,0.8519
1.43499e-008,0.9185
1.43885e-008,0.9755
1.44270e-008,1.0271
1.44656e-008,1.0704
1.45042e-008,1.1180
1.45428e-008,1.1567
1.45814e-008,1.1707
1.46199e-008,1.1506
1.46585e-008,1.0835
1.46971e-008,0.9754
1.47357e-008,0.8496
1.47742e-008,0.7318
1.48128e-008,0.6320
1.48514e-008,0.5498
1.48899e-008,0.4818
1.49285e-008,0.4303
1.49671e-008,0.3894
1.50057e-008,0.3623
1.50443e-008,0.3612
1.50828e-008,0.4004
1.51214e-008,0.4843
1.51600e-008,0.6057
1.51985e-008,0.7353
1.52371e-008,0.8409
1.52757e-008,0.9164
1.53143e-008,0.9733
1.53528e-008,1.0225
1.53914e-008,1.0656
1.54300e-008,1.0982
1.54686e-008,1.1209
1.55071e-008,1.1369
1.55457e-008,1.1467
1.55843e-008,1.1542
1.56229e-008,1.1612
1.56615e-008,1.1653
1.57000e-008,1.1655
1.57386e-008,1.1641
1.57772e-008,1.1648
1.58158e-008,1.1682
1.58543e-008,1.1716
1.58929e-008,1.1748
1.59315e-008,1.1797
1.59701e-008,1.1823
1.60086e-008,1.1700
1.60472e-008,1.1258
1.60858e-008,1.0380
1.61243e-008,0.9216
1.61629e-008,0.8024
1.62015e-008,0.6936
1.62401e-008,0.5985
1.62786e-008,0.5197
1.63172e-008,0.4586
1.63558e-008,0.4151
1.63944e-008,0.3837
1.64329e-008,0.3608
1.64715e-008,0.3457
1.65101e-008,0.3347
1.65487e-008,0.3258
1.65873e-008,0.3211
1.66258e-008,0.3212
1.66644e-008,0.3239
1.67030e-008,0.3257
1.67416e-008,0.3260
1.67801e-008,0.3260
1.68187e-008,0.3258
1.68573e-008,0.3250
1.68959e-008,0.3242
1.69344e-008,0.3240
1.69730e-008,0.3236
1.70116e-008,0.3229
1.70501e-008,0.3224
1.70887e-008,0.3224
1.71273e-008,0.3223
1.71659e-008,0.3216
1.72044e-008,0.3208
1.72430e-008,0.3207
1.72816e-008,0.3208
1.73202e-008,0.3206
1.73588e-008,0.3207
1.73973e-008,0.3208
1.74359e-008,0.3208
1.74745e-008,0.3206
1.75131e-008,0.3205
1.75516e-008,0.3207
1.75902e-008,0.3207
1.76288e-008,0.3206
1.76674e-008,0.3205
1.77059e-008,0.3206
1.77445e-008,0.3207
1.77831e-008,0.3222
1.78216e-008,0.3297
1.78602e-008,0.3530
1.78988e-008,0.4057
1.79374e-008,0.4950
1.79759e-008,0.6134
1.80145e-008,0.7330
1.80531e-008,0.8293
1.80917e-008,0.9011
1.81302e-008,0.9609
1.81688e-008,1.0141
1.82074e-008,1.0587
1.82460e-008,1.0927
1.82846e-008,1.1164
1.83231e-008,1.1325
1.83617e-008,1.1430
1.84003e-008,1.1516
1.84389e-008,1.1596
1.84774e-008,1.1642
1.85160e-008,1.1644
1.85546e-008,1.1639
1.85932e-008,1.1656
1.86317e-008,1.1690
1.86703e-008,1.1716
1.87089e-008,1.1747
1.87474e-008,1.1796
1.87860e-008,1.1818
1.88246e-008,1.1685
1.88632e-008,1.1224
1.89017e-008,1.0326
1.89403e-008,0.9152
1.89789e-008,0.7961
1.90175e-008,0.6881
1.90560e-008,0.5940
1.90946e-008,0.5158
1.91332e-008,0.4557
1.91718e-008,0.4104
1.92104e-008,0.3749
1.92489e-008,0.3604
1.92875e-008,0.3837
1.93261e-008,0.4473
1.93647e-008,0.5528
1.94032e-008,0.6812
1.94418e-008,0.7986
1.94804e-008,0.8863
1.95190e-008,0.9495
1.95575e-008,1.0019
1.95961e-008,1.0491
1.96347e-008,1.0863
1.96732e-008,1.1122
1.97118e-008,1.1308
1.97504e-008,1.1433
1.97890e-008,1.1514
1.98275e-008,1.1582
1.98661e-008,1.1640
1.99047e-008,1.1661
1.99433e-008,1.1649
1.99819e-008,1.1643
2.00204e-008,1.1668
2.00590e-008,1.1706
2.00976e-008,1.1731
2.01362e-008,1.1773
2.01747e-008,1.1820
2.02133e-008,1.1781
2.02519e-008,1.1499
2.02905e-008,1.0801
2.03290e-008,0.9725
2.03676e-008,0.8521
2.04062e-008,0.7381
2.04447e-008,0.6368
2.04833e-008,0.5511
2.05219e-008,0.4822
2.05605e-008,0.4312
2.05990e-008,0.3891
2.06376e-008,0.3632
2.06762e-008,0.3677
2.07148e-008,0.4116
2.07533e-008,0.4985
2.07919e-008,0.6194
2.08305e-008,0.7462
2.08691e-008,0.8486
2.09077e-008,0.9214
2.09462e-008,0.9778
2.09848e-008,1.0278
2.10234e-008,1.0704
2.10620e-008,1.1146
2.11005e-008,1.1537
2.11391e-008,1.1750
2.11777e-008,1.1618
2.12163e-008,1.1050
2.12548e-008,1.0026
2.12934e-008,0.8763
2.13320e-008,0.7552
2.13705e-008,0.6501
2.14091e-008,0.5645
2.14477e-008,0.4944
2.14863e-008,0.4398
2.15248e-008,0.3971
2.15634e-008,0.3663
2.16020e-008,0.3580
2.16406e-008,0.3889
2.16791e-008,0.4626
2.17177e-008,0.5776
2.17563e-008,0.7091
2.17949e-008,0.8214
2.18335e-008,0.9027
2.18720e-008,0.9624
2.19106e-008,1.0126
2.19492e-008,1.0575
2.19878e-008,1.0922
2.20263e-008,1.1166
2.20649e-008,1.1341
2.21035e-008,1.1451
2.21420e-008,1.1527
2.21806e-008,1.1598
2.22192e-008,1.1649
2.22578e-008,1.1659
2.22963e-008,1.1644
2.23349e-008,1.1644
2.23735e-008,1.1675
2.24121e-008,1.1710
2.24506e-008,1.1730
2.24892e-008,1.1739
2.25278e-008,1.1745
2.25664e-008,1.1746
2.26050e-008,1.1750
2.26435e-008,1.1761
2.26821e-008,1.1772
2.27207e-008,1.1774
2.27593e-008,1.1774
2.27978e-008,1.1778
2.28364e-008,1.1785
2.28750e-008,1.1787
2.29136e-008,1.1788
2.29521e-008,1.1810
2.29907e-008,1.1841
2.30293e-008,1.1792
2.30678e-008,1.1497
2.31064e-008,1.0776
2.31450e-008,0.9676
2.31836e-008,0.8464
2.32221e-008,0.7328
2.32607e-008,0.6323
2.32993e-008,0.5470
2.33379e-008,0.4789
2.33764e-008,0.4291
2.34150e-008,0.3880
2.34536e-008,0.3631
2.34922e-008,0.3692
2.35308e-008,0.4153
2.35693e-008,0.5041
2.36079e-008,0.6259
2.36465e-008,0.7521
2.36851e-008,0.8531
2.37236e-008,0.9249
2.37622e-008,0.9805
2.38008e-008,1.0302
2.38394e-008,1.0721
2.38779e-008,1.1025
2.39165e-008,1.1237
2.39551e-008,1.1389
2.39936e-008,1.1484
2.40322e-008,1.1554
2.40708e-008,1.1620
2.41094e-008,1.1658
2.41479e-008,1.1658
2.41865e-008,1.1643
2.42251e-008,1.1654
2.42637e-008,1.1692
2.43023e-008,1.1722
2.43408e-008,1.1754
2.43794e-008,1.1804
2.44180e-008,1.1819
2.44566e-008,1.1661
2.44951e-008,1.1152
2.45337e-008,1.0212
2.45723e-008,0.9031
2.46109e-008,0.7849
2.46494e-008,0.6780
2.46880e-008,0.5853
2.47266e-008,0.5091
2.47651e-008,0.4509
2.48037e-008,0.4063
2.48423e-008,0.3724
2.48809e-008,0.3610
2.49194e-008,0.3884
2.49580e-008,0.4564
2.49966e-008,0.5654
2.50352e-008,0.6944
2.50737e-008,0.8091
2.51123e-008,0.8936
2.51509e-008,0.9551
2.51895e-008,1.0070
2.52281e-008,1.0535
2.52666e-008,1.0957
2.53052e-008,1.1390
2.53438e-008,1.1705
2.53824e-008,1.1708
2.54209e-008,1.1358
2.54595e-008,1.0504
2.54981e-008,0.9305
2.55367e-008,0.8052
2.55752e-008,0.6919
2.56138e-008,0.5988
2.56524e-008,0.5222
2.56909e-008,0.4606
2.57295e-008,0.4166
2.57681e-008,0.3851
2.58067e-008,0.3612
2.58452e-008,0.3444
2.58838e-008,0.3332
2.59224e-008,0.3253
2.59610e-008,0.3208
2.59995e-008,0.3206
2.60381e-008,0.3235
2.60767e-008,0.3264
2.61153e-008,0.3268
2.61539e-008,0.3259
2.61924e-008,0.3256
2.62310e-008,0.3250
2.62696e-008,0.3241
2.63082e-008,0.3238
2.63467e-008,0.3236
2.63853e-008,0.3232
2.64239e-008,0.3225
2.64625e-008,0.3222
2.65010e-008,0.3222
2.65396e-008,0.3217
2.65782e-008,0.3208
2.66167e-008,0.3205
2.66553e-008,0.3206
2.66939e-008,0.3207
2.67325e-008,0.3207
2.67710e-008,0.3207
2.68096e-008,0.3207
2.68482e-008,0.3206
2.68868e-008,0.3205
2.69254e-008,0.3205
2.69639e-008,0.3207
2.70025e-008,0.3206
2.70411e-008,0.3205
2.70797e-008,0.3205
2.71182e-008,0.3206
2.71568e-008,0.3218
2.71954e-008,0.3278
2.72340e-008,0.3476
2.72725e-008,0.3946
2.73111e-008,0.4781
2.73497e-008,0.5931
2.73882e-008,0.7147
2.74268e-008,0.8156
2.74654e-008,0.8904
2.75040e-008,0.9517
2.75425e-008,1.0059
2.75811e-008,1.0522
2.76197e-008,1.0880
2.76583e-008,1.1131
2.76968e-008,1.1303
2.77354e-008,1.1415
2.77740e-008,1.1502
2.78126e-008,1.1585
2.78512e-008,1.1638
2.78897e-008,1.1646
2.79283e-008,1.1639
2.79669e-008,1.1652
2.80055e-008,1.1684
2.80440e-008,1.1713
2.80826e-008,1.1728
2.81212e-008,1.1736
2.81598e-008,1.1741
2.81983e-008,1.1743
2.82369e-008,1.1749
2.82755e-008,1.1762
2.83140e-008,1.1771
2.83526e-008,1.1771
2.83912e-008,1.1771
2.84298e-008,1.1777
2.84683e-008,1.1783
2.85069e-008,1.1784
2.85455e-008,1.1787
2.85841e-008,1.1812
2.86226e-008,1.1840
2.86612e-008,1.1775
2.86998e-008,1.1443
2.87384e-008,1.0677
2.87770e-008,0.9552
2.88155e-008,0.8341
2.88541e-008,0.7219
2.88927e-008,0.6228
2.89313e-008,0.5391
2.89698e-008,0.4729
2.90084e-008,0.4254
2.90470e-008,0.3913
2.90855e-008,0.3662
2.91241e-008,0.3493
2.91627e-008,0.3377
2.92013e-008,0.3280
2.92398e-008,0.3217
2.92784e-008,0.3207
2.93170e-008,0.3233
2.93556e-008,0.3256
2.93941e-008,0.3260
2.94327e-008,0.3260
2.94713e-008,0.3261
2.95099e-008,0.3266
2.95485e-008,0.3333
2.95870e-008,0.3577
2.96256e-008,0.4126
2.96642e-008,0.5036
2.97028e-008,0.6222
2.97413e-008,0.7406
2.97799e-008,0.8350
2.98185e-008,0.9050
2.98570e-008,0.9636
2.98956e-008,1.0165
2.99342e-008,1.0612
2.99728e-008,1.1085
3.00113e-008,1.1497
3.00499e-008,1.1712
3.00885e-008,1.1581
3.01271e-008,1.1024
3.01657e-008,1.0018
3.02042e-008,0.8769
3.02428e-008,0.7564
3.02814e-008,0.6520
3.03199e-008,0.5665
3.03585e-008,0.4954
3.03971e-008,0.4400
3.04357e-008,0.4023
3.04743e-008,0.3745
3.05128e-008,0.3531
3.05514e-008,0.3390
3.05900e-008,0.3294
3.06285e-008,0.3229
3.06671e-008,0.3201
3.07057e-008,0.3213
3.07443e-008,0.3248
3.07829e-008,0.3267
3.08214e-008,0.3261
3.08600e-008,0.3255
3.08986e-008,0.3257
3.09372e-008,0.3286
3.09757e-008,0.3428
3.10143e-008,0.3818
3.10529e-008,0.4561
3.10914e-008,0.5641
3.11300e-008,0.6861
3.11686e-008,0.7931
3.12072e-008,0.8734
3.12458e-008,0.9366
3.12843e-008,0.9918
3.13229e-008,1.0409
3.13615e-008,1.0847
3.14000e-008,1.1311
3.14386e-008,1.1650
3.14772e-008,1.1674
3.15158e-008,1.1356
3.15544e-008,1.0538
3.15929e-008,0.9368
3.16315e-008,0.8121
3.16701e-008,0.6988
3.17087e-008,0.6052
3.17472e-008,0.5274
3.17858e-008,0.4639
3.18244e-008,0.4171
3.18629e-008,0.3793
3.19015e-008,0.3580
3.19401e-008,0.3691
3.19787e-008,0.4211
3.20173e-008,0.5186
3.20558e-008,0.6465
3.20944e-008,0.7710
3.21330e-008,0.8671
3.21715e-008,0.9352
3.22101e-008,0.9888
3.22487e-008,1.0367
3.22873e-008,1.0768
3.23259e-008,1.1061
3.23644e-008,1.1264
3.24030e-008,1.1404
3.24416e-008,1.1491
3.24801e-008,1.1564
3.25187e-008,1.1629
3.25573e-008,1.1658
3.25959e-008,1.1651
3.26344e-008,1.1640
3.26730e-008,1.1656
3.27116e-008,1.1694
3.27502e-008,1.1723
3.27888e-008,1.1761
3.28273e-008,1.1811
3.28659e-008,1.1807
3.29045e-008,1.1608
3.29430e-008,1.1033
3.29816e-008,1.0039
3.30202e-008,0.8844
3.30588e-008,0.7676
3.30974e-008,0.6628
3.31359e-008,0.5726
3.31745e-008,0.4989
3.32131e-008,0.4435
3.32516e-008,0.3995
3.32902e-008,0.3683
3.33288e-008,0.3623
3.33674e-008,0.3959
3.34060e-008,0.4709
3.34445e-008,0.5846
3.34831e-008,0.7136
3.35217e-008,0.8240
3.35603e-008,0.9041
3.35988e-008,0.9635
3.36374e-008,1.0146
3.36760e-008,1.0599
3.37145e-008,1.1020
3.37531e-008,1.1437
3.37917e-008,1.1726
3.38303e-008,1.1682
3.38689e-008,1.1258
3.39074e-008,1.0336
3.39460e-008,0.9107
3.39846e-008,0.7867
3.40231e-008,0.6762
3.40617e-008,0.5860
3.41003e-008,0.5119
3.41389e-008,0.4528
3.41775e-008,0.4083
3.42160e-008,0.3732
3.42546e-008,0.3570
3.42932e-008,0.3769
3.43318e-008,0.4380
3.43703e-008,0.5436
3.44089e-008,0.6743
3.44475e-008,0.7942
3.44860e-008,0.8836
3.45246e-008,0.9475
3.45632e-008,0.9995
3.46018e-008,1.0462
3.46404e-008,1.0870
3.46789e-008,1.1317
3.47175e-008,1.1663
3.47561e-008,1.1727
3.47946e-008,1.1449
3.48332e-008,1.0670
3.48718e-008,0.9511
3.49104e-008,0.8242
3.49490e-008,0.7084
3.49875e-008,0.6122
3.50261e-008,0.5334
3.50647e-008,0.4694
3.51032e-008,0.4226
3.51418e-008,0.3897
3.51804e-008,0.3647
3.52190e-008,0.3465
3.52575e-008,0.3347
3.52961e-008,0.3263
3.53347e-008,0.3211
3.53733e-008,0.3203
3.54119e-008,0.3229
3.54504e-008,0.3261
3.54890e-008,0.3269
3.55276e-008,0.3260
3.55661e-008,0.3256
3.56047e-008,0.3262
3.56433e-008,0.3324
3.56819e-008,0.3553
3.57205e-008,0.4085
3.57590e-008,0.4979
3.57976e-008,0.6155
3.58362e-008,0.7340
3.58747e-008,0.8299
3.59133e-008,0.9012
3.59519e-008,0.9603
3.59905e-008,1.0135
3.60290e-008,1.0588
3.60676e-008,1.1069
3.61062e-008,1.1487
3.61448e-008,1.1710
3.61834e-008,1.1596
3.62219e-008,1.1068
3.62605e-008,1.0084
3.62991e-008,0.8839
3.63376e-008,0.7628
3.63762e-008,0.6575
3.64148e-008,0.5709
3.64534e-008,0.4989
3.64920e-008,0.4425
3.65305e-008,0.4000
3.65691e-008,0.3682
3.66077e-008,0.3573
3.66462e-008,0.3857
3.66848e-008,0.4568
3.67234e-008,0.5701
3.67620e-008,0.7013
3.68006e-008,0.8150
3.68391e-008,0.8983
3.68777e-008,0.9588
3.69163e-008,1.0093
3.69549e-008,1.0548
3.69934e-008,1.0904
3.70320e-008,1.1154
3.70706e-008,1.1331
3.71091e-008,1.1444
3.71477e-008,1.1523
3.71863e-008,1.1594
3.72249e-008,1.1646
3.72635e-008,1.1658
3.73020e-008,1.1644
3.73406e-008,1.1643
3.73792e-008,1.1671
3.74177e-008,1.1708
3.74563e-008,1.1729
3.74949e-008,1.1738
3.75335e-008,1.1744
3.75721e-008,1.1745
3.76106e-008,1.1749
3.76492e-008,1.1760
3.76878e-008,1.1771
3.77263e-008,1.1774
3.77649e-008,1.1774
3.78035e-008,1.1777
3.78421e-008,1.1784
3.78806e-008,1.1787
3.79192e-008,1.1787
3.79578e-008,1.1807
3.79964e-008,1.1839
3.80350e-008,1.1800
3.80735e-008,1.1525
3.81121e-008,1.0832
3.81507e-008,0.9748
3.81892e-008,0.8535
3.82278e-008,0.7393
3.82664e-008,0.6379
3.83050e-008,0.5516
3.83436e-008,0.4825
3.83821e-008,0.4316
3.84207e-008,0.3894
3.84593e-008,0.3633
3.84978e-008,0.3676
3.85364e-008,0.4113
3.85750e-008,0.4976
3.86136e-008,0.6180
3.86521e-008,0.7449
3.86907e-008,0.8479
3.87293e-008,0.9210
3.87679e-008,0.9774
3.88065e-008,1.0274
3.88450e-008,1.0702
3.88836e-008,1.1145
3.89222e-008,1.1536
3.89607e-008,1.1751
3.89993e-008,1.1623
3.90379e-008,1.1058
3.90765e-008,1.0037
3.91151e-008,0.8775
3.91536e-008,0.7563
3.91922e-008,0.6510
3.92308e-008,0.5652
3.92693e-008,0.4949
3.93079e-008,0.4402
3.93465e-008,0.3985
3.93851e-008,0.3674
3.94237e-008,0.3583
3.94622e-008,0.3886
3.95008e-008,0.4616
3.95394e-008,0.5765
3.95780e-008,0.7081
3.96165e-008,0.8206
3.96551e-008,0.9022
3.96937e-008,0.9619
3.97322e-008,1.0121
3.97708e-008,1.0571
3.98094e-008,1.0920
3.98480e-008,1.1165
3.98866e-008,1.1339
3.99251e-008,1.1450
3.99637e-008,1.1527
4.00023e-008,1.1598
4.00408e-008,1.1649
4.00794e-008,1.1659
4.01180e-008,1.1644
4.01566e-008,1.1644
4.01952e-008,1.1674
4.02337e-008,1.1710
4.02723e-008,1.1738
4.03109e-008,1.1785
4.03494e-008,1.1825
4.03880e-008,1.1748
4.04266e-008,1.1395
4.04652e-008,1.0609
4.05037e-008,0.9485
4.05423e-008,0.8283
4.05809e-008,0.7167
4.06195e-008,0.6183
4.06581e-008,0.5358
4.06966e-008,0.4705
4.07352e-008,0.4221
4.07738e-008,0.3823
4.08123e-008,0.3609
4.08509e-008,0.3735
4.08895e-008,0.4254
4.09281e-008,0.5205
4.09667e-008,0.6456
4.10052e-008,0.7690
4.10438e-008,0.8652
4.10824e-008,0.9335
4.11209e-008,0.9880
4.11595e-008,1.0371
4.11981e-008,1.0773
4.12367e-008,1.1060
4.12752e-008,1.1263
4.13138e-008,1.1406
4.13524e-008,1.1495
4.13910e-008,1.1563
4.14296e-008,1.1628
