.HEADER
..NAMES
Time,V U5.N3
6.9682e-009,0.3087
7.0049e-009,0.3028
7.0416e-009,0.3040
7.0783e-009,0.3111
7.1149e-009,0.3213
7.1516e-009,0.3315
7.1883e-009,0.3394
7.2250e-009,0.3432
7.2616e-009,0.3425
7.2983e-009,0.3380
7.3350e-009,0.3316
7.3717e-009,0.3259
7.4083e-009,0.3227
7.4450e-009,0.3227
7.4817e-009,0.3251
7.5184e-009,0.3284
7.5550e-009,0.3307
7.5917e-009,0.3309
7.6284e-009,0.3289
7.6651e-009,0.3254
7.7018e-009,0.3222
7.7384e-009,0.3206
7.7751e-009,0.3217
7.8118e-009,0.3250
7.8484e-009,0.3291
7.8851e-009,0.3324
7.9218e-009,0.3335
7.9585e-009,0.3323
7.9952e-009,0.3295
8.0318e-009,0.3265
8.0685e-009,0.3245
8.1052e-009,0.3241
8.1418e-009,0.3252
8.1785e-009,0.3272
8.2152e-009,0.3295
8.2519e-009,0.3312
8.2886e-009,0.3319
8.3252e-009,0.3315
8.3619e-009,0.3302
8.3986e-009,0.3285
8.4352e-009,0.3270
8.4719e-009,0.3263
8.5086e-009,0.3265
8.5453e-009,0.3274
8.5820e-009,0.3286
8.6186e-009,0.3295
8.6553e-009,0.3298
8.6920e-009,0.3295
8.7286e-009,0.3287
8.7653e-009,0.3277
8.8020e-009,0.3271
8.8387e-009,0.3271
8.8754e-009,0.3277
8.9120e-009,0.3286
8.9487e-009,0.3294
8.9854e-009,0.3296
9.0220e-009,0.3292
9.0587e-009,0.3283
9.0954e-009,0.3273
9.1321e-009,0.3268
9.1688e-009,0.3269
9.2054e-009,0.3276
9.2421e-009,0.3287
9.2788e-009,0.3296
9.3154e-009,0.3302
9.3521e-009,0.3301
9.3888e-009,0.3295
9.4255e-009,0.3286
9.4622e-009,0.3277
9.4988e-009,0.3271
9.5355e-009,0.3269
9.5722e-009,0.3273
9.6088e-009,0.3280
9.6455e-009,0.3289
9.6822e-009,0.3295
9.7189e-009,0.3297
9.7556e-009,0.3295
9.7922e-009,0.3289
9.8289e-009,0.3282
9.8656e-009,0.3276
9.9022e-009,0.3279
9.9389e-009,0.3307
9.9756e-009,0.3404
1.00123e-008,0.3651
1.00490e-008,0.4143
1.00856e-008,0.4932
1.01223e-008,0.5980
1.01590e-008,0.7126
1.01956e-008,0.8165
1.02323e-008,0.8930
1.02690e-008,0.9341
1.03057e-008,0.9449
1.03424e-008,0.9400
1.03790e-008,0.9336
1.04157e-008,0.9342
1.04524e-008,0.9441
1.04890e-008,0.9602
1.05257e-008,0.9775
1.05624e-008,0.9919
1.05991e-008,1.0004
1.06358e-008,1.0022
1.06724e-008,0.9994
1.07091e-008,0.9949
1.07458e-008,0.9917
1.07824e-008,0.9923
1.08191e-008,0.9974
1.08558e-008,1.0066
1.08925e-008,1.0184
1.09292e-008,1.0305
1.09658e-008,1.0409
1.10025e-008,1.0486
1.10392e-008,1.0532
1.10758e-008,1.0565
1.11125e-008,1.0614
1.11492e-008,1.0703
1.11859e-008,1.0836
1.12226e-008,1.0990
1.12592e-008,1.1124
1.12959e-008,1.1196
1.13326e-008,1.1188
1.13693e-008,1.1108
1.14059e-008,1.0992
1.14426e-008,1.0886
1.14793e-008,1.0832
1.15159e-008,1.0846
1.15526e-008,1.0920
1.15893e-008,1.1021
1.16260e-008,1.1110
1.16627e-008,1.1157
1.16993e-008,1.1150
1.17360e-008,1.1097
1.17727e-008,1.1018
1.18093e-008,1.0935
1.18460e-008,1.0868
1.18827e-008,1.0830
1.19194e-008,1.0826
1.19561e-008,1.0852
1.19927e-008,1.0896
1.20294e-008,1.0938
1.20661e-008,1.0966
1.21027e-008,1.0971
1.21394e-008,1.0959
1.21761e-008,1.0938
1.22128e-008,1.0923
1.22495e-008,1.0921
1.22861e-008,1.0934
1.23228e-008,1.0957
1.23595e-008,1.0979
1.23961e-008,1.0989
1.24328e-008,1.0982
1.24695e-008,1.0959
1.25062e-008,1.0929
1.25429e-008,1.0904
1.25795e-008,1.0894
1.26162e-008,1.0902
1.26529e-008,1.0922
1.26895e-008,1.0945
1.27262e-008,1.0962
1.27629e-008,1.0966
1.27996e-008,1.0958
1.28363e-008,1.0941
1.28729e-008,1.0920
1.29096e-008,1.0904
1.29463e-008,1.0895
1.29829e-008,1.0896
1.30196e-008,1.0906
1.30563e-008,1.0921
1.30930e-008,1.0935
1.31297e-008,1.0944
1.31663e-008,1.0945
1.32030e-008,1.0939
1.32397e-008,1.0929
1.32763e-008,1.0920
1.33130e-008,1.0915
1.33497e-008,1.0914
1.33864e-008,1.0919
1.34231e-008,1.0926
1.34597e-008,1.0932
1.34964e-008,1.0935
1.35331e-008,1.0933
1.35697e-008,1.0928
1.36064e-008,1.0922
1.36431e-008,1.0919
1.36798e-008,1.0920
1.37165e-008,1.0925
1.37531e-008,1.0931
1.37898e-008,1.0935
1.38265e-008,1.0935
1.38631e-008,1.0931
1.38998e-008,1.0925
1.39365e-008,1.0918
1.39732e-008,1.0914
1.40099e-008,1.0913
1.40465e-008,1.0916
1.40832e-008,1.0921
1.41199e-008,1.0927
1.41565e-008,1.0932
1.41932e-008,1.0934
1.42299e-008,1.0933
1.42666e-008,1.0928
1.43033e-008,1.0923
1.43399e-008,1.0918
1.43766e-008,1.0916
1.44133e-008,1.0916
1.44499e-008,1.0920
1.44866e-008,1.0924
1.45233e-008,1.0928
1.45600e-008,1.0930
1.45967e-008,1.0929
1.46333e-008,1.0926
1.46700e-008,1.0922
1.47067e-008,1.0919
1.47433e-008,1.0918
1.47800e-008,1.0919
1.48167e-008,1.0921
1.48534e-008,1.0924
1.48901e-008,1.0927
1.49267e-008,1.0927
1.49634e-008,1.0926
1.50001e-008,1.0923
1.50368e-008,1.0921
1.50734e-008,1.0919
1.51101e-008,1.0918
1.51468e-008,1.0919
1.51834e-008,1.0921
1.52201e-008,1.0923
1.52568e-008,1.0925
1.52935e-008,1.0926
1.53301e-008,1.0925
1.53668e-008,1.0923
1.54035e-008,1.0921
1.54402e-008,1.0919
1.54769e-008,1.0918
1.55135e-008,1.0919
1.55502e-008,1.0920
1.55869e-008,1.0922
1.56236e-008,1.0923
1.56602e-008,1.0924
1.56969e-008,1.0924
1.57336e-008,1.0922
1.57703e-008,1.0921
1.58069e-008,1.0920
1.58436e-008,1.0919
1.58803e-008,1.0919
1.59169e-008,1.0920
1.59536e-008,1.0921
1.59903e-008,1.0922
1.60270e-008,1.0922
1.60636e-008,1.0922
1.61003e-008,1.0921
1.61370e-008,1.0921
1.61737e-008,1.0920
1.62104e-008,1.0920
1.62470e-008,1.0920
1.62837e-008,1.0920
1.63204e-008,1.0921
1.63571e-008,1.0921
1.63937e-008,1.0921
1.64304e-008,1.0923
1.64671e-008,1.0930
1.65037e-008,1.0947
1.65404e-008,1.0969
1.65771e-008,1.0955
1.66138e-008,1.0820
1.66504e-008,1.0433
1.66871e-008,0.9703
1.67238e-008,0.8648
1.67605e-008,0.7390
1.67972e-008,0.6146
1.68338e-008,0.5157
1.68705e-008,0.4565
1.69072e-008,0.4369
1.69439e-008,0.4454
1.69805e-008,0.4647
1.70172e-008,0.4797
1.70539e-008,0.4823
1.70905e-008,0.4716
1.71272e-008,0.4526
1.71639e-008,0.4324
1.72006e-008,0.4176
1.72372e-008,0.4111
1.72739e-008,0.4127
1.73106e-008,0.4193
1.73473e-008,0.4268
1.73840e-008,0.4311
1.74206e-008,0.4302
1.74573e-008,0.4271
1.74940e-008,0.4300
1.75307e-008,0.4531
1.75673e-008,0.5102
1.76040e-008,0.6054
1.76407e-008,0.7266
1.76773e-008,0.8473
1.77140e-008,0.9401
1.77507e-008,0.9860
1.77874e-008,0.9838
1.78240e-008,0.9514
1.78607e-008,0.9146
1.78974e-008,0.8932
1.79341e-008,0.8964
1.79708e-008,0.9213
1.80074e-008,0.9573
1.80441e-008,0.9919
1.80808e-008,1.0150
1.81175e-008,1.0210
1.81541e-008,1.0112
1.81908e-008,0.9923
1.82275e-008,0.9731
1.82641e-008,0.9617
1.83008e-008,0.9626
1.83375e-008,0.9761
1.83742e-008,0.9996
1.84108e-008,1.0273
1.84475e-008,1.0497
1.84842e-008,1.0532
1.85209e-008,1.0208
1.85576e-008,0.9434
1.85942e-008,0.8289
1.86309e-008,0.6978
1.86676e-008,0.5779
1.87043e-008,0.4949
1.87409e-008,0.4584
1.87776e-008,0.4586
1.88143e-008,0.4759
1.88509e-008,0.4905
1.88876e-008,0.4903
1.89243e-008,0.4747
1.89610e-008,0.4506
1.89976e-008,0.4281
1.90343e-008,0.4154
1.90710e-008,0.4159
1.91077e-008,0.4265
1.91444e-008,0.4405
1.91810e-008,0.4510
1.92177e-008,0.4532
1.92544e-008,0.4458
1.92911e-008,0.4304
1.93277e-008,0.4130
1.93644e-008,0.4039
1.94011e-008,0.4179
1.94377e-008,0.4699
1.94744e-008,0.5656
1.95111e-008,0.6931
1.95478e-008,0.8243
1.95844e-008,0.9285
1.96211e-008,0.9833
1.96578e-008,0.9852
1.96945e-008,0.9522
1.97312e-008,0.9126
1.97678e-008,0.8894
1.98045e-008,0.8932
1.98412e-008,0.9210
1.98779e-008,0.9605
1.99145e-008,0.9974
1.99512e-008,1.0203
1.99879e-008,1.0238
2.00245e-008,1.0101
2.00612e-008,0.9880
2.00979e-008,0.9677
2.01346e-008,0.9575
2.01712e-008,0.9610
2.02079e-008,0.9770
2.02446e-008,1.0017
2.02813e-008,1.0291
2.03179e-008,1.0508
2.03546e-008,1.0546
2.03913e-008,1.0247
2.04280e-008,0.9512
2.04647e-008,0.8405
2.05013e-008,0.7116
2.05380e-008,0.5912
2.05747e-008,0.5052
2.06114e-008,0.4648
2.06480e-008,0.4616
2.06847e-008,0.4768
2.07214e-008,0.4908
2.07580e-008,0.4909
2.07947e-008,0.4754
2.08314e-008,0.4514
2.08681e-008,0.4285
2.09047e-008,0.4155
2.09414e-008,0.4159
2.09781e-008,0.4267
2.10148e-008,0.4411
2.10515e-008,0.4518
2.10881e-008,0.4540
2.11248e-008,0.4468
2.11615e-008,0.4318
2.11982e-008,0.4127
2.12348e-008,0.3936
2.12715e-008,0.3781
2.13082e-008,0.3684
2.13448e-008,0.3657
2.13815e-008,0.3684
2.14182e-008,0.3721
2.14549e-008,0.3717
2.14915e-008,0.3632
2.15282e-008,0.3463
2.15649e-008,0.3248
2.16016e-008,0.3053
2.16383e-008,0.2939
2.16749e-008,0.2941
2.17116e-008,0.3052
2.17483e-008,0.3223
2.17850e-008,0.3384
2.18216e-008,0.3473
2.18583e-008,0.3459
2.18950e-008,0.3355
2.19316e-008,0.3210
2.19683e-008,0.3084
2.20050e-008,0.3020
2.20417e-008,0.3031
2.20783e-008,0.3104
2.21150e-008,0.3221
2.21517e-008,0.3387
2.21884e-008,0.3647
2.22251e-008,0.4095
2.22617e-008,0.4800
2.22984e-008,0.5761
2.23351e-008,0.6867
2.23718e-008,0.7922
2.24084e-008,0.8749
2.24451e-008,0.9243
2.24818e-008,0.9415
2.25184e-008,0.9387
2.25551e-008,0.9310
2.25918e-008,0.9285
2.26285e-008,0.9349
2.26651e-008,0.9486
2.27018e-008,0.9652
2.27385e-008,0.9809
2.27752e-008,0.9929
2.28119e-008,0.9996
2.28485e-008,1.0012
2.28852e-008,0.9993
2.29219e-008,0.9960
2.29586e-008,0.9941
2.29952e-008,0.9959
2.30319e-008,1.0026
2.30686e-008,1.0146
2.31052e-008,1.0292
2.31419e-008,1.0389
2.31786e-008,1.0309
2.32153e-008,0.9890
2.32519e-008,0.9059
2.32886e-008,0.7911
2.33253e-008,0.6649
2.33620e-008,0.5540
2.33987e-008,0.4814
2.34353e-008,0.4534
2.34720e-008,0.4584
2.35087e-008,0.4773
2.35454e-008,0.4918
2.35820e-008,0.4919
2.36187e-008,0.4776
2.36554e-008,0.4556
2.36920e-008,0.4343
2.37287e-008,0.4212
2.37654e-008,0.4190
2.38021e-008,0.4258
2.38387e-008,0.4366
2.38754e-008,0.4457
2.39121e-008,0.4490
2.39488e-008,0.4442
2.39855e-008,0.4315
2.40221e-008,0.4135
2.40588e-008,0.3941
2.40955e-008,0.3772
2.41322e-008,0.3660
2.41688e-008,0.3623
2.42055e-008,0.3645
2.42422e-008,0.3679
2.42788e-008,0.3670
2.43155e-008,0.3580
2.43522e-008,0.3410
2.43889e-008,0.3202
2.44255e-008,0.3023
2.44622e-008,0.2934
2.44989e-008,0.2960
2.45356e-008,0.3088
2.45723e-008,0.3261
2.46089e-008,0.3412
2.46456e-008,0.3482
2.46823e-008,0.3449
2.47190e-008,0.3334
2.47556e-008,0.3188
2.47923e-008,0.3068
2.48290e-008,0.3013
2.48657e-008,0.3032
2.49023e-008,0.3114
2.49390e-008,0.3248
2.49757e-008,0.3447
2.50123e-008,0.3766
2.50490e-008,0.4292
2.50857e-008,0.5071
2.51224e-008,0.6076
2.51590e-008,0.7167
2.51957e-008,0.8154
2.52324e-008,0.8881
2.52691e-008,0.9280
2.53058e-008,0.9392
2.53424e-008,0.9355
2.53791e-008,0.9304
2.54158e-008,0.9315
2.54525e-008,0.9407
2.54891e-008,0.9552
2.55258e-008,0.9709
2.55625e-008,0.9846
2.55991e-008,0.9943
2.56358e-008,0.9990
2.56725e-008,0.9997
2.57092e-008,0.9978
2.57458e-008,0.9954
2.57825e-008,0.9952
2.58192e-008,0.9986
2.58559e-008,1.0066
2.58926e-008,1.0192
2.59292e-008,1.0327
2.59659e-008,1.0385
2.60026e-008,1.0226
2.60393e-008,0.9697
2.60759e-008,0.8772
2.61126e-008,0.7576
2.61493e-008,0.6332
2.61859e-008,0.5308
2.62226e-008,0.4702
2.62593e-008,0.4523
2.62960e-008,0.4625
2.63326e-008,0.4815
2.63693e-008,0.4927
2.64060e-008,0.4889
2.64427e-008,0.4722
2.64794e-008,0.4499
2.65160e-008,0.4305
2.65527e-008,0.4203
2.65894e-008,0.4207
2.66261e-008,0.4288
2.66627e-008,0.4393
2.66994e-008,0.4469
2.67361e-008,0.4480
2.67727e-008,0.4411
2.68094e-008,0.4269
2.68461e-008,0.4085
2.68828e-008,0.3896
2.69194e-008,0.3740
2.69561e-008,0.3648
2.69928e-008,0.3628
2.70295e-008,0.3656
2.70662e-008,0.3682
2.71028e-008,0.3653
2.71395e-008,0.3540
2.71762e-008,0.3355
2.72129e-008,0.3149
2.72495e-008,0.2990
2.72862e-008,0.2931
2.73229e-008,0.2988
2.73595e-008,0.3133
2.73962e-008,0.3307
2.74329e-008,0.3440
2.74696e-008,0.3483
2.75062e-008,0.3426
2.75429e-008,0.3297
2.75796e-008,0.3153
2.76163e-008,0.3048
2.76530e-008,0.3012
2.76896e-008,0.3049
2.77263e-008,0.3145
2.77630e-008,0.3294
2.77997e-008,0.3518
2.78363e-008,0.3887
2.78730e-008,0.4481
2.79097e-008,0.5330
2.79463e-008,0.6377
2.79830e-008,0.7458
2.80197e-008,0.8386
2.80564e-008,0.9024
2.80930e-008,0.9333
2.81297e-008,0.9389
2.81664e-008,0.9337
2.82031e-008,0.9299
2.82398e-008,0.9334
2.82764e-008,0.9445
2.83131e-008,0.9598
2.83498e-008,0.9751
2.83865e-008,0.9878
2.84231e-008,0.9961
2.84598e-008,0.9995
2.84965e-008,0.9993
2.85331e-008,0.9970
2.85698e-008,0.9949
2.86065e-008,0.9949
2.86432e-008,0.9986
2.86798e-008,1.0063
2.87165e-008,1.0172
2.87532e-008,1.0294
2.87899e-008,1.0407
2.88266e-008,1.0495
2.88632e-008,1.0554
2.88999e-008,1.0599
2.89366e-008,1.0658
2.89733e-008,1.0752
2.90099e-008,1.0880
2.90466e-008,1.1019
2.90833e-008,1.1129
2.91199e-008,1.1176
2.91566e-008,1.1149
2.91933e-008,1.1062
2.92300e-008,1.0952
2.92666e-008,1.0863
2.93033e-008,1.0830
2.93400e-008,1.0862
2.93767e-008,1.0943
2.94133e-008,1.1040
2.94500e-008,1.1116
2.94867e-008,1.1149
2.95234e-008,1.1133
2.95601e-008,1.1081
2.95967e-008,1.1012
2.96334e-008,1.0952
2.96701e-008,1.0908
2.97068e-008,1.0850
2.97434e-008,1.0696
2.97801e-008,1.0315
2.98168e-008,0.9610
2.98534e-008,0.8593
2.98901e-008,0.7376
2.99268e-008,0.6167
2.99635e-008,0.5201
3.00002e-008,0.4618
3.00368e-008,0.4416
3.00735e-008,0.4488
3.01102e-008,0.4670
3.01469e-008,0.4818
3.01835e-008,0.4848
3.02202e-008,0.4747
3.02569e-008,0.4557
3.02935e-008,0.4346
3.03302e-008,0.4183
3.03669e-008,0.4106
3.04036e-008,0.4118
3.04403e-008,0.4190
3.04769e-008,0.4275
3.05136e-008,0.4329
3.05503e-008,0.4326
3.05869e-008,0.4289
3.06236e-008,0.4301
3.06603e-008,0.4505
3.06970e-008,0.5044
3.07336e-008,0.5974
3.07703e-008,0.7180
3.08070e-008,0.8401
3.08437e-008,0.9356
3.08804e-008,0.9846
3.09170e-008,0.9848
3.09537e-008,0.9535
3.09904e-008,0.9167
3.10270e-008,0.8948
3.10637e-008,0.8971
3.11004e-008,0.9213
3.11371e-008,0.9567
3.11738e-008,0.9911
3.12104e-008,1.0141
3.12471e-008,1.0203
3.12838e-008,1.0109
3.13205e-008,0.9923
3.13571e-008,0.9734
3.13938e-008,0.9621
3.14305e-008,0.9629
3.14671e-008,0.9764
3.15038e-008,0.9998
3.15405e-008,1.0276
3.15772e-008,1.0505
3.16139e-008,1.0551
3.16505e-008,1.0245
3.16872e-008,0.9487
3.17239e-008,0.8352
3.17605e-008,0.7041
3.17972e-008,0.5829
3.18339e-008,0.4980
3.18706e-008,0.4598
3.19072e-008,0.4591
3.19439e-008,0.4763
3.19806e-008,0.4913
3.20173e-008,0.4917
3.20540e-008,0.4761
3.20906e-008,0.4518
3.21273e-008,0.4287
3.21640e-008,0.4154
3.22006e-008,0.4154
3.22373e-008,0.4259
3.22740e-008,0.4403
3.23107e-008,0.4512
3.23474e-008,0.4539
3.23840e-008,0.4468
3.24207e-008,0.4316
3.24574e-008,0.4139
3.24941e-008,0.4038
3.25307e-008,0.4159
3.25674e-008,0.4653
3.26041e-008,0.5585
3.26407e-008,0.6849
3.26774e-008,0.8169
3.27141e-008,0.9237
3.27508e-008,0.9818
3.27875e-008,0.9865
3.28241e-008,0.9547
3.28608e-008,0.9147
3.28975e-008,0.8900
3.29341e-008,0.8922
3.29708e-008,0.9189
3.30075e-008,0.9583
3.30442e-008,0.9959
3.30808e-008,1.0199
3.31175e-008,1.0244
3.31542e-008,1.0115
3.31909e-008,0.9894
3.32276e-008,0.9686
3.32642e-008,0.9576
3.33009e-008,0.9602
3.33376e-008,0.9757
3.33742e-008,1.0001
3.34109e-008,1.0277
3.34476e-008,1.0501
3.34843e-008,1.0555
3.35210e-008,1.0282
3.35576e-008,0.9575
3.35943e-008,0.8487
3.36310e-008,0.7203
3.36677e-008,0.5985
3.37043e-008,0.5097
3.37410e-008,0.4663
3.37777e-008,0.4611
3.38143e-008,0.4757
3.38510e-008,0.4902
3.38877e-008,0.4914
3.39244e-008,0.4769
3.39611e-008,0.4531
3.39977e-008,0.4299
3.40344e-008,0.4161
3.40711e-008,0.4156
3.41077e-008,0.4259
3.41444e-008,0.4403
3.41811e-008,0.4513
3.42178e-008,0.4541
3.42545e-008,0.4475
3.42911e-008,0.4329
3.43278e-008,0.4157
3.43645e-008,0.4048
3.44012e-008,0.4135
3.44378e-008,0.4570
3.44745e-008,0.5430
3.45112e-008,0.6644
3.45478e-008,0.7957
3.45845e-008,0.9067
3.46212e-008,0.9726
3.46579e-008,0.9857
3.46946e-008,0.9594
3.47312e-008,0.9208
3.47679e-008,0.8943
3.48046e-008,0.8927
3.48412e-008,0.9159
3.48779e-008,0.9532
3.49146e-008,0.9906
3.49513e-008,1.0161
3.49879e-008,1.0231
3.50246e-008,1.0125
3.50613e-008,0.9919
3.50980e-008,0.9713
3.51347e-008,0.9594
3.51713e-008,0.9602
3.52080e-008,0.9734
3.52447e-008,0.9951
3.52813e-008,1.0195
3.53180e-008,1.0414
3.53547e-008,1.0568
3.53914e-008,1.0640
3.54281e-008,1.0638
3.54647e-008,1.0604
3.55014e-008,1.0597
3.55381e-008,1.0665
3.55748e-008,1.0817
3.56114e-008,1.1014
3.56481e-008,1.1188
3.56848e-008,1.1272
3.57214e-008,1.1235
3.57581e-008,1.1095
3.57948e-008,1.0909
3.58315e-008,1.0751
3.58682e-008,1.0684
3.59048e-008,1.0732
3.59415e-008,1.0873
3.59782e-008,1.1048
3.60148e-008,1.1188
3.60515e-008,1.1244
3.60882e-008,1.1206
3.61249e-008,1.1099
3.61615e-008,1.0964
3.61982e-008,1.0845
3.62349e-008,1.0771
3.62716e-008,1.0753
3.63083e-008,1.0787
3.63449e-008,1.0854
3.63816e-008,1.0930
3.64183e-008,1.0988
3.64549e-008,1.1009
3.64916e-008,1.0993
3.65283e-008,1.0951
3.65650e-008,1.0907
3.66017e-008,1.0882
3.66383e-008,1.0886
3.66750e-008,1.0917
3.67117e-008,1.0960
3.67484e-008,1.0997
3.67850e-008,1.1010
3.68217e-008,1.0993
3.68584e-008,1.0951
3.68950e-008,1.0901
3.69317e-008,1.0866
3.69684e-008,1.0858
3.70051e-008,1.0880
3.70418e-008,1.0920
3.70784e-008,1.0963
3.71151e-008,1.0995
3.71518e-008,1.1014
3.71884e-008,1.1006
3.72251e-008,1.0929
3.72618e-008,1.0692
3.72985e-008,1.0179
3.73351e-008,0.9341
3.73718e-008,0.8227
3.74085e-008,0.6982
3.74452e-008,0.5828
3.74819e-008,0.4975
3.75185e-008,0.4513
3.75552e-008,0.4402
3.75919e-008,0.4512
3.76285e-008,0.4681
3.76652e-008,0.4784
3.77019e-008,0.4768
3.77386e-008,0.4641
3.77753e-008,0.4459
3.78119e-008,0.4287
3.78486e-008,0.4173
3.78853e-008,0.4134
3.79220e-008,0.4158
3.79586e-008,0.4215
3.79953e-008,0.4269
3.80320e-008,0.4290
3.80686e-008,0.4274
3.81053e-008,0.4265
3.81420e-008,0.4358
3.81787e-008,0.4699
3.82154e-008,0.5396
3.82520e-008,0.6445
3.82887e-008,0.7669
3.83254e-008,0.8797
3.83620e-008,0.9576
3.83987e-008,0.9872
3.84354e-008,0.9738
3.84721e-008,0.9390
3.85088e-008,0.9070
3.85454e-008,0.8940
3.85821e-008,0.9049
3.86188e-008,0.9337
3.86555e-008,0.9692
3.86921e-008,0.9998
3.87288e-008,1.0169
3.87655e-008,1.0174
3.88021e-008,1.0044
3.88388e-008,0.9854
3.88755e-008,0.9690
3.89122e-008,0.9617
3.89489e-008,0.9665
3.89855e-008,0.9824
3.90222e-008,1.0053
3.90589e-008,1.0297
3.90955e-008,1.0505
3.91322e-008,1.0640
3.91689e-008,1.0691
3.92056e-008,1.0680
3.92422e-008,1.0659
3.92789e-008,1.0683
3.93156e-008,1.0781
3.93523e-008,1.0940
3.93890e-008,1.1107
