.HEADER
..NAMES
Time,V U4.B8
.DATA
4.11209e-008,1.1774
4.11595e-008,1.1769
4.11981e-008,1.1767
4.12367e-008,1.1770
4.12752e-008,1.1773
4.13138e-008,1.1773
4.13524e-008,1.1773
4.13910e-008,1.1772
4.14296e-008,1.1772
4.14681e-008,1.1771
4.15067e-008,1.1772
4.15453e-008,1.1773
4.15838e-008,1.1774
4.16224e-008,1.1773
4.16610e-008,1.1772
4.16996e-008,1.1772
4.17382e-008,1.1773
4.17767e-008,1.1774
4.18153e-008,1.1774
4.18539e-008,1.1773
4.18924e-008,1.1774
4.19310e-008,1.1774
4.19696e-008,1.1773
4.20082e-008,1.1774
4.20468e-008,1.1774
4.20853e-008,1.1774
4.21239e-008,1.1774
4.21625e-008,1.1774
4.22011e-008,1.1789
4.22396e-008,1.1836
4.22782e-008,1.1834
4.23168e-008,1.1612
4.23553e-008,1.0949
4.23939e-008,0.9796
4.24325e-008,0.8525
4.24711e-008,0.7400
4.25097e-008,0.6368
4.25482e-008,0.5481
4.25868e-008,0.4810
4.26254e-008,0.4366
4.26639e-008,0.4020
4.27025e-008,0.3705
4.27411e-008,0.3731
4.27797e-008,0.4129
4.28183e-008,0.4857
4.28568e-008,0.5876
4.28954e-008,0.7038
4.29340e-008,0.8057
4.29726e-008,0.8851
4.30111e-008,0.9528
4.30497e-008,1.0086
4.30883e-008,1.0523
4.31268e-008,1.0844
4.31654e-008,1.1054
4.32040e-008,1.1174
4.32426e-008,1.1283
4.32812e-008,1.1400
4.33197e-008,1.1509
4.33583e-008,1.1614
4.33969e-008,1.1701
4.34354e-008,1.1731
4.34740e-008,1.1717
4.35126e-008,1.1714
4.35512e-008,1.1725
4.35898e-008,1.1741
4.36283e-008,1.1799
4.36669e-008,1.1844
4.37055e-008,1.1733
4.37440e-008,1.1306
4.37826e-008,1.0377
4.38212e-008,0.9115
4.38598e-008,0.7925
4.38983e-008,0.6853
4.39369e-008,0.5876
4.39755e-008,0.5086
4.40141e-008,0.4542
4.40527e-008,0.4186
4.40912e-008,0.3920
4.41298e-008,0.3731
4.41684e-008,0.3617
4.42069e-008,0.3544
4.42455e-008,0.3467
4.42841e-008,0.3344
4.43227e-008,0.3229
4.43613e-008,0.3189
4.43998e-008,0.3188
4.44384e-008,0.3184
4.44770e-008,0.3188
4.45155e-008,0.3214
4.45541e-008,0.3238
4.45927e-008,0.3239
4.46313e-008,0.3235
4.46699e-008,0.3238
4.47084e-008,0.3240
4.47470e-008,0.3233
4.47856e-008,0.3215
4.48242e-008,0.3203
4.48627e-008,0.3206
4.49013e-008,0.3214
4.49399e-008,0.3215
4.49784e-008,0.3213
4.50170e-008,0.3230
4.50556e-008,0.3312
4.50942e-008,0.3558
4.51328e-008,0.4140
4.51713e-008,0.5141
4.52099e-008,0.6423
4.52485e-008,0.7669
4.52870e-008,0.8543
4.53256e-008,0.9189
4.53642e-008,0.9771
4.54028e-008,1.0268
4.54414e-008,1.0641
4.54799e-008,1.0897
4.55185e-008,1.1085
4.55571e-008,1.1203
4.55957e-008,1.1287
4.56342e-008,1.1389
4.56728e-008,1.1526
4.57114e-008,1.1665
4.57499e-008,1.1738
4.57885e-008,1.1719
4.58271e-008,1.1687
4.58657e-008,1.1694
4.59043e-008,1.1717
4.59428e-008,1.1728
4.59814e-008,1.1733
4.60200e-008,1.1740
4.60585e-008,1.1738
4.60971e-008,1.1734
4.61357e-008,1.1743
4.61743e-008,1.1762
4.62129e-008,1.1781
4.62514e-008,1.1783
4.62900e-008,1.1766
4.63286e-008,1.1755
4.63671e-008,1.1760
4.64057e-008,1.1774
4.64443e-008,1.1813
4.64829e-008,1.1848
4.65214e-008,1.1744
4.65600e-008,1.1293
4.65986e-008,1.0322
4.66372e-008,0.9045
4.66758e-008,0.7862
4.67143e-008,0.6796
4.67529e-008,0.5832
4.67915e-008,0.5059
4.68300e-008,0.4525
4.68686e-008,0.4164
4.69072e-008,0.3809
4.69458e-008,0.3665
4.69844e-008,0.3923
4.70229e-008,0.4504
4.70615e-008,0.5415
4.71001e-008,0.6543
4.71386e-008,0.7657
4.71772e-008,0.8533
4.72158e-008,0.9255
4.72544e-008,0.9863
4.72930e-008,1.0350
4.73315e-008,1.0732
4.73701e-008,1.1197
4.74087e-008,1.1545
4.74473e-008,1.1524
4.74858e-008,1.1344
4.75244e-008,1.0756
4.75630e-008,0.9702
4.76015e-008,0.8481
4.76401e-008,0.7314
4.76787e-008,0.6222
4.77173e-008,0.5323
4.77559e-008,0.4700
4.77944e-008,0.4290
4.78330e-008,0.3928
4.78716e-008,0.3700
4.79101e-008,0.3824
4.79487e-008,0.4235
4.79873e-008,0.5041
4.80259e-008,0.6162
4.80645e-008,0.7336
4.81030e-008,0.8260
4.81416e-008,0.8997
4.81802e-008,0.9647
4.82188e-008,1.0183
4.82573e-008,1.0604
4.82959e-008,1.1007
4.83345e-008,1.1460
4.83730e-008,1.1568
4.84116e-008,1.1429
4.84502e-008,1.0982
4.84888e-008,1.0060
4.85274e-008,0.8877
4.85659e-008,0.7688
4.86045e-008,0.6548
4.86431e-008,0.5571
4.86816e-008,0.4866
4.87202e-008,0.4408
4.87588e-008,0.4080
4.87974e-008,0.3851
4.88360e-008,0.3709
4.88745e-008,0.3578
4.89131e-008,0.3485
4.89517e-008,0.3415
4.89902e-008,0.3317
4.90288e-008,0.3228
4.90674e-008,0.3184
4.91060e-008,0.3166
4.91445e-008,0.3162
4.91831e-008,0.3187
4.92217e-008,0.3226
4.92603e-008,0.3280
4.92989e-008,0.3450
4.93374e-008,0.3887
4.93760e-008,0.4711
4.94146e-008,0.5885
4.94531e-008,0.7186
4.94917e-008,0.8223
4.95303e-008,0.8926
4.95689e-008,0.9536
4.96075e-008,1.0075
4.96460e-008,1.0504
4.96846e-008,1.0806
4.97232e-008,1.1023
4.97617e-008,1.1164
4.98003e-008,1.1253
4.98389e-008,1.1346
4.98775e-008,1.1467
4.99160e-008,1.1607
4.99546e-008,1.1717
4.99932e-008,1.1734
5.00318e-008,1.1697
5.00704e-008,1.1688
5.01089e-008,1.1709
5.01475e-008,1.1726
5.01861e-008,1.1732
5.02246e-008,1.1739
5.02632e-008,1.1740
5.03018e-008,1.1735
5.03404e-008,1.1739
5.03790e-008,1.1754
5.04175e-008,1.1774
5.04561e-008,1.1785
5.04947e-008,1.1775
5.05332e-008,1.1758
5.05718e-008,1.1757
5.06104e-008,1.1767
5.06490e-008,1.1772
5.06876e-008,1.1772
5.07261e-008,1.1773
5.07647e-008,1.1772
5.08033e-008,1.1768
5.08419e-008,1.1768
5.08804e-008,1.1772
5.09190e-008,1.1776
5.09576e-008,1.1776
5.09961e-008,1.1772
5.10347e-008,1.1768
5.10733e-008,1.1770
5.11119e-008,1.1788
5.11505e-008,1.1836
5.11890e-008,1.1833
5.12276e-008,1.1613
5.12662e-008,1.0952
5.13047e-008,0.9799
5.13433e-008,0.8528
5.13819e-008,0.7404
5.14205e-008,0.6373
5.14591e-008,0.5484
5.14976e-008,0.4811
5.15362e-008,0.4365
5.15748e-008,0.4020
5.16133e-008,0.3705
5.16519e-008,0.3730
5.16905e-008,0.4125
5.17291e-008,0.4852
5.17676e-008,0.5871
5.18062e-008,0.7032
5.18448e-008,0.8053
5.18834e-008,0.8847
5.19220e-008,0.9525
5.19605e-008,1.0083
5.19991e-008,1.0520
5.20377e-008,1.0842
5.20762e-008,1.1053
5.21148e-008,1.1173
5.21534e-008,1.1282
5.21920e-008,1.1399
5.22306e-008,1.1508
5.22691e-008,1.1613
5.23077e-008,1.1701
5.23463e-008,1.1730
5.23848e-008,1.1717
5.24234e-008,1.1714
5.24620e-008,1.1725
5.25006e-008,1.1735
5.25391e-008,1.1741
5.25777e-008,1.1741
5.26163e-008,1.1736
5.26549e-008,1.1739
5.26935e-008,1.1750
5.27320e-008,1.1761
5.27706e-008,1.1771
5.28092e-008,1.1780
5.28477e-008,1.1777
5.28863e-008,1.1765
5.29249e-008,1.1764
5.29635e-008,1.1771
5.30021e-008,1.1803
5.30406e-008,1.1848
5.30792e-008,1.1788
5.31178e-008,1.1431
5.31563e-008,1.0574
5.31949e-008,0.9324
5.32335e-008,0.8102
5.32721e-008,0.7016
5.33107e-008,0.6025
5.33492e-008,0.5209
5.33878e-008,0.4623
5.34264e-008,0.4240
5.34650e-008,0.3960
5.35035e-008,0.3755
5.35421e-008,0.3630
5.35807e-008,0.3558
5.36192e-008,0.3487
5.36578e-008,0.3367
5.36964e-008,0.3241
5.37350e-008,0.3189
5.37736e-008,0.3188
5.38121e-008,0.3186
5.38507e-008,0.3189
5.38893e-008,0.3211
5.39278e-008,0.3236
5.39664e-008,0.3240
5.40050e-008,0.3235
5.40436e-008,0.3237
5.40822e-008,0.3242
5.41207e-008,0.3237
5.41593e-008,0.3219
5.41979e-008,0.3203
5.42365e-008,0.3205
5.42750e-008,0.3213
5.43136e-008,0.3216
5.43522e-008,0.3214
5.43907e-008,0.3216
5.44293e-008,0.3217
5.44679e-008,0.3213
5.45065e-008,0.3209
5.45451e-008,0.3210
5.45836e-008,0.3212
5.46222e-008,0.3211
5.46608e-008,0.3207
5.46993e-008,0.3206
5.47379e-008,0.3208
5.47765e-008,0.3211
5.48151e-008,0.3211
5.48537e-008,0.3214
5.48922e-008,0.3266
5.49308e-008,0.3448
5.49694e-008,0.3909
5.50079e-008,0.4782
5.50465e-008,0.5998
5.50851e-008,0.7304
5.51237e-008,0.8307
5.51622e-008,0.8992
5.52008e-008,0.9591
5.52394e-008,1.0117
5.52780e-008,1.0534
5.53166e-008,1.0823
5.53551e-008,1.1030
5.53937e-008,1.1169
5.54323e-008,1.1259
5.54708e-008,1.1353
5.55094e-008,1.1479
5.55480e-008,1.1622
5.55866e-008,1.1724
5.56252e-008,1.1731
5.56637e-008,1.1693
5.57023e-008,1.1687
5.57409e-008,1.1708
5.57794e-008,1.1725
5.58180e-008,1.1731
5.58566e-008,1.1737
5.58952e-008,1.1738
5.59338e-008,1.1734
5.59723e-008,1.1738
5.60109e-008,1.1755
5.60495e-008,1.1775
5.60881e-008,1.1784
5.61266e-008,1.1772
5.61652e-008,1.1756
5.62038e-008,1.1757
5.62423e-008,1.1767
5.62809e-008,1.1796
5.63195e-008,1.1843
5.63581e-008,1.1803
5.63967e-008,1.1490
5.64352e-008,1.0687
5.64738e-008,0.9458
5.65124e-008,0.8224
5.65509e-008,0.7130
5.65895e-008,0.6124
5.66281e-008,0.5282
5.66667e-008,0.4671
5.67053e-008,0.4271
5.67438e-008,0.3917
5.67824e-008,0.3666
5.68210e-008,0.3804
5.68596e-008,0.4279
5.68981e-008,0.5093
5.69367e-008,0.6166
5.69753e-008,0.7322
5.70138e-008,0.8276
5.70524e-008,0.9034
5.70910e-008,0.9681
5.71296e-008,1.0207
5.71682e-008,1.0615
5.72067e-008,1.1012
5.72453e-008,1.1461
5.72839e-008,1.1561
5.73224e-008,1.1429
5.73610e-008,1.1000
5.73996e-008,1.0075
5.74382e-008,0.8871
5.74768e-008,0.7681
5.75153e-008,0.6557
5.75539e-008,0.5583
5.75925e-008,0.4871
5.76310e-008,0.4409
5.76696e-008,0.4043
5.77082e-008,0.3730
5.77468e-008,0.3749
5.77853e-008,0.4070
5.78239e-008,0.4740
5.78625e-008,0.5779
5.79011e-008,0.6977
5.79397e-008,0.7995
5.79782e-008,0.8768
5.80168e-008,0.9450
5.80554e-008,1.0024
5.80939e-008,1.0482
5.81325e-008,1.0864
5.81711e-008,1.1344
5.82097e-008,1.1574
5.82483e-008,1.1489
5.82868e-008,1.1181
5.83254e-008,1.0401
5.83640e-008,0.9263
5.84025e-008,0.8065
5.84411e-008,0.6905
5.84797e-008,0.5858
5.85183e-008,0.5060
5.85569e-008,0.4535
5.85954e-008,0.4161
5.86340e-008,0.3802
5.86726e-008,0.3704
5.87112e-008,0.3941
5.87497e-008,0.4479
5.87883e-008,0.5414
5.88269e-008,0.6596
5.88654e-008,0.7710
5.89040e-008,0.8541
5.89426e-008,0.9242
5.89812e-008,0.9851
5.90198e-008,1.0349
5.90583e-008,1.0740
5.90969e-008,1.1200
5.91355e-008,1.1547
5.91740e-008,1.1529
5.92126e-008,1.1324
5.92512e-008,1.0698
5.92898e-008,0.9640
5.93284e-008,0.8440
5.93669e-008,0.7269
5.94055e-008,0.6168
5.94441e-008,0.5280
5.94827e-008,0.4675
5.95212e-008,0.4278
5.95598e-008,0.3985
5.95984e-008,0.3795
5.96370e-008,0.3660
5.96755e-008,0.3536
5.97141e-008,0.3462
5.97527e-008,0.3382
5.97912e-008,0.3279
5.98298e-008,0.3206
5.98684e-008,0.3177
5.99070e-008,0.3163
5.99455e-008,0.3167
5.99841e-008,0.3201
6.00227e-008,0.3241
6.00613e-008,0.3320
6.00999e-008,0.3570
6.01384e-008,0.4139
6.01770e-008,0.5104
6.02156e-008,0.6362
6.02542e-008,0.7611
6.02927e-008,0.8501
6.03313e-008,0.9153
6.03699e-008,0.9742
6.04085e-008,1.0246
6.04470e-008,1.0626
6.04856e-008,1.0894
6.05242e-008,1.1084
6.05627e-008,1.1200
6.06013e-008,1.1284
6.06399e-008,1.1386
6.06785e-008,1.1517
6.07170e-008,1.1655
6.07556e-008,1.1734
6.07942e-008,1.1721
6.08328e-008,1.1688
6.08714e-008,1.1694
6.09099e-008,1.1717
6.09485e-008,1.1729
6.09871e-008,1.1735
6.10257e-008,1.1741
6.10642e-008,1.1738
6.11028e-008,1.1735
6.11414e-008,1.1743
6.11800e-008,1.1761
6.12185e-008,1.1780
6.12571e-008,1.1784
6.12957e-008,1.1768
6.13342e-008,1.1756
6.13728e-008,1.1760
6.14114e-008,1.1770
6.14500e-008,1.1772
6.14885e-008,1.1772
6.15271e-008,1.1773
6.15657e-008,1.1770
6.16043e-008,1.1768
6.16429e-008,1.1770
6.16814e-008,1.1774
6.17200e-008,1.1776
6.17586e-008,1.1775
6.17972e-008,1.1770
6.18357e-008,1.1768
6.18743e-008,1.1771
