.HEADER
..NAMES
Time,V U4.R8
2.28485e-008,0.3281
2.28852e-008,0.3279
2.29219e-008,0.3276
2.29586e-008,0.3276
2.29952e-008,0.3278
2.30319e-008,0.3281
2.30686e-008,0.3284
2.31052e-008,0.3287
2.31419e-008,0.3292
2.31786e-008,0.3297
2.32153e-008,0.3302
2.32519e-008,0.3304
2.32886e-008,0.3303
2.33253e-008,0.3299
2.33620e-008,0.3295
2.33987e-008,0.3290
2.34353e-008,0.3285
2.34720e-008,0.3281
2.35087e-008,0.3279
2.35454e-008,0.3279
2.35820e-008,0.3284
2.36187e-008,0.3292
2.36554e-008,0.3300
2.36920e-008,0.3306
2.37287e-008,0.3308
2.37654e-008,0.3306
2.38021e-008,0.3300
2.38387e-008,0.3293
2.38754e-008,0.3285
2.39121e-008,0.3280
2.39488e-008,0.3279
2.39855e-008,0.3282
2.40221e-008,0.3289
2.40588e-008,0.3296
2.40955e-008,0.3302
2.41322e-008,0.3302
2.41688e-008,0.3299
2.42055e-008,0.3293
2.42422e-008,0.3286
2.42788e-008,0.3281
2.43155e-008,0.3280
2.43522e-008,0.3282
2.43889e-008,0.3287
2.44255e-008,0.3293
2.44622e-008,0.3299
2.44989e-008,0.3302
2.45356e-008,0.3301
2.45723e-008,0.3297
2.46089e-008,0.3291
2.46456e-008,0.3286
2.46823e-008,0.3283
2.47190e-008,0.3283
2.47556e-008,0.3286
2.47923e-008,0.3290
2.48290e-008,0.3294
2.48657e-008,0.3297
2.49023e-008,0.3298
2.49390e-008,0.3296
2.49757e-008,0.3293
2.50123e-008,0.3294
2.50490e-008,0.3319
2.50857e-008,0.3405
2.51224e-008,0.3613
2.51590e-008,0.3998
2.51957e-008,0.4580
2.52324e-008,0.5327
2.52691e-008,0.6168
2.53058e-008,0.7041
2.53424e-008,0.7875
2.53791e-008,0.8576
2.54158e-008,0.9064
2.54525e-008,0.9329
2.54891e-008,0.9428
2.55258e-008,0.9438
2.55625e-008,0.9421
2.55991e-008,0.9421
2.56358e-008,0.9457
2.56725e-008,0.9529
2.57092e-008,0.9627
2.57458e-008,0.9731
2.57825e-008,0.9819
2.58192e-008,0.9879
2.58559e-008,0.9920
2.58926e-008,0.9967
2.59292e-008,1.0049
2.59659e-008,1.0180
2.60026e-008,1.0354
2.60393e-008,1.0545
2.60759e-008,1.0719
2.61126e-008,1.0846
2.61493e-008,1.0907
2.61859e-008,1.0903
2.62226e-008,1.0854
2.62593e-008,1.0789
2.62960e-008,1.0738
2.63326e-008,1.0722
2.63693e-008,1.0755
2.64060e-008,1.0831
2.64427e-008,1.0930
2.64794e-008,1.1019
2.65160e-008,1.1075
2.65527e-008,1.1086
2.65894e-008,1.1062
2.66261e-008,1.1022
2.66627e-008,1.0984
2.66994e-008,1.0962
2.67361e-008,1.0960
2.67727e-008,1.0978
2.68094e-008,1.1010
2.68461e-008,1.1046
2.68828e-008,1.1073
2.69194e-008,1.1083
2.69561e-008,1.1064
2.69928e-008,1.0984
2.70295e-008,1.0786
2.70662e-008,1.0403
2.71028e-008,0.9817
2.71395e-008,0.9065
2.71762e-008,0.8188
2.72129e-008,0.7234
2.72495e-008,0.6300
2.72862e-008,0.5516
2.73229e-008,0.4966
2.73595e-008,0.4664
2.73962e-008,0.4567
2.74329e-008,0.4603
2.74696e-008,0.4691
2.75062e-008,0.4764
2.75429e-008,0.4786
2.75796e-008,0.4743
2.76163e-008,0.4645
2.76530e-008,0.4520
2.76896e-008,0.4408
2.77263e-008,0.4331
2.77630e-008,0.4285
2.77997e-008,0.4244
2.78363e-008,0.4175
2.78730e-008,0.4056
2.79097e-008,0.3886
2.79463e-008,0.3685
2.79830e-008,0.3490
2.80197e-008,0.3339
2.80564e-008,0.3262
2.80930e-008,0.3262
2.81297e-008,0.3322
2.81664e-008,0.3411
2.82031e-008,0.3492
2.82398e-008,0.3531
2.82764e-008,0.3508
2.83131e-008,0.3426
2.83498e-008,0.3310
2.83865e-008,0.3197
2.84231e-008,0.3122
2.84598e-008,0.3099
2.84965e-008,0.3124
2.85331e-008,0.3176
2.85698e-008,0.3232
2.86065e-008,0.3273
2.86432e-008,0.3286
2.86798e-008,0.3269
2.87165e-008,0.3231
2.87532e-008,0.3187
2.87899e-008,0.3158
2.88266e-008,0.3156
2.88632e-008,0.3186
2.88999e-008,0.3237
2.89366e-008,0.3292
2.89733e-008,0.3338
2.90099e-008,0.3362
2.90466e-008,0.3363
2.90833e-008,0.3344
2.91199e-008,0.3315
2.91566e-008,0.3287
2.91933e-008,0.3268
2.92300e-008,0.3260
2.92666e-008,0.3263
2.93033e-008,0.3273
2.93400e-008,0.3284
2.93767e-008,0.3290
2.94133e-008,0.3288
2.94500e-008,0.3280
2.94867e-008,0.3272
2.95234e-008,0.3268
2.95601e-008,0.3269
2.95967e-008,0.3276
2.96334e-008,0.3285
2.96701e-008,0.3294
2.97068e-008,0.3309
2.97434e-008,0.3346
2.97801e-008,0.3444
2.98168e-008,0.3667
2.98534e-008,0.4068
2.98901e-008,0.4664
2.99268e-008,0.5417
2.99635e-008,0.6261
3.00002e-008,0.7132
3.00368e-008,0.7956
3.00735e-008,0.8637
3.01102e-008,0.9100
3.01469e-008,0.9346
3.01835e-008,0.9435
3.02202e-008,0.9444
3.02569e-008,0.9430
3.02935e-008,0.9434
3.03302e-008,0.9473
3.03669e-008,0.9546
3.04036e-008,0.9642
3.04403e-008,0.9741
3.04769e-008,0.9822
3.05136e-008,0.9878
3.05503e-008,0.9921
3.05869e-008,0.9978
3.06236e-008,1.0076
3.06603e-008,1.0229
3.06970e-008,1.0422
3.07336e-008,1.0599
3.07703e-008,1.0655
3.08070e-008,1.0469
3.08437e-008,0.9982
3.08804e-008,0.9236
3.09170e-008,0.8308
3.09537e-008,0.7267
3.09904e-008,0.6229
3.10270e-008,0.5360
3.10637e-008,0.4786
3.11004e-008,0.4526
3.11371e-008,0.4511
3.11738e-008,0.4635
3.12104e-008,0.4787
3.12471e-008,0.4885
3.12838e-008,0.4897
3.13205e-008,0.4830
3.13571e-008,0.4707
3.13938e-008,0.4567
3.14305e-008,0.4454
3.14671e-008,0.4395
3.15038e-008,0.4383
3.15405e-008,0.4381
3.15772e-008,0.4340
3.16139e-008,0.4236
3.16505e-008,0.4100
3.16872e-008,0.4028
3.17239e-008,0.4145
3.17605e-008,0.4541
3.17972e-008,0.5213
3.18339e-008,0.6087
3.18706e-008,0.7079
3.19072e-008,0.8082
3.19439e-008,0.8942
3.19806e-008,0.9513
3.20173e-008,0.9752
3.20540e-008,0.9728
3.20906e-008,0.9562
3.21273e-008,0.9372
3.21640e-008,0.9251
3.22006e-008,0.9239
3.22373e-008,0.9331
3.22740e-008,0.9489
3.23107e-008,0.9662
3.23474e-008,0.9801
3.23840e-008,0.9875
3.24207e-008,0.9889
3.24574e-008,0.9880
3.24941e-008,0.9900
3.25307e-008,0.9990
3.25674e-008,1.0163
3.26041e-008,1.0398
3.26407e-008,1.0646
3.26774e-008,1.0853
3.27141e-008,1.0975
3.27508e-008,1.1000
3.27875e-008,1.0947
3.28241e-008,1.0851
3.28608e-008,1.0758
3.28975e-008,1.0701
3.29341e-008,1.0706
3.29708e-008,1.0774
3.30075e-008,1.0884
3.30442e-008,1.0995
3.30808e-008,1.1071
3.31175e-008,1.1091
3.31542e-008,1.1063
3.31909e-008,1.1009
3.32276e-008,1.0958
3.32642e-008,1.0928
3.33009e-008,1.0926
3.33376e-008,1.0950
3.33742e-008,1.0993
3.34109e-008,1.1041
3.34476e-008,1.1081
3.34843e-008,1.1100
3.35210e-008,1.1085
3.35576e-008,1.1003
3.35943e-008,1.0801
3.36310e-008,1.0415
3.36677e-008,0.9827
3.37043e-008,0.9074
3.37410e-008,0.8200
3.37777e-008,0.7248
3.38143e-008,0.6312
3.38510e-008,0.5524
3.38877e-008,0.4972
3.39244e-008,0.4671
3.39611e-008,0.4578
3.39977e-008,0.4618
3.40344e-008,0.4707
3.40711e-008,0.4779
3.41077e-008,0.4798
3.41444e-008,0.4750
3.41811e-008,0.4645
3.42178e-008,0.4514
3.42545e-008,0.4398
3.42911e-008,0.4321
3.43278e-008,0.4281
3.43645e-008,0.4248
3.44012e-008,0.4190
3.44378e-008,0.4108
3.44745e-008,0.4050
3.45112e-008,0.4118
3.45478e-008,0.4414
3.45845e-008,0.4978
3.46212e-008,0.5767
3.46579e-008,0.6696
3.46946e-008,0.7683
3.47312e-008,0.8609
3.47679e-008,0.9319
3.48046e-008,0.9706
3.48412e-008,0.9784
3.48779e-008,0.9656
3.49146e-008,0.9450
3.49513e-008,0.9273
3.49879e-008,0.9194
3.50246e-008,0.9232
3.50613e-008,0.9363
3.50980e-008,0.9545
3.51347e-008,0.9723
3.51713e-008,0.9848
3.52080e-008,0.9901
3.52447e-008,0.9900
3.52813e-008,0.9898
3.53180e-008,0.9949
3.53547e-008,1.0088
3.53914e-008,1.0309
3.54281e-008,1.0549
3.54647e-008,1.0683
3.55014e-008,1.0569
3.55381e-008,1.0137
3.55748e-008,0.9417
3.56114e-008,0.8479
3.56481e-008,0.7402
3.56848e-008,0.6322
3.57214e-008,0.5418
3.57581e-008,0.4817
3.57948e-008,0.4539
3.58315e-008,0.4518
3.58682e-008,0.4642
3.59048e-008,0.4792
3.59415e-008,0.4880
3.59782e-008,0.4879
3.60148e-008,0.4797
3.60515e-008,0.4665
3.60882e-008,0.4525
3.61249e-008,0.4421
3.61615e-008,0.4377
3.61982e-008,0.4384
3.62349e-008,0.4398
3.62716e-008,0.4370
3.63083e-008,0.4275
3.63449e-008,0.4144
3.63816e-008,0.4079
3.64183e-008,0.4207
3.64549e-008,0.4613
3.64916e-008,0.5291
3.65283e-008,0.6169
3.65650e-008,0.7164
3.66017e-008,0.8164
3.66383e-008,0.9010
3.66750e-008,0.9561
3.67117e-008,0.9785
3.67484e-008,0.9754
3.67850e-008,0.9584
3.68217e-008,0.9393
3.68584e-008,0.9269
3.68950e-008,0.9255
3.69317e-008,0.9342
3.69684e-008,0.9494
3.70051e-008,0.9663
3.70418e-008,0.9797
3.70784e-008,0.9870
3.71151e-008,0.9887
3.71518e-008,0.9887
3.71884e-008,0.9918
3.72251e-008,1.0016
3.72618e-008,1.0191
3.72985e-008,1.0422
3.73351e-008,1.0661
3.73718e-008,1.0856
3.74085e-008,1.0967
3.74452e-008,1.0986
3.74819e-008,1.0932
3.75185e-008,1.0842
3.75552e-008,1.0756
3.75919e-008,1.0709
3.76285e-008,1.0720
3.76652e-008,1.0790
3.77019e-008,1.0897
3.77386e-008,1.1002
3.77753e-008,1.1069
3.78119e-008,1.1083
3.78486e-008,1.1052
3.78853e-008,1.1002
3.79220e-008,1.0956
3.79586e-008,1.0930
3.79953e-008,1.0931
3.80320e-008,1.0956
3.80686e-008,1.0997
3.81053e-008,1.1041
3.81420e-008,1.1077
3.81787e-008,1.1093
3.82154e-008,1.1073
3.82520e-008,1.0984
3.82887e-008,1.0766
3.83254e-008,1.0357
3.83620e-008,0.9746
3.83987e-008,0.8975
3.84354e-008,0.8085
3.84721e-008,0.7126
3.85088e-008,0.6198
3.85454e-008,0.5434
3.85821e-008,0.4914
3.86188e-008,0.4644
3.86555e-008,0.4574
3.86921e-008,0.4627
3.87288e-008,0.4720
3.87655e-008,0.4787
3.88021e-008,0.4798
3.88388e-008,0.4741
3.88755e-008,0.4629
3.89122e-008,0.4496
3.89489e-008,0.4382
3.89855e-008,0.4311
3.90222e-008,0.4274
3.90589e-008,0.4240
3.90955e-008,0.4174
3.91322e-008,0.4052
3.91689e-008,0.3874
3.92056e-008,0.3666
3.92422e-008,0.3466
3.92789e-008,0.3316
3.93156e-008,0.3244
3.93523e-008,0.3253
3.93890e-008,0.3322
