.HEADER
..NAMES
Time,V U2.F3&G3
1.08010e-008,0.2564
1.08396e-008,0.0328
1.08781e-008,-0.1852
1.09167e-008,-0.3776
1.09553e-008,-0.5317
1.09939e-008,-0.6423
1.10324e-008,-0.7234
1.10710e-008,-0.7802
1.11096e-008,-0.7923
1.11482e-008,-0.7617
1.11868e-008,-0.6702
1.12253e-008,-0.5035
1.12639e-008,-0.2909
1.13025e-008,-0.0692
1.13410e-008,0.1505
1.13796e-008,0.3482
1.14182e-008,0.5092
1.14568e-008,0.6276
1.14953e-008,0.7136
1.15339e-008,0.7771
1.15725e-008,0.7962
1.16111e-008,0.7733
1.16497e-008,0.6926
1.16882e-008,0.5361
1.17268e-008,0.3261
1.17654e-008,0.1037
1.18039e-008,-0.1182
1.18425e-008,-0.3206
1.18811e-008,-0.4875
1.19197e-008,-0.6119
1.19583e-008,-0.6994
1.19968e-008,-0.7675
1.20354e-008,-0.7930
1.20740e-008,-0.7769
1.21126e-008,-0.7074
1.21511e-008,-0.5637
1.21897e-008,-0.3599
1.22283e-008,-0.1399
1.22668e-008,0.0825
1.23054e-008,0.2892
1.23440e-008,0.4627
1.23826e-008,0.5948
1.24212e-008,0.6869
1.24597e-008,0.7596
1.24983e-008,0.7938
1.25369e-008,0.7849
1.25755e-008,0.7253
1.26140e-008,0.5931
1.26526e-008,0.3948
1.26912e-008,0.1747
1.27297e-008,-0.0488
1.27683e-008,-0.2597
1.28069e-008,-0.4391
1.28455e-008,-0.5775
1.28841e-008,-0.6742
1.29226e-008,-0.7500
1.29612e-008,-0.7899
1.29998e-008,-0.7868
1.30383e-008,-0.7367
1.30769e-008,-0.6175
1.31155e-008,-0.4280
1.31541e-008,-0.2102
1.31926e-008,0.0128
1.32312e-008,0.2268
1.32698e-008,0.4120
1.33084e-008,0.5577
1.33470e-008,0.6608
1.33855e-008,0.7396
1.34241e-008,0.7882
1.34627e-008,0.7925
1.35012e-008,0.7512
1.35398e-008,0.6435
1.35784e-008,0.4621
1.36170e-008,0.2449
1.36555e-008,0.0215
1.36941e-008,-0.1958
1.37327e-008,-0.3866
1.37713e-008,-0.5385
1.38099e-008,-0.6472
1.38484e-008,-0.7285
1.38870e-008,-0.7826
1.39256e-008,-0.7923
1.39641e-008,-0.7591
1.40027e-008,-0.6638
1.40413e-008,-0.4935
1.40799e-008,-0.2798
1.41185e-008,-0.0577
1.41570e-008,0.1615
1.41956e-008,0.3573
1.42342e-008,0.5162
1.42728e-008,0.6323
1.43113e-008,0.7164
1.43499e-008,0.7783
1.43885e-008,0.7957
1.44270e-008,0.7704
1.44656e-008,0.6861
1.45042e-008,0.5259
1.45428e-008,0.3147
1.45814e-008,0.0923
1.46199e-008,-0.1291
1.46585e-008,-0.3301
1.46971e-008,-0.4951
1.47357e-008,-0.6172
1.47742e-008,-0.7026
1.48128e-008,-0.7689
1.48514e-008,-0.7928
1.48899e-008,-0.7744
1.49285e-008,-0.7015
1.49671e-008,-0.5541
1.50057e-008,-0.3487
1.50443e-008,-0.1286
1.50828e-008,0.0934
1.51214e-008,0.2989
1.51600e-008,0.4704
1.51985e-008,0.6004
1.52371e-008,0.6917
1.52757e-008,0.7637
1.53143e-008,0.7949
1.53528e-008,0.7837
1.53914e-008,0.7207
1.54300e-008,0.5845
1.54686e-008,0.3839
1.55071e-008,0.1632
1.55457e-008,-0.0603
1.55843e-008,-0.2699
1.56229e-008,-0.4472
1.56615e-008,-0.5833
1.57000e-008,-0.6779
1.57386e-008,-0.7519
1.57772e-008,-0.7901
1.58158e-008,-0.7852
1.58543e-008,-0.7321
1.58929e-008,-0.6090
1.59315e-008,-0.4169
1.59701e-008,-0.1988
1.60086e-008,0.0239
1.60472e-008,0.2370
1.60858e-008,0.4205
1.61243e-008,0.5640
1.61629e-008,0.6656
1.62015e-008,0.7444
1.62401e-008,0.7900
1.62786e-008,0.7920
1.63172e-008,0.7479
1.63558e-008,0.6361
1.63944e-008,0.4516
1.64329e-008,0.2337
1.64715e-008,0.0098
1.65101e-008,-0.2065
1.65487e-008,-0.3953
1.65873e-008,-0.5450
1.66258e-008,-0.6515
1.66644e-008,-0.7309
1.67030e-008,-0.7833
1.67416e-008,-0.7913
1.67801e-008,-0.7556
1.68187e-008,-0.6565
1.68573e-008,-0.4829
1.68959e-008,-0.2685
1.69344e-008,-0.0464
1.69730e-008,0.1721
1.70116e-008,0.3665
1.70501e-008,0.5233
1.70887e-008,0.6374
1.71273e-008,0.7216
1.71659e-008,0.7810
1.72044e-008,0.7959
1.72430e-008,0.7681
1.72816e-008,0.6801
1.73202e-008,0.5162
1.73588e-008,0.3035
1.73973e-008,0.0807
1.74359e-008,-0.1402
1.74745e-008,-0.3395
1.75131e-008,-0.5023
1.75516e-008,-0.6222
1.75902e-008,-0.7074
1.76288e-008,-0.7722
1.76674e-008,-0.7932
1.77059e-008,-0.7726
1.77445e-008,-0.6962
1.77831e-008,-0.5448
1.78216e-008,-0.3377
1.78602e-008,-0.1171
1.78988e-008,0.1047
1.79374e-008,0.3086
1.79759e-008,0.4782
1.80145e-008,0.6058
1.80531e-008,0.6950
1.80917e-008,0.7653
1.81302e-008,0.7948
1.81688e-008,0.7815
1.82074e-008,0.7153
1.82460e-008,0.5752
1.82846e-008,0.3726
1.83231e-008,0.1518
1.83617e-008,-0.0714
1.84003e-008,-0.2798
1.84389e-008,-0.4553
1.84774e-008,-0.5892
1.85160e-008,-0.6826
1.85546e-008,-0.7562
1.85932e-008,-0.7914
1.86317e-008,-0.7841
1.86703e-008,-0.7280
1.87089e-008,-0.6009
1.87474e-008,-0.4062
1.87860e-008,-0.1875
1.88246e-008,0.0354
1.88632e-008,0.2473
1.89017e-008,0.4288
1.89403e-008,0.5701
1.89789e-008,0.6695
1.90175e-008,0.7465
1.90560e-008,0.7905
1.90946e-008,0.7906
1.91332e-008,0.7436
1.91718e-008,0.6280
1.92104e-008,0.4406
1.92489e-008,0.2222
1.92875e-008,-0.0014
1.93261e-008,-0.2169
1.93647e-008,-0.4041
1.94032e-008,-0.5517
1.94418e-008,-0.6562
1.94804e-008,-0.7359
1.95190e-008,-0.7854
1.95575e-008,-0.7910
1.95961e-008,-0.7526
1.96347e-008,-0.6497
1.96732e-008,-0.4727
1.97118e-008,-0.2574
1.97504e-008,-0.0348
1.97890e-008,0.1829
1.98275e-008,0.3754
1.98661e-008,0.5301
1.99047e-008,0.6419
1.99433e-008,0.7242
1.99819e-008,0.7820
2.00204e-008,0.7951
2.00590e-008,0.7649
2.00976e-008,0.6732
2.01362e-008,0.5058
2.01747e-008,0.2921
2.02133e-008,0.0693
2.02519e-008,-0.1510
2.02905e-008,-0.3488
2.03290e-008,-0.5097
2.03676e-008,-0.6274
2.04062e-008,-0.7125
2.04447e-008,-0.7752
2.04833e-008,-0.7936
2.05219e-008,-0.7706
2.05605e-008,-0.6907
2.05990e-008,-0.5354
2.06376e-008,-0.3267
2.06762e-008,-0.1055
2.07148e-008,0.1159
2.07533e-008,0.3183
2.07919e-008,0.4857
2.08305e-008,0.6111
2.08691e-008,0.6999
2.09077e-008,0.7690
2.09462e-008,0.7955
2.09848e-008,0.7800
2.10234e-008,0.7105
2.10620e-008,0.5662
2.11005e-008,0.3615
2.11391e-008,0.1403
2.11777e-008,-0.0828
2.12163e-008,-0.2898
2.12548e-008,-0.4633
2.12934e-008,-0.5948
2.13320e-008,-0.6861
2.13705e-008,-0.7580
2.14091e-008,-0.7914
2.14477e-008,-0.7822
2.14863e-008,-0.7231
2.15248e-008,-0.5920
2.15634e-008,-0.3950
2.16020e-008,-0.1762
2.16406e-008,0.0465
2.16791e-008,0.2573
2.17177e-008,0.4371
2.17563e-008,0.5763
2.17949e-008,0.6742
2.18335e-008,0.7512
2.18720e-008,0.7921
2.19106e-008,0.7898
2.19492e-008,0.7399
2.19878e-008,0.6202
2.20263e-008,0.4299
2.20649e-008,0.2109
2.21035e-008,-0.0130
2.21420e-008,-0.2274
2.21806e-008,-0.4126
2.22192e-008,-0.5579
2.22578e-008,-0.6603
2.22963e-008,-0.7381
2.23349e-008,-0.7860
2.23735e-008,-0.7898
2.24121e-008,-0.7487
2.24506e-008,-0.6420
2.24892e-008,-0.4619
2.25278e-008,-0.2460
2.25664e-008,-0.0236
2.26050e-008,0.1934
2.26435e-008,0.3844
2.26821e-008,0.5370
2.27207e-008,0.6468
2.27593e-008,0.7294
2.27978e-008,0.7845
2.28364e-008,0.7951
2.28750e-008,0.7623
2.29136e-008,0.6667
2.29521e-008,0.4957
2.29907e-008,0.2809
2.30293e-008,0.0577
2.30678e-008,-0.1620
2.31064e-008,-0.3580
2.31450e-008,-0.5166
2.31836e-008,-0.6321
2.32221e-008,-0.7153
2.32607e-008,-0.7763
2.32993e-008,-0.7930
2.33379e-008,-0.7677
2.33764e-008,-0.6843
2.34150e-008,-0.5254
2.34536e-008,-0.3154
2.34922e-008,-0.0942
2.35308e-008,0.1267
2.35693e-008,0.3277
2.36079e-008,0.4933
2.36465e-008,0.6164
2.36851e-008,0.7030
2.37236e-008,0.7705
2.37622e-008,0.7954
2.38008e-008,0.7775
2.38394e-008,0.7046
2.38779e-008,0.5566
2.39165e-008,0.3502
2.39551e-008,0.1289
2.39936e-008,-0.0938
2.40322e-008,-0.2995
2.40708e-008,-0.4710
2.41094e-008,-0.6004
2.41479e-008,-0.6908
2.41865e-008,-0.7620
2.42251e-008,-0.7925
2.42637e-008,-0.7809
2.43023e-008,-0.7186
2.43408e-008,-0.5835
2.43794e-008,-0.3842
2.44180e-008,-0.1648
2.44566e-008,0.0580
2.44951e-008,0.2675
2.45337e-008,0.4452
2.45723e-008,0.5821
2.46109e-008,0.6779
2.46494e-008,0.7532
2.46880e-008,0.7924
2.47266e-008,0.7882
2.47651e-008,0.7353
2.48037e-008,0.6117
2.48423e-008,0.4188
2.48809e-008,0.1995
2.49194e-008,-0.0242
2.49580e-008,-0.2376
2.49966e-008,-0.4211
2.50352e-008,-0.5643
2.50737e-008,-0.6650
2.51123e-008,-0.7430
2.51509e-008,-0.7878
2.51895e-008,-0.7893
2.52281e-008,-0.7454
2.52666e-008,-0.6347
2.53052e-008,-0.4515
2.53438e-008,-0.2348
2.53824e-008,-0.0120
2.54209e-008,0.2040
2.54595e-008,0.3931
2.54981e-008,0.5435
2.55367e-008,0.6511
2.55752e-008,0.7318
2.56138e-008,0.7853
2.56524e-008,0.7941
2.56909e-008,0.7588
2.57295e-008,0.6594
2.57681e-008,0.4851
2.58067e-008,0.2695
2.58452e-008,0.0463
2.58838e-008,-0.1726
2.59224e-008,-0.3672
2.59610e-008,-0.5238
2.59995e-008,-0.6371
2.60381e-008,-0.7204
2.60767e-008,-0.7790
2.61153e-008,-0.7932
2.61539e-008,-0.7655
2.61924e-008,-0.6783
2.62310e-008,-0.5157
2.62696e-008,-0.3043
2.63082e-008,-0.0826
2.63467e-008,0.1378
2.63853e-008,0.3372
2.64239e-008,0.5005
2.64625e-008,0.6215
2.65010e-008,0.7080
2.65396e-008,0.7738
2.65782e-008,0.7958
2.66167e-008,0.7758
2.66553e-008,0.6993
2.66939e-008,0.5473
2.67325e-008,0.3391
2.67710e-008,0.1173
2.68096e-008,-0.1052
2.68482e-008,-0.3093
2.68868e-008,-0.4788
2.69254e-008,-0.6058
2.69639e-008,-0.6941
2.70025e-008,-0.7636
2.70411e-008,-0.7923
2.70797e-008,-0.7788
2.71182e-008,-0.7132
2.71568e-008,-0.5743
2.71954e-008,-0.3729
2.72340e-008,-0.1535
2.72725e-008,0.0690
2.73111e-008,0.2774
2.73497e-008,0.4533
2.73882e-008,0.5881
2.74268e-008,0.6827
2.74654e-008,0.7575
2.75040e-008,0.7937
2.75425e-008,0.7872
2.75811e-008,0.7312
2.76197e-008,0.6035
2.76583e-008,0.4080
2.76968e-008,0.1881
2.77354e-008,-0.0358
2.77740e-008,-0.2479
2.78126e-008,-0.4294
2.78512e-008,-0.5703
2.78897e-008,-0.6689
2.79283e-008,-0.7450
2.79669e-008,-0.7882
2.80055e-008,-0.7878
2.80440e-008,-0.7412
2.80826e-008,-0.6267
2.81212e-008,-0.4406
2.81598e-008,-0.2235
2.81983e-008,-0.0008
2.82369e-008,0.2144
2.82755e-008,0.4019
2.83140e-008,0.5502
2.83526e-008,0.6559
2.83912e-008,0.7369
2.84298e-008,0.7874
2.84683e-008,0.7939
2.85069e-008,0.7558
2.85455e-008,0.6525
2.85841e-008,0.4748
2.86226e-008,0.2583
2.86612e-008,0.0347
2.86998e-008,-0.1835
2.87384e-008,-0.3761
2.87770e-008,-0.5305
2.88155e-008,-0.6416
2.88541e-008,-0.7230
2.88927e-008,-0.7800
2.89313e-008,-0.7924
2.89698e-008,-0.7623
2.90084e-008,-0.6715
2.90470e-008,-0.5054
2.90855e-008,-0.2930
2.91241e-008,-0.0713
2.91627e-008,0.1486
2.92013e-008,0.3465
2.92398e-008,0.5079
2.92784e-008,0.6266
2.93170e-008,0.7109
2.93556e-008,0.7751
2.93941e-008,0.7955
2.94327e-008,0.7730
2.94713e-008,0.6930
2.95099e-008,0.5373
2.95485e-008,0.3278
2.95870e-008,0.1059
2.96256e-008,-0.1160
2.96642e-008,-0.3189
2.97028e-008,-0.4863
2.97413e-008,-0.6111
2.97799e-008,-0.6989
2.98185e-008,-0.7672
2.98570e-008,-0.7932
2.98956e-008,-0.7772
2.99342e-008,-0.7083
2.99728e-008,-0.5654
3.00113e-008,-0.3620
3.00499e-008,-0.1420
3.00885e-008,0.0804
3.01271e-008,0.2873
3.01657e-008,0.4611
3.02042e-008,0.5937
3.02428e-008,0.6862
3.02814e-008,0.7593
3.03199e-008,0.7938
3.03585e-008,0.7853
3.03971e-008,0.7262
3.04357e-008,0.5946
3.04743e-008,0.3967
3.05128e-008,0.1767
3.05514e-008,-0.0469
3.05900e-008,-0.2580
3.06285e-008,-0.4378
3.06671e-008,-0.5765
3.07057e-008,-0.6736
3.07443e-008,-0.7496
3.07829e-008,-0.7898
3.08214e-008,-0.7871
3.08600e-008,-0.7376
3.08986e-008,-0.6190
3.09372e-008,-0.4300
3.09757e-008,-0.2123
3.10143e-008,0.0107
3.10529e-008,0.2249
3.10914e-008,0.4104
3.11300e-008,0.5565
3.11686e-008,0.6601
3.12072e-008,0.7392
3.12458e-008,0.7881
3.12843e-008,0.7927
3.13229e-008,0.7519
3.13615e-008,0.6448
3.14000e-008,0.4640
3.14386e-008,0.2469
3.14772e-008,0.0234
3.15158e-008,-0.1940
3.15544e-008,-0.3851
3.15929e-008,-0.5374
3.16315e-008,-0.6464
3.16701e-008,-0.7281
3.17087e-008,-0.7824
3.17472e-008,-0.7924
3.17858e-008,-0.7597
3.18244e-008,-0.6651
3.18629e-008,-0.4954
3.19015e-008,-0.2819
3.19401e-008,-0.0597
3.19787e-008,0.1595
3.20173e-008,0.3557
3.20558e-008,0.5149
3.20944e-008,0.6315
3.21330e-008,0.7159
3.21715e-008,0.7781
3.22101e-008,0.7957
3.22487e-008,0.7709
3.22873e-008,0.6873
3.23259e-008,0.5277
3.23644e-008,0.3166
3.24030e-008,0.0943
3.24416e-008,-0.1273
3.24801e-008,-0.3285
3.25187e-008,-0.4938
3.25573e-008,-0.6163
3.25959e-008,-0.7020
3.26344e-008,-0.7686
3.26730e-008,-0.7928
3.27116e-008,-0.7748
3.27502e-008,-0.7026
3.27888e-008,-0.5559
3.28273e-008,-0.3507
3.28659e-008,-0.1307
3.29045e-008,0.0914
3.29430e-008,0.2971
3.29816e-008,0.4690
3.30202e-008,0.5994
3.30588e-008,0.6911
3.30974e-008,0.7634
3.31359e-008,0.7949
3.31745e-008,0.7841
3.32131e-008,0.7217
3.32516e-008,0.5861
3.32902e-008,0.3858
3.33288e-008,0.1652
3.33674e-008,-0.0584
3.34060e-008,-0.2682
3.34445e-008,-0.4458
3.34831e-008,-0.5823
3.35217e-008,-0.6772
3.35603e-008,-0.7516
3.35988e-008,-0.7900
3.36374e-008,-0.7854
3.36760e-008,-0.7330
3.37145e-008,-0.6105
3.37531e-008,-0.4189
3.37917e-008,-0.2009
3.38303e-008,0.0219
3.38689e-008,0.2351
3.39074e-008,0.4190
3.39460e-008,0.5629
3.39846e-008,0.6648
3.40231e-008,0.7440
3.40617e-008,0.7899
3.41003e-008,0.7922
3.41389e-008,0.7486
3.41775e-008,0.6375
3.42160e-008,0.4535
3.42546e-008,0.2356
3.42932e-008,0.0118
3.43318e-008,-0.2047
3.43703e-008,-0.3938
3.44089e-008,-0.5439
3.44475e-008,-0.6507
3.44860e-008,-0.7305
3.45246e-008,-0.7832
3.45632e-008,-0.7914
3.46018e-008,-0.7562
3.46404e-008,-0.6579
3.46789e-008,-0.4848
3.47175e-008,-0.2706
3.47561e-008,-0.0485
3.47946e-008,0.1702
3.48332e-008,0.3648
3.48718e-008,0.5220
3.49104e-008,0.6363
3.49490e-008,0.7187
3.49875e-008,0.7792
3.50261e-008,0.7952
3.50647e-008,0.7679
3.51032e-008,0.6805
3.51418e-008,0.5175
3.51804e-008,0.3053
3.52190e-008,0.0830
3.52575e-008,-0.1380
3.52961e-008,-0.3378
3.53347e-008,-0.5011
3.53733e-008,-0.6214
3.54119e-008,-0.7069
3.54504e-008,-0.7720
3.54890e-008,-0.7934
3.55276e-008,-0.7730
3.55661e-008,-0.6972
3.56047e-008,-0.5466
3.56433e-008,-0.3398
3.56819e-008,-0.1192
3.57205e-008,0.1027
3.57590e-008,0.3068
3.57976e-008,0.4767
3.58362e-008,0.6047
3.58747e-008,0.6944
3.59133e-008,0.7650
3.59519e-008,0.7948
3.59905e-008,0.7819
3.60290e-008,0.7163
3.60676e-008,0.5768
3.61062e-008,0.3745
3.61448e-008,0.1538
3.61834e-008,-0.0695
3.62219e-008,-0.2781
3.62605e-008,-0.4540
3.62991e-008,-0.5882
3.63376e-008,-0.6820
3.63762e-008,-0.7559
3.64148e-008,-0.7913
3.64534e-008,-0.7844
3.64920e-008,-0.7289
3.65305e-008,-0.6025
3.65691e-008,-0.4082
3.66077e-008,-0.1896
3.66462e-008,0.0334
3.66848e-008,0.2454
3.67234e-008,0.4273
3.67620e-008,0.5690
3.68006e-008,0.6688
3.68391e-008,0.7462
3.68777e-008,0.7904
3.69163e-008,0.7908
3.69549e-008,0.7444
3.69934e-008,0.6294
3.70320e-008,0.4425
3.70706e-008,0.2242
3.71091e-008,0.0005
3.71477e-008,-0.2151
3.71863e-008,-0.4026
3.72249e-008,-0.5505
3.72635e-008,-0.6555
3.73020e-008,-0.7355
3.73406e-008,-0.7853
3.73792e-008,-0.7912
3.74177e-008,-0.7533
3.74563e-008,-0.6511
3.74949e-008,-0.4746
3.75335e-008,-0.2594
3.75721e-008,-0.0369
3.76106e-008,0.1810
3.76492e-008,0.3738
3.76878e-008,0.5288
3.77263e-008,0.6411
3.77649e-008,0.7238
3.78035e-008,0.7819
3.78421e-008,0.7952
3.78806e-008,0.7655
3.79192e-008,0.6744
3.79578e-008,0.5076
3.79964e-008,0.2941
3.80350e-008,0.0713
3.80735e-008,-0.1492
3.81121e-008,-0.3472
3.81507e-008,-0.5084
3.81892e-008,-0.6264
3.82278e-008,-0.7099
3.82664e-008,-0.7732
3.83050e-008,-0.7929
3.83436e-008,-0.7703
3.83821e-008,-0.6911
3.84207e-008,-0.5368
3.84593e-008,-0.3284
3.84978e-008,-0.1079
3.85364e-008,0.1135
3.85750e-008,0.3164
3.86136e-008,0.4843
3.86521e-008,0.6102
3.86907e-008,0.6993
3.87293e-008,0.7688
3.87679e-008,0.7957
3.88065e-008,0.7804
3.88450e-008,0.7114
3.88836e-008,0.5679
3.89222e-008,0.3635
3.89607e-008,0.1422
3.89993e-008,-0.0809
3.90379e-008,-0.2881
3.90765e-008,-0.4618
3.91151e-008,-0.5937
3.91536e-008,-0.6854
3.91922e-008,-0.7577
3.92308e-008,-0.7914
3.92693e-008,-0.7826
3.93079e-008,-0.7240
3.93465e-008,-0.5936
3.93851e-008,-0.3970
3.94237e-008,-0.1782
3.94622e-008,0.0445
3.95008e-008,0.2555
3.95394e-008,0.4356
3.95780e-008,0.5752
3.96165e-008,0.6735
3.96551e-008,0.7508
3.96937e-008,0.7920
3.97322e-008,0.7901
3.97708e-008,0.7407
3.98094e-008,0.6217
3.98480e-008,0.4318
