.HEADER
..NAMES
Time,V U2.G2
.DATA
4.12752e-008,1.1774
4.13138e-008,1.1799
4.13524e-008,1.1836
4.13910e-008,1.1774
4.14296e-008,1.1449
4.14681e-008,1.0676
4.15067e-008,0.9562
4.15453e-008,0.8436
4.15838e-008,0.7340
4.16224e-008,0.6294
4.16610e-008,0.5403
4.16996e-008,0.4733
4.17382e-008,0.4287
4.17767e-008,0.3976
4.18153e-008,0.3746
4.18539e-008,0.3605
4.18924e-008,0.3531
4.19310e-008,0.3488
4.19696e-008,0.3444
4.20082e-008,0.3370
4.20468e-008,0.3267
4.20853e-008,0.3198
4.21239e-008,0.3181
4.21625e-008,0.3178
4.22011e-008,0.3178
4.22396e-008,0.3199
4.22782e-008,0.3303
4.23168e-008,0.3578
4.23553e-008,0.4139
4.23939e-008,0.5050
4.24325e-008,0.6215
4.24711e-008,0.7385
4.25097e-008,0.8283
4.25482e-008,0.9031
4.25868e-008,0.9688
4.26254e-008,1.0224
4.26639e-008,1.0619
4.27025e-008,1.0886
4.27411e-008,1.1073
4.27797e-008,1.1208
4.28183e-008,1.1301
4.28568e-008,1.1381
4.28954e-008,1.1467
4.29340e-008,1.1563
4.29726e-008,1.1662
4.30111e-008,1.1738
4.30497e-008,1.1754
4.30883e-008,1.1733
4.31268e-008,1.1728
4.31654e-008,1.1753
4.32040e-008,1.1818
4.32426e-008,1.1825
4.32812e-008,1.1677
4.33197e-008,1.1199
4.33583e-008,1.0266
4.33969e-008,0.9123
4.34354e-008,0.8024
4.34740e-008,0.6941
4.35126e-008,0.5949
4.35512e-008,0.5134
4.35898e-008,0.4548
4.36283e-008,0.4138
4.36669e-008,0.3770
4.37055e-008,0.3682
4.37440e-008,0.3930
4.37826e-008,0.4504
4.38212e-008,0.5414
4.38598e-008,0.6533
4.38983e-008,0.7538
4.39369e-008,0.8351
4.39755e-008,0.9118
4.40141e-008,0.9803
4.40527e-008,1.0323
4.40912e-008,1.0677
4.41298e-008,1.0934
4.41684e-008,1.1140
4.42069e-008,1.1266
4.42455e-008,1.1339
4.42841e-008,1.1429
4.43227e-008,1.1525
4.43613e-008,1.1614
4.43998e-008,1.1697
4.44384e-008,1.1747
4.44770e-008,1.1744
4.45155e-008,1.1733
4.45541e-008,1.1745
4.45927e-008,1.1758
4.46313e-008,1.1754
4.46699e-008,1.1742
4.47084e-008,1.1743
4.47470e-008,1.1751
4.47856e-008,1.1748
4.48242e-008,1.1749
4.48627e-008,1.1762
4.49013e-008,1.1773
4.49399e-008,1.1776
4.49784e-008,1.1777
4.50170e-008,1.1772
4.50556e-008,1.1783
4.50942e-008,1.1825
4.51328e-008,1.1808
4.51713e-008,1.1575
4.52099e-008,1.0925
4.52485e-008,0.9866
4.52870e-008,0.8729
4.53256e-008,0.7632
4.53642e-008,0.6560
4.54028e-008,0.5620
4.54414e-008,0.4889
4.54799e-008,0.4388
4.55185e-008,0.4000
4.55571e-008,0.3697
4.55957e-008,0.3741
4.56342e-008,0.4092
4.56728e-008,0.4801
4.57114e-008,0.5819
4.57499e-008,0.6935
4.57885e-008,0.7846
4.58271e-008,0.8635
4.58657e-008,0.9383
4.59043e-008,1.0014
4.59428e-008,1.0468
4.59814e-008,1.0777
4.60200e-008,1.1018
4.60585e-008,1.1199
4.60971e-008,1.1295
4.61357e-008,1.1370
4.61743e-008,1.1464
4.62129e-008,1.1557
4.62514e-008,1.1647
4.62900e-008,1.1723
4.63286e-008,1.1751
4.63671e-008,1.1737
4.64057e-008,1.1735
4.64443e-008,1.1761
4.64829e-008,1.1823
4.65214e-008,1.1834
4.65600e-008,1.1705
4.65986e-008,1.1273
4.66372e-008,1.0381
4.66758e-008,0.9235
4.67143e-008,0.8134
4.67529e-008,0.7052
4.67915e-008,0.6045
4.68300e-008,0.5207
4.68686e-008,0.4598
4.69072e-008,0.4180
4.69458e-008,0.3803
4.69844e-008,0.3674
4.70229e-008,0.3889
4.70615e-008,0.4424
4.71001e-008,0.5300
4.71386e-008,0.6411
4.71772e-008,0.7443
4.72158e-008,0.8267
4.72544e-008,0.9038
4.72930e-008,0.9737
4.73315e-008,1.0277
4.73701e-008,1.0662
4.74087e-008,1.1125
4.74473e-008,1.1467
4.74858e-008,1.1503
4.75244e-008,1.1330
4.75630e-008,1.0783
4.76015e-008,0.9849
4.76401e-008,0.8767
4.76787e-008,0.7644
4.77173e-008,0.6558
4.77559e-008,0.5590
4.77944e-008,0.4844
4.78330e-008,0.4359
4.78716e-008,0.3966
4.79101e-008,0.3693
4.79487e-008,0.3783
4.79873e-008,0.4205
4.80259e-008,0.4950
4.80645e-008,0.5983
4.81030e-008,0.7096
4.81416e-008,0.8000
4.81802e-008,0.8784
4.82188e-008,0.9497
4.82573e-008,1.0090
4.82959e-008,1.0520
4.83345e-008,1.0813
4.83730e-008,1.1048
4.84116e-008,1.1222
4.84502e-008,1.1311
4.84888e-008,1.1386
4.85274e-008,1.1483
4.85659e-008,1.1576
4.86045e-008,1.1659
4.86431e-008,1.1729
4.86816e-008,1.1754
4.87202e-008,1.1742
4.87588e-008,1.1738
4.87974e-008,1.1750
4.88360e-008,1.1757
4.88745e-008,1.1748
4.89131e-008,1.1742
4.89517e-008,1.1749
4.89902e-008,1.1752
4.90288e-008,1.1748
4.90674e-008,1.1755
4.91060e-008,1.1769
4.91445e-008,1.1775
4.91831e-008,1.1776
4.92217e-008,1.1775
4.92603e-008,1.1769
4.92989e-008,1.1764
4.93374e-008,1.1767
4.93760e-008,1.1771
4.94146e-008,1.1771
4.94531e-008,1.1768
4.94917e-008,1.1769
4.95303e-008,1.1772
4.95689e-008,1.1771
4.96075e-008,1.1770
4.96460e-008,1.1772
4.96846e-008,1.1773
4.97232e-008,1.1772
4.97617e-008,1.1771
4.98003e-008,1.1770
4.98389e-008,1.1770
4.98775e-008,1.1770
4.99160e-008,1.1771
4.99546e-008,1.1772
4.99932e-008,1.1771
5.00318e-008,1.1770
5.00704e-008,1.1771
5.01089e-008,1.1771
5.01475e-008,1.1771
5.01861e-008,1.1771
5.02246e-008,1.1771
5.02632e-008,1.1771
5.03018e-008,1.1771
5.03404e-008,1.1771
5.03790e-008,1.1771
5.04175e-008,1.1771
5.04561e-008,1.1771
5.04947e-008,1.1771
5.05332e-008,1.1771
5.05718e-008,1.1771
5.06104e-008,1.1771
5.06490e-008,1.1772
5.06876e-008,1.1793
5.07261e-008,1.1834
5.07647e-008,1.1798
5.08033e-008,1.1530
5.08419e-008,1.0832
5.08804e-008,0.9749
5.09190e-008,0.8614
5.09576e-008,0.7517
5.09961e-008,0.6455
5.10347e-008,0.5534
5.10733e-008,0.4826
5.11119e-008,0.4345
5.11505e-008,0.3960
5.11890e-008,0.3685
5.12276e-008,0.3765
5.12662e-008,0.4149
5.13047e-008,0.4891
5.13433e-008,0.5932
5.13819e-008,0.7039
5.14205e-008,0.7928
5.14591e-008,0.8713
5.14976e-008,0.9454
5.15362e-008,1.0068
5.15748e-008,1.0505
5.16133e-008,1.0804
5.16519e-008,1.1039
5.16905e-008,1.1212
5.17291e-008,1.1302
5.17676e-008,1.1379
5.18062e-008,1.1474
5.18448e-008,1.1566
5.18834e-008,1.1655
5.19220e-008,1.1729
5.19605e-008,1.1751
5.19991e-008,1.1736
5.20377e-008,1.1737
5.20762e-008,1.1753
5.21148e-008,1.1759
5.21534e-008,1.1748
5.21920e-008,1.1741
5.22306e-008,1.1748
5.22691e-008,1.1751
5.23077e-008,1.1748
5.23463e-008,1.1755
5.23848e-008,1.1768
5.24234e-008,1.1775
5.24620e-008,1.1777
5.25006e-008,1.1776
5.25391e-008,1.1773
5.25777e-008,1.1802
5.26163e-008,1.1833
5.26549e-008,1.1738
5.26935e-008,1.1331
5.27320e-008,1.0461
5.27706e-008,0.9323
5.28092e-008,0.8214
5.28477e-008,0.7118
5.28863e-008,0.6096
5.29249e-008,0.5246
5.29635e-008,0.4628
5.30021e-008,0.4217
5.30406e-008,0.3922
5.30792e-008,0.3709
5.31178e-008,0.3584
5.31563e-008,0.3521
5.31949e-008,0.3481
5.32335e-008,0.3433
5.32721e-008,0.3350
5.33107e-008,0.3247
5.33492e-008,0.3192
5.33878e-008,0.3181
5.34264e-008,0.3178
5.34650e-008,0.3180
5.35035e-008,0.3211
5.35421e-008,0.3342
5.35807e-008,0.3666
5.36192e-008,0.4298
5.36578e-008,0.5272
5.36964e-008,0.6467
5.37350e-008,0.7591
5.37736e-008,0.8443
5.38121e-008,0.9174
5.38507e-008,0.9807
5.38893e-008,1.0316
5.39278e-008,1.0683
5.39664e-008,1.0929
5.40050e-008,1.1104
5.40436e-008,1.1230
5.40822e-008,1.1318
5.41207e-008,1.1398
5.41593e-008,1.1486
5.41979e-008,1.1584
5.42365e-008,1.1681
5.42750e-008,1.1747
5.43136e-008,1.1751
5.43522e-008,1.1730
5.43907e-008,1.1730
5.44293e-008,1.1742
5.44679e-008,1.1748
5.45065e-008,1.1743
5.45451e-008,1.1740
5.45836e-008,1.1744
5.46222e-008,1.1748
5.46608e-008,1.1751
5.46993e-008,1.1759
5.47379e-008,1.1770
5.47765e-008,1.1777
5.48151e-008,1.1779
5.48537e-008,1.1775
5.48922e-008,1.1773
5.49308e-008,1.1810
5.49694e-008,1.1828
5.50079e-008,1.1686
5.50465e-008,1.1189
5.50851e-008,1.0234
5.51237e-008,0.9085
5.51622e-008,0.7984
5.52008e-008,0.6894
5.52394e-008,0.5902
5.52780e-008,0.5097
5.53166e-008,0.4527
5.53551e-008,0.4149
5.53937e-008,0.3870
5.54323e-008,0.3676
5.54708e-008,0.3567
5.55094e-008,0.3511
5.55480e-008,0.3472
5.55866e-008,0.3419
5.56252e-008,0.3328
5.56637e-008,0.3230
5.57023e-008,0.3187
5.57409e-008,0.3180
5.57794e-008,0.3178
5.58180e-008,0.3182
5.58566e-008,0.3227
5.58952e-008,0.3391
5.59338e-008,0.3769
5.59723e-008,0.4476
5.60109e-008,0.5509
5.60495e-008,0.6722
5.60881e-008,0.7789
5.61266e-008,0.8603
5.61652e-008,0.9316
5.62038e-008,0.9925
5.62423e-008,1.0405
5.62809e-008,1.0742
5.63195e-008,1.0970
5.63581e-008,1.1135
5.63967e-008,1.1250
5.64352e-008,1.1335
5.64738e-008,1.1415
5.65124e-008,1.1505
5.65509e-008,1.1604
5.65895e-008,1.1699
5.66281e-008,1.1753
5.66667e-008,1.1746
5.67053e-008,1.1727
5.67438e-008,1.1732
5.67824e-008,1.1744
5.68210e-008,1.1748
5.68596e-008,1.1742
5.68981e-008,1.1740
5.69367e-008,1.1745
5.69753e-008,1.1748
5.70138e-008,1.1752
5.70524e-008,1.1761
5.70910e-008,1.1772
5.71296e-008,1.1777
5.71682e-008,1.1779
5.72067e-008,1.1773
5.72453e-008,1.1764
5.72839e-008,1.1763
5.73224e-008,1.1769
5.73610e-008,1.1772
5.73996e-008,1.1771
5.74382e-008,1.1769
5.74768e-008,1.1770
5.75153e-008,1.1771
5.75539e-008,1.1771
5.75925e-008,1.1771
5.76310e-008,1.1772
5.76696e-008,1.1773
5.77082e-008,1.1782
5.77468e-008,1.1821
5.77853e-008,1.1827
5.78239e-008,1.1668
5.78625e-008,1.1150
5.79011e-008,1.0179
5.79397e-008,0.9029
5.79782e-008,0.7925
5.80168e-008,0.6839
5.80554e-008,0.5856
5.80939e-008,0.5061
5.81325e-008,0.4501
5.81711e-008,0.4131
5.82097e-008,0.3858
5.82483e-008,0.3670
5.82868e-008,0.3565
5.83254e-008,0.3509
5.83640e-008,0.3469
5.84025e-008,0.3415
5.84411e-008,0.3323
5.84797e-008,0.3227
5.85183e-008,0.3186
5.85569e-008,0.3180
5.85954e-008,0.3178
5.86340e-008,0.3183
5.86726e-008,0.3231
5.87112e-008,0.3404
5.87497e-008,0.3796
5.87883e-008,0.4522
5.88269e-008,0.5569
5.88654e-008,0.6783
5.89040e-008,0.7834
5.89426e-008,0.8640
5.89812e-008,0.9350
5.90198e-008,0.9954
5.90583e-008,1.0426
5.90969e-008,1.0756
5.91355e-008,1.0980
5.91740e-008,1.1142
5.92126e-008,1.1255
5.92512e-008,1.1339
5.92898e-008,1.1420
5.93284e-008,1.1510
5.93669e-008,1.1610
5.94055e-008,1.1703
5.94441e-008,1.1754
5.94827e-008,1.1745
5.95212e-008,1.1727
5.95598e-008,1.1733
5.95984e-008,1.1745
5.96370e-008,1.1748
5.96755e-008,1.1742
5.97141e-008,1.1740
5.97527e-008,1.1745
5.97912e-008,1.1748
5.98298e-008,1.1752
5.98684e-008,1.1762
5.99070e-008,1.1772
5.99455e-008,1.1778
5.99841e-008,1.1779
6.00227e-008,1.1773
6.00613e-008,1.1780
6.00999e-008,1.1822
6.01384e-008,1.1813
6.01770e-008,1.1600
6.02156e-008,1.0980
6.02542e-008,0.9937
6.02927e-008,0.8794
6.03313e-008,0.7697
6.03699e-008,0.6622
6.04085e-008,0.5672
6.04470e-008,0.4925
6.04856e-008,0.4413
6.05242e-008,0.4068
6.05627e-008,0.3811
6.06013e-008,0.3640
6.06399e-008,0.3549
6.06785e-008,0.3501
6.07170e-008,0.3461
6.07556e-008,0.3399
6.07942e-008,0.3300
6.08328e-008,0.3213
6.08714e-008,0.3184
6.09099e-008,0.3180
6.09485e-008,0.3178
6.09871e-008,0.3184
6.10257e-008,0.3205
6.10642e-008,0.3233
6.11028e-008,0.3245
6.11414e-008,0.3242
6.11800e-008,0.3242
6.12185e-008,0.3244
6.12571e-008,0.3242
6.12957e-008,0.3234
6.13342e-008,0.3220
6.13728e-008,0.3211
6.14114e-008,0.3212
6.14500e-008,0.3220
6.14885e-008,0.3224
6.15271e-008,0.3223
6.15657e-008,0.3223
6.16043e-008,0.3225
6.16429e-008,0.3225
6.16814e-008,0.3222
6.17200e-008,0.3219
6.17586e-008,0.3220
6.17972e-008,0.3221
6.18357e-008,0.3220
6.18743e-008,0.3219
