.HEADER
..NAMES
Time,V U4.D3
5.9405e-009,0.3221
5.9791e-009,0.3220
6.0177e-009,0.3215
6.0563e-009,0.3212
6.0948e-009,0.3210
6.1334e-009,0.3209
6.1720e-009,0.3208
6.2106e-009,0.3209
6.2492e-009,0.3212
6.2877e-009,0.3212
6.3263e-009,0.3209
6.3649e-009,0.3209
6.4035e-009,0.3209
6.4420e-009,0.3209
6.4806e-009,0.3209
6.5192e-009,0.3210
6.5577e-009,0.3238
6.5963e-009,0.3345
6.6349e-009,0.3647
6.6735e-009,0.4276
6.7121e-009,0.5233
6.7506e-009,0.6410
6.7892e-009,0.7502
6.8278e-009,0.8408
6.8664e-009,0.9204
6.9049e-009,0.9860
6.9435e-009,1.0351
6.9821e-009,1.0703
7.0206e-009,1.0963
7.0592e-009,1.1153
7.0978e-009,1.1316
7.1364e-009,1.1461
7.1749e-009,1.1577
7.2135e-009,1.1645
7.2521e-009,1.1652
7.2907e-009,1.1654
7.3293e-009,1.1670
7.3678e-009,1.1686
7.4064e-009,1.1692
7.4450e-009,1.1702
7.4835e-009,1.1713
7.5221e-009,1.1724
7.5607e-009,1.1737
7.5993e-009,1.1748
7.6379e-009,1.1753
7.6764e-009,1.1749
7.7150e-009,1.1746
7.7536e-009,1.1754
7.7922e-009,1.1764
7.8307e-009,1.1766
7.8693e-009,1.1766
7.9079e-009,1.1769
7.9464e-009,1.1769
7.9850e-009,1.1770
8.0236e-009,1.1771
8.0622e-009,1.1771
8.1008e-009,1.1769
8.1393e-009,1.1768
8.1779e-009,1.1769
8.2165e-009,1.1772
8.2550e-009,1.1772
8.2936e-009,1.1771
8.3322e-009,1.1770
8.3708e-009,1.1771
8.4093e-009,1.1778
8.4479e-009,1.1817
8.4865e-009,1.1827
8.5251e-009,1.1696
8.5637e-009,1.1242
8.6022e-009,1.0361
8.6408e-009,0.9281
8.6794e-009,0.8176
8.7179e-009,0.7037
8.7565e-009,0.6001
8.7951e-009,0.5163
8.8337e-009,0.4549
8.8722e-009,0.4126
8.9108e-009,0.3843
8.9494e-009,0.3647
8.9880e-009,0.3500
9.0266e-009,0.3364
9.0651e-009,0.3252
9.1037e-009,0.3207
9.1423e-009,0.3196
9.1808e-009,0.3188
9.2194e-009,0.3199
9.2580e-009,0.3224
9.2966e-009,0.3245
9.3352e-009,0.3256
9.3737e-009,0.3257
9.4123e-009,0.3249
9.4509e-009,0.3239
9.4895e-009,0.3227
9.5280e-009,0.3224
9.5666e-009,0.3230
9.6052e-009,0.3230
9.6437e-009,0.3224
9.6823e-009,0.3221
9.7209e-009,0.3220
9.7595e-009,0.3216
9.7981e-009,0.3213
9.8366e-009,0.3233
9.8752e-009,0.3327
9.9138e-009,0.3601
9.9524e-009,0.4193
9.9909e-009,0.5123
1.00295e-008,0.6286
1.00681e-008,0.7400
1.01066e-008,0.8316
1.01452e-008,0.9127
1.01838e-008,0.9798
1.02224e-008,1.0307
1.02610e-008,1.0671
1.02995e-008,1.0941
1.03381e-008,1.1137
1.03767e-008,1.1301
1.04152e-008,1.1449
1.04538e-008,1.1568
1.04924e-008,1.1643
1.05310e-008,1.1654
1.05695e-008,1.1653
1.06081e-008,1.1670
1.06467e-008,1.1687
1.06853e-008,1.1693
1.07239e-008,1.1702
1.07624e-008,1.1714
1.08010e-008,1.1724
1.08396e-008,1.1737
1.08781e-008,1.1748
1.09167e-008,1.1754
1.09553e-008,1.1751
1.09939e-008,1.1747
1.10324e-008,1.1754
1.10710e-008,1.1764
1.11096e-008,1.1767
1.11482e-008,1.1767
1.11868e-008,1.1769
1.12253e-008,1.1770
1.12639e-008,1.1770
1.13025e-008,1.1771
1.13410e-008,1.1771
1.13796e-008,1.1770
1.14182e-008,1.1769
1.14568e-008,1.1770
1.14953e-008,1.1772
1.15339e-008,1.1773
1.15725e-008,1.1771
1.16111e-008,1.1771
1.16497e-008,1.1771
1.16882e-008,1.1777
1.17268e-008,1.1813
1.17654e-008,1.1831
1.18039e-008,1.1722
1.18425e-008,1.1312
1.18811e-008,1.0471
1.19197e-008,0.9398
1.19583e-008,0.8298
1.19968e-008,0.7157
1.20354e-008,0.6104
1.20740e-008,0.5242
1.21126e-008,0.4605
1.21511e-008,0.4153
1.21897e-008,0.3767
1.22283e-008,0.3665
1.22668e-008,0.3812
1.23054e-008,0.4276
1.23440e-008,0.5140
1.23826e-008,0.6370
1.24212e-008,0.7523
1.24597e-008,0.8468
1.24983e-008,0.9301
1.25369e-008,0.9977
1.25755e-008,1.0470
1.26140e-008,1.0816
1.26526e-008,1.1274
1.26912e-008,1.1535
1.27297e-008,1.1610
1.27683e-008,1.1476
1.28069e-008,1.0893
1.28455e-008,0.9844
1.28841e-008,0.8647
1.29226e-008,0.7456
1.29612e-008,0.6348
1.29998e-008,0.5424
1.30383e-008,0.4713
1.30769e-008,0.4239
1.31155e-008,0.3940
1.31541e-008,0.3697
1.31926e-008,0.3536
1.32312e-008,0.3420
1.32698e-008,0.3293
1.33084e-008,0.3193
1.33470e-008,0.3172
1.33855e-008,0.3178
1.34241e-008,0.3191
1.34627e-008,0.3215
1.35012e-008,0.3239
1.35398e-008,0.3259
1.35784e-008,0.3268
1.36170e-008,0.3320
1.36555e-008,0.3531
1.36941e-008,0.4026
1.37327e-008,0.4867
1.37713e-008,0.5994
1.38099e-008,0.7172
1.38484e-008,0.8118
1.38870e-008,0.8947
1.39256e-008,0.9649
1.39641e-008,1.0198
1.40027e-008,1.0589
1.40413e-008,1.0875
1.40799e-008,1.1087
1.41185e-008,1.1259
1.41570e-008,1.1413
1.41956e-008,1.1540
1.42342e-008,1.1633
1.42728e-008,1.1658
1.43113e-008,1.1650
1.43499e-008,1.1663
1.43885e-008,1.1683
1.44270e-008,1.1692
1.44656e-008,1.1699
1.45042e-008,1.1721
1.45428e-008,1.1786
1.45814e-008,1.1809
1.46199e-008,1.1698
1.46585e-008,1.1269
1.46971e-008,1.0399
1.47357e-008,0.9311
1.47742e-008,0.8217
1.48128e-008,0.7091
1.48514e-008,0.6050
1.48899e-008,0.5199
1.49285e-008,0.4575
1.49671e-008,0.4129
1.50057e-008,0.3747
1.50443e-008,0.3666
1.50828e-008,0.3822
1.51214e-008,0.4305
1.51600e-008,0.5191
1.51985e-008,0.6435
1.52371e-008,0.7577
1.52757e-008,0.8517
1.53143e-008,0.9339
1.53528e-008,1.0004
1.53914e-008,1.0489
1.54300e-008,1.0827
1.54686e-008,1.1282
1.55071e-008,1.1540
1.55457e-008,1.1606
1.55843e-008,1.1454
1.56229e-008,1.0847
1.56615e-008,0.9783
1.57000e-008,0.8583
1.57386e-008,0.7394
1.57772e-008,0.6294
1.58158e-008,0.5380
1.58543e-008,0.4682
1.58929e-008,0.4214
1.59315e-008,0.3836
1.59701e-008,0.3634
1.60086e-008,0.3713
1.60472e-008,0.4091
1.60858e-008,0.4837
1.61243e-008,0.5972
1.61629e-008,0.7201
1.62015e-008,0.8214
1.62401e-008,0.9096
1.62786e-008,0.9818
1.63172e-008,1.0360
1.63558e-008,1.0732
1.63944e-008,1.0980
1.64329e-008,1.1170
1.64715e-008,1.1323
1.65101e-008,1.1450
1.65487e-008,1.1565
1.65873e-008,1.1666
1.66258e-008,1.1690
1.66644e-008,1.1675
1.67030e-008,1.1680
1.67416e-008,1.1690
1.67801e-008,1.1694
1.68187e-008,1.1698
1.68573e-008,1.1728
1.68959e-008,1.1796
1.69344e-008,1.1800
1.69730e-008,1.1641
1.70116e-008,1.1124
1.70501e-008,1.0184
1.70887e-008,0.9084
1.71273e-008,0.7977
1.71659e-008,0.6858
1.72044e-008,0.5853
1.72430e-008,0.5051
1.72816e-008,0.4471
1.73202e-008,0.4044
1.73588e-008,0.3704
1.73973e-008,0.3681
1.74359e-008,0.3893
1.74745e-008,0.4457
1.75131e-008,0.5432
1.75516e-008,0.6697
1.75902e-008,0.7783
1.76288e-008,0.8701
1.76674e-008,0.9493
1.77059e-008,1.0122
1.77445e-008,1.0569
1.77831e-008,1.0903
1.78216e-008,1.1372
1.78602e-008,1.1559
1.78988e-008,1.1603
1.79374e-008,1.1370
1.79759e-008,1.0655
1.80145e-008,0.9533
1.80531e-008,0.8333
1.80917e-008,0.7153
1.81302e-008,0.6085
1.81688e-008,0.5216
1.82074e-008,0.4565
1.82460e-008,0.4148
1.82846e-008,0.3872
1.83231e-008,0.3647
1.83617e-008,0.3504
1.84003e-008,0.3387
1.84389e-008,0.3260
1.84774e-008,0.3180
1.85160e-008,0.3172
1.85546e-008,0.3179
1.85932e-008,0.3196
1.86317e-008,0.3221
1.86703e-008,0.3244
1.87089e-008,0.3261
1.87474e-008,0.3272
1.87860e-008,0.3354
1.88246e-008,0.3626
1.88632e-008,0.4213
1.89017e-008,0.5137
1.89403e-008,0.6314
1.89789e-008,0.7437
1.90175e-008,0.8343
1.90560e-008,0.9143
1.90946e-008,0.9808
1.91332e-008,1.0312
1.91718e-008,1.0672
1.92104e-008,1.0936
1.92489e-008,1.1133
1.92875e-008,1.1301
1.93261e-008,1.1448
1.93647e-008,1.1568
1.94032e-008,1.1646
1.94418e-008,1.1655
1.94804e-008,1.1651
1.95190e-008,1.1668
1.95575e-008,1.1686
1.95961e-008,1.1693
1.96347e-008,1.1702
1.96732e-008,1.1713
1.97118e-008,1.1725
1.97504e-008,1.1738
1.97890e-008,1.1748
1.98275e-008,1.1754
1.98661e-008,1.1752
1.99047e-008,1.1747
1.99433e-008,1.1753
1.99819e-008,1.1765
2.00204e-008,1.1768
2.00590e-008,1.1768
2.00976e-008,1.1770
2.01362e-008,1.1771
2.01747e-008,1.1771
2.02133e-008,1.1772
2.02519e-008,1.1772
2.02905e-008,1.1771
2.03290e-008,1.1769
2.03676e-008,1.1770
2.04062e-008,1.1773
2.04447e-008,1.1773
2.04833e-008,1.1772
2.05219e-008,1.1771
2.05605e-008,1.1772
2.05990e-008,1.1777
2.06376e-008,1.1813
2.06762e-008,1.1831
2.07148e-008,1.1723
2.07533e-008,1.1315
2.07919e-008,1.0476
2.08305e-008,0.9403
2.08691e-008,0.8303
2.09077e-008,0.7163
2.09462e-008,0.6109
2.09848e-008,0.5246
2.10234e-008,0.4608
2.10620e-008,0.4155
2.11005e-008,0.3768
2.11391e-008,0.3665
2.11777e-008,0.3811
2.12163e-008,0.4273
2.12548e-008,0.5136
2.12934e-008,0.6365
2.13320e-008,0.7519
2.13705e-008,0.8465
2.14091e-008,0.9298
2.14477e-008,0.9974
2.14863e-008,1.0468
2.15248e-008,1.0800
2.15634e-008,1.1034
2.16020e-008,1.1219
2.16406e-008,1.1361
2.16791e-008,1.1481
2.17177e-008,1.1601
2.17563e-008,1.1685
2.17949e-008,1.1682
2.18335e-008,1.1671
2.18720e-008,1.1684
2.19106e-008,1.1695
2.19492e-008,1.1696
2.19878e-008,1.1704
2.20263e-008,1.1750
2.20649e-008,1.1808
2.21035e-008,1.1782
2.21420e-008,1.1550
2.21806e-008,1.0917
2.22192e-008,0.9900
2.22578e-008,0.8800
2.22963e-008,0.7685
2.23349e-008,0.6584
2.23735e-008,0.5623
2.24121e-008,0.4880
2.24506e-008,0.4355
2.24892e-008,0.3999
2.25278e-008,0.3755
2.25664e-008,0.3582
2.26050e-008,0.3444
2.26435e-008,0.3310
2.26821e-008,0.3222
2.27207e-008,0.3201
2.27593e-008,0.3195
2.27978e-008,0.3192
2.28364e-008,0.3209
2.28750e-008,0.3234
2.29136e-008,0.3251
2.29521e-008,0.3262
2.29907e-008,0.3308
2.30293e-008,0.3483
2.30678e-008,0.3918
2.31064e-008,0.4709
2.31450e-008,0.5802
2.31836e-008,0.6995
2.32221e-008,0.7969
2.32607e-008,0.8816
2.32993e-008,0.9545
2.33379e-008,1.0121
2.33764e-008,1.0534
2.34150e-008,1.0836
2.34536e-008,1.1058
2.34922e-008,1.1232
2.35308e-008,1.1389
2.35693e-008,1.1522
2.36079e-008,1.1623
2.36465e-008,1.1657
2.36851e-008,1.1650
2.37236e-008,1.1661
2.37622e-008,1.1681
2.38008e-008,1.1691
2.38394e-008,1.1698
2.38779e-008,1.1716
2.39165e-008,1.1777
2.39551e-008,1.1811
2.39936e-008,1.1733
2.40322e-008,1.1370
2.40708e-008,1.0566
2.41094e-008,0.9490
2.41479e-008,0.8399
2.41865e-008,0.7273
2.42251e-008,0.6209
2.42637e-008,0.5322
2.43023e-008,0.4663
2.43408e-008,0.4199
2.43794e-008,0.3801
2.44180e-008,0.3660
2.44566e-008,0.3780
2.44951e-008,0.4202
2.45337e-008,0.5018
2.45723e-008,0.6225
2.46109e-008,0.7412
2.46494e-008,0.8371
2.46880e-008,0.9215
2.47266e-008,0.9908
2.47651e-008,1.0422
2.48037e-008,1.0769
2.48423e-008,1.1009
2.48809e-008,1.1199
2.49194e-008,1.1345
2.49580e-008,1.1466
2.49966e-008,1.1586
2.50352e-008,1.1679
2.50737e-008,1.1684
2.51123e-008,1.1669
2.51509e-008,1.1680
2.51895e-008,1.1692
2.52281e-008,1.1695
2.52666e-008,1.1700
2.53052e-008,1.1713
2.53438e-008,1.1726
2.53824e-008,1.1737
2.54209e-008,1.1747
2.54595e-008,1.1759
2.54981e-008,1.1757
2.55367e-008,1.1748
2.55752e-008,1.1753
2.56138e-008,1.1766
2.56524e-008,1.1768
2.56909e-008,1.1768
2.57295e-008,1.1771
2.57681e-008,1.1784
2.58067e-008,1.1824
2.58452e-008,1.1821
2.58838e-008,1.1656
2.59224e-008,1.1137
2.59610e-008,1.0203
2.59995e-008,0.9117
2.60381e-008,0.8009
2.60767e-008,0.6877
2.61153e-008,0.5862
2.61539e-008,0.5058
2.61924e-008,0.4476
2.62310e-008,0.4044
2.62696e-008,0.3703
2.63082e-008,0.3682
2.63467e-008,0.3894
2.63853e-008,0.4455
2.64239e-008,0.5430
2.64625e-008,0.6694
2.65010e-008,0.7777
2.65396e-008,0.8694
2.65782e-008,0.9490
2.66167e-008,1.0121
2.66553e-008,1.0568
2.66939e-008,1.0866
2.67325e-008,1.1087
2.67710e-008,1.1259
2.68096e-008,1.1393
2.68482e-008,1.1511
2.68868e-008,1.1630
2.69254e-008,1.1691
2.69639e-008,1.1676
2.70025e-008,1.1673
2.70411e-008,1.1688
2.70797e-008,1.1696
2.71182e-008,1.1697
2.71568e-008,1.1709
2.71954e-008,1.1770
2.72340e-008,1.1811
2.72725e-008,1.1749
2.73111e-008,1.1430
2.73497e-008,1.0678
2.73882e-008,0.9611
2.74268e-008,0.8514
2.74654e-008,0.7390
2.75040e-008,0.6316
2.75425e-008,0.5407
2.75811e-008,0.4724
2.76197e-008,0.4244
2.76583e-008,0.3840
2.76968e-008,0.3661
2.77354e-008,0.3756
2.77740e-008,0.4141
2.78126e-008,0.4912
2.78512e-008,0.6086
2.78897e-008,0.7299
2.79283e-008,0.8276
2.79669e-008,0.9133
2.80055e-008,0.9844
2.80440e-008,1.0377
2.80826e-008,1.0740
2.81212e-008,1.0988
2.81598e-008,1.1182
2.81983e-008,1.1332
2.82369e-008,1.1455
2.82755e-008,1.1575
2.83140e-008,1.1674
2.83526e-008,1.1687
2.83912e-008,1.1671
2.84298e-008,1.1679
2.84683e-008,1.1693
2.85069e-008,1.1696
2.85455e-008,1.1700
2.85841e-008,1.1735
2.86226e-008,1.1801
2.86612e-008,1.1798
2.86998e-008,1.1627
2.87384e-008,1.1091
2.87770e-008,1.0135
2.88155e-008,0.9033
2.88541e-008,0.7926
2.88927e-008,0.6810
2.89313e-008,0.5812
2.89698e-008,0.5019
2.90084e-008,0.4450
2.90470e-008,0.4031
2.90855e-008,0.3699
2.91241e-008,0.3685
2.91627e-008,0.3913
2.92013e-008,0.4495
2.92398e-008,0.5488
2.92784e-008,0.6754
2.93170e-008,0.7830
2.93556e-008,0.8742
2.93941e-008,0.9527
2.94327e-008,1.0147
2.94713e-008,1.0586
2.95099e-008,1.0879
2.95485e-008,1.1095
2.95870e-008,1.1265
2.96256e-008,1.1399
2.96642e-008,1.1517
2.97028e-008,1.1635
2.97413e-008,1.1691
2.97799e-008,1.1676
2.98185e-008,1.1673
2.98570e-008,1.1687
2.98956e-008,1.1695
2.99342e-008,1.1697
2.99728e-008,1.1710
3.00113e-008,1.1772
3.00499e-008,1.1811
3.00885e-008,1.1740
3.01271e-008,1.1402
3.01657e-008,1.0628
3.02042e-008,0.9554
3.02428e-008,0.8456
3.02814e-008,0.7332
3.03199e-008,0.6264
3.03585e-008,0.5366
3.03971e-008,0.4694
3.04357e-008,0.4228
3.04743e-008,0.3913
3.05128e-008,0.3694
3.05514e-008,0.3537
3.05900e-008,0.3401
3.06285e-008,0.3274
3.06671e-008,0.3210
3.07057e-008,0.3199
3.07443e-008,0.3192
3.07829e-008,0.3195
3.08214e-008,0.3216
3.08600e-008,0.3240
3.08986e-008,0.3254
3.09372e-008,0.3257
3.09757e-008,0.3251
3.10143e-008,0.3241
3.10529e-008,0.3229
3.10914e-008,0.3222
3.11300e-008,0.3228
3.11686e-008,0.3231
3.12072e-008,0.3226
3.12458e-008,0.3220
3.12843e-008,0.3219
3.13229e-008,0.3217
3.13615e-008,0.3213
3.14000e-008,0.3210
3.14386e-008,0.3208
3.14772e-008,0.3208
3.15158e-008,0.3208
3.15544e-008,0.3209
3.15929e-008,0.3211
3.16315e-008,0.3210
3.16701e-008,0.3208
3.17087e-008,0.3208
3.17472e-008,0.3209
3.17858e-008,0.3208
3.18244e-008,0.3208
3.18629e-008,0.3208
3.19015e-008,0.3208
3.19401e-008,0.3208
3.19787e-008,0.3208
3.20173e-008,0.3208
3.20558e-008,0.3208
3.20944e-008,0.3207
3.21330e-008,0.3207
3.21715e-008,0.3208
3.22101e-008,0.3207
3.22487e-008,0.3207
3.22873e-008,0.3207
3.23259e-008,0.3211
3.23644e-008,0.3256
3.24030e-008,0.3407
3.24416e-008,0.3797
3.24801e-008,0.4534
3.25187e-008,0.5574
3.25573e-008,0.6767
3.25959e-008,0.7788
3.26344e-008,0.8662
3.26730e-008,0.9418
3.27116e-008,1.0025
3.27502e-008,1.0468
3.27888e-008,1.0789
3.28273e-008,1.1025
3.28659e-008,1.1203
3.29045e-008,1.1361
3.29430e-008,1.1498
3.29816e-008,1.1603
3.30202e-008,1.1651
3.30588e-008,1.1649
3.30974e-008,1.1656
3.31359e-008,1.1675
3.31745e-008,1.1687
3.32131e-008,1.1693
3.32516e-008,1.1705
3.32902e-008,1.1715
3.33288e-008,1.1727
3.33674e-008,1.1740
3.34060e-008,1.1749
3.34445e-008,1.1752
3.34831e-008,1.1747
3.35217e-008,1.1746
3.35603e-008,1.1756
3.35988e-008,1.1764
3.36374e-008,1.1765
3.36760e-008,1.1766
3.37145e-008,1.1768
3.37531e-008,1.1768
3.37917e-008,1.1769
3.38303e-008,1.1770
3.38689e-008,1.1770
3.39074e-008,1.1768
3.39460e-008,1.1768
3.39846e-008,1.1769
3.40231e-008,1.1772
3.40617e-008,1.1771
3.41003e-008,1.1770
3.41389e-008,1.1770
3.41775e-008,1.1771
3.42160e-008,1.1787
3.42546e-008,1.1827
3.42932e-008,1.1809
3.43318e-008,1.1602
3.43703e-008,1.1016
3.44089e-008,1.0041
3.44475e-008,0.8952
3.44860e-008,0.7831
3.45246e-008,0.6708
3.45632e-008,0.5724
3.46018e-008,0.4955
3.46404e-008,0.4403
3.46789e-008,0.3986
3.47175e-008,0.3682
3.47561e-008,0.3698
3.47946e-008,0.3957
3.48332e-008,0.4578
3.48718e-008,0.5616
3.49104e-008,0.6879
3.49490e-008,0.7924
3.49875e-008,0.8826
3.50261e-008,0.9599
3.50647e-008,1.0201
3.51032e-008,1.0622
3.51418e-008,1.0977
3.51804e-008,1.1433
3.52190e-008,1.1571
3.52575e-008,1.1596
3.52961e-008,1.1300
3.53347e-008,1.0507
3.53733e-008,0.9354
3.54119e-008,0.8157
3.54504e-008,0.6985
3.54890e-008,0.5945
3.55276e-008,0.5107
3.55661e-008,0.4490
3.56047e-008,0.4105
3.56433e-008,0.3834
3.56819e-008,0.3621
3.57205e-008,0.3488
3.57590e-008,0.3369
3.57976e-008,0.3243
3.58362e-008,0.3177
3.58747e-008,0.3174
3.59133e-008,0.3182
3.59519e-008,0.3200
3.59905e-008,0.3225
3.60290e-008,0.3248
3.60676e-008,0.3262
3.61062e-008,0.3255
3.61448e-008,0.3244
3.61834e-008,0.3240
3.62219e-008,0.3228
3.62605e-008,0.3219
3.62991e-008,0.3226
3.63376e-008,0.3232
3.63762e-008,0.3227
3.64148e-008,0.3221
3.64534e-008,0.3219
3.64920e-008,0.3215
3.65305e-008,0.3212
3.65691e-008,0.3230
3.66077e-008,0.3324
3.66462e-008,0.3596
3.66848e-008,0.4182
3.67234e-008,0.5106
3.67620e-008,0.6271
3.68006e-008,0.7388
3.68391e-008,0.8304
3.68777e-008,0.9115
3.69163e-008,0.9790
3.69549e-008,1.0301
3.69934e-008,1.0669
3.70320e-008,1.1097
3.70706e-008,1.1475
3.71091e-008,1.1569
3.71477e-008,1.1524
3.71863e-008,1.1043
3.72249e-008,1.0049
3.72635e-008,0.8865
3.73020e-008,0.7699
3.73406e-008,0.6574
3.73792e-008,0.5607
3.74177e-008,0.4854
3.74563e-008,0.4327
3.74949e-008,0.4003
3.75335e-008,0.3747
3.75721e-008,0.3564
3.76106e-008,0.3444
3.76492e-008,0.3313
3.76878e-008,0.3199
3.77263e-008,0.3171
3.77649e-008,0.3179
3.78035e-008,0.3185
3.78421e-008,0.3206
3.78806e-008,0.3230
3.79192e-008,0.3251
3.79578e-008,0.3261
3.79964e-008,0.3295
3.80350e-008,0.3461
3.80735e-008,0.3882
3.81121e-008,0.4649
3.81507e-008,0.5724
3.81892e-008,0.6929
3.82278e-008,0.7919
3.82664e-008,0.8769
3.83050e-008,0.9503
3.83436e-008,1.0089
3.83821e-008,1.0511
3.84207e-008,1.0872
3.84593e-008,1.1362
3.84978e-008,1.1525
3.85364e-008,1.1587
3.85750e-008,1.1342
3.86136e-008,1.0575
3.86521e-008,0.9426
3.86907e-008,0.8249
3.87293e-008,0.7090
3.87679e-008,0.6039
3.88065e-008,0.5184
3.88450e-008,0.4546
3.88836e-008,0.4143
3.89222e-008,0.3862
3.89607e-008,0.3637
3.89993e-008,0.3499
3.90379e-008,0.3378
3.90765e-008,0.3245
3.91151e-008,0.3174
3.91536e-008,0.3175
3.91922e-008,0.3181
3.92308e-008,0.3195
3.92693e-008,0.3219
3.93079e-008,0.3242
3.93465e-008,0.3258
3.93851e-008,0.3252
3.94237e-008,0.3242
3.94622e-008,0.3238
3.95008e-008,0.3226
3.95394e-008,0.3216
3.95780e-008,0.3223
3.96165e-008,0.3230
3.96551e-008,0.3224
3.96937e-008,0.3218
3.97322e-008,0.3216
3.97708e-008,0.3213
3.98094e-008,0.3209
3.98480e-008,0.3205
3.98866e-008,0.3205
3.99251e-008,0.3206
3.99637e-008,0.3205
4.00023e-008,0.3206
4.00408e-008,0.3209
4.00794e-008,0.3208
4.01180e-008,0.3205
4.01566e-008,0.3205
4.01952e-008,0.3206
4.02337e-008,0.3206
4.02723e-008,0.3206
4.03109e-008,0.3206
4.03494e-008,0.3207
4.03880e-008,0.3206
4.04266e-008,0.3206
4.04652e-008,0.3206
4.05037e-008,0.3206
4.05423e-008,0.3206
4.05809e-008,0.3205
4.06195e-008,0.3206
4.06581e-008,0.3206
4.06966e-008,0.3206
4.07352e-008,0.3206
4.07738e-008,0.3213
4.08123e-008,0.3269
4.08509e-008,0.3447
4.08895e-008,0.3886
4.09281e-008,0.4676
4.09667e-008,0.5755
4.10052e-008,0.6941
4.10438e-008,0.7929
4.10824e-008,0.8788
4.11209e-008,0.9521
4.11595e-008,1.0104
4.11981e-008,1.0524
4.12367e-008,1.0831
4.12752e-008,1.1055
4.13138e-008,1.1227
4.13524e-008,1.1384
4.13910e-008,1.1516
4.14296e-008,1.1614
