.HEADER
..NAMES
Time,V U4.A3
8.1779e-009,0.3202
8.2165e-009,0.3201
8.2550e-009,0.3201
8.2936e-009,0.3201
8.3322e-009,0.3201
8.3708e-009,0.3201
8.4093e-009,0.3202
8.4479e-009,0.3201
8.4865e-009,0.3201
8.5251e-009,0.3201
8.5637e-009,0.3201
8.6022e-009,0.3201
8.6408e-009,0.3201
8.6794e-009,0.3201
8.7179e-009,0.3201
8.7565e-009,0.3201
8.7951e-009,0.3201
8.8337e-009,0.3201
8.8722e-009,0.3208
8.9108e-009,0.3262
8.9494e-009,0.3442
8.9880e-009,0.3891
9.0266e-009,0.4722
9.0651e-009,0.5870
9.1037e-009,0.7118
9.1423e-009,0.8119
9.1808e-009,0.8883
9.2194e-009,0.9545
9.2580e-009,1.0101
9.2966e-009,1.0534
9.3352e-009,1.0907
9.3737e-009,1.1390
9.4123e-009,1.1590
9.4509e-009,1.1555
9.4895e-009,1.1294
9.5280e-009,1.0522
9.5666e-009,0.9329
9.6052e-009,0.8090
9.6437e-009,0.6932
9.6823e-009,0.5927
9.7209e-009,0.5126
9.7595e-009,0.4536
9.7981e-009,0.4153
9.8366e-009,0.3888
9.8752e-009,0.3665
9.9138e-009,0.3525
9.9524e-009,0.3426
9.9909e-009,0.3302
1.00295e-008,0.3202
1.00681e-008,0.3168
1.01066e-008,0.3168
1.01452e-008,0.3181
1.01838e-008,0.3201
1.02224e-008,0.3223
1.02610e-008,0.3239
1.02995e-008,0.3237
1.03381e-008,0.3228
1.03767e-008,0.3229
1.04152e-008,0.3223
1.04538e-008,0.3209
1.04924e-008,0.3205
1.05310e-008,0.3211
1.05695e-008,0.3213
1.06081e-008,0.3210
1.06467e-008,0.3209
1.06853e-008,0.3208
1.07239e-008,0.3205
1.07624e-008,0.3218
1.08010e-008,0.3305
1.08396e-008,0.3566
1.08781e-008,0.4151
1.09167e-008,0.5115
1.09553e-008,0.6338
1.09939e-008,0.7530
1.10324e-008,0.8418
1.10710e-008,0.9138
1.11096e-008,0.9763
1.11482e-008,1.0275
1.11868e-008,1.0661
1.12253e-008,1.0940
1.12639e-008,1.1128
1.13025e-008,1.1264
1.13410e-008,1.1394
1.13796e-008,1.1532
1.14182e-008,1.1648
1.14568e-008,1.1693
1.14953e-008,1.1681
1.15339e-008,1.1677
1.15725e-008,1.1692
1.16111e-008,1.1710
1.16497e-008,1.1727
1.16882e-008,1.1737
1.17268e-008,1.1739
1.17654e-008,1.1741
1.18039e-008,1.1752
1.18425e-008,1.1769
1.18811e-008,1.1777
1.19197e-008,1.1771
1.19583e-008,1.1764
1.19968e-008,1.1769
1.20354e-008,1.1775
1.20740e-008,1.1779
1.21126e-008,1.1782
1.21511e-008,1.1782
1.21897e-008,1.1779
1.22283e-008,1.1778
1.22668e-008,1.1781
1.23054e-008,1.1783
1.23440e-008,1.1782
1.23826e-008,1.1779
1.24212e-008,1.1779
1.24597e-008,1.1780
1.24983e-008,1.1781
1.25369e-008,1.1781
1.25755e-008,1.1781
1.26140e-008,1.1784
1.26526e-008,1.1815
1.26912e-008,1.1848
1.27297e-008,1.1761
1.27683e-008,1.1374
1.28069e-008,1.0513
1.28455e-008,0.9336
1.28841e-008,0.8179
1.29226e-008,0.7074
1.29612e-008,0.6062
1.29998e-008,0.5235
1.30383e-008,0.4618
1.30769e-008,0.4178
1.31155e-008,0.3804
1.31541e-008,0.3645
1.31926e-008,0.3829
1.32312e-008,0.4293
1.32698e-008,0.5127
1.33084e-008,0.6327
1.33470e-008,0.7549
1.33855e-008,0.8475
1.34241e-008,0.9235
1.34627e-008,0.9877
1.35012e-008,1.0385
1.35398e-008,1.0756
1.35784e-008,1.1168
1.36170e-008,1.1564
1.36555e-008,1.1611
1.36941e-008,1.1458
1.37327e-008,1.0913
1.37713e-008,0.9887
1.38099e-008,0.8652
1.38484e-008,0.7445
1.38870e-008,0.6347
1.39256e-008,0.5449
1.39641e-008,0.4762
1.40027e-008,0.4284
1.40413e-008,0.3927
1.40799e-008,0.3660
1.41185e-008,0.3712
1.41570e-008,0.4078
1.41956e-008,0.4806
1.42342e-008,0.5897
1.42728e-008,0.7148
1.43113e-008,0.8170
1.43499e-008,0.8988
1.43885e-008,0.9680
1.44270e-008,1.0238
1.44656e-008,1.0655
1.45042e-008,1.1029
1.45428e-008,1.1477
1.45814e-008,1.1613
1.46199e-008,1.1536
1.46585e-008,1.1145
1.46971e-008,1.0253
1.47357e-008,0.9043
1.47742e-008,0.7823
1.48128e-008,0.6679
1.48514e-008,0.5711
1.48899e-008,0.4957
1.49285e-008,0.4416
1.49671e-008,0.4038
1.50057e-008,0.3712
1.50443e-008,0.3658
1.50828e-008,0.3927
1.51214e-008,0.4536
1.51600e-008,0.5516
1.51985e-008,0.6763
1.52371e-008,0.7879
1.52757e-008,0.8743
1.53143e-008,0.9475
1.53528e-008,1.0077
1.53914e-008,1.0538
1.54300e-008,1.0858
1.54686e-008,1.1074
1.55071e-008,1.1236
1.55457e-008,1.1360
1.55843e-008,1.1471
1.56229e-008,1.1594
1.56615e-008,1.1689
1.57000e-008,1.1709
1.57386e-008,1.1696
1.57772e-008,1.1698
1.58158e-008,1.1710
1.58543e-008,1.1720
1.58929e-008,1.1733
1.59315e-008,1.1784
1.59701e-008,1.1832
1.60086e-008,1.1762
1.60472e-008,1.1426
1.60858e-008,1.0627
1.61243e-008,0.9462
1.61629e-008,0.8282
1.62015e-008,0.7171
1.62401e-008,0.6151
1.62786e-008,0.5308
1.63172e-008,0.4672
1.63558e-008,0.4226
1.63944e-008,0.3922
1.64329e-008,0.3714
1.64715e-008,0.3574
1.65101e-008,0.3452
1.65487e-008,0.3317
1.65873e-008,0.3218
1.66258e-008,0.3186
1.66644e-008,0.3182
1.67030e-008,0.3186
1.67416e-008,0.3200
1.67801e-008,0.3217
1.68187e-008,0.3228
1.68573e-008,0.3233
1.68959e-008,0.3235
1.69344e-008,0.3234
1.69730e-008,0.3223
1.70116e-008,0.3209
1.70501e-008,0.3206
1.70887e-008,0.3212
1.71273e-008,0.3214
1.71659e-008,0.3211
1.72044e-008,0.3208
1.72430e-008,0.3207
1.72816e-008,0.3204
1.73202e-008,0.3202
1.73588e-008,0.3202
1.73973e-008,0.3202
1.74359e-008,0.3200
1.74745e-008,0.3199
1.75131e-008,0.3201
1.75516e-008,0.3203
1.75902e-008,0.3202
1.76288e-008,0.3201
1.76674e-008,0.3201
1.77059e-008,0.3201
1.77445e-008,0.3201
1.77831e-008,0.3208
1.78216e-008,0.3262
1.78602e-008,0.3441
1.78988e-008,0.3888
1.79374e-008,0.4718
1.79759e-008,0.5865
1.80145e-008,0.7113
1.80531e-008,0.8115
1.80917e-008,0.8880
1.81302e-008,0.9543
1.81688e-008,1.0099
1.82074e-008,1.0532
1.82460e-008,1.0906
1.82846e-008,1.1389
1.83231e-008,1.1589
1.83617e-008,1.1556
1.84003e-008,1.1296
1.84389e-008,1.0527
1.84774e-008,0.9334
1.85160e-008,0.8095
1.85546e-008,0.6937
1.85932e-008,0.5931
1.86317e-008,0.5129
1.86703e-008,0.4539
1.87089e-008,0.4155
1.87474e-008,0.3889
1.87860e-008,0.3666
1.88246e-008,0.3525
1.88632e-008,0.3426
1.89017e-008,0.3303
1.89403e-008,0.3203
1.89789e-008,0.3168
1.90175e-008,0.3168
1.90560e-008,0.3181
1.90946e-008,0.3201
1.91332e-008,0.3223
1.91718e-008,0.3240
1.92104e-008,0.3255
1.92489e-008,0.3348
1.92875e-008,0.3653
1.93261e-008,0.4294
1.93647e-008,0.5299
1.94032e-008,0.6542
1.94418e-008,0.7705
1.94804e-008,0.8555
1.95190e-008,0.9257
1.95575e-008,0.9861
1.95961e-008,1.0351
1.96347e-008,1.0715
1.96732e-008,1.0973
1.97118e-008,1.1149
1.97504e-008,1.1284
1.97890e-008,1.1414
1.98275e-008,1.1550
1.98661e-008,1.1660
1.99047e-008,1.1695
1.99433e-008,1.1680
1.99819e-008,1.1678
2.00204e-008,1.1694
2.00590e-008,1.1713
2.00976e-008,1.1728
2.01362e-008,1.1759
2.01747e-008,1.1819
2.02133e-008,1.1811
2.02519e-008,1.1617
2.02905e-008,1.1029
2.03290e-008,0.9973
2.03676e-008,0.8764
2.04062e-008,0.7633
2.04447e-008,0.6566
2.04833e-008,0.5642
2.05219e-008,0.4918
2.05605e-008,0.4396
2.05990e-008,0.4037
2.06376e-008,0.3791
2.06762e-008,0.3627
2.07148e-008,0.3506
2.07533e-008,0.3375
2.07919e-008,0.3250
2.08305e-008,0.3192
2.08691e-008,0.3183
2.09077e-008,0.3184
2.09462e-008,0.3194
2.09848e-008,0.3210
2.10234e-008,0.3224
2.10620e-008,0.3231
2.11005e-008,0.3234
2.11391e-008,0.3235
2.11777e-008,0.3229
2.12163e-008,0.3214
2.12548e-008,0.3205
2.12934e-008,0.3209
2.13320e-008,0.3214
2.13705e-008,0.3212
2.14091e-008,0.3209
2.14477e-008,0.3208
2.14863e-008,0.3205
2.15248e-008,0.3202
2.15634e-008,0.3202
2.16020e-008,0.3202
2.16406e-008,0.3200
2.16791e-008,0.3198
2.17177e-008,0.3199
2.17563e-008,0.3202
2.17949e-008,0.3203
2.18335e-008,0.3202
2.18720e-008,0.3201
2.19106e-008,0.3201
2.19492e-008,0.3201
2.19878e-008,0.3202
2.20263e-008,0.3229
2.20649e-008,0.3342
2.21035e-008,0.3655
2.21420e-008,0.4320
2.21806e-008,0.5351
2.22192e-008,0.6596
2.22578e-008,0.7733
2.22963e-008,0.8572
2.23349e-008,0.9274
2.23735e-008,0.9877
2.24121e-008,1.0364
2.24506e-008,1.0727
2.24892e-008,1.0986
2.25278e-008,1.1158
2.25664e-008,1.1289
2.26050e-008,1.1422
2.26435e-008,1.1559
2.26821e-008,1.1663
2.27207e-008,1.1692
2.27593e-008,1.1679
2.27978e-008,1.1679
2.28364e-008,1.1696
2.28750e-008,1.1714
2.29136e-008,1.1731
2.29521e-008,1.1764
2.29907e-008,1.1822
2.30293e-008,1.1806
2.30678e-008,1.1599
2.31064e-008,1.0985
2.31450e-008,0.9911
2.31836e-008,0.8705
2.32221e-008,0.7578
2.32607e-008,0.6515
2.32993e-008,0.5600
2.33379e-008,0.4886
2.33764e-008,0.4374
2.34150e-008,0.4022
2.34536e-008,0.3780
2.34922e-008,0.3620
2.35308e-008,0.3500
2.35693e-008,0.3367
2.36079e-008,0.3246
2.36465e-008,0.3191
2.36851e-008,0.3183
2.37236e-008,0.3184
2.37622e-008,0.3194
2.38008e-008,0.3211
2.38394e-008,0.3224
2.38779e-008,0.3234
2.39165e-008,0.3278
2.39551e-008,0.3451
2.39936e-008,0.3876
2.40322e-008,0.4670
2.40708e-008,0.5802
2.41094e-008,0.7066
2.41479e-008,0.8093
2.41865e-008,0.8860
2.42251e-008,0.9522
2.42637e-008,1.0080
2.43023e-008,1.0516
2.43408e-008,1.0876
2.43794e-008,1.1353
2.44180e-008,1.1591
2.44566e-008,1.1559
2.44951e-008,1.1318
2.45337e-008,1.0584
2.45723e-008,0.9408
2.46109e-008,0.8163
2.46494e-008,0.6998
2.46880e-008,0.5981
2.47266e-008,0.5167
2.47651e-008,0.4564
2.48037e-008,0.4170
2.48423e-008,0.3903
2.48809e-008,0.3678
2.49194e-008,0.3531
2.49580e-008,0.3432
2.49966e-008,0.3310
2.50352e-008,0.3207
2.50737e-008,0.3169
2.51123e-008,0.3167
2.51509e-008,0.3180
2.51895e-008,0.3199
2.52281e-008,0.3221
2.52666e-008,0.3239
2.53052e-008,0.3253
2.53438e-008,0.3339
2.53824e-008,0.3628
2.54209e-008,0.4249
2.54595e-008,0.5235
2.54981e-008,0.6471
2.55367e-008,0.7648
2.55752e-008,0.8513
2.56138e-008,0.9221
2.56524e-008,0.9830
2.56909e-008,1.0327
2.57295e-008,1.0703
2.57681e-008,1.1112
2.58067e-008,1.1528
2.58452e-008,1.1587
2.58838e-008,1.1480
2.59224e-008,1.1002
2.59610e-008,0.9997
2.59995e-008,0.8745
2.60381e-008,0.7538
2.60767e-008,0.6439
2.61153e-008,0.5528
2.61539e-008,0.4825
2.61924e-008,0.4332
2.62310e-008,0.3970
2.62696e-008,0.3672
2.63082e-008,0.3688
2.63467e-008,0.4024
2.63853e-008,0.4709
2.64239e-008,0.5755
2.64625e-008,0.7011
2.65010e-008,0.8073
2.65396e-008,0.8908
2.65782e-008,0.9613
2.66167e-008,1.0185
2.66553e-008,1.0617
2.66939e-008,1.0981
2.67325e-008,1.1438
2.67710e-008,1.1613
2.68096e-008,1.1556
2.68482e-008,1.1213
2.68868e-008,1.0374
2.69254e-008,0.9182
2.69639e-008,0.7959
2.70025e-008,0.6800
2.70411e-008,0.5809
2.70797e-008,0.5030
2.71182e-008,0.4465
2.71568e-008,0.4077
2.71954e-008,0.3738
2.72340e-008,0.3647
2.72725e-008,0.3881
2.73111e-008,0.4450
2.73497e-008,0.5389
2.73882e-008,0.6623
2.74268e-008,0.7771
2.74654e-008,0.8654
2.75040e-008,0.9400
2.75425e-008,1.0017
2.75811e-008,1.0494
2.76197e-008,1.0828
2.76583e-008,1.1053
2.76968e-008,1.1221
2.77354e-008,1.1348
2.77740e-008,1.1458
2.78126e-008,1.1580
2.78512e-008,1.1682
2.78897e-008,1.1709
2.79283e-008,1.1697
2.79669e-008,1.1697
2.80055e-008,1.1708
2.80440e-008,1.1719
2.80826e-008,1.1730
2.81212e-008,1.1774
2.81598e-008,1.1831
2.81983e-008,1.1779
2.82369e-008,1.1483
2.82755e-008,1.0740
2.83140e-008,0.9598
2.83526e-008,0.8409
2.83912e-008,0.7293
2.84298e-008,0.6257
2.84683e-008,0.5392
2.85069e-008,0.4733
2.85455e-008,0.4264
2.85841e-008,0.3879
2.86226e-008,0.3646
2.86612e-008,0.3765
2.86998e-008,0.4161
2.87384e-008,0.4911
2.87770e-008,0.6043
2.88155e-008,0.7302
2.88541e-008,0.8292
2.88927e-008,0.9080
2.89313e-008,0.9748
2.89698e-008,1.0287
2.90084e-008,1.0681
2.90470e-008,1.0949
2.90855e-008,1.1149
2.91241e-008,1.1298
2.91627e-008,1.1405
2.92013e-008,1.1517
2.92398e-008,1.1641
2.92784e-008,1.1708
2.93170e-008,1.1703
2.93556e-008,1.1693
2.93941e-008,1.1701
2.94327e-008,1.1713
2.94713e-008,1.1722
2.95099e-008,1.1731
2.95485e-008,1.1741
2.95870e-008,1.1745
2.96256e-008,1.1749
2.96642e-008,1.1763
2.97028e-008,1.1777
2.97413e-008,1.1774
2.97799e-008,1.1767
2.98185e-008,1.1769
2.98570e-008,1.1774
2.98956e-008,1.1777
2.99342e-008,1.1780
2.99728e-008,1.1788
3.00113e-008,1.1823
3.00499e-008,1.1845
3.00885e-008,1.1727
3.01271e-008,1.1278
3.01657e-008,1.0349
3.02042e-008,0.9155
3.02428e-008,0.8009
3.02814e-008,0.6914
3.03199e-008,0.5925
3.03585e-008,0.5129
3.03971e-008,0.4543
3.04357e-008,0.4118
3.04743e-008,0.3749
3.05128e-008,0.3654
3.05514e-008,0.3878
3.05900e-008,0.4391
3.06285e-008,0.5285
3.06671e-008,0.6520
3.07057e-008,0.7705
3.07443e-008,0.8596
3.07829e-008,0.9338
3.08214e-008,0.9962
3.08600e-008,1.0448
3.08986e-008,1.0789
3.09372e-008,1.1028
3.09757e-008,1.1211
3.10143e-008,1.1340
3.10529e-008,1.1443
3.10914e-008,1.1564
3.11300e-008,1.1677
3.11686e-008,1.1711
3.12072e-008,1.1697
3.12458e-008,1.1695
3.12843e-008,1.1706
3.13229e-008,1.1716
3.13615e-008,1.1725
3.14000e-008,1.1736
3.14386e-008,1.1743
3.14772e-008,1.1745
3.15158e-008,1.1753
3.15544e-008,1.1770
3.15929e-008,1.1778
3.16315e-008,1.1771
3.16701e-008,1.1767
3.17087e-008,1.1772
3.17472e-008,1.1776
3.17858e-008,1.1778
3.18244e-008,1.1781
3.18629e-008,1.1782
3.19015e-008,1.1781
3.19401e-008,1.1779
3.19787e-008,1.1781
3.20173e-008,1.1783
3.20558e-008,1.1782
3.20944e-008,1.1779
3.21330e-008,1.1779
3.21715e-008,1.1781
3.22101e-008,1.1781
3.22487e-008,1.1781
3.22873e-008,1.1782
3.23259e-008,1.1781
3.23644e-008,1.1780
3.24030e-008,1.1780
3.24416e-008,1.1781
3.24801e-008,1.1781
3.25187e-008,1.1781
3.25573e-008,1.1780
3.25959e-008,1.1781
3.26344e-008,1.1781
3.26730e-008,1.1781
3.27116e-008,1.1781
3.27502e-008,1.1781
3.27888e-008,1.1781
3.28273e-008,1.1781
3.28659e-008,1.1781
3.29045e-008,1.1781
3.29430e-008,1.1781
3.29816e-008,1.1781
3.30202e-008,1.1781
3.30588e-008,1.1781
3.30974e-008,1.1781
3.31359e-008,1.1781
3.31745e-008,1.1781
3.32131e-008,1.1781
3.32516e-008,1.1781
3.32902e-008,1.1781
3.33288e-008,1.1781
3.33674e-008,1.1781
3.34060e-008,1.1781
3.34445e-008,1.1781
3.34831e-008,1.1781
3.35217e-008,1.1781
3.35603e-008,1.1781
3.35988e-008,1.1781
3.36374e-008,1.1781
3.36760e-008,1.1781
3.37145e-008,1.1783
3.37531e-008,1.1810
3.37917e-008,1.1848
3.38303e-008,1.1783
3.38689e-008,1.1441
3.39074e-008,1.0635
3.39460e-008,0.9475
3.39846e-008,0.8309
3.40231e-008,0.7200
3.40617e-008,0.6170
3.41003e-008,0.5319
3.41389e-008,0.4679
3.41775e-008,0.4229
3.42160e-008,0.3922
3.42546e-008,0.3716
3.42932e-008,0.3577
3.43318e-008,0.3453
3.43703e-008,0.3317
3.44089e-008,0.3219
3.44475e-008,0.3189
3.44860e-008,0.3183
3.45246e-008,0.3186
3.45632e-008,0.3199
3.46018e-008,0.3216
3.46404e-008,0.3227
3.46789e-008,0.3233
3.47175e-008,0.3236
3.47561e-008,0.3235
3.47946e-008,0.3223
3.48332e-008,0.3208
3.48718e-008,0.3206
3.49104e-008,0.3212
3.49490e-008,0.3214
3.49875e-008,0.3211
3.50261e-008,0.3209
3.50647e-008,0.3207
3.51032e-008,0.3204
3.51418e-008,0.3213
3.51804e-008,0.3278
3.52190e-008,0.3486
3.52575e-008,0.3984
3.52961e-008,0.4870
3.53347e-008,0.6054
3.53733e-008,0.7287
3.54119e-008,0.8241
3.54504e-008,0.8985
3.54890e-008,0.9632
3.55276e-008,1.0171
3.55661e-008,1.0586
3.56047e-008,1.0964
3.56433e-008,1.1436
3.56819e-008,1.1593
3.57205e-008,1.1538
3.57590e-008,1.1216
3.57976e-008,1.0367
3.58362e-008,0.9145
3.58747e-008,0.7915
3.59133e-008,0.6774
3.59519e-008,0.5798
3.59905e-008,0.5027
3.60290e-008,0.4469
3.60676e-008,0.4110
3.61062e-008,0.3853
3.61448e-008,0.3640
3.61834e-008,0.3510
3.62219e-008,0.3409
3.62605e-008,0.3285
3.62991e-008,0.3193
3.63376e-008,0.3167
3.63762e-008,0.3170
3.64148e-008,0.3184
3.64534e-008,0.3204
3.64920e-008,0.3226
3.65305e-008,0.3240
3.65691e-008,0.3236
3.66077e-008,0.3228
3.66462e-008,0.3229
3.66848e-008,0.3221
3.67234e-008,0.3208
3.67620e-008,0.3206
3.68006e-008,0.3211
3.68391e-008,0.3213
3.68777e-008,0.3209
3.69163e-008,0.3209
3.69549e-008,0.3208
3.69934e-008,0.3205
3.70320e-008,0.3224
3.70706e-008,0.3329
3.71091e-008,0.3627
3.71477e-008,0.4268
3.71863e-008,0.5280
3.72249e-008,0.6521
3.72635e-008,0.7677
3.73020e-008,0.8528
3.73406e-008,0.9235
3.73792e-008,0.9845
3.74177e-008,1.0338
3.74563e-008,1.0716
3.74949e-008,1.1152
3.75335e-008,1.1545
3.75721e-008,1.1583
3.76106e-008,1.1472
3.76492e-008,1.0969
3.76878e-008,0.9939
3.77263e-008,0.8685
3.77649e-008,0.7484
3.78035e-008,0.6393
3.78421e-008,0.5491
3.78806e-008,0.4797
3.79192e-008,0.4315
3.79578e-008,0.3962
3.79964e-008,0.3667
3.80350e-008,0.3694
3.80735e-008,0.4049
3.81121e-008,0.4751
3.81507e-008,0.5811
3.81892e-008,0.7068
3.82278e-008,0.8117
3.82664e-008,0.8944
3.83050e-008,0.9642
3.83436e-008,1.0208
3.83821e-008,1.0635
3.84207e-008,1.1014
3.84593e-008,1.1464
3.84978e-008,1.1610
3.85364e-008,1.1551
3.85750e-008,1.1188
3.86136e-008,1.0324
3.86521e-008,0.9126
3.86907e-008,0.7904
3.87293e-008,0.6749
3.87679e-008,0.5767
3.88065e-008,0.4999
3.88450e-008,0.4445
3.88836e-008,0.4090
3.89222e-008,0.3838
3.89607e-008,0.3633
3.89993e-008,0.3504
3.90379e-008,0.3399
3.90765e-008,0.3279
3.91151e-008,0.3196
3.91536e-008,0.3168
3.91922e-008,0.3167
3.92308e-008,0.3182
3.92693e-008,0.3203
3.93079e-008,0.3225
3.93465e-008,0.3241
3.93851e-008,0.3265
3.94237e-008,0.3390
3.94622e-008,0.3750
3.95008e-008,0.4467
3.95394e-008,0.5535
3.95780e-008,0.6795
3.96165e-008,0.7896
3.96551e-008,0.8703
3.96937e-008,0.9386
3.97322e-008,0.9969
3.97708e-008,1.0434
3.98094e-008,1.0774
3.98480e-008,1.1014
3.98866e-008,1.1178
3.99251e-008,1.1309
3.99637e-008,1.1441
4.00023e-008,1.1577
4.00408e-008,1.1674
4.00794e-008,1.1693
4.01180e-008,1.1677
4.01566e-008,1.1680
4.01952e-008,1.1698
4.02337e-008,1.1716
4.02723e-008,1.1731
4.03109e-008,1.1738
4.03494e-008,1.1739
4.03880e-008,1.1744
4.04266e-008,1.1758
4.04652e-008,1.1773
4.05037e-008,1.1776
4.05423e-008,1.1768
4.05809e-008,1.1765
4.06195e-008,1.1771
4.06581e-008,1.1776
4.06966e-008,1.1780
4.07352e-008,1.1783
4.07738e-008,1.1797
4.08123e-008,1.1837
4.08509e-008,1.1826
4.08895e-008,1.1615
4.09281e-008,1.0995
4.09667e-008,0.9924
4.10052e-008,0.8729
4.10438e-008,0.7607
4.10824e-008,0.6537
4.11209e-008,0.5613
4.11595e-008,0.4894
4.11981e-008,0.4376
4.12367e-008,0.3982
4.12752e-008,0.3676
4.13138e-008,0.3706
4.13524e-008,0.4026
4.13910e-008,0.4671
4.14296e-008,0.5706
