.HEADER
..NAMES
Time,V U4.C7&B7
.DATA
3.66462e-008,0.6404
3.66848e-008,0.5395
3.67234e-008,0.4637
3.67620e-008,0.4152
3.68006e-008,0.3784
3.68391e-008,0.3609
3.68777e-008,0.3667
3.69163e-008,0.4055
3.69549e-008,0.4853
3.69934e-008,0.5945
3.70320e-008,0.7144
3.70706e-008,0.8191
3.71091e-008,0.9074
3.71477e-008,0.9782
3.71863e-008,1.0352
3.72249e-008,1.0778
3.72635e-008,1.1142
3.73020e-008,1.1497
3.73406e-008,1.1638
3.73792e-008,1.1635
3.74177e-008,1.1232
3.74563e-008,1.0389
3.74949e-008,0.9287
3.75335e-008,0.7976
3.75721e-008,0.6753
3.76106e-008,0.5695
3.76492e-008,0.4842
3.76878e-008,0.4285
3.77263e-008,0.3890
3.77649e-008,0.3634
3.78035e-008,0.3623
3.78421e-008,0.3883
3.78806e-008,0.4563
3.79192e-008,0.5575
3.79578e-008,0.6773
3.79964e-008,0.7880
3.80350e-008,0.8813
3.80735e-008,0.9576
3.81121e-008,1.0184
3.81507e-008,1.0662
3.81892e-008,1.1004
3.82278e-008,1.1395
3.82664e-008,1.1602
3.83050e-008,1.1659
3.83436e-008,1.1416
3.83821e-008,1.0684
3.84207e-008,0.9661
3.84593e-008,0.8401
3.84978e-008,0.7118
3.85364e-008,0.6015
3.85750e-008,0.5079
3.86136e-008,0.4435
3.86521e-008,0.4008
3.86907e-008,0.3683
3.87293e-008,0.3604
3.87679e-008,0.3758
3.88065e-008,0.4307
3.88450e-008,0.5224
3.88836e-008,0.6388
3.89222e-008,0.7552
3.89607e-008,0.8534
3.89993e-008,0.9354
3.90379e-008,1.0004
3.90765e-008,1.0529
3.91151e-008,1.0898
3.91536e-008,1.1279
3.91922e-008,1.1562
3.92308e-008,1.1658
3.92693e-008,1.1546
3.93079e-008,1.0960
3.93465e-008,1.0008
3.93851e-008,0.8821
3.94237e-008,0.7504
3.94622e-008,0.6348
3.95008e-008,0.5348
3.95394e-008,0.4606
3.95780e-008,0.4132
3.96165e-008,0.3763
3.96551e-008,0.3605
3.96937e-008,0.3674
3.97322e-008,0.4086
3.97708e-008,0.4901
3.98094e-008,0.6004
3.98480e-008,0.7203
3.98866e-008,0.8241
3.99251e-008,0.9115
3.99637e-008,0.9813
4.00023e-008,1.0378
4.00408e-008,1.0795
4.00794e-008,1.1152
4.01180e-008,1.1504
4.01566e-008,1.1638
4.01952e-008,1.1625
4.02337e-008,1.1198
4.02723e-008,1.0334
4.03109e-008,0.9224
4.03494e-008,0.7910
4.03880e-008,0.6695
4.04266e-008,0.5645
4.04652e-008,0.4806
4.05037e-008,0.4263
4.05423e-008,0.3867
4.05809e-008,0.3624
4.06195e-008,0.3626
4.06581e-008,0.3907
4.06966e-008,0.4607
4.07352e-008,0.5631
4.07738e-008,0.6834
4.08123e-008,0.7933
4.08509e-008,0.8856
4.08895e-008,0.9611
4.09281e-008,1.0212
4.09667e-008,1.0682
4.10052e-008,1.1030
4.10438e-008,1.1420
4.10824e-008,1.1610
4.11209e-008,1.1661
4.11595e-008,1.1390
4.11981e-008,1.0639
4.12367e-008,0.9603
4.12752e-008,0.8330
