.HEADER
..NAMES
Time,V U3.T7
4.1443e-009,0.9471
4.1809e-009,0.9634
4.2176e-009,0.9875
4.2543e-009,1.0144
4.2910e-009,1.0386
4.3276e-009,1.0562
4.3643e-009,1.0661
4.4010e-009,1.0694
4.4377e-009,1.0684
4.4743e-009,1.0664
4.5110e-009,1.0668
4.5477e-009,1.0709
4.5844e-009,1.0778
4.6211e-009,1.0851
4.6577e-009,1.0905
4.6944e-009,1.0925
4.7311e-009,1.0908
4.7678e-009,1.0867
4.8044e-009,1.0823
4.8411e-009,1.0802
4.8778e-009,1.0817
4.9145e-009,1.0870
4.9511e-009,1.0946
4.9878e-009,1.1022
5.0245e-009,1.1078
5.0612e-009,1.1100
5.0978e-009,1.1086
5.1345e-009,1.1046
5.1712e-009,1.0998
5.2079e-009,1.0963
5.2445e-009,1.0951
5.2812e-009,1.0963
5.3179e-009,1.0993
5.3546e-009,1.1029
5.3912e-009,1.1054
5.4279e-009,1.1058
5.4646e-009,1.1037
5.5013e-009,1.0996
5.5379e-009,1.0947
5.5746e-009,1.0905
5.6113e-009,1.0879
5.6480e-009,1.0872
5.6846e-009,1.0882
5.7213e-009,1.0902
5.7580e-009,1.0924
5.7947e-009,1.0941
5.8313e-009,1.0950
5.8680e-009,1.0947
5.9047e-009,1.0937
5.9414e-009,1.0925
5.9780e-009,1.0916
6.0147e-009,1.0911
6.0514e-009,1.0911
6.0881e-009,1.0912
6.1247e-009,1.0914
6.1614e-009,1.0917
6.1981e-009,1.0918
6.2348e-009,1.0918
6.2714e-009,1.0917
6.3081e-009,1.0917
6.3448e-009,1.0921
6.3815e-009,1.0931
6.4181e-009,1.0938
6.4548e-009,1.0917
6.4915e-009,1.0819
6.5282e-009,1.0589
6.5648e-009,1.0186
6.6015e-009,0.9594
6.6382e-009,0.8815
6.6749e-009,0.7891
6.7115e-009,0.6916
6.7482e-009,0.6013
6.7849e-009,0.5283
6.8215e-009,0.4782
6.8582e-009,0.4525
6.8949e-009,0.4477
6.9316e-009,0.4557
6.9682e-009,0.4667
7.0049e-009,0.4720
7.0416e-009,0.4659
7.0783e-009,0.4478
7.1149e-009,0.4215
7.1516e-009,0.3931
7.1883e-009,0.3683
7.2250e-009,0.3511
7.2616e-009,0.3433
7.2983e-009,0.3443
7.3350e-009,0.3520
7.3717e-009,0.3664
7.4083e-009,0.3906
7.4450e-009,0.4285
7.4817e-009,0.4825
7.5184e-009,0.5529
7.5550e-009,0.6376
7.5917e-009,0.7309
7.6284e-009,0.8213
7.6651e-009,0.8953
7.7018e-009,0.9442
7.7384e-009,0.9672
7.7751e-009,0.9688
7.8118e-009,0.9565
7.8484e-009,0.9405
7.8851e-009,0.9313
7.9218e-009,0.9360
7.9585e-009,0.9558
7.9952e-009,0.9861
8.0318e-009,1.0187
8.0685e-009,1.0458
8.1052e-009,1.0629
8.1418e-009,1.0694
8.1785e-009,1.0670
8.2152e-009,1.0602
8.2519e-009,1.0549
8.2886e-009,1.0554
8.3252e-009,1.0599
8.3619e-009,1.0615
8.3986e-009,1.0507
8.4352e-009,1.0204
8.4719e-009,0.9663
8.5086e-009,0.8876
8.5453e-009,0.7896
8.5820e-009,0.6852
8.6186e-009,0.5903
8.6553e-009,0.5166
8.6920e-009,0.4698
8.7286e-009,0.4501
8.7653e-009,0.4522
8.8020e-009,0.4659
8.8387e-009,0.4798
8.8754e-009,0.4848
8.9120e-009,0.4763
8.9487e-009,0.4553
8.9854e-009,0.4271
9.0220e-009,0.3987
9.0587e-009,0.3753
9.0954e-009,0.3604
9.1321e-009,0.3549
9.1688e-009,0.3560
9.2054e-009,0.3589
9.2421e-009,0.3592
9.2788e-009,0.3553
9.3154e-009,0.3474
9.3521e-009,0.3378
9.3888e-009,0.3293
9.4255e-009,0.3247
9.4622e-009,0.3252
9.4988e-009,0.3302
9.5355e-009,0.3374
9.5722e-009,0.3436
9.6088e-009,0.3459
9.6455e-009,0.3434
9.6822e-009,0.3367
9.7189e-009,0.3278
9.7556e-009,0.3192
9.7922e-009,0.3132
9.8289e-009,0.3112
9.8656e-009,0.3130
9.9022e-009,0.3175
9.9389e-009,0.3226
9.9756e-009,0.3266
1.00123e-008,0.3283
1.00490e-008,0.3272
1.00856e-008,0.3243
1.01223e-008,0.3210
1.01590e-008,0.3187
1.01956e-008,0.3185
1.02323e-008,0.3206
1.02690e-008,0.3246
1.03057e-008,0.3292
1.03424e-008,0.3334
1.03790e-008,0.3360
1.04157e-008,0.3368
1.04524e-008,0.3357
1.04890e-008,0.3332
1.05257e-008,0.3302
1.05624e-008,0.3275
1.05991e-008,0.3260
1.06358e-008,0.3257
1.06724e-008,0.3266
1.07091e-008,0.3280
1.07458e-008,0.3297
1.07824e-008,0.3311
1.08191e-008,0.3319
1.08558e-008,0.3320
1.08925e-008,0.3314
1.09292e-008,0.3305
1.09658e-008,0.3296
1.10025e-008,0.3291
1.10392e-008,0.3297
1.10758e-008,0.3326
1.11125e-008,0.3407
1.11492e-008,0.3583
1.11859e-008,0.3894
1.12226e-008,0.4369
1.12592e-008,0.5007
1.12959e-008,0.5779
1.13326e-008,0.6637
1.13693e-008,0.7500
1.14059e-008,0.8267
1.14426e-008,0.8858
1.14793e-008,0.9246
1.15159e-008,0.9451
1.15526e-008,0.9517
1.15893e-008,0.9505
1.16260e-008,0.9490
1.16627e-008,0.9534
1.16993e-008,0.9664
1.17360e-008,0.9870
1.17727e-008,1.0114
1.18093e-008,1.0347
1.18460e-008,1.0530
1.18827e-008,1.0648
1.19194e-008,1.0704
1.19561e-008,1.0711
1.19927e-008,1.0699
1.20294e-008,1.0700
1.20661e-008,1.0727
1.21027e-008,1.0778
1.21394e-008,1.0835
1.21761e-008,1.0882
1.22128e-008,1.0906
1.22495e-008,1.0900
1.22861e-008,1.0872
1.23228e-008,1.0842
1.23595e-008,1.0825
1.23961e-008,1.0837
1.24328e-008,1.0878
1.24695e-008,1.0937
1.25062e-008,1.1000
1.25429e-008,1.1049
1.25795e-008,1.1074
1.26162e-008,1.1070
1.26529e-008,1.1044
1.26895e-008,1.1010
1.27262e-008,1.0981
1.27629e-008,1.0968
1.27996e-008,1.0974
1.28363e-008,1.0995
1.28729e-008,1.1023
1.29096e-008,1.1048
1.29463e-008,1.1063
1.29829e-008,1.1051
1.30196e-008,1.0988
1.30563e-008,1.0829
1.30930e-008,1.0528
1.31297e-008,1.0060
1.31663e-008,0.9420
1.32030e-008,0.8616
1.32397e-008,0.7691
1.32763e-008,0.6745
1.33130e-008,0.5896
1.33497e-008,0.5231
1.33864e-008,0.4787
1.34231e-008,0.4568
1.34597e-008,0.4534
1.34964e-008,0.4607
1.35331e-008,0.4690
1.35697e-008,0.4707
1.36064e-008,0.4612
1.36431e-008,0.4410
1.36798e-008,0.4145
1.37165e-008,0.3879
1.37531e-008,0.3656
1.37898e-008,0.3509
1.38265e-008,0.3448
1.38631e-008,0.3456
1.38998e-008,0.3490
1.39365e-008,0.3511
1.39732e-008,0.3501
1.40099e-008,0.3458
1.40465e-008,0.3396
1.40832e-008,0.3338
1.41199e-008,0.3307
1.41565e-008,0.3311
1.41932e-008,0.3345
1.42299e-008,0.3388
1.42666e-008,0.3417
1.43033e-008,0.3413
1.43399e-008,0.3372
1.43766e-008,0.3304
1.44133e-008,0.3228
1.44499e-008,0.3164
1.44866e-008,0.3131
1.45233e-008,0.3135
1.45600e-008,0.3167
1.45967e-008,0.3213
1.46333e-008,0.3253
1.46700e-008,0.3274
1.47067e-008,0.3271
1.47433e-008,0.3248
1.47800e-008,0.3215
1.48167e-008,0.3188
1.48534e-008,0.3179
1.48901e-008,0.3194
1.49267e-008,0.3228
1.49634e-008,0.3271
1.50001e-008,0.3313
1.50368e-008,0.3343
1.50734e-008,0.3356
1.51101e-008,0.3352
1.51468e-008,0.3335
1.51834e-008,0.3313
1.52201e-008,0.3292
1.52568e-008,0.3279
1.52935e-008,0.3275
1.53301e-008,0.3278
1.53668e-008,0.3285
1.54035e-008,0.3292
1.54402e-008,0.3299
1.54769e-008,0.3304
1.55135e-008,0.3307
1.55502e-008,0.3308
1.55869e-008,0.3307
1.56236e-008,0.3305
1.56602e-008,0.3304
1.56969e-008,0.3303
1.57336e-008,0.3309
1.57703e-008,0.3337
1.58069e-008,0.3420
1.58436e-008,0.3604
1.58803e-008,0.3931
1.59169e-008,0.4428
1.59536e-008,0.5089
1.59903e-008,0.5881
1.60270e-008,0.6750
1.60636e-008,0.7609
1.61003e-008,0.8359
1.61370e-008,0.8922
1.61737e-008,0.9281
1.62104e-008,0.9461
1.62470e-008,0.9510
1.62837e-008,0.9494
1.63204e-008,0.9486
1.63571e-008,0.9543
1.63937e-008,0.9687
1.64304e-008,0.9903
1.64671e-008,1.0149
1.65037e-008,1.0376
1.65404e-008,1.0550
1.65771e-008,1.0657
1.66138e-008,1.0704
1.66504e-008,1.0706
1.66871e-008,1.0695
1.67238e-008,1.0700
1.67605e-008,1.0733
1.67972e-008,1.0786
1.68338e-008,1.0844
1.68705e-008,1.0888
1.69072e-008,1.0907
1.69439e-008,1.0897
1.69805e-008,1.0867
1.70172e-008,1.0837
1.70539e-008,1.0824
1.70905e-008,1.0839
1.71272e-008,1.0884
1.71639e-008,1.0946
1.72006e-008,1.1008
1.72372e-008,1.1054
1.72739e-008,1.1075
1.73106e-008,1.1068
1.73473e-008,1.1039
1.73840e-008,1.1005
1.74206e-008,1.0978
1.74573e-008,1.0967
1.74940e-008,1.0975
1.75307e-008,1.0998
1.75673e-008,1.1026
1.76040e-008,1.1051
1.76407e-008,1.1063
1.76773e-008,1.1047
1.77140e-008,1.0975
1.77507e-008,1.0801
1.77874e-008,1.0480
1.78240e-008,0.9991
1.78607e-008,0.9331
1.78974e-008,0.8509
1.79341e-008,0.7576
1.79708e-008,0.6636
1.80074e-008,0.5806
1.80441e-008,0.5166
1.80808e-008,0.4750
1.81175e-008,0.4556
1.81541e-008,0.4539
1.81908e-008,0.4617
1.82275e-008,0.4696
1.82641e-008,0.4700
1.83008e-008,0.4592
1.83375e-008,0.4380
1.83742e-008,0.4113
1.84108e-008,0.3849
1.84475e-008,0.3635
1.84842e-008,0.3497
1.85209e-008,0.3447
1.85576e-008,0.3470
1.85942e-008,0.3546
1.86309e-008,0.3684
1.86676e-008,0.3925
1.87043e-008,0.4314
1.87409e-008,0.4875
1.87776e-008,0.5604
1.88143e-008,0.6476
1.88509e-008,0.7421
1.88876e-008,0.8314
1.89243e-008,0.9020
1.89610e-008,0.9465
1.89976e-008,0.9653
1.90343e-008,0.9640
1.90710e-008,0.9508
1.91077e-008,0.9361
1.91444e-008,0.9297
1.91810e-008,0.9379
1.92177e-008,0.9605
1.92544e-008,0.9919
1.92911e-008,1.0237
1.93277e-008,1.0486
1.93644e-008,1.0632
1.94011e-008,1.0674
1.94377e-008,1.0639
1.94744e-008,1.0573
1.95111e-008,1.0536
1.95478e-008,1.0560
1.95844e-008,1.0619
1.96211e-008,1.0632
1.96578e-008,1.0507
1.96945e-008,1.0175
1.97312e-008,0.9600
1.97678e-008,0.8781
1.98045e-008,0.7783
1.98412e-008,0.6741
1.98779e-008,0.5810
1.99145e-008,0.5103
1.99512e-008,0.4667
1.99879e-008,0.4499
2.00245e-008,0.4537
2.00612e-008,0.4678
2.00979e-008,0.4808
2.01346e-008,0.4843
2.01712e-008,0.4744
2.02079e-008,0.4524
2.02446e-008,0.4240
2.02813e-008,0.3960
2.03179e-008,0.3735
2.03546e-008,0.3595
2.03913e-008,0.3547
2.04280e-008,0.3566
2.04647e-008,0.3616
2.05013e-008,0.3696
2.05380e-008,0.3845
2.05747e-008,0.4121
2.06114e-008,0.4569
2.06480e-008,0.5205
2.06847e-008,0.6022
2.07214e-008,0.6966
2.07580e-008,0.7927
2.07947e-008,0.8757
2.08314e-008,0.9345
2.08681e-008,0.9660
2.09047e-008,0.9732
2.09414e-008,0.9633
2.09781e-008,0.9463
2.10148e-008,0.9334
2.10515e-008,0.9332
2.10881e-008,0.9483
2.11248e-008,0.9758
2.11615e-008,1.0082
2.11982e-008,1.0375
2.12348e-008,1.0581
2.12715e-008,1.0681
2.13082e-008,1.0685
2.13448e-008,1.0629
2.13815e-008,1.0571
2.14182e-008,1.0560
2.14549e-008,1.0591
2.14915e-008,1.0601
2.15282e-008,1.0502
2.15649e-008,1.0218
2.16016e-008,0.9702
2.16383e-008,0.8939
2.16749e-008,0.7972
2.17116e-008,0.6922
2.17483e-008,0.5947
2.17850e-008,0.5178
2.18216e-008,0.4680
2.18583e-008,0.4463
2.18950e-008,0.4479
2.19316e-008,0.4628
2.19683e-008,0.4789
2.20050e-008,0.4863
2.20417e-008,0.4797
2.20783e-008,0.4592
2.21150e-008,0.4302
2.21517e-008,0.4001
2.21884e-008,0.3750
2.22251e-008,0.3587
2.22617e-008,0.3525
2.22984e-008,0.3542
2.23351e-008,0.3585
2.23718e-008,0.3605
2.24084e-008,0.3578
2.24451e-008,0.3503
2.24818e-008,0.3401
2.25184e-008,0.3303
2.25551e-008,0.3243
2.25918e-008,0.3237
2.26285e-008,0.3280
2.26651e-008,0.3353
2.27018e-008,0.3422
2.27385e-008,0.3457
2.27752e-008,0.3441
2.28119e-008,0.3380
2.28485e-008,0.3291
2.28852e-008,0.3200
2.29219e-008,0.3133
2.29586e-008,0.3107
2.29952e-008,0.3121
2.30319e-008,0.3165
2.30686e-008,0.3219
2.31052e-008,0.3263
2.31419e-008,0.3283
2.31786e-008,0.3276
2.32153e-008,0.3252
2.32519e-008,0.3237
2.32886e-008,0.3272
2.33253e-008,0.3415
2.33620e-008,0.3721
2.33987e-008,0.4216
2.34353e-008,0.4893
2.34720e-008,0.5710
2.35087e-008,0.6607
2.35454e-008,0.7498
2.35820e-008,0.8278
2.36187e-008,0.8862
2.36554e-008,0.9220
2.36920e-008,0.9387
2.37287e-008,0.9423
2.37654e-008,0.9399
2.38021e-008,0.9387
2.38387e-008,0.9447
2.38754e-008,0.9606
2.39121e-008,0.9847
2.39488e-008,1.0120
2.39855e-008,1.0370
2.40221e-008,1.0552
2.40588e-008,1.0656
2.40955e-008,1.0691
2.41322e-008,1.0681
2.41688e-008,1.0659
2.42055e-008,1.0659
2.42422e-008,1.0699
2.42788e-008,1.0769
2.43155e-008,1.0845
2.43522e-008,1.0902
2.43889e-008,1.0925
2.44255e-008,1.0910
2.44622e-008,1.0868
2.44989e-008,1.0822
2.45356e-008,1.0796
2.45723e-008,1.0807
2.46089e-008,1.0858
2.46456e-008,1.0934
2.46823e-008,1.1014
2.47190e-008,1.1074
2.47556e-008,1.1100
2.47923e-008,1.1089
2.48290e-008,1.1049
2.48657e-008,1.1000
2.49023e-008,1.0962
2.49390e-008,1.0946
2.49757e-008,1.0956
2.50123e-008,1.0986
2.50490e-008,1.1022
2.50857e-008,1.1050
2.51224e-008,1.1058
2.51590e-008,1.1039
2.51957e-008,1.0999
2.52324e-008,1.0950
2.52691e-008,1.0906
2.53058e-008,1.0878
2.53424e-008,1.0868
2.53791e-008,1.0876
2.54158e-008,1.0896
2.54525e-008,1.0919
2.54891e-008,1.0938
2.55258e-008,1.0948
2.55625e-008,1.0947
2.55991e-008,1.0937
2.56358e-008,1.0925
2.56725e-008,1.0914
2.57092e-008,1.0908
2.57458e-008,1.0907
2.57825e-008,1.0908
2.58192e-008,1.0911
2.58559e-008,1.0914
2.58926e-008,1.0916
2.59292e-008,1.0916
2.59659e-008,1.0915
2.60026e-008,1.0913
2.60393e-008,1.0911
2.60759e-008,1.0911
2.61126e-008,1.0912
2.61493e-008,1.0913
2.61859e-008,1.0915
2.62226e-008,1.0917
2.62593e-008,1.0918
2.62960e-008,1.0918
2.63326e-008,1.0916
2.63693e-008,1.0914
2.64060e-008,1.0912
2.64427e-008,1.0908
2.64794e-008,1.0905
2.65160e-008,1.0903
2.65527e-008,1.0903
2.65894e-008,1.0905
2.66261e-008,1.0909
2.66627e-008,1.0913
2.66994e-008,1.0916
2.67361e-008,1.0918
2.67727e-008,1.0917
2.68094e-008,1.0915
2.68461e-008,1.0911
2.68828e-008,1.0908
2.69194e-008,1.0906
2.69561e-008,1.0906
2.69928e-008,1.0908
2.70295e-008,1.0912
2.70662e-008,1.0916
2.71028e-008,1.0919
2.71395e-008,1.0919
2.71762e-008,1.0917
2.72129e-008,1.0914
2.72495e-008,1.0911
2.72862e-008,1.0908
2.73229e-008,1.0907
2.73595e-008,1.0908
2.73962e-008,1.0910
2.74329e-008,1.0914
2.74696e-008,1.0916
2.75062e-008,1.0917
2.75429e-008,1.0917
2.75796e-008,1.0915
2.76163e-008,1.0912
2.76530e-008,1.0910
2.76896e-008,1.0910
2.77263e-008,1.0910
2.77630e-008,1.0912
2.77997e-008,1.0914
2.78363e-008,1.0915
2.78730e-008,1.0916
2.79097e-008,1.0915
2.79463e-008,1.0914
2.79830e-008,1.0912
2.80197e-008,1.0911
2.80564e-008,1.0911
2.80930e-008,1.0911
2.81297e-008,1.0912
2.81664e-008,1.0914
2.82031e-008,1.0915
2.82398e-008,1.0915
2.82764e-008,1.0915
2.83131e-008,1.0914
2.83498e-008,1.0913
2.83865e-008,1.0912
2.84231e-008,1.0912
2.84598e-008,1.0912
2.84965e-008,1.0912
2.85331e-008,1.0913
2.85698e-008,1.0914
2.86065e-008,1.0914
2.86432e-008,1.0914
2.86798e-008,1.0914
2.87165e-008,1.0913
2.87532e-008,1.0913
2.87899e-008,1.0913
2.88266e-008,1.0916
2.88632e-008,1.0922
2.88999e-008,1.0932
2.89366e-008,1.0935
2.89733e-008,1.0902
2.90099e-008,1.0782
2.90466e-008,1.0519
2.90833e-008,1.0081
2.91199e-008,0.9453
2.91566e-008,0.8643
2.91933e-008,0.7703
2.92300e-008,0.6736
2.92666e-008,0.5864
2.93033e-008,0.5176
2.93400e-008,0.4723
2.93767e-008,0.4509
2.94133e-008,0.4489
2.94500e-008,0.4577
2.94867e-008,0.4678
2.95234e-008,0.4709
2.95601e-008,0.4624
2.95967e-008,0.4425
2.96334e-008,0.4156
2.96701e-008,0.3880
2.97068e-008,0.3648
2.97434e-008,0.3494
2.97801e-008,0.3434
2.98168e-008,0.3454
2.98534e-008,0.3537
2.98901e-008,0.3690
2.99268e-008,0.3950
2.99635e-008,0.4355
3.00002e-008,0.4925
3.00368e-008,0.5657
3.00735e-008,0.6527
3.01102e-008,0.7466
3.01469e-008,0.8351
3.01835e-008,0.9050
3.02202e-008,0.9490
3.02569e-008,0.9677
3.02935e-008,0.9662
3.03302e-008,0.9527
3.03669e-008,0.9375
3.04036e-008,0.9308
3.04403e-008,0.9385
3.04769e-008,0.9607
3.05136e-008,0.9919
3.05503e-008,1.0239
3.05869e-008,1.0492
3.06236e-008,1.0642
3.06603e-008,1.0688
3.06970e-008,1.0651
3.07336e-008,1.0579
3.07703e-008,1.0528
3.08070e-008,1.0539
3.08437e-008,1.0614
3.08804e-008,1.0727
3.09170e-008,1.0842
3.09537e-008,1.0926
3.09904e-008,1.0958
3.10270e-008,1.0937
3.10637e-008,1.0886
3.11004e-008,1.0835
3.11371e-008,1.0812
3.11738e-008,1.0831
3.12104e-008,1.0887
3.12471e-008,1.0962
3.12838e-008,1.1031
3.13205e-008,1.1075
3.13571e-008,1.1083
3.13938e-008,1.1058
3.14305e-008,1.1017
3.14671e-008,1.0978
3.15038e-008,1.0957
3.15405e-008,1.0959
3.15772e-008,1.0983
3.16139e-008,1.1017
3.16505e-008,1.1050
3.16872e-008,1.1070
3.17239e-008,1.1066
3.17605e-008,1.1022
3.17972e-008,1.0908
3.18339e-008,1.0678
3.18706e-008,1.0297
3.19072e-008,0.9751
3.19439e-008,0.9038
3.19806e-008,0.8177
3.20173e-008,0.7235
3.20540e-008,0.6328
3.20906e-008,0.5564
3.21273e-008,0.5004
3.21640e-008,0.4669
3.22006e-008,0.4543
3.22373e-008,0.4568
3.22740e-008,0.4653
3.23107e-008,0.4708
3.23474e-008,0.4669
3.23840e-008,0.4517
3.24207e-008,0.4277
3.24574e-008,0.4007
3.24941e-008,0.3761
3.25307e-008,0.3577
3.25674e-008,0.3475
3.26041e-008,0.3453
3.26407e-008,0.3479
3.26774e-008,0.3507
3.27141e-008,0.3509
3.27508e-008,0.3477
3.27875e-008,0.3420
3.28241e-008,0.3356
3.28608e-008,0.3311
3.28975e-008,0.3301
3.29341e-008,0.3325
3.29708e-008,0.3369
3.30075e-008,0.3409
3.30442e-008,0.3421
3.30808e-008,0.3396
3.31175e-008,0.3337
3.31542e-008,0.3261
3.31909e-008,0.3188
3.32276e-008,0.3139
3.32642e-008,0.3126
3.33009e-008,0.3148
3.33376e-008,0.3191
3.33742e-008,0.3235
3.34109e-008,0.3265
3.34476e-008,0.3272
3.34843e-008,0.3257
3.35210e-008,0.3228
3.35576e-008,0.3210
3.35943e-008,0.3236
3.36310e-008,0.3353
3.36677e-008,0.3611
3.37043e-008,0.4045
3.37410e-008,0.4656
3.37777e-008,0.5416
3.38143e-008,0.6277
3.38510e-008,0.7167
3.38877e-008,0.7992
3.39244e-008,0.8654
3.39611e-008,0.9103
3.39977e-008,0.9348
3.40344e-008,0.9439
3.40711e-008,0.9437
3.41077e-008,0.9412
3.41444e-008,0.9433
3.41811e-008,0.9543
3.42178e-008,0.9745
3.42545e-008,1.0005
3.42911e-008,1.0268
3.43278e-008,1.0482
3.43645e-008,1.0624
3.44012e-008,1.0693
3.44378e-008,1.0706
3.44745e-008,1.0692
3.45112e-008,1.0687
3.45478e-008,1.0713
3.45845e-008,1.0745
3.46212e-008,1.0712
3.46579e-008,1.0530
3.46946e-008,1.0144
3.47312e-008,0.9534
3.47679e-008,0.8707
3.48046e-008,0.7718
3.48412e-008,0.6693
3.48779e-008,0.5787
3.49146e-008,0.5109
3.49513e-008,0.4699
3.49879e-008,0.4541
3.50246e-008,0.4579
3.50613e-008,0.4715
3.50980e-008,0.4835
3.51347e-008,0.4858
3.51713e-008,0.4743
3.52080e-008,0.4509
3.52447e-008,0.4216
3.52813e-008,0.3936
3.53180e-008,0.3719
3.53547e-008,0.3589
3.53914e-008,0.3550
3.54281e-008,0.3573
3.54647e-008,0.3606
3.55014e-008,0.3604
3.55381e-008,0.3555
3.55748e-008,0.3467
3.56114e-008,0.3367
3.56481e-008,0.3284
3.56848e-008,0.3245
3.57214e-008,0.3259
3.57581e-008,0.3316
3.57948e-008,0.3388
3.58315e-008,0.3443
3.58682e-008,0.3455
3.59048e-008,0.3416
3.59415e-008,0.3338
3.59782e-008,0.3246
3.60148e-008,0.3164
3.60515e-008,0.3115
3.60882e-008,0.3109
3.61249e-008,0.3140
3.61615e-008,0.3191
3.61982e-008,0.3241
3.62349e-008,0.3274
3.62716e-008,0.3279
3.63083e-008,0.3259
3.63449e-008,0.3227
3.63816e-008,0.3212
3.64183e-008,0.3253
3.64549e-008,0.3402
3.64916e-008,0.3708
3.65283e-008,0.4196
3.65650e-008,0.4858
3.66017e-008,0.5656
3.66383e-008,0.6536
3.66750e-008,0.7416
3.67117e-008,0.8199
3.67484e-008,0.8795
3.67850e-008,0.9174
3.68217e-008,0.9364
3.68584e-008,0.9420
3.68950e-008,0.9409
3.69317e-008,0.9399
3.69684e-008,0.9452
3.70051e-008,0.9599
3.70418e-008,0.9827
3.70784e-008,1.0094
3.71151e-008,1.0342
3.71518e-008,1.0529
3.71884e-008,1.0641
3.72251e-008,1.0685
3.72618e-008,1.0682
3.72985e-008,1.0663
3.73351e-008,1.0663
3.73718e-008,1.0698
3.74085e-008,1.0763
3.74452e-008,1.0836
3.74819e-008,1.0892
3.75185e-008,1.0918
3.75552e-008,1.0907
3.75919e-008,1.0868
3.76285e-008,1.0825
3.76652e-008,1.0799
3.77019e-008,1.0809
3.77386e-008,1.0856
3.77753e-008,1.0930
3.78119e-008,1.1007
3.78486e-008,1.1066
3.78853e-008,1.1093
3.79220e-008,1.1084
3.79586e-008,1.1048
3.79953e-008,1.1001
3.80320e-008,1.0963
3.80686e-008,1.0947
3.81053e-008,1.0956
3.81420e-008,1.0984
3.81787e-008,1.1020
3.82154e-008,1.1047
3.82520e-008,1.1055
3.82887e-008,1.1037
3.83254e-008,1.0999
3.83620e-008,1.0951
3.83987e-008,1.0908
3.84354e-008,1.0879
3.84721e-008,1.0869
3.85088e-008,1.0877
3.85454e-008,1.0895
3.85821e-008,1.0917
3.86188e-008,1.0935
3.86555e-008,1.0945
3.86921e-008,1.0944
3.87288e-008,1.0935
3.87655e-008,1.0923
3.88021e-008,1.0914
3.88388e-008,1.0908
3.88755e-008,1.0907
3.89122e-008,1.0909
3.89489e-008,1.0911
3.89855e-008,1.0913
3.90222e-008,1.0914
3.90589e-008,1.0914
3.90955e-008,1.0913
3.91322e-008,1.0913
3.91689e-008,1.0917
3.92056e-008,1.0926
3.92422e-008,1.0934
3.92789e-008,1.0920
3.93156e-008,1.0838
3.93523e-008,1.0631
3.93890e-008,1.0256
