.HEADER
..NAMES
Time,V U3.E3
1.92489e-008,1.1816
1.92875e-008,1.1801
1.93261e-008,1.1614
1.93647e-008,1.1085
1.94032e-008,1.0179
1.94418e-008,0.9069
1.94804e-008,0.7920
1.95190e-008,0.6811
1.95575e-008,0.5825
1.95961e-008,0.5026
1.96347e-008,0.4440
1.96732e-008,0.4044
1.97118e-008,0.3772
1.97504e-008,0.3571
1.97890e-008,0.3429
1.98275e-008,0.3322
1.98661e-008,0.3234
1.99047e-008,0.3188
1.99433e-008,0.3185
1.99819e-008,0.3203
2.00204e-008,0.3226
2.00590e-008,0.3244
2.00976e-008,0.3257
2.01362e-008,0.3267
2.01747e-008,0.3266
2.02133e-008,0.3254
2.02519e-008,0.3244
2.02905e-008,0.3237
2.03290e-008,0.3233
2.03676e-008,0.3232
2.04062e-008,0.3231
2.04447e-008,0.3229
2.04833e-008,0.3224
2.05219e-008,0.3219
2.05605e-008,0.3214
2.05990e-008,0.3217
2.06376e-008,0.3252
2.06762e-008,0.3379
2.07148e-008,0.3712
2.07533e-008,0.4360
2.07919e-008,0.5336
2.08305e-008,0.6497
2.08691e-008,0.7597
2.09077e-008,0.8508
2.09462e-008,0.9263
2.09848e-008,0.9885
2.10234e-008,1.0372
2.10620e-008,1.0736
2.11005e-008,1.0997
2.11391e-008,1.1197
2.11777e-008,1.1362
2.12163e-008,1.1489
2.12548e-008,1.1578
2.12934e-008,1.1638
2.13320e-008,1.1660
2.13705e-008,1.1655
2.14091e-008,1.1655
2.14477e-008,1.1668
2.14863e-008,1.1687
2.15248e-008,1.1703
2.15634e-008,1.1713
2.16020e-008,1.1721
2.16406e-008,1.1733
2.16791e-008,1.1741
2.17177e-008,1.1744
2.17563e-008,1.1747
2.17949e-008,1.1750
2.18335e-008,1.1754
2.18720e-008,1.1759
2.19106e-008,1.1765
2.19492e-008,1.1768
2.19878e-008,1.1771
2.20263e-008,1.1787
2.20649e-008,1.1814
2.21035e-008,1.1794
2.21420e-008,1.1593
2.21806e-008,1.1044
2.22192e-008,1.0122
2.22578e-008,0.9008
2.22963e-008,0.7860
2.23349e-008,0.6755
2.23735e-008,0.5776
2.24121e-008,0.4988
2.24506e-008,0.4411
2.24892e-008,0.3978
2.25278e-008,0.3702
2.25664e-008,0.3653
2.26050e-008,0.3935
2.26435e-008,0.4608
2.26821e-008,0.5662
2.27207e-008,0.6893
2.27593e-008,0.8019
2.27978e-008,0.8938
2.28364e-008,0.9664
2.28750e-008,1.0222
2.29136e-008,1.0645
2.29521e-008,1.0947
2.29907e-008,1.1148
2.30293e-008,1.1314
2.30678e-008,1.1455
2.31064e-008,1.1558
2.31450e-008,1.1635
2.31836e-008,1.1678
2.32221e-008,1.1681
2.32607e-008,1.1668
2.32993e-008,1.1662
2.33379e-008,1.1669
2.33764e-008,1.1689
2.34150e-008,1.1718
2.34536e-008,1.1762
2.34922e-008,1.1794
2.35308e-008,1.1707
2.35693e-008,1.1337
2.36079e-008,1.0574
2.36465e-008,0.9523
2.36851e-008,0.8381
2.37236e-008,0.7256
2.37622e-008,0.6213
2.38008e-008,0.5336
2.38394e-008,0.4662
2.38779e-008,0.4168
2.39165e-008,0.3811
2.39551e-008,0.3632
2.39936e-008,0.3756
2.40322e-008,0.4234
2.40708e-008,0.5120
2.41094e-008,0.6311
2.41479e-008,0.7512
2.41865e-008,0.8530
2.42251e-008,0.9344
2.42637e-008,0.9975
2.43023e-008,1.0460
2.43408e-008,1.0819
2.43794e-008,1.1060
2.44180e-008,1.1238
2.44566e-008,1.1394
2.44951e-008,1.1514
2.45337e-008,1.1602
2.45723e-008,1.1663
2.46109e-008,1.1684
2.46494e-008,1.1674
2.46880e-008,1.1663
2.47266e-008,1.1663
2.47651e-008,1.1679
2.48037e-008,1.1701
2.48423e-008,1.1741
2.48809e-008,1.1786
2.49194e-008,1.1771
2.49580e-008,1.1559
2.49966e-008,1.0984
2.50352e-008,1.0043
2.50737e-008,0.8926
2.51123e-008,0.7785
2.51509e-008,0.6691
2.51895e-008,0.5729
2.52281e-008,0.4956
2.52666e-008,0.4389
2.53052e-008,0.3959
2.53438e-008,0.3689
2.53824e-008,0.3658
2.54209e-008,0.3957
2.54595e-008,0.4653
2.54981e-008,0.5725
2.55367e-008,0.6958
2.55752e-008,0.8075
2.56138e-008,0.8981
2.56524e-008,0.9697
2.56909e-008,1.0246
2.57295e-008,1.0664
2.57681e-008,1.0958
2.58067e-008,1.1157
2.58452e-008,1.1323
2.58838e-008,1.1462
2.59224e-008,1.1563
2.59610e-008,1.1638
2.59995e-008,1.1680
2.60381e-008,1.1681
2.60767e-008,1.1667
2.61153e-008,1.1661
2.61539e-008,1.1670
2.61924e-008,1.1690
2.62310e-008,1.1707
2.62696e-008,1.1716
2.63082e-008,1.1728
2.63467e-008,1.1740
2.63853e-008,1.1746
2.64239e-008,1.1749
2.64625e-008,1.1751
2.65010e-008,1.1753
2.65396e-008,1.1757
2.65782e-008,1.1763
2.66167e-008,1.1768
2.66553e-008,1.1772
2.66939e-008,1.1773
2.67325e-008,1.1771
2.67710e-008,1.1771
2.68096e-008,1.1771
2.68482e-008,1.1771
2.68868e-008,1.1771
2.69254e-008,1.1771
2.69639e-008,1.1771
2.70025e-008,1.1772
2.70411e-008,1.1773
2.70797e-008,1.1772
2.71182e-008,1.1772
2.71568e-008,1.1772
2.71954e-008,1.1772
2.72340e-008,1.1772
2.72725e-008,1.1772
2.73111e-008,1.1772
2.73497e-008,1.1772
2.73882e-008,1.1772
2.74268e-008,1.1772
2.74654e-008,1.1772
2.75040e-008,1.1772
2.75425e-008,1.1772
2.75811e-008,1.1772
2.76197e-008,1.1773
2.76583e-008,1.1773
2.76968e-008,1.1773
2.77354e-008,1.1773
2.77740e-008,1.1773
2.78126e-008,1.1773
2.78512e-008,1.1773
2.78897e-008,1.1773
2.79283e-008,1.1773
2.79669e-008,1.1773
2.80055e-008,1.1773
2.80440e-008,1.1773
2.80826e-008,1.1773
2.81212e-008,1.1773
2.81598e-008,1.1773
2.81983e-008,1.1773
2.82369e-008,1.1773
2.82755e-008,1.1773
2.83140e-008,1.1774
2.83526e-008,1.1774
2.83912e-008,1.1774
2.84298e-008,1.1774
2.84683e-008,1.1774
2.85069e-008,1.1774
2.85455e-008,1.1774
2.85841e-008,1.1787
2.86226e-008,1.1814
2.86612e-008,1.1813
2.86998e-008,1.1665
2.87384e-008,1.1200
2.87770e-008,1.0347
2.88155e-008,0.9256
2.88541e-008,0.8106
2.88927e-008,0.6987
2.89313e-008,0.5974
2.89698e-008,0.5142
2.90084e-008,0.4521
2.90470e-008,0.4099
2.90855e-008,0.3812
2.91241e-008,0.3600
2.91627e-008,0.3449
2.92013e-008,0.3339
2.92398e-008,0.3248
2.92784e-008,0.3193
2.93170e-008,0.3184
2.93556e-008,0.3200
2.93941e-008,0.3224
2.94327e-008,0.3243
2.94713e-008,0.3256
2.95099e-008,0.3267
2.95485e-008,0.3268
2.95870e-008,0.3257
2.96256e-008,0.3246
2.96642e-008,0.3239
2.97028e-008,0.3235
2.97413e-008,0.3232
2.97799e-008,0.3232
2.98185e-008,0.3230
2.98570e-008,0.3226
2.98956e-008,0.3220
2.99342e-008,0.3215
2.99728e-008,0.3216
3.00113e-008,0.3243
3.00499e-008,0.3349
3.00885e-008,0.3638
3.01271e-008,0.4231
3.01657e-008,0.5158
3.02042e-008,0.6306
3.02428e-008,0.7430
3.02814e-008,0.8372
3.03199e-008,0.9149
3.03585e-008,0.9793
3.03971e-008,1.0302
3.04357e-008,1.0714
3.04743e-008,1.1143
3.05128e-008,1.1493
3.05514e-008,1.1624
3.05900e-008,1.1502
3.06285e-008,1.0922
3.06671e-008,0.9907
3.07057e-008,0.8712
3.07443e-008,0.7509
3.07829e-008,0.6404
3.08214e-008,0.5496
3.08600e-008,0.4783
3.08986e-008,0.4257
3.09372e-008,0.3877
3.09757e-008,0.3642
3.10143e-008,0.3631
3.10529e-008,0.3957
3.10914e-008,0.4693
3.11300e-008,0.5808
3.11686e-008,0.7065
3.12072e-008,0.8179
3.12458e-008,0.9072
3.12843e-008,0.9775
3.13229e-008,1.0307
3.13615e-008,1.0704
3.14000e-008,1.1094
3.14386e-008,1.1427
3.14772e-008,1.1635
3.15158e-008,1.1611
3.15544e-008,1.1194
3.15929e-008,1.0303
3.16315e-008,0.9119
3.16701e-008,0.7891
3.17087e-008,0.6726
3.17472e-008,0.5739
3.17858e-008,0.4968
3.18244e-008,0.4390
3.18629e-008,0.4011
3.19015e-008,0.3762
3.19401e-008,0.3560
3.19787e-008,0.3411
3.20173e-008,0.3303
3.20558e-008,0.3211
3.20944e-008,0.3163
3.21330e-008,0.3166
3.21715e-008,0.3190
3.22101e-008,0.3225
3.22487e-008,0.3251
3.22873e-008,0.3259
3.23259e-008,0.3264
3.23644e-008,0.3263
3.24030e-008,0.3249
3.24416e-008,0.3238
3.24801e-008,0.3233
3.25187e-008,0.3229
3.25573e-008,0.3229
3.25959e-008,0.3230
3.26344e-008,0.3227
3.26730e-008,0.3222
3.27116e-008,0.3216
3.27502e-008,0.3210
3.27888e-008,0.3207
3.28273e-008,0.3208
3.28659e-008,0.3207
3.29045e-008,0.3207
3.29430e-008,0.3208
3.29816e-008,0.3209
3.30202e-008,0.3208
3.30588e-008,0.3208
3.30974e-008,0.3208
3.31359e-008,0.3207
3.31745e-008,0.3207
3.32131e-008,0.3207
3.32516e-008,0.3209
3.32902e-008,0.3234
3.33288e-008,0.3328
3.33674e-008,0.3592
3.34060e-008,0.4147
3.34445e-008,0.5040
3.34831e-008,0.6177
3.35217e-008,0.7314
3.35603e-008,0.8279
3.35988e-008,0.9071
3.36374e-008,0.9728
3.36760e-008,1.0252
3.37145e-008,1.0658
3.37531e-008,1.1085
3.37917e-008,1.1444
3.38303e-008,1.1614
3.38689e-008,1.1528
3.39074e-008,1.1002
3.39460e-008,1.0028
3.39846e-008,0.8838
3.40231e-008,0.7635
3.40617e-008,0.6512
3.41003e-008,0.5579
3.41389e-008,0.4850
3.41775e-008,0.4307
3.42160e-008,0.3958
3.42546e-008,0.3718
3.42932e-008,0.3521
3.43318e-008,0.3383
3.43703e-008,0.3278
3.44089e-008,0.3193
3.44475e-008,0.3161
3.44860e-008,0.3171
3.45246e-008,0.3196
3.45632e-008,0.3230
3.46018e-008,0.3251
3.46404e-008,0.3256
3.46789e-008,0.3268
3.47175e-008,0.3313
3.47561e-008,0.3470
3.47946e-008,0.3876
3.48332e-008,0.4618
3.48718e-008,0.5669
3.49104e-008,0.6836
3.49490e-008,0.7886
3.49875e-008,0.8737
3.50261e-008,0.9447
3.50647e-008,1.0026
3.51032e-008,1.0473
3.51418e-008,1.0896
3.51804e-008,1.1289
3.52190e-008,1.1572
3.52575e-008,1.1613
3.52961e-008,1.1317
3.53347e-008,1.0539
3.53733e-008,0.9409
3.54119e-008,0.8200
3.54504e-008,0.7025
3.54890e-008,0.5996
3.55276e-008,0.5176
3.55661e-008,0.4540
3.56047e-008,0.4104
3.56433e-008,0.3827
3.56819e-008,0.3608
3.57205e-008,0.3441
3.57590e-008,0.3327
3.57976e-008,0.3229
3.58362e-008,0.3170
3.58747e-008,0.3164
3.59133e-008,0.3183
3.59519e-008,0.3216
3.59905e-008,0.3245
3.60290e-008,0.3255
3.60676e-008,0.3260
3.61062e-008,0.3263
3.61448e-008,0.3252
3.61834e-008,0.3239
3.62219e-008,0.3234
3.62605e-008,0.3230
3.62991e-008,0.3228
3.63376e-008,0.3229
3.63762e-008,0.3227
3.64148e-008,0.3222
3.64534e-008,0.3217
3.64920e-008,0.3211
3.65305e-008,0.3207
3.65691e-008,0.3207
3.66077e-008,0.3207
3.66462e-008,0.3206
3.66848e-008,0.3207
3.67234e-008,0.3208
3.67620e-008,0.3208
3.68006e-008,0.3208
3.68391e-008,0.3207
3.68777e-008,0.3206
3.69163e-008,0.3206
3.69549e-008,0.3206
3.69934e-008,0.3207
3.70320e-008,0.3223
3.70706e-008,0.3291
3.71091e-008,0.3497
3.71477e-008,0.3967
3.71863e-008,0.4772
3.72249e-008,0.5865
3.72635e-008,0.7025
3.73020e-008,0.8044
3.73406e-008,0.8875
3.73792e-008,0.9567
3.74177e-008,1.0127
3.74563e-008,1.0556
3.74949e-008,1.0989
3.75335e-008,1.1365
3.75721e-008,1.1597
3.76106e-008,1.1588
3.76492e-008,1.1191
3.76878e-008,1.0322
3.77263e-008,0.9160
3.77649e-008,0.7951
3.78035e-008,0.6795
3.78421e-008,0.5807
3.78806e-008,0.5026
3.79192e-008,0.4429
3.79578e-008,0.4000
3.79964e-008,0.3716
3.80350e-008,0.3597
3.80735e-008,0.3791
3.81121e-008,0.4369
3.81507e-008,0.5357
3.81892e-008,0.6603
3.82278e-008,0.7791
3.82664e-008,0.8762
3.83050e-008,0.9536
3.83436e-008,1.0127
3.83821e-008,1.0568
3.84207e-008,1.0888
3.84593e-008,1.1104
3.84978e-008,1.1272
3.85364e-008,1.1421
3.85750e-008,1.1534
3.86136e-008,1.1617
3.86521e-008,1.1672
3.86907e-008,1.1683
3.87293e-008,1.1667
3.87679e-008,1.1656
3.88065e-008,1.1661
3.88450e-008,1.1679
3.88836e-008,1.1705
3.89222e-008,1.1749
3.89607e-008,1.1790
3.89993e-008,1.1740
3.90379e-008,1.1449
3.90765e-008,1.0770
3.91151e-008,0.9764
3.91536e-008,0.8630
3.91922e-008,0.7497
3.92308e-008,0.6427
3.92693e-008,0.5510
3.93079e-008,0.4790
3.93465e-008,0.4270
3.93851e-008,0.3879
3.94237e-008,0.3653
3.94622e-008,0.3702
3.95008e-008,0.4095
3.95394e-008,0.4895
3.95780e-008,0.6039
3.96165e-008,0.7262
3.96551e-008,0.8326
3.96937e-008,0.9183
3.97322e-008,0.9852
3.97708e-008,1.0364
3.98094e-008,1.0761
3.98480e-008,1.1159
3.98866e-008,1.1485
3.99251e-008,1.1651
3.99637e-008,1.1584
4.00023e-008,1.1088
4.00408e-008,1.0132
4.00794e-008,0.8932
4.01180e-008,0.7708
4.01566e-008,0.6568
4.01952e-008,0.5615
4.02337e-008,0.4871
4.02723e-008,0.4324
4.03109e-008,0.3971
4.03494e-008,0.3730
4.03880e-008,0.3533
4.04266e-008,0.3394
4.04652e-008,0.3289
4.05037e-008,0.3201
4.05423e-008,0.3163
4.05809e-008,0.3170
4.06195e-008,0.3197
4.06581e-008,0.3232
4.06966e-008,0.3254
4.07352e-008,0.3261
4.07738e-008,0.3272
4.08123e-008,0.3312
4.08509e-008,0.3459
4.08895e-008,0.3847
4.09281e-008,0.4570
4.09667e-008,0.5608
4.10052e-008,0.6775
4.10438e-008,0.7835
4.10824e-008,0.8696
4.11209e-008,0.9413
4.11595e-008,0.9999
4.11981e-008,1.0453
4.12367e-008,1.0865
4.12752e-008,1.1263
4.13138e-008,1.1563
4.13524e-008,1.1617
4.13910e-008,1.1347
4.14296e-008,1.0595
