.HEADER
..NAMES
Time,V U5.R3
7.2983e-009,1.0576
7.3350e-009,1.0660
7.3717e-009,1.0691
7.4083e-009,1.0696
7.4450e-009,1.0712
7.4817e-009,1.0769
7.5184e-009,1.0874
7.5550e-009,1.1006
7.5917e-009,1.1125
7.6284e-009,1.1188
7.6651e-009,1.1171
7.7018e-009,1.1082
7.7384e-009,1.0956
7.7751e-009,1.0840
7.8118e-009,1.0780
7.8484e-009,1.0794
7.8851e-009,1.0875
7.9218e-009,1.0990
7.9585e-009,1.1097
7.9952e-009,1.1161
8.0318e-009,1.1165
8.0685e-009,1.1113
8.1052e-009,1.1023
8.1418e-009,1.0921
8.1785e-009,1.0832
8.2152e-009,1.0776
8.2519e-009,1.0762
8.2886e-009,1.0791
8.3252e-009,1.0850
8.3619e-009,1.0922
8.3986e-009,1.0983
8.4352e-009,1.1016
8.4719e-009,1.1014
8.5086e-009,1.0981
8.5453e-009,1.0932
8.5820e-009,1.0890
8.6186e-009,1.0869
8.6553e-009,1.0878
8.6920e-009,1.0911
8.7286e-009,1.0956
8.7653e-009,1.0991
8.8020e-009,1.1003
8.8387e-009,1.0985
8.8754e-009,1.0946
8.9120e-009,1.0902
8.9487e-009,1.0869
8.9854e-009,1.0859
9.0220e-009,1.0873
9.0587e-009,1.0904
9.0954e-009,1.0938
9.1321e-009,1.0963
9.1688e-009,1.0971
9.2054e-009,1.0963
9.2421e-009,1.0940
9.2788e-009,1.0912
9.3154e-009,1.0886
9.3521e-009,1.0870
9.3888e-009,1.0869
9.4255e-009,1.0882
9.4622e-009,1.0905
9.4988e-009,1.0931
9.5355e-009,1.0952
9.5722e-009,1.0961
9.6088e-009,1.0956
9.6455e-009,1.0940
9.6822e-009,1.0917
9.7189e-009,1.0897
9.7556e-009,1.0885
9.7922e-009,1.0885
9.8289e-009,1.0897
9.8656e-009,1.0915
9.9022e-009,1.0933
9.9389e-009,1.0945
9.9756e-009,1.0946
1.00123e-008,1.0938
1.00490e-008,1.0925
1.00856e-008,1.0912
1.01223e-008,1.0904
1.01590e-008,1.0903
1.01956e-008,1.0908
1.02323e-008,1.0917
1.02690e-008,1.0925
1.03057e-008,1.0929
1.03424e-008,1.0928
1.03790e-008,1.0924
1.04157e-008,1.0918
1.04524e-008,1.0913
1.04890e-008,1.0910
1.05257e-008,1.0910
1.05624e-008,1.0913
1.05991e-008,1.0918
1.06358e-008,1.0924
1.06724e-008,1.0928
1.07091e-008,1.0929
1.07458e-008,1.0927
1.07824e-008,1.0921
1.08191e-008,1.0918
1.08558e-008,1.0920
1.08925e-008,1.0936
1.09292e-008,1.0960
1.09658e-008,1.0952
1.10025e-008,1.0825
1.10392e-008,1.0450
1.10758e-008,0.9744
1.11125e-008,0.8734
1.11492e-008,0.7518
1.11859e-008,0.6271
1.12226e-008,0.5224
1.12592e-008,0.4550
1.12959e-008,0.4278
1.13326e-008,0.4330
1.13693e-008,0.4555
1.14059e-008,0.4783
1.14426e-008,0.4898
1.14793e-008,0.4859
1.15159e-008,0.4693
1.15526e-008,0.4471
1.15893e-008,0.4272
1.16260e-008,0.4148
1.16627e-008,0.4113
1.16993e-008,0.4152
1.17360e-008,0.4232
1.17727e-008,0.4315
1.18093e-008,0.4371
1.18460e-008,0.4401
1.18827e-008,0.4463
1.19194e-008,0.4676
1.19561e-008,0.5162
1.19927e-008,0.5975
1.20294e-008,0.7047
1.20661e-008,0.8180
1.21027e-008,0.9175
1.21394e-008,0.9843
1.21761e-008,1.0072
1.22128e-008,0.9913
1.22495e-008,0.9555
1.22861e-008,0.9196
1.23228e-008,0.8986
1.23595e-008,0.8998
1.23961e-008,0.9211
1.24328e-008,0.9544
1.24695e-008,0.9886
1.25062e-008,1.0137
1.25429e-008,1.0237
1.25795e-008,1.0186
1.26162e-008,1.0027
1.26529e-008,0.9827
1.26895e-008,0.9662
1.27262e-008,0.9591
1.27629e-008,0.9650
1.27996e-008,0.9837
1.28363e-008,1.0108
1.28729e-008,1.0399
1.29096e-008,1.0653
1.29463e-008,1.0820
1.29829e-008,1.0882
1.30196e-008,1.0862
1.30563e-008,1.0809
1.30930e-008,1.0776
1.31297e-008,1.0803
1.31663e-008,1.0895
1.32030e-008,1.1022
1.32397e-008,1.1132
1.32763e-008,1.1178
1.33130e-008,1.1137
1.33497e-008,1.1022
1.33864e-008,1.0878
1.34231e-008,1.0760
1.34597e-008,1.0716
1.34964e-008,1.0760
1.35331e-008,1.0877
1.35697e-008,1.1024
1.36064e-008,1.1152
1.36431e-008,1.1220
1.36798e-008,1.1216
1.37165e-008,1.1153
1.37531e-008,1.1037
1.37898e-008,1.0846
1.38265e-008,1.0512
1.38631e-008,0.9941
1.38998e-008,0.9115
1.39365e-008,0.8092
1.39732e-008,0.6967
1.40099e-008,0.5905
1.40465e-008,0.5091
1.40832e-008,0.4615
1.41199e-008,0.4448
1.41565e-008,0.4499
1.41932e-008,0.4642
1.42299e-008,0.4758
1.42666e-008,0.4786
1.43033e-008,0.4717
1.43399e-008,0.4582
1.43766e-008,0.4433
1.44133e-008,0.4311
1.44499e-008,0.4234
1.44866e-008,0.4204
1.45233e-008,0.4209
1.45600e-008,0.4236
1.45967e-008,0.4272
1.46333e-008,0.4291
1.46700e-008,0.4271
1.47067e-008,0.4206
1.47433e-008,0.4094
1.47800e-008,0.3948
1.48167e-008,0.3794
1.48534e-008,0.3663
1.48901e-008,0.3569
1.49267e-008,0.3509
1.49634e-008,0.3469
1.50001e-008,0.3421
1.50368e-008,0.3349
1.50734e-008,0.3252
1.51101e-008,0.3150
1.51468e-008,0.3075
1.51834e-008,0.3055
1.52201e-008,0.3100
1.52568e-008,0.3195
1.52935e-008,0.3308
1.53301e-008,0.3394
1.53668e-008,0.3424
1.54035e-008,0.3386
1.54402e-008,0.3298
1.54769e-008,0.3192
1.55135e-008,0.3105
1.55502e-008,0.3065
1.55869e-008,0.3080
1.56236e-008,0.3141
1.56602e-008,0.3230
1.56969e-008,0.3324
1.57336e-008,0.3400
1.57703e-008,0.3444
1.58069e-008,0.3449
1.58436e-008,0.3417
1.58803e-008,0.3358
1.59169e-008,0.3290
1.59536e-008,0.3233
1.59903e-008,0.3201
1.60270e-008,0.3202
1.60636e-008,0.3230
1.61003e-008,0.3271
1.61370e-008,0.3307
1.61737e-008,0.3325
1.62104e-008,0.3317
1.62470e-008,0.3290
1.62837e-008,0.3256
1.63204e-008,0.3231
1.63571e-008,0.3226
1.63937e-008,0.3243
1.64304e-008,0.3274
1.64671e-008,0.3308
1.65037e-008,0.3330
1.65404e-008,0.3333
1.65771e-008,0.3319
1.66138e-008,0.3294
1.66504e-008,0.3269
1.66871e-008,0.3252
1.67238e-008,0.3248
1.67605e-008,0.3258
1.67972e-008,0.3277
1.68338e-008,0.3300
1.68705e-008,0.3319
1.69072e-008,0.3329
1.69439e-008,0.3328
1.69805e-008,0.3315
1.70172e-008,0.3296
1.70539e-008,0.3275
1.70905e-008,0.3258
1.71272e-008,0.3252
1.71639e-008,0.3257
1.72006e-008,0.3271
1.72372e-008,0.3290
1.72739e-008,0.3306
1.73106e-008,0.3315
1.73473e-008,0.3315
1.73840e-008,0.3305
1.74206e-008,0.3293
1.74573e-008,0.3301
1.74940e-008,0.3376
1.75307e-008,0.3599
1.75673e-008,0.4066
1.76040e-008,0.4821
1.76407e-008,0.5830
1.76773e-008,0.6951
1.77140e-008,0.8006
1.77507e-008,0.8846
1.77874e-008,0.9361
1.78240e-008,0.9543
1.78607e-008,0.9502
1.78974e-008,0.9389
1.79341e-008,0.9313
1.79708e-008,0.9334
1.80074e-008,0.9453
1.80441e-008,0.9629
1.80808e-008,0.9807
1.81175e-008,0.9941
1.81541e-008,1.0006
1.81908e-008,1.0005
1.82275e-008,0.9967
1.82641e-008,0.9916
1.83008e-008,0.9880
1.83375e-008,0.9877
1.83742e-008,0.9921
1.84108e-008,1.0016
1.84475e-008,1.0150
1.84842e-008,1.0297
1.85209e-008,1.0435
1.85576e-008,1.0544
1.85942e-008,1.0613
1.86309e-008,1.0648
1.86676e-008,1.0674
1.87043e-008,1.0718
1.87409e-008,1.0798
1.87776e-008,1.0911
1.88143e-008,1.1034
1.88509e-008,1.1131
1.88876e-008,1.1168
1.89243e-008,1.1134
1.89610e-008,1.1040
1.89976e-008,1.0923
1.90343e-008,1.0828
1.90710e-008,1.0788
1.91077e-008,1.0819
1.91444e-008,1.0904
1.91810e-008,1.1012
1.92177e-008,1.1105
1.92544e-008,1.1156
1.92911e-008,1.1155
1.93277e-008,1.1115
1.93644e-008,1.1051
1.94011e-008,1.0944
1.94377e-008,1.0731
1.94744e-008,1.0303
1.95111e-008,0.9585
1.95478e-008,0.8608
1.95844e-008,0.7464
1.96211e-008,0.6300
1.96578e-008,0.5321
1.96945e-008,0.4683
1.97312e-008,0.4407
1.97678e-008,0.4414
1.98045e-008,0.4576
1.98412e-008,0.4753
1.98779e-008,0.4844
1.99145e-008,0.4816
1.99512e-008,0.4687
1.99879e-008,0.4510
2.00245e-008,0.4345
2.00612e-008,0.4228
2.00979e-008,0.4172
2.01346e-008,0.4172
2.01712e-008,0.4209
2.02079e-008,0.4264
2.02446e-008,0.4313
2.02813e-008,0.4351
2.03179e-008,0.4418
2.03546e-008,0.4616
2.03913e-008,0.5064
2.04280e-008,0.5825
2.04647e-008,0.6857
2.05013e-008,0.7980
2.05380e-008,0.8994
2.05747e-008,0.9712
2.06114e-008,1.0005
2.06480e-008,0.9901
2.06847e-008,0.9573
2.07214e-008,0.9225
2.07580e-008,0.9013
2.07947e-008,0.9014
2.08314e-008,0.9216
2.08681e-008,0.9537
2.09047e-008,0.9868
2.09414e-008,1.0112
2.09781e-008,1.0207
2.10148e-008,1.0157
2.10515e-008,1.0005
2.10881e-008,0.9818
2.11248e-008,0.9669
2.11615e-008,0.9611
2.11982e-008,0.9680
2.12348e-008,0.9881
2.12715e-008,1.0146
2.13082e-008,1.0347
2.13448e-008,1.0288
2.13815e-008,0.9798
2.14182e-008,0.8863
2.14549e-008,0.7610
2.14915e-008,0.6251
2.15282e-008,0.5077
2.15649e-008,0.4349
2.16016e-008,0.4139
2.16383e-008,0.4329
2.16749e-008,0.4702
2.17116e-008,0.5024
2.17483e-008,0.5136
2.17850e-008,0.5003
2.18216e-008,0.4694
2.18583e-008,0.4336
2.18950e-008,0.4068
2.19316e-008,0.3969
2.19683e-008,0.4042
2.20050e-008,0.4228
2.20417e-008,0.4439
2.20783e-008,0.4596
2.21150e-008,0.4647
2.21517e-008,0.4566
2.21884e-008,0.4367
2.22251e-008,0.4099
2.22617e-008,0.3821
2.22984e-008,0.3587
2.23351e-008,0.3445
2.23718e-008,0.3415
2.24084e-008,0.3475
2.24451e-008,0.3572
2.24818e-008,0.3639
2.25184e-008,0.3620
2.25551e-008,0.3493
2.25918e-008,0.3287
2.26285e-008,0.3071
2.26651e-008,0.2921
2.27018e-008,0.2895
2.27385e-008,0.3002
2.27752e-008,0.3201
2.28119e-008,0.3416
2.28485e-008,0.3563
2.28852e-008,0.3589
2.29219e-008,0.3490
2.29586e-008,0.3307
2.29952e-008,0.3112
2.30319e-008,0.2976
2.30686e-008,0.2937
2.31052e-008,0.3000
2.31419e-008,0.3135
2.31786e-008,0.3297
2.32153e-008,0.3436
2.32519e-008,0.3520
2.32886e-008,0.3532
2.33253e-008,0.3479
2.33620e-008,0.3381
2.33987e-008,0.3271
2.34353e-008,0.3181
2.34720e-008,0.3137
2.35087e-008,0.3149
2.35454e-008,0.3207
2.35820e-008,0.3287
2.36187e-008,0.3357
2.36554e-008,0.3391
2.36920e-008,0.3377
2.37287e-008,0.3322
2.37654e-008,0.3247
2.38021e-008,0.3183
2.38387e-008,0.3155
2.38754e-008,0.3175
2.39121e-008,0.3233
2.39488e-008,0.3308
2.39855e-008,0.3370
2.40221e-008,0.3396
2.40588e-008,0.3380
2.40955e-008,0.3332
2.41322e-008,0.3272
2.41688e-008,0.3224
2.42055e-008,0.3203
2.42422e-008,0.3214
2.42788e-008,0.3248
2.43155e-008,0.3294
2.43522e-008,0.3334
2.43889e-008,0.3357
2.44255e-008,0.3357
2.44622e-008,0.3337
2.44989e-008,0.3303
2.45356e-008,0.3267
2.45723e-008,0.3240
2.46089e-008,0.3230
2.46456e-008,0.3239
2.46823e-008,0.3264
2.47190e-008,0.3295
2.47556e-008,0.3322
2.47923e-008,0.3336
2.48290e-008,0.3332
2.48657e-008,0.3313
2.49023e-008,0.3286
2.49390e-008,0.3261
2.49757e-008,0.3248
2.50123e-008,0.3250
2.50490e-008,0.3265
2.50857e-008,0.3287
2.51224e-008,0.3307
2.51590e-008,0.3317
2.51957e-008,0.3314
2.52324e-008,0.3301
2.52691e-008,0.3284
2.53058e-008,0.3270
2.53424e-008,0.3265
2.53791e-008,0.3269
2.54158e-008,0.3280
2.54525e-008,0.3294
2.54891e-008,0.3304
2.55258e-008,0.3308
2.55625e-008,0.3305
2.55991e-008,0.3296
2.56358e-008,0.3284
2.56725e-008,0.3275
2.57092e-008,0.3269
2.57458e-008,0.3270
2.57825e-008,0.3276
2.58192e-008,0.3286
2.58559e-008,0.3297
2.58926e-008,0.3304
2.59292e-008,0.3305
2.59659e-008,0.3300
2.60026e-008,0.3291
2.60393e-008,0.3281
2.60759e-008,0.3273
2.61126e-008,0.3271
2.61493e-008,0.3275
2.61859e-008,0.3283
2.62226e-008,0.3293
2.62593e-008,0.3300
2.62960e-008,0.3302
2.63326e-008,0.3299
2.63693e-008,0.3292
2.64060e-008,0.3284
2.64427e-008,0.3278
2.64794e-008,0.3276
2.65160e-008,0.3278
2.65527e-008,0.3284
2.65894e-008,0.3291
2.66261e-008,0.3296
2.66627e-008,0.3298
2.66994e-008,0.3297
2.67361e-008,0.3292
2.67727e-008,0.3287
2.68094e-008,0.3288
2.68461e-008,0.3317
2.68828e-008,0.3425
2.69194e-008,0.3700
2.69561e-008,0.4232
2.69928e-008,0.5050
2.70295e-008,0.6101
2.70662e-008,0.7222
2.71028e-008,0.8241
2.71395e-008,0.9012
2.71762e-008,0.9442
2.72129e-008,0.9552
2.72495e-008,0.9476
2.72862e-008,0.9359
2.73229e-008,0.9301
2.73595e-008,0.9350
2.73962e-008,0.9492
2.74329e-008,0.9677
2.74696e-008,0.9851
2.75062e-008,0.9970
2.75429e-008,1.0017
2.75796e-008,1.0003
2.76163e-008,0.9958
2.76530e-008,0.9908
2.76896e-008,0.9883
2.77263e-008,0.9899
2.77630e-008,0.9970
2.77997e-008,1.0103
2.78363e-008,1.0244
2.78730e-008,1.0286
2.79097e-008,1.0063
2.79463e-008,0.9440
2.79830e-008,0.8439
2.80197e-008,0.7205
2.80564e-008,0.5939
2.80930e-008,0.4905
2.81297e-008,0.4324
2.81664e-008,0.4220
2.82031e-008,0.4450
2.82398e-008,0.4799
2.82764e-008,0.5063
2.83131e-008,0.5118
2.83498e-008,0.4957
2.83865e-008,0.4656
2.84231e-008,0.4335
2.84598e-008,0.4112
2.84965e-008,0.4043
2.85331e-008,0.4117
2.85698e-008,0.4277
2.86065e-008,0.4445
2.86432e-008,0.4562
2.86798e-008,0.4590
2.87165e-008,0.4508
2.87532e-008,0.4329
2.87899e-008,0.4094
2.88266e-008,0.3848
2.88632e-008,0.3636
2.88999e-008,0.3500
2.89366e-008,0.3456
2.89733e-008,0.3486
2.90099e-008,0.3545
2.90466e-008,0.3577
2.90833e-008,0.3535
2.91199e-008,0.3407
2.91566e-008,0.3224
2.91933e-008,0.3048
2.92300e-008,0.2944
2.92666e-008,0.2955
2.93033e-008,0.3079
2.93400e-008,0.3269
2.93767e-008,0.3452
2.94133e-008,0.3559
2.94500e-008,0.3551
2.94867e-008,0.3434
2.95234e-008,0.3255
2.95601e-008,0.3083
2.95967e-008,0.2978
2.96334e-008,0.2983
2.96701e-008,0.3128
2.97068e-008,0.3448
2.97434e-008,0.4005
2.97801e-008,0.4823
2.98168e-008,0.5855
2.98534e-008,0.6980
2.98901e-008,0.8014
2.99268e-008,0.8813
2.99635e-008,0.9284
3.00002e-008,0.9426
3.00368e-008,0.9353
3.00735e-008,0.9237
3.01102e-008,0.9198
3.01469e-008,0.9280
3.01835e-008,0.9462
3.02202e-008,0.9679
3.02569e-008,0.9859
3.02935e-008,0.9959
3.03302e-008,0.9970
3.03669e-008,0.9921
3.04036e-008,0.9860
3.04403e-008,0.9828
3.04769e-008,0.9838
3.05136e-008,0.9893
3.05503e-008,0.9979
3.05869e-008,1.0084
3.06236e-008,1.0197
3.06603e-008,1.0304
3.06970e-008,1.0399
3.07336e-008,1.0478
3.07703e-008,1.0541
3.08070e-008,1.0591
3.08437e-008,1.0643
3.08804e-008,1.0716
3.09170e-008,1.0818
3.09537e-008,1.0944
3.09904e-008,1.1070
3.10270e-008,1.1160
3.10637e-008,1.1184
3.11004e-008,1.1132
3.11371e-008,1.1021
3.11738e-008,1.0892
3.12104e-008,1.0794
3.12471e-008,1.0763
3.12838e-008,1.0810
3.13205e-008,1.0916
3.13571e-008,1.1040
3.13938e-008,1.1138
3.14305e-008,1.1178
3.14671e-008,1.1152
3.15038e-008,1.1075
3.15405e-008,1.0974
3.15772e-008,1.0880
3.16139e-008,1.0813
3.16505e-008,1.0785
3.16872e-008,1.0793
3.17239e-008,1.0829
3.17605e-008,1.0880
3.17972e-008,1.0931
3.18339e-008,1.0968
3.18706e-008,1.0985
3.19072e-008,1.0978
3.19439e-008,1.0954
3.19806e-008,1.0923
3.20173e-008,1.0899
3.20540e-008,1.0891
3.20906e-008,1.0903
3.21273e-008,1.0929
3.21640e-008,1.0960
3.22006e-008,1.0980
3.22373e-008,1.0980
3.22740e-008,1.0958
3.23107e-008,1.0923
3.23474e-008,1.0889
3.23840e-008,1.0869
3.24207e-008,1.0871
3.24574e-008,1.0892
3.24941e-008,1.0921
3.25307e-008,1.0948
3.25674e-008,1.0961
3.26041e-008,1.0957
3.26407e-008,1.0940
3.26774e-008,1.0917
3.27141e-008,1.0895
3.27508e-008,1.0880
3.27875e-008,1.0876
3.28241e-008,1.0883
3.28608e-008,1.0898
3.28975e-008,1.0916
3.29341e-008,1.0932
3.29708e-008,1.0942
3.30075e-008,1.0943
3.30442e-008,1.0936
3.30808e-008,1.0924
3.31175e-008,1.0910
3.31542e-008,1.0899
3.31909e-008,1.0894
3.32276e-008,1.0897
3.32642e-008,1.0906
3.33009e-008,1.0917
3.33376e-008,1.0927
3.33742e-008,1.0932
3.34109e-008,1.0931
3.34476e-008,1.0924
3.34843e-008,1.0915
3.35210e-008,1.0909
3.35576e-008,1.0907
3.35943e-008,1.0910
3.36310e-008,1.0916
3.36677e-008,1.0921
3.37043e-008,1.0924
3.37410e-008,1.0922
3.37777e-008,1.0917
3.38143e-008,1.0911
3.38510e-008,1.0907
3.38877e-008,1.0907
3.39244e-008,1.0909
3.39611e-008,1.0914
3.39977e-008,1.0919
3.40344e-008,1.0922
3.40711e-008,1.0924
3.41077e-008,1.0924
3.41444e-008,1.0921
3.41811e-008,1.0917
3.42178e-008,1.0912
3.42545e-008,1.0909
3.42911e-008,1.0908
3.43278e-008,1.0909
3.43645e-008,1.0913
3.44012e-008,1.0918
3.44378e-008,1.0922
3.44745e-008,1.0923
3.45112e-008,1.0922
3.45478e-008,1.0919
3.45845e-008,1.0915
3.46212e-008,1.0911
3.46579e-008,1.0909
3.46946e-008,1.0910
3.47312e-008,1.0912
3.47679e-008,1.0916
3.48046e-008,1.0919
3.48412e-008,1.0921
3.48779e-008,1.0920
3.49146e-008,1.0918
3.49513e-008,1.0914
3.49879e-008,1.0911
3.50246e-008,1.0910
3.50613e-008,1.0910
3.50980e-008,1.0913
3.51347e-008,1.0915
3.51713e-008,1.0918
3.52080e-008,1.0919
3.52447e-008,1.0919
3.52813e-008,1.0918
3.53180e-008,1.0915
3.53547e-008,1.0913
3.53914e-008,1.0911
3.54281e-008,1.0911
3.54647e-008,1.0911
3.55014e-008,1.0913
3.55381e-008,1.0915
3.55748e-008,1.0917
3.56114e-008,1.0919
3.56481e-008,1.0918
3.56848e-008,1.0917
3.57214e-008,1.0914
3.57581e-008,1.0912
3.57948e-008,1.0911
3.58315e-008,1.0911
3.58682e-008,1.0912
3.59048e-008,1.0914
3.59415e-008,1.0915
3.59782e-008,1.0917
3.60148e-008,1.0917
3.60515e-008,1.0916
3.60882e-008,1.0915
3.61249e-008,1.0913
3.61615e-008,1.0912
3.61982e-008,1.0912
3.62349e-008,1.0912
3.62716e-008,1.0913
3.63083e-008,1.0914
3.63449e-008,1.0915
3.63816e-008,1.0915
3.64183e-008,1.0915
3.64549e-008,1.0915
3.64916e-008,1.0914
3.65283e-008,1.0913
3.65650e-008,1.0912
3.66017e-008,1.0912
3.66383e-008,1.0912
3.66750e-008,1.0913
3.67117e-008,1.0914
3.67484e-008,1.0914
3.67850e-008,1.0914
3.68217e-008,1.0914
3.68584e-008,1.0914
3.68950e-008,1.0913
3.69317e-008,1.0912
3.69684e-008,1.0912
3.70051e-008,1.0912
3.70418e-008,1.0913
3.70784e-008,1.0913
3.71151e-008,1.0913
3.71518e-008,1.0914
3.71884e-008,1.0914
3.72251e-008,1.0913
3.72618e-008,1.0913
3.72985e-008,1.0912
3.73351e-008,1.0912
3.73718e-008,1.0912
3.74085e-008,1.0912
3.74452e-008,1.0913
3.74819e-008,1.0913
3.75185e-008,1.0913
3.75552e-008,1.0913
3.75919e-008,1.0913
3.76285e-008,1.0913
3.76652e-008,1.0912
3.77019e-008,1.0912
3.77386e-008,1.0912
3.77753e-008,1.0912
3.78119e-008,1.0912
3.78486e-008,1.0912
3.78853e-008,1.0912
3.79220e-008,1.0912
3.79586e-008,1.0912
3.79953e-008,1.0912
3.80320e-008,1.0916
3.80686e-008,1.0925
3.81053e-008,1.0946
3.81420e-008,1.0964
3.81787e-008,1.0926
3.82154e-008,1.0733
3.82520e-008,1.0257
3.82887e-008,0.9451
3.83254e-008,0.8369
3.83620e-008,0.7126
3.83987e-008,0.5920
3.84354e-008,0.4977
3.84721e-008,0.4428
3.85088e-008,0.4264
3.85454e-008,0.4382
3.85821e-008,0.4619
3.86188e-008,0.4820
3.86555e-008,0.4889
3.86921e-008,0.4808
3.87288e-008,0.4620
3.87655e-008,0.4401
3.88021e-008,0.4224
3.88388e-008,0.4126
3.88755e-008,0.4115
3.89122e-008,0.4168
3.89489e-008,0.4250
3.89855e-008,0.4326
3.90222e-008,0.4359
3.90589e-008,0.4327
3.90955e-008,0.4230
3.91322e-008,0.4083
3.91689e-008,0.3910
3.92056e-008,0.3746
3.92422e-008,0.3623
3.92789e-008,0.3554
3.93156e-008,0.3527
3.93523e-008,0.3517
3.93890e-008,0.3487
