.HEADER
..NAMES
Time,V U3.A7
3.4332e-009,1.1551
3.4717e-009,1.1661
3.5103e-009,1.1703
3.5489e-009,1.1686
3.5875e-009,1.1681
3.6260e-009,1.1702
3.6646e-009,1.1721
3.7032e-009,1.1726
3.7418e-009,1.1727
3.7803e-009,1.1731
3.8189e-009,1.1738
3.8575e-009,1.1751
3.8961e-009,1.1765
3.9346e-009,1.1775
3.9732e-009,1.1772
4.0118e-009,1.1763
4.0504e-009,1.1763
4.0890e-009,1.1770
4.1275e-009,1.1777
4.1661e-009,1.1778
4.2047e-009,1.1793
4.2433e-009,1.1838
4.2818e-009,1.1820
4.3204e-009,1.1585
4.3590e-009,1.0925
4.3975e-009,0.9832
4.4361e-009,0.8656
4.4747e-009,0.7554
4.5133e-009,0.6492
4.5519e-009,0.5564
4.5904e-009,0.4846
4.6290e-009,0.4352
4.6676e-009,0.4014
4.7062e-009,0.3785
4.7447e-009,0.3632
4.7833e-009,0.3524
4.8219e-009,0.3411
4.8604e-009,0.3282
4.8990e-009,0.3205
4.9376e-009,0.3191
4.9762e-009,0.3188
5.0147e-009,0.3185
5.0533e-009,0.3196
5.0919e-009,0.3219
5.1305e-009,0.3240
5.1691e-009,0.3291
5.2076e-009,0.3473
5.2462e-009,0.3923
5.2848e-009,0.4744
5.3234e-009,0.5870
5.3619e-009,0.7112
5.4005e-009,0.8111
5.4391e-009,0.8877
5.4776e-009,0.9548
5.5162e-009,1.0117
5.5548e-009,1.0550
5.5934e-009,1.0883
5.6320e-009,1.1356
5.6705e-009,1.1562
5.7091e-009,1.1520
5.7477e-009,1.1261
5.7863e-009,1.0526
5.8248e-009,0.9397
5.8634e-009,0.8173
5.9020e-009,0.6998
5.9405e-009,0.5962
5.9791e-009,0.5151
6.0177e-009,0.4551
6.0563e-009,0.4128
6.0948e-009,0.3786
6.1334e-009,0.3668
6.1720e-009,0.3846
6.2106e-009,0.4361
6.2492e-009,0.5231
6.2877e-009,0.6377
6.3263e-009,0.7519
6.3649e-009,0.8427
6.4035e-009,0.9215
6.4420e-009,0.9882
6.4806e-009,1.0408
6.5192e-009,1.0768
6.5577e-009,1.1003
6.5963e-009,1.1165
6.6349e-009,1.1300
6.6735e-009,1.1419
6.7121e-009,1.1531
6.7506e-009,1.1639
6.7892e-009,1.1705
6.8278e-009,1.1708
6.8664e-009,1.1702
6.9049e-009,1.1713
6.9435e-009,1.1727
6.9821e-009,1.1730
7.0206e-009,1.1760
7.0592e-009,1.1819
7.0978e-009,1.1793
7.1364e-009,1.1548
7.1749e-009,1.0870
7.2135e-009,0.9772
7.2521e-009,0.8598
7.2907e-009,0.7487
7.3293e-009,0.6424
7.3678e-009,0.5511
7.4064e-009,0.4812
7.4450e-009,0.4327
7.4835e-009,0.3998
7.5221e-009,0.3777
7.5607e-009,0.3625
7.5993e-009,0.3518
7.6379e-009,0.3404
7.6764e-009,0.3277
7.7150e-009,0.3203
7.7536e-009,0.3189
7.7922e-009,0.3185
7.8307e-009,0.3185
7.8693e-009,0.3198
7.9079e-009,0.3221
7.9464e-009,0.3237
7.9850e-009,0.3242
8.0236e-009,0.3240
8.0622e-009,0.3236
8.1008e-009,0.3226
8.1393e-009,0.3211
8.1779e-009,0.3206
8.2165e-009,0.3214
8.2550e-009,0.3216
8.2936e-009,0.3211
8.3322e-009,0.3210
8.3708e-009,0.3211
8.4093e-009,0.3214
8.4479e-009,0.3256
8.4865e-009,0.3413
8.5251e-009,0.3825
8.5637e-009,0.4616
8.6022e-009,0.5733
8.6408e-009,0.6982
8.6794e-009,0.8005
8.7179e-009,0.8780
8.7565e-009,0.9465
8.7951e-009,1.0052
8.8337e-009,1.0502
8.8722e-009,1.0807
8.9108e-009,1.1021
8.9494e-009,1.1170
8.9880e-009,1.1300
9.0266e-009,1.1434
9.0651e-009,1.1567
9.1037e-009,1.1671
9.1423e-009,1.1700
9.1808e-009,1.1681
9.2194e-009,1.1681
9.2580e-009,1.1704
9.2966e-009,1.1722
9.3352e-009,1.1728
9.3737e-009,1.1773
9.4123e-009,1.1824
9.4509e-009,1.1765
9.4895e-009,1.1449
9.5280e-009,1.0670
9.5666e-009,0.9521
9.6052e-009,0.8356
9.6437e-009,0.7251
9.6823e-009,0.6216
9.7209e-009,0.5347
9.7595e-009,0.4696
9.7981e-009,0.4245
9.8366e-009,0.3869
9.8752e-009,0.3657
9.9138e-009,0.3800
9.9524e-009,0.4225
9.9909e-009,0.4985
1.00295e-008,0.6065
1.00681e-008,0.7280
1.01066e-008,0.8254
1.01452e-008,0.9051
1.01838e-008,0.9730
1.02224e-008,1.0286
1.02610e-008,1.0691
1.02995e-008,1.0949
1.03381e-008,1.1122
1.03767e-008,1.1269
1.04152e-008,1.1395
1.04538e-008,1.1499
1.04924e-008,1.1607
1.05310e-008,1.1697
1.05695e-008,1.1717
1.06081e-008,1.1702
1.06467e-008,1.1705
1.06853e-008,1.1720
1.07239e-008,1.1730
1.07624e-008,1.1746
1.08010e-008,1.1806
1.08396e-008,1.1815
1.08781e-008,1.1648
1.09167e-008,1.1099
1.09553e-008,1.0084
1.09939e-008,0.8902
1.10324e-008,0.7782
1.10710e-008,0.6695
1.11096e-008,0.5732
1.11482e-008,0.4973
1.11868e-008,0.4438
1.12253e-008,0.4074
1.12639e-008,0.3827
1.13025e-008,0.3660
1.13410e-008,0.3544
1.13796e-008,0.3437
1.14182e-008,0.3308
1.14568e-008,0.3216
1.14953e-008,0.3190
1.15339e-008,0.3186
1.15725e-008,0.3183
1.16111e-008,0.3193
1.16497e-008,0.3215
1.16882e-008,0.3234
1.17268e-008,0.3241
1.17654e-008,0.3240
1.18039e-008,0.3237
1.18425e-008,0.3230
1.18811e-008,0.3214
1.19197e-008,0.3206
1.19583e-008,0.3212
1.19968e-008,0.3217
1.20354e-008,0.3212
1.20740e-008,0.3210
1.21126e-008,0.3211
1.21511e-008,0.3212
1.21897e-008,0.3237
1.22283e-008,0.3353
1.22668e-008,0.3681
1.23054e-008,0.4369
1.23440e-008,0.5414
1.23826e-008,0.6657
1.24212e-008,0.7768
1.24597e-008,0.8585
1.24983e-008,0.9293
1.25369e-008,0.9908
1.25755e-008,1.0399
1.26140e-008,1.0749
1.26526e-008,1.1195
1.26912e-008,1.1537
1.27297e-008,1.1540
1.27683e-008,1.1407
1.28069e-008,1.0864
1.28455e-008,0.9848
1.28841e-008,0.8622
1.29226e-008,0.7422
1.29612e-008,0.6321
1.29998e-008,0.5428
1.30383e-008,0.4752
1.30769e-008,0.4269
1.31155e-008,0.3910
1.31541e-008,0.3674
1.31926e-008,0.3744
1.32312e-008,0.4124
1.32698e-008,0.4874
1.33084e-008,0.5929
1.33470e-008,0.7120
1.33855e-008,0.8108
1.34241e-008,0.8936
1.34627e-008,0.9651
1.35012e-008,1.0231
1.35398e-008,1.0653
1.35784e-008,1.1026
1.36170e-008,1.1468
1.36555e-008,1.1573
1.36941e-008,1.1499
1.37327e-008,1.1094
1.37713e-008,1.0209
1.38099e-008,0.9043
1.38484e-008,0.7847
1.38870e-008,0.6697
1.39256e-008,0.5711
1.39641e-008,0.4957
1.40027e-008,0.4412
1.40413e-008,0.4019
1.40799e-008,0.3713
1.41185e-008,0.3694
1.41570e-008,0.3967
1.41956e-008,0.4598
1.42342e-008,0.5563
1.42728e-008,0.6758
1.43113e-008,0.7829
1.43499e-008,0.8685
1.43885e-008,0.9433
1.44270e-008,1.0059
1.44656e-008,1.0536
1.45042e-008,1.0892
1.45428e-008,1.1354
1.45814e-008,1.1572
1.46199e-008,1.1544
1.46585e-008,1.1275
1.46971e-008,1.0533
1.47357e-008,0.9423
1.47742e-008,0.8224
1.48128e-008,0.7048
1.48514e-008,0.5997
1.48899e-008,0.5170
1.49285e-008,0.4564
1.49671e-008,0.4135
1.50057e-008,0.3785
1.50443e-008,0.3666
1.50828e-008,0.3846
1.51214e-008,0.4358
1.51600e-008,0.5224
1.51985e-008,0.6374
1.52371e-008,0.7522
1.52757e-008,0.8426
1.53143e-008,0.9209
1.53528e-008,0.9875
1.53914e-008,1.0405
1.54300e-008,1.0767
1.54686e-008,1.1001
1.55071e-008,1.1164
1.55457e-008,1.1300
1.55843e-008,1.1419
1.56229e-008,1.1529
1.56615e-008,1.1638
1.57000e-008,1.1706
1.57386e-008,1.1708
1.57772e-008,1.1700
1.58158e-008,1.1712
1.58543e-008,1.1727
1.58929e-008,1.1730
1.59315e-008,1.1727
1.59701e-008,1.1729
1.60086e-008,1.1738
1.60472e-008,1.1749
1.60858e-008,1.1759
1.61243e-008,1.1770
1.61629e-008,1.1774
1.62015e-008,1.1768
1.62401e-008,1.1765
1.62786e-008,1.1769
1.63172e-008,1.1775
1.63558e-008,1.1776
1.63944e-008,1.1775
1.64329e-008,1.1775
1.64715e-008,1.1776
1.65101e-008,1.1778
1.65487e-008,1.1778
1.65873e-008,1.1779
1.66258e-008,1.1778
1.66644e-008,1.1776
1.67030e-008,1.1775
1.67416e-008,1.1777
1.67801e-008,1.1778
1.68187e-008,1.1778
1.68573e-008,1.1777
1.68959e-008,1.1777
1.69344e-008,1.1777
1.69730e-008,1.1778
1.70116e-008,1.1778
1.70501e-008,1.1778
1.70887e-008,1.1778
1.71273e-008,1.1777
1.71659e-008,1.1777
1.72044e-008,1.1778
1.72430e-008,1.1778
1.72816e-008,1.1778
1.73202e-008,1.1783
1.73588e-008,1.1821
1.73973e-008,1.1846
1.74359e-008,1.1726
1.74745e-008,1.1269
1.75131e-008,1.0333
1.75516e-008,0.9150
1.75902e-008,0.8027
1.76288e-008,0.6940
1.76674e-008,0.5940
1.77059e-008,0.5124
1.77445e-008,0.4539
1.77831e-008,0.4131
1.78216e-008,0.3770
1.78602e-008,0.3670
1.78988e-008,0.3901
1.79374e-008,0.4428
1.79759e-008,0.5287
1.80145e-008,0.6452
1.80531e-008,0.7619
1.80917e-008,0.8518
1.81302e-008,0.9275
1.81688e-008,0.9914
1.82074e-008,1.0429
1.82460e-008,1.0785
1.82846e-008,1.1009
1.83231e-008,1.1169
1.83617e-008,1.1312
1.84003e-008,1.1429
1.84389e-008,1.1531
1.84774e-008,1.1640
1.85160e-008,1.1713
1.85546e-008,1.1713
1.85932e-008,1.1700
1.86317e-008,1.1708
1.86703e-008,1.1725
1.87089e-008,1.1730
1.87474e-008,1.1727
1.87860e-008,1.1730
1.88246e-008,1.1740
1.88632e-008,1.1751
1.89017e-008,1.1759
1.89403e-008,1.1769
1.89789e-008,1.1775
1.90175e-008,1.1770
1.90560e-008,1.1765
1.90946e-008,1.1768
1.91332e-008,1.1775
1.91718e-008,1.1777
1.92104e-008,1.1790
1.92489e-008,1.1835
1.92875e-008,1.1826
1.93261e-008,1.1610
1.93647e-008,1.0978
1.94032e-008,0.9903
1.94418e-008,0.8727
1.94804e-008,0.7622
1.95190e-008,0.6553
1.95575e-008,0.5613
1.95961e-008,0.4883
1.96347e-008,0.4377
1.96732e-008,0.4032
1.97118e-008,0.3797
1.97504e-008,0.3640
1.97890e-008,0.3530
1.98275e-008,0.3418
1.98661e-008,0.3288
1.99047e-008,0.3208
1.99433e-008,0.3191
1.99819e-008,0.3188
2.00204e-008,0.3185
2.00590e-008,0.3195
2.00976e-008,0.3218
2.01362e-008,0.3236
2.01747e-008,0.3241
2.02133e-008,0.3240
2.02519e-008,0.3237
2.02905e-008,0.3228
2.03290e-008,0.3212
2.03676e-008,0.3206
2.04062e-008,0.3214
2.04447e-008,0.3217
2.04833e-008,0.3211
2.05219e-008,0.3210
2.05605e-008,0.3211
2.05990e-008,0.3210
2.06376e-008,0.3207
2.06762e-008,0.3205
2.07148e-008,0.3204
2.07533e-008,0.3203
2.07919e-008,0.3202
2.08305e-008,0.3202
2.08691e-008,0.3205
2.09077e-008,0.3206
2.09462e-008,0.3204
2.09848e-008,0.3203
2.10234e-008,0.3204
2.10620e-008,0.3204
2.11005e-008,0.3204
2.11391e-008,0.3203
2.11777e-008,0.3204
2.12163e-008,0.3204
2.12548e-008,0.3203
2.12934e-008,0.3203
2.13320e-008,0.3204
2.13705e-008,0.3204
2.14091e-008,0.3203
2.14477e-008,0.3203
2.14863e-008,0.3203
2.15248e-008,0.3204
2.15634e-008,0.3225
2.16020e-008,0.3323
2.16406e-008,0.3607
2.16791e-008,0.4232
2.17177e-008,0.5228
2.17563e-008,0.6455
2.17949e-008,0.7609
2.18335e-008,0.8459
2.18720e-008,0.9182
2.19106e-008,0.9815
2.19492e-008,1.0330
2.19878e-008,1.0690
2.20263e-008,1.0938
2.20649e-008,1.1112
2.21035e-008,1.1244
2.21420e-008,1.1376
2.21806e-008,1.1511
2.22192e-008,1.1634
2.22578e-008,1.1697
2.22963e-008,1.1689
2.23349e-008,1.1677
2.23735e-008,1.1694
2.24121e-008,1.1716
2.24506e-008,1.1724
2.24892e-008,1.1726
2.25278e-008,1.1729
2.25664e-008,1.1735
2.26050e-008,1.1745
2.26435e-008,1.1760
2.26821e-008,1.1772
2.27207e-008,1.1773
2.27593e-008,1.1764
2.27978e-008,1.1761
2.28364e-008,1.1767
2.28750e-008,1.1775
2.29136e-008,1.1777
2.29521e-008,1.1775
2.29907e-008,1.1775
2.30293e-008,1.1775
2.30678e-008,1.1777
2.31064e-008,1.1778
2.31450e-008,1.1779
2.31836e-008,1.1778
2.32221e-008,1.1775
2.32607e-008,1.1775
2.32993e-008,1.1777
2.33379e-008,1.1779
2.33764e-008,1.1778
2.34150e-008,1.1777
2.34536e-008,1.1777
2.34922e-008,1.1777
2.35308e-008,1.1777
2.35693e-008,1.1778
2.36079e-008,1.1778
2.36465e-008,1.1777
2.36851e-008,1.1777
2.37236e-008,1.1777
2.37622e-008,1.1778
2.38008e-008,1.1778
2.38394e-008,1.1778
2.38779e-008,1.1780
2.39165e-008,1.1810
2.39551e-008,1.1847
2.39936e-008,1.1772
2.40322e-008,1.1407
2.40708e-008,1.0568
2.41094e-008,0.9402
2.41479e-008,0.8261
2.41865e-008,0.7169
2.42251e-008,0.6141
2.42637e-008,0.5280
2.43023e-008,0.4646
2.43408e-008,0.4211
2.43794e-008,0.3835
2.44180e-008,0.3657
2.44566e-008,0.3830
2.44951e-008,0.4286
2.45337e-008,0.5076
2.45723e-008,0.6186
2.46109e-008,0.7393
2.46494e-008,0.8342
2.46880e-008,0.9124
2.47266e-008,0.9787
2.47651e-008,1.0331
2.48037e-008,1.0722
2.48423e-008,1.0969
2.48809e-008,1.1137
2.49194e-008,1.1284
2.49580e-008,1.1406
2.49966e-008,1.1509
2.50352e-008,1.1617
2.50737e-008,1.1704
2.51123e-008,1.1717
2.51509e-008,1.1701
2.51895e-008,1.1705
2.52281e-008,1.1721
2.52666e-008,1.1730
2.53052e-008,1.1728
2.53438e-008,1.1728
2.53824e-008,1.1737
2.54209e-008,1.1749
2.54595e-008,1.1757
2.54981e-008,1.1767
2.55367e-008,1.1775
2.55752e-008,1.1771
2.56138e-008,1.1765
2.56524e-008,1.1767
2.56909e-008,1.1773
2.57295e-008,1.1777
2.57681e-008,1.1776
2.58067e-008,1.1775
2.58452e-008,1.1776
2.58838e-008,1.1778
2.59224e-008,1.1778
2.59610e-008,1.1778
2.59995e-008,1.1779
2.60381e-008,1.1777
2.60767e-008,1.1776
2.61153e-008,1.1776
2.61539e-008,1.1778
2.61924e-008,1.1779
2.62310e-008,1.1783
2.62696e-008,1.1821
2.63082e-008,1.1846
2.63467e-008,1.1727
2.63853e-008,1.1272
2.64239e-008,1.0337
2.64625e-008,0.9155
2.65010e-008,0.8031
2.65396e-008,0.6944
2.65782e-008,0.5944
2.66167e-008,0.5127
2.66553e-008,0.4542
2.66939e-008,0.4145
2.67325e-008,0.3873
2.67710e-008,0.3691
2.68096e-008,0.3568
2.68482e-008,0.3463
2.68868e-008,0.3335
2.69254e-008,0.3228
2.69639e-008,0.3193
2.70025e-008,0.3190
2.70411e-008,0.3185
2.70797e-008,0.3189
2.71182e-008,0.3209
2.71568e-008,0.3230
2.71954e-008,0.3241
2.72340e-008,0.3241
2.72725e-008,0.3239
2.73111e-008,0.3233
2.73497e-008,0.3218
2.73882e-008,0.3206
2.74268e-008,0.3210
2.74654e-008,0.3217
2.75040e-008,0.3213
2.75425e-008,0.3210
2.75811e-008,0.3210
2.76197e-008,0.3211
2.76583e-008,0.3227
2.76968e-008,0.3316
2.77354e-008,0.3583
2.77740e-008,0.4185
2.78126e-008,0.5162
2.78512e-008,0.6382
2.78897e-008,0.7555
2.79283e-008,0.8421
2.79669e-008,0.9145
2.80055e-008,0.9782
2.80440e-008,1.0305
2.80826e-008,1.0676
2.81212e-008,1.1058
2.81598e-008,1.1493
2.81983e-008,1.1551
2.82369e-008,1.1460
2.82755e-008,1.1023
2.83140e-008,1.0098
2.83526e-008,0.8892
2.83912e-008,0.7678
2.84298e-008,0.6547
2.84683e-008,0.5603
2.85069e-008,0.4883
2.85455e-008,0.4359
2.85841e-008,0.3980
2.86226e-008,0.3699
2.86612e-008,0.3709
2.86998e-008,0.4009
2.87384e-008,0.4680
2.87770e-008,0.5675
2.88155e-008,0.6869
2.88541e-008,0.7912
2.88927e-008,0.8763
2.89313e-008,0.9505
2.89698e-008,1.0117
2.90084e-008,1.0575
2.90470e-008,1.0932
2.90855e-008,1.1396
2.91241e-008,1.1574
2.91627e-008,1.1533
2.92013e-008,1.1224
2.92398e-008,1.0438
2.92784e-008,0.9305
2.93170e-008,0.8107
2.93556e-008,0.6939
2.93941e-008,0.5907
2.94327e-008,0.5102
2.94713e-008,0.4515
2.95099e-008,0.4117
2.95485e-008,0.3872
2.95870e-008,0.3683
2.96256e-008,0.3536
2.96642e-008,0.3445
2.97028e-008,0.3345
2.97413e-008,0.3241
2.97799e-008,0.3182
2.98185e-008,0.3166
2.98570e-008,0.3167
2.98956e-008,0.3185
2.99342e-008,0.3210
2.99728e-008,0.3230
3.00113e-008,0.3244
3.00499e-008,0.3242
3.00885e-008,0.3233
3.01271e-008,0.3229
3.01657e-008,0.3222
3.02042e-008,0.3210
3.02428e-008,0.3207
3.02814e-008,0.3211
3.03199e-008,0.3211
3.03585e-008,0.3211
3.03971e-008,0.3212
3.04357e-008,0.3211
3.04743e-008,0.3229
3.05128e-008,0.3323
3.05514e-008,0.3603
3.05900e-008,0.4226
3.06285e-008,0.5222
3.06671e-008,0.6449
3.07057e-008,0.7606
3.07443e-008,0.8459
3.07829e-008,0.9181
3.08214e-008,0.9814
3.08600e-008,1.0329
3.08986e-008,1.0693
3.09372e-008,1.1098
3.09757e-008,1.1510
3.10143e-008,1.1546
3.10529e-008,1.1450
3.10914e-008,1.0990
3.11300e-008,1.0043
3.11686e-008,0.8828
3.12072e-008,0.7618
3.12458e-008,0.6494
3.12843e-008,0.5561
3.13229e-008,0.4851
3.13615e-008,0.4337
3.14000e-008,0.4012
3.14386e-008,0.3804
3.14772e-008,0.3619
3.15158e-008,0.3498
3.15544e-008,0.3415
3.15929e-008,0.3307
3.16315e-008,0.3208
3.16701e-008,0.3166
3.17087e-008,0.3162
3.17472e-008,0.3175
3.17858e-008,0.3198
3.18244e-008,0.3218
3.18629e-008,0.3240
3.19015e-008,0.3294
3.19401e-008,0.3466
3.19787e-008,0.3906
3.20173e-008,0.4732
3.20558e-008,0.5863
3.20944e-008,0.7097
3.21330e-008,0.8092
3.21715e-008,0.8864
3.22101e-008,0.9543
3.22487e-008,1.0116
3.22873e-008,1.0546
3.23259e-008,1.0879
3.23644e-008,1.1354
3.24030e-008,1.1560
3.24416e-008,1.1519
3.24801e-008,1.1268
3.25187e-008,1.0544
3.25573e-008,0.9415
3.25959e-008,0.8187
3.26344e-008,0.7013
3.26730e-008,0.5977
3.27116e-008,0.5162
3.27502e-008,0.4557
3.27888e-008,0.4145
3.28273e-008,0.3895
3.28659e-008,0.3704
3.29045e-008,0.3546
3.29430e-008,0.3455
3.29816e-008,0.3361
3.30202e-008,0.3250
3.30588e-008,0.3179
3.30974e-008,0.3162
3.31359e-008,0.3167
3.31745e-008,0.3186
3.32131e-008,0.3209
3.32516e-008,0.3228
3.32902e-008,0.3244
3.33288e-008,0.3243
3.33674e-008,0.3232
3.34060e-008,0.3228
3.34445e-008,0.3224
3.34831e-008,0.3211
3.35217e-008,0.3205
3.35603e-008,0.3210
3.35988e-008,0.3212
3.36374e-008,0.3212
3.36760e-008,0.3212
3.37145e-008,0.3210
3.37531e-008,0.3224
3.37917e-008,0.3307
3.38303e-008,0.3558
3.38689e-008,0.4140
3.39074e-008,0.5102
3.39460e-008,0.6314
3.39846e-008,0.7497
3.40231e-008,0.8377
3.40617e-008,0.9108
3.41003e-008,0.9752
3.41389e-008,1.0281
3.41775e-008,1.0657
3.42160e-008,1.0914
3.42546e-008,1.1095
3.42932e-008,1.1229
3.43318e-008,1.1361
3.43703e-008,1.1496
3.44089e-008,1.1622
3.44475e-008,1.1694
3.44860e-008,1.1692
3.45246e-008,1.1677
3.45632e-008,1.1691
3.46018e-008,1.1714
3.46404e-008,1.1724
3.46789e-008,1.1739
3.47175e-008,1.1802
3.47561e-008,1.1816
3.47946e-008,1.1665
3.48332e-008,1.1153
3.48718e-008,1.0164
3.49104e-008,0.8973
3.49490e-008,0.7844
3.49875e-008,0.6759
3.50261e-008,0.5792
3.50647e-008,0.5019
3.51032e-008,0.4468
3.51418e-008,0.4094
3.51804e-008,0.3840
3.52190e-008,0.3668
3.52575e-008,0.3550
3.52961e-008,0.3445
3.53347e-008,0.3317
3.53733e-008,0.3218
3.54119e-008,0.3188
3.54504e-008,0.3186
3.54890e-008,0.3184
3.55276e-008,0.3192
3.55661e-008,0.3213
3.56047e-008,0.3232
3.56433e-008,0.3240
3.56819e-008,0.3240
3.57205e-008,0.3237
3.57590e-008,0.3230
3.57976e-008,0.3215
3.58362e-008,0.3205
3.58747e-008,0.3210
3.59133e-008,0.3216
3.59519e-008,0.3212
3.59905e-008,0.3210
3.60290e-008,0.3210
3.60676e-008,0.3211
3.61062e-008,0.3233
3.61448e-008,0.3341
3.61834e-008,0.3650
3.62219e-008,0.4313
3.62605e-008,0.5338
3.62991e-008,0.6577
3.63376e-008,0.7708
3.63762e-008,0.8538
3.64148e-008,0.9250
3.64534e-008,0.9872
3.64920e-008,1.0372
3.65305e-008,1.0726
3.65691e-008,1.1151
3.66077e-008,1.1528
3.66462e-008,1.1543
3.66848e-008,1.1425
3.67234e-008,1.0913
3.67620e-008,0.9924
3.68006e-008,0.8702
3.68391e-008,0.7498
3.68777e-008,0.6388
3.69163e-008,0.5478
3.69549e-008,0.4789
3.69934e-008,0.4295
3.70320e-008,0.3936
3.70706e-008,0.3683
3.71091e-008,0.3732
3.71477e-008,0.4089
3.71863e-008,0.4816
3.72249e-008,0.5854
3.72635e-008,0.7047
3.73020e-008,0.8052
3.73406e-008,0.8885
3.73792e-008,0.9609
3.74177e-008,1.0198
3.74563e-008,1.0631
3.74949e-008,1.1012
3.75335e-008,1.1460
3.75721e-008,1.1569
3.76106e-008,1.1512
3.76492e-008,1.1138
3.76878e-008,1.0282
3.77263e-008,0.9121
3.77649e-008,0.7925
3.78035e-008,0.6768
3.78421e-008,0.5769
3.78806e-008,0.4999
3.79192e-008,0.4440
3.79578e-008,0.4048
3.79964e-008,0.3732
3.80350e-008,0.3682
3.80735e-008,0.3938
3.81121e-008,0.4548
3.81507e-008,0.5494
3.81892e-008,0.6681
3.82278e-008,0.7769
3.82664e-008,0.8634
3.83050e-008,0.9389
3.83436e-008,1.0023
3.83821e-008,1.0510
3.84207e-008,1.0836
3.84593e-008,1.1048
3.84978e-008,1.1198
3.85364e-008,1.1330
3.85750e-008,1.1447
3.86136e-008,1.1558
3.86521e-008,1.1661
3.86907e-008,1.1711
3.87293e-008,1.1704
3.87679e-008,1.1701
3.88065e-008,1.1715
3.88450e-008,1.1728
3.88836e-008,1.1729
3.89222e-008,1.1727
3.89607e-008,1.1730
3.89993e-008,1.1740
3.90379e-008,1.1751
3.90765e-008,1.1762
3.91151e-008,1.1772
3.91536e-008,1.1773
3.91922e-008,1.1767
3.92308e-008,1.1765
3.92693e-008,1.1770
3.93079e-008,1.1775
3.93465e-008,1.1777
3.93851e-008,1.1797
3.94237e-008,1.1841
3.94622e-008,1.1805
3.95008e-008,1.1523
3.95394e-008,1.0792
3.95780e-008,0.9664
3.96165e-008,0.8502
3.96551e-008,0.7404
3.96937e-008,0.6352
3.97322e-008,0.5449
3.97708e-008,0.4765
3.98094e-008,0.4297
3.98480e-008,0.3977
3.98866e-008,0.3760
3.99251e-008,0.3615
3.99637e-008,0.3510
4.00023e-008,0.3392
4.00408e-008,0.3266
4.00794e-008,0.3200
4.01180e-008,0.3191
4.01566e-008,0.3187
4.01952e-008,0.3185
4.02337e-008,0.3199
4.02723e-008,0.3222
4.03109e-008,0.3237
4.03494e-008,0.3241
4.03880e-008,0.3240
4.04266e-008,0.3236
4.04652e-008,0.3225
4.05037e-008,0.3209
4.05423e-008,0.3206
4.05809e-008,0.3215
4.06195e-008,0.3216
4.06581e-008,0.3210
4.06966e-008,0.3209
4.07352e-008,0.3210
4.07738e-008,0.3215
4.08123e-008,0.3264
4.08509e-008,0.3437
4.08895e-008,0.3879
4.09281e-008,0.4705
4.09667e-008,0.5844
4.10052e-008,0.7087
4.10438e-008,0.8081
4.10824e-008,0.8845
4.11209e-008,0.9522
4.11595e-008,1.0099
4.11981e-008,1.0535
4.12367e-008,1.0872
4.12752e-008,1.1349
4.13138e-008,1.1558
4.13524e-008,1.1520
4.13910e-008,1.1271
4.14296e-008,1.0548
