.HEADER
..NAMES
Time,V U5.E7
.DATA
2.89313e-008,1.1663
2.89698e-008,1.1725
2.90084e-008,1.1743
2.90470e-008,1.1734
2.90855e-008,1.1734
2.91241e-008,1.1735
2.91627e-008,1.1731
2.92013e-008,1.1722
2.92398e-008,1.1721
2.92784e-008,1.1728
2.93170e-008,1.1732
2.93556e-008,1.1730
2.93941e-008,1.1738
2.94327e-008,1.1751
2.94713e-008,1.1756
2.95099e-008,1.1755
2.95485e-008,1.1754
2.95870e-008,1.1750
2.96256e-008,1.1747
2.96642e-008,1.1749
2.97028e-008,1.1751
2.97413e-008,1.1752
2.97799e-008,1.1752
2.98185e-008,1.1753
2.98570e-008,1.1755
2.98956e-008,1.1755
2.99342e-008,1.1754
2.99728e-008,1.1755
3.00113e-008,1.1757
3.00499e-008,1.1756
3.00885e-008,1.1754
3.01271e-008,1.1755
3.01657e-008,1.1755
3.02042e-008,1.1755
3.02428e-008,1.1756
3.02814e-008,1.1756
3.03199e-008,1.1756
3.03585e-008,1.1756
3.03971e-008,1.1756
3.04357e-008,1.1757
3.04743e-008,1.1757
3.05128e-008,1.1762
3.05514e-008,1.1798
3.05900e-008,1.1814
3.06285e-008,1.1701
3.06671e-008,1.1288
3.07057e-008,1.0454
3.07443e-008,0.9395
3.07829e-008,0.8297
3.08214e-008,0.7159
3.08600e-008,0.6106
3.08986e-008,0.5240
3.09372e-008,0.4617
3.09757e-008,0.4180
3.10143e-008,0.3797
3.10529e-008,0.3710
3.10914e-008,0.3886
3.11300e-008,0.4389
3.11686e-008,0.5216
3.12072e-008,0.6293
3.12458e-008,0.7316
3.12843e-008,0.8201
3.13229e-008,0.9028
3.13615e-008,0.9734
3.14000e-008,1.0264
3.14386e-008,1.0632
3.14772e-008,1.0905
3.15158e-008,1.1119
3.15544e-008,1.1257
3.15929e-008,1.1333
3.16315e-008,1.1420
3.16701e-008,1.1516
3.17087e-008,1.1602
3.17472e-008,1.1676
3.17858e-008,1.1735
3.18244e-008,1.1745
3.18629e-008,1.1734
3.19015e-008,1.1740
3.19401e-008,1.1780
3.19787e-008,1.1813
3.20173e-008,1.1760
3.20558e-008,1.1509
3.20944e-008,1.0871
3.21330e-008,0.9876
3.21715e-008,0.8791
3.22101e-008,0.7674
3.22487e-008,0.6578
3.22873e-008,0.5616
3.23259e-008,0.4877
3.23644e-008,0.4369
3.24030e-008,0.3957
3.24416e-008,0.3701
3.24801e-008,0.3762
3.25187e-008,0.4108
3.25573e-008,0.4784
3.25959e-008,0.5758
3.26344e-008,0.6854
3.26730e-008,0.7790
3.27116e-008,0.8646
3.27502e-008,0.9418
3.27888e-008,1.0037
3.28273e-008,1.0476
3.28659e-008,1.0886
3.29045e-008,1.1315
3.29430e-008,1.1465
3.29816e-008,1.1454
3.30202e-008,1.1124
3.30588e-008,1.0401
3.30974e-008,0.9409
3.31359e-008,0.8299
3.31745e-008,0.7151
3.32131e-008,0.6090
3.32516e-008,0.5202
3.32902e-008,0.4567
