.HEADER
..NAMES
Time,V U2.K3
4.9145e-009,0.8546
4.9511e-009,0.7548
4.9878e-009,0.6536
5.0245e-009,0.5625
5.0612e-009,0.4905
5.0978e-009,0.4419
5.1345e-009,0.4154
5.1712e-009,0.4052
5.2079e-009,0.4037
5.2445e-009,0.4039
5.2812e-009,0.4013
5.3179e-009,0.3947
5.3546e-009,0.3854
5.3912e-009,0.3761
5.4279e-009,0.3689
5.4646e-009,0.3651
5.5013e-009,0.3643
5.5379e-009,0.3649
5.5746e-009,0.3650
5.6113e-009,0.3630
5.6480e-009,0.3584
5.6846e-009,0.3515
5.7213e-009,0.3436
5.7580e-009,0.3364
5.7947e-009,0.3314
5.8313e-009,0.3293
5.8680e-009,0.3298
5.9047e-009,0.3320
5.9414e-009,0.3343
5.9780e-009,0.3356
6.0147e-009,0.3351
6.0514e-009,0.3330
6.0881e-009,0.3299
6.1247e-009,0.3268
6.1614e-009,0.3248
6.1981e-009,0.3242
6.2348e-009,0.3246
6.2714e-009,0.3255
6.3081e-009,0.3261
6.3448e-009,0.3259
6.3815e-009,0.3251
6.4181e-009,0.3239
6.4548e-009,0.3231
6.4915e-009,0.3237
6.5282e-009,0.3277
6.5648e-009,0.3380
6.6015e-009,0.3590
6.6382e-009,0.3954
6.6749e-009,0.4502
6.7115e-009,0.5233
6.7482e-009,0.6106
6.7849e-009,0.7042
6.8215e-009,0.7943
6.8582e-009,0.8718
6.8949e-009,0.9308
6.9316e-009,0.9695
6.9682e-009,0.9908
7.0049e-009,1.0007
7.0416e-009,1.0058
7.0783e-009,1.0116
7.1149e-009,1.0206
7.1516e-009,1.0325
7.1883e-009,1.0452
7.2250e-009,1.0560
7.2616e-009,1.0630
7.2983e-009,1.0658
7.3350e-009,1.0657
7.3717e-009,1.0647
7.4083e-009,1.0651
7.4450e-009,1.0682
7.4817e-009,1.0736
7.5184e-009,1.0787
7.5550e-009,1.0782
7.5917e-009,1.0649
7.6284e-009,1.0321
7.6651e-009,0.9758
7.7018e-009,0.8967
7.7384e-009,0.8007
7.7751e-009,0.6983
7.8118e-009,0.6013
7.8484e-009,0.5201
7.8851e-009,0.4613
7.9218e-009,0.4259
7.9585e-009,0.4097
7.9952e-009,0.4055
8.0318e-009,0.4056
8.0685e-009,0.4042
8.1052e-009,0.3988
8.1418e-009,0.3899
8.1785e-009,0.3798
8.2152e-009,0.3712
8.2519e-009,0.3659
8.2886e-009,0.3642
8.3252e-009,0.3647
8.3619e-009,0.3658
8.3986e-009,0.3663
8.4352e-009,0.3672
8.4719e-009,0.3724
8.5086e-009,0.3881
8.5453e-009,0.4211
8.5820e-009,0.4758
8.6186e-009,0.5523
8.6553e-009,0.6451
8.6920e-009,0.7439
8.7286e-009,0.8365
8.7653e-009,0.9125
8.8020e-009,0.9657
8.8387e-009,0.9955
8.8754e-009,1.0069
8.9120e-009,1.0081
8.9487e-009,1.0073
8.9854e-009,1.0101
9.0220e-009,1.0186
9.0587e-009,1.0310
9.0954e-009,1.0437
9.1321e-009,1.0532
9.1688e-009,1.0577
9.2054e-009,1.0575
9.2421e-009,1.0548
9.2788e-009,1.0526
9.3154e-009,1.0533
9.3521e-009,1.0578
9.3888e-009,1.0646
9.4255e-009,1.0694
9.4622e-009,1.0652
9.4988e-009,1.0445
9.5355e-009,1.0012
9.5722e-009,0.9334
9.6088e-009,0.8444
9.6455e-009,0.7432
9.6822e-009,0.6414
9.7189e-009,0.5509
9.7556e-009,0.4807
9.7922e-009,0.4347
9.8289e-009,0.4111
9.8656e-009,0.4034
9.9022e-009,0.4035
9.9389e-009,0.4043
9.9756e-009,0.4013
1.00123e-008,0.3939
1.00490e-008,0.3838
1.00856e-008,0.3740
1.01223e-008,0.3670
1.01590e-008,0.3638
1.01956e-008,0.3638
1.02323e-008,0.3650
1.02690e-008,0.3654
1.03057e-008,0.3634
1.03424e-008,0.3585
1.03790e-008,0.3513
1.04157e-008,0.3431
1.04524e-008,0.3358
1.04890e-008,0.3310
1.05257e-008,0.3291
1.05624e-008,0.3299
1.05991e-008,0.3322
1.06358e-008,0.3345
1.06724e-008,0.3355
1.07091e-008,0.3347
1.07458e-008,0.3323
1.07824e-008,0.3291
1.08191e-008,0.3262
1.08558e-008,0.3244
1.08925e-008,0.3240
1.09292e-008,0.3247
1.09658e-008,0.3257
1.10025e-008,0.3263
1.10392e-008,0.3259
1.10758e-008,0.3249
1.11125e-008,0.3235
1.11492e-008,0.3225
1.11859e-008,0.3221
1.12226e-008,0.3226
1.12592e-008,0.3238
1.12959e-008,0.3255
1.13326e-008,0.3272
1.13693e-008,0.3290
1.14059e-008,0.3307
1.14426e-008,0.3323
1.14793e-008,0.3338
1.15159e-008,0.3350
1.15526e-008,0.3358
1.15893e-008,0.3359
1.16260e-008,0.3355
1.16627e-008,0.3345
1.16993e-008,0.3333
1.17360e-008,0.3322
1.17727e-008,0.3314
1.18093e-008,0.3311
1.18460e-008,0.3311
1.18827e-008,0.3315
1.19194e-008,0.3319
1.19561e-008,0.3322
1.19927e-008,0.3324
1.20294e-008,0.3324
1.20661e-008,0.3322
1.21027e-008,0.3323
1.21394e-008,0.3337
1.21761e-008,0.3385
1.22128e-008,0.3500
1.22495e-008,0.3726
1.22861e-008,0.4105
1.23228e-008,0.4662
1.23595e-008,0.5388
1.23961e-008,0.6238
1.24328e-008,0.7139
1.24695e-008,0.8000
1.25062e-008,0.8742
1.25429e-008,0.9312
1.25795e-008,0.9697
1.26162e-008,0.9923
1.26529e-008,1.0042
1.26895e-008,1.0111
1.27262e-008,1.0176
1.27629e-008,1.0260
1.27996e-008,1.0365
1.28363e-008,1.0474
1.28729e-008,1.0565
1.29096e-008,1.0626
1.29463e-008,1.0653
1.29829e-008,1.0656
1.30196e-008,1.0652
1.30563e-008,1.0658
1.30930e-008,1.0682
1.31297e-008,1.0727
1.31663e-008,1.0783
1.32030e-008,1.0838
1.32397e-008,1.0878
1.32763e-008,1.0896
1.33130e-008,1.0892
1.33497e-008,1.0876
1.33864e-008,1.0860
1.34231e-008,1.0854
1.34597e-008,1.0866
1.34964e-008,1.0892
1.35331e-008,1.0926
1.35697e-008,1.0957
1.36064e-008,1.0979
1.36431e-008,1.0986
1.36798e-008,1.0982
1.37165e-008,1.0972
1.37531e-008,1.0966
1.37898e-008,1.0967
1.38265e-008,1.0976
1.38631e-008,1.0989
1.38998e-008,1.1002
1.39365e-008,1.1009
1.39732e-008,1.1006
1.40099e-008,1.0996
1.40465e-008,1.0979
1.40832e-008,1.0961
1.41199e-008,1.0944
1.41565e-008,1.0929
1.41932e-008,1.0916
1.42299e-008,1.0904
1.42666e-008,1.0894
1.43033e-008,1.0885
1.43399e-008,1.0878
1.43766e-008,1.0874
1.44133e-008,1.0875
1.44499e-008,1.0880
1.44866e-008,1.0888
1.45233e-008,1.0896
1.45600e-008,1.0902
1.45967e-008,1.0906
1.46333e-008,1.0906
1.46700e-008,1.0903
1.47067e-008,1.0899
1.47433e-008,1.0896
1.47800e-008,1.0894
1.48167e-008,1.0895
1.48534e-008,1.0898
1.48901e-008,1.0903
1.49267e-008,1.0910
1.49634e-008,1.0917
1.50001e-008,1.0918
1.50368e-008,1.0894
1.50734e-008,1.0808
1.51101e-008,1.0608
1.51468e-008,1.0244
1.51834e-008,0.9678
1.52201e-008,0.8913
1.52568e-008,0.7991
1.52935e-008,0.7000
1.53301e-008,0.6043
1.53668e-008,0.5224
1.54035e-008,0.4611
1.54402e-008,0.4225
1.54769e-008,0.4036
1.55135e-008,0.3981
1.55502e-008,0.3984
1.55869e-008,0.3980
1.56236e-008,0.3934
1.56602e-008,0.3845
1.56969e-008,0.3733
1.57336e-008,0.3630
1.57703e-008,0.3559
1.58069e-008,0.3530
1.58436e-008,0.3537
1.58803e-008,0.3564
1.59169e-008,0.3606
1.59536e-008,0.3679
1.59903e-008,0.3826
1.60270e-008,0.4107
1.60636e-008,0.4578
1.61003e-008,0.5259
1.61370e-008,0.6125
1.61737e-008,0.7093
1.62104e-008,0.8053
1.62470e-008,0.8887
1.62837e-008,0.9513
1.63204e-008,0.9900
1.63571e-008,1.0074
1.63937e-008,1.0106
1.64304e-008,1.0085
1.64671e-008,1.0083
1.65037e-008,1.0138
1.65404e-008,1.0248
1.65771e-008,1.0384
1.66138e-008,1.0504
1.66504e-008,1.0579
1.66871e-008,1.0598
1.67238e-008,1.0576
1.67605e-008,1.0540
1.67972e-008,1.0521
1.68338e-008,1.0538
1.68705e-008,1.0594
1.69072e-008,1.0678
1.69439e-008,1.0767
1.69805e-008,1.0841
1.70172e-008,1.0884
1.70539e-008,1.0897
1.70905e-008,1.0888
1.71272e-008,1.0874
1.71639e-008,1.0870
1.72006e-008,1.0885
1.72372e-008,1.0916
1.72739e-008,1.0955
1.73106e-008,1.0988
1.73473e-008,1.1006
1.73840e-008,1.1005
1.74206e-008,1.0990
1.74573e-008,1.0971
1.74940e-008,1.0958
1.75307e-008,1.0959
1.75673e-008,1.0973
1.76040e-008,1.0995
1.76407e-008,1.1015
1.76773e-008,1.1025
1.77140e-008,1.1022
1.77507e-008,1.1006
1.77874e-008,1.0984
1.78240e-008,1.0962
1.78607e-008,1.0944
1.78974e-008,1.0932
1.79341e-008,1.0923
1.79708e-008,1.0914
1.80074e-008,1.0904
1.80441e-008,1.0891
1.80808e-008,1.0879
1.81175e-008,1.0871
1.81541e-008,1.0870
1.81908e-008,1.0876
1.82275e-008,1.0888
1.82641e-008,1.0902
1.83008e-008,1.0914
1.83375e-008,1.0919
1.83742e-008,1.0918
1.84108e-008,1.0911
1.84475e-008,1.0903
1.84842e-008,1.0896
1.85209e-008,1.0893
1.85576e-008,1.0895
1.85942e-008,1.0900
1.86309e-008,1.0907
1.86676e-008,1.0915
1.87043e-008,1.0922
1.87409e-008,1.0924
1.87776e-008,1.0908
1.88143e-008,1.0842
1.88509e-008,1.0680
1.88876e-008,1.0370
1.89243e-008,0.9868
1.89610e-008,0.9162
1.89976e-008,0.8281
1.90343e-008,0.7300
1.90710e-008,0.6321
1.91077e-008,0.5450
1.91444e-008,0.4768
1.91810e-008,0.4314
1.92177e-008,0.4073
1.92544e-008,0.3987
1.92911e-008,0.3981
1.93277e-008,0.3986
1.93644e-008,0.3955
1.94011e-008,0.3877
1.94377e-008,0.3768
1.94744e-008,0.3657
1.95111e-008,0.3574
1.95478e-008,0.3533
1.95844e-008,0.3530
1.96211e-008,0.3554
1.96578e-008,0.3592
1.96945e-008,0.3653
1.97312e-008,0.3770
1.97678e-008,0.4003
1.98045e-008,0.4410
1.98412e-008,0.5026
1.98779e-008,0.5841
1.99145e-008,0.6789
1.99512e-008,0.7764
1.99879e-008,0.8648
2.00245e-008,0.9344
2.00612e-008,0.9804
2.00979e-008,1.0038
2.01346e-008,1.0104
2.01712e-008,1.0091
2.02079e-008,1.0077
2.02446e-008,1.0113
2.02813e-008,1.0209
2.03179e-008,1.0342
2.03546e-008,1.0471
2.03913e-008,1.0562
2.04280e-008,1.0597
2.04647e-008,1.0585
2.05013e-008,1.0551
2.05380e-008,1.0527
2.05747e-008,1.0537
2.06114e-008,1.0589
2.06480e-008,1.0663
2.06847e-008,1.0708
2.07214e-008,1.0652
2.07580e-008,1.0420
2.07947e-008,0.9957
2.08314e-008,0.9252
2.08681e-008,0.8348
2.09047e-008,0.7336
2.09414e-008,0.6333
2.09781e-008,0.5455
2.10148e-008,0.4781
2.10515e-008,0.4345
2.10881e-008,0.4121
2.11248e-008,0.4044
2.11615e-008,0.4039
2.11982e-008,0.4037
2.12348e-008,0.4002
2.12715e-008,0.3927
2.13082e-008,0.3831
2.13448e-008,0.3740
2.13815e-008,0.3676
2.14182e-008,0.3647
2.14549e-008,0.3645
2.14915e-008,0.3652
2.15282e-008,0.3649
2.15649e-008,0.3623
2.16016e-008,0.3571
2.16383e-008,0.3498
2.16749e-008,0.3419
2.17116e-008,0.3350
2.17483e-008,0.3307
2.17850e-008,0.3292
2.18216e-008,0.3302
2.18583e-008,0.3325
2.18950e-008,0.3345
2.19316e-008,0.3354
2.19683e-008,0.3345
2.20050e-008,0.3321
2.20417e-008,0.3290
2.20783e-008,0.3262
2.21150e-008,0.3245
2.21517e-008,0.3242
2.21884e-008,0.3248
2.22251e-008,0.3256
2.22617e-008,0.3260
2.22984e-008,0.3256
2.23351e-008,0.3246
2.23718e-008,0.3235
2.24084e-008,0.3229
2.24451e-008,0.3241
2.24818e-008,0.3290
2.25184e-008,0.3412
2.25551e-008,0.3649
2.25918e-008,0.4048
2.26285e-008,0.4633
2.26651e-008,0.5397
2.27018e-008,0.6288
2.27385e-008,0.7225
2.27752e-008,0.8107
2.28119e-008,0.8849
2.28485e-008,0.9398
2.28852e-008,0.9747
2.29219e-008,0.9932
2.29586e-008,1.0016
2.29952e-008,1.0066
2.30319e-008,1.0129
2.30686e-008,1.0226
2.31052e-008,1.0350
2.31419e-008,1.0475
2.31786e-008,1.0577
2.32153e-008,1.0638
2.32519e-008,1.0658
2.32886e-008,1.0652
2.33253e-008,1.0641
2.33620e-008,1.0643
2.33987e-008,1.0671
2.34353e-008,1.0723
2.34720e-008,1.0789
2.35087e-008,1.0852
2.35454e-008,1.0895
2.35820e-008,1.0911
2.36187e-008,1.0901
2.36554e-008,1.0877
2.36920e-008,1.0854
2.37287e-008,1.0845
2.37654e-008,1.0858
2.38021e-008,1.0890
2.38387e-008,1.0931
2.38754e-008,1.0968
2.39121e-008,1.0991
2.39488e-008,1.0996
2.39855e-008,1.0987
2.40221e-008,1.0972
2.40588e-008,1.0962
2.40955e-008,1.0963
2.41322e-008,1.0974
2.41688e-008,1.0992
2.42055e-008,1.1009
2.42422e-008,1.1018
2.42788e-008,1.1019
2.43155e-008,1.1012
2.43522e-008,1.1000
2.43889e-008,1.0976
2.44255e-008,1.0913
2.44622e-008,1.0768
2.44989e-008,1.0486
2.45356e-008,1.0018
2.45723e-008,0.9346
2.46089e-008,0.8492
2.46456e-008,0.7524
2.46823e-008,0.6539
2.47190e-008,0.5643
2.47556e-008,0.4925
2.47923e-008,0.4427
2.48290e-008,0.4144
2.48657e-008,0.4025
2.49023e-008,0.3998
2.49390e-008,0.3994
2.49757e-008,0.3964
2.50123e-008,0.3890
2.50490e-008,0.3785
2.50857e-008,0.3675
2.51224e-008,0.3590
2.51590e-008,0.3543
2.51957e-008,0.3535
2.52324e-008,0.3552
2.52691e-008,0.3578
2.53058e-008,0.3615
2.53424e-008,0.3690
2.53791e-008,0.3858
2.54158e-008,0.4184
2.54525e-008,0.4716
2.54891e-008,0.5462
2.55258e-008,0.6374
2.55625e-008,0.7357
2.55991e-008,0.8292
2.56358e-008,0.9070
2.56725e-008,0.9623
2.57092e-008,0.9940
2.57458e-008,1.0066
2.57825e-008,1.0079
2.58192e-008,1.0065
2.58559e-008,1.0086
2.58926e-008,1.0165
2.59292e-008,1.0288
2.59659e-008,1.0421
2.60026e-008,1.0526
2.60393e-008,1.0580
2.60759e-008,1.0583
2.61126e-008,1.0555
2.61493e-008,1.0526
2.61859e-008,1.0525
2.62226e-008,1.0565
2.62593e-008,1.0637
2.62960e-008,1.0703
2.63326e-008,1.0700
2.63693e-008,1.0552
2.64060e-008,1.0194
2.64427e-008,0.9594
2.64794e-008,0.8770
2.65160e-008,0.7794
2.65527e-008,0.6774
2.65894e-008,0.5828
2.66261e-008,0.5056
2.66627e-008,0.4512
2.66994e-008,0.4197
2.67361e-008,0.4063
2.67727e-008,0.4034
2.68094e-008,0.4038
2.68461e-008,0.4022
2.68828e-008,0.3965
2.69194e-008,0.3877
2.69561e-008,0.3781
2.69928e-008,0.3702
2.70295e-008,0.3656
2.70662e-008,0.3642
2.71028e-008,0.3647
2.71395e-008,0.3657
2.71762e-008,0.3668
2.72129e-008,0.3699
2.72495e-008,0.3797
2.72862e-008,0.4025
2.73229e-008,0.4441
2.73595e-008,0.5076
2.73962e-008,0.5909
2.74329e-008,0.6867
2.74696e-008,0.7838
2.75062e-008,0.8707
2.75429e-008,0.9383
2.75796e-008,0.9824
2.76163e-008,1.0044
2.76530e-008,1.0108
2.76896e-008,1.0100
2.77263e-008,1.0095
2.77630e-008,1.0137
2.77997e-008,1.0234
2.78363e-008,1.0361
2.78730e-008,1.0480
2.79097e-008,1.0559
2.79463e-008,1.0588
2.79830e-008,1.0575
2.80197e-008,1.0545
2.80564e-008,1.0526
2.80930e-008,1.0538
2.81297e-008,1.0586
2.81664e-008,1.0661
2.82031e-008,1.0747
2.82398e-008,1.0822
2.82764e-008,1.0873
2.83131e-008,1.0895
2.83498e-008,1.0894
2.83865e-008,1.0884
2.84231e-008,1.0878
2.84598e-008,1.0885
2.84965e-008,1.0908
2.85331e-008,1.0939
2.85698e-008,1.0969
2.86065e-008,1.0989
2.86432e-008,1.0995
2.86798e-008,1.0987
2.87165e-008,1.0972
2.87532e-008,1.0961
2.87899e-008,1.0959
2.88266e-008,1.0970
2.88632e-008,1.0988
2.88999e-008,1.1006
2.89366e-008,1.1017
2.89733e-008,1.1017
2.90099e-008,1.1005
2.90466e-008,1.0987
2.90833e-008,1.0967
2.91199e-008,1.0950
2.91566e-008,1.0937
2.91933e-008,1.0927
2.92300e-008,1.0916
2.92666e-008,1.0903
2.93033e-008,1.0889
2.93400e-008,1.0877
2.93767e-008,1.0869
2.94133e-008,1.0868
2.94500e-008,1.0875
2.94867e-008,1.0887
2.95234e-008,1.0900
2.95601e-008,1.0911
2.95967e-008,1.0916
2.96334e-008,1.0916
2.96701e-008,1.0910
2.97068e-008,1.0903
2.97434e-008,1.0897
2.97801e-008,1.0894
2.98168e-008,1.0895
2.98534e-008,1.0900
2.98901e-008,1.0906
2.99268e-008,1.0914
2.99635e-008,1.0921
3.00002e-008,1.0923
3.00368e-008,1.0905
3.00735e-008,1.0833
3.01102e-008,1.0660
3.01469e-008,1.0334
3.01835e-008,0.9813
3.02202e-008,0.9089
3.02569e-008,0.8196
3.02935e-008,0.7212
3.03302e-008,0.6238
3.03669e-008,0.5381
3.04036e-008,0.4719
3.04403e-008,0.4285
3.04769e-008,0.4059
3.05136e-008,0.3983
3.05503e-008,0.3980
3.05869e-008,0.3983
3.06236e-008,0.3949
3.06603e-008,0.3868
3.06970e-008,0.3758
3.07336e-008,0.3649
3.07703e-008,0.3569
3.08070e-008,0.3531
3.08437e-008,0.3530
3.08804e-008,0.3548
3.09170e-008,0.3562
3.09537e-008,0.3554
3.09904e-008,0.3517
3.10270e-008,0.3458
3.10637e-008,0.3393
3.11004e-008,0.3341
3.11371e-008,0.3314
3.11738e-008,0.3316
3.12104e-008,0.3339
3.12471e-008,0.3368
3.12838e-008,0.3387
3.13205e-008,0.3385
3.13571e-008,0.3361
3.13938e-008,0.3321
3.14305e-008,0.3280
3.14671e-008,0.3248
3.15038e-008,0.3234
3.15405e-008,0.3238
3.15772e-008,0.3252
3.16139e-008,0.3266
3.16505e-008,0.3272
3.16872e-008,0.3266
3.17239e-008,0.3251
3.17605e-008,0.3234
3.17972e-008,0.3227
3.18339e-008,0.3244
3.18706e-008,0.3310
3.19072e-008,0.3459
3.19439e-008,0.3736
3.19806e-008,0.4179
3.20173e-008,0.4806
3.20540e-008,0.5601
3.20906e-008,0.6505
3.21273e-008,0.7433
3.21640e-008,0.8288
3.22006e-008,0.8992
3.22373e-008,0.9500
3.22740e-008,0.9812
3.23107e-008,0.9972
3.23474e-008,1.0043
3.23840e-008,1.0090
3.24207e-008,1.0155
3.24574e-008,1.0254
3.24941e-008,1.0377
3.25307e-008,1.0499
3.25674e-008,1.0594
3.26041e-008,1.0649
3.26407e-008,1.0665
3.26774e-008,1.0657
3.27141e-008,1.0647
3.27508e-008,1.0652
3.27875e-008,1.0682
3.28241e-008,1.0736
3.28608e-008,1.0801
3.28975e-008,1.0861
3.29341e-008,1.0900
3.29708e-008,1.0911
3.30075e-008,1.0899
3.30442e-008,1.0874
3.30808e-008,1.0852
3.31175e-008,1.0848
3.31542e-008,1.0864
3.31909e-008,1.0898
3.32276e-008,1.0939
3.32642e-008,1.0974
3.33009e-008,1.0995
3.33376e-008,1.0997
3.33742e-008,1.0986
3.34109e-008,1.0971
3.34476e-008,1.0962
3.34843e-008,1.0964
3.35210e-008,1.0977
3.35576e-008,1.0994
3.35943e-008,1.1009
3.36310e-008,1.1016
3.36677e-008,1.1011
3.37043e-008,1.0996
3.37410e-008,1.0975
3.37777e-008,1.0954
3.38143e-008,1.0936
3.38510e-008,1.0921
3.38877e-008,1.0910
3.39244e-008,1.0900
3.39611e-008,1.0891
3.39977e-008,1.0883
3.40344e-008,1.0877
3.40711e-008,1.0874
3.41077e-008,1.0876
3.41444e-008,1.0882
3.41811e-008,1.0890
3.42178e-008,1.0898
3.42545e-008,1.0904
3.42911e-008,1.0907
3.43278e-008,1.0906
3.43645e-008,1.0903
3.44012e-008,1.0898
3.44378e-008,1.0894
3.44745e-008,1.0892
3.45112e-008,1.0894
3.45478e-008,1.0897
3.45845e-008,1.0901
3.46212e-008,1.0904
3.46579e-008,1.0904
3.46946e-008,1.0901
3.47312e-008,1.0898
3.47679e-008,1.0894
3.48046e-008,1.0893
3.48412e-008,1.0894
3.48779e-008,1.0897
3.49146e-008,1.0901
3.49513e-008,1.0904
3.49879e-008,1.0905
3.50246e-008,1.0903
3.50613e-008,1.0899
3.50980e-008,1.0896
3.51347e-008,1.0894
3.51713e-008,1.0894
3.52080e-008,1.0896
3.52447e-008,1.0899
3.52813e-008,1.0902
3.53180e-008,1.0903
3.53547e-008,1.0903
3.53914e-008,1.0901
3.54281e-008,1.0900
3.54647e-008,1.0898
3.55014e-008,1.0898
3.55381e-008,1.0899
3.55748e-008,1.0901
3.56114e-008,1.0903
3.56481e-008,1.0905
3.56848e-008,1.0906
3.57214e-008,1.0905
3.57581e-008,1.0904
3.57948e-008,1.0903
3.58315e-008,1.0902
3.58682e-008,1.0902
3.59048e-008,1.0902
3.59415e-008,1.0903
3.59782e-008,1.0904
3.60148e-008,1.0904
3.60515e-008,1.0904
3.60882e-008,1.0904
3.61249e-008,1.0903
3.61615e-008,1.0903
3.61982e-008,1.0902
3.62349e-008,1.0903
3.62716e-008,1.0903
3.63083e-008,1.0904
3.63449e-008,1.0905
3.63816e-008,1.0905
3.64183e-008,1.0904
3.64549e-008,1.0904
3.64916e-008,1.0903
3.65283e-008,1.0903
3.65650e-008,1.0903
3.66017e-008,1.0904
3.66383e-008,1.0904
3.66750e-008,1.0904
3.67117e-008,1.0904
3.67484e-008,1.0904
3.67850e-008,1.0904
3.68217e-008,1.0904
3.68584e-008,1.0903
3.68950e-008,1.0904
3.69317e-008,1.0904
3.69684e-008,1.0904
3.70051e-008,1.0904
3.70418e-008,1.0904
3.70784e-008,1.0904
3.71151e-008,1.0904
3.71518e-008,1.0904
3.71884e-008,1.0904
3.72251e-008,1.0904
3.72618e-008,1.0904
3.72985e-008,1.0904
3.73351e-008,1.0904
3.73718e-008,1.0905
3.74085e-008,1.0907
3.74452e-008,1.0912
3.74819e-008,1.0919
3.75185e-008,1.0919
3.75552e-008,1.0889
3.75919e-008,1.0788
3.76285e-008,1.0562
3.76652e-008,1.0160
3.77019e-008,0.9552
3.77386e-008,0.8749
3.77753e-008,0.7805
3.78119e-008,0.6811
3.78486e-008,0.5875
3.78853e-008,0.5094
3.79220e-008,0.4526
3.79586e-008,0.4183
3.79953e-008,0.4025
3.80320e-008,0.3984
3.80686e-008,0.3987
3.81053e-008,0.3975
3.81420e-008,0.3919
3.81787e-008,0.3824
3.82154e-008,0.3713
3.82520e-008,0.3616
3.82887e-008,0.3554
3.83254e-008,0.3533
3.83620e-008,0.3543
3.83987e-008,0.3571
3.84354e-008,0.3614
3.84721e-008,0.3694
3.85088e-008,0.3857
3.85454e-008,0.4167
3.85821e-008,0.4674
3.86188e-008,0.5391
3.86555e-008,0.6281
3.86921e-008,0.7256
3.87288e-008,0.8201
3.87655e-008,0.9003
3.88021e-008,0.9589
3.88388e-008,0.9936
3.88755e-008,1.0081
3.89122e-008,1.0100
3.89489e-008,1.0080
3.89855e-008,1.0087
3.90222e-008,1.0153
3.90589e-008,1.0271
3.90955e-008,1.0406
3.91322e-008,1.0519
3.91689e-008,1.0584
3.92056e-008,1.0594
3.92422e-008,1.0568
3.92789e-008,1.0534
3.93156e-008,1.0521
3.93523e-008,1.0545
3.93890e-008,1.0608
