.HEADER
..NAMES
Time,V U5.L7
.DATA
3.82887e-008,0.8136
3.83254e-008,0.7074
3.83620e-008,0.6108
3.83987e-008,0.5394
3.84354e-008,0.4967
3.84721e-008,0.4756
3.85088e-008,0.4664
3.85454e-008,0.4618
3.85821e-008,0.4573
3.86188e-008,0.4517
3.86555e-008,0.4466
3.86921e-008,0.4439
3.87288e-008,0.4437
3.87655e-008,0.4444
3.88021e-008,0.4442
3.88388e-008,0.4421
3.88755e-008,0.4385
3.89122e-008,0.4349
3.89489e-008,0.4323
3.89855e-008,0.4302
3.90222e-008,0.4264
3.90589e-008,0.4194
3.90955e-008,0.4099
3.91322e-008,0.4005
3.91689e-008,0.3930
3.92056e-008,0.3870
3.92422e-008,0.3801
3.92789e-008,0.3698
3.93156e-008,0.3561
3.93523e-008,0.3417
3.93890e-008,0.3302
3.94256e-008,0.3241
3.94623e-008,0.3237
3.94990e-008,0.3267
3.95356e-008,0.3301
3.95723e-008,0.3314
3.96090e-008,0.3297
3.96457e-008,0.3257
3.96824e-008,0.3213
3.97190e-008,0.3186
3.97557e-008,0.3184
3.97924e-008,0.3201
3.98291e-008,0.3220
3.98657e-008,0.3230
3.99024e-008,0.3229
3.99391e-008,0.3247
3.99757e-008,0.3342
4.00124e-008,0.3605
4.00491e-008,0.4139
4.00858e-008,0.4970
4.01225e-008,0.6028
4.01591e-008,0.7123
4.01958e-008,0.8050
4.02325e-008,0.8683
4.02691e-008,0.9015
4.03058e-008,0.9137
4.03425e-008,0.9187
4.03792e-008,0.9261
4.04158e-008,0.9385
4.04525e-008,0.9540
4.04892e-008,0.9689
4.05259e-008,0.9793
4.05626e-008,0.9837
4.05992e-008,0.9831
4.06359e-008,0.9804
4.06726e-008,0.9786
4.07092e-008,0.9797
4.07459e-008,0.9839
4.07826e-008,0.9900
4.08193e-008,0.9963
4.08560e-008,1.0022
4.08926e-008,1.0077
4.09293e-008,1.0132
4.09660e-008,1.0186
4.10027e-008,1.0236
4.10393e-008,1.0294
4.10760e-008,1.0377
4.11127e-008,1.0500
4.11493e-008,1.0653
4.11860e-008,1.0806
4.12227e-008,1.0917
4.12594e-008,1.0964
4.12961e-008,1.0951
4.13327e-008,1.0908
4.13694e-008,1.0872
4.14061e-008,1.0869
4.14427e-008,1.0903
4.14794e-008,1.0960
4.15161e-008,1.1015
4.15528e-008,1.1047
4.15894e-008,1.1048
4.16261e-008,1.1023
4.16628e-008,1.0989
4.16995e-008,1.0964
4.17362e-008,1.0958
4.17728e-008,1.0965
4.18095e-008,1.0975
4.18462e-008,1.0974
4.18828e-008,1.0957
4.19195e-008,1.0932
4.19562e-008,1.0905
4.19929e-008,1.0885
4.20296e-008,1.0872
4.20662e-008,1.0870
4.21029e-008,1.0878
4.21396e-008,1.0897
4.21763e-008,1.0922
4.22129e-008,1.0945
4.22496e-008,1.0958
4.22863e-008,1.0956
4.23229e-008,1.0941
4.23596e-008,1.0921
4.23963e-008,1.0906
4.24330e-008,1.0902
4.24697e-008,1.0911
4.25063e-008,1.0928
4.25430e-008,1.0944
4.25797e-008,1.0951
4.26163e-008,1.0946
4.26530e-008,1.0932
4.26897e-008,1.0914
4.27264e-008,1.0902
4.27631e-008,1.0901
4.27997e-008,1.0909
4.28364e-008,1.0920
4.28731e-008,1.0927
4.29098e-008,1.0926
4.29464e-008,1.0920
4.29831e-008,1.0911
4.30198e-008,1.0903
4.30564e-008,1.0900
4.30931e-008,1.0900
4.31298e-008,1.0904
4.31665e-008,1.0910
4.32032e-008,1.0915
4.32398e-008,1.0919
4.32765e-008,1.0920
4.33132e-008,1.0917
4.33498e-008,1.0912
4.33865e-008,1.0907
4.34232e-008,1.0904
4.34599e-008,1.0904
4.34965e-008,1.0908
4.35332e-008,1.0913
4.35699e-008,1.0919
4.36066e-008,1.0921
4.36433e-008,1.0921
4.36799e-008,1.0917
4.37166e-008,1.0911
4.37533e-008,1.0908
4.37899e-008,1.0908
4.38266e-008,1.0911
4.38633e-008,1.0915
4.39000e-008,1.0918
4.39367e-008,1.0918
4.39733e-008,1.0916
4.40100e-008,1.0913
4.40467e-008,1.0910
4.40834e-008,1.0909
4.41200e-008,1.0909
4.41567e-008,1.0912
4.41934e-008,1.0914
4.42300e-008,1.0916
4.42667e-008,1.0916
4.43034e-008,1.0916
4.43401e-008,1.0914
4.43768e-008,1.0912
4.44134e-008,1.0911
4.44501e-008,1.0911
4.44868e-008,1.0912
4.45234e-008,1.0913
4.45601e-008,1.0914
4.45968e-008,1.0915
4.46335e-008,1.0916
4.46701e-008,1.0915
4.47068e-008,1.0914
4.47435e-008,1.0912
4.47802e-008,1.0911
4.48169e-008,1.0912
4.48535e-008,1.0913
4.48902e-008,1.0914
4.49269e-008,1.0915
4.49635e-008,1.0915
4.50002e-008,1.0914
4.50369e-008,1.0913
4.50736e-008,1.0912
4.51103e-008,1.0911
4.51469e-008,1.0912
4.51836e-008,1.0913
4.52203e-008,1.0914
4.52570e-008,1.0914
4.52936e-008,1.0914
4.53303e-008,1.0914
4.53670e-008,1.0913
4.54036e-008,1.0912
4.54403e-008,1.0912
4.54770e-008,1.0912
4.55137e-008,1.0917
4.55504e-008,1.0927
4.55870e-008,1.0949
4.56237e-008,1.0967
4.56604e-008,1.0925
4.56970e-008,1.0714
4.57337e-008,1.0206
4.57704e-008,0.9359
4.58071e-008,0.8261
4.58437e-008,0.7086
4.58804e-008,0.6049
4.59171e-008,0.5312
4.59538e-008,0.4905
4.59905e-008,0.4749
4.60271e-008,0.4722
4.60638e-008,0.4715
4.61005e-008,0.4663
4.61371e-008,0.4561
4.61738e-008,0.4444
4.62105e-008,0.4355
4.62472e-008,0.4316
4.62839e-008,0.4322
4.63205e-008,0.4350
4.63572e-008,0.4368
4.63939e-008,0.4358
4.64306e-008,0.4321
4.64672e-008,0.4271
4.65039e-008,0.4221
4.65406e-008,0.4171
4.65772e-008,0.4117
4.66139e-008,0.4064
4.66506e-008,0.4014
4.66873e-008,0.3968
4.67240e-008,0.3913
4.67606e-008,0.3829
4.67973e-008,0.3701
4.68340e-008,0.3541
4.68706e-008,0.3380
4.69073e-008,0.3258
4.69440e-008,0.3202
4.69807e-008,0.3210
4.70173e-008,0.3256
4.70540e-008,0.3303
4.70907e-008,0.3321
4.71274e-008,0.3299
4.71641e-008,0.3247
4.72007e-008,0.3189
4.72374e-008,0.3151
4.72741e-008,0.3146
4.73107e-008,0.3169
4.73474e-008,0.3204
4.73841e-008,0.3231
4.74208e-008,0.3239
4.74575e-008,0.3233
4.74941e-008,0.3225
4.75308e-008,0.3227
4.75675e-008,0.3242
4.76041e-008,0.3267
4.76408e-008,0.3294
4.76775e-008,0.3317
4.77142e-008,0.3331
4.77508e-008,0.3333
4.77875e-008,0.3323
4.78242e-008,0.3301
4.78609e-008,0.3272
4.78976e-008,0.3245
4.79342e-008,0.3229
4.79709e-008,0.3229
4.80076e-008,0.3243
4.80442e-008,0.3264
4.80809e-008,0.3282
4.81176e-008,0.3289
4.81543e-008,0.3282
4.81910e-008,0.3265
4.82276e-008,0.3247
4.82643e-008,0.3237
4.83010e-008,0.3240
4.83377e-008,0.3254
4.83743e-008,0.3272
4.84110e-008,0.3285
4.84477e-008,0.3288
4.84843e-008,0.3281
4.85210e-008,0.3270
4.85577e-008,0.3262
4.85944e-008,0.3261
4.86311e-008,0.3266
4.86677e-008,0.3275
4.87044e-008,0.3283
4.87411e-008,0.3288
4.87777e-008,0.3288
4.88144e-008,0.3284
4.88511e-008,0.3278
4.88878e-008,0.3271
4.89244e-008,0.3267
4.89611e-008,0.3266
4.89978e-008,0.3268
4.90345e-008,0.3273
4.90712e-008,0.3278
4.91078e-008,0.3282
4.91445e-008,0.3283
4.91812e-008,0.3280
4.92178e-008,0.3274
4.92545e-008,0.3268
4.92912e-008,0.3268
4.93279e-008,0.3293
4.93646e-008,0.3387
4.94012e-008,0.3631
4.94379e-008,0.4122
4.94746e-008,0.4900
4.95113e-008,0.5909
4.95479e-008,0.6971
4.95846e-008,0.7895
4.96213e-008,0.8558
4.96579e-008,0.8942
4.96946e-008,0.9122
4.97313e-008,0.9221
4.97680e-008,0.9322
4.98047e-008,0.9448
4.98413e-008,0.9588
4.98780e-008,0.9715
4.99147e-008,0.9798
4.99513e-008,0.9830
4.99880e-008,0.9824
5.00247e-008,0.9807
5.00614e-008,0.9804
5.00980e-008,0.9828
5.01347e-008,0.9874
5.01714e-008,0.9932
5.02081e-008,0.9987
5.02448e-008,1.0043
5.02814e-008,1.0113
5.03181e-008,1.0176
5.03548e-008,1.0153
5.03914e-008,0.9902
5.04281e-008,0.9300
5.04648e-008,0.8378
5.05015e-008,0.7298
5.05382e-008,0.6270
5.05748e-008,0.5479
5.06115e-008,0.5008
5.06482e-008,0.4797
5.06849e-008,0.4726
5.07215e-008,0.4695
5.07582e-008,0.4650
5.07949e-008,0.4575
5.08315e-008,0.4490
5.08682e-008,0.4430
5.09049e-008,0.4413
5.09416e-008,0.4431
5.09783e-008,0.4457
5.10149e-008,0.4467
5.10516e-008,0.4447
5.10883e-008,0.4403
5.11249e-008,0.4353
5.11616e-008,0.4309
5.11983e-008,0.4273
5.12350e-008,0.4268
5.12716e-008,0.4374
5.13083e-008,0.4730
5.13450e-008,0.5437
5.13817e-008,0.6453
5.14184e-008,0.7555
5.14550e-008,0.8482
5.14917e-008,0.9064
5.15284e-008,0.9287
5.15650e-008,0.9283
5.16017e-008,0.9243
5.16384e-008,0.9286
5.16751e-008,0.9425
5.17118e-008,0.9609
5.17484e-008,0.9770
5.17851e-008,0.9853
5.18218e-008,0.9843
5.18584e-008,0.9772
5.18951e-008,0.9697
5.19318e-008,0.9667
5.19685e-008,0.9699
5.20051e-008,0.9774
5.20418e-008,0.9855
5.20785e-008,0.9911
5.21152e-008,0.9943
5.21519e-008,0.9977
5.21885e-008,1.0038
5.22252e-008,1.0124
5.22619e-008,1.0213
5.22985e-008,1.0299
5.23352e-008,1.0395
5.23719e-008,1.0521
5.24086e-008,1.0680
5.24453e-008,1.0839
5.24819e-008,1.0953
5.25186e-008,1.0991
5.25553e-008,1.0956
5.25920e-008,1.0888
5.26286e-008,1.0834
5.26653e-008,1.0828
5.27020e-008,1.0873
5.27386e-008,1.0948
5.27753e-008,1.1019
5.28120e-008,1.1056
5.28487e-008,1.1047
5.28854e-008,1.1004
5.29220e-008,1.0954
5.29587e-008,1.0926
5.29954e-008,1.0937
5.30320e-008,1.0976
5.30687e-008,1.1024
5.31054e-008,1.1052
5.31421e-008,1.1018
5.31787e-008,1.0853
5.32154e-008,1.0445
5.32521e-008,0.9713
5.32888e-008,0.8700
5.33255e-008,0.7549
5.33621e-008,0.6459
5.33988e-008,0.5617
5.34355e-008,0.5107
5.34721e-008,0.4875
5.35088e-008,0.4803
5.35455e-008,0.4777
5.35822e-008,0.4720
5.36189e-008,0.4611
5.36555e-008,0.4481
5.36922e-008,0.4377
5.37289e-008,0.4331
5.37656e-008,0.4342
5.38022e-008,0.4383
5.38389e-008,0.4415
5.38756e-008,0.4408
5.39122e-008,0.4360
5.39489e-008,0.4290
5.39856e-008,0.4225
5.40223e-008,0.4178
5.40590e-008,0.4140
5.40956e-008,0.4103
5.41323e-008,0.4059
5.41690e-008,0.4010
5.42056e-008,0.3950
5.42423e-008,0.3868
5.42790e-008,0.3749
5.43157e-008,0.3598
5.43523e-008,0.3438
5.43890e-008,0.3304
5.44257e-008,0.3227
5.44624e-008,0.3217
5.44991e-008,0.3252
5.45357e-008,0.3297
5.45724e-008,0.3322
5.46091e-008,0.3309
5.46457e-008,0.3263
5.46824e-008,0.3205
5.47191e-008,0.3160
5.47558e-008,0.3146
5.47925e-008,0.3164
5.48291e-008,0.3201
5.48658e-008,0.3234
5.49025e-008,0.3248
5.49392e-008,0.3241
5.49758e-008,0.3226
5.50125e-008,0.3220
5.50492e-008,0.3231
5.50858e-008,0.3258
5.51225e-008,0.3290
5.51592e-008,0.3318
5.51959e-008,0.3334
5.52326e-008,0.3338
5.52692e-008,0.3328
5.53059e-008,0.3308
5.53426e-008,0.3281
5.53792e-008,0.3255
5.54159e-008,0.3237
5.54526e-008,0.3233
5.54893e-008,0.3244
5.55259e-008,0.3262
5.55626e-008,0.3280
5.55993e-008,0.3289
5.56360e-008,0.3285
5.56727e-008,0.3272
5.57093e-008,0.3255
5.57460e-008,0.3242
5.57827e-008,0.3241
5.58193e-008,0.3253
5.58560e-008,0.3274
5.58927e-008,0.3312
5.59294e-008,0.3403
5.59661e-008,0.3629
5.60027e-008,0.4093
5.60394e-008,0.4852
5.60761e-008,0.5860
5.61128e-008,0.6937
5.61494e-008,0.7884
5.61861e-008,0.8568
5.62228e-008,0.8961
5.62594e-008,0.9139
5.62961e-008,0.9228
5.63328e-008,0.9318
5.63695e-008,0.9437
5.64062e-008,0.9577
5.64428e-008,0.9707
5.64795e-008,0.9798
5.65162e-008,0.9837
5.65528e-008,0.9835
5.65895e-008,0.9819
5.66262e-008,0.9814
5.66629e-008,0.9833
5.66996e-008,0.9874
5.67362e-008,0.9927
5.67729e-008,0.9980
5.68096e-008,1.0037
5.68463e-008,1.0109
5.68829e-008,1.0179
5.69196e-008,1.0165
5.69563e-008,0.9923
5.69929e-008,0.9328
5.70296e-008,0.8408
5.70663e-008,0.7327
5.71030e-008,0.6295
5.71397e-008,0.5501
5.71763e-008,0.5026
5.72130e-008,0.4812
5.72497e-008,0.4737
5.72863e-008,0.4703
5.73230e-008,0.4654
5.73597e-008,0.4575
5.73964e-008,0.4489
5.74330e-008,0.4429
5.74697e-008,0.4413
5.75064e-008,0.4433
5.75431e-008,0.4461
5.75798e-008,0.4472
5.76164e-008,0.4451
5.76531e-008,0.4406
5.76898e-008,0.4355
5.77264e-008,0.4309
5.77631e-008,0.4273
5.77998e-008,0.4267
5.78365e-008,0.4368
5.78732e-008,0.4716
5.79098e-008,0.5413
5.79465e-008,0.6423
5.79832e-008,0.7525
5.80199e-008,0.8459
5.80565e-008,0.9050
5.80932e-008,0.9283
5.81299e-008,0.9284
5.81665e-008,0.9244
5.82032e-008,0.9286
5.82399e-008,0.9424
5.82766e-008,0.9607
5.83133e-008,0.9769
5.83499e-008,0.9852
5.83866e-008,0.9844
5.84233e-008,0.9773
5.84599e-008,0.9698
5.84966e-008,0.9668
5.85333e-008,0.9699
5.85700e-008,0.9774
5.86066e-008,0.9855
5.86433e-008,0.9911
5.86800e-008,0.9942
5.87167e-008,0.9976
5.87534e-008,1.0036
5.87900e-008,1.0121
5.88267e-008,1.0211
5.88634e-008,1.0297
5.89000e-008,1.0393
5.89367e-008,1.0518
5.89734e-008,1.0676
5.90101e-008,1.0836
5.90468e-008,1.0952
5.90834e-008,1.0991
5.91201e-008,1.0958
5.91568e-008,1.0890
5.91935e-008,1.0836
5.92301e-008,1.0829
5.92668e-008,1.0873
5.93035e-008,1.0947
5.93401e-008,1.1018
5.93768e-008,1.1056
5.94135e-008,1.1048
5.94502e-008,1.1006
5.94869e-008,1.0955
5.95235e-008,1.0926
5.95602e-008,1.0932
5.95969e-008,1.0962
5.96335e-008,1.0991
5.96702e-008,1.0996
5.97069e-008,1.0971
5.97436e-008,1.0931
5.97802e-008,1.0894
5.98169e-008,1.0872
5.98536e-008,1.0865
5.98903e-008,1.0870
5.99269e-008,1.0883
5.99636e-008,1.0903
6.00003e-008,1.0929
6.00370e-008,1.0952
6.00737e-008,1.0965
6.01103e-008,1.0962
6.01470e-008,1.0946
6.01837e-008,1.0923
6.02204e-008,1.0906
6.02570e-008,1.0902
6.02937e-008,1.0912
6.03304e-008,1.0932
6.03671e-008,1.0952
6.04037e-008,1.0963
6.04404e-008,1.0957
6.04771e-008,1.0937
6.05137e-008,1.0912
6.05504e-008,1.0896
6.05871e-008,1.0895
6.06238e-008,1.0908
6.06604e-008,1.0924
6.06971e-008,1.0934
6.07338e-008,1.0933
6.07705e-008,1.0922
6.08072e-008,1.0909
6.08438e-008,1.0900
6.08805e-008,1.0898
6.09172e-008,1.0902
6.09539e-008,1.0908
6.09905e-008,1.0915
6.10272e-008,1.0920
6.10639e-008,1.0923
6.11006e-008,1.0922
6.11372e-008,1.0918
6.11739e-008,1.0912
6.12106e-008,1.0908
6.12472e-008,1.0905
6.12839e-008,1.0906
6.13206e-008,1.0909
6.13573e-008,1.0915
6.13939e-008,1.0920
6.14306e-008,1.0924
6.14673e-008,1.0923
6.15040e-008,1.0918
6.15407e-008,1.0912
6.15773e-008,1.0907
6.16140e-008,1.0908
6.16507e-008,1.0912
6.16874e-008,1.0918
6.17240e-008,1.0922
6.17607e-008,1.0921
6.17974e-008,1.0918
6.18341e-008,1.0913
6.18707e-008,1.0909
6.19074e-008,1.0908
