.HEADER
..NAMES
Time,V U5.C8
1.31155e-008,1.0849
1.31541e-008,1.1070
1.31926e-008,1.1254
1.32312e-008,1.1368
1.32698e-008,1.1433
1.33084e-008,1.1521
1.33470e-008,1.1631
1.33855e-008,1.1705
1.34241e-008,1.1729
1.34627e-008,1.1730
1.35012e-008,1.1724
1.35398e-008,1.1713
1.35784e-008,1.1716
1.36170e-008,1.1731
1.36555e-008,1.1740
1.36941e-008,1.1743
1.37327e-008,1.1751
1.37713e-008,1.1758
1.38099e-008,1.1758
1.38484e-008,1.1762
1.38870e-008,1.1777
1.39256e-008,1.1784
1.39641e-008,1.1775
1.40027e-008,1.1768
1.40413e-008,1.1775
1.40799e-008,1.1804
1.41185e-008,1.1837
1.41570e-008,1.1792
1.41956e-008,1.1489
1.42342e-008,1.0736
1.42728e-008,0.9592
1.43113e-008,0.8357
1.43499e-008,0.7225
1.43885e-008,0.6210
1.44270e-008,0.5329
1.44656e-008,0.4682
1.45042e-008,0.4275
1.45428e-008,0.3928
1.45814e-008,0.3682
1.46199e-008,0.3747
1.46585e-008,0.4249
1.46971e-008,0.5103
1.47357e-008,0.6218
1.47742e-008,0.7384
1.48128e-008,0.8378
1.48514e-008,0.9131
1.48899e-008,0.9751
1.49285e-008,1.0284
1.49671e-008,1.0677
1.50057e-008,1.1082
1.50443e-008,1.1479
1.50828e-008,1.1675
1.51214e-008,1.1504
1.51600e-008,1.0981
1.51985e-008,1.0074
1.52371e-008,0.8877
1.52757e-008,0.7620
1.53143e-008,0.6516
1.53528e-008,0.5596
1.53914e-008,0.4848
1.54300e-008,0.4329
1.54686e-008,0.3981
1.55071e-008,0.3725
1.55457e-008,0.3679
1.55843e-008,0.4022
1.56229e-008,0.4748
1.56615e-008,0.5780
1.57000e-008,0.6967
1.57386e-008,0.8063
1.57772e-008,0.8897
1.58158e-008,0.9535
1.58543e-008,1.0102
1.58929e-008,1.0568
1.59315e-008,1.0961
1.59701e-008,1.1357
1.60086e-008,1.1639
1.60472e-008,1.1605
1.60858e-008,1.1196
1.61243e-008,1.0389
1.61629e-008,0.9262
1.62015e-008,0.8012
1.62401e-008,0.6853
1.62786e-008,0.5871
1.63172e-008,0.5060
1.63558e-008,0.4465
1.63944e-008,0.4085
1.64329e-008,0.3792
1.64715e-008,0.3658
1.65101e-008,0.3865
1.65487e-008,0.4481
1.65873e-008,0.5427
1.66258e-008,0.6590
1.66644e-008,0.7737
1.67030e-008,0.8659
1.67416e-008,0.9347
1.67801e-008,0.9931
1.68187e-008,1.0435
1.68573e-008,1.0810
1.68959e-008,1.1212
1.69344e-008,1.1561
1.69730e-008,1.1660
1.70116e-008,1.1368
1.70501e-008,1.0684
1.70887e-008,0.9643
1.71273e-008,0.8408
1.71659e-008,0.7199
1.72044e-008,0.6158
1.72430e-008,0.5294
1.72816e-008,0.4628
1.73202e-008,0.4196
1.73588e-008,0.3871
1.73973e-008,0.3669
1.74359e-008,0.3752
1.74745e-008,0.4247
1.75131e-008,0.5096
1.75516e-008,0.6211
1.75902e-008,0.7390
1.76288e-008,0.8397
1.76674e-008,0.9146
1.77059e-008,0.9751
1.77445e-008,1.0289
1.77831e-008,1.0692
1.78216e-008,1.0947
1.78602e-008,1.1141
1.78988e-008,1.1308
1.79374e-008,1.1408
1.79759e-008,1.1469
1.80145e-008,1.1555
1.80531e-008,1.1659
1.80917e-008,1.1723
1.81302e-008,1.1734
1.81688e-008,1.1727
1.82074e-008,1.1717
1.82460e-008,1.1713
1.82846e-008,1.1745
1.83231e-008,1.1805
1.83617e-008,1.1816
1.84003e-008,1.1640
1.84389e-008,1.1091
1.84774e-008,1.0086
1.85160e-008,0.8851
1.85546e-008,0.7669
1.85932e-008,0.6623
1.86317e-008,0.5678
1.86703e-008,0.4911
1.87089e-008,0.4409
1.87474e-008,0.4059
1.87860e-008,0.3755
1.88246e-008,0.3664
1.88632e-008,0.3987
1.89017e-008,0.4707
1.89403e-008,0.5723
1.89789e-008,0.6894
1.90175e-008,0.7985
1.90560e-008,0.8836
1.90946e-008,0.9498
1.91332e-008,1.0071
1.91718e-008,1.0529
1.92104e-008,1.0893
1.92489e-008,1.1301
1.92875e-008,1.1620
1.93261e-008,1.1624
1.93647e-008,1.1248
1.94032e-008,1.0497
1.94418e-008,0.9406
1.94804e-008,0.8145
1.95190e-008,0.6956
1.95575e-008,0.5960
1.95961e-008,0.5140
1.96347e-008,0.4519
1.96732e-008,0.4138
1.97118e-008,0.3895
1.97504e-008,0.3693
1.97890e-008,0.3543
1.98275e-008,0.3467
1.98661e-008,0.3404
1.99047e-008,0.3313
1.99433e-008,0.3231
1.99819e-008,0.3194
2.00204e-008,0.3182
2.00590e-008,0.3180
2.00976e-008,0.3201
2.01362e-008,0.3232
2.01747e-008,0.3250
2.02133e-008,0.3258
2.02519e-008,0.3259
2.02905e-008,0.3251
2.03290e-008,0.3237
2.03676e-008,0.3233
2.04062e-008,0.3233
2.04447e-008,0.3224
2.04833e-008,0.3213
2.05219e-008,0.3216
2.05605e-008,0.3224
2.05990e-008,0.3222
2.06376e-008,0.3218
2.06762e-008,0.3219
2.07148e-008,0.3221
2.07533e-008,0.3216
2.07919e-008,0.3211
2.08305e-008,0.3212
2.08691e-008,0.3214
2.09077e-008,0.3214
2.09462e-008,0.3214
2.09848e-008,0.3214
2.10234e-008,0.3214
2.10620e-008,0.3214
2.11005e-008,0.3215
2.11391e-008,0.3214
2.11777e-008,0.3213
2.12163e-008,0.3213
2.12548e-008,0.3214
2.12934e-008,0.3213
2.13320e-008,0.3212
2.13705e-008,0.3213
2.14091e-008,0.3214
2.14477e-008,0.3213
2.14863e-008,0.3212
2.15248e-008,0.3212
2.15634e-008,0.3222
2.16020e-008,0.3274
2.16406e-008,0.3455
2.16791e-008,0.3903
2.17177e-008,0.4728
2.17563e-008,0.5892
2.17949e-008,0.7148
2.18335e-008,0.8192
2.18720e-008,0.8953
2.19106e-008,0.9567
2.19492e-008,1.0106
2.19878e-008,1.0520
2.20263e-008,1.0885
2.20649e-008,1.1308
2.21035e-008,1.1617
2.21420e-008,1.1587
2.21806e-008,1.1186
2.22192e-008,1.0406
2.22578e-008,0.9299
2.22963e-008,0.8052
2.23349e-008,0.6887
2.23735e-008,0.5892
2.24121e-008,0.5071
2.24506e-008,0.4475
2.24892e-008,0.4103
2.25278e-008,0.3802
2.25664e-008,0.3652
2.26050e-008,0.3844
2.26435e-008,0.4444
2.26821e-008,0.5362
2.27207e-008,0.6511
2.27593e-008,0.7676
2.27978e-008,0.8620
2.28364e-008,0.9311
2.28750e-008,0.9894
2.29136e-008,1.0409
2.29521e-008,1.0796
2.29907e-008,1.1199
2.30293e-008,1.1549
2.30678e-008,1.1660
2.31064e-008,1.1392
2.31450e-008,1.0734
2.31836e-008,0.9708
2.32221e-008,0.8473
2.32607e-008,0.7259
2.32993e-008,0.6214
2.33379e-008,0.5340
2.33764e-008,0.4655
2.34150e-008,0.4216
2.34536e-008,0.3954
2.34922e-008,0.3743
2.35308e-008,0.3571
2.35693e-008,0.3477
2.36079e-008,0.3421
2.36465e-008,0.3338
2.36851e-008,0.3245
2.37236e-008,0.3195
2.37622e-008,0.3182
2.38008e-008,0.3180
2.38394e-008,0.3193
2.38779e-008,0.3219
2.39165e-008,0.3243
2.39551e-008,0.3256
2.39936e-008,0.3259
2.40322e-008,0.3251
2.40708e-008,0.3238
2.41094e-008,0.3232
2.41479e-008,0.3233
2.41865e-008,0.3226
2.42251e-008,0.3213
2.42637e-008,0.3212
2.43023e-008,0.3222
2.43408e-008,0.3223
2.43794e-008,0.3217
2.44180e-008,0.3217
2.44566e-008,0.3220
2.44951e-008,0.3218
2.45337e-008,0.3211
2.45723e-008,0.3210
2.46109e-008,0.3213
2.46494e-008,0.3214
2.46880e-008,0.3213
2.47266e-008,0.3213
2.47651e-008,0.3213
2.48037e-008,0.3214
2.48423e-008,0.3214
2.48809e-008,0.3214
2.49194e-008,0.3212
2.49580e-008,0.3212
2.49966e-008,0.3214
2.50352e-008,0.3213
2.50737e-008,0.3212
2.51123e-008,0.3212
2.51509e-008,0.3214
2.51895e-008,0.3213
2.52281e-008,0.3212
2.52666e-008,0.3212
2.53052e-008,0.3217
2.53438e-008,0.3252
2.53824e-008,0.3387
2.54209e-008,0.3750
2.54595e-008,0.4472
2.54981e-008,0.5560
2.55367e-008,0.6827
2.55752e-008,0.7946
2.56138e-008,0.8773
2.56524e-008,0.9411
2.56909e-008,0.9973
2.57295e-008,1.0425
2.57681e-008,1.0735
2.58067e-008,1.0964
2.58452e-008,1.1166
2.58838e-008,1.1313
2.59224e-008,1.1393
2.59610e-008,1.1468
2.59995e-008,1.1577
2.60381e-008,1.1680
2.60767e-008,1.1728
2.61153e-008,1.1720
2.61539e-008,1.1700
2.61924e-008,1.1697
2.62310e-008,1.1712
2.62696e-008,1.1757
2.63082e-008,1.1807
2.63467e-008,1.1785
2.63853e-008,1.1524
2.64239e-008,1.0823
2.64625e-008,0.9702
2.65010e-008,0.8463
2.65396e-008,0.7331
2.65782e-008,0.6315
2.66167e-008,0.5407
2.66553e-008,0.4721
2.66939e-008,0.4299
2.67325e-008,0.4018
2.67710e-008,0.3766
2.68096e-008,0.3581
2.68482e-008,0.3497
2.68868e-008,0.3446
2.69254e-008,0.3361
2.69639e-008,0.3260
2.70025e-008,0.3197
2.70411e-008,0.3185
2.70797e-008,0.3195
2.71182e-008,0.3205
2.71568e-008,0.3215
2.71954e-008,0.3237
2.72340e-008,0.3262
2.72725e-008,0.3264
2.73111e-008,0.3243
2.73497e-008,0.3231
2.73882e-008,0.3239
2.74268e-008,0.3241
2.74654e-008,0.3223
2.75040e-008,0.3208
2.75425e-008,0.3214
2.75811e-008,0.3225
2.76197e-008,0.3223
2.76583e-008,0.3223
2.76968e-008,0.3273
2.77354e-008,0.3447
2.77740e-008,0.3872
2.78126e-008,0.4666
2.78512e-008,0.5813
2.78897e-008,0.7081
2.79283e-008,0.8147
2.79669e-008,0.8920
2.80055e-008,0.9534
2.80440e-008,1.0078
2.80826e-008,1.0505
2.81212e-008,1.0792
2.81598e-008,1.1009
2.81983e-008,1.1203
2.82369e-008,1.1337
2.82755e-008,1.1411
2.83140e-008,1.1490
2.83526e-008,1.1600
2.83912e-008,1.1697
2.84298e-008,1.1734
2.84683e-008,1.1719
2.85069e-008,1.1698
2.85455e-008,1.1700
2.85841e-008,1.1723
2.86226e-008,1.1771
2.86612e-008,1.1814
2.86998e-008,1.1758
2.87384e-008,1.1419
2.87770e-008,1.0617
2.88155e-008,0.9442
2.88541e-008,0.8214
2.88927e-008,0.7111
2.89313e-008,0.6115
2.89698e-008,0.5243
2.90084e-008,0.4613
2.90470e-008,0.4234
2.90855e-008,0.3964
2.91241e-008,0.3721
2.91627e-008,0.3557
2.92013e-008,0.3487
2.92398e-008,0.3432
2.92784e-008,0.3341
2.93170e-008,0.3243
2.93556e-008,0.3191
2.93941e-008,0.3186
2.94327e-008,0.3198
2.94713e-008,0.3208
2.95099e-008,0.3219
2.95485e-008,0.3243
2.95870e-008,0.3265
2.96256e-008,0.3261
2.96642e-008,0.3239
2.97028e-008,0.3232
2.97413e-008,0.3241
2.97799e-008,0.3239
2.98185e-008,0.3219
2.98570e-008,0.3208
2.98956e-008,0.3217
2.99342e-008,0.3226
2.99728e-008,0.3221
3.00113e-008,0.3228
3.00499e-008,0.3296
3.00885e-008,0.3511
3.01271e-008,0.4006
3.01657e-008,0.4880
3.02042e-008,0.6081
3.02428e-008,0.7328
3.02814e-008,0.8330
3.03199e-008,0.9056
3.03585e-008,0.9654
3.03971e-008,1.0180
3.04357e-008,1.0576
3.04743e-008,1.0840
3.05128e-008,1.1052
3.05514e-008,1.1237
3.05900e-008,1.1356
3.06285e-008,1.1425
3.06671e-008,1.1511
3.07057e-008,1.1624
3.07443e-008,1.1711
3.07829e-008,1.1734
3.08214e-008,1.1714
3.08600e-008,1.1696
3.08986e-008,1.1703
3.09372e-008,1.1718
3.09757e-008,1.1726
3.10143e-008,1.1730
3.10529e-008,1.1743
3.10914e-008,1.1758
3.11300e-008,1.1757
3.11686e-008,1.1751
3.12072e-008,1.1760
3.12458e-008,1.1779
3.12843e-008,1.1783
3.13229e-008,1.1770
3.13615e-008,1.1762
3.14000e-008,1.1769
3.14386e-008,1.1776
3.14772e-008,1.1775
3.15158e-008,1.1774
3.15544e-008,1.1777
3.15929e-008,1.1780
3.16315e-008,1.1777
3.16701e-008,1.1774
3.17087e-008,1.1774
3.17472e-008,1.1778
3.17858e-008,1.1780
3.18244e-008,1.1777
3.18629e-008,1.1777
3.19015e-008,1.1801
3.19401e-008,1.1839
3.19787e-008,1.1795
3.20173e-008,1.1489
3.20558e-008,1.0740
3.20944e-008,0.9604
3.21330e-008,0.8371
3.21715e-008,0.7235
3.22101e-008,0.6217
3.22487e-008,0.5335
3.22873e-008,0.4688
3.23259e-008,0.4282
3.23644e-008,0.3995
3.24030e-008,0.3746
3.24416e-008,0.3574
3.24801e-008,0.3495
3.25187e-008,0.3439
3.25573e-008,0.3354
3.25959e-008,0.3258
3.26344e-008,0.3201
3.26730e-008,0.3188
3.27116e-008,0.3197
3.27502e-008,0.3208
3.27888e-008,0.3222
3.28273e-008,0.3245
3.28659e-008,0.3266
3.29045e-008,0.3263
3.29430e-008,0.3243
3.29816e-008,0.3235
3.30202e-008,0.3243
3.30588e-008,0.3241
3.30974e-008,0.3224
3.31359e-008,0.3212
3.31745e-008,0.3218
3.32131e-008,0.3226
3.32516e-008,0.3224
3.32902e-008,0.3228
3.33288e-008,0.3287
3.33674e-008,0.3478
3.34060e-008,0.3937
3.34445e-008,0.4770
3.34831e-008,0.5944
3.35217e-008,0.7203
3.35603e-008,0.8238
3.35988e-008,0.8987
3.36374e-008,0.9594
3.36760e-008,1.0130
3.37145e-008,1.0541
3.37531e-008,1.0901
3.37917e-008,1.1319
3.38303e-008,1.1622
3.38689e-008,1.1583
3.39074e-008,1.1162
3.39460e-008,1.0358
3.39846e-008,0.9242
3.40231e-008,0.7999
3.40617e-008,0.6840
3.41003e-008,0.5850
3.41389e-008,0.5039
3.41775e-008,0.4458
3.42160e-008,0.4111
3.42546e-008,0.3868
3.42932e-008,0.3666
3.43318e-008,0.3535
3.43703e-008,0.3469
3.44089e-008,0.3394
3.44475e-008,0.3294
3.44860e-008,0.3221
3.45246e-008,0.3194
3.45632e-008,0.3182
3.46018e-008,0.3178
3.46404e-008,0.3201
3.46789e-008,0.3232
3.47175e-008,0.3250
3.47561e-008,0.3257
3.47946e-008,0.3256
3.48332e-008,0.3246
3.48718e-008,0.3235
3.49104e-008,0.3232
3.49490e-008,0.3229
3.49875e-008,0.3218
3.50261e-008,0.3211
3.50647e-008,0.3217
3.51032e-008,0.3222
3.51418e-008,0.3218
3.51804e-008,0.3216
3.52190e-008,0.3219
3.52575e-008,0.3219
3.52961e-008,0.3213
3.53347e-008,0.3209
3.53733e-008,0.3211
3.54119e-008,0.3213
3.54504e-008,0.3212
3.54890e-008,0.3212
3.55276e-008,0.3213
3.55661e-008,0.3213
3.56047e-008,0.3214
3.56433e-008,0.3229
3.56819e-008,0.3304
3.57205e-008,0.3538
3.57590e-008,0.4078
3.57976e-008,0.4999
3.58362e-008,0.6219
3.58747e-008,0.7444
3.59133e-008,0.8411
3.59519e-008,0.9120
3.59905e-008,0.9713
3.60290e-008,1.0225
3.60676e-008,1.0603
3.61062e-008,1.0860
3.61448e-008,1.1073
3.61834e-008,1.1252
3.62219e-008,1.1361
3.62605e-008,1.1430
3.62991e-008,1.1522
3.63376e-008,1.1635
3.63762e-008,1.1714
3.64148e-008,1.1729
3.64534e-008,1.1710
3.64920e-008,1.1696
3.65305e-008,1.1703
3.65691e-008,1.1734
3.66077e-008,1.1787
3.66462e-008,1.1814
3.66848e-008,1.1693
3.67234e-008,1.1220
3.67620e-008,1.0274
3.68006e-008,0.9051
3.68391e-008,0.7856
3.68777e-008,0.6791
3.69163e-008,0.5822
3.69549e-008,0.5015
3.69934e-008,0.4472
3.70320e-008,0.4146
3.70706e-008,0.3883
3.71091e-008,0.3657
3.71477e-008,0.3527
3.71863e-008,0.3473
3.72249e-008,0.3407
3.72635e-008,0.3307
3.73020e-008,0.3220
3.73406e-008,0.3186
3.73792e-008,0.3189
3.74177e-008,0.3201
3.74563e-008,0.3210
3.74949e-008,0.3226
3.75335e-008,0.3279
3.75721e-008,0.3416
3.76106e-008,0.3741
3.76492e-008,0.4406
3.76878e-008,0.5457
3.77263e-008,0.6727
3.77649e-008,0.7862
3.78035e-008,0.8700
3.78421e-008,0.9350
3.78806e-008,0.9932
3.79192e-008,1.0401
3.79578e-008,1.0716
3.79964e-008,1.0945
3.80350e-008,1.1154
3.80735e-008,1.1309
3.81121e-008,1.1389
3.81507e-008,1.1457
3.81892e-008,1.1565
3.82278e-008,1.1675
3.82664e-008,1.1730
3.83050e-008,1.1724
3.83436e-008,1.1702
3.83821e-008,1.1699
3.84207e-008,1.1714
3.84593e-008,1.1724
3.84978e-008,1.1727
3.85364e-008,1.1736
3.85750e-008,1.1754
3.86136e-008,1.1761
3.86521e-008,1.1752
3.86907e-008,1.1753
3.87293e-008,1.1772
3.87679e-008,1.1786
3.88065e-008,1.1777
3.88450e-008,1.1764
3.88836e-008,1.1766
3.89222e-008,1.1776
3.89607e-008,1.1777
3.89993e-008,1.1774
3.90379e-008,1.1776
3.90765e-008,1.1781
3.91151e-008,1.1780
3.91536e-008,1.1776
3.91922e-008,1.1774
3.92308e-008,1.1777
3.92693e-008,1.1781
3.93079e-008,1.1780
3.93465e-008,1.1776
3.93851e-008,1.1785
3.94237e-008,1.1822
3.94622e-008,1.1838
3.95008e-008,1.1697
3.95394e-008,1.1197
3.95780e-008,1.0238
3.96165e-008,0.9020
3.96551e-008,0.7821
3.96937e-008,0.6744
3.97322e-008,0.5780
3.97708e-008,0.4998
3.98094e-008,0.4473
3.98480e-008,0.4142
3.98866e-008,0.3873
3.99251e-008,0.3653
3.99637e-008,0.3529
4.00023e-008,0.3472
4.00408e-008,0.3403
4.00794e-008,0.3307
4.01180e-008,0.3225
4.01566e-008,0.3191
4.01952e-008,0.3191
4.02337e-008,0.3202
4.02723e-008,0.3214
4.03109e-008,0.3232
4.03494e-008,0.3257
4.03880e-008,0.3268
4.04266e-008,0.3255
4.04652e-008,0.3237
4.05037e-008,0.3238
4.05423e-008,0.3245
4.05809e-008,0.3235
4.06195e-008,0.3217
4.06581e-008,0.3213
4.06966e-008,0.3223
4.07352e-008,0.3227
4.07738e-008,0.3221
4.08123e-008,0.3219
4.08509e-008,0.3222
4.08895e-008,0.3223
4.09281e-008,0.3216
4.09667e-008,0.3211
4.10052e-008,0.3213
4.10438e-008,0.3217
4.10824e-008,0.3218
4.11209e-008,0.3214
4.11595e-008,0.3213
4.11981e-008,0.3216
4.12367e-008,0.3218
4.12752e-008,0.3235
4.13138e-008,0.3319
4.13524e-008,0.3579
4.13910e-008,0.4157
4.14296e-008,0.5114
