.HEADER
..NAMES
Time,V U5.T3
.DATA
3.88388e-008,0.4301
3.88755e-008,0.4362
3.89122e-008,0.4404
3.89489e-008,0.4406
3.89855e-008,0.4358
3.90222e-008,0.4264
3.90589e-008,0.4146
3.90955e-008,0.4040
3.91322e-008,0.3972
3.91689e-008,0.3945
3.92056e-008,0.3942
3.92422e-008,0.3931
3.92789e-008,0.3878
3.93156e-008,0.3763
3.93523e-008,0.3597
3.93890e-008,0.3410
3.94256e-008,0.3243
3.94623e-008,0.3137
3.94990e-008,0.3114
3.95356e-008,0.3167
3.95723e-008,0.3256
3.96090e-008,0.3333
3.96457e-008,0.3361
3.96824e-008,0.3332
3.97190e-008,0.3264
3.97557e-008,0.3184
3.97924e-008,0.3121
3.98291e-008,0.3094
3.98657e-008,0.3110
3.99024e-008,0.3162
3.99391e-008,0.3246
3.99757e-008,0.3382
4.00124e-008,0.3635
4.00491e-008,0.4105
4.00858e-008,0.4834
4.01225e-008,0.5774
4.01591e-008,0.6789
4.01958e-008,0.7722
4.02325e-008,0.8468
4.02691e-008,0.8971
4.03058e-008,0.9223
4.03425e-008,0.9297
4.03792e-008,0.9309
4.04158e-008,0.9340
4.04525e-008,0.9419
4.04892e-008,0.9532
4.05259e-008,0.9652
4.05626e-008,0.9751
4.05992e-008,0.9818
4.06359e-008,0.9851
4.06726e-008,0.9857
4.07092e-008,0.9851
4.07459e-008,0.9849
4.07826e-008,0.9861
4.08193e-008,0.9894
4.08560e-008,0.9957
4.08926e-008,1.0056
4.09293e-008,1.0163
4.09660e-008,1.0197
4.10027e-008,1.0029
4.10393e-008,0.9531
4.10760e-008,0.8714
4.11127e-008,0.7729
4.11493e-008,0.6726
4.11860e-008,0.5836
4.12227e-008,0.5190
4.12594e-008,0.4852
4.12961e-008,0.4753
4.13327e-008,0.4762
4.13694e-008,0.4766
4.14061e-008,0.4710
4.14427e-008,0.4603
4.14794e-008,0.4487
4.15161e-008,0.4404
4.15528e-008,0.4371
4.15894e-008,0.4388
4.16261e-008,0.4433
4.16628e-008,0.4476
4.16995e-008,0.4491
4.17362e-008,0.4470
4.17728e-008,0.4411
4.18095e-008,0.4322
4.18462e-008,0.4240
4.18828e-008,0.4249
4.19195e-008,0.4485
4.19562e-008,0.5057
4.19929e-008,0.5956
4.20296e-008,0.7018
4.20662e-008,0.8017
4.21029e-008,0.8798
4.21396e-008,0.9274
4.21763e-008,0.9432
4.22129e-008,0.9365
4.22496e-008,0.9245
4.22863e-008,0.9214
4.23229e-008,0.9322
4.23596e-008,0.9529
4.23963e-008,0.9745
4.24330e-008,0.9887
4.24697e-008,0.9922
4.25063e-008,0.9869
4.25430e-008,0.9772
4.25797e-008,0.9684
4.26163e-008,0.9644
4.26530e-008,0.9665
4.26897e-008,0.9739
4.27264e-008,0.9848
4.27631e-008,0.9973
4.27997e-008,1.0089
4.28364e-008,1.0173
4.28731e-008,1.0213
4.29098e-008,1.0227
4.29464e-008,1.0248
4.29831e-008,1.0309
4.30198e-008,1.0428
4.30564e-008,1.0604
4.30931e-008,1.0801
4.31298e-008,1.0969
4.31665e-008,1.1066
4.32032e-008,1.1074
4.32398e-008,1.1003
4.32765e-008,1.0894
4.33132e-008,1.0802
4.33498e-008,1.0774
4.33865e-008,1.0822
4.34232e-008,1.0917
4.34599e-008,1.1017
4.34965e-008,1.1083
4.35332e-008,1.1100
4.35699e-008,1.1072
4.36066e-008,1.1018
4.36433e-008,1.0963
4.36799e-008,1.0930
4.37166e-008,1.0935
4.37533e-008,1.0950
4.37899e-008,1.0894
4.38266e-008,1.0634
4.38633e-008,1.0055
4.39000e-008,0.9169
4.39367e-008,0.8099
4.39733e-008,0.6984
4.40100e-008,0.5980
4.40467e-008,0.5243
4.40834e-008,0.4842
4.41200e-008,0.4719
4.41567e-008,0.4749
4.41934e-008,0.4806
4.42300e-008,0.4803
4.42667e-008,0.4713
4.43034e-008,0.4565
4.43401e-008,0.4411
4.43768e-008,0.4299
4.44134e-008,0.4258
4.44501e-008,0.4281
4.44868e-008,0.4337
4.45234e-008,0.4388
4.45601e-008,0.4409
4.45968e-008,0.4383
4.46335e-008,0.4320
4.46701e-008,0.4278
4.47068e-008,0.4372
4.47435e-008,0.4756
4.47802e-008,0.5499
4.48169e-008,0.6528
4.48535e-008,0.7626
4.48902e-008,0.8574
4.49269e-008,0.9235
4.49635e-008,0.9550
4.50002e-008,0.9544
4.50369e-008,0.9367
4.50736e-008,0.9204
4.51103e-008,0.9180
4.51469e-008,0.9317
4.51836e-008,0.9549
4.52203e-008,0.9777
4.52570e-008,0.9917
4.52936e-008,0.9943
4.53303e-008,0.9874
4.53670e-008,0.9761
4.54036e-008,0.9662
4.54403e-008,0.9618
4.54770e-008,0.9644
4.55137e-008,0.9735
4.55504e-008,0.9874
4.55870e-008,1.0042
4.56237e-008,1.0193
4.56604e-008,1.0242
4.56970e-008,1.0072
4.57337e-008,0.9582
4.57704e-008,0.8797
4.58071e-008,0.7853
4.58437e-008,0.6887
4.58804e-008,0.6021
4.59171e-008,0.5379
4.59538e-008,0.5011
4.59905e-008,0.4852
4.60271e-008,0.4788
4.60638e-008,0.4726
4.61005e-008,0.4625
4.61371e-008,0.4503
4.61738e-008,0.4406
4.62105e-008,0.4364
4.62472e-008,0.4377
4.62839e-008,0.4427
4.63205e-008,0.4482
4.63572e-008,0.4510
4.63939e-008,0.4494
4.64306e-008,0.4438
4.64672e-008,0.4356
4.65039e-008,0.4263
4.65406e-008,0.4170
4.65772e-008,0.4092
4.66139e-008,0.4038
4.66506e-008,0.4008
4.66873e-008,0.3988
4.67240e-008,0.3959
4.67606e-008,0.3899
4.67973e-008,0.3788
4.68340e-008,0.3633
4.68706e-008,0.3461
4.69073e-008,0.3310
4.69440e-008,0.3209
4.69807e-008,0.3177
4.70173e-008,0.3209
4.70540e-008,0.3276
4.70907e-008,0.3336
4.71274e-008,0.3355
4.71641e-008,0.3325
4.72007e-008,0.3265
4.72374e-008,0.3201
4.72741e-008,0.3157
4.73107e-008,0.3142
4.73474e-008,0.3157
4.73841e-008,0.3190
4.74208e-008,0.3226
4.74575e-008,0.3253
4.74941e-008,0.3265
4.75308e-008,0.3265
4.75675e-008,0.3261
4.76041e-008,0.3258
4.76408e-008,0.3263
4.76775e-008,0.3276
4.77142e-008,0.3296
4.77508e-008,0.3317
4.77875e-008,0.3334
4.78242e-008,0.3338
4.78609e-008,0.3324
4.78976e-008,0.3294
4.79342e-008,0.3257
4.79709e-008,0.3225
4.80076e-008,0.3209
4.80442e-008,0.3212
4.80809e-008,0.3233
4.81176e-008,0.3261
4.81543e-008,0.3285
4.81910e-008,0.3295
4.82276e-008,0.3288
4.82643e-008,0.3270
4.83010e-008,0.3251
4.83377e-008,0.3238
4.83743e-008,0.3238
4.84110e-008,0.3249
4.84477e-008,0.3265
4.84843e-008,0.3280
4.85210e-008,0.3288
4.85577e-008,0.3288
4.85944e-008,0.3283
4.86311e-008,0.3275
4.86677e-008,0.3268
4.87044e-008,0.3264
4.87411e-008,0.3266
4.87777e-008,0.3272
4.88144e-008,0.3280
4.88511e-008,0.3287
4.88878e-008,0.3289
4.89244e-008,0.3287
4.89611e-008,0.3279
4.89978e-008,0.3271
4.90345e-008,0.3264
4.90712e-008,0.3261
4.91078e-008,0.3264
4.91445e-008,0.3271
4.91812e-008,0.3279
4.92178e-008,0.3285
4.92545e-008,0.3286
4.92912e-008,0.3284
4.93279e-008,0.3297
4.93646e-008,0.3368
4.94012e-008,0.3578
4.94379e-008,0.4022
4.94746e-008,0.4733
4.95113e-008,0.5664
4.95479e-008,0.6667
4.95846e-008,0.7592
4.96213e-008,0.8339
4.96579e-008,0.8853
4.96946e-008,0.9125
4.97313e-008,0.9232
4.97680e-008,0.9284
4.98047e-008,0.9357
4.98413e-008,0.9469
4.98780e-008,0.9604
4.99147e-008,0.9727
4.99513e-008,0.9813
4.99880e-008,0.9854
5.00247e-008,0.9856
5.00614e-008,0.9838
5.00980e-008,0.9823
5.01347e-008,0.9829
5.01714e-008,0.9861
5.02081e-008,0.9919
5.02448e-008,1.0000
5.02814e-008,1.0104
5.03181e-008,1.0192
5.03548e-008,1.0178
5.03914e-008,0.9930
5.04281e-008,0.9343
5.04648e-008,0.8467
5.05015e-008,0.7459
5.05382e-008,0.6467
5.05748e-008,0.5622
5.06115e-008,0.5050
5.06482e-008,0.4784
5.06849e-008,0.4732
5.07215e-008,0.4759
5.07582e-008,0.4762
5.07949e-008,0.4696
5.08315e-008,0.4580
5.08682e-008,0.4464
5.09049e-008,0.4388
5.09416e-008,0.4367
5.09783e-008,0.4395
5.10149e-008,0.4445
5.10516e-008,0.4484
5.10883e-008,0.4491
5.11249e-008,0.4460
5.11616e-008,0.4397
5.11983e-008,0.4306
5.12350e-008,0.4200
5.12716e-008,0.4099
5.13083e-008,0.4025
5.13450e-008,0.3984
5.13817e-008,0.3961
5.14184e-008,0.3934
5.14550e-008,0.3873
5.14917e-008,0.3758
5.15284e-008,0.3596
5.15650e-008,0.3418
5.16017e-008,0.3265
5.16384e-008,0.3168
5.16751e-008,0.3147
5.17118e-008,0.3196
5.17484e-008,0.3280
5.17851e-008,0.3351
5.18218e-008,0.3373
5.18584e-008,0.3338
5.18951e-008,0.3270
5.19318e-008,0.3197
5.19685e-008,0.3146
5.20051e-008,0.3128
5.20418e-008,0.3144
5.20785e-008,0.3184
5.21152e-008,0.3240
5.21519e-008,0.3325
5.21885e-008,0.3490
5.22252e-008,0.3833
5.22619e-008,0.4441
5.22985e-008,0.5304
5.23352e-008,0.6320
5.23719e-008,0.7319
5.24086e-008,0.8167
5.24453e-008,0.8783
5.24819e-008,0.9138
5.25186e-008,0.9268
5.25553e-008,0.9284
5.25920e-008,0.9295
5.26286e-008,0.9356
5.26653e-008,0.9467
5.27020e-008,0.9601
5.27386e-008,0.9724
5.27753e-008,0.9811
5.28120e-008,0.9856
5.28487e-008,0.9864
5.28854e-008,0.9852
5.29220e-008,0.9837
5.29587e-008,0.9838
5.29954e-008,0.9865
5.30320e-008,0.9922
5.30687e-008,1.0015
5.31054e-008,1.0132
5.31421e-008,1.0217
5.31787e-008,1.0161
5.32154e-008,0.9825
5.32521e-008,0.9144
5.32888e-008,0.8218
5.33255e-008,0.7212
5.33621e-008,0.6257
5.33988e-008,0.5483
5.34355e-008,0.4999
5.34721e-008,0.4797
5.35088e-008,0.4764
5.35455e-008,0.4774
5.35822e-008,0.4743
5.36189e-008,0.4654
5.36555e-008,0.4537
5.36922e-008,0.4438
5.37289e-008,0.4385
5.37656e-008,0.4383
5.38022e-008,0.4421
5.38389e-008,0.4468
5.38756e-008,0.4496
5.39122e-008,0.4489
5.39489e-008,0.4444
5.39856e-008,0.4367
5.40223e-008,0.4266
5.40590e-008,0.4157
5.40956e-008,0.4062
5.41323e-008,0.4001
5.41690e-008,0.3972
5.42056e-008,0.3955
5.42423e-008,0.3924
5.42790e-008,0.3850
5.43157e-008,0.3719
5.43523e-008,0.3549
5.43890e-008,0.3376
5.44257e-008,0.3237
5.44624e-008,0.3163
5.44991e-008,0.3164
5.45357e-008,0.3226
5.45724e-008,0.3308
5.46091e-008,0.3362
5.46457e-008,0.3364
5.46824e-008,0.3316
5.47191e-008,0.3245
5.47558e-008,0.3180
5.47925e-008,0.3139
5.48291e-008,0.3133
5.48658e-008,0.3158
5.49025e-008,0.3202
5.49392e-008,0.3262
5.49758e-008,0.3360
5.50125e-008,0.3560
5.50492e-008,0.3969
5.50858e-008,0.4651
5.51225e-008,0.5569
5.51592e-008,0.6598
5.51959e-008,0.7568
5.52326e-008,0.8360
5.52692e-008,0.8907
5.53059e-008,0.9193
5.53426e-008,0.9279
5.53792e-008,0.9284
5.54159e-008,0.9305
5.54526e-008,0.9382
5.54893e-008,0.9504
5.55259e-008,0.9639
5.55626e-008,0.9754
5.55993e-008,0.9830
5.56360e-008,0.9863
5.56727e-008,0.9863
5.57093e-008,0.9847
5.57460e-008,0.9835
5.57827e-008,0.9842
5.58193e-008,0.9878
5.58560e-008,0.9945
5.58927e-008,1.0048
5.59294e-008,1.0164
5.59661e-008,1.0223
5.60027e-008,1.0103
5.60394e-008,0.9673
5.60761e-008,0.8909
5.61128e-008,0.7945
5.61494e-008,0.6941
5.61861e-008,0.6022
5.62228e-008,0.5320
5.62594e-008,0.4920
5.62961e-008,0.4778
5.63328e-008,0.4768
5.63695e-008,0.4772
5.64062e-008,0.4725
5.64428e-008,0.4623
5.64795e-008,0.4506
5.65162e-008,0.4418
5.65528e-008,0.4380
5.65895e-008,0.4391
5.66262e-008,0.4435
5.66629e-008,0.4480
5.66996e-008,0.4499
5.67362e-008,0.4481
5.67729e-008,0.4426
5.68096e-008,0.4340
5.68463e-008,0.4252
5.68829e-008,0.4236
5.69196e-008,0.4417
5.69563e-008,0.4918
5.69929e-008,0.5756
5.70296e-008,0.6802
5.70663e-008,0.7827
5.71030e-008,0.8661
5.71397e-008,0.9204
5.71763e-008,0.9426
5.72130e-008,0.9395
5.72497e-008,0.9274
5.72863e-008,0.9218
5.73230e-008,0.9297
5.73597e-008,0.9489
5.73964e-008,0.9708
5.74330e-008,0.9868
5.74697e-008,0.9924
5.75064e-008,0.9886
5.75431e-008,0.9794
5.75798e-008,0.9702
5.76164e-008,0.9652
5.76531e-008,0.9662
5.76898e-008,0.9727
5.77264e-008,0.9833
5.77631e-008,0.9967
5.77998e-008,1.0110
5.78365e-008,1.0208
5.78732e-008,1.0164
5.79098e-008,0.9853
5.79465e-008,0.9213
5.79832e-008,0.8330
5.80199e-008,0.7350
5.80565e-008,0.6403
5.80932e-008,0.5624
5.81299e-008,0.5114
5.81665e-008,0.4868
5.82032e-008,0.4785
5.82399e-008,0.4752
5.82766e-008,0.4691
5.83133e-008,0.4586
5.83499e-008,0.4471
5.83866e-008,0.4391
5.84233e-008,0.4367
5.84599e-008,0.4392
5.84966e-008,0.4442
5.85333e-008,0.4486
5.85700e-008,0.4496
5.86066e-008,0.4468
5.86433e-008,0.4408
5.86800e-008,0.4327
5.87167e-008,0.4251
5.87534e-008,0.4235
5.87900e-008,0.4384
5.88267e-008,0.4819
5.88634e-008,0.5586
5.89000e-008,0.6596
5.89367e-008,0.7634
5.89734e-008,0.8519
5.90101e-008,0.9136
5.90468e-008,0.9434
5.90834e-008,0.9452
5.91201e-008,0.9338
5.91568e-008,0.9253
5.91935e-008,0.9289
5.92301e-008,0.9447
5.92668e-008,0.9657
5.93035e-008,0.9831
5.93401e-008,0.9914
5.93768e-008,0.9900
5.94135e-008,0.9821
5.94502e-008,0.9730
5.94869e-008,0.9671
5.95235e-008,0.9668
5.95602e-008,0.9721
5.95969e-008,0.9814
5.96335e-008,0.9935
5.96702e-008,1.0071
5.97069e-008,1.0180
5.97436e-008,1.0172
5.97802e-008,0.9920
5.98169e-008,0.9341
5.98536e-008,0.8492
5.98903e-008,0.7516
5.99269e-008,0.6549
5.99636e-008,0.5727
6.00003e-008,0.5168
6.00370e-008,0.4885
6.00737e-008,0.4790
6.01103e-008,0.4764
6.01470e-008,0.4717
6.01837e-008,0.4619
6.02204e-008,0.4498
6.02570e-008,0.4402
6.02937e-008,0.4361
6.03304e-008,0.4375
6.03671e-008,0.4424
6.04037e-008,0.4474
6.04404e-008,0.4497
6.04771e-008,0.4479
6.05137e-008,0.4426
6.05504e-008,0.4350
6.05871e-008,0.4260
6.06238e-008,0.4168
6.06604e-008,0.4088
6.06971e-008,0.4030
6.07338e-008,0.3996
6.07705e-008,0.3971
6.08072e-008,0.3937
6.08438e-008,0.3868
6.08805e-008,0.3748
6.09172e-008,0.3587
6.09539e-008,0.3416
6.09905e-008,0.3271
6.10272e-008,0.3185
6.10639e-008,0.3170
6.11006e-008,0.3218
6.11372e-008,0.3294
6.11739e-008,0.3352
6.12106e-008,0.3362
6.12472e-008,0.3323
6.12839e-008,0.3257
6.13206e-008,0.3192
6.13573e-008,0.3150
6.13939e-008,0.3141
6.14306e-008,0.3161
6.14673e-008,0.3198
6.15040e-008,0.3236
6.15407e-008,0.3263
6.15773e-008,0.3275
6.16140e-008,0.3275
6.16507e-008,0.3270
6.16874e-008,0.3268
6.17240e-008,0.3271
6.17607e-008,0.3283
6.17974e-008,0.3301
6.18341e-008,0.3321
6.18707e-008,0.3337
6.19074e-008,0.3339
