.HEADER
..NAMES
Time,V U2.A2
.DATA
1.70116e-008,0.4525
1.70501e-008,0.5639
1.70887e-008,0.6925
1.71273e-008,0.8052
1.71659e-008,0.8847
1.72044e-008,0.9407
1.72430e-008,0.9881
1.72816e-008,1.0323
1.73202e-008,1.0710
1.73588e-008,1.1006
1.73973e-008,1.1214
1.74359e-008,1.1371
1.74745e-008,1.1482
1.75131e-008,1.1545
1.75516e-008,1.1598
1.75902e-008,1.1668
1.76288e-008,1.1729
1.76674e-008,1.1750
1.77059e-008,1.1729
1.77445e-008,1.1702
1.77831e-008,1.1709
1.78216e-008,1.1770
1.78602e-008,1.1837
1.78988e-008,1.1803
1.79374e-008,1.1508
1.79759e-008,1.0776
1.80145e-008,0.9623
1.80531e-008,0.8334
1.80917e-008,0.7164
1.81302e-008,0.6189
1.81688e-008,0.5410
1.82074e-008,0.4804
1.82460e-008,0.4348
1.82846e-008,0.4035
1.83231e-008,0.3800
1.83617e-008,0.3592
1.84003e-008,0.3429
1.84389e-008,0.3337
1.84774e-008,0.3284
1.85160e-008,0.3233
1.85546e-008,0.3183
1.85932e-008,0.3158
1.86317e-008,0.3174
1.86703e-008,0.3212
1.87089e-008,0.3236
1.87474e-008,0.3237
1.87860e-008,0.3235
1.88246e-008,0.3235
1.88632e-008,0.3230
1.89017e-008,0.3219
1.89403e-008,0.3211
1.89789e-008,0.3213
1.90175e-008,0.3219
1.90560e-008,0.3217
1.90946e-008,0.3207
1.91332e-008,0.3201
1.91718e-008,0.3204
1.92104e-008,0.3218
1.92489e-008,0.3272
1.92875e-008,0.3450
1.93261e-008,0.3897
1.93647e-008,0.4728
1.94032e-008,0.5904
1.94418e-008,0.7182
1.94804e-008,0.8244
1.95190e-008,0.8980
1.95575e-008,0.9514
1.95961e-008,0.9977
1.96347e-008,1.0408
1.96732e-008,1.0778
1.97118e-008,1.1056
1.97504e-008,1.1252
1.97890e-008,1.1400
1.98275e-008,1.1497
1.98661e-008,1.1554
1.99047e-008,1.1612
1.99433e-008,1.1684
1.99819e-008,1.1738
2.00204e-008,1.1748
2.00590e-008,1.1723
2.00976e-008,1.1701
2.01362e-008,1.1719
2.01747e-008,1.1786
2.02133e-008,1.1842
2.02519e-008,1.1770
2.02905e-008,1.1396
2.03290e-008,1.0562
2.03676e-008,0.9353
2.04062e-008,0.8074
2.04447e-008,0.6943
2.04833e-008,0.6010
2.05219e-008,0.5270
2.05605e-008,0.4697
2.05990e-008,0.4272
2.06376e-008,0.3982
2.06762e-008,0.3755
2.07148e-008,0.3552
2.07533e-008,0.3404
2.07919e-008,0.3325
2.08305e-008,0.3274
2.08691e-008,0.3222
2.09077e-008,0.3175
2.09462e-008,0.3158
2.09848e-008,0.3181
2.10234e-008,0.3219
2.10620e-008,0.3238
2.11005e-008,0.3254
2.11391e-008,0.3342
2.11777e-008,0.3614
2.12163e-008,0.4201
2.12548e-008,0.5167
2.12934e-008,0.6415
2.13320e-008,0.7645
2.13705e-008,0.8581
2.14091e-008,0.9214
2.14477e-008,0.9697
2.14863e-008,1.0144
2.15248e-008,1.0563
2.15634e-008,1.0904
2.16020e-008,1.1141
2.16406e-008,1.1310
2.16791e-008,1.1439
2.17177e-008,1.1521
2.17563e-008,1.1575
2.17949e-008,1.1638
2.18335e-008,1.1706
2.18720e-008,1.1747
2.19106e-008,1.1743
2.19492e-008,1.1713
2.19878e-008,1.1699
2.20263e-008,1.1739
2.20649e-008,1.1815
2.21035e-008,1.1841
2.21420e-008,1.1679
2.21806e-008,1.1145
2.22192e-008,1.0146
2.22578e-008,0.8876
2.22963e-008,0.7637
2.23349e-008,0.6576
2.23735e-008,0.5716
2.24121e-008,0.5041
2.24506e-008,0.4523
2.24892e-008,0.4153
2.25278e-008,0.3894
2.25664e-008,0.3677
2.26050e-008,0.3489
2.26435e-008,0.3369
2.26821e-008,0.3305
2.27207e-008,0.3255
2.27593e-008,0.3203
2.27978e-008,0.3164
2.28364e-008,0.3162
2.28750e-008,0.3196
2.29136e-008,0.3229
2.29521e-008,0.3242
2.29907e-008,0.3273
2.30293e-008,0.3413
2.30678e-008,0.3787
2.31064e-008,0.4512
2.31450e-008,0.5605
2.31836e-008,0.6887
2.32221e-008,0.8031
2.32607e-008,0.8841
2.32993e-008,0.9400
2.33379e-008,0.9863
2.33764e-008,1.0303
2.34150e-008,1.0740
2.34536e-008,1.1216
2.34922e-008,1.1588
2.35308e-008,1.1696
2.35693e-008,1.1436
2.36079e-008,1.0688
2.36465e-008,0.9511
2.36851e-008,0.8250
2.37236e-008,0.7100
2.37622e-008,0.6097
2.38008e-008,0.5300
2.38394e-008,0.4709
2.38779e-008,0.4261
2.39165e-008,0.3919
2.39551e-008,0.3714
2.39936e-008,0.3747
2.40322e-008,0.4155
2.40708e-008,0.5011
2.41094e-008,0.6209
2.41479e-008,0.7437
2.41865e-008,0.8432
2.42251e-008,0.9164
2.42637e-008,0.9724
2.43023e-008,1.0193
2.43408e-008,1.0603
2.43794e-008,1.0932
2.44180e-008,1.1167
2.44566e-008,1.1344
2.44951e-008,1.1470
2.45337e-008,1.1542
2.45723e-008,1.1595
2.46109e-008,1.1659
2.46494e-008,1.1721
2.46880e-008,1.1757
2.47266e-008,1.1752
2.47651e-008,1.1723
2.48037e-008,1.1709
2.48423e-008,1.1723
2.48809e-008,1.1746
