.HEADER
..NAMES
Time,V U5.C7&B7
.DATA
2.95099e-008,0.5950
2.95485e-008,0.7144
2.95870e-008,0.8192
2.96256e-008,0.9050
2.96642e-008,0.9749
2.97028e-008,1.0324
2.97413e-008,1.0773
2.97799e-008,1.1158
2.98185e-008,1.1451
2.98570e-008,1.1607
2.98956e-008,1.1575
2.99342e-008,1.1191
2.99728e-008,1.0359
3.00113e-008,0.9256
3.00499e-008,0.8037
3.00885e-008,0.6828
3.01271e-008,0.5779
3.01657e-008,0.4932
3.02042e-008,0.4295
3.02428e-008,0.3889
3.02814e-008,0.3663
3.03199e-008,0.3636
3.03585e-008,0.3910
3.03971e-008,0.4564
3.04357e-008,0.5577
3.04743e-008,0.6773
3.05128e-008,0.7881
3.05514e-008,0.8798
3.05900e-008,0.9543
3.06285e-008,1.0156
3.06671e-008,1.0641
3.07057e-008,1.1045
3.07443e-008,1.1374
3.07829e-008,1.1576
3.08214e-008,1.1614
3.08600e-008,1.1362
3.08986e-008,1.0663
3.09372e-008,0.9623
3.09757e-008,0.8430
3.10143e-008,0.7198
3.10529e-008,0.6088
3.10914e-008,0.5179
3.11300e-008,0.4470
3.11686e-008,0.3996
3.12072e-008,0.3715
3.12458e-008,0.3617
3.12843e-008,0.3784
3.13229e-008,0.4315
3.13615e-008,0.5224
3.14000e-008,0.6393
3.14386e-008,0.7551
3.14772e-008,0.8529
3.15158e-008,0.9323
3.15544e-008,0.9975
3.15929e-008,1.0501
3.16315e-008,1.0923
3.16701e-008,1.1284
3.17087e-008,1.1529
3.17472e-008,1.1625
3.17858e-008,1.1487
3.18244e-008,1.0932
3.18629e-008,0.9975
3.19015e-008,0.8818
3.19401e-008,0.7581
3.19787e-008,0.6418
3.20173e-008,0.5445
3.20558e-008,0.4670
3.20944e-008,0.4122
3.21330e-008,0.3784
3.21715e-008,0.3624
3.22101e-008,0.3695
3.22487e-008,0.4104
3.22873e-008,0.4899
3.23259e-008,0.6010
3.23644e-008,0.7201
3.24030e-008,0.8241
3.24416e-008,0.9090
3.24801e-008,0.9782
3.25187e-008,1.0349
3.25573e-008,1.0792
3.25959e-008,1.1168
3.26344e-008,1.1456
3.26730e-008,1.1607
3.27116e-008,1.1564
3.27502e-008,1.1158
3.27888e-008,1.0306
3.28273e-008,0.9194
3.28659e-008,0.7973
3.29045e-008,0.6771
3.29430e-008,0.5731
3.29816e-008,0.4894
3.30202e-008,0.4268
3.30588e-008,0.3869
3.30974e-008,0.3653
3.31359e-008,0.3641
3.31745e-008,0.3932
3.32131e-008,0.4607
3.32516e-008,0.5636
3.32902e-008,0.6834
3.33288e-008,0.7933
3.33674e-008,0.8840
3.34060e-008,0.9576
3.34445e-008,1.0184
3.34831e-008,1.0662
3.35217e-008,1.1058
3.35603e-008,1.1381
3.35988e-008,1.1578
3.36374e-008,1.1607
3.36760e-008,1.1337
3.37145e-008,1.0616
3.37531e-008,0.9562
3.37917e-008,0.8365
3.38303e-008,0.7139
3.38689e-008,0.6038
3.39074e-008,0.5138
3.39460e-008,0.4439
3.39846e-008,0.3974
3.40231e-008,0.3701
3.40617e-008,0.3617
3.41003e-008,0.3800
3.41389e-008,0.4351
3.41775e-008,0.5279
3.42160e-008,0.6454
3.42546e-008,0.7606
3.42932e-008,0.8575
3.43318e-008,0.9360
3.43703e-008,1.0005
3.44089e-008,1.0525
3.44475e-008,1.0939
3.44860e-008,1.1293
3.45246e-008,1.1533
3.45632e-008,1.1622
3.46018e-008,1.1469
3.46404e-008,1.0891
3.46789e-008,0.9917
3.47175e-008,0.8754
3.47561e-008,0.7520
3.47946e-008,0.6364
3.48332e-008,0.5401
3.48718e-008,0.4636
3.49104e-008,0.4101
3.49490e-008,0.3775
3.49875e-008,0.3625
3.50261e-008,0.3709
3.50647e-008,0.4136
3.51032e-008,0.4950
3.51418e-008,0.6073
3.51804e-008,0.7260
3.52190e-008,0.8288
3.52575e-008,0.9128
3.52961e-008,0.9814
3.53347e-008,1.0375
3.53733e-008,1.0815
3.54119e-008,1.1193
3.54504e-008,1.1474
3.54890e-008,1.1614
3.55276e-008,1.1556
3.55661e-008,1.1125
3.56047e-008,1.0255
3.56433e-008,0.9135
3.56819e-008,0.7910
3.57205e-008,0.6712
3.57590e-008,0.5684
3.57976e-008,0.4856
3.58362e-008,0.4243
3.58747e-008,0.3858
3.59133e-008,0.3650
3.59519e-008,0.3649
3.59905e-008,0.3959
3.60290e-008,0.4652
3.60676e-008,0.5696
3.61062e-008,0.6895
3.61448e-008,0.7984
3.61834e-008,0.8881
3.62219e-008,0.9611
3.62605e-008,1.0212
3.62991e-008,1.0685
3.63376e-008,1.1083
3.63762e-008,1.1401
3.64148e-008,1.1588
3.64534e-008,1.1605
3.64920e-008,1.1312
3.65305e-008,1.0568
3.65691e-008,0.9506
3.66077e-008,0.8303
3.66462e-008,0.7077
3.66848e-008,0.5986
3.67234e-008,0.5097
3.67620e-008,0.4410
3.68006e-008,0.3959
3.68391e-008,0.3696
3.68777e-008,0.3620
3.69163e-008,0.3820
3.69549e-008,0.4391
3.69934e-008,0.5336
3.70320e-008,0.6517
3.70706e-008,0.7660
3.71091e-008,0.8618
3.71477e-008,0.9396
3.71863e-008,1.0035
3.72249e-008,1.0548
3.72635e-008,1.0964
3.73020e-008,1.1315
3.73406e-008,1.1546
3.73792e-008,1.1624
3.74177e-008,1.1452
3.74563e-008,1.0849
3.74949e-008,0.9863
3.75335e-008,0.8693
3.75721e-008,0.7456
3.76106e-008,0.6309
3.76492e-008,0.5357
3.76878e-008,0.4603
3.77263e-008,0.4079
3.77649e-008,0.3760
3.78035e-008,0.3619
3.78421e-008,0.3720
3.78806e-008,0.4168
3.79192e-008,0.5001
3.79578e-008,0.6134
3.79964e-008,0.7317
3.80350e-008,0.8336
3.80735e-008,0.9167
3.81121e-008,0.9846
3.81507e-008,1.0400
3.81892e-008,1.0832
3.82278e-008,1.1203
3.82664e-008,1.1479
3.83050e-008,1.1613
3.83436e-008,1.1543
3.83821e-008,1.1090
3.84207e-008,1.0201
3.84593e-008,0.9072
3.84978e-008,0.7847
3.85364e-008,0.6656
3.85750e-008,0.5637
3.86136e-008,0.4819
