.HEADER
..NAMES
Time,V U3.C7&B7
.DATA
2.16020e-008,0.8714
2.16406e-008,0.9523
2.16791e-008,1.0109
2.17177e-008,1.0530
2.17563e-008,1.0912
2.17949e-008,1.1390
2.18335e-008,1.1632
2.18720e-008,1.1724
2.19106e-008,1.1551
2.19492e-008,1.0880
2.19878e-008,0.9743
2.20263e-008,0.8533
2.20649e-008,0.7264
2.21035e-008,0.6108
2.21420e-008,0.5203
2.21806e-008,0.4560
2.22192e-008,0.4116
2.22578e-008,0.3752
2.22963e-008,0.3616
2.23349e-008,0.3718
2.23735e-008,0.4143
2.24121e-008,0.4949
2.24506e-008,0.6166
2.24892e-008,0.7384
2.25278e-008,0.8418
2.25664e-008,0.9290
2.26050e-008,0.9947
2.26435e-008,1.0406
2.26821e-008,1.0787
2.27207e-008,1.1247
2.27593e-008,1.1585
2.27978e-008,1.1713
2.28364e-008,1.1646
2.28750e-008,1.1161
2.29136e-008,1.0119
2.29521e-008,0.8923
2.29907e-008,0.7664
2.30293e-008,0.6449
2.30678e-008,0.5460
2.31064e-008,0.4738
2.31450e-008,0.4241
2.31836e-008,0.3856
2.32221e-008,0.3625
2.32607e-008,0.3658
2.32993e-008,0.3969
2.33379e-008,0.4644
2.33764e-008,0.5758
2.34150e-008,0.7021
2.34536e-008,0.8106
2.34922e-008,0.9036
2.35308e-008,0.9764
2.35693e-008,1.0275
2.36079e-008,1.0668
2.36465e-008,1.1069
2.36851e-008,1.1508
2.37236e-008,1.1675
2.37622e-008,1.1697
2.38008e-008,1.1375
2.38394e-008,1.0490
2.38779e-008,0.9302
2.39165e-008,0.8067
2.39551e-008,0.6814
2.39936e-008,0.5744
2.40322e-008,0.4940
2.40708e-008,0.4378
2.41094e-008,0.3973
2.41479e-008,0.3662
2.41865e-008,0.3626
2.42251e-008,0.3830
2.42637e-008,0.4388
2.43023e-008,0.5362
2.43408e-008,0.6635
2.43794e-008,0.7781
2.44180e-008,0.8760
2.44566e-008,0.9558
2.44951e-008,1.0133
2.45337e-008,1.0549
2.45723e-008,1.0929
2.46109e-008,1.1400
2.46494e-008,1.1637
2.46880e-008,1.1720
2.47266e-008,1.1528
2.47651e-008,1.0829
2.48037e-008,0.9681
2.48423e-008,0.8468
2.48809e-008,0.7200
2.49194e-008,0.6055
2.49580e-008,0.5165
2.49966e-008,0.4533
2.50352e-008,0.4094
2.50737e-008,0.3732
2.51123e-008,0.3615
2.51509e-008,0.3727
2.51895e-008,0.4173
2.52281e-008,0.5003
2.52666e-008,0.6231
2.53052e-008,0.7440
2.53438e-008,0.8467
2.53824e-008,0.9329
2.54209e-008,0.9975
2.54595e-008,1.0426
2.54981e-008,1.0804
2.55367e-008,1.1260
2.55752e-008,1.1591
2.56138e-008,1.1713
2.56524e-008,1.1631
2.56909e-008,1.1120
2.57295e-008,1.0059
2.57681e-008,0.8859
2.58067e-008,0.7598
2.58452e-008,0.6392
2.58838e-008,0.5416
2.59224e-008,0.4708
2.59610e-008,0.4219
2.59995e-008,0.3831
2.60381e-008,0.3620
2.60767e-008,0.3661
2.61153e-008,0.3993
2.61539e-008,0.4688
2.61924e-008,0.5822
2.62310e-008,0.7080
2.62696e-008,0.8158
2.63082e-008,0.9079
2.63467e-008,0.9795
2.63853e-008,1.0297
2.64239e-008,1.0686
2.64625e-008,1.1105
2.65010e-008,1.1527
2.65396e-008,1.1685
2.65782e-008,1.1694
2.66167e-008,1.1347
2.66553e-008,1.0429
2.66939e-008,0.9242
2.67325e-008,0.8003
2.67710e-008,0.6754
2.68096e-008,0.5696
2.68482e-008,0.4905
2.68868e-008,0.4355
2.69254e-008,0.3958
2.69639e-008,0.3655
2.70025e-008,0.3633
2.70411e-008,0.3852
2.70797e-008,0.4427
2.71182e-008,0.5423
2.71568e-008,0.6700
2.71954e-008,0.7835
2.72340e-008,0.8806
2.72725e-008,0.9593
2.73111e-008,1.0157
2.73497e-008,1.0569
2.73882e-008,1.0957
2.74268e-008,1.1430
2.74654e-008,1.1646
2.75040e-008,1.1722
2.75425e-008,1.1510
2.75811e-008,1.0776
2.76197e-008,0.9621
2.76583e-008,0.8405
2.76968e-008,0.7137
2.77354e-008,0.6003
2.77740e-008,0.5126
2.78126e-008,0.4507
2.78512e-008,0.4077
2.78897e-008,0.3723
2.79283e-008,0.3617
2.79669e-008,0.3744
2.80055e-008,0.4207
2.80440e-008,0.5058
2.80826e-008,0.6298
2.81212e-008,0.7497
2.81598e-008,0.8515
2.81983e-008,0.9368
2.82369e-008,1.0001
2.82755e-008,1.0446
2.83140e-008,1.0826
2.83526e-008,1.1296
2.83912e-008,1.1602
2.84298e-008,1.1720
2.84683e-008,1.1620
2.85069e-008,1.1077
2.85455e-008,0.9998
2.85841e-008,0.8798
2.86226e-008,0.7534
2.86612e-008,0.6336
2.86998e-008,0.5374
2.87384e-008,0.4678
2.87770e-008,0.4199
2.88155e-008,0.3820
2.88541e-008,0.3619
2.88927e-008,0.3674
2.89313e-008,0.4021
2.89698e-008,0.4737
2.90084e-008,0.5889
2.90470e-008,0.7141
2.90855e-008,0.8209
2.91241e-008,0.9121
2.91627e-008,0.9825
2.92013e-008,1.0318
2.92398e-008,1.0705
2.92784e-008,1.1119
2.93170e-008,1.1535
2.93556e-008,1.1686
2.93941e-008,1.1683
2.94327e-008,1.1313
2.94713e-008,1.0373
2.95099e-008,0.9179
2.95485e-008,0.7936
2.95870e-008,0.6694
2.96256e-008,0.5649
2.96642e-008,0.4872
2.97028e-008,0.4331
2.97413e-008,0.3935
2.97799e-008,0.3646
2.98185e-008,0.3633
2.98570e-008,0.3871
2.98956e-008,0.4466
2.99342e-008,0.5487
2.99728e-008,0.6762
3.00113e-008,0.7888
3.00499e-008,0.8852
3.00885e-008,0.9627
3.01271e-008,1.0181
3.01657e-008,1.0588
3.02042e-008,1.0973
3.02428e-008,1.1439
3.02814e-008,1.1650
3.03199e-008,1.1716
3.03585e-008,1.1485
3.03971e-008,1.0724
3.04357e-008,0.9558
3.04743e-008,0.8339
3.05128e-008,0.7073
3.05514e-008,0.5951
3.05900e-008,0.5089
3.06285e-008,0.4480
3.06671e-008,0.4054
3.07057e-008,0.3705
3.07443e-008,0.3616
3.07829e-008,0.3756
3.08214e-008,0.4238
3.08600e-008,0.5115
3.08986e-008,0.6363
3.09372e-008,0.7552
3.09757e-008,0.8564
3.10143e-008,0.9406
3.10529e-008,1.0028
3.10914e-008,1.0466
3.11300e-008,1.0843
3.11686e-008,1.1308
3.12072e-008,1.1607
3.12458e-008,1.1718
3.12843e-008,1.1603
3.13229e-008,1.1032
3.13615e-008,0.9936
3.14000e-008,0.8733
3.14386e-008,0.7468
3.14772e-008,0.6280
3.15158e-008,0.5332
3.15544e-008,0.4649
3.15929e-008,0.4177
3.16315e-008,0.3796
3.16701e-008,0.3616
3.17087e-008,0.3679
3.17472e-008,0.4047
3.17858e-008,0.4785
3.18244e-008,0.5954
3.18629e-008,0.7199
3.19015e-008,0.8259
3.19401e-008,0.9162
3.19787e-008,0.9856
3.20173e-008,1.0339
3.20558e-008,1.0724
3.20944e-008,1.1156
3.21330e-008,1.1551
3.21715e-008,1.1696
3.22101e-008,1.1678
3.22487e-008,1.1281
3.22873e-008,1.0310
3.23259e-008,0.9118
3.23644e-008,0.7871
3.24030e-008,0.6634
3.24416e-008,0.5602
3.24801e-008,0.4838
3.25187e-008,0.4309
3.25573e-008,0.3921
3.25959e-008,0.3641
3.26344e-008,0.3642
3.26730e-008,0.3894
3.27116e-008,0.4507
3.27502e-008,0.5549
3.27888e-008,0.6826
3.28273e-008,0.7941
3.28659e-008,0.8896
3.29045e-008,0.9661
3.29430e-008,1.0204
3.29816e-008,1.0607
3.30202e-008,1.1003
3.30588e-008,1.1466
3.30974e-008,1.1660
3.31359e-008,1.1716
3.31745e-008,1.1464
3.32131e-008,1.0668
3.32516e-008,0.9498
3.32902e-008,0.8275
3.33288e-008,0.7011
3.33674e-008,0.5900
3.34060e-008,0.5051
3.34445e-008,0.4455
3.34831e-008,0.4038
3.35217e-008,0.3697
3.35603e-008,0.3620
3.35988e-008,0.3775
3.36374e-008,0.4274
3.36760e-008,0.5172
3.37145e-008,0.6430
3.37531e-008,0.7608
3.37917e-008,0.8611
3.38303e-008,0.9443
3.38689e-008,1.0054
3.39074e-008,1.0486
3.39460e-008,1.0867
3.39846e-008,1.1343
3.40231e-008,1.1617
3.40617e-008,1.1724
3.41003e-008,1.1590
3.41389e-008,1.0985
3.41775e-008,0.9876
3.42160e-008,0.8672
3.42546e-008,0.7404
3.42932e-008,0.6225
3.43318e-008,0.5290
3.43703e-008,0.4621
3.44089e-008,0.4159
3.44475e-008,0.3786
3.44860e-008,0.3616
3.45246e-008,0.3692
3.45632e-008,0.4077
3.46018e-008,0.4835
3.46404e-008,0.6022
3.46789e-008,0.7259
3.47175e-008,0.8310
3.47561e-008,0.9203
3.47946e-008,0.9885
3.48332e-008,1.0360
3.48718e-008,1.0743
3.49104e-008,1.1169
3.49490e-008,1.1559
3.49875e-008,1.1696
3.50261e-008,1.1665
3.50647e-008,1.1244
3.51032e-008,1.0253
3.51418e-008,0.9055
3.51804e-008,0.7805
3.52190e-008,0.6575
3.52575e-008,0.5557
3.52961e-008,0.4807
3.53347e-008,0.4287
3.53733e-008,0.3897
3.54119e-008,0.3634
3.54504e-008,0.3643
3.54890e-008,0.3916
3.55276e-008,0.4549
3.55661e-008,0.5614
3.56047e-008,0.6887
3.56433e-008,0.7993
3.56819e-008,0.8941
3.57205e-008,0.9693
3.57590e-008,1.0227
3.57976e-008,1.0626
3.58362e-008,1.1019
3.58747e-008,1.1475
3.59133e-008,1.1662
3.59519e-008,1.1709
3.59905e-008,1.1435
3.60290e-008,1.0614
3.60676e-008,0.9436
3.61062e-008,0.8209
3.61448e-008,0.6948
3.61834e-008,0.5850
3.62219e-008,0.5016
3.62605e-008,0.4430
3.62991e-008,0.4015
3.63376e-008,0.3682
3.63762e-008,0.3619
3.64148e-008,0.3789
3.64534e-008,0.4308
3.64920e-008,0.5231
3.65305e-008,0.6494
3.65691e-008,0.7662
3.66077e-008,0.8659
3.66462e-008,0.9479
3.66848e-008,1.0079
3.67234e-008,1.0506
3.67620e-008,1.0884
3.68006e-008,1.1355
3.68391e-008,1.1622
3.68777e-008,1.1721
3.69163e-008,1.1570
3.69549e-008,1.0938
3.69934e-008,0.9814
3.70320e-008,0.8607
3.70706e-008,0.7339
3.71091e-008,0.6170
3.71477e-008,0.5250
3.71863e-008,0.4592
3.72249e-008,0.4137
3.72635e-008,0.3763
3.73020e-008,0.3614
3.73406e-008,0.3699
3.73792e-008,0.4105
3.74177e-008,0.4886
3.74563e-008,0.6087
3.74949e-008,0.7315
3.75335e-008,0.8359
3.75721e-008,0.9244
3.76106e-008,0.9914
3.76492e-008,1.0381
3.76878e-008,1.0762
3.77263e-008,1.1207
3.77649e-008,1.1572
3.78035e-008,1.1705
3.78421e-008,1.1658
3.78806e-008,1.1207
3.79192e-008,1.0190
3.79578e-008,0.8995
3.79964e-008,0.7740
3.80350e-008,0.6517
3.80735e-008,0.5512
3.81121e-008,0.4774
3.81507e-008,0.4266
3.81892e-008,0.3883
3.82278e-008,0.3630
3.82664e-008,0.3653
3.83050e-008,0.3941
3.83436e-008,0.4592
3.83821e-008,0.5678
3.84207e-008,0.6950
3.84593e-008,0.8045
3.84978e-008,0.8985
3.85364e-008,0.9726
3.85750e-008,1.0249
3.86136e-008,1.0646
3.86521e-008,1.1052
3.86907e-008,1.1498
3.87293e-008,1.1672
3.87679e-008,1.1708
3.88065e-008,1.1411
3.88450e-008,1.0556
3.88836e-008,0.9376
3.89222e-008,0.8145
3.89607e-008,0.6887
3.89993e-008,0.5801
3.90379e-008,0.4980
3.90765e-008,0.4406
3.91151e-008,0.3999
3.91536e-008,0.3675
3.91922e-008,0.3625
3.92308e-008,0.3809
3.92693e-008,0.4345
3.93079e-008,0.5290
3.93465e-008,0.6560
3.93851e-008,0.7717
3.94237e-008,0.8705
3.94622e-008,0.9516
3.95008e-008,1.0104
3.95394e-008,1.0526
3.95780e-008,1.0909
3.96165e-008,1.1387
3.96551e-008,1.1632
3.96937e-008,1.1725
3.97322e-008,1.1555
3.97708e-008,1.0888
3.98094e-008,0.9754
3.98480e-008,0.8545
3.98866e-008,0.7275
3.99251e-008,0.6117
3.99637e-008,0.5210
4.00023e-008,0.4565
4.00408e-008,0.4119
4.00794e-008,0.3753
4.01180e-008,0.3615
4.01566e-008,0.3715
4.01952e-008,0.4137
4.02337e-008,0.4939
4.02723e-008,0.6154
4.03109e-008,0.7374
4.03494e-008,0.8409
4.03880e-008,0.9283
4.04266e-008,0.9942
4.04652e-008,1.0402
4.05037e-008,1.0783
4.05423e-008,1.1244
4.05809e-008,1.1583
4.06195e-008,1.1713
4.06581e-008,1.1649
4.06966e-008,1.1168
4.07352e-008,1.0129
4.07738e-008,0.8934
4.08123e-008,0.7676
4.08509e-008,0.6459
4.08895e-008,0.5467
4.09281e-008,0.4744
4.09667e-008,0.4245
4.10052e-008,0.3859
4.10438e-008,0.3625
4.10824e-008,0.3656
4.11209e-008,0.3964
4.11595e-008,0.4635
4.11981e-008,0.5746
4.12367e-008,0.7010
4.12752e-008,0.8097
