.HEADER
..NAMES
Time,V U4.M2
.DATA
3.92422e-008,0.4243
3.92789e-008,0.4862
3.93156e-008,0.5769
3.93523e-008,0.6844
3.93890e-008,0.7928
3.94256e-008,0.8843
3.94623e-008,0.9439
3.94990e-008,0.9679
3.95356e-008,0.9650
3.95723e-008,0.9491
3.96090e-008,0.9331
3.96457e-008,0.9266
3.96824e-008,0.9334
3.97190e-008,0.9504
3.97557e-008,0.9697
3.97924e-008,0.9837
3.98291e-008,0.9889
3.98657e-008,0.9866
3.99024e-008,0.9817
3.99391e-008,0.9799
3.99757e-008,0.9860
4.00124e-008,1.0017
4.00491e-008,1.0256
4.00858e-008,1.0529
4.01225e-008,1.0772
4.01591e-008,1.0929
4.01958e-008,1.0974
4.02325e-008,1.0924
4.02691e-008,1.0820
4.03058e-008,1.0719
4.03425e-008,1.0667
4.03792e-008,1.0695
4.04158e-008,1.0795
4.04525e-008,1.0930
4.04892e-008,1.1046
4.05259e-008,1.1104
4.05626e-008,1.1090
4.05992e-008,1.1019
4.06359e-008,1.0930
4.06726e-008,1.0864
4.07092e-008,1.0849
4.07459e-008,1.0891
4.07826e-008,1.0971
4.08193e-008,1.1054
4.08560e-008,1.1107
4.08926e-008,1.1116
4.09293e-008,1.1086
4.09660e-008,1.1033
4.10027e-008,1.0983
4.10393e-008,1.0941
4.10760e-008,1.0877
4.11127e-008,1.0712
4.11493e-008,1.0354
4.11860e-008,0.9752
4.12227e-008,0.8919
4.12594e-008,0.7913
4.12961e-008,0.6850
4.13327e-008,0.5896
4.13694e-008,0.5181
4.14061e-008,0.4751
4.14427e-008,0.4579
4.14794e-008,0.4591
4.15161e-008,0.4684
4.15528e-008,0.4753
4.15894e-008,0.4742
4.16261e-008,0.4651
4.16628e-008,0.4519
4.16995e-008,0.4394
4.17362e-008,0.4315
4.17728e-008,0.4287
4.18095e-008,0.4290
4.18462e-008,0.4284
4.18828e-008,0.4229
4.19195e-008,0.4101
4.19562e-008,0.3902
4.19929e-008,0.3666
4.20296e-008,0.3445
4.20662e-008,0.3290
4.21029e-008,0.3229
4.21396e-008,0.3259
4.21763e-008,0.3352
4.22129e-008,0.3458
4.22496e-008,0.3528
4.22863e-008,0.3529
4.23229e-008,0.3457
4.23596e-008,0.3341
4.23963e-008,0.3223
4.24330e-008,0.3142
4.24697e-008,0.3119
4.25063e-008,0.3153
4.25430e-008,0.3220
4.25797e-008,0.3284
4.26163e-008,0.3316
4.26530e-008,0.3302
4.26897e-008,0.3251
4.27264e-008,0.3187
4.27631e-008,0.3135
4.27997e-008,0.3115
4.28364e-008,0.3133
4.28731e-008,0.3182
4.29098e-008,0.3243
4.29464e-008,0.3296
4.29831e-008,0.3327
4.30198e-008,0.3330
4.30564e-008,0.3313
4.30931e-008,0.3289
4.31298e-008,0.3269
4.31665e-008,0.3263
4.32032e-008,0.3273
4.32398e-008,0.3293
4.32765e-008,0.3312
4.33132e-008,0.3321
4.33498e-008,0.3313
4.33865e-008,0.3292
4.34232e-008,0.3265
4.34599e-008,0.3242
4.34965e-008,0.3232
4.35332e-008,0.3240
4.35699e-008,0.3262
4.36066e-008,0.3288
4.36433e-008,0.3309
4.36799e-008,0.3318
4.37166e-008,0.3313
4.37533e-008,0.3300
4.37899e-008,0.3294
4.38266e-008,0.3322
4.38633e-008,0.3435
4.39000e-008,0.3697
4.39367e-008,0.4161
4.39733e-008,0.4844
4.40100e-008,0.5698
4.40467e-008,0.6634
4.40834e-008,0.7546
4.41200e-008,0.8328
4.41567e-008,0.8894
4.41934e-008,0.9227
4.42300e-008,0.9380
4.42667e-008,0.9431
4.43034e-008,0.9445
4.43401e-008,0.9474
4.43768e-008,0.9543
4.44134e-008,0.9643
4.44501e-008,0.9741
4.44868e-008,0.9813
4.45234e-008,0.9851
4.45601e-008,0.9872
4.45968e-008,0.9898
4.46335e-008,0.9957
4.46701e-008,1.0062
4.47068e-008,1.0216
4.47435e-008,1.0405
4.47802e-008,1.0598
4.48169e-008,1.0760
4.48535e-008,1.0862
4.48902e-008,1.0894
4.49269e-008,1.0868
4.49635e-008,1.0811
4.50002e-008,1.0756
4.50369e-008,1.0732
4.50736e-008,1.0757
4.51103e-008,1.0826
4.51469e-008,1.0916
4.51836e-008,1.0996
4.52203e-008,1.1042
4.52570e-008,1.1046
4.52936e-008,1.1017
4.53303e-008,1.0975
4.53670e-008,1.0942
4.54036e-008,1.0935
4.54403e-008,1.0958
4.54770e-008,1.0999
4.55137e-008,1.1042
4.55504e-008,1.1069
4.55870e-008,1.1074
4.56237e-008,1.1058
4.56604e-008,1.1033
4.56970e-008,1.1008
4.57337e-008,1.0978
4.57704e-008,1.0902
4.58071e-008,1.0702
4.58437e-008,1.0295
4.58804e-008,0.9648
4.59171e-008,0.8783
4.59538e-008,0.7765
4.59905e-008,0.6718
4.60271e-008,0.5798
4.60638e-008,0.5124
4.61005e-008,0.4728
4.61371e-008,0.4576
4.61738e-008,0.4594
4.62105e-008,0.4678
4.62472e-008,0.4736
4.62839e-008,0.4718
4.63205e-008,0.4630
4.63572e-008,0.4509
4.63939e-008,0.4399
4.64306e-008,0.4329
4.64672e-008,0.4302
4.65039e-008,0.4296
4.65406e-008,0.4275
4.65772e-008,0.4204
4.66139e-008,0.4065
4.66506e-008,0.3865
4.66873e-008,0.3637
4.67240e-008,0.3431
4.67606e-008,0.3292
4.67973e-008,0.3241
4.68340e-008,0.3276
4.68706e-008,0.3364
4.69073e-008,0.3462
4.69440e-008,0.3523
4.69807e-008,0.3517
4.70173e-008,0.3443
4.70540e-008,0.3331
4.70907e-008,0.3219
4.71274e-008,0.3145
4.71641e-008,0.3127
4.72007e-008,0.3162
4.72374e-008,0.3225
4.72741e-008,0.3283
4.73107e-008,0.3310
4.73474e-008,0.3294
4.73841e-008,0.3245
4.74208e-008,0.3185
4.74575e-008,0.3139
4.74941e-008,0.3124
4.75308e-008,0.3152
4.75675e-008,0.3237
4.76041e-008,0.3406
4.76408e-008,0.3713
4.76775e-008,0.4206
4.77142e-008,0.4902
4.77508e-008,0.5761
4.77875e-008,0.6701
4.78242e-008,0.7615
4.78609e-008,0.8394
4.78976e-008,0.8951
4.79342e-008,0.9267
4.79709e-008,0.9394
4.80076e-008,0.9416
4.80442e-008,0.9405
4.80809e-008,0.9415
4.81176e-008,0.9476
4.81543e-008,0.9581
4.81910e-008,0.9695
4.82276e-008,0.9787
4.82643e-008,0.9846
4.83010e-008,0.9882
4.83377e-008,0.9915
4.83743e-008,0.9972
4.84110e-008,1.0072
4.84477e-008,1.0224
4.84843e-008,1.0422
4.85210e-008,1.0636
4.85577e-008,1.0803
4.85944e-008,1.0825
4.86311e-008,1.0593
4.86677e-008,1.0046
4.87044e-008,0.9212
4.87411e-008,0.8180
4.87777e-008,0.7072
4.88144e-008,0.6057
4.88511e-008,0.5295
4.88878e-008,0.4847
4.89244e-008,0.4663
4.89611e-008,0.4654
4.89978e-008,0.4721
4.90345e-008,0.4772
4.90712e-008,0.4750
4.91078e-008,0.4659
4.91445e-008,0.4546
4.91812e-008,0.4460
4.92178e-008,0.4428
4.92545e-008,0.4442
4.92912e-008,0.4468
4.93279e-008,0.4468
4.93646e-008,0.4405
4.94012e-008,0.4260
4.94379e-008,0.4048
4.94746e-008,0.3836
4.95113e-008,0.3739
4.95479e-008,0.3894
4.95846e-008,0.4395
4.96213e-008,0.5229
4.96579e-008,0.6286
4.96946e-008,0.7411
4.97313e-008,0.8428
4.97680e-008,0.9163
4.98047e-008,0.9534
4.98413e-008,0.9599
4.98780e-008,0.9497
4.99147e-008,0.9362
4.99513e-008,0.9295
4.99880e-008,0.9347
5.00247e-008,0.9501
5.00614e-008,0.9689
5.00980e-008,0.9829
5.01347e-008,0.9878
5.01714e-008,0.9846
5.02081e-008,0.9782
5.02448e-008,0.9747
5.02814e-008,0.9788
5.03181e-008,0.9926
5.03548e-008,1.0152
5.03914e-008,1.0426
5.04281e-008,1.0689
5.04648e-008,1.0880
5.05015e-008,1.0964
5.05382e-008,1.0946
5.05748e-008,1.0862
5.06115e-008,1.0761
5.06482e-008,1.0690
5.06849e-008,1.0686
5.07215e-008,1.0757
5.07582e-008,1.0876
5.07949e-008,1.0996
5.08315e-008,1.1072
5.08682e-008,1.1083
5.09049e-008,1.1033
5.09416e-008,1.0955
5.09783e-008,1.0885
5.10149e-008,1.0856
5.10516e-008,1.0882
5.10883e-008,1.0950
5.11249e-008,1.1030
5.11616e-008,1.1089
5.11983e-008,1.1109
5.12350e-008,1.1091
5.12716e-008,1.1049
5.13083e-008,1.1004
5.13450e-008,1.0968
5.13817e-008,1.0921
5.14184e-008,1.0798
5.14550e-008,1.0505
5.14917e-008,0.9976
5.15284e-008,0.9207
5.15650e-008,0.8245
5.16017e-008,0.7185
5.16384e-008,0.6184
5.16751e-008,0.5388
5.17118e-008,0.4869
5.17484e-008,0.4619
5.17851e-008,0.4579
5.18218e-008,0.4653
5.18584e-008,0.4734
5.18951e-008,0.4749
5.19318e-008,0.4682
5.19685e-008,0.4561
5.20051e-008,0.4433
5.20418e-008,0.4340
5.20785e-008,0.4298
5.21152e-008,0.4294
5.21519e-008,0.4294
5.21885e-008,0.4255
5.22252e-008,0.4148
5.22619e-008,0.3968
5.22985e-008,0.3739
5.23352e-008,0.3509
5.23719e-008,0.3331
5.24086e-008,0.3241
5.24453e-008,0.3246
5.24819e-008,0.3323
5.25186e-008,0.3428
5.25553e-008,0.3512
5.25920e-008,0.3535
5.26286e-008,0.3484
5.26653e-008,0.3379
5.27020e-008,0.3258
5.27386e-008,0.3164
5.27753e-008,0.3123
5.28120e-008,0.3140
5.28487e-008,0.3199
5.28854e-008,0.3266
5.29220e-008,0.3309
5.29587e-008,0.3309
5.29954e-008,0.3268
5.30320e-008,0.3206
5.30687e-008,0.3149
5.31054e-008,0.3119
5.31421e-008,0.3125
5.31787e-008,0.3165
5.32154e-008,0.3224
5.32521e-008,0.3281
5.32888e-008,0.3319
5.33255e-008,0.3330
5.33621e-008,0.3319
5.33988e-008,0.3296
5.34355e-008,0.3275
5.34721e-008,0.3264
5.35088e-008,0.3270
5.35455e-008,0.3287
5.35822e-008,0.3307
5.36189e-008,0.3319
5.36555e-008,0.3317
5.36922e-008,0.3299
5.37289e-008,0.3273
5.37656e-008,0.3248
5.38022e-008,0.3234
5.38389e-008,0.3237
5.38756e-008,0.3254
5.39122e-008,0.3280
5.39489e-008,0.3303
5.39856e-008,0.3316
5.40223e-008,0.3315
5.40590e-008,0.3303
5.40956e-008,0.3287
5.41323e-008,0.3275
5.41690e-008,0.3271
5.42056e-008,0.3276
5.42423e-008,0.3287
5.42790e-008,0.3299
5.43157e-008,0.3305
5.43523e-008,0.3304
5.43890e-008,0.3296
5.44257e-008,0.3286
5.44624e-008,0.3277
5.44991e-008,0.3275
5.45357e-008,0.3279
5.45724e-008,0.3288
5.46091e-008,0.3298
5.46457e-008,0.3306
5.46824e-008,0.3308
5.47191e-008,0.3303
5.47558e-008,0.3295
5.47925e-008,0.3286
5.48291e-008,0.3279
5.48658e-008,0.3279
5.49025e-008,0.3283
5.49392e-008,0.3291
5.49758e-008,0.3298
5.50125e-008,0.3303
5.50492e-008,0.3302
5.50858e-008,0.3296
5.51225e-008,0.3289
5.51592e-008,0.3282
5.51959e-008,0.3279
5.52326e-008,0.3281
5.52692e-008,0.3287
5.53059e-008,0.3294
5.53426e-008,0.3300
5.53792e-008,0.3302
5.54159e-008,0.3299
5.54526e-008,0.3294
5.54893e-008,0.3289
5.55259e-008,0.3285
5.55626e-008,0.3284
5.55993e-008,0.3287
5.56360e-008,0.3291
5.56727e-008,0.3296
5.57093e-008,0.3298
5.57460e-008,0.3298
5.57827e-008,0.3296
5.58193e-008,0.3292
5.58560e-008,0.3288
5.58927e-008,0.3286
5.59294e-008,0.3287
5.59661e-008,0.3290
5.60027e-008,0.3293
5.60394e-008,0.3296
5.60761e-008,0.3298
5.61128e-008,0.3297
5.61494e-008,0.3295
5.61861e-008,0.3292
5.62228e-008,0.3289
5.62594e-008,0.3288
5.62961e-008,0.3289
5.63328e-008,0.3292
5.63695e-008,0.3294
5.64062e-008,0.3296
5.64428e-008,0.3296
5.64795e-008,0.3295
5.65162e-008,0.3293
5.65528e-008,0.3291
5.65895e-008,0.3290
5.66262e-008,0.3290
5.66629e-008,0.3292
5.66996e-008,0.3293
5.67362e-008,0.3295
5.67729e-008,0.3296
5.68096e-008,0.3295
5.68463e-008,0.3294
5.68829e-008,0.3294
5.69196e-008,0.3301
5.69563e-008,0.3337
5.69929e-008,0.3445
5.70296e-008,0.3691
5.70663e-008,0.4134
5.71030e-008,0.4798
5.71397e-008,0.5643
5.71763e-008,0.6582
5.72130e-008,0.7507
5.72497e-008,0.8307
5.72863e-008,0.8888
5.73230e-008,0.9230
5.73597e-008,0.9383
5.73964e-008,0.9427
5.74330e-008,0.9434
5.74697e-008,0.9457
5.75064e-008,0.9526
5.75431e-008,0.9632
5.75798e-008,0.9740
5.76164e-008,0.9821
5.76531e-008,0.9864
5.76898e-008,0.9883
5.77264e-008,0.9904
5.77631e-008,0.9954
5.77998e-008,1.0055
5.78365e-008,1.0212
5.78732e-008,1.0416
5.79098e-008,1.0631
5.79465e-008,1.0787
5.79832e-008,1.0781
5.80199e-008,1.0501
5.80565e-008,0.9901
5.80932e-008,0.9024
5.81299e-008,0.7962
5.81665e-008,0.6847
5.82032e-008,0.5858
5.82399e-008,0.5146
5.82766e-008,0.4752
5.83133e-008,0.4616
5.83499e-008,0.4643
5.83866e-008,0.4728
5.84233e-008,0.4780
5.84599e-008,0.4750
5.84966e-008,0.4650
5.85333e-008,0.4534
5.85700e-008,0.4450
5.86066e-008,0.4422
5.86433e-008,0.4439
5.86800e-008,0.4465
5.87167e-008,0.4457
5.87534e-008,0.4384
5.87900e-008,0.4227
5.88267e-008,0.3998
5.88634e-008,0.3732
5.89000e-008,0.3485
5.89367e-008,0.3309
5.89734e-008,0.3230
5.90101e-008,0.3245
5.90468e-008,0.3327
5.90834e-008,0.3433
5.91201e-008,0.3513
5.91568e-008,0.3529
5.91935e-008,0.3473
5.92301e-008,0.3368
5.92668e-008,0.3257
5.93035e-008,0.3178
5.93401e-008,0.3154
5.93768e-008,0.3182
5.94135e-008,0.3242
5.94502e-008,0.3300
5.94869e-008,0.3328
5.95235e-008,0.3311
5.95602e-008,0.3260
5.95969e-008,0.3197
5.96335e-008,0.3147
5.96702e-008,0.3127
5.97069e-008,0.3143
5.97436e-008,0.3202
5.97802e-008,0.3324
5.98169e-008,0.3551
5.98536e-008,0.3945
5.98903e-008,0.4541
5.99269e-008,0.5332
5.99636e-008,0.6250
6.00003e-008,0.7196
6.00370e-008,0.8054
6.00737e-008,0.8721
6.01103e-008,0.9143
6.01470e-008,0.9344
6.01837e-008,0.9402
6.02204e-008,0.9398
6.02570e-008,0.9395
6.02937e-008,0.9436
6.03304e-008,0.9529
6.03671e-008,0.9648
6.04037e-008,0.9757
6.04404e-008,0.9831
6.04771e-008,0.9873
6.05137e-008,0.9899
6.05504e-008,0.9936
6.05871e-008,1.0008
6.06238e-008,1.0131
6.06604e-008,1.0304
6.06971e-008,1.0506
6.07338e-008,1.0700
6.07705e-008,1.0845
6.08072e-008,1.0915
6.08438e-008,1.0908
6.08805e-008,1.0846
6.09172e-008,1.0767
6.09539e-008,1.0710
6.09905e-008,1.0707
6.10272e-008,1.0766
6.10639e-008,1.0867
6.11006e-008,1.0974
6.11372e-008,1.1052
6.11739e-008,1.1078
6.12106e-008,1.1055
6.12472e-008,1.1002
6.12839e-008,1.0947
6.13206e-008,1.0917
6.13573e-008,1.0925
6.13939e-008,1.0967
6.14306e-008,1.1022
6.14673e-008,1.1069
6.15040e-008,1.1090
6.15407e-008,1.1080
6.15773e-008,1.1044
6.16140e-008,1.0994
6.16507e-008,1.0944
6.16874e-008,1.0910
6.17240e-008,1.0898
6.17607e-008,1.0905
6.17974e-008,1.0922
6.18341e-008,1.0939
6.18707e-008,1.0948
6.19074e-008,1.0945
