.HEADER
..NAMES
Time,V U3.F8
8.1779e-009,1.1780
8.2165e-009,1.1780
8.2550e-009,1.1780
8.2936e-009,1.1780
8.3322e-009,1.1780
8.3708e-009,1.1780
8.4093e-009,1.1790
8.4479e-009,1.1820
8.4865e-009,1.1830
8.5251e-009,1.1703
8.5637e-009,1.1255
8.6022e-009,1.0377
8.6408e-009,0.9220
8.6794e-009,0.8024
8.7179e-009,0.6923
8.7565e-009,0.5962
8.7951e-009,0.5178
8.8337e-009,0.4578
8.8722e-009,0.4135
8.9108e-009,0.3792
8.9494e-009,0.3638
8.9880e-009,0.3826
9.0266e-009,0.4418
9.0651e-009,0.5416
9.1037e-009,0.6637
9.1423e-009,0.7789
9.1808e-009,0.8715
9.2194e-009,0.9426
9.2580e-009,0.9979
9.2966e-009,1.0439
9.3352e-009,1.0813
9.3737e-009,1.1080
9.4123e-009,1.1271
9.4509e-009,1.1408
9.4895e-009,1.1501
9.5280e-009,1.1575
9.5666e-009,1.1643
9.6052e-009,1.1687
9.6437e-009,1.1701
9.6823e-009,1.1691
9.7209e-009,1.1680
9.7595e-009,1.1688
9.7981e-009,1.1712
9.8366e-009,1.1730
9.8752e-009,1.1742
9.9138e-009,1.1749
9.9524e-009,1.1751
9.9909e-009,1.1754
1.00295e-008,1.1758
1.00681e-008,1.1764
1.01066e-008,1.1771
1.01452e-008,1.1775
1.01838e-008,1.1774
1.02224e-008,1.1774
1.02610e-008,1.1778
1.02995e-008,1.1799
1.03381e-008,1.1830
1.03767e-008,1.1807
1.04152e-008,1.1583
1.04538e-008,1.0977
1.04924e-008,0.9967
1.05310e-008,0.8773
1.05695e-008,0.7604
1.06081e-008,0.6551
1.06467e-008,0.5652
1.06853e-008,0.4934
1.07239e-008,0.4406
1.07624e-008,0.4042
1.08010e-008,0.3769
1.08396e-008,0.3559
1.08781e-008,0.3423
1.09167e-008,0.3336
1.09553e-008,0.3260
1.09939e-008,0.3202
1.10324e-008,0.3178
1.10710e-008,0.3193
1.11096e-008,0.3222
1.11482e-008,0.3237
1.11868e-008,0.3242
1.12253e-008,0.3248
1.12639e-008,0.3248
1.13025e-008,0.3239
1.13410e-008,0.3228
1.13796e-008,0.3225
1.14182e-008,0.3226
1.14568e-008,0.3223
1.14953e-008,0.3217
1.15339e-008,0.3212
1.15725e-008,0.3213
1.16111e-008,0.3212
1.16497e-008,0.3207
1.16882e-008,0.3203
1.17268e-008,0.3202
1.17654e-008,0.3203
1.18039e-008,0.3202
1.18425e-008,0.3201
1.18811e-008,0.3202
1.19197e-008,0.3203
1.19583e-008,0.3203
1.19968e-008,0.3201
1.20354e-008,0.3201
1.20740e-008,0.3202
1.21126e-008,0.3202
1.21511e-008,0.3201
1.21897e-008,0.3201
1.22283e-008,0.3201
1.22668e-008,0.3201
1.23054e-008,0.3201
1.23440e-008,0.3200
1.23826e-008,0.3201
1.24212e-008,0.3201
1.24597e-008,0.3201
1.24983e-008,0.3200
1.25369e-008,0.3200
1.25755e-008,0.3201
1.26140e-008,0.3200
1.26526e-008,0.3200
1.26912e-008,0.3200
1.27297e-008,0.3200
1.27683e-008,0.3200
1.28069e-008,0.3200
1.28455e-008,0.3200
1.28841e-008,0.3200
1.29226e-008,0.3200
1.29612e-008,0.3200
1.29998e-008,0.3200
1.30383e-008,0.3200
1.30769e-008,0.3200
1.31155e-008,0.3200
1.31541e-008,0.3200
1.31926e-008,0.3200
1.32312e-008,0.3200
1.32698e-008,0.3200
1.33084e-008,0.3200
1.33470e-008,0.3200
1.33855e-008,0.3200
1.34241e-008,0.3200
1.34627e-008,0.3200
1.35012e-008,0.3200
1.35398e-008,0.3200
1.35784e-008,0.3215
1.36170e-008,0.3285
1.36555e-008,0.3501
1.36941e-008,0.3997
1.37327e-008,0.4851
1.37713e-008,0.6004
1.38099e-008,0.7205
1.38484e-008,0.8205
1.38870e-008,0.8960
1.39256e-008,0.9570
1.39641e-008,1.0090
1.40027e-008,1.0527
1.40413e-008,1.0866
1.40799e-008,1.1111
1.41185e-008,1.1292
1.41570e-008,1.1418
1.41956e-008,1.1500
1.42342e-008,1.1575
1.42728e-008,1.1645
1.43113e-008,1.1684
1.43499e-008,1.1685
1.43885e-008,1.1672
1.44270e-008,1.1675
1.44656e-008,1.1699
1.45042e-008,1.1737
1.45428e-008,1.1787
1.45814e-008,1.1813
1.46199e-008,1.1699
1.46585e-008,1.1266
1.46971e-008,1.0403
1.47357e-008,0.9259
1.47742e-008,0.8074
1.48128e-008,0.6974
1.48514e-008,0.6004
1.48899e-008,0.5208
1.49285e-008,0.4600
1.49671e-008,0.4150
1.50057e-008,0.3800
1.50443e-008,0.3633
1.50828e-008,0.3801
1.51214e-008,0.4370
1.51600e-008,0.5350
1.51985e-008,0.6566
1.52371e-008,0.7731
1.52757e-008,0.8672
1.53143e-008,0.9392
1.53528e-008,0.9949
1.53914e-008,1.0414
1.54300e-008,1.0793
1.54686e-008,1.1067
1.55071e-008,1.1261
1.55457e-008,1.1401
1.55843e-008,1.1496
1.56229e-008,1.1571
1.56615e-008,1.1639
1.57000e-008,1.1684
1.57386e-008,1.1700
1.57772e-008,1.1691
1.58158e-008,1.1679
1.58543e-008,1.1686
1.58929e-008,1.1709
1.59315e-008,1.1729
1.59701e-008,1.1741
1.60086e-008,1.1748
1.60472e-008,1.1750
1.60858e-008,1.1753
1.61243e-008,1.1757
1.61629e-008,1.1762
1.62015e-008,1.1770
1.62401e-008,1.1774
1.62786e-008,1.1773
1.63172e-008,1.1773
1.63558e-008,1.1777
1.63944e-008,1.1797
1.64329e-008,1.1829
1.64715e-008,1.1812
1.65101e-008,1.1604
1.65487e-008,1.1023
1.65873e-008,1.0031
1.66258e-008,0.8841
1.66644e-008,0.7668
1.67030e-008,0.6607
1.67416e-008,0.5698
1.67801e-008,0.4969
1.68187e-008,0.4428
1.68573e-008,0.4014
1.68959e-008,0.3719
1.69344e-008,0.3652
1.69730e-008,0.3965
1.70116e-008,0.4689
1.70501e-008,0.5787
1.70887e-008,0.7016
1.71273e-008,0.8104
1.71659e-008,0.8958
1.72044e-008,0.9612
1.72430e-008,1.0130
1.72816e-008,1.0568
1.73202e-008,1.1004
1.73588e-008,1.1410
1.73973e-008,1.1673
1.74359e-008,1.1648
1.74745e-008,1.1258
1.75131e-008,1.0382
1.75516e-008,0.9205
1.75902e-008,0.7970
1.76288e-008,0.6821
1.76674e-008,0.5857
1.77059e-008,0.5098
1.77445e-008,0.4512
1.77831e-008,0.4084
1.78216e-008,0.3764
1.78602e-008,0.3615
1.78988e-008,0.3790
1.79374e-008,0.4359
1.79759e-008,0.5349
1.80145e-008,0.6593
1.80531e-008,0.7775
1.80917e-008,0.8710
1.81302e-008,0.9425
1.81688e-008,0.9981
1.82074e-008,1.0440
1.82460e-008,1.0811
1.82846e-008,1.1076
1.83231e-008,1.1267
1.83617e-008,1.1409
1.84003e-008,1.1500
1.84389e-008,1.1570
1.84774e-008,1.1640
1.85160e-008,1.1688
1.85546e-008,1.1703
1.85932e-008,1.1691
1.86317e-008,1.1677
1.86703e-008,1.1685
1.87089e-008,1.1714
1.87474e-008,1.1765
1.87860e-008,1.1812
1.88246e-008,1.1778
1.88632e-008,1.1503
1.89017e-008,1.0820
1.89403e-008,0.9762
1.89789e-008,0.8568
1.90175e-008,0.7424
1.90560e-008,0.6396
1.90946e-008,0.5524
1.91332e-008,0.4834
1.91718e-008,0.4333
1.92104e-008,0.3940
1.92489e-008,0.3683
1.92875e-008,0.3683
1.93261e-008,0.4079
1.93647e-008,0.4890
1.94032e-008,0.6041
1.94418e-008,0.7262
1.94804e-008,0.8303
1.95190e-008,0.9112
1.95575e-008,0.9730
1.95961e-008,1.0227
1.96347e-008,1.0651
1.96732e-008,1.1094
1.97118e-008,1.1478
1.97504e-008,1.1693
1.97890e-008,1.1603
1.98275e-008,1.1111
1.98661e-008,1.0152
1.99047e-008,0.8943
1.99433e-008,0.7719
1.99819e-008,0.6601
2.00204e-008,0.5682
2.00590e-008,0.4960
2.00976e-008,0.4413
2.01362e-008,0.4046
2.01747e-008,0.3784
2.02133e-008,0.3571
2.02519e-008,0.3423
2.02905e-008,0.3323
2.03290e-008,0.3244
2.03676e-008,0.3195
2.04062e-008,0.3173
2.04447e-008,0.3181
2.04833e-008,0.3214
2.05219e-008,0.3238
2.05605e-008,0.3244
2.05990e-008,0.3248
2.06376e-008,0.3247
2.06762e-008,0.3238
2.07148e-008,0.3229
2.07533e-008,0.3223
2.07919e-008,0.3222
2.08305e-008,0.3222
2.08691e-008,0.3218
2.09077e-008,0.3212
2.09462e-008,0.3211
2.09848e-008,0.3210
2.10234e-008,0.3206
2.10620e-008,0.3202
2.11005e-008,0.3201
2.11391e-008,0.3201
2.11777e-008,0.3201
2.12163e-008,0.3201
2.12548e-008,0.3201
2.12934e-008,0.3202
2.13320e-008,0.3202
2.13705e-008,0.3201
2.14091e-008,0.3200
2.14477e-008,0.3201
2.14863e-008,0.3201
2.15248e-008,0.3203
2.15634e-008,0.3229
2.16020e-008,0.3332
2.16406e-008,0.3621
2.16791e-008,0.4225
2.17177e-008,0.5186
2.17563e-008,0.6388
2.17949e-008,0.7546
2.18335e-008,0.8463
2.18720e-008,0.9162
2.19106e-008,0.9740
2.19492e-008,1.0236
2.19878e-008,1.0663
2.20263e-008,1.1127
2.20649e-008,1.1505
2.21035e-008,1.1672
2.21420e-008,1.1510
2.21806e-008,1.0899
2.22192e-008,0.9867
2.22578e-008,0.8657
2.22963e-008,0.7462
2.23349e-008,0.6383
2.23735e-008,0.5514
2.24121e-008,0.4834
2.24506e-008,0.4324
2.24892e-008,0.3937
2.25278e-008,0.3675
2.25664e-008,0.3638
2.26050e-008,0.3978
2.26435e-008,0.4724
2.26821e-008,0.5854
2.27207e-008,0.7113
2.27593e-008,0.8200
2.27978e-008,0.9034
2.28364e-008,0.9672
2.28750e-008,1.0180
2.29136e-008,1.0608
2.29521e-008,1.1048
2.29907e-008,1.1440
2.30293e-008,1.1682
2.30678e-008,1.1629
2.31064e-008,1.1188
2.31450e-008,1.0268
2.31836e-008,0.9078
2.32221e-008,0.7851
2.32607e-008,0.6714
2.32993e-008,0.5768
2.33379e-008,0.5025
2.33764e-008,0.4459
2.34150e-008,0.4078
2.34536e-008,0.3808
2.34922e-008,0.3589
2.35308e-008,0.3435
2.35693e-008,0.3332
2.36079e-008,0.3250
2.36465e-008,0.3197
2.36851e-008,0.3173
2.37236e-008,0.3178
2.37622e-008,0.3210
2.38008e-008,0.3235
2.38394e-008,0.3242
2.38779e-008,0.3247
2.39165e-008,0.3247
2.39551e-008,0.3238
2.39936e-008,0.3229
2.40322e-008,0.3223
2.40708e-008,0.3221
2.41094e-008,0.3222
2.41479e-008,0.3218
2.41865e-008,0.3212
2.42251e-008,0.3211
2.42637e-008,0.3210
2.43023e-008,0.3206
2.43408e-008,0.3202
2.43794e-008,0.3201
2.44180e-008,0.3200
2.44566e-008,0.3201
2.44951e-008,0.3200
2.45337e-008,0.3200
2.45723e-008,0.3202
2.46109e-008,0.3202
2.46494e-008,0.3201
2.46880e-008,0.3200
2.47266e-008,0.3200
2.47651e-008,0.3201
2.48037e-008,0.3202
2.48423e-008,0.3223
2.48809e-008,0.3314
2.49194e-008,0.3577
2.49580e-008,0.4143
2.49966e-008,0.5068
2.50352e-008,0.6257
2.50737e-008,0.7432
2.51123e-008,0.8378
2.51509e-008,0.9094
2.51895e-008,0.9683
2.52281e-008,1.0187
2.52666e-008,1.0617
2.53052e-008,1.1080
2.53438e-008,1.1472
2.53824e-008,1.1670
2.54209e-008,1.1545
2.54595e-008,1.0989
2.54981e-008,0.9990
2.55367e-008,0.8789
2.55752e-008,0.7587
2.56138e-008,0.6490
2.56524e-008,0.5598
2.56909e-008,0.4899
2.57295e-008,0.4370
2.57681e-008,0.3973
2.58067e-008,0.3694
2.58452e-008,0.3625
2.58838e-008,0.3923
2.59224e-008,0.4624
2.59610e-008,0.5721
2.59995e-008,0.6983
2.60381e-008,0.8097
2.60767e-008,0.8956
2.61153e-008,0.9612
2.61539e-008,1.0130
2.61924e-008,1.0565
2.62310e-008,1.1001
2.62696e-008,1.1405
2.63082e-008,1.1670
2.63467e-008,1.1649
2.63853e-008,1.1260
2.64239e-008,1.0384
2.64625e-008,0.9211
2.65010e-008,0.7980
2.65396e-008,0.6828
2.65782e-008,0.5859
2.66167e-008,0.5096
2.66553e-008,0.4510
2.66939e-008,0.4084
2.67325e-008,0.3763
2.67710e-008,0.3613
2.68096e-008,0.3788
2.68482e-008,0.4357
2.68868e-008,0.5344
2.69254e-008,0.6587
2.69639e-008,0.7770
2.70025e-008,0.8707
2.70411e-008,0.9423
2.70797e-008,0.9978
2.71182e-008,1.0438
2.71568e-008,1.0810
2.71954e-008,1.1076
2.72340e-008,1.1266
2.72725e-008,1.1408
2.73111e-008,1.1499
2.73497e-008,1.1570
2.73882e-008,1.1639
2.74268e-008,1.1687
2.74654e-008,1.1703
2.75040e-008,1.1691
2.75425e-008,1.1677
2.75811e-008,1.1685
2.76197e-008,1.1709
2.76583e-008,1.1728
2.76968e-008,1.1739
2.77354e-008,1.1748
2.77740e-008,1.1751
2.78126e-008,1.1753
2.78512e-008,1.1756
2.78897e-008,1.1762
2.79283e-008,1.1770
2.79669e-008,1.1774
2.80055e-008,1.1772
2.80440e-008,1.1772
2.80826e-008,1.1776
2.81212e-008,1.1779
2.81598e-008,1.1780
2.81983e-008,1.1779
2.82369e-008,1.1778
2.82755e-008,1.1778
2.83140e-008,1.1778
2.83526e-008,1.1777
2.83912e-008,1.1779
2.84298e-008,1.1780
2.84683e-008,1.1779
2.85069e-008,1.1778
2.85455e-008,1.1779
2.85841e-008,1.1794
2.86226e-008,1.1825
2.86612e-008,1.1820
2.86998e-008,1.1644
2.87384e-008,1.1112
2.87770e-008,1.0159
2.88155e-008,0.8978
2.88541e-008,0.7795
2.88927e-008,0.6719
2.89313e-008,0.5791
2.89698e-008,0.5043
2.90084e-008,0.4481
2.90470e-008,0.4055
2.90855e-008,0.3743
2.91241e-008,0.3643
2.91627e-008,0.3911
2.92013e-008,0.4588
2.92398e-008,0.5653
2.92784e-008,0.6883
2.93170e-008,0.7995
2.93556e-008,0.8873
2.93941e-008,0.9548
2.94327e-008,1.0077
2.94713e-008,1.0523
2.95099e-008,1.0955
2.95485e-008,1.1372
2.95870e-008,1.1657
2.96256e-008,1.1665
2.96642e-008,1.1327
2.97028e-008,1.0499
2.97413e-008,0.9343
2.97799e-008,0.8105
2.98185e-008,0.6942
2.98570e-008,0.5954
2.98956e-008,0.5174
2.99342e-008,0.4568
2.99728e-008,0.4148
3.00113e-008,0.3862
3.00499e-008,0.3633
3.00885e-008,0.3463
3.01271e-008,0.3353
3.01657e-008,0.3267
3.02042e-008,0.3208
3.02428e-008,0.3177
3.02814e-008,0.3174
3.03199e-008,0.3203
3.03585e-008,0.3233
3.03971e-008,0.3243
3.04357e-008,0.3247
3.04743e-008,0.3270
3.05128e-008,0.3364
3.05514e-008,0.3647
3.05900e-008,0.4252
3.06285e-008,0.5219
3.06671e-008,0.6426
3.07057e-008,0.7578
3.07443e-008,0.8484
3.07829e-008,0.9175
3.08214e-008,0.9749
3.08600e-008,1.0242
3.08986e-008,1.0665
3.09372e-008,1.1128
3.09757e-008,1.1506
3.10143e-008,1.1673
3.10529e-008,1.1513
3.10914e-008,1.0904
3.11300e-008,0.9874
3.11686e-008,0.8664
3.12072e-008,0.7467
3.12458e-008,0.6386
3.12843e-008,0.5518
3.13229e-008,0.4838
3.13615e-008,0.4327
3.14000e-008,0.3940
3.14386e-008,0.3676
3.14772e-008,0.3638
3.15158e-008,0.3976
3.15544e-008,0.4720
3.15929e-008,0.5848
3.16315e-008,0.7108
3.16701e-008,0.8196
3.17087e-008,0.9031
3.17472e-008,0.9670
3.17858e-008,1.0178
3.18244e-008,1.0607
3.18629e-008,1.1047
3.19015e-008,1.1439
3.19401e-008,1.1682
3.19787e-008,1.1631
3.20173e-008,1.1191
3.20558e-008,1.0273
3.20944e-008,0.9084
3.21330e-008,0.7856
3.21715e-008,0.6719
3.22101e-008,0.5772
3.22487e-008,0.5028
3.22873e-008,0.4461
3.23259e-008,0.4046
3.23644e-008,0.3739
3.24030e-008,0.3613
3.24416e-008,0.3828
3.24801e-008,0.4439
3.25187e-008,0.5464
3.25573e-008,0.6716
3.25959e-008,0.7877
3.26344e-008,0.8789
3.26730e-008,0.9486
3.27116e-008,1.0028
3.27502e-008,1.0480
3.27888e-008,1.0907
3.28273e-008,1.1331
3.28659e-008,1.1635
3.29045e-008,1.1680
3.29430e-008,1.1386
3.29816e-008,1.0604
3.30202e-008,0.9475
3.30588e-008,0.8240
3.30974e-008,0.7062
3.31359e-008,0.6048
3.31745e-008,0.5245
3.32131e-008,0.4621
3.32516e-008,0.4183
3.32902e-008,0.3888
3.33288e-008,0.3654
3.33674e-008,0.3477
3.34060e-008,0.3363
3.34445e-008,0.3274
3.34831e-008,0.3211
3.35217e-008,0.3178
3.35603e-008,0.3173
3.35988e-008,0.3198
3.36374e-008,0.3229
3.36760e-008,0.3241
3.37145e-008,0.3247
3.37531e-008,0.3266
3.37917e-008,0.3348
3.38303e-008,0.3603
3.38689e-008,0.4170
3.39074e-008,0.5100
3.39460e-008,0.6294
3.39846e-008,0.7466
3.40231e-008,0.8400
3.40617e-008,0.9108
3.41003e-008,0.9693
3.41389e-008,1.0193
3.41775e-008,1.0607
3.42160e-008,1.0924
3.42546e-008,1.1153
3.42932e-008,1.1323
3.43318e-008,1.1438
3.43703e-008,1.1516
3.44089e-008,1.1592
3.44475e-008,1.1659
3.44860e-008,1.1687
3.45246e-008,1.1682
3.45632e-008,1.1671
3.46018e-008,1.1679
3.46404e-008,1.1706
3.46789e-008,1.1748
3.47175e-008,1.1798
3.47561e-008,1.1808
3.47946e-008,1.1645
3.48332e-008,1.1127
3.48718e-008,1.0188
3.49104e-008,0.9020
3.49490e-008,0.7845
3.49875e-008,0.6768
3.50261e-008,0.5830
3.50647e-008,0.5071
3.51032e-008,0.4503
3.51418e-008,0.4112
3.51804e-008,0.3824
3.52190e-008,0.3597
3.52575e-008,0.3446
3.52961e-008,0.3351
3.53347e-008,0.3272
3.53733e-008,0.3209
3.54119e-008,0.3179
3.54504e-008,0.3187
3.54890e-008,0.3216
3.55276e-008,0.3233
3.55661e-008,0.3238
3.56047e-008,0.3245
3.56433e-008,0.3248
3.56819e-008,0.3240
3.57205e-008,0.3229
3.57590e-008,0.3224
3.57976e-008,0.3225
3.58362e-008,0.3223
3.58747e-008,0.3217
3.59133e-008,0.3212
3.59519e-008,0.3212
3.59905e-008,0.3211
3.60290e-008,0.3207
3.60676e-008,0.3205
3.61062e-008,0.3235
3.61448e-008,0.3351
3.61834e-008,0.3665
3.62219e-008,0.4305
3.62605e-008,0.5300
3.62991e-008,0.6513
3.63376e-008,0.7651
3.63762e-008,0.8541
3.64148e-008,0.9223
3.64534e-008,0.9793
3.64920e-008,1.0282
3.65305e-008,1.0679
3.65691e-008,1.0977
3.66077e-008,1.1193
3.66462e-008,1.1352
3.66848e-008,1.1456
3.67234e-008,1.1531
3.67620e-008,1.1606
3.68006e-008,1.1667
3.68391e-008,1.1688
3.68777e-008,1.1680
3.69163e-008,1.1671
3.69549e-008,1.1684
3.69934e-008,1.1712
3.70320e-008,1.1757
3.70706e-008,1.1805
3.71091e-008,1.1793
3.71477e-008,1.1571
3.71863e-008,1.0962
3.72249e-008,0.9953
3.72635e-008,0.8769
3.73020e-008,0.7610
3.73406e-008,0.6558
3.73792e-008,0.5656
3.74177e-008,0.4936
3.74563e-008,0.4405
3.74949e-008,0.3992
3.75335e-008,0.3704
3.75721e-008,0.3653
3.76106e-008,0.3984
3.76492e-008,0.4727
3.76878e-008,0.5836
3.77263e-008,0.7065
3.77649e-008,0.8146
3.78035e-008,0.8991
3.78421e-008,0.9636
3.78806e-008,1.0149
3.79192e-008,1.0583
3.79578e-008,1.1014
3.79964e-008,1.1416
3.80350e-008,1.1675
3.80735e-008,1.1639
3.81121e-008,1.1231
3.81507e-008,1.0336
3.81892e-008,0.9150
3.82278e-008,0.7918
3.82664e-008,0.6777
3.83050e-008,0.5820
3.83436e-008,0.5069
3.83821e-008,0.4491
3.84207e-008,0.4062
3.84593e-008,0.3748
3.84978e-008,0.3611
3.85364e-008,0.3805
3.85750e-008,0.4394
3.86136e-008,0.5399
3.86521e-008,0.6646
3.86907e-008,0.7819
3.87293e-008,0.8745
3.87679e-008,0.9451
3.88065e-008,1.0002
3.88450e-008,1.0459
3.88836e-008,1.0825
3.89222e-008,1.1085
3.89607e-008,1.1274
3.89993e-008,1.1413
3.90379e-008,1.1503
3.90765e-008,1.1574
3.91151e-008,1.1642
3.91536e-008,1.1689
3.91922e-008,1.1703
3.92308e-008,1.1690
3.92693e-008,1.1676
3.93079e-008,1.1686
3.93465e-008,1.1711
3.93851e-008,1.1729
3.94237e-008,1.1740
3.94622e-008,1.1748
3.95008e-008,1.1752
3.95394e-008,1.1753
3.95780e-008,1.1756
3.96165e-008,1.1762
3.96551e-008,1.1771
3.96937e-008,1.1775
3.97322e-008,1.1772
3.97708e-008,1.1772
3.98094e-008,1.1778
3.98480e-008,1.1800
3.98866e-008,1.1830
3.99251e-008,1.1803
3.99637e-008,1.1568
4.00023e-008,1.0946
4.00408e-008,0.9925
4.00794e-008,0.8729
4.01180e-008,0.7563
4.01566e-008,0.6516
4.01952e-008,0.5623
4.02337e-008,0.4910
4.02723e-008,0.4386
4.03109e-008,0.3979
4.03494e-008,0.3701
4.03880e-008,0.3664
4.04266e-008,0.4015
4.04652e-008,0.4779
4.05037e-008,0.5902
4.05423e-008,0.7128
4.05809e-008,0.8194
4.06195e-008,0.9027
4.06581e-008,0.9665
4.06966e-008,1.0175
4.07352e-008,1.0606
4.07738e-008,1.1047
4.08123e-008,1.1443
4.08509e-008,1.1685
4.08895e-008,1.1630
4.09281e-008,1.1196
4.09667e-008,1.0282
4.10052e-008,0.9089
4.10438e-008,0.7858
4.10824e-008,0.6722
4.11209e-008,0.5778
4.11595e-008,0.5036
4.11981e-008,0.4466
4.12367e-008,0.4048
4.12752e-008,0.3741
4.13138e-008,0.3614
4.13524e-008,0.3826
4.13910e-008,0.4435
4.14296e-008,0.5460
