.HEADER
..NAMES
Time,V U4.H7
3.1631e-009,0.3225
3.2017e-009,0.3223
3.2403e-009,0.3223
3.2789e-009,0.3252
3.3175e-009,0.3373
3.3560e-009,0.3689
3.3946e-009,0.4305
3.4332e-009,0.5250
3.4717e-009,0.6402
3.5103e-009,0.7530
3.5489e-009,0.8498
3.5875e-009,0.9306
3.6260e-009,0.9959
3.6646e-009,1.0432
3.7032e-009,1.0802
3.7418e-009,1.1195
3.7803e-009,1.1525
3.8189e-009,1.1621
3.8575e-009,1.1443
3.8961e-009,1.0871
3.9346e-009,0.9852
3.9732e-009,0.8608
4.0118e-009,0.7398
4.0504e-009,0.6287
4.0890e-009,0.5317
4.1275e-009,0.4603
4.1661e-009,0.4153
4.2047e-009,0.3853
4.2433e-009,0.3635
4.2818e-009,0.3494
4.3204e-009,0.3385
4.3590e-009,0.3280
4.3975e-009,0.3202
4.4361e-009,0.3175
4.4747e-009,0.3182
4.5133e-009,0.3205
4.5519e-009,0.3233
4.5904e-009,0.3260
4.6290e-009,0.3278
4.6676e-009,0.3293
4.7062e-009,0.3345
4.7447e-009,0.3536
4.7833e-009,0.3996
4.8219e-009,0.4790
4.8604e-009,0.5872
4.8990e-009,0.7039
4.9376e-009,0.8094
4.9762e-009,0.8964
5.0147e-009,0.9682
5.0533e-009,1.0235
5.0919e-009,1.0617
5.1305e-009,1.0886
5.1691e-009,1.1104
5.2076e-009,1.1279
5.2462e-009,1.1415
5.2848e-009,1.1531
5.3234e-009,1.1617
5.3619e-009,1.1656
5.4005e-009,1.1661
5.4391e-009,1.1661
5.4776e-009,1.1668
5.5162e-009,1.1677
5.5548e-009,1.1687
5.5934e-009,1.1716
5.6320e-009,1.1766
5.6705e-009,1.1794
5.7091e-009,1.1685
5.7477e-009,1.1287
5.7863e-009,1.0514
5.8248e-009,0.9465
5.8634e-009,0.8310
5.9020e-009,0.7158
5.9405e-009,0.6074
5.9791e-009,0.5176
6.0177e-009,0.4532
6.0563e-009,0.4094
6.0948e-009,0.3793
6.1334e-009,0.3599
6.1720e-009,0.3471
6.2106e-009,0.3361
6.2492e-009,0.3267
6.2877e-009,0.3211
6.3263e-009,0.3194
6.3649e-009,0.3196
6.4035e-009,0.3211
6.4420e-009,0.3236
6.4806e-009,0.3262
6.5192e-009,0.3278
6.5577e-009,0.3301
6.5963e-009,0.3396
6.6349e-009,0.3674
6.6735e-009,0.4250
6.7121e-009,0.5160
6.7506e-009,0.6304
6.7892e-009,0.7446
6.8278e-009,0.8430
6.8664e-009,0.9245
6.9049e-009,0.9909
6.9435e-009,1.0396
6.9821e-009,1.0726
7.0206e-009,1.0972
7.0592e-009,1.1175
7.0978e-009,1.1332
7.1364e-009,1.1459
7.1749e-009,1.1567
7.2135e-009,1.1637
7.2521e-009,1.1660
7.2907e-009,1.1661
7.3293e-009,1.1664
7.3678e-009,1.1672
7.4064e-009,1.1681
7.4450e-009,1.1694
7.4835e-009,1.1734
7.5221e-009,1.1785
7.5607e-009,1.1777
7.5993e-009,1.1580
7.6379e-009,1.1046
7.6764e-009,1.0150
7.7150e-009,0.9045
7.7536e-009,0.7884
7.7922e-009,0.6745
7.8307e-009,0.5716
7.8693e-009,0.4910
7.9079e-009,0.4349
7.9464e-009,0.3925
7.9850e-009,0.3662
8.0236e-009,0.3648
8.0622e-009,0.3963
8.1008e-009,0.4630
8.1393e-009,0.5672
8.1779e-009,0.6915
8.2165e-009,0.8072
8.2550e-009,0.9003
8.2936e-009,0.9765
8.3322e-009,1.0353
8.3708e-009,1.0732
8.4093e-009,1.0970
8.4479e-009,1.1160
8.4865e-009,1.1316
8.5251e-009,1.1434
8.5637e-009,1.1541
8.6022e-009,1.1630
8.6408e-009,1.1676
8.6794e-009,1.1679
8.7179e-009,1.1671
8.7565e-009,1.1669
8.7951e-009,1.1674
8.8337e-009,1.1682
8.8722e-009,1.1694
8.9108e-009,1.1711
8.9494e-009,1.1732
8.9880e-009,1.1744
9.0266e-009,1.1749
9.0651e-009,1.1753
9.1037e-009,1.1754
9.1423e-009,1.1753
9.1808e-009,1.1755
9.2194e-009,1.1762
9.2580e-009,1.1768
9.2966e-009,1.1769
9.3352e-009,1.1770
9.3737e-009,1.1772
9.4123e-009,1.1772
9.4509e-009,1.1770
9.4895e-009,1.1769
9.5280e-009,1.1769
9.5666e-009,1.1769
9.6052e-009,1.1769
9.6437e-009,1.1770
9.6823e-009,1.1771
9.7209e-009,1.1771
9.7595e-009,1.1770
9.7981e-009,1.1770
9.8366e-009,1.1770
9.8752e-009,1.1770
9.9138e-009,1.1770
9.9524e-009,1.1770
9.9909e-009,1.1770
1.00295e-008,1.1771
1.00681e-008,1.1770
1.01066e-008,1.1771
1.01452e-008,1.1771
1.01838e-008,1.1771
1.02224e-008,1.1770
1.02610e-008,1.1770
1.02995e-008,1.1771
1.03381e-008,1.1771
1.03767e-008,1.1771
1.04152e-008,1.1771
1.04538e-008,1.1771
1.04924e-008,1.1771
1.05310e-008,1.1771
1.05695e-008,1.1771
1.06081e-008,1.1771
1.06467e-008,1.1771
1.06853e-008,1.1771
1.07239e-008,1.1772
1.07624e-008,1.1786
1.08010e-008,1.1812
1.08396e-008,1.1801
1.08781e-008,1.1630
1.09167e-008,1.1139
1.09553e-008,1.0280
1.09939e-008,0.9192
1.10324e-008,0.8031
1.10710e-008,0.6878
1.11096e-008,0.5824
1.11482e-008,0.4987
1.11868e-008,0.4401
1.12253e-008,0.3962
1.12639e-008,0.3679
1.13025e-008,0.3635
1.13410e-008,0.3917
1.13796e-008,0.4544
1.14182e-008,0.5546
1.14568e-008,0.6781
1.14953e-008,0.7957
1.15339e-008,0.8910
1.15725e-008,0.9689
1.16111e-008,1.0300
1.16497e-008,1.0701
1.16882e-008,1.0949
1.17268e-008,1.1143
1.17654e-008,1.1303
1.18039e-008,1.1423
1.18425e-008,1.1530
1.18811e-008,1.1622
1.19197e-008,1.1674
1.19583e-008,1.1681
1.19968e-008,1.1672
1.20354e-008,1.1669
1.20740e-008,1.1674
1.21126e-008,1.1682
1.21511e-008,1.1702
1.21897e-008,1.1750
1.22283e-008,1.1795
1.22668e-008,1.1730
1.23054e-008,1.1406
1.23440e-008,1.0711
1.23826e-008,0.9705
1.24212e-008,0.8559
1.24597e-008,0.7400
1.24983e-008,0.6293
1.25369e-008,0.5348
1.25755e-008,0.4650
1.26140e-008,0.4155
1.26526e-008,0.3787
1.26912e-008,0.3612
1.27297e-008,0.3739
1.27683e-008,0.4194
1.28069e-008,0.5019
1.28455e-008,0.6185
1.28841e-008,0.7424
1.29226e-008,0.8485
1.29612e-008,0.9339
1.29998e-008,1.0037
1.30383e-008,1.0535
1.30769e-008,1.0864
1.31155e-008,1.1212
1.31541e-008,1.1528
1.31926e-008,1.1656
1.32312e-008,1.1521
1.32698e-008,1.1017
1.33084e-008,1.0064
1.33470e-008,0.8833
1.33855e-008,0.7592
1.34241e-008,0.6451
1.34627e-008,0.5448
1.35012e-008,0.4688
1.35398e-008,0.4203
1.35784e-008,0.3887
1.36170e-008,0.3663
1.36555e-008,0.3518
1.36941e-008,0.3408
1.37327e-008,0.3299
1.37713e-008,0.3214
1.38099e-008,0.3178
1.38484e-008,0.3179
1.38870e-008,0.3200
1.39256e-008,0.3230
1.39641e-008,0.3258
1.40027e-008,0.3277
1.40413e-008,0.3283
1.40799e-008,0.3273
1.41185e-008,0.3256
1.41570e-008,0.3244
1.41956e-008,0.3237
1.42342e-008,0.3232
1.42728e-008,0.3232
1.43113e-008,0.3237
1.43499e-008,0.3235
1.43885e-008,0.3229
1.44270e-008,0.3225
1.44656e-008,0.3223
1.45042e-008,0.3226
1.45428e-008,0.3267
1.45814e-008,0.3418
1.46199e-008,0.3788
1.46585e-008,0.4472
1.46971e-008,0.5476
1.47357e-008,0.6640
1.47742e-008,0.7742
1.48128e-008,0.8674
1.48514e-008,0.9452
1.48899e-008,1.0070
1.49285e-008,1.0508
1.49671e-008,1.0885
1.50057e-008,1.1268
1.50443e-008,1.1566
1.50828e-008,1.1611
1.51214e-008,1.1361
1.51600e-008,1.0694
1.51985e-008,0.9606
1.52371e-008,0.8350
1.52757e-008,0.7162
1.53143e-008,0.6074
1.53528e-008,0.5146
1.53914e-008,0.4492
1.54300e-008,0.4083
1.54686e-008,0.3802
1.55071e-008,0.3601
1.55457e-008,0.3471
1.55843e-008,0.3363
1.56229e-008,0.3260
1.56615e-008,0.3192
1.57000e-008,0.3175
1.57386e-008,0.3186
1.57772e-008,0.3211
1.58158e-008,0.3239
1.58543e-008,0.3264
1.58929e-008,0.3281
1.59315e-008,0.3298
1.59701e-008,0.3368
1.60086e-008,0.3604
1.60472e-008,0.4130
1.60858e-008,0.4991
1.61243e-008,0.6112
1.61629e-008,0.7268
1.62015e-008,0.8285
1.62401e-008,0.9123
1.62786e-008,0.9809
1.63172e-008,1.0326
1.63558e-008,1.0678
1.63944e-008,1.0934
1.64329e-008,1.1143
1.64715e-008,1.1309
1.65101e-008,1.1440
1.65487e-008,1.1552
1.65873e-008,1.1629
1.66258e-008,1.1659
1.66644e-008,1.1660
1.67030e-008,1.1663
1.67416e-008,1.1670
1.67801e-008,1.1679
1.68187e-008,1.1689
1.68573e-008,1.1704
1.68959e-008,1.1722
1.69344e-008,1.1736
1.69730e-008,1.1744
1.70116e-008,1.1749
1.70501e-008,1.1751
1.70887e-008,1.1751
1.71273e-008,1.1752
1.71659e-008,1.1758
1.72044e-008,1.1764
1.72430e-008,1.1767
1.72816e-008,1.1768
1.73202e-008,1.1770
1.73588e-008,1.1771
1.73973e-008,1.1770
1.74359e-008,1.1769
1.74745e-008,1.1769
1.75131e-008,1.1769
1.75516e-008,1.1769
1.75902e-008,1.1769
1.76288e-008,1.1770
1.76674e-008,1.1770
1.77059e-008,1.1770
1.77445e-008,1.1770
1.77831e-008,1.1777
1.78216e-008,1.1801
1.78602e-008,1.1814
1.78988e-008,1.1722
1.79374e-008,1.1366
1.79759e-008,1.0636
1.80145e-008,0.9612
1.80531e-008,0.8464
1.80917e-008,0.7303
1.81302e-008,0.6196
1.81688e-008,0.5268
1.82074e-008,0.4593
1.82460e-008,0.4109
1.82846e-008,0.3756
1.83231e-008,0.3609
1.83617e-008,0.3773
1.84003e-008,0.4266
1.84389e-008,0.5129
1.84774e-008,0.6315
1.85160e-008,0.7543
1.85546e-008,0.8579
1.85932e-008,0.9416
1.86317e-008,1.0097
1.86703e-008,1.0574
1.87089e-008,1.0867
1.87474e-008,1.1074
1.87860e-008,1.1249
1.88246e-008,1.1382
1.88632e-008,1.1491
1.89017e-008,1.1591
1.89403e-008,1.1661
1.89789e-008,1.1681
1.90175e-008,1.1675
1.90560e-008,1.1669
1.90946e-008,1.1672
1.91332e-008,1.1679
1.91718e-008,1.1688
1.92104e-008,1.1702
1.92489e-008,1.1723
1.92875e-008,1.1740
1.93261e-008,1.1747
1.93647e-008,1.1751
1.94032e-008,1.1755
1.94418e-008,1.1754
1.94804e-008,1.1753
1.95190e-008,1.1759
1.95575e-008,1.1766
1.95961e-008,1.1769
1.96347e-008,1.1770
1.96732e-008,1.1787
1.97118e-008,1.1814
1.97504e-008,1.1801
1.97890e-008,1.1630
1.98275e-008,1.1140
1.98661e-008,1.0282
1.99047e-008,0.9196
1.99433e-008,0.8035
1.99819e-008,0.6883
2.00204e-008,0.5828
2.00590e-008,0.4990
2.00976e-008,0.4402
2.01362e-008,0.3963
2.01747e-008,0.3679
2.02133e-008,0.3634
2.02519e-008,0.3914
2.02905e-008,0.4540
2.03290e-008,0.5541
2.03676e-008,0.6775
2.04062e-008,0.7952
2.04447e-008,0.8906
2.04833e-008,0.9686
2.05219e-008,1.0297
2.05605e-008,1.0701
2.05990e-008,1.1034
2.06376e-008,1.1370
2.06762e-008,1.1625
2.07148e-008,1.1632
2.07533e-008,1.1339
2.07919e-008,1.0622
2.08305e-008,0.9504
2.08691e-008,0.8237
2.09077e-008,0.7045
2.09462e-008,0.5958
2.09848e-008,0.5055
2.10234e-008,0.4432
2.10620e-008,0.4017
2.11005e-008,0.3713
2.11391e-008,0.3586
2.11777e-008,0.3762
2.12163e-008,0.4266
2.12548e-008,0.5146
2.12934e-008,0.6349
2.13320e-008,0.7587
2.13705e-008,0.8630
2.14091e-008,0.9474
2.14477e-008,1.0147
2.14863e-008,1.0605
2.15248e-008,1.0885
2.15634e-008,1.1086
2.16020e-008,1.1251
2.16406e-008,1.1378
2.16791e-008,1.1491
2.17177e-008,1.1596
2.17563e-008,1.1663
2.17949e-008,1.1682
2.18335e-008,1.1678
2.18720e-008,1.1670
2.19106e-008,1.1670
2.19492e-008,1.1676
2.19878e-008,1.1690
2.20263e-008,1.1732
2.20649e-008,1.1785
2.21035e-008,1.1770
2.21420e-008,1.1548
2.21806e-008,1.0976
2.22192e-008,1.0050
2.22578e-008,0.8932
2.22963e-008,0.7769
2.23349e-008,0.6635
2.23735e-008,0.5626
2.24121e-008,0.4845
2.24506e-008,0.4304
2.24892e-008,0.3892
2.25278e-008,0.3648
2.25664e-008,0.3665
2.26050e-008,0.4011
2.26435e-008,0.4715
2.26821e-008,0.5788
2.27207e-008,0.7035
2.27593e-008,0.8172
2.27978e-008,0.9084
2.28364e-008,0.9831
2.28750e-008,1.0399
2.29136e-008,1.0766
2.29521e-008,1.1106
2.29907e-008,1.1436
2.30293e-008,1.1644
2.30678e-008,1.1600
2.31064e-008,1.1228
2.31450e-008,1.0414
2.31836e-008,0.9242
2.32221e-008,0.7979
2.32607e-008,0.6807
2.32993e-008,0.5749
2.33379e-008,0.4899
2.33764e-008,0.4335
2.34150e-008,0.3976
2.34536e-008,0.3726
2.34922e-008,0.3557
2.35308e-008,0.3443
2.35693e-008,0.3333
2.36079e-008,0.3236
2.36465e-008,0.3184
2.36851e-008,0.3176
2.37236e-008,0.3192
2.37622e-008,0.3220
2.38008e-008,0.3250
2.38394e-008,0.3273
2.38779e-008,0.3283
2.39165e-008,0.3278
2.39551e-008,0.3261
2.39936e-008,0.3247
2.40322e-008,0.3239
2.40708e-008,0.3233
2.41094e-008,0.3231
2.41479e-008,0.3235
2.41865e-008,0.3237
2.42251e-008,0.3231
2.42637e-008,0.3226
2.43023e-008,0.3224
2.43408e-008,0.3220
2.43794e-008,0.3215
2.44180e-008,0.3215
2.44566e-008,0.3217
2.44951e-008,0.3218
2.45337e-008,0.3219
2.45723e-008,0.3220
2.46109e-008,0.3220
2.46494e-008,0.3218
2.46880e-008,0.3217
2.47266e-008,0.3217
2.47651e-008,0.3217
2.48037e-008,0.3218
2.48423e-008,0.3218
2.48809e-008,0.3218
2.49194e-008,0.3218
2.49580e-008,0.3218
2.49966e-008,0.3218
2.50352e-008,0.3217
2.50737e-008,0.3217
2.51123e-008,0.3217
2.51509e-008,0.3217
2.51895e-008,0.3217
2.52281e-008,0.3218
2.52666e-008,0.3218
2.53052e-008,0.3235
2.53438e-008,0.3307
2.53824e-008,0.3520
2.54209e-008,0.3995
2.54595e-008,0.4800
2.54981e-008,0.5889
2.55367e-008,0.7052
2.55752e-008,0.8099
2.56138e-008,0.8973
2.56524e-008,0.9697
2.56909e-008,1.0249
2.57295e-008,1.0635
2.57681e-008,1.1022
2.58067e-008,1.1385
2.58452e-008,1.1606
2.58838e-008,1.1559
2.59224e-008,1.1170
2.59610e-008,1.0335
2.59995e-008,0.9157
2.60381e-008,0.7907
2.60767e-008,0.6753
2.61153e-008,0.5712
2.61539e-008,0.4875
2.61924e-008,0.4319
2.62310e-008,0.3929
2.62696e-008,0.3660
2.63082e-008,0.3597
2.63467e-008,0.3853
2.63853e-008,0.4453
2.64239e-008,0.5436
2.64625e-008,0.6679
2.65010e-008,0.7883
2.65396e-008,0.8866
2.65782e-008,0.9665
2.66167e-008,1.0285
2.66553e-008,1.0689
2.66939e-008,1.0939
2.67325e-008,1.1131
2.67710e-008,1.1287
2.68096e-008,1.1407
2.68482e-008,1.1520
2.68868e-008,1.1618
2.69254e-008,1.1672
2.69639e-008,1.1681
2.70025e-008,1.1675
2.70411e-008,1.1668
2.70797e-008,1.1670
2.71182e-008,1.1678
2.71568e-008,1.1699
2.71954e-008,1.1746
2.72340e-008,1.1793
2.72725e-008,1.1739
2.73111e-008,1.1436
2.73497e-008,1.0764
2.73882e-008,0.9771
2.74268e-008,0.8628
2.74654e-008,0.7469
2.75040e-008,0.6356
2.75425e-008,0.5398
2.75811e-008,0.4685
2.76197e-008,0.4199
2.76583e-008,0.3865
2.76968e-008,0.3645
2.77354e-008,0.3503
2.77740e-008,0.3390
2.78126e-008,0.3289
2.78512e-008,0.3222
2.78897e-008,0.3196
2.79283e-008,0.3195
2.79669e-008,0.3206
2.80055e-008,0.3229
2.80440e-008,0.3256
2.80826e-008,0.3275
2.81212e-008,0.3292
2.81598e-008,0.3357
2.81983e-008,0.3572
2.82369e-008,0.4059
2.82755e-008,0.4879
2.83140e-008,0.5980
2.83526e-008,0.7143
2.83912e-008,0.8179
2.84298e-008,0.9035
2.84683e-008,0.9742
2.85069e-008,1.0280
2.85455e-008,1.0657
2.85841e-008,1.1048
2.86226e-008,1.1408
2.86612e-008,1.1611
2.86998e-008,1.1552
2.87384e-008,1.1144
2.87770e-008,1.0284
2.88155e-008,0.9092
2.88541e-008,0.7845
2.88927e-008,0.6697
2.89313e-008,0.5662
2.89698e-008,0.4839
2.90084e-008,0.4299
2.90470e-008,0.3918
2.90855e-008,0.3656
2.91241e-008,0.3605
2.91627e-008,0.3877
2.92013e-008,0.4496
2.92398e-008,0.5496
2.92784e-008,0.6742
2.93170e-008,0.7939
2.93556e-008,0.8912
2.93941e-008,0.9702
2.94327e-008,1.0311
2.94713e-008,1.0705
2.95099e-008,1.0951
2.95485e-008,1.1140
2.95870e-008,1.1293
2.96256e-008,1.1413
2.96642e-008,1.1526
2.97028e-008,1.1622
2.97413e-008,1.1673
2.97799e-008,1.1682
2.98185e-008,1.1675
2.98570e-008,1.1668
2.98956e-008,1.1670
2.99342e-008,1.1679
2.99728e-008,1.1700
3.00113e-008,1.1748
3.00499e-008,1.1793
3.00885e-008,1.1731
3.01271e-008,1.1411
3.01657e-008,1.0719
3.02042e-008,0.9714
3.02428e-008,0.8568
3.02814e-008,0.7410
3.03199e-008,0.6302
3.03585e-008,0.5355
3.03971e-008,0.4655
3.04357e-008,0.4179
3.04743e-008,0.3852
3.05128e-008,0.3636
3.05514e-008,0.3497
3.05900e-008,0.3385
3.06285e-008,0.3285
3.06671e-008,0.3220
3.07057e-008,0.3196
3.07443e-008,0.3195
3.07829e-008,0.3207
3.08214e-008,0.3230
3.08600e-008,0.3257
3.08986e-008,0.3275
3.09372e-008,0.3277
3.09757e-008,0.3268
3.10143e-008,0.3256
3.10529e-008,0.3246
3.10914e-008,0.3237
3.11300e-008,0.3233
3.11686e-008,0.3235
3.12072e-008,0.3235
3.12458e-008,0.3231
3.12843e-008,0.3227
3.13229e-008,0.3226
3.13615e-008,0.3222
3.14000e-008,0.3218
3.14386e-008,0.3216
3.14772e-008,0.3217
3.15158e-008,0.3218
3.15544e-008,0.3218
3.15929e-008,0.3219
3.16315e-008,0.3220
3.16701e-008,0.3219
3.17087e-008,0.3218
3.17472e-008,0.3218
3.17858e-008,0.3218
3.18244e-008,0.3218
3.18629e-008,0.3218
3.19015e-008,0.3218
3.19401e-008,0.3218
3.19787e-008,0.3218
3.20173e-008,0.3218
3.20558e-008,0.3218
3.20944e-008,0.3218
3.21330e-008,0.3217
3.21715e-008,0.3217
3.22101e-008,0.3217
3.22487e-008,0.3218
3.22873e-008,0.3218
3.23259e-008,0.3225
3.23644e-008,0.3269
3.24030e-008,0.3417
3.24416e-008,0.3781
3.24801e-008,0.4461
3.25187e-008,0.5462
3.25573e-008,0.6626
3.25959e-008,0.7730
3.26344e-008,0.8666
3.26730e-008,0.9446
3.27116e-008,1.0066
3.27502e-008,1.0504
3.27888e-008,1.0807
3.28273e-008,1.1041
3.28659e-008,1.1229
3.29045e-008,1.1372
3.29430e-008,1.1493
3.29816e-008,1.1591
3.30202e-008,1.1646
3.30588e-008,1.1660
3.30974e-008,1.1661
3.31359e-008,1.1667
3.31745e-008,1.1675
3.32131e-008,1.1683
3.32516e-008,1.1702
3.32902e-008,1.1749
3.33288e-008,1.1793
3.33674e-008,1.1744
3.34060e-008,1.1458
3.34445e-008,1.0809
3.34831e-008,0.9829
3.35217e-008,0.8693
3.35603e-008,0.7535
3.35988e-008,0.6416
3.36374e-008,0.5444
3.36760e-008,0.4716
3.37145e-008,0.4211
3.37531e-008,0.3825
3.37917e-008,0.3624
3.38303e-008,0.3709
3.38689e-008,0.4126
3.39074e-008,0.4907
3.39460e-008,0.6041
3.39846e-008,0.7284
3.40231e-008,0.8375
3.40617e-008,0.9249
3.41003e-008,0.9964
3.41389e-008,1.0488
3.41775e-008,1.0829
3.42160e-008,1.1176
3.42546e-008,1.1497
3.42932e-008,1.1654
3.43318e-008,1.1554
3.43703e-008,1.1100
3.44089e-008,1.0194
3.44475e-008,0.8981
3.44860e-008,0.7731
3.45246e-008,0.6579
3.45632e-008,0.5554
3.46018e-008,0.4761
3.46404e-008,0.4246
3.46789e-008,0.3874
3.47175e-008,0.3633
3.47561e-008,0.3621
3.47946e-008,0.3928
3.48332e-008,0.4583
3.48718e-008,0.5620
3.49104e-008,0.6874
3.49490e-008,0.8049
3.49875e-008,0.9000
3.50261e-008,0.9775
3.50647e-008,1.0364
3.51032e-008,1.0741
3.51418e-008,1.1074
3.51804e-008,1.1404
3.52190e-008,1.1630
3.52575e-008,1.1612
3.52961e-008,1.1288
3.53347e-008,1.0530
3.53733e-008,0.9383
3.54119e-008,0.8117
3.54504e-008,0.6934
3.54890e-008,0.5857
3.55276e-008,0.4976
3.55661e-008,0.4382
3.56047e-008,0.3979
3.56433e-008,0.3690
3.56819e-008,0.3588
3.57205e-008,0.3797
3.57590e-008,0.4336
3.57976e-008,0.5253
3.58362e-008,0.6472
3.58747e-008,0.7699
3.59133e-008,0.8720
3.59519e-008,0.9547
3.59905e-008,1.0202
3.60290e-008,1.0639
3.60676e-008,1.0964
3.61062e-008,1.1305
3.61448e-008,1.1588
3.61834e-008,1.1643
3.62219e-008,1.1432
3.62605e-008,1.0822
3.62991e-008,0.9771
3.63376e-008,0.8512
3.63762e-008,0.7299
3.64148e-008,0.6183
3.64534e-008,0.5225
3.64920e-008,0.4540
3.65305e-008,0.4097
3.65691e-008,0.3763
3.66077e-008,0.3588
3.66462e-008,0.3697
3.66848e-008,0.4126
3.67234e-008,0.4920
3.67620e-008,0.6072
3.68006e-008,0.7327
3.68391e-008,0.8422
3.68777e-008,0.9303
3.69163e-008,1.0017
3.69549e-008,1.0523
3.69934e-008,1.0835
3.70320e-008,1.1046
3.70706e-008,1.1219
3.71091e-008,1.1352
3.71477e-008,1.1466
3.71863e-008,1.1575
3.72249e-008,1.1652
3.72635e-008,1.1681
3.73020e-008,1.1679
3.73406e-008,1.1671
3.73792e-008,1.1669
3.74177e-008,1.1674
3.74563e-008,1.1684
3.74949e-008,1.1698
3.75335e-008,1.1718
3.75721e-008,1.1737
3.76106e-008,1.1747
3.76492e-008,1.1751
3.76878e-008,1.1754
3.77263e-008,1.1754
3.77649e-008,1.1753
3.78035e-008,1.1757
3.78421e-008,1.1764
3.78806e-008,1.1768
3.79192e-008,1.1769
3.79578e-008,1.1783
3.79964e-008,1.1809
3.80350e-008,1.1810
3.80735e-008,1.1676
3.81121e-008,1.1248
3.81507e-008,1.0446
3.81892e-008,0.9386
3.82278e-008,0.8230
3.82664e-008,0.7073
3.83050e-008,0.5992
3.83436e-008,0.5112
3.83821e-008,0.4487
3.84207e-008,0.4060
3.84593e-008,0.3770
3.84978e-008,0.3586
3.85364e-008,0.3463
3.85750e-008,0.3355
3.86136e-008,0.3263
3.86521e-008,0.3211
3.86907e-008,0.3195
3.87293e-008,0.3197
3.87679e-008,0.3212
3.88065e-008,0.3239
3.88450e-008,0.3265
3.88836e-008,0.3278
3.89222e-008,0.3275
3.89607e-008,0.3265
3.89993e-008,0.3254
3.90379e-008,0.3243
3.90765e-008,0.3235
3.91151e-008,0.3233
3.91536e-008,0.3236
3.91922e-008,0.3235
3.92308e-008,0.3230
3.92693e-008,0.3227
3.93079e-008,0.3225
3.93465e-008,0.3224
3.93851e-008,0.3245
3.94237e-008,0.3343
3.94622e-008,0.3613
3.95008e-008,0.4170
3.95394e-008,0.5061
3.95780e-008,0.6194
3.96165e-008,0.7339
3.96551e-008,0.8340
3.96937e-008,0.9174
3.97322e-008,0.9856
3.97708e-008,1.0361
3.98094e-008,1.0706
3.98480e-008,1.0960
3.98866e-008,1.1166
3.99251e-008,1.1324
3.99637e-008,1.1450
4.00023e-008,1.1559
4.00408e-008,1.1632
4.00794e-008,1.1658
4.01180e-008,1.1661
4.01566e-008,1.1664
4.01952e-008,1.1672
4.02337e-008,1.1680
4.02723e-008,1.1690
4.03109e-008,1.1705
4.03494e-008,1.1723
4.03880e-008,1.1736
4.04266e-008,1.1744
4.04652e-008,1.1749
4.05037e-008,1.1751
4.05423e-008,1.1751
4.05809e-008,1.1753
4.06195e-008,1.1759
4.06581e-008,1.1765
4.06966e-008,1.1767
4.07352e-008,1.1769
4.07738e-008,1.1783
4.08123e-008,1.1809
4.08509e-008,1.1806
4.08895e-008,1.1663
4.09281e-008,1.1216
4.09667e-008,1.0397
4.10052e-008,0.9328
4.10438e-008,0.8170
4.10824e-008,0.7015
4.11209e-008,0.5941
4.11595e-008,0.5074
4.11981e-008,0.4460
4.12367e-008,0.4007
4.12752e-008,0.3701
4.13138e-008,0.3621
4.13524e-008,0.3865
4.13910e-008,0.4448
4.14296e-008,0.5407
