.HEADER
..NAMES
Time,V U3.H8
3.5489e-009,0.7210
3.5875e-009,0.6176
3.6260e-009,0.5349
3.6646e-009,0.4710
3.7032e-009,0.4222
3.7418e-009,0.3854
3.7803e-009,0.3643
3.8189e-009,0.3695
3.8575e-009,0.4121
3.8961e-009,0.4969
3.9346e-009,0.6145
3.9732e-009,0.7376
4.0118e-009,0.8398
4.0504e-009,0.9182
4.0890e-009,0.9804
4.1275e-009,1.0310
4.1661e-009,1.0728
4.2047e-009,1.1159
4.2433e-009,1.1515
4.2818e-009,1.1684
4.3204e-009,1.1561
4.3590e-009,1.1008
4.3975e-009,1.0003
4.4361e-009,0.8782
4.4747e-009,0.7586
4.5133e-009,0.6490
4.5519e-009,0.5585
4.5904e-009,0.4884
4.6290e-009,0.4355
4.6676e-009,0.3958
4.7062e-009,0.3697
4.7447e-009,0.3641
4.7833e-009,0.3943
4.8219e-009,0.4658
4.8604e-009,0.5751
4.8990e-009,0.6999
4.9376e-009,0.8099
4.9762e-009,0.8952
5.0147e-009,0.9623
5.0533e-009,1.0163
5.0919e-009,1.0598
5.1305e-009,1.0928
5.1691e-009,1.1151
5.2076e-009,1.1316
5.2462e-009,1.1448
5.2848e-009,1.1542
5.3234e-009,1.1615
5.3619e-009,1.1675
5.4005e-009,1.1701
5.4391e-009,1.1695
5.4776e-009,1.1680
5.5162e-009,1.1677
5.5548e-009,1.1695
5.5934e-009,1.1720
5.6320e-009,1.1733
5.6705e-009,1.1738
5.7091e-009,1.1745
5.7477e-009,1.1751
5.7863e-009,1.1755
5.8248e-009,1.1759
5.8634e-009,1.1764
5.9020e-009,1.1769
5.9405e-009,1.1772
5.9791e-009,1.1772
6.0177e-009,1.1775
6.0563e-009,1.1779
6.0948e-009,1.1782
6.1334e-009,1.1780
6.1720e-009,1.1778
6.2106e-009,1.1778
6.2492e-009,1.1779
6.2877e-009,1.1780
6.3263e-009,1.1780
6.3649e-009,1.1780
6.4035e-009,1.1780
6.4420e-009,1.1780
6.4806e-009,1.1780
6.5192e-009,1.1780
6.5577e-009,1.1781
6.5963e-009,1.1781
6.6349e-009,1.1780
6.6735e-009,1.1780
6.7121e-009,1.1781
6.7506e-009,1.1781
6.7892e-009,1.1781
6.8278e-009,1.1781
6.8664e-009,1.1781
6.9049e-009,1.1781
6.9435e-009,1.1781
6.9821e-009,1.1781
7.0206e-009,1.1781
7.0592e-009,1.1781
7.0978e-009,1.1781
7.1364e-009,1.1781
7.1749e-009,1.1781
7.2135e-009,1.1782
7.2521e-009,1.1782
7.2907e-009,1.1782
7.3293e-009,1.1782
7.3678e-009,1.1782
7.4064e-009,1.1782
7.4450e-009,1.1783
7.4835e-009,1.1798
7.5221e-009,1.1829
7.5607e-009,1.1819
7.5993e-009,1.1629
7.6379e-009,1.1075
7.6764e-009,1.0112
7.7150e-009,0.8945
7.7536e-009,0.7790
7.7922e-009,0.6730
7.8307e-009,0.5799
7.8693e-009,0.5041
7.9079e-009,0.4475
7.9464e-009,0.4048
7.9850e-009,0.3749
8.0236e-009,0.3665
8.0622e-009,0.3944
8.1008e-009,0.4625
8.1393e-009,0.5683
8.1779e-009,0.6905
8.2165e-009,0.8003
8.2550e-009,0.8874
8.2936e-009,0.9560
8.3322e-009,1.0107
8.3708e-009,1.0555
8.4093e-009,1.0985
8.4479e-009,1.1388
8.4865e-009,1.1657
8.5251e-009,1.1654
8.5637e-009,1.1307
8.6022e-009,1.0474
8.6408e-009,0.9306
8.6794e-009,0.8083
8.7179e-009,0.6935
8.7565e-009,0.5947
8.7951e-009,0.5166
8.8337e-009,0.4563
8.8722e-009,0.4114
8.9108e-009,0.3790
8.9494e-009,0.3630
8.9880e-009,0.3772
9.0266e-009,0.4303
9.0651e-009,0.5253
9.1037e-009,0.6476
9.1423e-009,0.7666
9.1808e-009,0.8619
9.2194e-009,0.9359
9.2580e-009,0.9950
9.2966e-009,1.0428
9.3352e-009,1.0804
9.3737e-009,1.1068
9.4123e-009,1.1253
9.4509e-009,1.1400
9.4895e-009,1.1510
9.5280e-009,1.1588
9.5666e-009,1.1655
9.6052e-009,1.1697
9.6437e-009,1.1703
9.6823e-009,1.1688
9.7209e-009,1.1678
9.7595e-009,1.1688
9.7981e-009,1.1716
9.8366e-009,1.1764
9.8752e-009,1.1809
9.9138e-009,1.1780
9.9524e-009,1.1527
9.9909e-009,1.0876
1.00295e-008,0.9844
1.00681e-008,0.8671
1.01066e-008,0.7543
1.01452e-008,0.6511
1.01838e-008,0.5617
1.02224e-008,0.4899
1.02610e-008,0.4377
1.02995e-008,0.4024
1.03381e-008,0.3764
1.03767e-008,0.3557
1.04152e-008,0.3419
1.04538e-008,0.3327
1.04924e-008,0.3249
1.05310e-008,0.3197
1.05695e-008,0.3185
1.06081e-008,0.3207
1.06467e-008,0.3235
1.06853e-008,0.3249
1.07239e-008,0.3251
1.07624e-008,0.3265
1.08010e-008,0.3325
1.08396e-008,0.3513
1.08781e-008,0.3966
1.09167e-008,0.4778
1.09553e-008,0.5897
1.09939e-008,0.7086
1.10324e-008,0.8089
1.10710e-008,0.8856
1.11096e-008,0.9493
1.11482e-008,1.0042
1.11868e-008,1.0494
1.12253e-008,1.0927
1.12639e-008,1.1347
1.13025e-008,1.1628
1.13410e-008,1.1610
1.13796e-008,1.1232
1.14182e-008,1.0368
1.14568e-008,0.9200
1.14953e-008,0.7999
1.15339e-008,0.6868
1.15725e-008,0.5894
1.16111e-008,0.5132
1.16497e-008,0.4544
1.16882e-008,0.4124
1.17268e-008,0.3846
1.17654e-008,0.3624
1.18039e-008,0.3452
1.18425e-008,0.3343
1.18811e-008,0.3257
1.19197e-008,0.3194
1.19583e-008,0.3176
1.19968e-008,0.3187
1.20354e-008,0.3214
1.20740e-008,0.3244
1.21126e-008,0.3255
1.21511e-008,0.3257
1.21897e-008,0.3285
1.22283e-008,0.3395
1.22668e-008,0.3704
1.23054e-008,0.4346
1.23440e-008,0.5338
1.23826e-008,0.6532
1.24212e-008,0.7646
1.24597e-008,0.8517
1.24983e-008,0.9201
1.25369e-008,0.9789
1.25755e-008,1.0291
1.26140e-008,1.0718
1.26526e-008,1.1172
1.26912e-008,1.1531
1.27297e-008,1.1653
1.27683e-008,1.1473
1.28069e-008,1.0831
1.28455e-008,0.9775
1.28841e-008,0.8563
1.29226e-008,0.7391
1.29612e-008,0.6329
1.29998e-008,0.5469
1.30383e-008,0.4802
1.30769e-008,0.4292
1.31155e-008,0.3907
1.31541e-008,0.3667
1.31926e-008,0.3660
1.32312e-008,0.4022
1.32698e-008,0.4802
1.33084e-008,0.5940
1.33470e-008,0.7186
1.33855e-008,0.8248
1.34241e-008,0.9065
1.34627e-008,0.9711
1.35012e-008,1.0233
1.35398e-008,1.0658
1.35784e-008,1.1084
1.36170e-008,1.1459
1.36555e-008,1.1676
1.36941e-008,1.1602
1.37327e-008,1.1131
1.37713e-008,1.0187
1.38099e-008,0.8980
1.38484e-008,0.7774
1.38870e-008,0.6655
1.39256e-008,0.5716
1.39641e-008,0.4985
1.40027e-008,0.4429
1.40413e-008,0.4008
1.40799e-008,0.3722
1.41185e-008,0.3625
1.41570e-008,0.3867
1.41956e-008,0.4511
1.42342e-008,0.5552
1.42728e-008,0.6797
1.43113e-008,0.7935
1.43499e-008,0.8827
1.43885e-008,0.9522
1.44270e-008,1.0081
1.44656e-008,1.0534
1.45042e-008,1.0881
1.45428e-008,1.1119
1.45814e-008,1.1291
1.46199e-008,1.1429
1.46585e-008,1.1529
1.46971e-008,1.1604
1.47357e-008,1.1666
1.47742e-008,1.1699
1.48128e-008,1.1697
1.48514e-008,1.1682
1.48899e-008,1.1676
1.49285e-008,1.1691
1.49671e-008,1.1726
1.50057e-008,1.1777
1.50443e-008,1.1812
1.50828e-008,1.1740
1.51214e-008,1.1398
1.51600e-008,1.0635
1.51985e-008,0.9541
1.52371e-008,0.8368
1.52757e-008,0.7263
1.53143e-008,0.6261
1.53528e-008,0.5411
1.53914e-008,0.4743
1.54300e-008,0.4270
1.54686e-008,0.3949
1.55071e-008,0.3703
1.55457e-008,0.3513
1.55843e-008,0.3391
1.56229e-008,0.3305
1.56615e-008,0.3231
1.57000e-008,0.3189
1.57386e-008,0.3188
1.57772e-008,0.3214
1.58158e-008,0.3240
1.58543e-008,0.3249
1.58929e-008,0.3251
1.59315e-008,0.3258
1.59701e-008,0.3258
1.60086e-008,0.3248
1.60472e-008,0.3238
1.60858e-008,0.3235
1.61243e-008,0.3234
1.61629e-008,0.3231
1.62015e-008,0.3226
1.62401e-008,0.3223
1.62786e-008,0.3223
1.63172e-008,0.3220
1.63558e-008,0.3214
1.63944e-008,0.3211
1.64329e-008,0.3211
1.64715e-008,0.3212
1.65101e-008,0.3211
1.65487e-008,0.3210
1.65873e-008,0.3211
1.66258e-008,0.3212
1.66644e-008,0.3211
1.67030e-008,0.3210
1.67416e-008,0.3210
1.67801e-008,0.3211
1.68187e-008,0.3211
1.68573e-008,0.3220
1.68959e-008,0.3276
1.69344e-008,0.3459
1.69730e-008,0.3895
1.70116e-008,0.4681
1.70501e-008,0.5781
1.70887e-008,0.6977
1.71273e-008,0.8006
1.71659e-008,0.8794
1.72044e-008,0.9441
1.72430e-008,1.0000
1.72816e-008,1.0465
1.73202e-008,1.0909
1.73588e-008,1.1334
1.73973e-008,1.1621
1.74359e-008,1.1617
1.74745e-008,1.1265
1.75131e-008,1.0426
1.75516e-008,0.9268
1.75902e-008,0.8066
1.76288e-008,0.6928
1.76674e-008,0.5944
1.77059e-008,0.5168
1.77445e-008,0.4568
1.77831e-008,0.4116
1.78216e-008,0.3789
1.78602e-008,0.3624
1.78988e-008,0.3764
1.79374e-008,0.4296
1.79759e-008,0.5245
1.80145e-008,0.6468
1.80531e-008,0.7661
1.80917e-008,0.8616
1.81302e-008,0.9352
1.81688e-008,0.9942
1.82074e-008,1.0420
1.82460e-008,1.0839
1.82846e-008,1.1267
1.83231e-008,1.1589
1.83617e-008,1.1677
1.84003e-008,1.1468
1.84389e-008,1.0785
1.84774e-008,0.9698
1.85160e-008,0.8470
1.85546e-008,0.7289
1.85932e-008,0.6236
1.86317e-008,0.5387
1.86703e-008,0.4731
1.87089e-008,0.4249
1.87474e-008,0.3934
1.87860e-008,0.3701
1.88246e-008,0.3506
1.88632e-008,0.3376
1.89017e-008,0.3287
1.89403e-008,0.3213
1.89789e-008,0.3177
1.90175e-008,0.3176
1.90560e-008,0.3199
1.90946e-008,0.3233
1.91332e-008,0.3253
1.91718e-008,0.3254
1.92104e-008,0.3269
1.92489e-008,0.3339
1.92875e-008,0.3555
1.93261e-008,0.4062
1.93647e-008,0.4930
1.94032e-008,0.6081
1.94418e-008,0.7256
1.94804e-008,0.8222
1.95190e-008,0.8959
1.95575e-008,0.9579
1.95961e-008,1.0116
1.96347e-008,1.0551
1.96732e-008,1.0878
1.97118e-008,1.1109
1.97504e-008,1.1287
1.97890e-008,1.1424
1.98275e-008,1.1520
1.98661e-008,1.1596
1.99047e-008,1.1657
1.99433e-008,1.1682
1.99819e-008,1.1675
2.00204e-008,1.1667
2.00590e-008,1.1678
2.00976e-008,1.1704
2.01362e-008,1.1726
2.01747e-008,1.1734
2.02133e-008,1.1737
2.02519e-008,1.1744
2.02905e-008,1.1750
2.03290e-008,1.1754
2.03676e-008,1.1758
2.04062e-008,1.1765
2.04447e-008,1.1770
2.04833e-008,1.1771
2.05219e-008,1.1771
2.05605e-008,1.1775
2.05990e-008,1.1780
2.06376e-008,1.1780
2.06762e-008,1.1778
2.07148e-008,1.1777
2.07533e-008,1.1778
2.07919e-008,1.1779
2.08305e-008,1.1779
2.08691e-008,1.1779
2.09077e-008,1.1779
2.09462e-008,1.1780
2.09848e-008,1.1779
2.10234e-008,1.1779
2.10620e-008,1.1784
2.11005e-008,1.1808
2.11391e-008,1.1834
2.11777e-008,1.1770
2.12163e-008,1.1449
2.12548e-008,1.0717
2.12934e-008,0.9636
2.13320e-008,0.8455
2.13705e-008,0.7337
2.14091e-008,0.6323
2.14477e-008,0.5461
2.14863e-008,0.4781
2.15248e-008,0.4295
2.15634e-008,0.3964
2.16020e-008,0.3716
2.16406e-008,0.3525
2.16791e-008,0.3400
2.17177e-008,0.3312
2.17563e-008,0.3237
2.17949e-008,0.3192
2.18335e-008,0.3187
2.18720e-008,0.3212
2.19106e-008,0.3240
2.19492e-008,0.3251
2.19878e-008,0.3253
2.20263e-008,0.3259
2.20649e-008,0.3259
2.21035e-008,0.3250
2.21420e-008,0.3240
2.21806e-008,0.3237
2.22192e-008,0.3235
2.22578e-008,0.3232
2.22963e-008,0.3228
2.23349e-008,0.3225
2.23735e-008,0.3224
2.24121e-008,0.3221
2.24506e-008,0.3216
2.24892e-008,0.3225
2.25278e-008,0.3289
2.25664e-008,0.3492
2.26050e-008,0.3961
2.26435e-008,0.4784
2.26821e-008,0.5908
2.27207e-008,0.7097
2.27593e-008,0.8100
2.27978e-008,0.8867
2.28364e-008,0.9504
2.28750e-008,1.0055
2.29136e-008,1.0510
2.29521e-008,1.0958
2.29907e-008,1.1373
2.30293e-008,1.1637
2.30678e-008,1.1603
2.31064e-008,1.1202
2.31450e-008,1.0319
2.31836e-008,0.9144
2.32221e-008,0.7947
2.32607e-008,0.6819
2.32993e-008,0.5856
2.33379e-008,0.5101
2.33764e-008,0.4518
2.34150e-008,0.4078
2.34536e-008,0.3765
2.34922e-008,0.3623
2.35308e-008,0.3801
2.35693e-008,0.4376
2.36079e-008,0.5362
2.36465e-008,0.6598
2.36851e-008,0.7772
2.37236e-008,0.8701
2.37622e-008,0.9420
2.38008e-008,0.9997
2.38394e-008,1.0465
2.38779e-008,1.0886
2.39165e-008,1.1306
2.39551e-008,1.1613
2.39936e-008,1.1672
2.40322e-008,1.1422
2.40708e-008,1.0689
2.41094e-008,0.9574
2.41479e-008,0.8347
2.41865e-008,0.7174
2.42251e-008,0.6140
2.42637e-008,0.5313
2.43023e-008,0.4674
2.43408e-008,0.4211
2.43794e-008,0.3909
2.44180e-008,0.3679
2.44566e-008,0.3490
2.44951e-008,0.3367
2.45337e-008,0.3279
2.45723e-008,0.3208
2.46109e-008,0.3176
2.46494e-008,0.3178
2.46880e-008,0.3203
2.47266e-008,0.3237
2.47651e-008,0.3254
2.48037e-008,0.3255
2.48423e-008,0.3257
2.48809e-008,0.3255
2.49194e-008,0.3244
2.49580e-008,0.3236
2.49966e-008,0.3233
2.50352e-008,0.3231
2.50737e-008,0.3230
2.51123e-008,0.3227
2.51509e-008,0.3222
2.51895e-008,0.3220
2.52281e-008,0.3218
2.52666e-008,0.3213
2.53052e-008,0.3209
2.53438e-008,0.3209
2.53824e-008,0.3209
2.54209e-008,0.3210
2.54595e-008,0.3210
2.54981e-008,0.3210
2.55367e-008,0.3210
2.55752e-008,0.3210
2.56138e-008,0.3209
2.56524e-008,0.3208
2.56909e-008,0.3209
2.57295e-008,0.3209
2.57681e-008,0.3219
2.58067e-008,0.3275
2.58452e-008,0.3456
2.58838e-008,0.3891
2.59224e-008,0.4676
2.59610e-008,0.5775
2.59995e-008,0.6971
2.60381e-008,0.8001
2.60767e-008,0.8791
2.61153e-008,0.9438
2.61539e-008,0.9997
2.61924e-008,1.0463
2.62310e-008,1.0906
2.62696e-008,1.1332
2.63082e-008,1.1619
2.63467e-008,1.1617
2.63853e-008,1.1267
2.64239e-008,1.0430
2.64625e-008,0.9273
2.65010e-008,0.8071
2.65396e-008,0.6932
2.65782e-008,0.5947
2.66167e-008,0.5171
2.66553e-008,0.4570
2.66939e-008,0.4141
2.67325e-008,0.3859
2.67710e-008,0.3634
2.68096e-008,0.3457
2.68482e-008,0.3345
2.68868e-008,0.3258
2.69254e-008,0.3195
2.69639e-008,0.3174
2.70025e-008,0.3183
2.70411e-008,0.3210
2.70797e-008,0.3241
2.71182e-008,0.3252
2.71568e-008,0.3252
2.71954e-008,0.3255
2.72340e-008,0.3251
2.72725e-008,0.3240
2.73111e-008,0.3234
2.73497e-008,0.3231
2.73882e-008,0.3229
2.74268e-008,0.3228
2.74654e-008,0.3224
2.75040e-008,0.3220
2.75425e-008,0.3218
2.75811e-008,0.3215
2.76197e-008,0.3211
2.76583e-008,0.3230
2.76968e-008,0.3320
2.77354e-008,0.3579
2.77740e-008,0.4139
2.78126e-008,0.5053
2.78512e-008,0.6222
2.78897e-008,0.7380
2.79283e-008,0.8317
2.79669e-008,0.9039
2.80055e-008,0.9652
2.80440e-008,1.0181
2.80826e-008,1.0604
2.81212e-008,1.0918
2.81598e-008,1.1138
2.81983e-008,1.1309
2.82369e-008,1.1439
2.82755e-008,1.1530
2.83140e-008,1.1604
2.83526e-008,1.1661
2.83912e-008,1.1682
2.84298e-008,1.1673
2.84683e-008,1.1667
2.85069e-008,1.1680
2.85455e-008,1.1707
2.85841e-008,1.1727
2.86226e-008,1.1733
2.86612e-008,1.1736
2.86998e-008,1.1744
2.87384e-008,1.1750
2.87770e-008,1.1753
2.88155e-008,1.1758
2.88541e-008,1.1764
2.88927e-008,1.1769
2.89313e-008,1.1770
2.89698e-008,1.1770
2.90084e-008,1.1775
2.90470e-008,1.1788
2.90855e-008,1.1817
2.91241e-008,1.1826
2.91627e-008,1.1703
2.92013e-008,1.1265
2.92398e-008,1.0404
2.92784e-008,0.9266
2.93170e-008,0.8095
2.93556e-008,0.7007
2.93941e-008,0.6035
2.94327e-008,0.5226
2.94713e-008,0.4607
2.95099e-008,0.4145
2.95485e-008,0.3803
2.95870e-008,0.3648
2.96256e-008,0.3825
2.96642e-008,0.4391
2.97028e-008,0.5362
2.97413e-008,0.6569
2.97799e-008,0.7720
2.98185e-008,0.8653
2.98570e-008,0.9384
2.98956e-008,0.9964
2.99342e-008,1.0439
2.99728e-008,1.0814
3.00113e-008,1.1076
3.00499e-008,1.1260
3.00885e-008,1.1405
3.01271e-008,1.1513
3.01657e-008,1.1591
3.02042e-008,1.1657
3.02428e-008,1.1693
3.02814e-008,1.1697
3.03199e-008,1.1686
3.03585e-008,1.1679
3.03971e-008,1.1690
3.04357e-008,1.1714
3.04743e-008,1.1731
3.05128e-008,1.1738
3.05514e-008,1.1744
3.05900e-008,1.1750
3.06285e-008,1.1755
3.06671e-008,1.1759
3.07057e-008,1.1764
3.07443e-008,1.1769
3.07829e-008,1.1773
3.08214e-008,1.1774
3.08600e-008,1.1775
3.08986e-008,1.1779
3.09372e-008,1.1782
3.09757e-008,1.1782
3.10143e-008,1.1780
3.10529e-008,1.1779
3.10914e-008,1.1780
3.11300e-008,1.1781
3.11686e-008,1.1781
3.12072e-008,1.1781
3.12458e-008,1.1782
3.12843e-008,1.1782
3.13229e-008,1.1781
3.13615e-008,1.1781
3.14000e-008,1.1782
3.14386e-008,1.1782
3.14772e-008,1.1782
3.15158e-008,1.1781
3.15544e-008,1.1782
3.15929e-008,1.1782
3.16315e-008,1.1782
3.16701e-008,1.1782
3.17087e-008,1.1782
3.17472e-008,1.1782
3.17858e-008,1.1782
3.18244e-008,1.1782
3.18629e-008,1.1793
3.19015e-008,1.1823
3.19401e-008,1.1831
3.19787e-008,1.1696
3.20173e-008,1.1236
3.20558e-008,1.0354
3.20944e-008,0.9209
3.21330e-008,0.8040
3.21715e-008,0.6957
3.22101e-008,0.5992
3.22487e-008,0.5194
3.22873e-008,0.4585
3.23259e-008,0.4132
3.23644e-008,0.3798
3.24030e-008,0.3654
3.24416e-008,0.3849
3.24801e-008,0.4435
3.25187e-008,0.5422
3.25573e-008,0.6634
3.25959e-008,0.7776
3.26344e-008,0.8697
3.26730e-008,0.9419
3.27116e-008,0.9994
3.27502e-008,1.0462
3.27888e-008,1.0832
3.28273e-008,1.1090
3.28659e-008,1.1271
3.29045e-008,1.1414
3.29430e-008,1.1520
3.29816e-008,1.1597
3.30202e-008,1.1662
3.30588e-008,1.1697
3.30974e-008,1.1699
3.31359e-008,1.1688
3.31745e-008,1.1681
3.32131e-008,1.1693
3.32516e-008,1.1717
3.32902e-008,1.1734
3.33288e-008,1.1740
3.33674e-008,1.1746
3.34060e-008,1.1752
3.34445e-008,1.1757
3.34831e-008,1.1762
3.35217e-008,1.1766
3.35603e-008,1.1771
3.35988e-008,1.1774
3.36374e-008,1.1775
3.36760e-008,1.1777
3.37145e-008,1.1782
3.37531e-008,1.1804
3.37917e-008,1.1833
3.38303e-008,1.1805
3.38689e-008,1.1573
3.39074e-008,1.0956
3.39460e-008,0.9948
3.39846e-008,0.8772
3.40231e-008,0.7629
3.40617e-008,0.6585
3.41003e-008,0.5678
3.41389e-008,0.4946
3.41775e-008,0.4409
3.42160e-008,0.4044
3.42546e-008,0.3779
3.42932e-008,0.3571
3.43318e-008,0.3429
3.43703e-008,0.3336
3.44089e-008,0.3257
3.44475e-008,0.3201
3.44860e-008,0.3186
3.45246e-008,0.3205
3.45632e-008,0.3235
3.46018e-008,0.3250
3.46404e-008,0.3253
3.46789e-008,0.3265
3.47175e-008,0.3320
3.47561e-008,0.3495
3.47946e-008,0.3927
3.48332e-008,0.4715
3.48718e-008,0.5819
3.49104e-008,0.7012
3.49490e-008,0.8032
3.49875e-008,0.8812
3.50261e-008,0.9455
3.50647e-008,1.0009
3.51032e-008,1.0469
3.51418e-008,1.0909
3.51804e-008,1.1335
3.52190e-008,1.1624
3.52575e-008,1.1622
3.52961e-008,1.1273
3.53347e-008,1.0438
3.53733e-008,0.9281
3.54119e-008,0.8077
3.54504e-008,0.6937
3.54890e-008,0.5952
3.55276e-008,0.5177
3.55661e-008,0.4576
3.56047e-008,0.4146
3.56433e-008,0.3863
3.56819e-008,0.3638
3.57205e-008,0.3461
3.57590e-008,0.3349
3.57976e-008,0.3262
3.58362e-008,0.3198
3.58747e-008,0.3178
3.59133e-008,0.3186
3.59519e-008,0.3213
3.59905e-008,0.3244
3.60290e-008,0.3256
3.60676e-008,0.3256
3.61062e-008,0.3258
3.61448e-008,0.3254
3.61834e-008,0.3243
3.62219e-008,0.3237
3.62605e-008,0.3234
3.62991e-008,0.3232
3.63376e-008,0.3230
3.63762e-008,0.3227
3.64148e-008,0.3223
3.64534e-008,0.3221
3.64920e-008,0.3218
3.65305e-008,0.3212
3.65691e-008,0.3210
3.66077e-008,0.3210
3.66462e-008,0.3210
3.66848e-008,0.3210
3.67234e-008,0.3210
3.67620e-008,0.3210
3.68006e-008,0.3210
3.68391e-008,0.3210
3.68777e-008,0.3209
3.69163e-008,0.3209
3.69549e-008,0.3210
3.69934e-008,0.3210
3.70320e-008,0.3225
3.70706e-008,0.3298
3.71091e-008,0.3520
3.71477e-008,0.4022
3.71863e-008,0.4879
3.72249e-008,0.6022
3.72635e-008,0.7201
3.73020e-008,0.8180
3.73406e-008,0.8931
3.73792e-008,0.9559
3.74177e-008,1.0101
3.74563e-008,1.0542
3.74949e-008,1.0874
3.75335e-008,1.1107
3.75721e-008,1.1284
3.76106e-008,1.1421
3.76492e-008,1.1517
3.76878e-008,1.1593
3.77263e-008,1.1654
3.77649e-008,1.1681
3.78035e-008,1.1676
3.78421e-008,1.1667
3.78806e-008,1.1677
3.79192e-008,1.1702
3.79578e-008,1.1725
3.79964e-008,1.1732
3.80350e-008,1.1735
3.80735e-008,1.1742
3.81121e-008,1.1749
3.81507e-008,1.1752
3.81892e-008,1.1757
3.82278e-008,1.1763
3.82664e-008,1.1768
3.83050e-008,1.1770
3.83436e-008,1.1770
3.83821e-008,1.1773
3.84207e-008,1.1778
3.84593e-008,1.1779
3.84978e-008,1.1777
3.85364e-008,1.1775
3.85750e-008,1.1776
3.86136e-008,1.1778
3.86521e-008,1.1778
3.86907e-008,1.1778
3.87293e-008,1.1778
3.87679e-008,1.1779
3.88065e-008,1.1778
3.88450e-008,1.1778
3.88836e-008,1.1782
3.89222e-008,1.1807
3.89607e-008,1.1833
3.89993e-008,1.1770
3.90379e-008,1.1453
3.90765e-008,1.0724
3.91151e-008,0.9646
3.91536e-008,0.8465
3.91922e-008,0.7345
3.92308e-008,0.6331
3.92693e-008,0.5467
3.93079e-008,0.4786
3.93465e-008,0.4298
3.93851e-008,0.3966
3.94237e-008,0.3717
3.94622e-008,0.3526
3.95008e-008,0.3400
3.95394e-008,0.3313
3.95780e-008,0.3237
3.96165e-008,0.3191
3.96551e-008,0.3187
3.96937e-008,0.3211
3.97322e-008,0.3239
3.97708e-008,0.3250
3.98094e-008,0.3253
3.98480e-008,0.3258
3.98866e-008,0.3259
3.99251e-008,0.3250
3.99637e-008,0.3240
4.00023e-008,0.3236
4.00408e-008,0.3235
4.00794e-008,0.3232
4.01180e-008,0.3228
4.01566e-008,0.3225
4.01952e-008,0.3224
4.02337e-008,0.3221
4.02723e-008,0.3215
4.03109e-008,0.3212
4.03494e-008,0.3212
4.03880e-008,0.3213
4.04266e-008,0.3212
4.04652e-008,0.3212
4.05037e-008,0.3212
4.05423e-008,0.3213
4.05809e-008,0.3212
4.06195e-008,0.3211
4.06581e-008,0.3211
4.06966e-008,0.3212
4.07352e-008,0.3212
4.07738e-008,0.3220
4.08123e-008,0.3271
4.08509e-008,0.3442
4.08895e-008,0.3858
4.09281e-008,0.4620
4.09667e-008,0.5704
4.10052e-008,0.6902
4.10438e-008,0.7947
4.10824e-008,0.8749
4.11209e-008,0.9402
4.11595e-008,0.9967
4.11981e-008,1.0438
4.12367e-008,1.0873
4.12752e-008,1.1303
4.13138e-008,1.1607
4.13524e-008,1.1626
4.13910e-008,1.1303
4.14296e-008,1.0492
