.HEADER
..NAMES
Time,V U5.C2
.DATA
2.51895e-008,0.5688
2.52281e-008,0.4972
2.52666e-008,0.4455
2.53052e-008,0.4045
2.53438e-008,0.3750
2.53824e-008,0.3674
2.54209e-008,0.3917
2.54595e-008,0.4540
2.54981e-008,0.5575
2.55367e-008,0.6802
2.55752e-008,0.7921
2.56138e-008,0.8794
2.56524e-008,0.9490
2.56909e-008,1.0034
2.57295e-008,1.0479
2.57681e-008,1.0831
2.58067e-008,1.1084
2.58452e-008,1.1253
2.58838e-008,1.1393
2.59224e-008,1.1491
2.59610e-008,1.1561
2.59995e-008,1.1633
2.60381e-008,1.1704
2.60767e-008,1.1732
2.61153e-008,1.1721
2.61539e-008,1.1702
2.61924e-008,1.1698
2.62310e-008,1.1710
2.62696e-008,1.1730
2.63082e-008,1.1742
2.63467e-008,1.1747
2.63853e-008,1.1755
2.64239e-008,1.1762
2.64625e-008,1.1761
2.65010e-008,1.1763
2.65396e-008,1.1774
2.65782e-008,1.1780
2.66167e-008,1.1778
2.66553e-008,1.1774
2.66939e-008,1.1775
2.67325e-008,1.1779
2.67710e-008,1.1784
2.68096e-008,1.1785
2.68482e-008,1.1782
2.68868e-008,1.1782
2.69254e-008,1.1783
2.69639e-008,1.1782
2.70025e-008,1.1780
2.70411e-008,1.1782
2.70797e-008,1.1784
2.71182e-008,1.1783
2.71568e-008,1.1783
2.71954e-008,1.1800
2.72340e-008,1.1835
2.72725e-008,1.1818
2.73111e-008,1.1591
2.73497e-008,1.0961
2.73882e-008,0.9912
2.74268e-008,0.8691
2.74654e-008,0.7527
2.75040e-008,0.6487
2.75425e-008,0.5596
2.75811e-008,0.4907
2.76197e-008,0.4414
2.76583e-008,0.4074
2.76968e-008,0.3820
2.77354e-008,0.3615
2.77740e-008,0.3470
2.78126e-008,0.3389
2.78512e-008,0.3321
2.78897e-008,0.3243
2.79283e-008,0.3188
2.79669e-008,0.3184
2.80055e-008,0.3211
2.80440e-008,0.3233
2.80826e-008,0.3244
2.81212e-008,0.3253
2.81598e-008,0.3261
2.81983e-008,0.3259
2.82369e-008,0.3245
2.82755e-008,0.3232
2.83140e-008,0.3232
2.83526e-008,0.3236
2.83912e-008,0.3231
2.84298e-008,0.3220
2.84683e-008,0.3218
2.85069e-008,0.3222
2.85455e-008,0.3224
2.85841e-008,0.3224
2.86226e-008,0.3261
2.86612e-008,0.3410
2.86998e-008,0.3796
2.87384e-008,0.4537
2.87770e-008,0.5627
2.88155e-008,0.6873
2.88541e-008,0.7966
2.88927e-008,0.8773
2.89313e-008,0.9393
2.89698e-008,0.9930
2.90084e-008,1.0383
2.90470e-008,1.0787
2.90855e-008,1.1237
2.91241e-008,1.1574
2.91627e-008,1.1635
2.92013e-008,1.1349
2.92398e-008,1.0598
2.92784e-008,0.9459
2.93170e-008,0.8230
2.93556e-008,0.7094
2.93941e-008,0.6055
2.94327e-008,0.5229
2.94713e-008,0.4641
2.95099e-008,0.4227
2.95485e-008,0.3926
2.95870e-008,0.3721
2.96256e-008,0.3547
2.96642e-008,0.3420
2.97028e-008,0.3337
2.97413e-008,0.3267
2.97799e-008,0.3196
2.98185e-008,0.3169
2.98570e-008,0.3186
2.98956e-008,0.3211
2.99342e-008,0.3227
2.99728e-008,0.3246
3.00113e-008,0.3273
3.00499e-008,0.3357
3.00885e-008,0.3611
3.01271e-008,0.4171
3.01657e-008,0.5101
3.02042e-008,0.6320
3.02428e-008,0.7518
3.02814e-008,0.8446
3.03199e-008,0.9128
3.03585e-008,0.9704
3.03971e-008,1.0194
3.04357e-008,1.0594
3.04743e-008,1.1046
3.05128e-008,1.1453
3.05514e-008,1.1655
3.05900e-008,1.1525
3.06285e-008,1.1018
3.06671e-008,1.0025
3.07057e-008,0.8811
3.07443e-008,0.7625
3.07829e-008,0.6532
3.08214e-008,0.5585
3.08600e-008,0.4896
3.08986e-008,0.4404
3.09372e-008,0.4005
3.09757e-008,0.3732
3.10143e-008,0.3679
3.10529e-008,0.3960
3.10914e-008,0.4623
3.11300e-008,0.5696
3.11686e-008,0.6922
3.12072e-008,0.8020
3.12458e-008,0.8876
3.12843e-008,0.9556
3.13229e-008,1.0081
3.13615e-008,1.0516
3.14000e-008,1.0938
3.14386e-008,1.1360
3.14772e-008,1.1634
3.15158e-008,1.1626
3.15544e-008,1.1271
3.15929e-008,1.0427
3.16315e-008,0.9253
3.16701e-008,0.8022
3.17087e-008,0.6891
3.17472e-008,0.5880
3.17858e-008,0.5106
3.18244e-008,0.4544
3.18629e-008,0.4151
3.19015e-008,0.3874
3.19401e-008,0.3682
3.19787e-008,0.3514
3.20173e-008,0.3399
3.20558e-008,0.3323
3.20944e-008,0.3253
3.21330e-008,0.3189
3.21715e-008,0.3170
3.22101e-008,0.3189
3.22487e-008,0.3213
3.22873e-008,0.3233
3.23259e-008,0.3252
3.23644e-008,0.3283
3.24030e-008,0.3392
3.24416e-008,0.3702
3.24801e-008,0.4336
3.25187e-008,0.5341
3.25573e-008,0.6584
3.25959e-008,0.7738
3.26344e-008,0.8605
3.26730e-008,0.9256
3.27116e-008,0.9814
3.27502e-008,1.0285
3.27888e-008,1.0659
3.28273e-008,1.0942
3.28659e-008,1.1151
3.29045e-008,1.1311
3.29430e-008,1.1430
3.29816e-008,1.1509
3.30202e-008,1.1582
3.30588e-008,1.1665
3.30974e-008,1.1717
3.31359e-008,1.1712
3.31745e-008,1.1685
3.32131e-008,1.1683
3.32516e-008,1.1705
3.32902e-008,1.1754
3.33288e-008,1.1810
3.33674e-008,1.1805
3.34060e-008,1.1592
3.34445e-008,1.0987
3.34831e-008,0.9946
3.35217e-008,0.8721
3.35603e-008,0.7563
3.35988e-008,0.6532
3.36374e-008,0.5632
3.36760e-008,0.4926
3.37145e-008,0.4423
3.37531e-008,0.4083
3.37917e-008,0.3831
3.38303e-008,0.3625
3.38689e-008,0.3473
3.39074e-008,0.3387
3.39460e-008,0.3322
3.39846e-008,0.3243
3.40231e-008,0.3184
3.40617e-008,0.3179
3.41003e-008,0.3210
3.41389e-008,0.3232
3.41775e-008,0.3240
3.42160e-008,0.3253
3.42546e-008,0.3308
3.42932e-008,0.3478
3.43318e-008,0.3892
3.43703e-008,0.4665
3.44089e-008,0.5791
3.44475e-008,0.7039
3.44860e-008,0.8093
3.45246e-008,0.8858
3.45632e-008,0.9467
3.46018e-008,0.9998
3.46404e-008,1.0438
3.46789e-008,1.0773
3.47175e-008,1.1025
3.47561e-008,1.1214
3.47946e-008,1.1363
3.48332e-008,1.1464
3.48718e-008,1.1535
3.49104e-008,1.1613
3.49490e-008,1.1692
3.49875e-008,1.1722
3.50261e-008,1.1701
3.50647e-008,1.1680
3.51032e-008,1.1690
3.51418e-008,1.1723
3.51804e-008,1.1778
3.52190e-008,1.1822
3.52575e-008,1.1760
3.52961e-008,1.1425
3.53347e-008,1.0647
3.53733e-008,0.9500
3.54119e-008,0.8280
3.54504e-008,0.7172
3.54890e-008,0.6183
3.55276e-008,0.5350
3.55661e-008,0.4719
3.56047e-008,0.4284
3.56433e-008,0.3983
3.56819e-008,0.3752
3.57205e-008,0.3561
3.57590e-008,0.3436
3.57976e-008,0.3364
3.58362e-008,0.3295
3.58747e-008,0.3216
3.59133e-008,0.3176
3.59519e-008,0.3189
3.59905e-008,0.3221
3.60290e-008,0.3236
3.60676e-008,0.3243
3.61062e-008,0.3251
3.61448e-008,0.3259
3.61834e-008,0.3255
3.62219e-008,0.3238
3.62605e-008,0.3227
3.62991e-008,0.3231
3.63376e-008,0.3234
3.63762e-008,0.3225
3.64148e-008,0.3215
3.64534e-008,0.3217
3.64920e-008,0.3222
3.65305e-008,0.3221
3.65691e-008,0.3227
3.66077e-008,0.3288
3.66462e-008,0.3496
3.66848e-008,0.3986
3.67234e-008,0.4843
3.67620e-008,0.6015
3.68006e-008,0.7241
3.68391e-008,0.8247
3.68777e-008,0.8978
3.69163e-008,0.9569
3.69549e-008,1.0080
3.69934e-008,1.0504
3.70320e-008,1.0827
3.70706e-008,1.1068
3.71091e-008,1.1247
3.71477e-008,1.1385
3.71863e-008,1.1480
3.72249e-008,1.1552
3.72635e-008,1.1631
3.73020e-008,1.1700
3.73406e-008,1.1719
3.73792e-008,1.1697
3.74177e-008,1.1680
3.74563e-008,1.1693
3.74949e-008,1.1731
3.75335e-008,1.1789
3.75721e-008,1.1823
3.76106e-008,1.1718
3.76492e-008,1.1300
3.76878e-008,1.0427
3.77263e-008,0.9242
3.77649e-008,0.8037
3.78035e-008,0.6954
3.78421e-008,0.5991
3.78806e-008,0.5200
3.79192e-008,0.4612
3.79578e-008,0.4211
3.79964e-008,0.3929
3.80350e-008,0.3708
3.80735e-008,0.3528
3.81121e-008,0.3417
3.81507e-008,0.3350
3.81892e-008,0.3277
3.82278e-008,0.3203
3.82664e-008,0.3174
3.83050e-008,0.3195
3.83436e-008,0.3224
3.83821e-008,0.3237
3.84207e-008,0.3244
3.84593e-008,0.3253
3.84978e-008,0.3258
3.85364e-008,0.3251
3.85750e-008,0.3235
3.86136e-008,0.3226
3.86521e-008,0.3231
3.86907e-008,0.3233
3.87293e-008,0.3222
3.87679e-008,0.3214
3.88065e-008,0.3217
3.88450e-008,0.3222
3.88836e-008,0.3219
3.89222e-008,0.3213
3.89607e-008,0.3210
3.89993e-008,0.3211
3.90379e-008,0.3212
3.90765e-008,0.3209
3.91151e-008,0.3207
3.91536e-008,0.3210
3.91922e-008,0.3213
3.92308e-008,0.3211
3.92693e-008,0.3208
3.93079e-008,0.3209
3.93465e-008,0.3211
3.93851e-008,0.3211
3.94237e-008,0.3210
3.94622e-008,0.3209
3.95008e-008,0.3210
3.95394e-008,0.3211
3.95780e-008,0.3210
3.96165e-008,0.3209
3.96551e-008,0.3209
3.96937e-008,0.3210
3.97322e-008,0.3210
3.97708e-008,0.3209
3.98094e-008,0.3209
3.98480e-008,0.3219
3.98866e-008,0.3276
3.99251e-008,0.3462
3.99637e-008,0.3914
4.00023e-008,0.4734
4.00408e-008,0.5882
4.00794e-008,0.7115
4.01180e-008,0.8147
4.01566e-008,0.8904
4.01952e-008,0.9509
4.02337e-008,1.0029
4.02723e-008,1.0461
4.03109e-008,1.0793
4.03494e-008,1.1044
4.03880e-008,1.1229
4.04266e-008,1.1371
4.04652e-008,1.1468
4.05037e-008,1.1542
4.05423e-008,1.1621
4.05809e-008,1.1693
4.06195e-008,1.1716
4.06581e-008,1.1697
4.06966e-008,1.1679
4.07352e-008,1.1690
4.07738e-008,1.1713
4.08123e-008,1.1731
4.08509e-008,1.1739
4.08895e-008,1.1746
4.09281e-008,1.1754
4.09667e-008,1.1757
4.10052e-008,1.1755
4.10438e-008,1.1759
4.10824e-008,1.1771
4.11209e-008,1.1778
4.11595e-008,1.1774
4.11981e-008,1.1769
4.12367e-008,1.1775
