.HEADER
..NAMES
Time,V U5.B8
1.31155e-008,1.1780
1.31541e-008,1.1810
1.31926e-008,1.1838
1.32312e-008,1.1756
1.32698e-008,1.1357
1.33084e-008,1.0476
1.33470e-008,0.9236
1.33855e-008,0.7964
1.34241e-008,0.6842
1.34627e-008,0.5878
1.35012e-008,0.5098
1.35398e-008,0.4567
1.35784e-008,0.4228
1.36170e-008,0.3923
1.36555e-008,0.3722
1.36941e-008,0.3849
1.37327e-008,0.4423
1.37713e-008,0.5380
1.38099e-008,0.6604
1.38484e-008,0.7766
1.38870e-008,0.8649
1.39256e-008,0.9302
1.39641e-008,0.9868
1.40027e-008,1.0329
1.40413e-008,1.0666
1.40799e-008,1.0932
1.41185e-008,1.1173
1.41570e-008,1.1340
1.41956e-008,1.1406
1.42342e-008,1.1451
1.42728e-008,1.1533
1.43113e-008,1.1632
1.43499e-008,1.1710
1.43885e-008,1.1752
1.44270e-008,1.1742
1.44656e-008,1.1717
1.45042e-008,1.1709
1.45428e-008,1.1719
1.45814e-008,1.1722
1.46199e-008,1.1729
1.46585e-008,1.1750
1.46971e-008,1.1768
1.47357e-008,1.1759
1.47742e-008,1.1744
1.48128e-008,1.1752
1.48514e-008,1.1773
1.48899e-008,1.1780
1.49285e-008,1.1775
1.49671e-008,1.1770
1.50057e-008,1.1781
1.50443e-008,1.1819
1.50828e-008,1.1827
1.51214e-008,1.1657
1.51600e-008,1.1091
1.51985e-008,1.0050
1.52371e-008,0.8765
1.52757e-008,0.7533
1.53143e-008,0.6462
1.53528e-008,0.5560
1.53914e-008,0.4877
1.54300e-008,0.4431
1.54686e-008,0.4102
1.55071e-008,0.3816
1.55457e-008,0.3721
1.55843e-008,0.4011
1.56229e-008,0.4734
1.56615e-008,0.5813
1.57000e-008,0.7054
1.57386e-008,0.8125
1.57772e-008,0.8908
1.58158e-008,0.9514
1.58543e-008,1.0051
1.58929e-008,1.0463
1.59315e-008,1.0848
1.59701e-008,1.1291
1.60086e-008,1.1638
1.60472e-008,1.1644
1.60858e-008,1.1244
1.61243e-008,1.0446
1.61629e-008,0.9284
1.62015e-008,0.8020
1.62401e-008,0.6866
1.62786e-008,0.5894
1.63172e-008,0.5084
1.63558e-008,0.4529
1.63944e-008,0.4171
1.64329e-008,0.3877
1.64715e-008,0.3693
1.65101e-008,0.3864
1.65487e-008,0.4461
1.65873e-008,0.5389
1.66258e-008,0.6574
1.66644e-008,0.7752
1.67030e-008,0.8666
1.67416e-008,0.9313
1.67801e-008,0.9866
1.68187e-008,1.0333
1.68573e-008,1.0682
1.68959e-008,1.0937
1.69344e-008,1.1167
1.69730e-008,1.1335
1.70116e-008,1.1411
1.70501e-008,1.1460
1.70887e-008,1.1541
1.71273e-008,1.1630
1.71659e-008,1.1700
1.72044e-008,1.1748
1.72430e-008,1.1747
1.72816e-008,1.1719
1.73202e-008,1.1705
1.73588e-008,1.1749
1.73973e-008,1.1809
1.74359e-008,1.1795
1.74745e-008,1.1560
1.75131e-008,1.0901
1.75516e-008,0.9765
1.75902e-008,0.8454
1.76288e-008,0.7267
1.76674e-008,0.6257
1.77059e-008,0.5398
1.77445e-008,0.4759
1.77831e-008,0.4352
1.78216e-008,0.4085
1.78602e-008,0.3846
1.78988e-008,0.3642
1.79374e-008,0.3517
1.79759e-008,0.3458
1.80145e-008,0.3413
1.80531e-008,0.3347
1.80917e-008,0.3260
1.81302e-008,0.3197
1.81688e-008,0.3196
1.82074e-008,0.3219
1.82460e-008,0.3228
1.82846e-008,0.3238
1.83231e-008,0.3267
1.83617e-008,0.3289
1.84003e-008,0.3274
1.84389e-008,0.3243
1.84774e-008,0.3236
1.85160e-008,0.3249
1.85546e-008,0.3252
1.85932e-008,0.3239
1.86317e-008,0.3226
1.86703e-008,0.3225
1.87089e-008,0.3232
1.87474e-008,0.3241
1.87860e-008,0.3278
1.88246e-008,0.3430
1.88632e-008,0.3842
1.89017e-008,0.4630
1.89403e-008,0.5779
1.89789e-008,0.7079
1.90175e-008,0.8195
1.90560e-008,0.8981
1.90946e-008,0.9547
1.91332e-008,1.0029
1.91718e-008,1.0424
1.92104e-008,1.0726
1.92489e-008,1.0965
1.92875e-008,1.1174
1.93261e-008,1.1324
1.93647e-008,1.1406
1.94032e-008,1.1457
1.94418e-008,1.1532
1.94804e-008,1.1632
1.95190e-008,1.1717
1.95575e-008,1.1745
1.95961e-008,1.1719
1.96347e-008,1.1692
1.96732e-008,1.1699
1.97118e-008,1.1750
1.97504e-008,1.1802
1.97890e-008,1.1765
1.98275e-008,1.1462
1.98661e-008,1.0696
1.99047e-008,0.9492
1.99433e-008,0.8187
1.99819e-008,0.7033
2.00204e-008,0.6057
2.00590e-008,0.5243
2.00976e-008,0.4654
2.01362e-008,0.4280
2.01747e-008,0.4028
2.02133e-008,0.3797
2.02519e-008,0.3607
2.02905e-008,0.3494
2.03290e-008,0.3443
2.03676e-008,0.3399
2.04062e-008,0.3327
2.04447e-008,0.3238
2.04833e-008,0.3187
2.05219e-008,0.3196
2.05605e-008,0.3219
2.05990e-008,0.3226
2.06376e-008,0.3240
2.06762e-008,0.3269
2.07148e-008,0.3284
2.07533e-008,0.3265
2.07919e-008,0.3236
2.08305e-008,0.3234
2.08691e-008,0.3246
2.09077e-008,0.3248
2.09462e-008,0.3234
2.09848e-008,0.3221
2.10234e-008,0.3222
2.10620e-008,0.3231
2.11005e-008,0.3242
2.11391e-008,0.3294
2.11777e-008,0.3487
2.12163e-008,0.3971
2.12548e-008,0.4842
2.12934e-008,0.6050
2.13320e-008,0.7335
2.13705e-008,0.8383
2.14091e-008,0.9110
2.14477e-008,0.9652
2.14863e-008,1.0118
2.15248e-008,1.0492
2.15634e-008,1.0777
2.16020e-008,1.1010
2.16406e-008,1.1210
2.16791e-008,1.1345
2.17177e-008,1.1415
2.17563e-008,1.1468
2.17949e-008,1.1550
2.18335e-008,1.1651
2.18720e-008,1.1727
2.19106e-008,1.1741
2.19492e-008,1.1710
2.19878e-008,1.1688
2.20263e-008,1.1696
2.20649e-008,1.1709
2.21035e-008,1.1714
2.21420e-008,1.1727
2.21806e-008,1.1750
2.22192e-008,1.1760
2.22578e-008,1.1749
2.22963e-008,1.1739
2.23349e-008,1.1749
2.23735e-008,1.1768
2.24121e-008,1.1774
2.24506e-008,1.1767
2.24892e-008,1.1758
2.25278e-008,1.1758
2.25664e-008,1.1764
2.26050e-008,1.1766
2.26435e-008,1.1765
2.26821e-008,1.1767
2.27207e-008,1.1773
2.27593e-008,1.1773
2.27978e-008,1.1767
2.28364e-008,1.1763
2.28750e-008,1.1767
2.29136e-008,1.1773
2.29521e-008,1.1773
2.29907e-008,1.1769
2.30293e-008,1.1768
2.30678e-008,1.1770
2.31064e-008,1.1772
2.31450e-008,1.1771
2.31836e-008,1.1770
2.32221e-008,1.1771
2.32607e-008,1.1773
2.32993e-008,1.1773
2.33379e-008,1.1771
2.33764e-008,1.1770
2.34150e-008,1.1772
2.34536e-008,1.1791
2.34922e-008,1.1829
2.35308e-008,1.1819
2.35693e-008,1.1601
2.36079e-008,1.0958
2.36465e-008,0.9852
2.36851e-008,0.8558
2.37236e-008,0.7358
2.37622e-008,0.6320
2.38008e-008,0.5442
2.38394e-008,0.4790
2.38779e-008,0.4376
2.39165e-008,0.4050
2.39551e-008,0.3774
2.39936e-008,0.3732
2.40322e-008,0.4095
2.40708e-008,0.4876
2.41094e-008,0.6002
2.41479e-008,0.7235
2.41865e-008,0.8261
2.42251e-008,0.9005
2.42637e-008,0.9601
2.43023e-008,1.0125
2.43408e-008,1.0517
2.43794e-008,1.0810
2.44180e-008,1.1061
2.44566e-008,1.1273
2.44951e-008,1.1380
2.45337e-008,1.1428
2.45723e-008,1.1489
2.46109e-008,1.1585
2.46494e-008,1.1674
2.46880e-008,1.1738
2.47266e-008,1.1752
2.47651e-008,1.1727
2.48037e-008,1.1708
2.48423e-008,1.1725
2.48809e-008,1.1776
2.49194e-008,1.1812
2.49580e-008,1.1728
2.49966e-008,1.1319
2.50352e-008,1.0412
2.50737e-008,0.9142
2.51123e-008,0.7871
2.51509e-008,0.6775
2.51895e-008,0.5834
2.52281e-008,0.5066
2.52666e-008,0.4543
2.53052e-008,0.4217
2.53438e-008,0.3973
2.53824e-008,0.3744
2.54209e-008,0.3573
2.54595e-008,0.3482
2.54981e-008,0.3439
2.55367e-008,0.3388
2.55752e-008,0.3306
2.56138e-008,0.3221
2.56524e-008,0.3190
2.56909e-008,0.3209
2.57295e-008,0.3226
2.57681e-008,0.3230
2.58067e-008,0.3249
2.58452e-008,0.3281
2.58838e-008,0.3286
2.59224e-008,0.3258
2.59610e-008,0.3235
2.59995e-008,0.3241
2.60381e-008,0.3252
2.60767e-008,0.3247
2.61153e-008,0.3231
2.61539e-008,0.3223
2.61924e-008,0.3228
2.62310e-008,0.3235
2.62696e-008,0.3233
2.63082e-008,0.3227
2.63467e-008,0.3228
2.63853e-008,0.3234
2.64239e-008,0.3232
2.64625e-008,0.3221
2.65010e-008,0.3216
2.65396e-008,0.3223
2.65782e-008,0.3230
2.66167e-008,0.3227
2.66553e-008,0.3221
2.66939e-008,0.3221
2.67325e-008,0.3225
2.67710e-008,0.3226
2.68096e-008,0.3222
2.68482e-008,0.3220
2.68868e-008,0.3222
2.69254e-008,0.3225
2.69639e-008,0.3223
2.70025e-008,0.3220
2.70411e-008,0.3219
2.70797e-008,0.3222
2.71182e-008,0.3224
2.71568e-008,0.3221
2.71954e-008,0.3228
2.72340e-008,0.3282
2.72725e-008,0.3468
2.73111e-008,0.3927
2.73497e-008,0.4776
2.73882e-008,0.5981
2.74268e-008,0.7281
2.74654e-008,0.8340
2.75040e-008,0.9068
2.75425e-008,0.9614
2.75811e-008,1.0093
2.76197e-008,1.0475
2.76583e-008,1.0761
2.76968e-008,1.0992
2.77354e-008,1.1197
2.77740e-008,1.1339
2.78126e-008,1.1411
2.78512e-008,1.1459
2.78897e-008,1.1540
2.79283e-008,1.1645
2.79669e-008,1.1726
2.80055e-008,1.1740
2.80440e-008,1.1706
2.80826e-008,1.1684
2.81212e-008,1.1695
2.81598e-008,1.1708
2.81983e-008,1.1711
2.82369e-008,1.1723
2.82755e-008,1.1747
2.83140e-008,1.1760
2.83526e-008,1.1748
2.83912e-008,1.1736
2.84298e-008,1.1746
2.84683e-008,1.1767
2.85069e-008,1.1774
2.85455e-008,1.1766
2.85841e-008,1.1756
2.86226e-008,1.1757
2.86612e-008,1.1764
2.86998e-008,1.1766
2.87384e-008,1.1764
2.87770e-008,1.1766
2.88155e-008,1.1772
2.88541e-008,1.1774
2.88927e-008,1.1767
2.89313e-008,1.1762
2.89698e-008,1.1766
2.90084e-008,1.1773
2.90470e-008,1.1773
2.90855e-008,1.1789
2.91241e-008,1.1826
2.91627e-008,1.1808
2.92013e-008,1.1557
2.92398e-008,1.0861
2.92784e-008,0.9718
2.93170e-008,0.8427
2.93556e-008,0.7245
2.93941e-008,0.6221
2.94327e-008,0.5359
2.94713e-008,0.4733
2.95099e-008,0.4343
2.95485e-008,0.4085
2.95870e-008,0.3846
2.96256e-008,0.3638
2.96642e-008,0.3511
2.97028e-008,0.3456
2.97413e-008,0.3411
2.97799e-008,0.3340
2.98185e-008,0.3253
2.98570e-008,0.3201
2.98956e-008,0.3203
2.99342e-008,0.3218
2.99728e-008,0.3223
3.00113e-008,0.3238
3.00499e-008,0.3271
3.00885e-008,0.3291
3.01271e-008,0.3272
3.01657e-008,0.3242
3.02042e-008,0.3236
3.02428e-008,0.3249
3.02814e-008,0.3251
3.03199e-008,0.3237
3.03585e-008,0.3225
3.03971e-008,0.3226
3.04357e-008,0.3234
3.04743e-008,0.3241
3.05128e-008,0.3279
3.05514e-008,0.3442
3.05900e-008,0.3870
3.06285e-008,0.4675
3.06671e-008,0.5837
3.07057e-008,0.7135
3.07443e-008,0.8238
3.07829e-008,0.9010
3.08214e-008,0.9569
3.08600e-008,1.0048
3.08986e-008,1.0439
3.09372e-008,1.0802
3.09757e-008,1.1240
3.10143e-008,1.1593
3.10529e-008,1.1630
3.10914e-008,1.1255
3.11300e-008,1.0471
3.11686e-008,0.9304
3.12072e-008,0.8047
3.12458e-008,0.6900
3.12843e-008,0.5924
3.13229e-008,0.5103
3.13615e-008,0.4534
3.14000e-008,0.4186
3.14386e-008,0.3953
3.14772e-008,0.3728
3.15158e-008,0.3576
3.15544e-008,0.3501
3.15929e-008,0.3437
3.16315e-008,0.3353
3.16701e-008,0.3278
3.17087e-008,0.3220
3.17472e-008,0.3187
3.17858e-008,0.3189
3.18244e-008,0.3206
3.18629e-008,0.3222
3.19015e-008,0.3256
3.19401e-008,0.3379
3.19787e-008,0.3680
3.20173e-008,0.4288
3.20558e-008,0.5282
3.20944e-008,0.6570
3.21330e-008,0.7795
3.21715e-008,0.8692
3.22101e-008,0.9314
3.22487e-008,0.9833
3.22873e-008,1.0278
3.23259e-008,1.0616
3.23644e-008,1.0871
3.24030e-008,1.1091
3.24416e-008,1.1272
3.24801e-008,1.1380
3.25187e-008,1.1436
3.25573e-008,1.1491
3.25959e-008,1.1582
3.26344e-008,1.1684
3.26730e-008,1.1744
3.27116e-008,1.1729
3.27502e-008,1.1693
3.27888e-008,1.1687
3.28273e-008,1.1730
3.28659e-008,1.1786
3.29045e-008,1.1796
3.29430e-008,1.1636
3.29816e-008,1.1088
3.30202e-008,1.0041
3.30588e-008,0.8733
3.30974e-008,0.7501
3.31359e-008,0.6454
3.31745e-008,0.5568
3.32131e-008,0.4877
3.32516e-008,0.4417
3.32902e-008,0.4083
3.33288e-008,0.3802
3.33674e-008,0.3711
3.34060e-008,0.3999
3.34445e-008,0.4718
3.34831e-008,0.5798
3.35217e-008,0.7043
3.35603e-008,0.8113
3.35988e-008,0.8888
3.36374e-008,0.9497
3.36760e-008,1.0044
3.37145e-008,1.0462
3.37531e-008,1.0822
3.37917e-008,1.1256
3.38303e-008,1.1620
3.38689e-008,1.1646
3.39074e-008,1.1244
3.39460e-008,1.0448
3.39846e-008,0.9290
3.40231e-008,0.8029
3.40617e-008,0.6872
3.41003e-008,0.5893
3.41389e-008,0.5082
3.41775e-008,0.4528
3.42160e-008,0.4172
3.42546e-008,0.3876
3.42932e-008,0.3686
3.43318e-008,0.3851
3.43703e-008,0.4451
3.44089e-008,0.5380
3.44475e-008,0.6560
3.44860e-008,0.7735
3.45246e-008,0.8655
3.45632e-008,0.9306
3.46018e-008,0.9858
3.46404e-008,1.0323
3.46789e-008,1.0674
3.47175e-008,1.0932
3.47561e-008,1.1163
3.47946e-008,1.1330
3.48332e-008,1.1406
3.48718e-008,1.1456
3.49104e-008,1.1537
3.49490e-008,1.1627
3.49875e-008,1.1696
3.50261e-008,1.1743
3.50647e-008,1.1744
3.51032e-008,1.1717
3.51418e-008,1.1701
3.51804e-008,1.1744
3.52190e-008,1.1805
3.52575e-008,1.1794
3.52961e-008,1.1561
3.53347e-008,1.0905
3.53733e-008,0.9773
3.54119e-008,0.8463
3.54504e-008,0.7275
3.54890e-008,0.6263
3.55276e-008,0.5402
3.55661e-008,0.4761
3.56047e-008,0.4353
3.56433e-008,0.4028
3.56819e-008,0.3756
3.57205e-008,0.3731
3.57590e-008,0.4120
3.57976e-008,0.4921
3.58362e-008,0.6058
3.58747e-008,0.7288
3.59133e-008,0.8299
3.59519e-008,0.9027
3.59905e-008,0.9620
3.60290e-008,1.0145
3.60676e-008,1.0532
3.61062e-008,1.0931
3.61448e-008,1.1380
3.61834e-008,1.1671
3.62219e-008,1.1590
3.62605e-008,1.1116
3.62991e-008,1.0230
3.63376e-008,0.9028
3.63762e-008,0.7772
3.64148e-008,0.6654
3.64534e-008,0.5712
3.64920e-008,0.4947
3.65305e-008,0.4442
3.65691e-008,0.4102
3.66077e-008,0.3819
3.66462e-008,0.3688
3.66848e-008,0.3948
3.67234e-008,0.4619
3.67620e-008,0.5610
3.68006e-008,0.6816
3.68391e-008,0.7957
3.68777e-008,0.8809
3.69163e-008,0.9425
3.69549e-008,0.9965
3.69934e-008,1.0409
3.70320e-008,1.0735
3.70706e-008,1.0981
3.71091e-008,1.1206
3.71477e-008,1.1354
3.71863e-008,1.1418
3.72249e-008,1.1470
3.72635e-008,1.1557
3.73020e-008,1.1643
3.73406e-008,1.1710
3.73792e-008,1.1748
3.74177e-008,1.1740
3.74563e-008,1.1711
3.74949e-008,1.1707
3.75335e-008,1.1758
3.75721e-008,1.1812
3.76106e-008,1.1770
3.76492e-008,1.1465
3.76878e-008,1.0703
3.77263e-008,0.9502
3.77649e-008,0.8199
3.78035e-008,0.7050
3.78421e-008,0.6070
3.78806e-008,0.5248
3.79192e-008,0.4659
3.79578e-008,0.4288
3.79964e-008,0.3969
3.80350e-008,0.3725
3.80735e-008,0.3775
3.81121e-008,0.4257
3.81507e-008,0.5133
3.81892e-008,0.6321
3.82278e-008,0.7526
3.82664e-008,0.8472
3.83050e-008,0.9157
3.83436e-008,0.9739
3.83821e-008,1.0238
3.84207e-008,1.0601
3.84593e-008,1.1018
3.84978e-008,1.1468
3.85364e-008,1.1694
3.85750e-008,1.1521
3.86136e-008,1.0970
3.86521e-008,0.9996
3.86907e-008,0.8762
3.87293e-008,0.7524
3.87679e-008,0.6446
3.88065e-008,0.5534
3.88450e-008,0.4822
3.88836e-008,0.4365
3.89222e-008,0.4089
3.89607e-008,0.3858
3.89993e-008,0.3651
3.90379e-008,0.3542
3.90765e-008,0.3480
3.91151e-008,0.3403
3.91536e-008,0.3318
3.91922e-008,0.3258
3.92308e-008,0.3211
3.92693e-008,0.3191
3.93079e-008,0.3197
3.93465e-008,0.3218
3.93851e-008,0.3239
3.94237e-008,0.3304
3.94622e-008,0.3496
3.95008e-008,0.3926
3.95394e-008,0.4712
3.95780e-008,0.5871
3.96165e-008,0.7179
3.96551e-008,0.8264
3.96937e-008,0.9011
3.97322e-008,0.9568
3.97708e-008,1.0061
3.98094e-008,1.0454
3.98480e-008,1.0746
3.98866e-008,1.0980
3.99251e-008,1.1189
3.99637e-008,1.1336
4.00023e-008,1.1413
4.00408e-008,1.1461
4.00794e-008,1.1534
4.01180e-008,1.1635
4.01566e-008,1.1724
4.01952e-008,1.1748
4.02337e-008,1.1714
4.02723e-008,1.1688
4.03109e-008,1.1704
4.03494e-008,1.1756
4.03880e-008,1.1802
4.04266e-008,1.1757
4.04652e-008,1.1442
4.05037e-008,1.0654
4.05423e-008,0.9436
4.05809e-008,0.8132
4.06195e-008,0.6988
4.06581e-008,0.6020
4.06966e-008,0.5215
4.07352e-008,0.4636
4.07738e-008,0.4263
4.08123e-008,0.3944
4.08509e-008,0.3718
4.08895e-008,0.3790
4.09281e-008,0.4290
4.09667e-008,0.5184
4.10052e-008,0.6387
4.10438e-008,0.7584
4.10824e-008,0.8509
4.11209e-008,0.9183
4.11595e-008,0.9765
4.11981e-008,1.0259
4.12367e-008,1.0617
4.12752e-008,1.1030
4.13138e-008,1.1476
4.13524e-008,1.1692
4.13910e-008,1.1505
4.14296e-008,1.0929
