.HEADER
..NAMES
Time,V U5.F3&G3
2.8931e-009,0.0609
2.9317e-009,0.2658
2.9703e-009,0.4441
3.0089e-009,0.5818
3.0474e-009,0.6774
3.0860e-009,0.7548
3.1246e-009,0.7954
3.1631e-009,0.7909
3.2017e-009,0.7332
3.2403e-009,0.6061
3.2789e-009,0.4174
3.3175e-009,0.1959
3.3560e-009,-0.0290
3.3946e-009,-0.2377
3.4332e-009,-0.4213
3.4717e-009,-0.5651
3.5103e-009,-0.6642
3.5489e-009,-0.7415
3.5875e-009,-0.7879
3.6260e-009,-0.7893
3.6646e-009,-0.7407
3.7032e-009,-0.6265
3.7418e-009,-0.4477
3.7803e-009,-0.2325
3.8189e-009,-0.0081
3.8575e-009,0.2032
3.8961e-009,0.3912
3.9346e-009,0.5433
3.9732e-009,0.6502
4.0118e-009,0.7332
4.0504e-009,0.7880
4.0890e-009,0.7975
4.1275e-009,0.7584
4.1661e-009,0.6540
4.2047e-009,0.4821
4.2433e-009,0.2677
4.2818e-009,0.0408
4.3204e-009,-0.1739
4.3590e-009,-0.3667
4.3975e-009,-0.5246
4.4361e-009,-0.6366
4.4747e-009,-0.7190
4.5133e-009,-0.7784
4.5519e-009,-0.7938
4.5904e-009,-0.7625
4.6290e-009,-0.6705
4.6676e-009,-0.5099
4.7062e-009,-0.3027
4.7447e-009,-0.0784
4.7833e-009,0.1385
4.8219e-009,0.3349
4.8604e-009,0.5000
4.8990e-009,0.6207
4.9376e-009,0.7086
4.9762e-009,0.7759
5.0147e-009,0.7994
5.0533e-009,0.7771
5.0919e-009,0.6951
5.1305e-009,0.5427
5.1691e-009,0.3382
5.2076e-009,0.1120
5.2462e-009,-0.1081
5.2848e-009,-0.3088
5.3234e-009,-0.4795
5.3619e-009,-0.6059
5.4005e-009,-0.6946
5.4391e-009,-0.7644
5.4776e-009,-0.7938
5.5162e-009,-0.7782
5.5548e-009,-0.7073
5.5934e-009,-0.5674
5.6320e-009,-0.3713
5.6705e-009,-0.1495
5.7091e-009,0.0717
5.7477e-009,0.2755
5.7863e-009,0.4522
5.8248e-009,0.5876
5.8634e-009,0.6825
5.9020e-009,0.7592
5.9405e-009,0.7969
5.9791e-009,0.7898
6.0177e-009,0.7288
6.0563e-009,0.5980
6.0948e-009,0.4067
6.1334e-009,0.1839
6.1720e-009,-0.0403
6.2106e-009,-0.2479
6.2492e-009,-0.4298
6.2877e-009,-0.5711
6.3263e-009,-0.6689
6.3649e-009,-0.7460
6.4035e-009,-0.7895
6.4420e-009,-0.7884
6.4806e-009,-0.7369
6.5192e-009,-0.6192
6.5577e-009,-0.4376
6.5963e-009,-0.2208
6.6349e-009,0.0032
6.6735e-009,0.2134
6.7121e-009,0.4001
6.7506e-009,0.5499
6.7892e-009,0.6545
6.8278e-009,0.7357
6.8664e-009,0.7888
6.9049e-009,0.7964
6.9435e-009,0.7545
6.9821e-009,0.6464
7.0206e-009,0.4716
7.0592e-009,0.2562
7.0978e-009,0.0294
7.1364e-009,-0.1845
7.1749e-009,-0.3758
7.2135e-009,-0.5316
7.2521e-009,-0.6415
7.2907e-009,-0.7241
7.3293e-009,-0.7811
7.3678e-009,-0.7938
7.4064e-009,-0.7597
7.4450e-009,-0.6641
7.4835e-009,-0.5005
7.5221e-009,-0.2915
7.5607e-009,-0.0668
7.5993e-009,0.1490
7.6379e-009,0.3442
7.6764e-009,0.5073
7.7150e-009,0.6255
7.7536e-009,0.7116
7.7922e-009,0.7772
7.8307e-009,0.7990
7.8693e-009,0.7741
7.9079e-009,0.6886
7.9464e-009,0.5328
7.9850e-009,0.3268
8.0236e-009,0.1005
8.0622e-009,-0.1190
8.1008e-009,-0.3184
8.1393e-009,-0.4872
8.1779e-009,-0.6113
8.2165e-009,-0.6996
8.2550e-009,-0.7681
8.2936e-009,-0.7946
8.3322e-009,-0.7764
8.3708e-009,-0.7021
8.4093e-009,-0.5588
8.4479e-009,-0.3605
8.4865e-009,-0.1379
8.5251e-009,0.0826
8.5637e-009,0.2853
8.6022e-009,0.4602
8.6408e-009,0.5931
8.6794e-009,0.6860
8.7179e-009,0.7611
8.7565e-009,0.7971
8.7951e-009,0.7877
8.8337e-009,0.7235
8.8722e-009,0.5891
8.9108e-009,0.3956
8.9494e-009,0.1724
8.9880e-009,-0.0514
9.0266e-009,-0.2579
9.0651e-009,-0.4382
9.1037e-009,-0.5772
9.1423e-009,-0.6727
9.1808e-009,-0.7481
9.2194e-009,-0.7900
9.2580e-009,-0.7868
9.2966e-009,-0.7322
9.3352e-009,-0.6109
9.3737e-009,-0.4269
9.4123e-009,-0.2096
9.4509e-009,0.0142
9.4895e-009,0.2236
9.5280e-009,0.4086
9.5666e-009,0.5562
9.6052e-009,0.6593
9.6437e-009,0.7407
9.6823e-009,0.7910
9.7209e-009,0.7959
9.7595e-009,0.7510
9.7981e-009,0.6392
9.8366e-009,0.4615
9.8752e-009,0.2444
9.9138e-009,0.0179
9.9524e-009,-0.1949
9.9909e-009,-0.3849
1.00295e-008,-0.5383
1.00681e-008,-0.6458
1.01066e-008,-0.7266
1.01452e-008,-0.7819
1.01838e-008,-0.7928
1.02224e-008,-0.7561
1.02610e-008,-0.6571
1.02995e-008,-0.4903
1.03381e-008,-0.2802
1.03767e-008,-0.0556
1.04152e-008,0.1596
1.04538e-008,0.3534
1.04924e-008,0.5145
1.05310e-008,0.6306
1.05695e-008,0.7169
1.06081e-008,0.7803
1.06467e-008,0.7993
1.06853e-008,0.7717
1.07239e-008,0.6825
1.07624e-008,0.5235
1.08010e-008,0.3154
1.08396e-008,0.0887
1.08781e-008,-0.1297
1.09167e-008,-0.3280
1.09553e-008,-0.4947
1.09939e-008,-0.6163
1.10324e-008,-0.7027
1.10710e-008,-0.7695
1.11096e-008,-0.7943
1.11482e-008,-0.7738
1.11868e-008,-0.6962
1.12253e-008,-0.5495
1.12639e-008,-0.3494
1.13025e-008,-0.1265
1.13410e-008,0.0934
1.13796e-008,0.2950
1.14182e-008,0.4681
1.14568e-008,0.5988
1.14953e-008,0.6911
1.15339e-008,0.7652
1.15725e-008,0.7982
1.16111e-008,0.7863
1.16497e-008,0.7187
1.16882e-008,0.5806
1.17268e-008,0.3847
1.17654e-008,0.1605
1.18039e-008,-0.0625
1.18425e-008,-0.2680
1.18811e-008,-0.4465
1.19197e-008,-0.5829
1.19583e-008,-0.6774
1.19968e-008,-0.7525
1.20354e-008,-0.7914
1.20740e-008,-0.7857
1.21126e-008,-0.7281
1.21511e-008,-0.6032
1.21897e-008,-0.4165
1.22283e-008,-0.1979
1.22668e-008,0.0255
1.23054e-008,0.2337
1.23440e-008,0.4173
1.23826e-008,0.5626
1.24212e-008,0.6633
1.24597e-008,0.7430
1.24983e-008,0.7916
1.25369e-008,0.7946
1.25755e-008,0.7467
1.26140e-008,0.6312
1.26526e-008,0.4508
1.26912e-008,0.2329
1.27297e-008,0.0066
1.27683e-008,-0.2053
1.28069e-008,-0.3938
1.28455e-008,-0.5450
1.28841e-008,-0.6506
1.29226e-008,-0.7316
1.29612e-008,-0.7843
1.29998e-008,-0.7926
1.30383e-008,-0.7531
1.30769e-008,-0.6504
1.31155e-008,-0.4807
1.31541e-008,-0.2688
1.31926e-008,-0.0441
1.32312e-008,0.1701
1.32698e-008,0.3626
1.33084e-008,0.5215
1.33470e-008,0.6352
1.33855e-008,0.7197
1.34241e-008,0.7815
1.34627e-008,0.7987
1.35012e-008,0.7685
1.35398e-008,0.6757
1.35784e-008,0.5134
1.36170e-008,0.3040
1.36555e-008,0.0772
1.36941e-008,-0.1405
1.37327e-008,-0.3374
1.37713e-008,-0.5022
1.38099e-008,-0.6215
1.38484e-008,-0.7078
1.38870e-008,-0.7728
1.39256e-008,-0.7948
1.39641e-008,-0.7717
1.40027e-008,-0.6907
1.40413e-008,-0.5406
1.40799e-008,-0.3384
1.41185e-008,-0.1148
1.41570e-008,0.1043
1.41956e-008,0.3046
1.42342e-008,0.4759
1.42728e-008,0.6040
1.43113e-008,0.6944
1.43499e-008,0.7669
1.43885e-008,0.7982
1.44270e-008,0.7840
1.44656e-008,0.7130
1.45042e-008,0.5714
1.45428e-008,0.3735
1.45814e-008,0.1490
1.46199e-008,-0.0736
1.46585e-008,-0.2779
1.46971e-008,-0.4546
1.47357e-008,-0.5887
1.47742e-008,-0.6810
1.48128e-008,-0.7545
1.48514e-008,-0.7917
1.48899e-008,-0.7838
1.49285e-008,-0.7231
1.49671e-008,-0.5946
1.50057e-008,-0.4057
1.50443e-008,-0.1866
1.50828e-008,0.0364
1.51214e-008,0.2438
1.51600e-008,0.4257
1.51985e-008,0.5687
1.52371e-008,0.6681
1.52757e-008,0.7478
1.53143e-008,0.7935
1.53528e-008,0.7938
1.53914e-008,0.7429
1.54300e-008,0.6236
1.54686e-008,0.4405
1.55071e-008,0.2211
1.55457e-008,-0.0048
1.55843e-008,-0.2156
1.56229e-008,-0.4026
1.56615e-008,-0.5514
1.57000e-008,-0.6548
1.57386e-008,-0.7339
1.57772e-008,-0.7850
1.58158e-008,-0.7914
1.58543e-008,-0.7492
1.58929e-008,-0.6430
1.59315e-008,-0.4703
1.59701e-008,-0.2575
1.60086e-008,-0.0329
1.60472e-008,0.1805
1.60858e-008,0.3717
1.61243e-008,0.5285
1.61629e-008,0.6402
1.62015e-008,0.7249
1.62401e-008,0.7843
1.62786e-008,0.7988
1.63172e-008,0.7658
1.63558e-008,0.6693
1.63944e-008,0.5039
1.64329e-008,0.2925
1.64715e-008,0.0655
1.65101e-008,-0.1511
1.65487e-008,-0.3468
1.65873e-008,-0.5094
1.66258e-008,-0.6263
1.66644e-008,-0.7106
1.67030e-008,-0.7741
1.67416e-008,-0.7943
1.67801e-008,-0.7687
1.68187e-008,-0.6844
1.68573e-008,-0.5309
1.68959e-008,-0.3272
1.69344e-008,-0.1035
1.69730e-008,0.1150
1.70116e-008,0.3142
1.70501e-008,0.4836
1.70887e-008,0.6095
1.71273e-008,0.6996
1.71659e-008,0.7707
1.72044e-008,0.7991
1.72430e-008,0.7822
1.72816e-008,0.7078
1.73202e-008,0.5627
1.73588e-008,0.3625
1.73973e-008,0.1371
1.74359e-008,-0.0845
1.74745e-008,-0.2877
1.75131e-008,-0.4626
1.75516e-008,-0.5942
1.75902e-008,-0.6858
1.76288e-008,-0.7585
1.76674e-008,-0.7928
1.77059e-008,-0.7824
1.77445e-008,-0.7186
1.77831e-008,-0.5865
1.78216e-008,-0.3951
1.78602e-008,-0.1748
1.78988e-008,0.0476
1.79374e-008,0.2538
1.79759e-008,0.4342
1.80145e-008,0.5748
1.80531e-008,0.6720
1.80917e-008,0.7500
1.81302e-008,0.7939
1.81688e-008,0.7922
1.82074e-008,0.7382
1.82460e-008,0.6153
1.82846e-008,0.4296
1.83231e-008,0.2096
1.83617e-008,-0.0160
1.84003e-008,-0.2259
1.84389e-008,-0.4113
1.84774e-008,-0.5578
1.85160e-008,-0.6595
1.85546e-008,-0.7388
1.85932e-008,-0.7871
1.86317e-008,-0.7909
1.86703e-008,-0.7457
1.87089e-008,-0.6358
1.87474e-008,-0.4604
1.87860e-008,-0.2460
1.88246e-008,-0.0215
1.88632e-008,0.1909
1.89017e-008,0.3807
1.89403e-008,0.5353
1.89789e-008,0.6446
1.90175e-008,0.7276
1.90560e-008,0.7853
1.90946e-008,0.7979
1.91332e-008,0.7622
1.91718e-008,0.6621
1.92104e-008,0.4936
1.92489e-008,0.2811
1.92875e-008,0.0542
1.93261e-008,-0.1617
1.93647e-008,-0.3561
1.94032e-008,-0.5166
1.94418e-008,-0.6313
1.94804e-008,-0.7158
1.95190e-008,-0.7771
1.95575e-008,-0.7946
1.95961e-008,-0.7663
1.96347e-008,-0.6784
1.96732e-008,-0.5218
1.97118e-008,-0.3161
1.97504e-008,-0.0919
1.97890e-008,0.1258
1.98275e-008,0.3237
1.98661e-008,0.4911
1.99047e-008,0.6146
1.99433e-008,0.7028
1.99819e-008,0.7722
2.00204e-008,0.7989
2.00590e-008,0.7796
2.00976e-008,0.7018
2.01362e-008,0.5532
2.01747e-008,0.3512
2.02133e-008,0.1256
2.02519e-008,-0.0955
2.02905e-008,-0.2975
2.03290e-008,-0.4705
2.03676e-008,-0.5998
2.04062e-008,-0.6908
2.04447e-008,-0.7625
2.04833e-008,-0.7939
2.05219e-008,-0.7810
2.05605e-008,-0.7139
2.05990e-008,-0.5782
2.06376e-008,-0.3845
2.06762e-008,-0.1631
2.07148e-008,0.0587
2.07533e-008,0.2638
2.07919e-008,0.4425
2.08305e-008,0.5806
2.08691e-008,0.6767
2.09077e-008,0.7544
2.09462e-008,0.7954
2.09848e-008,0.7912
2.10234e-008,0.7341
2.10620e-008,0.6075
2.11005e-008,0.4191
2.11391e-008,0.1977
2.11777e-008,-0.0273
2.12163e-008,-0.2361
2.12548e-008,-0.4200
2.12934e-008,-0.5641
2.13320e-008,-0.6636
2.13705e-008,-0.7410
2.14091e-008,-0.7877
2.14477e-008,-0.7895
2.14863e-008,-0.7415
2.15248e-008,-0.6280
2.15634e-008,-0.4498
2.16020e-008,-0.2347
2.16406e-008,-0.0103
2.16791e-008,0.2012
2.17177e-008,0.3895
2.17563e-008,0.5421
2.17949e-008,0.6494
2.18335e-008,0.7327
2.18720e-008,0.7878
2.19106e-008,0.7977
2.19492e-008,0.7591
2.19878e-008,0.6553
2.20263e-008,0.4838
2.20649e-008,0.2695
2.21035e-008,0.0426
2.21420e-008,-0.1723
2.21806e-008,-0.3653
2.22192e-008,-0.5235
2.22578e-008,-0.6358
2.22963e-008,-0.7185
2.23349e-008,-0.7781
2.23735e-008,-0.7939
2.24121e-008,-0.7631
2.24506e-008,-0.6718
2.24892e-008,-0.5118
2.25278e-008,-0.3048
2.25664e-008,-0.0806
2.26050e-008,0.1364
2.26435e-008,0.3331
2.26821e-008,0.4987
2.27207e-008,0.6198
2.27593e-008,0.7081
2.27978e-008,0.7756
2.28364e-008,0.7995
2.28750e-008,0.7776
2.29136e-008,0.6961
2.29521e-008,0.5443
2.29907e-008,0.3400
2.30293e-008,0.1138
2.30678e-008,-0.1063
2.31064e-008,-0.3072
2.31450e-008,-0.4783
2.31836e-008,-0.6051
2.32221e-008,-0.6940
2.32607e-008,-0.7641
2.32993e-008,-0.7938
2.33379e-008,-0.7786
2.33764e-008,-0.7083
2.34150e-008,-0.5692
2.34536e-008,-0.3734
2.34922e-008,-0.1517
2.35308e-008,0.0696
2.35693e-008,0.2736
2.36079e-008,0.4507
2.36465e-008,0.5865
2.36851e-008,0.6805
2.37236e-008,0.7566
2.37622e-008,0.7958
2.38008e-008,0.7894
2.38394e-008,0.7290
2.38779e-008,0.5987
2.39165e-008,0.4081
2.39551e-008,0.1863
2.39936e-008,-0.0384
2.40322e-008,-0.2462
2.40708e-008,-0.4283
2.41094e-008,-0.5701
2.41479e-008,-0.6682
2.41865e-008,-0.7458
2.42251e-008,-0.7895
2.42637e-008,-0.7887
2.43023e-008,-0.7377
2.43408e-008,-0.6206
2.43794e-008,-0.4396
2.44180e-008,-0.2231
2.44566e-008,0.0010
2.44951e-008,0.2115
2.45337e-008,0.3984
2.45723e-008,0.5486
2.46109e-008,0.6536
2.46494e-008,0.7352
2.46880e-008,0.7886
2.47266e-008,0.7966
2.47651e-008,0.7552
2.48037e-008,0.6477
2.48423e-008,0.4733
2.48809e-008,0.2580
2.49194e-008,0.0313
2.49580e-008,-0.1828
2.49966e-008,-0.3744
2.50352e-008,-0.5305
2.50737e-008,-0.6407
2.51123e-008,-0.7236
2.51509e-008,-0.7809
2.51895e-008,-0.7939
2.52281e-008,-0.7604
2.52666e-008,-0.6655
2.53052e-008,-0.5024
2.53438e-008,-0.2936
2.53824e-008,-0.0690
2.54209e-008,0.1470
2.54595e-008,0.3425
2.54981e-008,0.5059
2.55367e-008,0.6246
2.55752e-008,0.7110
2.56138e-008,0.7770
2.56524e-008,0.7991
2.56909e-008,0.7747
2.57295e-008,0.6897
2.57681e-008,0.5345
2.58067e-008,0.3287
2.58452e-008,0.1023
2.58838e-008,-0.1172
2.59224e-008,-0.3168
2.59610e-008,-0.4860
2.59995e-008,-0.6104
2.60381e-008,-0.6991
2.60767e-008,-0.7678
2.61153e-008,-0.7946
2.61539e-008,-0.7769
2.61924e-008,-0.7032
2.62310e-008,-0.5606
2.62696e-008,-0.3626
2.63082e-008,-0.1400
2.63467e-008,0.0806
2.63853e-008,0.2835
2.64239e-008,0.4587
2.64625e-008,0.5921
2.65010e-008,0.6853
2.65396e-008,0.7607
2.65782e-008,0.7970
2.66167e-008,0.7881
2.66553e-008,0.7244
2.66939e-008,0.5906
2.67325e-008,0.3974
2.67710e-008,0.1743
2.68096e-008,-0.0496
2.68482e-008,-0.2563
2.68868e-008,-0.4368
2.69254e-008,-0.5762
2.69639e-008,-0.6721
2.70025e-008,-0.7478
2.70411e-008,-0.7899
2.70797e-008,-0.7871
2.71182e-008,-0.7331
2.71568e-008,-0.6124
2.71954e-008,-0.4289
2.72340e-008,-0.2118
2.72725e-008,0.0121
2.73111e-008,0.2217
2.73497e-008,0.4070
2.73882e-008,0.5551
2.74268e-008,0.6585
2.74654e-008,0.7403
2.75040e-008,0.7908
2.75425e-008,0.7962
2.75811e-008,0.7518
2.76197e-008,0.6405
2.76583e-008,0.4633
2.76968e-008,0.2463
2.77354e-008,0.0198
2.77740e-008,-0.1932
2.78126e-008,-0.3834
2.78512e-008,-0.5372
2.78897e-008,-0.6451
2.79283e-008,-0.7261
2.79669e-008,-0.7817
2.80055e-008,-0.7930
2.80440e-008,-0.7568
2.80826e-008,-0.6584
2.81212e-008,-0.4922
2.81598e-008,-0.2823
2.81983e-008,-0.0577
2.82369e-008,0.1576
2.82755e-008,0.3517
2.83140e-008,0.5132
2.83526e-008,0.6298
2.83912e-008,0.7163
2.84298e-008,0.7801
2.84683e-008,0.7994
2.85069e-008,0.7723
2.85455e-008,0.6837
2.85841e-008,0.5252
2.86226e-008,0.3173
2.86612e-008,0.0906
2.86998e-008,-0.1279
2.87384e-008,-0.3264
2.87770e-008,-0.4934
2.88155e-008,-0.6155
2.88541e-008,-0.7021
2.88927e-008,-0.7692
2.89313e-008,-0.7943
2.89698e-008,-0.7742
2.90084e-008,-0.6973
2.90470e-008,-0.5512
2.90855e-008,-0.3514
2.91241e-008,-0.1286
2.91627e-008,0.0914
2.92013e-008,0.2932
2.92398e-008,0.4667
2.92784e-008,0.5977
2.93170e-008,0.6889
2.93556e-008,0.7627
2.93941e-008,0.7973
2.94327e-008,0.7859
2.94713e-008,0.7189
2.95099e-008,0.5815
2.95485e-008,0.3863
2.95870e-008,0.1629
2.96256e-008,-0.0606
2.96642e-008,-0.2662
2.97028e-008,-0.4450
2.97413e-008,-0.5820
2.97799e-008,-0.6768
2.98185e-008,-0.7523
2.98570e-008,-0.7914
2.98956e-008,-0.7860
2.99342e-008,-0.7289
2.99728e-008,-0.6046
3.00113e-008,-0.4186
3.00499e-008,-0.2001
3.00885e-008,0.0234
3.01271e-008,0.2318
3.01657e-008,0.4157
3.02042e-008,0.5613
3.02428e-008,0.6625
3.02814e-008,0.7426
3.03199e-008,0.7915
3.03585e-008,0.7948
3.03971e-008,0.7475
3.04357e-008,0.6326
3.04743e-008,0.4526
3.05128e-008,0.2348
3.05514e-008,0.0085
3.05900e-008,-0.2036
3.06285e-008,-0.3923
3.06671e-008,-0.5439
3.07057e-008,-0.6499
3.07443e-008,-0.7312
3.07829e-008,-0.7842
3.08214e-008,-0.7928
3.08600e-008,-0.7538
3.08986e-008,-0.6517
3.09372e-008,-0.4826
3.09757e-008,-0.2709
3.10143e-008,-0.0462
3.10529e-008,0.1681
3.10914e-008,0.3609
3.11300e-008,0.5202
3.11686e-008,0.6344
3.12072e-008,0.7192
3.12458e-008,0.7813
3.12843e-008,0.7988
3.13229e-008,0.7691
3.13615e-008,0.6769
3.14000e-008,0.5152
3.14386e-008,0.3059
3.14772e-008,0.0792
3.15158e-008,-0.1386
3.15544e-008,-0.3358
3.15929e-008,-0.5009
3.16315e-008,-0.6206
3.16701e-008,-0.7072
3.17087e-008,-0.7726
3.17472e-008,-0.7949
3.17858e-008,-0.7722
3.18244e-008,-0.6918
3.18629e-008,-0.5424
3.19015e-008,-0.3405
3.19401e-008,-0.1169
3.19787e-008,0.1023
3.20173e-008,0.3029
3.20558e-008,0.4745
3.20944e-008,0.6031
3.21330e-008,0.6938
3.21715e-008,0.7666
3.22101e-008,0.7982
3.22487e-008,0.7844
3.22873e-008,0.7140
3.23259e-008,0.5730
3.23644e-008,0.3754
3.24030e-008,0.1509
3.24416e-008,-0.0717
3.24801e-008,-0.2762
3.25187e-008,-0.4532
3.25573e-008,-0.5878
3.25959e-008,-0.6804
3.26344e-008,-0.7541
3.26730e-008,-0.7916
3.27116e-008,-0.7841
3.27502e-008,-0.7240
3.27888e-008,-0.5961
3.28273e-008,-0.4077
3.28659e-008,-0.1887
3.29045e-008,0.0344
3.29430e-008,0.2419
3.29816e-008,0.4242
3.30202e-008,0.5676
3.30588e-008,0.6674
3.30974e-008,0.7474
3.31359e-008,0.7934
3.31745e-008,0.7941
3.32131e-008,0.7437
3.32516e-008,0.6251
3.32902e-008,0.4423
3.33288e-008,0.2230
3.33674e-008,-0.0029
3.34060e-008,-0.2139
3.34445e-008,-0.4011
3.34831e-008,-0.5503
3.35217e-008,-0.6541
3.35603e-008,-0.7335
3.35988e-008,-0.7849
3.36374e-008,-0.7916
3.36760e-008,-0.7499
3.37145e-008,-0.6443
3.37531e-008,-0.4722
3.37917e-008,-0.2596
3.38303e-008,-0.0349
3.38689e-008,0.1786
3.39074e-008,0.3700
3.39460e-008,0.5273
3.39846e-008,0.6394
3.40231e-008,0.7244
3.40617e-008,0.7841
3.41003e-008,0.7989
3.41389e-008,0.7664
3.41775e-008,0.6705
3.42160e-008,0.5057
3.42546e-008,0.2945
3.42932e-008,0.0675
3.43318e-008,-0.1493
3.43703e-008,-0.3452
3.44089e-008,-0.5081
3.44475e-008,-0.6254
3.44860e-008,-0.7101
3.45246e-008,-0.7738
3.45632e-008,-0.7944
3.46018e-008,-0.7693
3.46404e-008,-0.6855
3.46789e-008,-0.5327
3.47175e-008,-0.3293
3.47561e-008,-0.1056
3.47946e-008,0.1131
3.48332e-008,0.3125
3.48718e-008,0.4822
3.49104e-008,0.6085
3.49490e-008,0.6972
3.49875e-008,0.7684
3.50261e-008,0.7982
3.50647e-008,0.7819
3.51032e-008,0.7081
3.51418e-008,0.5637
3.51804e-008,0.3642
3.52190e-008,0.1395
3.52575e-008,-0.0826
3.52961e-008,-0.2860
3.53347e-008,-0.4611
3.53733e-008,-0.5933
3.54119e-008,-0.6852
3.54504e-008,-0.7583
3.54890e-008,-0.7929
3.55276e-008,-0.7828
3.55661e-008,-0.7195
3.56047e-008,-0.5880
3.56433e-008,-0.3972
3.56819e-008,-0.1770
3.57205e-008,0.0456
3.57590e-008,0.2520
3.57976e-008,0.4326
3.58362e-008,0.5736
3.58747e-008,0.6712
3.59133e-008,0.7496
3.59519e-008,0.7939
3.59905e-008,0.7925
3.60290e-008,0.7391
3.60676e-008,0.6168
3.61062e-008,0.4315
3.61448e-008,0.2116
3.61834e-008,-0.0141
3.62219e-008,-0.2241
3.62605e-008,-0.4098
3.62991e-008,-0.5567
3.63376e-008,-0.6588
3.63762e-008,-0.7384
3.64148e-008,-0.7870
3.64534e-008,-0.7911
3.64920e-008,-0.7465
3.65305e-008,-0.6373
3.65691e-008,-0.4623
3.66077e-008,-0.2481
3.66462e-008,-0.0235
3.66848e-008,0.1890
3.67234e-008,0.3790
3.67620e-008,0.5341
3.68006e-008,0.6438
3.68391e-008,0.7271
3.68777e-008,0.7851
3.69163e-008,0.7981
3.69549e-008,0.7628
3.69934e-008,0.6634
3.70320e-008,0.4954
3.70706e-008,0.2830
3.71091e-008,0.0561
3.71477e-008,-0.1599
3.71863e-008,-0.3545
3.72249e-008,-0.5154
3.72635e-008,-0.6305
3.73020e-008,-0.7153
3.73406e-008,-0.7769
3.73792e-008,-0.7947
3.74177e-008,-0.7669
3.74563e-008,-0.6796
3.74949e-008,-0.5236
3.75335e-008,-0.3182
3.75721e-008,-0.0939
3.76106e-008,0.1238
3.76492e-008,0.3220
3.76878e-008,0.4898
3.77263e-008,0.6136
3.77649e-008,0.7022
3.78035e-008,0.7719
3.78421e-008,0.7989
3.78806e-008,0.7801
3.79192e-008,0.7028
3.79578e-008,0.5549
3.79964e-008,0.3531
3.80350e-008,0.1276
3.80735e-008,-0.0936
3.81121e-008,-0.2958
3.81507e-008,-0.4692
3.81892e-008,-0.5988
3.82278e-008,-0.6886
3.82664e-008,-0.7600
3.83050e-008,-0.7929
3.83436e-008,-0.7806
3.83821e-008,-0.7142
3.84207e-008,-0.5792
3.84593e-008,-0.3862
3.84978e-008,-0.1656
3.85364e-008,0.0565
3.85750e-008,0.2619
3.86136e-008,0.4409
3.86521e-008,0.5796
3.86907e-008,0.6761
3.87293e-008,0.7542
3.87679e-008,0.7955
3.88065e-008,0.7916
3.88450e-008,0.7349
3.88836e-008,0.6089
3.89222e-008,0.4210
3.89607e-008,0.1997
3.89993e-008,-0.0254
3.90379e-008,-0.2343
3.90765e-008,-0.4184
3.91151e-008,-0.5629
3.91536e-008,-0.6628
3.91922e-008,-0.7406
3.92308e-008,-0.7876
3.92693e-008,-0.7897
3.93079e-008,-0.7423
3.93465e-008,-0.6295
3.93851e-008,-0.4517
3.94237e-008,-0.2367
3.94622e-008,-0.0123
3.95008e-008,0.1993
3.95394e-008,0.3880
3.95780e-008,0.5409
3.96165e-008,0.6487
3.96551e-008,0.7323
3.96937e-008,0.7876
3.97322e-008,0.7979
3.97708e-008,0.7598
3.98094e-008,0.6566
3.98480e-008,0.4856
