.HEADER
..NAMES
Time,V U2.D3
.DATA
4.10438e-008,0.8642
4.10824e-008,0.7510
4.11209e-008,0.6442
4.11595e-008,0.5531
4.11981e-008,0.4822
4.12367e-008,0.4318
4.12752e-008,0.3978
4.13138e-008,0.3738
4.13524e-008,0.3555
4.13910e-008,0.3431
4.14296e-008,0.3343
4.14681e-008,0.3262
4.15067e-008,0.3203
4.15453e-008,0.3187
4.15838e-008,0.3204
4.16224e-008,0.3229
4.16610e-008,0.3250
4.16996e-008,0.3263
4.17382e-008,0.3285
4.17767e-008,0.3362
4.18153e-008,0.3578
4.18539e-008,0.4063
4.18924e-008,0.4891
4.19310e-008,0.6001
4.19696e-008,0.7148
4.20082e-008,0.8137
4.20468e-008,0.8937
4.20853e-008,0.9606
4.21239e-008,1.0144
4.21625e-008,1.0557
4.22011e-008,1.0992
4.22396e-008,1.1362
4.22782e-008,1.1591
4.23168e-008,1.1559
4.23553e-008,1.1158
4.23939e-008,1.0289
4.24325e-008,0.9144
4.24711e-008,0.7962
4.25097e-008,0.6800
4.25482e-008,0.5792
4.25868e-008,0.5022
4.26254e-008,0.4452
4.26639e-008,0.4052
4.27025e-008,0.3805
4.27411e-008,0.3611
4.27797e-008,0.3455
4.28183e-008,0.3353
4.28568e-008,0.3270
4.28954e-008,0.3195
4.29340e-008,0.3167
4.29726e-008,0.3180
4.30111e-008,0.3204
4.30497e-008,0.3235
4.30883e-008,0.3260
4.31268e-008,0.3269
4.31654e-008,0.3271
4.32040e-008,0.3270
4.32426e-008,0.3257
4.32812e-008,0.3244
4.33197e-008,0.3242
4.33583e-008,0.3241
4.33969e-008,0.3236
4.34354e-008,0.3235
4.34740e-008,0.3235
4.35126e-008,0.3231
4.35512e-008,0.3228
4.35898e-008,0.3224
4.36283e-008,0.3219
4.36669e-008,0.3218
4.37055e-008,0.3219
4.37440e-008,0.3218
4.37826e-008,0.3217
4.38212e-008,0.3219
4.38598e-008,0.3219
4.38983e-008,0.3218
4.39369e-008,0.3218
4.39755e-008,0.3217
4.40141e-008,0.3216
4.40527e-008,0.3218
4.40912e-008,0.3242
4.41298e-008,0.3335
4.41684e-008,0.3600
4.42069e-008,0.4158
4.42455e-008,0.5052
4.42841e-008,0.6189
4.43227e-008,0.7319
4.43613e-008,0.8274
4.43998e-008,0.9052
4.44384e-008,0.9701
4.44770e-008,1.0220
4.45155e-008,1.0612
4.45541e-008,1.0904
4.45927e-008,1.1118
4.46313e-008,1.1290
4.46699e-008,1.1429
4.47084e-008,1.1528
4.47470e-008,1.1604
4.47856e-008,1.1662
4.48242e-008,1.1685
4.48627e-008,1.1677
4.49013e-008,1.1669
4.49399e-008,1.1677
4.49784e-008,1.1694
4.50170e-008,1.1710
4.50556e-008,1.1719
4.50942e-008,1.1726
4.51328e-008,1.1735
4.51713e-008,1.1744
4.52099e-008,1.1747
4.52485e-008,1.1749
4.52870e-008,1.1755
4.53256e-008,1.1759
4.53642e-008,1.1760
4.54028e-008,1.1762
4.54414e-008,1.1766
4.54799e-008,1.1782
4.55185e-008,1.1811
4.55571e-008,1.1814
4.55957e-008,1.1677
4.56342e-008,1.1232
4.56728e-008,1.0394
4.57114e-008,0.9308
4.57499e-008,0.8160
4.57885e-008,0.7048
4.58271e-008,0.6035
4.58657e-008,0.5205
4.59043e-008,0.4584
4.59428e-008,0.4155
4.59814e-008,0.3866
4.60200e-008,0.3651
4.60585e-008,0.3493
4.60971e-008,0.3389
4.61357e-008,0.3305
4.61743e-008,0.3229
4.62129e-008,0.3188
4.62514e-008,0.3188
4.62900e-008,0.3211
4.63286e-008,0.3236
4.63671e-008,0.3253
4.64057e-008,0.3264
4.64443e-008,0.3273
4.64829e-008,0.3273
4.65214e-008,0.3261
4.65600e-008,0.3249
4.65986e-008,0.3244
4.66372e-008,0.3242
4.66758e-008,0.3238
4.67143e-008,0.3234
4.67529e-008,0.3233
4.67915e-008,0.3233
4.68300e-008,0.3230
4.68686e-008,0.3225
4.69072e-008,0.3220
4.69458e-008,0.3219
4.69844e-008,0.3219
4.70229e-008,0.3218
4.70615e-008,0.3217
4.71001e-008,0.3218
4.71386e-008,0.3219
4.71772e-008,0.3219
4.72158e-008,0.3218
4.72544e-008,0.3217
4.72930e-008,0.3217
4.73315e-008,0.3217
4.73701e-008,0.3217
4.74087e-008,0.3216
4.74473e-008,0.3217
4.74858e-008,0.3217
4.75244e-008,0.3217
4.75630e-008,0.3216
4.76015e-008,0.3216
4.76401e-008,0.3216
4.76787e-008,0.3216
4.77173e-008,0.3216
4.77559e-008,0.3216
4.77944e-008,0.3216
4.78330e-008,0.3231
4.78716e-008,0.3298
4.79101e-008,0.3505
4.79487e-008,0.3977
4.79873e-008,0.4784
4.80259e-008,0.5878
4.80645e-008,0.7032
4.81030e-008,0.8043
4.81416e-008,0.8859
4.81802e-008,0.9542
4.82188e-008,1.0095
4.82573e-008,1.0520
4.82959e-008,1.0950
4.83345e-008,1.1328
4.83730e-008,1.1578
4.84116e-008,1.1558
4.84502e-008,1.1188
4.84888e-008,1.0342
4.85274e-008,0.9206
4.85659e-008,0.8024
4.86045e-008,0.6862
4.86431e-008,0.5839
4.86816e-008,0.5056
4.87202e-008,0.4476
4.87588e-008,0.4065
4.87974e-008,0.3812
4.88360e-008,0.3616
4.88745e-008,0.3458
4.89131e-008,0.3353
4.89517e-008,0.3271
4.89902e-008,0.3194
4.90288e-008,0.3163
4.90674e-008,0.3174
4.91060e-008,0.3199
4.91445e-008,0.3229
4.91831e-008,0.3255
4.92217e-008,0.3268
4.92603e-008,0.3302
4.92989e-008,0.3429
4.93374e-008,0.3756
4.93760e-008,0.4399
4.94146e-008,0.5383
4.94531e-008,0.6549
4.94917e-008,0.7636
4.95303e-008,0.8528
4.95689e-008,0.9266
4.96075e-008,0.9869
4.96460e-008,1.0346
4.96846e-008,1.0704
4.97232e-008,1.0966
4.97617e-008,1.1165
4.98003e-008,1.1332
4.98389e-008,1.1460
4.98775e-008,1.1549
4.99160e-008,1.1624
4.99546e-008,1.1675
4.99932e-008,1.1684
5.00318e-008,1.1673
5.00704e-008,1.1670
5.01089e-008,1.1680
5.01475e-008,1.1699
5.01861e-008,1.1714
5.02246e-008,1.1721
5.02632e-008,1.1729
5.03018e-008,1.1739
5.03404e-008,1.1745
5.03790e-008,1.1747
5.04175e-008,1.1750
5.04561e-008,1.1756
5.04947e-008,1.1759
5.05332e-008,1.1760
5.05718e-008,1.1763
5.06104e-008,1.1767
5.06490e-008,1.1771
5.06876e-008,1.1772
5.07261e-008,1.1770
5.07647e-008,1.1769
5.08033e-008,1.1771
5.08419e-008,1.1772
5.08804e-008,1.1772
5.09190e-008,1.1772
5.09576e-008,1.1773
5.09961e-008,1.1773
5.10347e-008,1.1773
5.10733e-008,1.1773
5.11119e-008,1.1774
5.11505e-008,1.1774
5.11890e-008,1.1775
5.12276e-008,1.1774
5.12662e-008,1.1774
5.13047e-008,1.1775
5.13433e-008,1.1775
5.13819e-008,1.1775
5.14205e-008,1.1775
5.14591e-008,1.1776
5.14976e-008,1.1776
5.15362e-008,1.1776
5.15748e-008,1.1776
5.16133e-008,1.1776
5.16519e-008,1.1776
5.16905e-008,1.1776
5.17291e-008,1.1776
5.17676e-008,1.1776
5.18062e-008,1.1777
5.18448e-008,1.1777
5.18834e-008,1.1777
5.19220e-008,1.1777
5.19605e-008,1.1777
5.19991e-008,1.1777
5.20377e-008,1.1777
5.20762e-008,1.1777
5.21148e-008,1.1777
5.21534e-008,1.1778
5.21920e-008,1.1778
5.22306e-008,1.1778
5.22691e-008,1.1778
5.23077e-008,1.1778
5.23463e-008,1.1778
5.23848e-008,1.1778
5.24234e-008,1.1778
5.24620e-008,1.1778
5.25006e-008,1.1778
5.25391e-008,1.1778
5.25777e-008,1.1779
5.26163e-008,1.1779
5.26549e-008,1.1779
5.26935e-008,1.1779
5.27320e-008,1.1779
5.27706e-008,1.1779
5.28092e-008,1.1779
5.28477e-008,1.1779
5.28863e-008,1.1779
5.29249e-008,1.1779
5.29635e-008,1.1779
5.30021e-008,1.1779
5.30406e-008,1.1779
5.30792e-008,1.1779
5.31178e-008,1.1780
5.31563e-008,1.1780
5.31949e-008,1.1780
5.32335e-008,1.1780
5.32721e-008,1.1780
5.33107e-008,1.1780
5.33492e-008,1.1780
5.33878e-008,1.1780
5.34264e-008,1.1781
5.34650e-008,1.1799
5.35035e-008,1.1827
5.35421e-008,1.1804
5.35807e-008,1.1590
5.36192e-008,1.1019
5.36578e-008,1.0078
5.36964e-008,0.8956
5.37350e-008,0.7814
5.37736e-008,0.6722
5.38121e-008,0.5760
5.38507e-008,0.4995
5.38893e-008,0.4438
5.39278e-008,0.4060
5.39664e-008,0.3800
5.40050e-008,0.3601
5.40436e-008,0.3463
5.40822e-008,0.3369
5.41207e-008,0.3285
5.41593e-008,0.3217
5.41979e-008,0.3190
5.42365e-008,0.3200
5.42750e-008,0.3225
5.43136e-008,0.3247
5.43522e-008,0.3262
5.43907e-008,0.3273
5.44293e-008,0.3279
5.44679e-008,0.3275
5.45065e-008,0.3262
5.45451e-008,0.3252
5.45836e-008,0.3249
5.46222e-008,0.3246
5.46608e-008,0.3241
5.46993e-008,0.3238
5.47379e-008,0.3238
5.47765e-008,0.3237
5.48151e-008,0.3233
5.48537e-008,0.3233
5.48922e-008,0.3270
5.49308e-008,0.3412
5.49694e-008,0.3770
5.50079e-008,0.4450
5.50465e-008,0.5454
5.50851e-008,0.6619
5.51237e-008,0.7698
5.51622e-008,0.8577
5.52008e-008,0.9308
5.52394e-008,0.9908
5.52780e-008,1.0380
5.53166e-008,1.0733
5.53551e-008,1.0992
5.53937e-008,1.1188
5.54323e-008,1.1350
5.54708e-008,1.1474
5.55094e-008,1.1561
5.55480e-008,1.1632
5.55866e-008,1.1679
5.56252e-008,1.1688
5.56637e-008,1.1677
5.57023e-008,1.1674
5.57409e-008,1.1686
5.57794e-008,1.1705
5.58180e-008,1.1718
5.58566e-008,1.1725
5.58952e-008,1.1732
5.59338e-008,1.1742
5.59723e-008,1.1749
5.60109e-008,1.1750
5.60495e-008,1.1753
5.60881e-008,1.1760
5.61266e-008,1.1763
5.61652e-008,1.1763
5.62038e-008,1.1766
5.62423e-008,1.1772
5.62809e-008,1.1794
5.63195e-008,1.1823
5.63581e-008,1.1791
5.63967e-008,1.1562
5.64352e-008,1.0972
5.64738e-008,1.0018
5.65124e-008,0.8892
5.65509e-008,0.7752
5.65895e-008,0.6664
5.66281e-008,0.5712
5.66667e-008,0.4957
5.67053e-008,0.4407
5.67438e-008,0.3982
5.67824e-008,0.3728
5.68210e-008,0.3703
5.68596e-008,0.4011
5.68981e-008,0.4704
5.69367e-008,0.5751
5.69753e-008,0.6932
5.70138e-008,0.8008
5.70524e-008,0.8912
5.70910e-008,0.9644
5.71296e-008,1.0202
5.71682e-008,1.0623
5.72067e-008,1.0935
5.72453e-008,1.1144
5.72839e-008,1.1307
5.73224e-008,1.1443
5.73610e-008,1.1543
5.73996e-008,1.1619
5.74382e-008,1.1682
5.74768e-008,1.1710
5.75153e-008,1.1705
5.75539e-008,1.1693
5.75925e-008,1.1687
5.76310e-008,1.1693
5.76696e-008,1.1725
5.77082e-008,1.1773
5.77468e-008,1.1796
5.77853e-008,1.1687
5.78239e-008,1.1284
5.78625e-008,1.0478
5.79011e-008,0.9403
5.79397e-008,0.8261
5.79782e-008,0.7149
5.80168e-008,0.6123
5.80554e-008,0.5278
5.80939e-008,0.4638
5.81325e-008,0.4167
5.81711e-008,0.3832
5.82097e-008,0.3674
5.82483e-008,0.3821
5.82868e-008,0.4319
5.83254e-008,0.5218
5.83640e-008,0.6370
5.84025e-008,0.7519
5.84411e-008,0.8506
5.84797e-008,0.9322
5.85183e-008,0.9958
5.85569e-008,1.0439
5.85954e-008,1.0843
5.86340e-008,1.1247
5.86726e-008,1.1553
5.87112e-008,1.1639
5.87497e-008,1.1477
5.87883e-008,1.0853
5.88269e-008,0.9830
5.88654e-008,0.8638
5.89040e-008,0.7444
5.89426e-008,0.6323
5.89812e-008,0.5417
5.90198e-008,0.4733
5.90583e-008,0.4238
5.90969e-008,0.3921
5.91355e-008,0.3711
5.91740e-008,0.3533
5.92126e-008,0.3404
5.92512e-008,0.3319
5.92898e-008,0.3236
5.93284e-008,0.3179
5.93669e-008,0.3171
5.94055e-008,0.3189
5.94441e-008,0.3218
5.94827e-008,0.3250
5.95212e-008,0.3267
5.95598e-008,0.3272
5.95984e-008,0.3274
5.96370e-008,0.3267
5.96755e-008,0.3252
5.97141e-008,0.3243
5.97527e-008,0.3242
5.97912e-008,0.3239
5.98298e-008,0.3236
5.98684e-008,0.3236
5.99070e-008,0.3234
5.99455e-008,0.3231
5.99841e-008,0.3228
6.00227e-008,0.3223
6.00613e-008,0.3218
6.00999e-008,0.3219
6.01384e-008,0.3219
6.01770e-008,0.3218
6.02156e-008,0.3219
6.02542e-008,0.3220
6.02927e-008,0.3220
6.03313e-008,0.3219
6.03699e-008,0.3218
6.04085e-008,0.3218
6.04470e-008,0.3217
6.04856e-008,0.3218
6.05242e-008,0.3217
6.05627e-008,0.3217
6.06013e-008,0.3217
6.06399e-008,0.3217
6.06785e-008,0.3217
6.07170e-008,0.3216
6.07556e-008,0.3216
6.07942e-008,0.3216
6.08328e-008,0.3216
6.08714e-008,0.3216
6.09099e-008,0.3215
6.09485e-008,0.3216
6.09871e-008,0.3216
6.10257e-008,0.3215
6.10642e-008,0.3215
6.11028e-008,0.3215
6.11414e-008,0.3215
6.11800e-008,0.3215
6.12185e-008,0.3215
6.12571e-008,0.3215
6.12957e-008,0.3215
6.13342e-008,0.3215
6.13728e-008,0.3214
6.14114e-008,0.3214
6.14500e-008,0.3214
6.14885e-008,0.3214
6.15271e-008,0.3214
6.15657e-008,0.3214
6.16043e-008,0.3214
6.16429e-008,0.3214
6.16814e-008,0.3214
6.17200e-008,0.3214
6.17586e-008,0.3214
6.17972e-008,0.3213
6.18357e-008,0.3213
6.18743e-008,0.3213
