.HEADER
..NAMES
Time,V U4.P7
5.0612e-009,0.9706
5.0978e-009,0.9881
5.1345e-009,1.0028
5.1712e-009,1.0129
5.2079e-009,1.0198
5.2445e-009,1.0261
5.2812e-009,1.0345
5.3179e-009,1.0468
5.3546e-009,1.0631
5.3912e-009,1.0790
5.4279e-009,1.0863
5.4646e-009,1.0733
5.5013e-009,1.0301
5.5379e-009,0.9555
5.5746e-009,0.8544
5.6113e-009,0.7369
5.6480e-009,0.6200
5.6846e-009,0.5212
5.7213e-009,0.4516
5.7580e-009,0.4156
5.7947e-009,0.4123
5.8313e-009,0.4337
5.8680e-009,0.4668
5.9047e-009,0.4971
5.9414e-009,0.5128
5.9780e-009,0.5091
6.0147e-009,0.4889
6.0514e-009,0.4597
6.0881e-009,0.4305
6.1247e-009,0.4078
6.1614e-009,0.3945
6.1981e-009,0.3894
6.2348e-009,0.3879
6.2714e-009,0.3852
6.3081e-009,0.3779
6.3448e-009,0.3647
6.3815e-009,0.3467
6.4181e-009,0.3274
6.4548e-009,0.3119
6.4915e-009,0.3043
6.5282e-009,0.3067
6.5648e-009,0.3178
6.6015e-009,0.3338
6.6382e-009,0.3493
6.6749e-009,0.3593
6.7115e-009,0.3610
6.7482e-009,0.3538
6.7849e-009,0.3397
6.8215e-009,0.3228
6.8582e-009,0.3076
6.8949e-009,0.2977
6.9316e-009,0.2948
6.9682e-009,0.2990
7.0049e-009,0.3081
7.0416e-009,0.3193
7.0783e-009,0.3295
7.1149e-009,0.3364
7.1516e-009,0.3388
7.1883e-009,0.3370
7.2250e-009,0.3323
7.2616e-009,0.3267
7.2983e-009,0.3221
7.3350e-009,0.3201
7.3717e-009,0.3211
7.4083e-009,0.3247
7.4450e-009,0.3300
7.4817e-009,0.3352
7.5184e-009,0.3389
7.5550e-009,0.3398
7.5917e-009,0.3377
7.6284e-009,0.3330
7.6651e-009,0.3269
7.7018e-009,0.3210
7.7384e-009,0.3170
7.7751e-009,0.3159
7.8118e-009,0.3181
7.8484e-009,0.3230
7.8851e-009,0.3293
7.9218e-009,0.3353
7.9585e-009,0.3394
7.9952e-009,0.3405
8.0318e-009,0.3384
8.0685e-009,0.3339
8.1052e-009,0.3286
8.1418e-009,0.3251
8.1785e-009,0.3277
8.2152e-009,0.3422
8.2519e-009,0.3755
8.2886e-009,0.4309
8.3252e-009,0.5079
8.3619e-009,0.5993
8.3986e-009,0.6955
8.4352e-009,0.7866
8.4719e-009,0.8631
8.5086e-009,0.9182
8.5453e-009,0.9513
8.5820e-009,0.9646
8.6186e-009,0.9628
8.6553e-009,0.9534
8.6920e-009,0.9447
8.7286e-009,0.9429
8.7653e-009,0.9505
8.8020e-009,0.9655
8.8387e-009,0.9830
8.8754e-009,0.9985
8.9120e-009,1.0098
8.9487e-009,1.0173
8.9854e-009,1.0232
9.0220e-009,1.0302
9.0587e-009,1.0405
9.0954e-009,1.0543
9.1321e-009,1.0703
9.1688e-009,1.0861
9.2054e-009,1.0990
9.2421e-009,1.1064
9.2788e-009,1.1067
9.3154e-009,1.1002
9.3521e-009,1.0896
9.3888e-009,1.0786
9.4255e-009,1.0710
9.4622e-009,1.0697
9.4988e-009,1.0753
9.5355e-009,1.0862
9.5722e-009,1.0994
9.6088e-009,1.1114
9.6455e-009,1.1193
9.6822e-009,1.1215
9.7189e-009,1.1182
9.7556e-009,1.1112
9.7922e-009,1.1029
9.8289e-009,1.0956
9.8656e-009,1.0912
9.9022e-009,1.0902
9.9389e-009,1.0922
9.9756e-009,1.0959
1.00123e-008,1.0998
1.00490e-008,1.1022
1.00856e-008,1.1023
1.01223e-008,1.0999
1.01590e-008,1.0958
1.01956e-008,1.0911
1.02323e-008,1.0871
1.02690e-008,1.0849
1.03057e-008,1.0849
1.03424e-008,1.0870
1.03790e-008,1.0906
1.04157e-008,1.0946
1.04524e-008,1.0983
1.04890e-008,1.1007
1.05257e-008,1.1013
1.05624e-008,1.1000
1.05991e-008,1.0972
1.06358e-008,1.0936
1.06724e-008,1.0901
1.07091e-008,1.0877
1.07458e-008,1.0868
1.07824e-008,1.0876
1.08191e-008,1.0896
1.08558e-008,1.0923
1.08925e-008,1.0947
1.09292e-008,1.0962
1.09658e-008,1.0966
1.10025e-008,1.0957
1.10392e-008,1.0938
1.10758e-008,1.0917
1.11125e-008,1.0899
1.11492e-008,1.0889
1.11859e-008,1.0892
1.12226e-008,1.0906
1.12592e-008,1.0925
1.12959e-008,1.0943
1.13326e-008,1.0953
1.13693e-008,1.0951
1.14059e-008,1.0938
1.14426e-008,1.0920
1.14793e-008,1.0902
1.15159e-008,1.0890
1.15526e-008,1.0888
1.15893e-008,1.0897
1.16260e-008,1.0913
1.16627e-008,1.0932
1.16993e-008,1.0949
1.17360e-008,1.0958
1.17727e-008,1.0956
1.18093e-008,1.0944
1.18460e-008,1.0926
1.18827e-008,1.0907
1.19194e-008,1.0894
1.19561e-008,1.0891
1.19927e-008,1.0898
1.20294e-008,1.0911
1.20661e-008,1.0927
1.21027e-008,1.0939
1.21394e-008,1.0946
1.21761e-008,1.0945
1.22128e-008,1.0938
1.22495e-008,1.0925
1.22861e-008,1.0913
1.23228e-008,1.0903
1.23595e-008,1.0900
1.23961e-008,1.0903
1.24328e-008,1.0912
1.24695e-008,1.0923
1.25062e-008,1.0933
1.25429e-008,1.0939
1.25795e-008,1.0939
1.26162e-008,1.0934
1.26529e-008,1.0925
1.26895e-008,1.0917
1.27262e-008,1.0910
1.27629e-008,1.0906
1.27996e-008,1.0907
1.28363e-008,1.0912
1.28729e-008,1.0919
1.29096e-008,1.0926
1.29463e-008,1.0931
1.29829e-008,1.0933
1.30196e-008,1.0931
1.30563e-008,1.0926
1.30930e-008,1.0920
1.31297e-008,1.0914
1.31663e-008,1.0911
1.32030e-008,1.0911
1.32397e-008,1.0913
1.32763e-008,1.0917
1.33130e-008,1.0922
1.33497e-008,1.0926
1.33864e-008,1.0928
1.34231e-008,1.0928
1.34597e-008,1.0925
1.34964e-008,1.0921
1.35331e-008,1.0917
1.35697e-008,1.0913
1.36064e-008,1.0912
1.36431e-008,1.0913
1.36798e-008,1.0917
1.37165e-008,1.0921
1.37531e-008,1.0924
1.37898e-008,1.0926
1.38265e-008,1.0926
1.38631e-008,1.0924
1.38998e-008,1.0921
1.39365e-008,1.0917
1.39732e-008,1.0914
1.40099e-008,1.0913
1.40465e-008,1.0914
1.40832e-008,1.0916
1.41199e-008,1.0919
1.41565e-008,1.0922
1.41932e-008,1.0925
1.42299e-008,1.0925
1.42666e-008,1.0924
1.43033e-008,1.0921
1.43399e-008,1.0918
1.43766e-008,1.0915
1.44133e-008,1.0914
1.44499e-008,1.0914
1.44866e-008,1.0916
1.45233e-008,1.0918
1.45600e-008,1.0921
1.45967e-008,1.0923
1.46333e-008,1.0923
1.46700e-008,1.0922
1.47067e-008,1.0920
1.47433e-008,1.0918
1.47800e-008,1.0916
1.48167e-008,1.0915
1.48534e-008,1.0915
1.48901e-008,1.0916
1.49267e-008,1.0918
1.49634e-008,1.0920
1.50001e-008,1.0921
1.50368e-008,1.0922
1.50734e-008,1.0921
1.51101e-008,1.0920
1.51468e-008,1.0918
1.51834e-008,1.0917
1.52201e-008,1.0916
1.52568e-008,1.0915
1.52935e-008,1.0916
1.53301e-008,1.0917
1.53668e-008,1.0919
1.54035e-008,1.0920
1.54402e-008,1.0920
1.54769e-008,1.0920
1.55135e-008,1.0919
1.55502e-008,1.0918
1.55869e-008,1.0917
1.56236e-008,1.0916
1.56602e-008,1.0916
1.56969e-008,1.0916
1.57336e-008,1.0917
1.57703e-008,1.0918
1.58069e-008,1.0919
1.58436e-008,1.0919
1.58803e-008,1.0919
1.59169e-008,1.0919
1.59536e-008,1.0918
1.59903e-008,1.0917
1.60270e-008,1.0916
1.60636e-008,1.0916
1.61003e-008,1.0916
1.61370e-008,1.0917
1.61737e-008,1.0918
1.62104e-008,1.0918
1.62470e-008,1.0919
1.62837e-008,1.0919
1.63204e-008,1.0918
1.63571e-008,1.0918
1.63937e-008,1.0917
1.64304e-008,1.0917
1.64671e-008,1.0916
1.65037e-008,1.0916
1.65404e-008,1.0917
1.65771e-008,1.0917
1.66138e-008,1.0918
1.66504e-008,1.0918
1.66871e-008,1.0918
1.67238e-008,1.0918
1.67605e-008,1.0918
1.67972e-008,1.0917
1.68338e-008,1.0917
1.68705e-008,1.0916
1.69072e-008,1.0916
1.69439e-008,1.0916
1.69805e-008,1.0917
1.70172e-008,1.0917
1.70539e-008,1.0918
1.70905e-008,1.0918
1.71272e-008,1.0918
1.71639e-008,1.0917
1.72006e-008,1.0917
1.72372e-008,1.0916
1.72739e-008,1.0916
1.73106e-008,1.0916
1.73473e-008,1.0916
1.73840e-008,1.0917
1.74206e-008,1.0917
1.74573e-008,1.0917
1.74940e-008,1.0917
1.75307e-008,1.0917
1.75673e-008,1.0917
1.76040e-008,1.0917
1.76407e-008,1.0916
1.76773e-008,1.0916
1.77140e-008,1.0916
1.77507e-008,1.0916
1.77874e-008,1.0916
1.78240e-008,1.0917
1.78607e-008,1.0917
1.78974e-008,1.0917
1.79341e-008,1.0917
1.79708e-008,1.0917
1.80074e-008,1.0917
1.80441e-008,1.0916
1.80808e-008,1.0916
1.81175e-008,1.0916
1.81541e-008,1.0916
1.81908e-008,1.0916
1.82275e-008,1.0916
1.82641e-008,1.0916
1.83008e-008,1.0917
1.83375e-008,1.0916
1.83742e-008,1.0917
1.84108e-008,1.0920
1.84475e-008,1.0929
1.84842e-008,1.0943
1.85209e-008,1.0949
1.85576e-008,1.0903
1.85942e-008,1.0733
1.86309e-008,1.0361
1.86676e-008,0.9754
1.87043e-008,0.8925
1.87409e-008,0.7926
1.87776e-008,0.6864
1.88143e-008,0.5875
1.88509e-008,0.5064
1.88876e-008,0.4503
1.89243e-008,0.4223
1.89610e-008,0.4198
1.89976e-008,0.4354
1.90343e-008,0.4583
1.90710e-008,0.4774
1.91077e-008,0.4849
1.91444e-008,0.4787
1.91810e-008,0.4614
1.92177e-008,0.4389
1.92544e-008,0.4175
1.92911e-008,0.4011
1.93277e-008,0.3907
1.93644e-008,0.3847
1.94011e-008,0.3810
1.94377e-008,0.3804
1.94744e-008,0.3882
1.95111e-008,0.4126
1.95478e-008,0.4602
1.95844e-008,0.5328
1.96211e-008,0.6248
1.96578e-008,0.7274
1.96945e-008,0.8286
1.97312e-008,0.9148
1.97678e-008,0.9755
1.98045e-008,1.0067
1.98412e-008,1.0089
1.98779e-008,0.9880
1.99145e-008,0.9556
1.99512e-008,0.9255
1.99879e-008,0.9092
2.00245e-008,0.9118
2.00612e-008,0.9305
2.00979e-008,0.9579
2.01346e-008,0.9859
2.01712e-008,1.0089
2.02079e-008,1.0249
2.02446e-008,1.0350
2.02813e-008,1.0421
2.03179e-008,1.0495
2.03546e-008,1.0594
2.03913e-008,1.0711
2.04280e-008,1.0791
2.04647e-008,1.0734
2.05013e-008,1.0427
2.05380e-008,0.9819
2.05747e-008,0.8929
2.06114e-008,0.7824
2.06480e-008,0.6650
2.06847e-008,0.5587
2.07214e-008,0.4769
2.07580e-008,0.4265
2.07947e-008,0.4092
2.08314e-008,0.4199
2.08681e-008,0.4477
2.09047e-008,0.4787
2.09414e-008,0.5002
2.09781e-008,0.5050
2.10148e-008,0.4932
2.10515e-008,0.4699
2.10881e-008,0.4430
2.11248e-008,0.4192
2.11615e-008,0.4024
2.11982e-008,0.3929
2.12348e-008,0.3878
2.12715e-008,0.3830
2.13082e-008,0.3753
2.13448e-008,0.3632
2.13815e-008,0.3471
2.14182e-008,0.3297
2.14549e-008,0.3151
2.14915e-008,0.3070
2.15282e-008,0.3075
2.15649e-008,0.3161
2.16016e-008,0.3297
2.16383e-008,0.3439
2.16749e-008,0.3544
2.17116e-008,0.3580
2.17483e-008,0.3539
2.17850e-008,0.3430
2.18216e-008,0.3284
2.18583e-008,0.3137
2.18950e-008,0.3025
2.19316e-008,0.2969
2.19683e-008,0.2976
2.20050e-008,0.3034
2.20417e-008,0.3123
2.20783e-008,0.3218
2.21150e-008,0.3296
2.21517e-008,0.3344
2.21884e-008,0.3357
2.22251e-008,0.3340
2.22617e-008,0.3303
2.22984e-008,0.3262
2.23351e-008,0.3230
2.23718e-008,0.3217
2.24084e-008,0.3227
2.24451e-008,0.3258
2.24818e-008,0.3300
2.25184e-008,0.3341
2.25551e-008,0.3366
2.25918e-008,0.3367
2.26285e-008,0.3342
2.26651e-008,0.3297
2.27018e-008,0.3243
2.27385e-008,0.3196
2.27752e-008,0.3169
2.28119e-008,0.3170
2.28485e-008,0.3199
2.28852e-008,0.3249
2.29219e-008,0.3308
2.29586e-008,0.3358
2.29952e-008,0.3387
2.30319e-008,0.3385
2.30686e-008,0.3355
2.31052e-008,0.3306
2.31419e-008,0.3255
2.31786e-008,0.3216
2.32153e-008,0.3200
2.32519e-008,0.3210
2.32886e-008,0.3242
2.33253e-008,0.3284
2.33620e-008,0.3322
2.33987e-008,0.3346
2.34353e-008,0.3348
2.34720e-008,0.3330
2.35087e-008,0.3297
2.35454e-008,0.3263
2.35820e-008,0.3239
2.36187e-008,0.3233
2.36554e-008,0.3246
2.36920e-008,0.3272
2.37287e-008,0.3302
2.37654e-008,0.3325
2.38021e-008,0.3336
2.38387e-008,0.3330
2.38754e-008,0.3310
2.39121e-008,0.3282
2.39488e-008,0.3256
2.39855e-008,0.3239
2.40221e-008,0.3236
2.40588e-008,0.3248
2.40955e-008,0.3271
2.41322e-008,0.3297
2.41688e-008,0.3317
2.42055e-008,0.3327
2.42422e-008,0.3324
2.42788e-008,0.3310
2.43155e-008,0.3290
2.43522e-008,0.3271
2.43889e-008,0.3257
2.44255e-008,0.3253
2.44622e-008,0.3259
2.44989e-008,0.3272
2.45356e-008,0.3289
2.45723e-008,0.3303
2.46089e-008,0.3312
2.46456e-008,0.3312
2.46823e-008,0.3305
2.47190e-008,0.3293
2.47556e-008,0.3279
2.47923e-008,0.3269
2.48290e-008,0.3264
2.48657e-008,0.3266
2.49023e-008,0.3274
2.49390e-008,0.3285
2.49757e-008,0.3297
2.50123e-008,0.3313
2.50490e-008,0.3350
2.50857e-008,0.3451
2.51224e-008,0.3679
2.51590e-008,0.4095
2.51957e-008,0.4727
2.52324e-008,0.5547
2.52691e-008,0.6478
2.53058e-008,0.7429
2.53424e-008,0.8298
2.53791e-008,0.8988
2.54158e-008,0.9453
2.54525e-008,0.9691
2.54891e-008,0.9729
2.55258e-008,0.9633
2.55625e-008,0.9494
2.55991e-008,0.9396
2.56358e-008,0.9399
2.56725e-008,0.9508
2.57092e-008,0.9688
2.57458e-008,0.9886
2.57825e-008,1.0059
2.58192e-008,1.0187
2.58559e-008,1.0276
2.58926e-008,1.0346
2.59292e-008,1.0423
2.59659e-008,1.0529
2.60026e-008,1.0662
2.60393e-008,1.0776
2.60759e-008,1.0783
2.61126e-008,1.0567
2.61493e-008,1.0050
2.61859e-008,0.9238
2.62226e-008,0.8185
2.62593e-008,0.7008
2.62960e-008,0.5885
2.63326e-008,0.4974
2.63693e-008,0.4365
2.64060e-008,0.4093
2.64427e-008,0.4134
2.64794e-008,0.4394
2.65160e-008,0.4736
2.65527e-008,0.5016
2.65894e-008,0.5130
2.66261e-008,0.5053
2.66627e-008,0.4824
2.66994e-008,0.4527
2.67361e-008,0.4244
2.67727e-008,0.4034
2.68094e-008,0.3914
2.68461e-008,0.3865
2.68828e-008,0.3841
2.69194e-008,0.3800
2.69561e-008,0.3715
2.69928e-008,0.3578
2.70295e-008,0.3404
2.70662e-008,0.3230
2.71028e-008,0.3104
2.71395e-008,0.3059
2.71762e-008,0.3107
2.72129e-008,0.3227
2.72495e-008,0.3379
2.72862e-008,0.3511
2.73229e-008,0.3582
2.73595e-008,0.3571
2.73962e-008,0.3480
2.74329e-008,0.3337
2.74696e-008,0.3180
2.75062e-008,0.3050
2.75429e-008,0.2974
2.75796e-008,0.2966
2.76163e-008,0.3019
2.76530e-008,0.3110
2.76896e-008,0.3213
2.77263e-008,0.3301
2.77630e-008,0.3356
2.77997e-008,0.3374
2.78363e-008,0.3372
2.78730e-008,0.3392
2.79097e-008,0.3504
2.79463e-008,0.3796
2.79830e-008,0.4319
2.80197e-008,0.5077
2.80564e-008,0.6008
2.80930e-008,0.7009
2.81297e-008,0.7967
2.81664e-008,0.8771
2.82031e-008,0.9336
2.82398e-008,0.9643
2.82764e-008,0.9717
2.83131e-008,0.9617
2.83498e-008,0.9439
2.83865e-008,0.9289
2.84231e-008,0.9247
2.84598e-008,0.9345
2.84965e-008,0.9557
2.85331e-008,0.9817
2.85698e-008,1.0059
2.86065e-008,1.0236
2.86432e-008,1.0337
2.86798e-008,1.0381
2.87165e-008,1.0403
2.87532e-008,1.0441
2.87899e-008,1.0524
2.88266e-008,1.0647
2.88632e-008,1.0752
2.88999e-008,1.0735
2.89366e-008,1.0471
2.89733e-008,0.9896
2.90099e-008,0.9023
2.90466e-008,0.7918
2.90833e-008,0.6719
2.91199e-008,0.5616
2.91566e-008,0.4758
2.91933e-008,0.4227
2.92300e-008,0.4048
2.92666e-008,0.4174
2.93033e-008,0.4492
2.93400e-008,0.4850
2.93767e-008,0.5106
2.94133e-008,0.5169
2.94500e-008,0.5033
2.94867e-008,0.4756
2.95234e-008,0.4430
2.95601e-008,0.4141
2.95967e-008,0.3943
2.96334e-008,0.3848
2.96701e-008,0.3826
2.97068e-008,0.3830
2.97434e-008,0.3838
2.97801e-008,0.3873
2.98168e-008,0.4009
2.98534e-008,0.4335
2.98901e-008,0.4907
2.99268e-008,0.5717
2.99635e-008,0.6699
3.00002e-008,0.7750
3.00368e-008,0.8731
3.00735e-008,0.9503
3.01102e-008,0.9989
3.01469e-008,1.0167
3.01835e-008,1.0065
3.02202e-008,0.9773
3.02569e-008,0.9431
3.02935e-008,0.9174
3.03302e-008,0.9089
3.03669e-008,0.9187
3.04036e-008,0.9413
3.04403e-008,0.9693
3.04769e-008,0.9957
3.05136e-008,1.0167
3.05503e-008,1.0316
3.05869e-008,1.0420
3.06236e-008,1.0505
3.06603e-008,1.0596
3.06970e-008,1.0699
3.07336e-008,1.0781
3.07703e-008,1.0761
3.08070e-008,1.0531
3.08437e-008,1.0019
3.08804e-008,0.9227
3.09170e-008,0.8200
3.09537e-008,0.7051
3.09904e-008,0.5951
3.10270e-008,0.5047
3.10637e-008,0.4426
3.11004e-008,0.4126
3.11371e-008,0.4126
3.11738e-008,0.4341
3.12104e-008,0.4646
3.12471e-008,0.4907
3.12838e-008,0.5031
3.13205e-008,0.4990
3.13571e-008,0.4814
3.13938e-008,0.4569
3.14305e-008,0.4323
3.14671e-008,0.4122
3.15038e-008,0.3985
3.15405e-008,0.3896
3.15772e-008,0.3829
3.16139e-008,0.3775
3.16505e-008,0.3767
3.16872e-008,0.3882
3.17239e-008,0.4207
3.17605e-008,0.4793
3.17972e-008,0.5623
3.18339e-008,0.6623
3.18706e-008,0.7684
3.19072e-008,0.8667
3.19439e-008,0.9439
3.19806e-008,0.9926
3.20173e-008,1.0115
3.20540e-008,1.0036
3.20906e-008,0.9774
3.21273e-008,0.9457
3.21640e-008,0.9216
3.22006e-008,0.9135
3.22373e-008,0.9224
3.22740e-008,0.9434
3.23107e-008,0.9688
3.23474e-008,0.9924
3.23840e-008,1.0109
3.24207e-008,1.0242
3.24574e-008,1.0343
3.24941e-008,1.0440
3.25307e-008,1.0555
3.25674e-008,1.0689
3.26041e-008,1.0805
3.26407e-008,1.0825
3.26774e-008,1.0635
3.27141e-008,1.0155
3.27508e-008,0.9381
3.27875e-008,0.8360
3.28241e-008,0.7199
3.28608e-008,0.6072
3.28975e-008,0.5134
3.29341e-008,0.4479
3.29708e-008,0.4147
3.30075e-008,0.4124
3.30442e-008,0.4326
3.30808e-008,0.4630
3.31175e-008,0.4900
3.31542e-008,0.5036
3.31909e-008,0.5002
3.32276e-008,0.4828
3.32642e-008,0.4580
3.33009e-008,0.4329
3.33376e-008,0.4128
3.33742e-008,0.3994
3.34109e-008,0.3914
3.34476e-008,0.3857
3.34843e-008,0.3807
3.35210e-008,0.3787
3.35576e-008,0.3868
3.35943e-008,0.4141
3.36310e-008,0.4671
3.36677e-008,0.5457
3.37043e-008,0.6432
3.37410e-008,0.7496
3.37777e-008,0.8512
3.38143e-008,0.9338
3.38510e-008,0.9885
3.38877e-008,1.0128
3.39244e-008,1.0087
3.39611e-008,0.9840
3.39977e-008,0.9513
3.40344e-008,0.9241
3.40711e-008,0.9121
3.41077e-008,0.9180
3.41444e-008,0.9376
3.41811e-008,0.9635
3.42178e-008,0.9887
3.42545e-008,1.0091
3.42911e-008,1.0239
3.43278e-008,1.0345
3.43645e-008,1.0437
3.44012e-008,1.0541
3.44378e-008,1.0664
3.44745e-008,1.0780
3.45112e-008,1.0818
3.45478e-008,1.0668
3.45845e-008,1.0239
3.46212e-008,0.9515
3.46579e-008,0.8534
3.46946e-008,0.7390
3.47312e-008,0.6248
3.47679e-008,0.5270
3.48046e-008,0.4562
3.48412e-008,0.4173
3.48779e-008,0.4101
3.49146e-008,0.4273
3.49513e-008,0.4571
3.49879e-008,0.4859
3.50246e-008,0.5024
3.50613e-008,0.5022
3.50980e-008,0.4869
3.51347e-008,0.4629
3.51713e-008,0.4373
3.52080e-008,0.4158
3.52447e-008,0.4009
3.52813e-008,0.3918
3.53180e-008,0.3857
3.53547e-008,0.3805
3.53914e-008,0.3779
3.54281e-008,0.3843
3.54647e-008,0.4086
3.55014e-008,0.4578
3.55381e-008,0.5329
3.55748e-008,0.6281
3.56114e-008,0.7337
3.56481e-008,0.8366
3.56848e-008,0.9225
3.57214e-008,0.9815
3.57581e-008,1.0103
3.57948e-008,1.0104
3.58315e-008,0.9884
3.58682e-008,0.9563
3.59048e-008,0.9277
3.59415e-008,0.9132
3.59782e-008,0.9166
3.60148e-008,0.9344
3.60515e-008,0.9595
3.60882e-008,0.9849
3.61249e-008,1.0060
3.61615e-008,1.0214
3.61982e-008,1.0324
3.62349e-008,1.0415
3.62716e-008,1.0509
3.63083e-008,1.0617
3.63449e-008,1.0737
3.63816e-008,1.0858
3.64183e-008,1.0962
3.64549e-008,1.1025
3.64916e-008,1.1030
3.65283e-008,1.0979
3.65650e-008,1.0895
3.66017e-008,1.0810
3.66383e-008,1.0755
3.66750e-008,1.0750
3.67117e-008,1.0796
3.67484e-008,1.0878
3.67850e-008,1.0973
3.68217e-008,1.1055
3.68584e-008,1.1107
3.68950e-008,1.1123
3.69317e-008,1.1108
3.69684e-008,1.1074
3.70051e-008,1.1036
3.70418e-008,1.1004
3.70784e-008,1.0982
3.71151e-008,1.0969
3.71518e-008,1.0962
3.71884e-008,1.0957
3.72251e-008,1.0951
3.72618e-008,1.0943
3.72985e-008,1.0934
3.73351e-008,1.0923
3.73718e-008,1.0913
3.74085e-008,1.0905
3.74452e-008,1.0901
3.74819e-008,1.0899
3.75185e-008,1.0899
3.75552e-008,1.0901
3.75919e-008,1.0908
3.76285e-008,1.0921
3.76652e-008,1.0942
3.77019e-008,1.0966
3.77386e-008,1.0986
3.77753e-008,1.0996
3.78119e-008,1.0990
3.78486e-008,1.0967
3.78853e-008,1.0933
3.79220e-008,1.0895
3.79586e-008,1.0865
3.79953e-008,1.0850
3.80320e-008,1.0853
3.80686e-008,1.0874
3.81053e-008,1.0909
3.81420e-008,1.0951
3.81787e-008,1.0992
3.82154e-008,1.1010
3.82520e-008,1.0965
3.82887e-008,1.0788
3.83254e-008,1.0409
3.83620e-008,0.9801
3.83987e-008,0.8980
3.84354e-008,0.7997
3.84721e-008,0.6953
3.85088e-008,0.5974
3.85454e-008,0.5160
3.85821e-008,0.4582
3.86188e-008,0.4271
3.86555e-008,0.4211
3.86921e-008,0.4336
3.87288e-008,0.4546
3.87655e-008,0.4734
3.88021e-008,0.4821
3.88388e-008,0.4780
3.88755e-008,0.4631
3.89122e-008,0.4427
3.89489e-008,0.4223
3.89855e-008,0.4057
3.90222e-008,0.3942
3.90589e-008,0.3864
3.90955e-008,0.3796
3.91322e-008,0.3715
3.91689e-008,0.3608
3.92056e-008,0.3475
3.92422e-008,0.3333
3.92789e-008,0.3212
3.93156e-008,0.3141
3.93523e-008,0.3139
3.93890e-008,0.3205
