.HEADER
..NAMES
Time,V U2.K9
2.8606e-009,0.3786
2.8973e-009,0.4232
2.9340e-009,0.4836
2.9707e-009,0.5586
3.0073e-009,0.6445
3.0440e-009,0.7338
3.0807e-009,0.8176
3.1174e-009,0.8887
3.1540e-009,0.9441
3.1907e-009,0.9831
3.2274e-009,1.0057
3.2641e-009,1.0144
3.3007e-009,1.0152
3.3374e-009,1.0151
3.3741e-009,1.0183
3.4108e-009,1.0253
3.4475e-009,1.0348
3.4841e-009,1.0455
3.5208e-009,1.0562
3.5575e-009,1.0651
3.5942e-009,1.0707
3.6308e-009,1.0726
3.6675e-009,1.0723
3.7042e-009,1.0718
3.7408e-009,1.0709
3.7775e-009,1.0666
3.8142e-009,1.0539
3.8509e-009,1.0284
3.8875e-009,0.9869
3.9242e-009,0.9263
3.9609e-009,0.8460
3.9976e-009,0.7515
4.0342e-009,0.6540
4.0709e-009,0.5638
4.1076e-009,0.4875
4.1443e-009,0.4300
4.1809e-009,0.3955
4.2176e-009,0.3836
4.2543e-009,0.3870
4.2910e-009,0.3957
4.3276e-009,0.4020
4.3643e-009,0.4029
4.4010e-009,0.3981
4.4377e-009,0.3882
4.4743e-009,0.3751
4.5110e-009,0.3623
4.5477e-009,0.3532
4.5844e-009,0.3499
4.6211e-009,0.3522
4.6577e-009,0.3593
4.6944e-009,0.3715
4.7311e-009,0.3910
4.7678e-009,0.4210
4.8044e-009,0.4643
4.8411e-009,0.5234
4.8778e-009,0.5992
4.9145e-009,0.6877
4.9511e-009,0.7795
4.9878e-009,0.8639
5.0245e-009,0.9344
5.0612e-009,0.9872
5.0978e-009,1.0189
5.1345e-009,1.0290
5.1712e-009,1.0232
5.2079e-009,1.0124
5.2445e-009,1.0057
5.2812e-009,1.0066
5.3179e-009,1.0142
5.3546e-009,1.0262
5.3912e-009,1.0404
5.4279e-009,1.0538
5.4646e-009,1.0631
5.5013e-009,1.0662
5.5379e-009,1.0640
5.5746e-009,1.0598
5.6113e-009,1.0565
5.6480e-009,1.0537
5.6846e-009,1.0472
5.7213e-009,1.0317
5.7580e-009,1.0021
5.7947e-009,0.9536
5.8313e-009,0.8833
5.8680e-009,0.7943
5.9047e-009,0.6960
5.9414e-009,0.5998
5.9780e-009,0.5142
6.0147e-009,0.4462
6.0514e-009,0.4017
6.0881e-009,0.3821
6.1247e-009,0.3818
6.1614e-009,0.3906
6.1981e-009,0.3992
6.2348e-009,0.4029
6.2714e-009,0.4004
6.3081e-009,0.3920
6.3448e-009,0.3794
6.3815e-009,0.3659
6.4181e-009,0.3552
6.4548e-009,0.3500
6.4915e-009,0.3502
6.5282e-009,0.3530
6.5648e-009,0.3549
6.6015e-009,0.3534
6.6382e-009,0.3482
6.6749e-009,0.3404
6.7115e-009,0.3321
6.7482e-009,0.3255
6.7849e-009,0.3221
6.8215e-009,0.3222
6.8582e-009,0.3252
6.8949e-009,0.3300
6.9316e-009,0.3344
6.9682e-009,0.3364
7.0049e-009,0.3349
7.0416e-009,0.3303
7.0783e-009,0.3243
7.1149e-009,0.3191
7.1516e-009,0.3161
7.1883e-009,0.3154
7.2250e-009,0.3167
7.2616e-009,0.3192
7.2983e-009,0.3217
7.3350e-009,0.3236
7.3717e-009,0.3241
7.4083e-009,0.3231
7.4450e-009,0.3212
7.4817e-009,0.3196
7.5184e-009,0.3192
7.5550e-009,0.3206
7.5917e-009,0.3236
7.6284e-009,0.3272
7.6651e-009,0.3305
7.7018e-009,0.3329
7.7384e-009,0.3342
7.7751e-009,0.3344
7.8118e-009,0.3335
7.8484e-009,0.3318
7.8851e-009,0.3301
7.9218e-009,0.3288
7.9585e-009,0.3283
7.9952e-009,0.3282
8.0318e-009,0.3284
8.0685e-009,0.3286
8.1052e-009,0.3287
8.1418e-009,0.3287
8.1785e-009,0.3287
8.2152e-009,0.3288
8.2519e-009,0.3289
8.2886e-009,0.3292
8.3252e-009,0.3294
8.3619e-009,0.3295
8.3986e-009,0.3295
8.4352e-009,0.3294
8.4719e-009,0.3293
8.5086e-009,0.3291
8.5453e-009,0.3289
8.5820e-009,0.3288
8.6186e-009,0.3289
8.6553e-009,0.3291
8.6920e-009,0.3293
8.7286e-009,0.3293
8.7653e-009,0.3292
8.8020e-009,0.3290
8.8387e-009,0.3289
8.8754e-009,0.3289
8.9120e-009,0.3290
8.9487e-009,0.3292
8.9854e-009,0.3294
9.0220e-009,0.3295
9.0587e-009,0.3296
9.0954e-009,0.3295
9.1321e-009,0.3292
9.1688e-009,0.3289
9.2054e-009,0.3286
9.2421e-009,0.3286
9.2788e-009,0.3293
9.3154e-009,0.3318
9.3521e-009,0.3383
9.3888e-009,0.3520
9.4255e-009,0.3760
9.4622e-009,0.4131
9.4988e-009,0.4644
9.5355e-009,0.5303
9.5722e-009,0.6088
9.6088e-009,0.6947
9.6455e-009,0.7798
9.6822e-009,0.8562
9.7189e-009,0.9196
9.7556e-009,0.9674
9.7922e-009,0.9986
9.8289e-009,1.0137
9.8656e-009,1.0176
9.9022e-009,1.0175
9.9389e-009,1.0189
9.9756e-009,1.0236
1.00123e-008,1.0312
1.00490e-008,1.0410
1.00856e-008,1.0517
1.01223e-008,1.0614
1.01590e-008,1.0680
1.01956e-008,1.0708
1.02323e-008,1.0704
1.02690e-008,1.0690
1.03057e-008,1.0688
1.03424e-008,1.0708
1.03790e-008,1.0748
1.04157e-008,1.0796
1.04524e-008,1.0839
1.04890e-008,1.0867
1.05257e-008,1.0875
1.05624e-008,1.0866
1.05991e-008,1.0846
1.06358e-008,1.0826
1.06724e-008,1.0817
1.07091e-008,1.0828
1.07458e-008,1.0862
1.07824e-008,1.0908
1.08191e-008,1.0952
1.08558e-008,1.0980
1.08925e-008,1.0989
1.09292e-008,1.0981
1.09658e-008,1.0964
1.10025e-008,1.0945
1.10392e-008,1.0930
1.10758e-008,1.0925
1.11125e-008,1.0932
1.11492e-008,1.0951
1.11859e-008,1.0972
1.12226e-008,1.0977
1.12592e-008,1.0936
1.12959e-008,1.0816
1.13326e-008,1.0582
1.13693e-008,1.0217
1.14059e-008,0.9701
1.14426e-008,0.9022
1.14793e-008,0.8192
1.15159e-008,0.7275
1.15526e-008,0.6361
1.15893e-008,0.5525
1.16260e-008,0.4817
1.16627e-008,0.4280
1.16993e-008,0.3946
1.17360e-008,0.3806
1.17727e-008,0.3800
1.18093e-008,0.3849
1.18460e-008,0.3895
1.18827e-008,0.3902
1.19194e-008,0.3859
1.19561e-008,0.3768
1.19927e-008,0.3648
1.20294e-008,0.3529
1.20661e-008,0.3443
1.21027e-008,0.3411
1.21394e-008,0.3444
1.21761e-008,0.3551
1.22128e-008,0.3747
1.22495e-008,0.4053
1.22861e-008,0.4484
1.23228e-008,0.5052
1.23595e-008,0.5768
1.23961e-008,0.6614
1.24328e-008,0.7519
1.24695e-008,0.8382
1.25062e-008,0.9121
1.25429e-008,0.9697
1.25795e-008,1.0086
1.26162e-008,1.0268
1.26529e-008,1.0269
1.26895e-008,1.0170
1.27262e-008,1.0076
1.27629e-008,1.0047
1.27996e-008,1.0094
1.28363e-008,1.0198
1.28729e-008,1.0334
1.29096e-008,1.0477
1.29463e-008,1.0593
1.29829e-008,1.0654
1.30196e-008,1.0653
1.30563e-008,1.0610
1.30930e-008,1.0567
1.31297e-008,1.0559
1.31663e-008,1.0599
1.32030e-008,1.0677
1.32397e-008,1.0771
1.32763e-008,1.0855
1.33130e-008,1.0910
1.33497e-008,1.0930
1.33864e-008,1.0918
1.34231e-008,1.0884
1.34597e-008,1.0845
1.34964e-008,1.0823
1.35331e-008,1.0832
1.35697e-008,1.0873
1.36064e-008,1.0930
1.36431e-008,1.0980
1.36798e-008,1.1006
1.37165e-008,1.1006
1.37531e-008,1.0986
1.37898e-008,1.0958
1.38265e-008,1.0932
1.38631e-008,1.0915
1.38998e-008,1.0913
1.39365e-008,1.0928
1.39732e-008,1.0951
1.40099e-008,1.0971
1.40465e-008,1.0974
1.40832e-008,1.0955
1.41199e-008,1.0918
1.41565e-008,1.0876
1.41932e-008,1.0839
1.42299e-008,1.0814
1.42666e-008,1.0805
1.43033e-008,1.0811
1.43399e-008,1.0826
1.43766e-008,1.0847
1.44133e-008,1.0864
1.44499e-008,1.0873
1.44866e-008,1.0872
1.45233e-008,1.0865
1.45600e-008,1.0857
1.45967e-008,1.0853
1.46333e-008,1.0854
1.46700e-008,1.0857
1.47067e-008,1.0862
1.47433e-008,1.0866
1.47800e-008,1.0866
1.48167e-008,1.0862
1.48534e-008,1.0856
1.48901e-008,1.0850
1.49267e-008,1.0847
1.49634e-008,1.0847
1.50001e-008,1.0850
1.50368e-008,1.0855
1.50734e-008,1.0859
1.51101e-008,1.0862
1.51468e-008,1.0862
1.51834e-008,1.0858
1.52201e-008,1.0853
1.52568e-008,1.0849
1.52935e-008,1.0848
1.53301e-008,1.0850
1.53668e-008,1.0853
1.54035e-008,1.0856
1.54402e-008,1.0858
1.54769e-008,1.0858
1.55135e-008,1.0857
1.55502e-008,1.0854
1.55869e-008,1.0851
1.56236e-008,1.0850
1.56602e-008,1.0850
1.56969e-008,1.0853
1.57336e-008,1.0857
1.57703e-008,1.0860
1.58069e-008,1.0862
1.58436e-008,1.0861
1.58803e-008,1.0859
1.59169e-008,1.0856
1.59536e-008,1.0855
1.59903e-008,1.0855
1.60270e-008,1.0856
1.60636e-008,1.0858
1.61003e-008,1.0860
1.61370e-008,1.0862
1.61737e-008,1.0863
1.62104e-008,1.0862
1.62470e-008,1.0859
1.62837e-008,1.0856
1.63204e-008,1.0854
1.63571e-008,1.0854
1.63937e-008,1.0856
1.64304e-008,1.0858
1.64671e-008,1.0860
1.65037e-008,1.0862
1.65404e-008,1.0863
1.65771e-008,1.0862
1.66138e-008,1.0860
1.66504e-008,1.0858
1.66871e-008,1.0857
1.67238e-008,1.0856
1.67605e-008,1.0857
1.67972e-008,1.0859
1.68338e-008,1.0861
1.68705e-008,1.0862
1.69072e-008,1.0862
1.69439e-008,1.0861
1.69805e-008,1.0860
1.70172e-008,1.0859
1.70539e-008,1.0858
1.70905e-008,1.0858
1.71272e-008,1.0859
1.71639e-008,1.0860
1.72006e-008,1.0861
1.72372e-008,1.0862
1.72739e-008,1.0862
1.73106e-008,1.0861
1.73473e-008,1.0860
1.73840e-008,1.0859
1.74206e-008,1.0859
1.74573e-008,1.0859
1.74940e-008,1.0859
1.75307e-008,1.0860
1.75673e-008,1.0861
1.76040e-008,1.0862
1.76407e-008,1.0862
1.76773e-008,1.0863
1.77140e-008,1.0867
1.77507e-008,1.0872
1.77874e-008,1.0874
1.78240e-008,1.0853
1.78607e-008,1.0775
1.78974e-008,1.0603
1.79341e-008,1.0305
1.79708e-008,0.9855
1.80074e-008,0.9233
1.80441e-008,0.8441
1.80808e-008,0.7535
1.81175e-008,0.6600
1.81541e-008,0.5721
1.81908e-008,0.4960
1.82275e-008,0.4370
1.82641e-008,0.3989
1.83008e-008,0.3811
1.83375e-008,0.3783
1.83742e-008,0.3831
1.84108e-008,0.3888
1.84475e-008,0.3912
1.84842e-008,0.3881
1.85209e-008,0.3799
1.85576e-008,0.3683
1.85942e-008,0.3562
1.86309e-008,0.3468
1.86676e-008,0.3424
1.87043e-008,0.3447
1.87409e-008,0.3547
1.87776e-008,0.3739
1.88143e-008,0.4040
1.88509e-008,0.4466
1.88876e-008,0.5027
1.89243e-008,0.5732
1.89610e-008,0.6568
1.89976e-008,0.7468
1.90343e-008,0.8334
1.90710e-008,0.9082
1.91077e-008,0.9671
1.91444e-008,1.0075
1.91810e-008,1.0276
1.92177e-008,1.0293
1.92544e-008,1.0201
1.92911e-008,1.0103
1.93277e-008,1.0065
1.93644e-008,1.0102
1.94011e-008,1.0196
1.94377e-008,1.0328
1.94744e-008,1.0469
1.95111e-008,1.0589
1.95478e-008,1.0656
1.95844e-008,1.0662
1.96211e-008,1.0625
1.96578e-008,1.0583
1.96945e-008,1.0570
1.97312e-008,1.0602
1.97678e-008,1.0673
1.98045e-008,1.0763
1.98412e-008,1.0847
1.98779e-008,1.0906
1.99145e-008,1.0930
1.99512e-008,1.0923
1.99879e-008,1.0894
2.00245e-008,1.0859
2.00612e-008,1.0837
2.00979e-008,1.0842
2.01346e-008,1.0878
2.01712e-008,1.0931
2.02079e-008,1.0980
2.02446e-008,1.1008
2.02813e-008,1.1010
2.03179e-008,1.0992
2.03546e-008,1.0966
2.03913e-008,1.0940
2.04280e-008,1.0924
2.04647e-008,1.0923
2.05013e-008,1.0939
2.05380e-008,1.0967
2.05747e-008,1.0993
2.06114e-008,1.0993
2.06480e-008,1.0933
2.06847e-008,1.0780
2.07214e-008,1.0508
2.07580e-008,1.0101
2.07947e-008,0.9545
2.08314e-008,0.8828
2.08681e-008,0.7975
2.09047e-008,0.7058
2.09414e-008,0.6164
2.09781e-008,0.5360
2.10148e-008,0.4690
2.10515e-008,0.4198
2.10881e-008,0.3910
2.11248e-008,0.3806
2.11615e-008,0.3818
2.11982e-008,0.3871
2.12348e-008,0.3911
2.12715e-008,0.3908
2.13082e-008,0.3852
2.13448e-008,0.3751
2.13815e-008,0.3627
2.14182e-008,0.3511
2.14549e-008,0.3432
2.14915e-008,0.3403
2.15282e-008,0.3412
2.15649e-008,0.3437
2.16016e-008,0.3454
2.16383e-008,0.3448
2.16749e-008,0.3417
2.17116e-008,0.3368
2.17483e-008,0.3318
2.17850e-008,0.3283
2.18216e-008,0.3270
2.18583e-008,0.3281
2.18950e-008,0.3308
2.19316e-008,0.3338
2.19683e-008,0.3354
2.20050e-008,0.3344
2.20417e-008,0.3307
2.20783e-008,0.3254
2.21150e-008,0.3202
2.21517e-008,0.3166
2.21884e-008,0.3153
2.22251e-008,0.3162
2.22617e-008,0.3186
2.22984e-008,0.3216
2.23351e-008,0.3240
2.23718e-008,0.3251
2.24084e-008,0.3244
2.24451e-008,0.3225
2.24818e-008,0.3206
2.25184e-008,0.3197
2.25551e-008,0.3206
2.25918e-008,0.3232
2.26285e-008,0.3267
2.26651e-008,0.3305
2.27018e-008,0.3335
2.27385e-008,0.3352
2.27752e-008,0.3354
2.28119e-008,0.3343
2.28485e-008,0.3323
2.28852e-008,0.3302
2.29219e-008,0.3289
2.29586e-008,0.3284
2.29952e-008,0.3287
2.30319e-008,0.3293
2.30686e-008,0.3299
2.31052e-008,0.3302
2.31419e-008,0.3301
2.31786e-008,0.3297
2.32153e-008,0.3291
2.32519e-008,0.3288
2.32886e-008,0.3288
2.33253e-008,0.3294
2.33620e-008,0.3310
2.33987e-008,0.3349
2.34353e-008,0.3437
2.34720e-008,0.3605
2.35087e-008,0.3886
2.35454e-008,0.4302
2.35820e-008,0.4864
2.36187e-008,0.5569
2.36554e-008,0.6388
2.36920e-008,0.7255
2.37287e-008,0.8083
2.37654e-008,0.8805
2.38021e-008,0.9385
2.38387e-008,0.9805
2.38754e-008,1.0057
2.39121e-008,1.0163
2.39488e-008,1.0184
2.39855e-008,1.0187
2.40221e-008,1.0214
2.40588e-008,1.0273
2.40955e-008,1.0358
2.41322e-008,1.0458
2.41688e-008,1.0560
2.42055e-008,1.0645
2.42422e-008,1.0699
2.42788e-008,1.0718
2.43155e-008,1.0718
2.43522e-008,1.0713
2.43889e-008,1.0693
2.44255e-008,1.0624
2.44622e-008,1.0460
2.44989e-008,1.0162
2.45356e-008,0.9696
2.45723e-008,0.9033
2.46089e-008,0.8182
2.46456e-008,0.7217
2.46823e-008,0.6254
2.47190e-008,0.5385
2.47556e-008,0.4669
2.47923e-008,0.4155
2.48290e-008,0.3877
2.48657e-008,0.3812
2.49023e-008,0.3875
2.49390e-008,0.3966
2.49757e-008,0.4020
2.50123e-008,0.4016
2.50490e-008,0.3954
2.50857e-008,0.3844
2.51224e-008,0.3711
2.51590e-008,0.3589
2.51957e-008,0.3513
2.52324e-008,0.3496
2.52691e-008,0.3535
2.53058e-008,0.3623
2.53424e-008,0.3769
2.53791e-008,0.3997
2.54158e-008,0.4339
2.54525e-008,0.4820
2.54891e-008,0.5463
2.55258e-008,0.6265
2.55625e-008,0.7168
2.55991e-008,0.8068
2.56358e-008,0.8870
2.56725e-008,0.9520
2.57092e-008,0.9985
2.57458e-008,1.0234
2.57825e-008,1.0280
2.58192e-008,1.0198
2.58559e-008,1.0097
2.58926e-008,1.0054
2.59292e-008,1.0086
2.59659e-008,1.0177
2.60026e-008,1.0304
2.60393e-008,1.0445
2.60759e-008,1.0568
2.61126e-008,1.0641
2.61493e-008,1.0650
2.61859e-008,1.0614
2.62226e-008,1.0569
2.62593e-008,1.0556
2.62960e-008,1.0590
2.63326e-008,1.0665
2.63693e-008,1.0760
2.64060e-008,1.0847
2.64427e-008,1.0907
2.64794e-008,1.0932
2.65160e-008,1.0923
2.65527e-008,1.0891
2.65894e-008,1.0851
2.66261e-008,1.0822
2.66627e-008,1.0823
2.66994e-008,1.0857
2.67361e-008,1.0911
2.67727e-008,1.0963
2.68094e-008,1.0995
2.68461e-008,1.1001
2.68828e-008,1.0987
2.69194e-008,1.0963
2.69561e-008,1.0939
2.69928e-008,1.0922
2.70295e-008,1.0919
2.70662e-008,1.0933
2.71028e-008,1.0960
2.71395e-008,1.0986
2.71762e-008,1.0988
2.72129e-008,1.0933
2.72495e-008,1.0785
2.72862e-008,1.0518
2.73229e-008,1.0115
2.73595e-008,0.9562
2.73962e-008,0.8849
2.74329e-008,0.7996
2.74696e-008,0.7076
2.75062e-008,0.6178
2.75429e-008,0.5370
2.75796e-008,0.4696
2.76163e-008,0.4202
2.76530e-008,0.3911
2.76896e-008,0.3805
2.77263e-008,0.3816
2.77630e-008,0.3869
2.77997e-008,0.3908
2.78363e-008,0.3905
2.78730e-008,0.3850
2.79097e-008,0.3748
2.79463e-008,0.3623
2.79830e-008,0.3507
2.80197e-008,0.3429
2.80564e-008,0.3400
2.80930e-008,0.3409
2.81297e-008,0.3434
2.81664e-008,0.3451
2.82031e-008,0.3445
2.82398e-008,0.3413
2.82764e-008,0.3364
2.83131e-008,0.3314
2.83498e-008,0.3278
2.83865e-008,0.3266
2.84231e-008,0.3277
2.84598e-008,0.3305
2.84965e-008,0.3335
2.85331e-008,0.3351
2.85698e-008,0.3341
2.86065e-008,0.3304
2.86432e-008,0.3250
2.86798e-008,0.3197
2.87165e-008,0.3161
2.87532e-008,0.3149
2.87899e-008,0.3158
2.88266e-008,0.3182
2.88632e-008,0.3212
2.88999e-008,0.3237
2.89366e-008,0.3247
2.89733e-008,0.3241
2.90099e-008,0.3221
2.90466e-008,0.3201
2.90833e-008,0.3193
2.91199e-008,0.3201
2.91566e-008,0.3227
2.91933e-008,0.3263
2.92300e-008,0.3301
2.92666e-008,0.3331
2.93033e-008,0.3348
2.93400e-008,0.3351
2.93767e-008,0.3339
2.94133e-008,0.3319
2.94500e-008,0.3299
2.94867e-008,0.3285
2.95234e-008,0.3281
2.95601e-008,0.3284
2.95967e-008,0.3290
2.96334e-008,0.3295
2.96701e-008,0.3298
2.97068e-008,0.3297
2.97434e-008,0.3293
2.97801e-008,0.3288
2.98168e-008,0.3284
2.98534e-008,0.3285
2.98901e-008,0.3290
2.99268e-008,0.3306
2.99635e-008,0.3344
3.00002e-008,0.3430
3.00368e-008,0.3595
3.00735e-008,0.3873
3.01102e-008,0.4284
3.01469e-008,0.4842
3.01835e-008,0.5544
3.02202e-008,0.6361
3.02569e-008,0.7228
3.02935e-008,0.8058
3.03302e-008,0.8784
3.03669e-008,0.9368
3.04036e-008,0.9793
3.04403e-008,1.0050
3.04769e-008,1.0159
3.05136e-008,1.0181
3.05503e-008,1.0184
3.05869e-008,1.0210
3.06236e-008,1.0268
3.06603e-008,1.0352
3.06970e-008,1.0452
3.07336e-008,1.0555
3.07703e-008,1.0641
3.08070e-008,1.0695
3.08437e-008,1.0716
3.08804e-008,1.0716
3.09170e-008,1.0711
3.09537e-008,1.0692
3.09904e-008,1.0626
3.10270e-008,1.0465
3.10637e-008,1.0172
3.11004e-008,0.9713
3.11371e-008,0.9058
3.11738e-008,0.8212
3.12104e-008,0.7250
3.12471e-008,0.6285
3.12838e-008,0.5412
3.13205e-008,0.4690
3.13571e-008,0.4168
3.13938e-008,0.3882
3.14305e-008,0.3811
3.14671e-008,0.3871
3.15038e-008,0.3961
3.15405e-008,0.4018
3.15772e-008,0.4016
3.16139e-008,0.3955
3.16505e-008,0.3846
3.16872e-008,0.3714
3.17239e-008,0.3592
3.17605e-008,0.3513
3.17972e-008,0.3490
3.18339e-008,0.3507
3.18706e-008,0.3532
3.19072e-008,0.3535
3.19439e-008,0.3502
3.19806e-008,0.3438
3.20173e-008,0.3360
3.20540e-008,0.3287
3.20906e-008,0.3239
3.21273e-008,0.3222
3.21640e-008,0.3238
3.22006e-008,0.3276
3.22373e-008,0.3320
3.22740e-008,0.3349
3.23107e-008,0.3348
3.23474e-008,0.3314
3.23840e-008,0.3258
3.24207e-008,0.3202
3.24574e-008,0.3163
3.24941e-008,0.3148
3.25307e-008,0.3155
3.25674e-008,0.3177
3.26041e-008,0.3205
3.26407e-008,0.3229
3.26774e-008,0.3240
3.27141e-008,0.3236
3.27508e-008,0.3219
3.27875e-008,0.3199
3.28241e-008,0.3188
3.28608e-008,0.3196
3.28975e-008,0.3221
3.29341e-008,0.3257
3.29708e-008,0.3294
3.30075e-008,0.3324
3.30442e-008,0.3342
3.30808e-008,0.3347
3.31175e-008,0.3339
3.31542e-008,0.3323
3.31909e-008,0.3303
3.32276e-008,0.3287
3.32642e-008,0.3279
3.33009e-008,0.3279
3.33376e-008,0.3282
3.33742e-008,0.3286
3.34109e-008,0.3289
3.34476e-008,0.3289
3.34843e-008,0.3288
3.35210e-008,0.3287
3.35576e-008,0.3286
3.35943e-008,0.3287
3.36310e-008,0.3291
3.36677e-008,0.3300
3.37043e-008,0.3327
3.37410e-008,0.3393
3.37777e-008,0.3529
3.38143e-008,0.3770
3.38510e-008,0.4141
3.38877e-008,0.4656
3.39244e-008,0.5318
3.39611e-008,0.6106
3.39977e-008,0.6966
3.40344e-008,0.7815
3.40711e-008,0.8576
3.41077e-008,0.9204
3.41444e-008,0.9678
3.41811e-008,0.9987
3.42178e-008,1.0139
3.42545e-008,1.0182
3.42911e-008,1.0185
3.43278e-008,1.0201
3.43645e-008,1.0249
3.44012e-008,1.0324
3.44378e-008,1.0418
3.44745e-008,1.0520
3.45112e-008,1.0611
3.45478e-008,1.0675
3.45845e-008,1.0702
3.46212e-008,1.0701
3.46579e-008,1.0692
3.46946e-008,1.0694
3.47312e-008,1.0715
3.47679e-008,1.0753
3.48046e-008,1.0799
3.48412e-008,1.0838
3.48779e-008,1.0863
3.49146e-008,1.0869
3.49513e-008,1.0860
3.49879e-008,1.0843
3.50246e-008,1.0827
3.50613e-008,1.0822
3.50980e-008,1.0835
3.51347e-008,1.0868
3.51713e-008,1.0912
3.52080e-008,1.0952
3.52447e-008,1.0978
3.52813e-008,1.0985
3.53180e-008,1.0977
3.53547e-008,1.0961
3.53914e-008,1.0944
3.54281e-008,1.0932
3.54647e-008,1.0928
3.55014e-008,1.0936
3.55381e-008,1.0953
3.55748e-008,1.0972
3.56114e-008,1.0974
3.56481e-008,1.0931
3.56848e-008,1.0809
3.57214e-008,1.0574
3.57581e-008,1.0207
3.57948e-008,0.9690
3.58315e-008,0.9007
3.58682e-008,0.8175
3.59048e-008,0.7256
3.59415e-008,0.6343
3.59782e-008,0.5508
3.60148e-008,0.4802
3.60515e-008,0.4269
3.60882e-008,0.3941
3.61249e-008,0.3806
3.61615e-008,0.3802
3.61982e-008,0.3852
3.62349e-008,0.3897
3.62716e-008,0.3902
3.63083e-008,0.3857
3.63449e-008,0.3764
3.63816e-008,0.3644
3.64183e-008,0.3526
3.64549e-008,0.3441
3.64916e-008,0.3402
3.65283e-008,0.3405
3.65650e-008,0.3427
3.66017e-008,0.3446
3.66383e-008,0.3444
3.66750e-008,0.3417
3.67117e-008,0.3371
3.67484e-008,0.3323
3.67850e-008,0.3285
3.68217e-008,0.3269
3.68584e-008,0.3276
3.68950e-008,0.3299
3.69317e-008,0.3327
3.69684e-008,0.3345
3.70051e-008,0.3340
3.70418e-008,0.3308
3.70784e-008,0.3258
3.71151e-008,0.3206
3.71518e-008,0.3168
3.71884e-008,0.3152
3.72251e-008,0.3157
3.72618e-008,0.3177
3.72985e-008,0.3205
3.73351e-008,0.3229
3.73718e-008,0.3243
3.74085e-008,0.3240
3.74452e-008,0.3224
3.74819e-008,0.3205
3.75185e-008,0.3194
3.75552e-008,0.3200
3.75919e-008,0.3222
3.76285e-008,0.3256
3.76652e-008,0.3292
3.77019e-008,0.3323
3.77386e-008,0.3343
3.77753e-008,0.3349
3.78119e-008,0.3341
3.78486e-008,0.3323
3.78853e-008,0.3304
3.79220e-008,0.3289
3.79586e-008,0.3282
3.79953e-008,0.3283
3.80320e-008,0.3287
3.80686e-008,0.3292
3.81053e-008,0.3295
3.81420e-008,0.3295
3.81787e-008,0.3293
3.82154e-008,0.3288
3.82520e-008,0.3285
3.82887e-008,0.3285
3.83254e-008,0.3287
3.83620e-008,0.3292
3.83987e-008,0.3296
3.84354e-008,0.3298
3.84721e-008,0.3297
3.85088e-008,0.3294
3.85454e-008,0.3290
3.85821e-008,0.3286
3.86188e-008,0.3284
3.86555e-008,0.3284
3.86921e-008,0.3287
3.87288e-008,0.3290
3.87655e-008,0.3293
3.88021e-008,0.3295
3.88388e-008,0.3295
3.88755e-008,0.3293
3.89122e-008,0.3291
3.89489e-008,0.3290
3.89855e-008,0.3289
3.90222e-008,0.3290
3.90589e-008,0.3291
3.90955e-008,0.3292
3.91322e-008,0.3293
3.91689e-008,0.3292
3.92056e-008,0.3290
3.92422e-008,0.3288
3.92789e-008,0.3290
3.93156e-008,0.3303
3.93523e-008,0.3346
3.93890e-008,0.3447
