.HEADER
..NAMES
Time,V U2.A3
.DATA
2.85455e-008,1.0380
2.85841e-008,1.0738
2.86226e-008,1.1003
2.86612e-008,1.1190
2.86998e-008,1.1337
2.87384e-008,1.1457
2.87770e-008,1.1540
2.88155e-008,1.1604
2.88541e-008,1.1675
2.88927e-008,1.1730
2.89313e-008,1.1737
2.89698e-008,1.1714
2.90084e-008,1.1700
2.90470e-008,1.1709
2.90855e-008,1.1730
2.91241e-008,1.1747
2.91627e-008,1.1752
2.92013e-008,1.1753
2.92398e-008,1.1760
2.92784e-008,1.1765
2.93170e-008,1.1765
2.93556e-008,1.1767
2.93941e-008,1.1775
2.94327e-008,1.1780
2.94713e-008,1.1778
2.95099e-008,1.1775
2.95485e-008,1.1793
2.95870e-008,1.1829
2.96256e-008,1.1813
2.96642e-008,1.1586
2.97028e-008,1.0961
2.97413e-008,0.9923
2.97799e-008,0.8706
2.98185e-008,0.7537
2.98570e-008,0.6492
2.98956e-008,0.5597
2.99342e-008,0.4904
2.99728e-008,0.4403
3.00113e-008,0.4059
3.00499e-008,0.3813
3.00885e-008,0.3616
3.01271e-008,0.3464
3.01657e-008,0.3374
3.02042e-008,0.3316
3.02428e-008,0.3249
3.02814e-008,0.3187
3.03199e-008,0.3164
3.03585e-008,0.3178
3.03971e-008,0.3206
3.04357e-008,0.3227
3.04743e-008,0.3244
3.05128e-008,0.3303
3.05514e-008,0.3492
3.05900e-008,0.3933
3.06285e-008,0.4722
3.06671e-008,0.5843
3.07057e-008,0.7079
3.07443e-008,0.8132
3.07829e-008,0.8902
3.08214e-008,0.9506
3.08600e-008,1.0027
3.08986e-008,1.0463
3.09372e-008,1.0801
3.09757e-008,1.1048
3.10143e-008,1.1223
3.10529e-008,1.1365
3.10914e-008,1.1478
3.11300e-008,1.1553
3.11686e-008,1.1618
3.12072e-008,1.1690
3.12458e-008,1.1735
3.12843e-008,1.1733
3.13229e-008,1.1710
3.13615e-008,1.1700
3.14000e-008,1.1722
3.14386e-008,1.1780
3.14772e-008,1.1827
3.15158e-008,1.1750
3.15544e-008,1.1388
3.15929e-008,1.0598
3.16315e-008,0.9456
3.16701e-008,0.8234
3.17087e-008,0.7116
3.17472e-008,0.6131
3.17858e-008,0.5313
3.18244e-008,0.4692
3.18629e-008,0.4253
3.19015e-008,0.3951
3.19401e-008,0.3736
3.19787e-008,0.3557
3.20173e-008,0.3426
3.20558e-008,0.3349
3.20944e-008,0.3291
3.21330e-008,0.3223
3.21715e-008,0.3172
3.22101e-008,0.3165
3.22487e-008,0.3188
3.22873e-008,0.3216
3.23259e-008,0.3233
3.23644e-008,0.3240
3.24030e-008,0.3245
3.24416e-008,0.3248
3.24801e-008,0.3242
3.25187e-008,0.3230
3.25573e-008,0.3223
3.25959e-008,0.3226
3.26344e-008,0.3226
3.26730e-008,0.3219
3.27116e-008,0.3214
3.27502e-008,0.3215
3.27888e-008,0.3218
3.28273e-008,0.3218
3.28659e-008,0.3214
3.29045e-008,0.3210
3.29430e-008,0.3209
3.29816e-008,0.3211
3.30202e-008,0.3210
3.30588e-008,0.3208
3.30974e-008,0.3209
3.31359e-008,0.3211
3.31745e-008,0.3211
3.32131e-008,0.3210
3.32516e-008,0.3209
3.32902e-008,0.3221
3.33288e-008,0.3279
3.33674e-008,0.3468
3.34060e-008,0.3918
3.34445e-008,0.4732
3.34831e-008,0.5873
3.35217e-008,0.7103
3.35603e-008,0.8142
3.35988e-008,0.8910
3.36374e-008,0.9518
3.36760e-008,1.0039
3.37145e-008,1.0472
3.37531e-008,1.0885
3.37917e-008,1.1315
3.38303e-008,1.1604
3.38689e-008,1.1599
3.39074e-008,1.1252
3.39460e-008,1.0428
3.39846e-008,0.9256
3.40231e-008,0.8040
3.40617e-008,0.6930
3.41003e-008,0.5913
3.41389e-008,0.5111
3.41775e-008,0.4550
3.42160e-008,0.4153
3.42546e-008,0.3872
3.42932e-008,0.3684
3.43318e-008,0.3523
3.43703e-008,0.3396
3.44089e-008,0.3324
3.44475e-008,0.3263
3.44860e-008,0.3192
3.45246e-008,0.3156
3.45632e-008,0.3165
3.46018e-008,0.3189
3.46404e-008,0.3211
3.46789e-008,0.3232
3.47175e-008,0.3244
3.47561e-008,0.3248
3.47946e-008,0.3248
3.48332e-008,0.3240
3.48718e-008,0.3226
3.49104e-008,0.3221
3.49490e-008,0.3225
3.49875e-008,0.3223
3.50261e-008,0.3215
3.50647e-008,0.3214
3.51032e-008,0.3217
3.51418e-008,0.3217
3.51804e-008,0.3216
3.52190e-008,0.3213
3.52575e-008,0.3209
3.52961e-008,0.3209
3.53347e-008,0.3210
3.53733e-008,0.3209
3.54119e-008,0.3207
3.54504e-008,0.3210
3.54890e-008,0.3212
3.55276e-008,0.3210
3.55661e-008,0.3209
3.56047e-008,0.3210
3.56433e-008,0.3227
3.56819e-008,0.3303
3.57205e-008,0.3535
3.57590e-008,0.4057
3.57976e-008,0.4949
3.58362e-008,0.6135
3.58747e-008,0.7344
3.59133e-008,0.8324
3.59519e-008,0.9046
3.59905e-008,0.9634
3.60290e-008,1.0138
3.60676e-008,1.0548
3.61062e-008,1.0862
3.61448e-008,1.1092
3.61834e-008,1.1262
3.62219e-008,1.1398
3.62605e-008,1.1499
3.62991e-008,1.1568
3.63376e-008,1.1637
3.63762e-008,1.1706
3.64148e-008,1.1738
3.64534e-008,1.1726
3.64920e-008,1.1704
3.65305e-008,1.1702
3.65691e-008,1.1718
3.66077e-008,1.1739
3.66462e-008,1.1749
3.66848e-008,1.1751
3.67234e-008,1.1756
3.67620e-008,1.1763
3.68006e-008,1.1764
3.68391e-008,1.1764
3.68777e-008,1.1770
3.69163e-008,1.1778
3.69549e-008,1.1779
3.69934e-008,1.1775
3.70320e-008,1.1773
3.70706e-008,1.1775
3.71091e-008,1.1780
3.71477e-008,1.1783
3.71863e-008,1.1781
3.72249e-008,1.1779
3.72635e-008,1.1779
3.73020e-008,1.1780
3.73406e-008,1.1780
3.73792e-008,1.1779
3.74177e-008,1.1780
3.74563e-008,1.1781
3.74949e-008,1.1786
3.75335e-008,1.1809
3.75721e-008,1.1835
3.76106e-008,1.1771
3.76492e-008,1.1439
3.76878e-008,1.0678
3.77263e-008,0.9553
3.77649e-008,0.8331
3.78035e-008,0.7199
3.78421e-008,0.6196
3.78806e-008,0.5360
3.79192e-008,0.4727
3.79578e-008,0.4270
3.79964e-008,0.3910
3.80350e-008,0.3706
3.80735e-008,0.3770
3.81121e-008,0.4209
3.81507e-008,0.5057
3.81892e-008,0.6223
