.HEADER
..NAMES
Time,V U4.A2
1.07624e-008,1.1777
1.08010e-008,1.1845
1.08396e-008,1.1812
1.08781e-008,1.1535
1.09167e-008,1.0803
1.09553e-008,0.9615
1.09939e-008,0.8371
1.10324e-008,0.7268
1.10710e-008,0.6264
1.11096e-008,0.5428
1.11482e-008,0.4790
1.11868e-008,0.4342
1.12253e-008,0.4032
1.12639e-008,0.3807
1.13025e-008,0.3649
1.13410e-008,0.3521
1.13796e-008,0.3373
1.14182e-008,0.3236
1.14568e-008,0.3185
1.14953e-008,0.3189
1.15339e-008,0.3196
1.15725e-008,0.3209
1.16111e-008,0.3224
1.16497e-008,0.3235
1.16882e-008,0.3237
1.17268e-008,0.3235
1.17654e-008,0.3236
1.18039e-008,0.3231
1.18425e-008,0.3212
1.18811e-008,0.3202
1.19197e-008,0.3210
1.19583e-008,0.3218
1.19968e-008,0.3215
1.20354e-008,0.3210
1.20740e-008,0.3209
1.21126e-008,0.3205
1.21511e-008,0.3202
1.21897e-008,0.3202
1.22283e-008,0.3203
1.22668e-008,0.3202
1.23054e-008,0.3198
1.23440e-008,0.3199
1.23826e-008,0.3202
1.24212e-008,0.3203
1.24597e-008,0.3201
1.24983e-008,0.3200
1.25369e-008,0.3200
1.25755e-008,0.3199
1.26140e-008,0.3199
1.26526e-008,0.3200
1.26912e-008,0.3201
1.27297e-008,0.3200
1.27683e-008,0.3199
1.28069e-008,0.3200
1.28455e-008,0.3200
1.28841e-008,0.3200
1.29226e-008,0.3199
1.29612e-008,0.3199
1.29998e-008,0.3199
1.30383e-008,0.3199
1.30769e-008,0.3199
1.31155e-008,0.3199
1.31541e-008,0.3199
1.31926e-008,0.3199
1.32312e-008,0.3198
1.32698e-008,0.3199
1.33084e-008,0.3199
1.33470e-008,0.3199
1.33855e-008,0.3198
1.34241e-008,0.3199
1.34627e-008,0.3198
1.35012e-008,0.3198
1.35398e-008,0.3199
1.35784e-008,0.3219
1.36170e-008,0.3320
1.36555e-008,0.3614
1.36941e-008,0.4268
1.37327e-008,0.5315
1.37713e-008,0.6592
1.38099e-008,0.7767
1.38484e-008,0.8573
1.38870e-008,0.9208
1.39256e-008,0.9786
1.39641e-008,1.0278
1.40027e-008,1.0661
1.40413e-008,1.0937
1.40799e-008,1.1122
1.41185e-008,1.1253
1.41570e-008,1.1386
1.41956e-008,1.1536
1.42342e-008,1.1664
1.42728e-008,1.1708
1.43113e-008,1.1678
1.43499e-008,1.1665
1.43885e-008,1.1685
1.44270e-008,1.1711
1.44656e-008,1.1734
1.45042e-008,1.1765
1.45428e-008,1.1828
1.45814e-008,1.1830
1.46199e-008,1.1641
1.46585e-008,1.1053
1.46971e-008,0.9952
1.47357e-008,0.8676
1.47742e-008,0.7545
1.48128e-008,0.6516
1.48514e-008,0.5631
1.48899e-008,0.4941
1.49285e-008,0.4447
1.49671e-008,0.4068
1.50057e-008,0.3729
1.50443e-008,0.3717
1.50828e-008,0.4044
1.51214e-008,0.4660
1.51600e-008,0.5652
1.51985e-008,0.6935
1.52371e-008,0.8055
1.52757e-008,0.8841
1.53143e-008,0.9500
1.53528e-008,1.0064
1.53914e-008,1.0510
1.54300e-008,1.0820
1.54686e-008,1.1039
1.55071e-008,1.1226
1.55457e-008,1.1358
1.55843e-008,1.1460
1.56229e-008,1.1588
1.56615e-008,1.1706
1.57000e-008,1.1727
1.57386e-008,1.1696
1.57772e-008,1.1693
1.58158e-008,1.1710
1.58543e-008,1.1724
1.58929e-008,1.1737
1.59315e-008,1.1798
1.59701e-008,1.1858
1.60086e-008,1.1772
1.60472e-008,1.1393
1.60858e-008,1.0524
1.61243e-008,0.9280
1.61629e-008,0.8074
1.62015e-008,0.6995
1.62401e-008,0.6027
1.62786e-008,0.5243
1.63172e-008,0.4657
1.63558e-008,0.4245
1.63944e-008,0.3877
1.64329e-008,0.3677
1.64715e-008,0.3859
1.65101e-008,0.4322
1.65487e-008,0.5134
1.65873e-008,0.6316
1.66258e-008,0.7571
1.66644e-008,0.8494
1.67030e-008,0.9198
1.67416e-008,0.9810
1.67801e-008,1.0314
1.68187e-008,1.0694
1.68573e-008,1.1102
1.68959e-008,1.1554
1.69344e-008,1.1629
1.69730e-008,1.1459
1.70116e-008,1.0923
1.70501e-008,0.9885
1.70887e-008,0.8625
1.71273e-008,0.7404
1.71659e-008,0.6316
1.72044e-008,0.5453
1.72430e-008,0.4802
1.72816e-008,0.4349
1.73202e-008,0.4012
1.73588e-008,0.3727
1.73973e-008,0.3741
1.74359e-008,0.4100
1.74745e-008,0.4815
1.75131e-008,0.5895
1.75516e-008,0.7162
1.75902e-008,0.8190
1.76288e-008,0.8954
1.76674e-008,0.9615
1.77059e-008,1.0163
1.77445e-008,1.0589
1.77831e-008,1.0884
1.78216e-008,1.1084
1.78602e-008,1.1246
1.78988e-008,1.1371
1.79374e-008,1.1489
1.79759e-008,1.1622
1.80145e-008,1.1716
1.80531e-008,1.1718
1.80917e-008,1.1694
1.81302e-008,1.1698
1.81688e-008,1.1714
1.82074e-008,1.1729
1.82460e-008,1.1747
1.82846e-008,1.1813
1.83231e-008,1.1851
1.83617e-008,1.1723
1.84003e-008,1.1259
1.84389e-008,1.0283
1.84774e-008,0.9013
1.85160e-008,0.7839
1.85546e-008,0.6781
1.85932e-008,0.5846
1.86317e-008,0.5104
1.86703e-008,0.4559
1.87089e-008,0.4183
1.87474e-008,0.3918
1.87860e-008,0.3726
1.88246e-008,0.3589
1.88632e-008,0.3455
1.89017e-008,0.3301
1.89403e-008,0.3200
1.89789e-008,0.3184
1.90175e-008,0.3192
1.90560e-008,0.3201
1.90946e-008,0.3217
1.91332e-008,0.3230
1.91718e-008,0.3237
1.92104e-008,0.3236
1.92489e-008,0.3236
1.92875e-008,0.3235
1.93261e-008,0.3223
1.93647e-008,0.3205
1.94032e-008,0.3204
1.94418e-008,0.3215
1.94804e-008,0.3218
1.95190e-008,0.3212
1.95575e-008,0.3210
1.95961e-008,0.3208
1.96347e-008,0.3204
1.96732e-008,0.3220
1.97118e-008,0.3315
1.97504e-008,0.3594
1.97890e-008,0.4220
1.98275e-008,0.5247
1.98661e-008,0.6523
1.99047e-008,0.7717
1.99433e-008,0.8539
1.99819e-008,0.9175
2.00204e-008,0.9757
2.00590e-008,1.0254
2.00976e-008,1.0645
2.01362e-008,1.1060
2.01747e-008,1.1531
2.02133e-008,1.1605
2.02519e-008,1.1466
2.02905e-008,1.1014
2.03290e-008,0.9999
2.03676e-008,0.8699
2.04062e-008,0.7467
2.04447e-008,0.6388
2.04833e-008,0.5521
2.05219e-008,0.4856
2.05605e-008,0.4392
2.05990e-008,0.4100
2.06376e-008,0.3866
2.06762e-008,0.3642
2.07148e-008,0.3511
2.07533e-008,0.3406
2.07919e-008,0.3268
2.08305e-008,0.3178
2.08691e-008,0.3163
2.09077e-008,0.3176
2.09462e-008,0.3197
2.09848e-008,0.3218
2.10234e-008,0.3237
2.10620e-008,0.3248
2.11005e-008,0.3236
2.11391e-008,0.3221
2.11777e-008,0.3225
2.12163e-008,0.3221
2.12548e-008,0.3205
2.12934e-008,0.3203
2.13320e-008,0.3212
2.13705e-008,0.3214
2.14091e-008,0.3209
2.14477e-008,0.3208
2.14863e-008,0.3208
2.15248e-008,0.3206
2.15634e-008,0.3237
2.16020e-008,0.3382
2.16406e-008,0.3776
2.16791e-008,0.4558
2.17177e-008,0.5700
2.17563e-008,0.6994
2.17949e-008,0.8061
2.18335e-008,0.8780
2.18720e-008,0.9397
2.19106e-008,0.9951
2.19492e-008,1.0411
2.19878e-008,1.0776
2.20263e-008,1.1268
2.20649e-008,1.1610
2.21035e-008,1.1561
2.21420e-008,1.1362
2.21806e-008,1.0703
2.22192e-008,0.9529
2.22578e-008,0.8232
2.22963e-008,0.7050
2.23349e-008,0.6044
2.23735e-008,0.5253
2.24121e-008,0.4662
2.24506e-008,0.4268
2.24892e-008,0.4015
2.25278e-008,0.3776
2.25664e-008,0.3581
2.26050e-008,0.3477
2.26435e-008,0.3356
2.26821e-008,0.3225
2.27207e-008,0.3166
2.27593e-008,0.3166
2.27978e-008,0.3183
2.28364e-008,0.3205
2.28750e-008,0.3225
2.29136e-008,0.3244
2.29521e-008,0.3255
2.29907e-008,0.3311
2.30293e-008,0.3562
2.30678e-008,0.4157
2.31064e-008,0.5136
2.31450e-008,0.6386
2.31836e-008,0.7620
2.32221e-008,0.8489
2.32607e-008,0.9131
2.32993e-008,0.9713
2.33379e-008,1.0216
2.33764e-008,1.0616
2.34150e-008,1.1006
2.34536e-008,1.1493
2.34922e-008,1.1615
2.35308e-008,1.1491
2.35693e-008,1.1089
2.36079e-008,1.0130
2.36465e-008,0.8843
2.36851e-008,0.7597
2.37236e-008,0.6495
2.37622e-008,0.5602
2.38008e-008,0.4918
2.38394e-008,0.4432
2.38779e-008,0.4090
2.39165e-008,0.3765
2.39551e-008,0.3694
2.39936e-008,0.3994
2.40322e-008,0.4637
2.40708e-008,0.5633
2.41094e-008,0.6888
2.41479e-008,0.7998
2.41865e-008,0.8806
2.42251e-008,0.9487
2.42637e-008,1.0058
2.43023e-008,1.0511
2.43408e-008,1.0830
2.43794e-008,1.1040
2.44180e-008,1.1210
2.44566e-008,1.1348
2.44951e-008,1.1464
2.45337e-008,1.1591
2.45723e-008,1.1700
2.46109e-008,1.1723
2.46494e-008,1.1697
2.46880e-008,1.1694
2.47266e-008,1.1709
2.47651e-008,1.1725
2.48037e-008,1.1738
2.48423e-008,1.1792
2.48809e-008,1.1852
2.49194e-008,1.1772
2.49580e-008,1.1398
2.49966e-008,1.0530
2.50352e-008,0.9284
2.50737e-008,0.8078
2.51123e-008,0.7000
2.51509e-008,0.6031
2.51895e-008,0.5246
2.52281e-008,0.4660
2.52666e-008,0.4246
2.53052e-008,0.3875
2.53438e-008,0.3676
2.53824e-008,0.3859
2.54209e-008,0.4320
2.54595e-008,0.5128
2.54981e-008,0.6309
2.55367e-008,0.7566
2.55752e-008,0.8491
2.56138e-008,0.9195
2.56524e-008,0.9807
2.56909e-008,1.0312
2.57295e-008,1.0689
2.57681e-008,1.0942
2.58067e-008,1.1142
2.58452e-008,1.1303
2.58838e-008,1.1410
2.59224e-008,1.1523
2.59610e-008,1.1659
2.59995e-008,1.1730
2.60381e-008,1.1711
2.60767e-008,1.1691
2.61153e-008,1.1701
2.61539e-008,1.1718
2.61924e-008,1.1730
2.62310e-008,1.1763
2.62696e-008,1.1839
2.63082e-008,1.1839
2.63467e-008,1.1625
2.63853e-008,1.1007
2.64239e-008,0.9896
2.64625e-008,0.8631
2.65010e-008,0.7500
2.65396e-008,0.6471
2.65782e-008,0.5594
2.66167e-008,0.4913
2.66553e-008,0.4426
2.66939e-008,0.4091
2.67325e-008,0.3852
2.67710e-008,0.3679
2.68096e-008,0.3549
2.68482e-008,0.3407
2.68868e-008,0.3261
2.69254e-008,0.3189
2.69639e-008,0.3187
2.70025e-008,0.3195
2.70411e-008,0.3206
2.70797e-008,0.3221
2.71182e-008,0.3233
2.71568e-008,0.3237
2.71954e-008,0.3236
2.72340e-008,0.3236
2.72725e-008,0.3233
2.73111e-008,0.3217
2.73497e-008,0.3203
2.73882e-008,0.3207
2.74268e-008,0.3217
2.74654e-008,0.3216
2.75040e-008,0.3211
2.75425e-008,0.3210
2.75811e-008,0.3206
2.76197e-008,0.3204
2.76583e-008,0.3237
2.76968e-008,0.3375
2.77354e-008,0.3745
2.77740e-008,0.4501
2.78126e-008,0.5629
2.78512e-008,0.6926
2.78897e-008,0.8013
2.79283e-008,0.8744
2.79669e-008,0.9364
2.80055e-008,0.9922
2.80440e-008,1.0387
2.80826e-008,1.0742
2.81212e-008,1.0994
2.81598e-008,1.1161
2.81983e-008,1.1287
2.82369e-008,1.1424
2.82755e-008,1.1575
2.83140e-008,1.1688
2.83526e-008,1.1705
2.83912e-008,1.1672
2.84298e-008,1.1669
2.84683e-008,1.1693
2.85069e-008,1.1718
2.85455e-008,1.1739
2.85841e-008,1.1748
2.86226e-008,1.1746
2.86612e-008,1.1744
2.86998e-008,1.1758
2.87384e-008,1.1780
2.87770e-008,1.1787
2.88155e-008,1.1776
2.88541e-008,1.1767
2.88927e-008,1.1774
2.89313e-008,1.1782
2.89698e-008,1.1788
2.90084e-008,1.1791
2.90470e-008,1.1804
2.90855e-008,1.1847
2.91241e-008,1.1843
2.91627e-008,1.1626
2.92013e-008,1.0972
2.92398e-008,0.9827
2.92784e-008,0.8572
2.93170e-008,0.7466
2.93556e-008,0.6441
2.93941e-008,0.5562
2.94327e-008,0.4887
2.94713e-008,0.4408
2.95099e-008,0.4029
2.95485e-008,0.3710
2.95870e-008,0.3745
2.96256e-008,0.4095
2.96642e-008,0.4740
2.97028e-008,0.5770
2.97413e-008,0.7064
2.97799e-008,0.8147
2.98185e-008,0.8909
2.98570e-008,0.9558
2.98956e-008,1.0113
2.99342e-008,1.0547
2.99728e-008,1.0901
3.00113e-008,1.1399
3.00499e-008,1.1649
3.00885e-008,1.1556
3.01271e-008,1.1216
3.01657e-008,1.0379
3.02042e-008,0.9168
3.02428e-008,0.7916
3.02814e-008,0.6756
3.03199e-008,0.5794
3.03585e-008,0.5056
3.03971e-008,0.4520
3.04357e-008,0.4174
3.04743e-008,0.3944
3.05128e-008,0.3720
3.05514e-008,0.3550
3.05900e-008,0.3438
3.06285e-008,0.3311
3.06671e-008,0.3209
3.07057e-008,0.3171
3.07443e-008,0.3170
3.07829e-008,0.3189
3.08214e-008,0.3211
3.08600e-008,0.3230
3.08986e-008,0.3248
3.09372e-008,0.3267
3.09757e-008,0.3367
3.10143e-008,0.3705
3.10529e-008,0.4421
3.10914e-008,0.5506
3.11300e-008,0.6796
3.11686e-008,0.7933
3.12072e-008,0.8698
3.12458e-008,0.9319
3.12843e-008,0.9879
3.13229e-008,1.0352
3.13615e-008,1.0716
3.14000e-008,1.0971
3.14386e-008,1.1143
3.14772e-008,1.1275
3.15158e-008,1.1411
3.15544e-008,1.1559
3.15929e-008,1.1680
3.16315e-008,1.1711
3.16701e-008,1.1677
3.17087e-008,1.1669
3.17472e-008,1.1690
3.17858e-008,1.1717
3.18244e-008,1.1738
3.18629e-008,1.1748
3.19015e-008,1.1747
3.19401e-008,1.1746
3.19787e-008,1.1757
3.20173e-008,1.1778
3.20558e-008,1.1788
3.20944e-008,1.1778
3.21330e-008,1.1768
3.21715e-008,1.1773
3.22101e-008,1.1782
3.22487e-008,1.1788
3.22873e-008,1.1791
3.23259e-008,1.1801
3.23644e-008,1.1843
3.24030e-008,1.1851
3.24416e-008,1.1666
3.24801e-008,1.1068
3.25187e-008,0.9963
3.25573e-008,0.8699
3.25959e-008,0.7580
3.26344e-008,0.6545
3.26730e-008,0.5646
3.27116e-008,0.4949
3.27502e-008,0.4452
3.27888e-008,0.4069
3.28273e-008,0.3729
3.28659e-008,0.3722
3.29045e-008,0.4046
3.29430e-008,0.4652
3.29816e-008,0.5641
3.30202e-008,0.6927
3.30588e-008,0.8050
3.30974e-008,0.8834
3.31359e-008,0.9493
3.31745e-008,1.0059
3.32131e-008,1.0507
3.32516e-008,1.0818
3.32902e-008,1.1040
3.33288e-008,1.1228
3.33674e-008,1.1359
3.34060e-008,1.1458
3.34445e-008,1.1588
3.34831e-008,1.1707
3.35217e-008,1.1729
3.35603e-008,1.1697
3.35988e-008,1.1694
3.36374e-008,1.1711
3.36760e-008,1.1725
3.37145e-008,1.1737
3.37531e-008,1.1796
3.37917e-008,1.1859
3.38303e-008,1.1774
3.38689e-008,1.1398
3.39074e-008,1.0535
3.39460e-008,0.9292
3.39846e-008,0.8083
3.40231e-008,0.7004
3.40617e-008,0.6035
3.41003e-008,0.5250
3.41389e-008,0.4662
3.41775e-008,0.4253
3.42160e-008,0.3970
3.42546e-008,0.3764
3.42932e-008,0.3616
3.43318e-008,0.3486
3.43703e-008,0.3334
3.44089e-008,0.3215
3.44475e-008,0.3184
3.44860e-008,0.3191
3.45246e-008,0.3199
3.45632e-008,0.3214
3.46018e-008,0.3228
3.46404e-008,0.3236
3.46789e-008,0.3237
3.47175e-008,0.3236
3.47561e-008,0.3236
3.47946e-008,0.3227
3.48332e-008,0.3208
3.48718e-008,0.3203
3.49104e-008,0.3213
3.49490e-008,0.3218
3.49875e-008,0.3214
3.50261e-008,0.3210
3.50647e-008,0.3209
3.51032e-008,0.3204
3.51418e-008,0.3202
3.51804e-008,0.3202
3.52190e-008,0.3203
3.52575e-008,0.3201
3.52961e-008,0.3198
3.53347e-008,0.3200
3.53733e-008,0.3203
3.54119e-008,0.3203
3.54504e-008,0.3201
3.54890e-008,0.3201
3.55276e-008,0.3200
3.55661e-008,0.3200
3.56047e-008,0.3206
3.56433e-008,0.3263
3.56819e-008,0.3456
3.57205e-008,0.3934
3.57590e-008,0.4821
3.57976e-008,0.6028
3.58362e-008,0.7300
3.58747e-008,0.8264
3.59133e-008,0.8939
3.59519e-008,0.9546
3.59905e-008,1.0077
3.60290e-008,1.0509
3.60676e-008,1.0830
3.61062e-008,1.1053
3.61448e-008,1.1200
3.61834e-008,1.1326
3.62219e-008,1.1471
3.62605e-008,1.1617
3.62991e-008,1.1702
3.63376e-008,1.1694
3.63762e-008,1.1666
3.64148e-008,1.1675
3.64534e-008,1.1700
3.64920e-008,1.1725
3.65305e-008,1.1743
3.65691e-008,1.1748
3.66077e-008,1.1744
3.66462e-008,1.1747
3.66848e-008,1.1765
3.67234e-008,1.1784
3.67620e-008,1.1785
3.68006e-008,1.1771
3.68391e-008,1.1768
3.68777e-008,1.1777
3.69163e-008,1.1783
3.69549e-008,1.1789
3.69934e-008,1.1792
3.70320e-008,1.1815
3.70706e-008,1.1858
3.71091e-008,1.1807
3.71477e-008,1.1479
3.71863e-008,1.0657
3.72249e-008,0.9424
3.72635e-008,0.8214
3.73020e-008,0.7138
3.73406e-008,0.6146
3.73792e-008,0.5329
3.74177e-008,0.4719
3.74563e-008,0.4291
3.74949e-008,0.3991
3.75335e-008,0.3779
3.75721e-008,0.3634
3.76106e-008,0.3505
3.76492e-008,0.3349
3.76878e-008,0.3221
3.77263e-008,0.3187
3.77649e-008,0.3193
3.78035e-008,0.3198
3.78421e-008,0.3211
3.78806e-008,0.3227
3.79192e-008,0.3235
3.79578e-008,0.3236
3.79964e-008,0.3236
3.80350e-008,0.3239
3.80735e-008,0.3229
3.81121e-008,0.3209
3.81507e-008,0.3202
3.81892e-008,0.3213
3.82278e-008,0.3219
3.82664e-008,0.3214
3.83050e-008,0.3211
3.83436e-008,0.3209
3.83821e-008,0.3205
3.84207e-008,0.3202
3.84593e-008,0.3203
3.84978e-008,0.3204
3.85364e-008,0.3201
3.85750e-008,0.3198
3.86136e-008,0.3199
3.86521e-008,0.3203
3.86907e-008,0.3203
3.87293e-008,0.3201
3.87679e-008,0.3201
3.88065e-008,0.3200
3.88450e-008,0.3199
3.88836e-008,0.3200
3.89222e-008,0.3201
3.89607e-008,0.3201
3.89993e-008,0.3200
3.90379e-008,0.3199
3.90765e-008,0.3200
3.91151e-008,0.3200
3.91536e-008,0.3200
3.91922e-008,0.3199
3.92308e-008,0.3199
3.92693e-008,0.3199
3.93079e-008,0.3199
3.93465e-008,0.3199
3.93851e-008,0.3200
3.94237e-008,0.3199
3.94622e-008,0.3199
3.95008e-008,0.3199
3.95394e-008,0.3199
3.95780e-008,0.3199
3.96165e-008,0.3199
3.96551e-008,0.3199
3.96937e-008,0.3199
3.97322e-008,0.3199
3.97708e-008,0.3199
3.98094e-008,0.3199
3.98480e-008,0.3199
3.98866e-008,0.3198
3.99251e-008,0.3198
3.99637e-008,0.3198
4.00023e-008,0.3199
4.00408e-008,0.3198
4.00794e-008,0.3198
4.01180e-008,0.3198
4.01566e-008,0.3198
4.01952e-008,0.3198
4.02337e-008,0.3198
4.02723e-008,0.3199
4.03109e-008,0.3218
4.03494e-008,0.3318
4.03880e-008,0.3608
4.04266e-008,0.4256
4.04652e-008,0.5298
4.05037e-008,0.6574
4.05423e-008,0.7753
4.05809e-008,0.8564
4.06195e-008,0.9200
4.06581e-008,0.9778
4.06966e-008,1.0271
4.07352e-008,1.0656
4.07738e-008,1.0934
4.08123e-008,1.1120
4.08509e-008,1.1251
4.08895e-008,1.1384
4.09281e-008,1.1534
4.09667e-008,1.1663
4.10052e-008,1.1708
4.10438e-008,1.1679
4.10824e-008,1.1665
4.11209e-008,1.1685
4.11595e-008,1.1711
4.11981e-008,1.1734
4.12367e-008,1.1764
4.12752e-008,1.1828
4.13138e-008,1.1831
4.13524e-008,1.1645
4.13910e-008,1.1065
4.14296e-008,0.9969
