.HEADER
..NAMES
Time,V U5.N2
.DATA
3.90955e-008,1.0927
3.91322e-008,1.0902
3.91689e-008,1.0883
3.92056e-008,1.0877
3.92422e-008,1.0882
3.92789e-008,1.0896
3.93156e-008,1.0913
3.93523e-008,1.0927
3.93890e-008,1.0934
3.94256e-008,1.0932
3.94623e-008,1.0921
3.94990e-008,1.0908
3.95356e-008,1.0898
3.95723e-008,1.0895
3.96090e-008,1.0898
3.96457e-008,1.0906
3.96824e-008,1.0917
3.97190e-008,1.0925
3.97557e-008,1.0928
3.97924e-008,1.0925
3.98291e-008,1.0916
3.98657e-008,1.0907
3.99024e-008,1.0906
3.99391e-008,1.0919
3.99757e-008,1.0946
4.00124e-008,1.0956
4.00491e-008,1.0876
4.00858e-008,1.0592
4.01225e-008,1.0008
4.01591e-008,0.9139
4.01958e-008,0.8082
4.02325e-008,0.6973
4.02691e-008,0.5970
4.03058e-008,0.5220
4.03425e-008,0.4783
4.03792e-008,0.4619
4.04158e-008,0.4622
4.04525e-008,0.4677
4.04892e-008,0.4696
4.05259e-008,0.4644
4.05626e-008,0.4537
4.05992e-008,0.4415
4.06359e-008,0.4320
4.06726e-008,0.4274
4.07092e-008,0.4276
4.07459e-008,0.4307
4.07826e-008,0.4344
4.08193e-008,0.4364
4.08560e-008,0.4353
4.08926e-008,0.4303
4.09293e-008,0.4216
4.09660e-008,0.4109
4.10027e-008,0.4008
4.10393e-008,0.3932
4.10760e-008,0.3889
4.11127e-008,0.3866
4.11493e-008,0.3834
4.11860e-008,0.3767
4.12227e-008,0.3654
4.12594e-008,0.3502
4.12961e-008,0.3334
4.13327e-008,0.3186
4.13694e-008,0.3096
4.14061e-008,0.3084
4.14427e-008,0.3140
4.14794e-008,0.3226
4.15161e-008,0.3299
4.15528e-008,0.3330
4.15894e-008,0.3313
4.16261e-008,0.3258
4.16628e-008,0.3189
4.16995e-008,0.3132
4.17362e-008,0.3107
4.17728e-008,0.3117
4.18095e-008,0.3157
4.18462e-008,0.3211
4.18828e-008,0.3261
4.19195e-008,0.3295
4.19562e-008,0.3307
4.19929e-008,0.3299
4.20296e-008,0.3279
4.20662e-008,0.3259
4.21029e-008,0.3250
4.21396e-008,0.3255
4.21763e-008,0.3275
4.22129e-008,0.3300
4.22496e-008,0.3318
4.22863e-008,0.3319
4.23229e-008,0.3299
4.23596e-008,0.3264
4.23963e-008,0.3226
4.24330e-008,0.3199
4.24697e-008,0.3194
4.25063e-008,0.3212
4.25430e-008,0.3244
4.25797e-008,0.3277
4.26163e-008,0.3298
4.26530e-008,0.3302
4.26897e-008,0.3288
4.27264e-008,0.3263
4.27631e-008,0.3240
4.27997e-008,0.3229
4.28364e-008,0.3237
4.28731e-008,0.3263
4.29098e-008,0.3299
4.29464e-008,0.3331
4.29831e-008,0.3350
4.30198e-008,0.3352
4.30564e-008,0.3338
4.30931e-008,0.3309
4.31298e-008,0.3276
4.31665e-008,0.3252
4.32032e-008,0.3246
4.32398e-008,0.3258
4.32765e-008,0.3278
4.33132e-008,0.3298
4.33498e-008,0.3309
4.33865e-008,0.3307
4.34232e-008,0.3292
4.34599e-008,0.3269
4.34965e-008,0.3247
4.35332e-008,0.3234
4.35699e-008,0.3233
4.36066e-008,0.3242
4.36433e-008,0.3257
4.36799e-008,0.3268
4.37166e-008,0.3270
4.37533e-008,0.3258
4.37899e-008,0.3234
4.38266e-008,0.3206
4.38633e-008,0.3188
4.39000e-008,0.3189
4.39367e-008,0.3207
4.39733e-008,0.3236
4.40100e-008,0.3271
4.40467e-008,0.3300
4.40834e-008,0.3312
4.41200e-008,0.3302
4.41567e-008,0.3276
4.41934e-008,0.3247
4.42300e-008,0.3228
4.42667e-008,0.3226
4.43034e-008,0.3239
4.43401e-008,0.3262
4.43768e-008,0.3286
4.44134e-008,0.3303
4.44501e-008,0.3308
4.44868e-008,0.3301
4.45234e-008,0.3286
4.45601e-008,0.3271
4.45968e-008,0.3262
4.46335e-008,0.3261
4.46701e-008,0.3267
4.47068e-008,0.3278
4.47435e-008,0.3288
4.47802e-008,0.3291
4.48169e-008,0.3285
4.48535e-008,0.3272
4.48902e-008,0.3255
4.49269e-008,0.3241
4.49635e-008,0.3236
4.50002e-008,0.3243
4.50369e-008,0.3258
4.50736e-008,0.3278
4.51103e-008,0.3296
4.51469e-008,0.3304
4.51836e-008,0.3299
4.52203e-008,0.3284
4.52570e-008,0.3267
4.52936e-008,0.3255
4.53303e-008,0.3253
4.53670e-008,0.3260
4.54036e-008,0.3273
4.54403e-008,0.3287
4.54770e-008,0.3296
4.55137e-008,0.3298
4.55504e-008,0.3298
4.55870e-008,0.3321
4.56237e-008,0.3421
4.56604e-008,0.3684
4.56970e-008,0.4193
4.57337e-008,0.4965
4.57704e-008,0.5929
4.58071e-008,0.6930
4.58437e-008,0.7832
4.58804e-008,0.8539
4.59171e-008,0.9002
4.59538e-008,0.9228
4.59905e-008,0.9305
4.60271e-008,0.9337
4.60638e-008,0.9397
4.61005e-008,0.9503
4.61371e-008,0.9635
4.61738e-008,0.9757
4.62105e-008,0.9841
4.62472e-008,0.9878
4.62839e-008,0.9874
4.63205e-008,0.9849
4.63572e-008,0.9826
4.63939e-008,0.9824
4.64306e-008,0.9852
4.64672e-008,0.9910
4.65039e-008,0.9999
4.65406e-008,1.0107
4.65772e-008,1.0185
4.66139e-008,1.0132
4.66506e-008,0.9810
4.66873e-008,0.9143
4.67240e-008,0.8210
4.67606e-008,0.7173
4.67973e-008,0.6183
4.68340e-008,0.5381
4.68706e-008,0.4877
4.69073e-008,0.4679
4.69440e-008,0.4683
4.69807e-008,0.4749
4.70173e-008,0.4770
4.70540e-008,0.4706
4.70907e-008,0.4583
4.71274e-008,0.4457
4.71641e-008,0.4375
4.72007e-008,0.4356
4.72374e-008,0.4390
4.72741e-008,0.4450
4.73107e-008,0.4501
4.73474e-008,0.4519
4.73841e-008,0.4496
4.74208e-008,0.4430
4.74575e-008,0.4343
4.74941e-008,0.4296
4.75308e-008,0.4396
4.75675e-008,0.4777
4.76041e-008,0.5503
4.76408e-008,0.6502
4.76775e-008,0.7571
4.77142e-008,0.8509
4.77508e-008,0.9181
4.77875e-008,0.9519
4.78242e-008,0.9546
4.78609e-008,0.9399
4.78976e-008,0.9252
4.79342e-008,0.9230
4.79709e-008,0.9361
4.80076e-008,0.9587
4.80442e-008,0.9809
4.80809e-008,0.9943
4.81176e-008,0.9961
4.81543e-008,0.9885
4.81910e-008,0.9766
4.82276e-008,0.9660
4.82643e-008,0.9608
4.83010e-008,0.9626
4.83377e-008,0.9709
4.83743e-008,0.9843
4.84110e-008,1.0007
4.84477e-008,1.0149
4.84843e-008,1.0180
4.85210e-008,0.9972
4.85577e-008,0.9429
4.85944e-008,0.8588
4.86311e-008,0.7593
4.86677e-008,0.6597
4.87044e-008,0.5741
4.87411e-008,0.5148
4.87777e-008,0.4851
4.88144e-008,0.4770
4.88511e-008,0.4774
4.88878e-008,0.4755
4.89244e-008,0.4663
4.89611e-008,0.4522
4.89978e-008,0.4392
4.90345e-008,0.4322
4.90712e-008,0.4326
4.91078e-008,0.4386
4.91445e-008,0.4464
4.91812e-008,0.4519
4.92178e-008,0.4528
4.92545e-008,0.4487
4.92912e-008,0.4406
4.93279e-008,0.4304
4.93646e-008,0.4197
4.94012e-008,0.4103
4.94379e-008,0.4035
4.94746e-008,0.3994
4.95113e-008,0.3971
4.95479e-008,0.3944
4.95846e-008,0.3889
4.96213e-008,0.3783
4.96579e-008,0.3629
4.96946e-008,0.3450
4.97313e-008,0.3284
4.97680e-008,0.3168
4.98047e-008,0.3126
4.98413e-008,0.3160
4.98780e-008,0.3241
4.99147e-008,0.3323
4.99513e-008,0.3365
4.99880e-008,0.3350
5.00247e-008,0.3289
5.00614e-008,0.3211
5.00980e-008,0.3147
5.01347e-008,0.3116
5.01714e-008,0.3123
5.02081e-008,0.3161
5.02448e-008,0.3210
5.02814e-008,0.3252
5.03181e-008,0.3276
5.03548e-008,0.3281
5.03914e-008,0.3273
5.04281e-008,0.3262
5.04648e-008,0.3256
5.05015e-008,0.3259
5.05382e-008,0.3274
5.05748e-008,0.3297
5.06115e-008,0.3321
5.06482e-008,0.3337
5.06849e-008,0.3335
5.07215e-008,0.3313
5.07582e-008,0.3276
5.07949e-008,0.3237
5.08315e-008,0.3208
5.08682e-008,0.3198
5.09049e-008,0.3211
5.09416e-008,0.3239
5.09783e-008,0.3271
5.10149e-008,0.3294
5.10516e-008,0.3300
5.10883e-008,0.3288
5.11249e-008,0.3266
5.11616e-008,0.3246
5.11983e-008,0.3250
5.12350e-008,0.3315
5.12716e-008,0.3505
5.13083e-008,0.3904
5.13450e-008,0.4557
5.13817e-008,0.5438
5.14184e-008,0.6430
5.14550e-008,0.7384
5.14917e-008,0.8192
5.15284e-008,0.8784
5.15650e-008,0.9134
5.16017e-008,0.9286
5.16384e-008,0.9339
5.16751e-008,0.9382
5.17118e-008,0.9461
5.17484e-008,0.9574
5.17851e-008,0.9694
5.18218e-008,0.9790
5.18584e-008,0.9848
5.18951e-008,0.9868
5.19318e-008,0.9863
5.19685e-008,0.9851
5.20051e-008,0.9848
5.20418e-008,0.9863
5.20785e-008,0.9898
5.21152e-008,0.9954
5.21519e-008,1.0025
5.21885e-008,1.0101
5.22252e-008,1.0169
5.22619e-008,1.0221
5.22985e-008,1.0259
5.23352e-008,1.0299
5.23719e-008,1.0360
5.24086e-008,1.0456
5.24453e-008,1.0586
5.24819e-008,1.0735
5.25186e-008,1.0876
5.25553e-008,1.0983
5.25920e-008,1.1038
5.26286e-008,1.1037
5.26653e-008,1.0993
5.27020e-008,1.0939
5.27386e-008,1.0905
5.27753e-008,1.0910
5.28120e-008,1.0948
5.28487e-008,1.1003
5.28854e-008,1.1053
5.29220e-008,1.1084
5.29587e-008,1.1089
5.29954e-008,1.1070
5.30320e-008,1.1033
5.30687e-008,1.0993
5.31054e-008,1.0959
5.31421e-008,1.0940
5.31787e-008,1.0933
5.32154e-008,1.0935
5.32521e-008,1.0939
5.32888e-008,1.0939
5.33255e-008,1.0931
5.33621e-008,1.0917
5.33988e-008,1.0900
5.34355e-008,1.0886
5.34721e-008,1.0882
5.35088e-008,1.0894
5.35455e-008,1.0919
5.35822e-008,1.0949
5.36189e-008,1.0974
5.36555e-008,1.0985
5.36922e-008,1.0980
5.37289e-008,1.0961
5.37656e-008,1.0936
5.38022e-008,1.0915
5.38389e-008,1.0906
5.38756e-008,1.0911
5.39122e-008,1.0926
5.39489e-008,1.0946
5.39856e-008,1.0966
5.40223e-008,1.0986
5.40590e-008,1.1000
5.40956e-008,1.0970
5.41323e-008,1.0821
5.41690e-008,1.0441
5.42056e-008,0.9767
5.42423e-008,0.8841
5.42790e-008,0.7769
5.43157e-008,0.6685
5.43523e-008,0.5748
5.43890e-008,0.5082
5.44257e-008,0.4720
5.44624e-008,0.4602
5.44991e-008,0.4624
5.45357e-008,0.4676
5.45724e-008,0.4684
5.46091e-008,0.4626
5.46457e-008,0.4522
5.46824e-008,0.4410
5.47191e-008,0.4325
5.47558e-008,0.4284
5.47925e-008,0.4282
5.48291e-008,0.4302
5.48658e-008,0.4325
5.49025e-008,0.4335
5.49392e-008,0.4319
5.49758e-008,0.4271
5.50125e-008,0.4196
5.50492e-008,0.4108
5.50858e-008,0.4028
5.51225e-008,0.3968
5.51592e-008,0.3931
5.51959e-008,0.3900
5.52326e-008,0.3850
5.52692e-008,0.3762
5.53059e-008,0.3632
5.53426e-008,0.3471
5.53792e-008,0.3309
5.54159e-008,0.3179
5.54526e-008,0.3111
5.54893e-008,0.3114
5.55259e-008,0.3172
5.55626e-008,0.3249
5.55993e-008,0.3305
5.56360e-008,0.3319
5.56727e-008,0.3288
5.57093e-008,0.3228
5.57460e-008,0.3162
5.57827e-008,0.3113
5.58193e-008,0.3096
5.58560e-008,0.3119
5.58927e-008,0.3193
5.59294e-008,0.3351
5.59661e-008,0.3663
5.60027e-008,0.4213
5.60394e-008,0.5018
5.60761e-008,0.6006
5.61128e-008,0.7026
5.61494e-008,0.7933
5.61861e-008,0.8634
5.62228e-008,0.9084
5.62594e-008,0.9294
5.62961e-008,0.9349
5.63328e-008,0.9359
5.63695e-008,0.9396
5.64062e-008,0.9479
5.64428e-008,0.9587
5.64795e-008,0.9689
5.65162e-008,0.9764
5.65528e-008,0.9806
5.65895e-008,0.9824
5.66262e-008,0.9830
5.66629e-008,0.9835
5.66996e-008,0.9846
5.67362e-008,0.9865
5.67729e-008,0.9896
5.68096e-008,0.9946
5.68463e-008,1.0014
5.68829e-008,1.0090
5.69196e-008,1.0162
5.69563e-008,1.0222
5.69929e-008,1.0275
5.70296e-008,1.0335
5.70663e-008,1.0420
5.71030e-008,1.0539
5.71397e-008,1.0683
5.71763e-008,1.0829
5.72130e-008,1.0950
5.72497e-008,1.1023
5.72863e-008,1.1040
5.73230e-008,1.1007
5.73597e-008,1.0951
5.73964e-008,1.0904
5.74330e-008,1.0894
5.74697e-008,1.0923
5.75064e-008,1.0975
5.75431e-008,1.1029
5.75798e-008,1.1067
5.76164e-008,1.1081
5.76531e-008,1.1073
5.76898e-008,1.1049
5.77264e-008,1.1022
5.77631e-008,1.1004
5.77998e-008,1.0997
5.78365e-008,1.0967
5.78732e-008,1.0828
5.79098e-008,1.0460
5.79465e-008,0.9787
5.79832e-008,0.8852
5.80199e-008,0.7775
5.80565e-008,0.6689
5.80932e-008,0.5747
5.81299e-008,0.5084
5.81665e-008,0.4738
5.82032e-008,0.4643
5.82399e-008,0.4683
5.82766e-008,0.4743
5.83133e-008,0.4747
5.83499e-008,0.4674
5.83866e-008,0.4548
5.84233e-008,0.4416
5.84599e-008,0.4318
5.84966e-008,0.4277
5.85333e-008,0.4289
5.85700e-008,0.4330
5.86066e-008,0.4374
5.86433e-008,0.4397
5.86800e-008,0.4382
5.87167e-008,0.4323
5.87534e-008,0.4229
5.87900e-008,0.4123
5.88267e-008,0.4031
5.88634e-008,0.3969
5.89000e-008,0.3933
5.89367e-008,0.3906
5.89734e-008,0.3859
5.90101e-008,0.3769
5.90468e-008,0.3634
5.90834e-008,0.3468
5.91201e-008,0.3301
5.91568e-008,0.3170
5.91935e-008,0.3106
5.92301e-008,0.3117
5.92668e-008,0.3184
5.93035e-008,0.3265
5.93401e-008,0.3321
5.93768e-008,0.3331
5.94135e-008,0.3294
5.94502e-008,0.3229
5.94869e-008,0.3159
5.95235e-008,0.3110
5.95602e-008,0.3095
5.95969e-008,0.3117
5.96335e-008,0.3166
5.96702e-008,0.3223
5.97069e-008,0.3271
5.97436e-008,0.3299
5.97802e-008,0.3305
5.98169e-008,0.3295
5.98536e-008,0.3280
5.98903e-008,0.3268
5.99269e-008,0.3268
5.99636e-008,0.3281
6.00003e-008,0.3302
6.00370e-008,0.3321
6.00737e-008,0.3327
6.01103e-008,0.3314
6.01470e-008,0.3284
6.01837e-008,0.3247
6.02204e-008,0.3215
6.02570e-008,0.3200
6.02937e-008,0.3206
6.03304e-008,0.3230
6.03671e-008,0.3262
6.04037e-008,0.3288
6.04404e-008,0.3300
6.04771e-008,0.3295
6.05137e-008,0.3276
6.05504e-008,0.3253
6.05871e-008,0.3235
6.06238e-008,0.3229
6.06604e-008,0.3236
6.06971e-008,0.3254
6.07338e-008,0.3274
6.07705e-008,0.3290
6.08072e-008,0.3298
6.08438e-008,0.3296
6.08805e-008,0.3287
6.09172e-008,0.3274
6.09539e-008,0.3264
6.09905e-008,0.3260
6.10272e-008,0.3263
6.10639e-008,0.3272
6.11006e-008,0.3282
6.11372e-008,0.3290
6.11739e-008,0.3291
6.12106e-008,0.3286
6.12472e-008,0.3277
6.12839e-008,0.3267
6.13206e-008,0.3261
6.13573e-008,0.3260
6.13939e-008,0.3265
6.14306e-008,0.3274
6.14673e-008,0.3283
6.15040e-008,0.3287
6.15407e-008,0.3286
6.15773e-008,0.3280
6.16140e-008,0.3271
6.16507e-008,0.3264
6.16874e-008,0.3261
6.17240e-008,0.3263
6.17607e-008,0.3268
6.17974e-008,0.3275
6.18341e-008,0.3281
6.18707e-008,0.3284
6.19074e-008,0.3284
