.HEADER
..NAMES
Time,V U3.C3
3.5489e-009,1.1660
3.5875e-009,1.1676
3.6260e-009,1.1697
3.6646e-009,1.1708
3.7032e-009,1.1718
3.7418e-009,1.1768
3.7803e-009,1.1818
3.8189e-009,1.1772
3.8575e-009,1.1491
3.8961e-009,1.0770
3.9346e-009,0.9687
3.9732e-009,0.8570
4.0118e-009,0.7468
4.0504e-009,0.6410
4.0890e-009,0.5503
4.1275e-009,0.4808
4.1661e-009,0.4317
4.2047e-009,0.3980
4.2433e-009,0.3745
4.2818e-009,0.3582
4.3204e-009,0.3454
4.3590e-009,0.3321
4.3975e-009,0.3221
4.4361e-009,0.3197
4.4747e-009,0.3199
4.5133e-009,0.3199
4.5519e-009,0.3210
4.5904e-009,0.3230
4.6290e-009,0.3247
4.6676e-009,0.3253
4.7062e-009,0.3251
4.7447e-009,0.3246
4.7833e-009,0.3238
4.8219e-009,0.3224
4.8604e-009,0.3220
4.8990e-009,0.3229
4.9376e-009,0.3231
4.9762e-009,0.3223
5.0147e-009,0.3219
5.0533e-009,0.3218
5.0919e-009,0.3215
5.1305e-009,0.3219
5.1691e-009,0.3273
5.2076e-009,0.3452
5.2462e-009,0.3898
5.2848e-009,0.4708
5.3234e-009,0.5812
5.3619e-009,0.7014
5.4005e-009,0.7980
5.4391e-009,0.8788
5.4776e-009,0.9499
5.5162e-009,1.0082
5.5548e-009,1.0514
5.5934e-009,1.0873
5.6320e-009,1.1377
5.6705e-009,1.1550
5.7091e-009,1.1563
5.7477e-009,1.1299
5.7863e-009,1.0514
5.8248e-009,0.9357
5.8634e-009,0.8169
5.9020e-009,0.7023
5.9405e-009,0.6005
5.9791e-009,0.5181
6.0177e-009,0.4562
6.0563e-009,0.4152
6.0948e-009,0.3890
6.1334e-009,0.3657
6.1720e-009,0.3507
6.2106e-009,0.3403
6.2492e-009,0.3278
6.2877e-009,0.3187
6.3263e-009,0.3171
6.3649e-009,0.3183
6.4035e-009,0.3197
6.4420e-009,0.3218
6.4806e-009,0.3237
6.5192e-009,0.3254
6.5577e-009,0.3275
6.5963e-009,0.3366
6.6349e-009,0.3669
6.6735e-009,0.4309
6.7121e-009,0.5281
6.7506e-009,0.6478
6.7892e-009,0.7589
6.8278e-009,0.8447
6.8664e-009,0.9197
6.9049e-009,0.9836
6.9435e-009,1.0334
6.9821e-009,1.0695
7.0206e-009,1.0955
7.0592e-009,1.1144
7.0978e-009,1.1299
7.1364e-009,1.1441
7.1749e-009,1.1563
7.2135e-009,1.1655
7.2521e-009,1.1676
7.2907e-009,1.1660
7.3293e-009,1.1669
7.3678e-009,1.1691
7.4064e-009,1.1705
7.4450e-009,1.1714
7.4835e-009,1.1722
7.5221e-009,1.1730
7.5607e-009,1.1739
7.5993e-009,1.1751
7.6379e-009,1.1761
7.6764e-009,1.1764
7.7150e-009,1.1758
7.7536e-009,1.1756
7.7922e-009,1.1766
7.8307e-009,1.1774
7.8693e-009,1.1775
7.9079e-009,1.1776
7.9464e-009,1.1786
7.9850e-009,1.1828
8.0236e-009,1.1832
8.0622e-009,1.1670
8.1008e-009,1.1145
8.1393e-009,1.0179
8.1779e-009,0.9058
8.2165e-009,0.7962
8.2550e-009,0.6860
8.2936e-009,0.5870
8.3322e-009,0.5079
8.3708e-009,0.4506
8.4093e-009,0.4080
8.4479e-009,0.3720
8.4865e-009,0.3695
8.5251e-009,0.3925
8.5637e-009,0.4487
8.6022e-009,0.5433
8.6408e-009,0.6682
8.6794e-009,0.7781
8.7179e-009,0.8662
8.7565e-009,0.9426
8.7951e-009,1.0055
8.8337e-009,1.0527
8.8722e-009,1.0875
8.9108e-009,1.1350
8.9494e-009,1.1579
8.9880e-009,1.1599
9.0266e-009,1.1361
9.0651e-009,1.0645
9.1037e-009,0.9543
9.1423e-009,0.8350
9.1808e-009,0.7167
9.2194e-009,0.6116
9.2580e-009,0.5264
9.2966e-009,0.4622
9.3352e-009,0.4176
9.3737e-009,0.3808
9.4123e-009,0.3652
9.4509e-009,0.3780
9.4895e-009,0.4237
9.5280e-009,0.5063
9.5666e-009,0.6236
9.6052e-009,0.7416
9.6437e-009,0.8366
9.6823e-009,0.9191
9.7209e-009,0.9876
9.7595e-009,1.0396
9.7981e-009,1.0769
9.8366e-009,1.1207
9.8752e-009,1.1546
9.9138e-009,1.1599
9.9524e-009,1.1484
9.9909e-009,1.0932
1.00295e-008,0.9913
1.00681e-008,0.8730
1.01066e-008,0.7538
1.01452e-008,0.6434
1.01838e-008,0.5510
1.02224e-008,0.4802
1.02610e-008,0.4298
1.02995e-008,0.3916
1.03381e-008,0.3662
1.03767e-008,0.3709
1.04152e-008,0.4053
1.04538e-008,0.4762
1.04924e-008,0.5837
1.05310e-008,0.7069
1.05695e-008,0.8081
1.06081e-008,0.8943
1.06467e-008,0.9675
1.06853e-008,1.0248
1.07239e-008,1.0662
1.07624e-008,1.0939
1.08010e-008,1.1138
1.08396e-008,1.1297
1.08781e-008,1.1425
1.09167e-008,1.1535
1.09553e-008,1.1644
1.09939e-008,1.1705
1.10324e-008,1.1695
1.10710e-008,1.1687
1.11096e-008,1.1698
1.11482e-008,1.1708
1.11868e-008,1.1713
1.12253e-008,1.1719
1.12639e-008,1.1729
1.13025e-008,1.1740
1.13410e-008,1.1749
1.13796e-008,1.1758
1.14182e-008,1.1768
1.14568e-008,1.1767
1.14953e-008,1.1759
1.15339e-008,1.1764
1.15725e-008,1.1773
1.16111e-008,1.1776
1.16497e-008,1.1777
1.16882e-008,1.1778
1.17268e-008,1.1779
1.17654e-008,1.1779
1.18039e-008,1.1779
1.18425e-008,1.1780
1.18811e-008,1.1781
1.19197e-008,1.1779
1.19583e-008,1.1778
1.19968e-008,1.1780
1.20354e-008,1.1782
1.20740e-008,1.1781
1.21126e-008,1.1780
1.21511e-008,1.1780
1.21897e-008,1.1780
1.22283e-008,1.1780
1.22668e-008,1.1781
1.23054e-008,1.1781
1.23440e-008,1.1781
1.23826e-008,1.1781
1.24212e-008,1.1781
1.24597e-008,1.1781
1.24983e-008,1.1782
1.25369e-008,1.1781
1.25755e-008,1.1781
1.26140e-008,1.1782
1.26526e-008,1.1807
1.26912e-008,1.1846
1.27297e-008,1.1798
1.27683e-008,1.1509
1.28069e-008,1.0787
1.28455e-008,0.9712
1.28841e-008,0.8605
1.29226e-008,0.7497
1.29612e-008,0.6426
1.29998e-008,0.5513
1.30383e-008,0.4817
1.30769e-008,0.4325
1.31155e-008,0.3984
1.31541e-008,0.3751
1.31926e-008,0.3589
1.32312e-008,0.3459
1.32698e-008,0.3326
1.33084e-008,0.3228
1.33470e-008,0.3204
1.33855e-008,0.3203
1.34241e-008,0.3201
1.34627e-008,0.3213
1.35012e-008,0.3235
1.35398e-008,0.3252
1.35784e-008,0.3264
1.36170e-008,0.3325
1.36555e-008,0.3535
1.36941e-008,0.4029
1.37327e-008,0.4883
1.37713e-008,0.6023
1.38099e-008,0.7217
1.38484e-008,0.8143
1.38870e-008,0.8928
1.39256e-008,0.9614
1.39641e-008,1.0171
1.40027e-008,1.0578
1.40413e-008,1.0961
1.40799e-008,1.1445
1.41185e-008,1.1558
1.41570e-008,1.1555
1.41956e-008,1.1219
1.42342e-008,1.0356
1.42728e-008,0.9178
1.43113e-008,0.7990
1.43499e-008,0.6856
1.43885e-008,0.5865
1.44270e-008,0.5075
1.44656e-008,0.4486
1.45042e-008,0.4111
1.45428e-008,0.3854
1.45814e-008,0.3629
1.46199e-008,0.3494
1.46585e-008,0.3389
1.46971e-008,0.3263
1.47357e-008,0.3183
1.47742e-008,0.3175
1.48128e-008,0.3187
1.48514e-008,0.3203
1.48899e-008,0.3224
1.49285e-008,0.3242
1.49671e-008,0.3259
1.50057e-008,0.3283
1.50443e-008,0.3397
1.50828e-008,0.3745
1.51214e-008,0.4440
1.51600e-008,0.5454
1.51985e-008,0.6666
1.52371e-008,0.7732
1.52757e-008,0.8569
1.53143e-008,0.9304
1.53528e-008,0.9923
1.53914e-008,1.0399
1.54300e-008,1.0741
1.54686e-008,1.0989
1.55071e-008,1.1171
1.55457e-008,1.1323
1.55843e-008,1.1463
1.56229e-008,1.1581
1.56615e-008,1.1665
1.57000e-008,1.1675
1.57386e-008,1.1661
1.57772e-008,1.1673
1.58158e-008,1.1695
1.58543e-008,1.1708
1.58929e-008,1.1716
1.59315e-008,1.1725
1.59701e-008,1.1732
1.60086e-008,1.1742
1.60472e-008,1.1754
1.60858e-008,1.1763
1.61243e-008,1.1765
1.61629e-008,1.1758
1.62015e-008,1.1758
1.62401e-008,1.1769
1.62786e-008,1.1775
1.63172e-008,1.1776
1.63558e-008,1.1777
1.63944e-008,1.1777
1.64329e-008,1.1777
1.64715e-008,1.1778
1.65101e-008,1.1779
1.65487e-008,1.1780
1.65873e-008,1.1778
1.66258e-008,1.1777
1.66644e-008,1.1778
1.67030e-008,1.1781
1.67416e-008,1.1780
1.67801e-008,1.1779
1.68187e-008,1.1779
1.68573e-008,1.1789
1.68959e-008,1.1831
1.69344e-008,1.1835
1.69730e-008,1.1673
1.70116e-008,1.1149
1.70501e-008,1.0185
1.70887e-008,0.9066
1.71273e-008,0.7969
1.71659e-008,0.6864
1.72044e-008,0.5873
1.72430e-008,0.5082
1.72816e-008,0.4510
1.73202e-008,0.4112
1.73588e-008,0.3838
1.73973e-008,0.3650
1.74359e-008,0.3512
1.74745e-008,0.3381
1.75131e-008,0.3259
1.75516e-008,0.3206
1.75902e-008,0.3203
1.76288e-008,0.3199
1.76674e-008,0.3204
1.77059e-008,0.3224
1.77445e-008,0.3245
1.77831e-008,0.3256
1.78216e-008,0.3286
1.78602e-008,0.3419
1.78988e-008,0.3775
1.79374e-008,0.4480
1.79759e-008,0.5512
1.80145e-008,0.6733
1.80531e-008,0.7780
1.80917e-008,0.8605
1.81302e-008,0.9337
1.81688e-008,0.9953
1.82074e-008,1.0421
1.82460e-008,1.0757
1.82846e-008,1.1003
1.83231e-008,1.1183
1.83617e-008,1.1331
1.84003e-008,1.1469
1.84389e-008,1.1589
1.84774e-008,1.1670
1.85160e-008,1.1676
1.85546e-008,1.1662
1.85932e-008,1.1677
1.86317e-008,1.1699
1.86703e-008,1.1710
1.87089e-008,1.1718
1.87474e-008,1.1728
1.87860e-008,1.1735
1.88246e-008,1.1744
1.88632e-008,1.1756
1.89017e-008,1.1766
1.89403e-008,1.1767
1.89789e-008,1.1759
1.90175e-008,1.1760
1.90560e-008,1.1771
1.90946e-008,1.1777
1.91332e-008,1.1778
1.91718e-008,1.1779
1.92104e-008,1.1795
1.92489e-008,1.1838
1.92875e-008,1.1820
1.93261e-008,1.1601
1.93647e-008,1.0980
1.94032e-008,0.9951
1.94418e-008,0.8834
1.94804e-008,0.7734
1.95190e-008,0.6645
1.95575e-008,0.5691
1.95961e-008,0.4946
1.96347e-008,0.4413
1.96732e-008,0.4045
1.97118e-008,0.3792
1.97504e-008,0.3618
1.97890e-008,0.3486
1.98275e-008,0.3353
1.98661e-008,0.3240
1.99047e-008,0.3203
1.99433e-008,0.3202
1.99819e-008,0.3199
2.00204e-008,0.3207
2.00590e-008,0.3228
2.00976e-008,0.3247
2.01362e-008,0.3255
2.01747e-008,0.3255
2.02133e-008,0.3251
2.02519e-008,0.3243
2.02905e-008,0.3229
2.03290e-008,0.3222
2.03676e-008,0.3230
2.04062e-008,0.3234
2.04447e-008,0.3227
2.04833e-008,0.3221
2.05219e-008,0.3221
2.05605e-008,0.3219
2.05990e-008,0.3215
2.06376e-008,0.3213
2.06762e-008,0.3213
2.07148e-008,0.3212
2.07533e-008,0.3210
2.07919e-008,0.3212
2.08305e-008,0.3214
2.08691e-008,0.3214
2.09077e-008,0.3211
2.09462e-008,0.3211
2.09848e-008,0.3212
2.10234e-008,0.3211
2.10620e-008,0.3211
2.11005e-008,0.3211
2.11391e-008,0.3211
2.11777e-008,0.3211
2.12163e-008,0.3211
2.12548e-008,0.3211
2.12934e-008,0.3211
2.13320e-008,0.3211
2.13705e-008,0.3210
2.14091e-008,0.3210
2.14477e-008,0.3211
2.14863e-008,0.3210
2.15248e-008,0.3211
2.15634e-008,0.3233
2.16020e-008,0.3333
2.16406e-008,0.3616
2.16791e-008,0.4229
2.17177e-008,0.5190
2.17563e-008,0.6376
2.17949e-008,0.7492
2.18335e-008,0.8364
2.18720e-008,0.9132
2.19106e-008,0.9787
2.19492e-008,1.0299
2.19878e-008,1.0674
2.20263e-008,1.1118
2.20649e-008,1.1508
2.21035e-008,1.1566
2.21420e-008,1.1497
2.21806e-008,1.1001
2.22192e-008,0.9995
2.22578e-008,0.8800
2.22963e-008,0.7625
2.23349e-008,0.6528
2.23735e-008,0.5593
2.24121e-008,0.4866
2.24506e-008,0.4343
2.24892e-008,0.4022
2.25278e-008,0.3774
2.25664e-008,0.3573
2.26050e-008,0.3459
2.26435e-008,0.3346
2.26821e-008,0.3225
2.27207e-008,0.3171
2.27593e-008,0.3175
2.27978e-008,0.3188
2.28364e-008,0.3205
2.28750e-008,0.3226
2.29136e-008,0.3244
2.29521e-008,0.3260
2.29907e-008,0.3299
2.30293e-008,0.3471
2.30678e-008,0.3919
2.31064e-008,0.4724
2.31450e-008,0.5819
2.31836e-008,0.7030
2.32221e-008,0.8005
2.32607e-008,0.8807
2.32993e-008,0.9508
2.33379e-008,1.0086
2.33764e-008,1.0516
2.34150e-008,1.0872
2.34536e-008,1.1373
2.34922e-008,1.1547
2.35308e-008,1.1565
2.35693e-008,1.1304
2.36079e-008,1.0522
2.36465e-008,0.9368
2.36851e-008,0.8179
2.37236e-008,0.7029
2.37622e-008,0.6010
2.38008e-008,0.5185
2.38394e-008,0.4565
2.38779e-008,0.4141
2.39165e-008,0.3779
2.39551e-008,0.3647
2.39936e-008,0.3805
2.40322e-008,0.4301
2.40708e-008,0.5158
2.41094e-008,0.6351
2.41479e-008,0.7518
2.41865e-008,0.8458
2.42251e-008,0.9266
2.42637e-008,0.9931
2.43023e-008,1.0435
2.43408e-008,1.0788
2.43794e-008,1.1024
2.44180e-008,1.1204
2.44566e-008,1.1350
2.44951e-008,1.1470
2.45337e-008,1.1578
2.45723e-008,1.1677
2.46109e-008,1.1705
2.46494e-008,1.1688
2.46880e-008,1.1688
2.47266e-008,1.1700
2.47651e-008,1.1708
2.48037e-008,1.1714
2.48423e-008,1.1721
2.48809e-008,1.1732
2.49194e-008,1.1743
2.49580e-008,1.1751
2.49966e-008,1.1761
2.50352e-008,1.1768
2.50737e-008,1.1762
2.51123e-008,1.1759
2.51509e-008,1.1767
2.51895e-008,1.1773
2.52281e-008,1.1776
2.52666e-008,1.1777
2.53052e-008,1.1778
2.53438e-008,1.1778
2.53824e-008,1.1778
2.54209e-008,1.1779
2.54595e-008,1.1780
2.54981e-008,1.1780
2.55367e-008,1.1777
2.55752e-008,1.1778
2.56138e-008,1.1780
2.56524e-008,1.1781
2.56909e-008,1.1780
2.57295e-008,1.1780
2.57681e-008,1.1789
2.58067e-008,1.1831
2.58452e-008,1.1836
2.58838e-008,1.1674
2.59224e-008,1.1153
2.59610e-008,1.0191
2.59995e-008,0.9071
2.60381e-008,0.7974
2.60767e-008,0.6870
2.61153e-008,0.5878
2.61539e-008,0.5086
2.61924e-008,0.4512
2.62310e-008,0.4085
2.62696e-008,0.3723
2.63082e-008,0.3696
2.63467e-008,0.3922
2.63853e-008,0.4480
2.64239e-008,0.5423
2.64625e-008,0.6671
2.65010e-008,0.7772
2.65396e-008,0.8654
2.65782e-008,0.9420
2.66167e-008,1.0051
2.66553e-008,1.0525
2.66939e-008,1.0874
2.67325e-008,1.1350
2.67710e-008,1.1580
2.68096e-008,1.1601
2.68482e-008,1.1367
2.68868e-008,1.0655
2.69254e-008,0.9554
2.69639e-008,0.8361
2.70025e-008,0.7177
2.70411e-008,0.6125
2.70797e-008,0.5271
2.71182e-008,0.4628
2.71568e-008,0.4189
2.71954e-008,0.3916
2.72340e-008,0.3687
2.72725e-008,0.3525
2.73111e-008,0.3417
2.73497e-008,0.3299
2.73882e-008,0.3205
2.74268e-008,0.3176
2.74654e-008,0.3180
2.75040e-008,0.3196
2.75425e-008,0.3219
2.75811e-008,0.3239
2.76197e-008,0.3256
2.76583e-008,0.3262
2.76968e-008,0.3249
2.77354e-008,0.3242
2.77740e-008,0.3239
2.78126e-008,0.3228
2.78512e-008,0.3223
2.78897e-008,0.3229
2.79283e-008,0.3232
2.79669e-008,0.3226
2.80055e-008,0.3223
2.80440e-008,0.3220
2.80826e-008,0.3217
2.81212e-008,0.3227
2.81598e-008,0.3301
2.81983e-008,0.3534
2.82369e-008,0.4070
2.82755e-008,0.4963
2.83140e-008,0.6116
2.83526e-008,0.7283
2.83912e-008,0.8191
2.84298e-008,0.8977
2.84683e-008,0.9658
2.85069e-008,1.0204
2.85455e-008,1.0602
2.85841e-008,1.0892
2.86226e-008,1.1101
2.86612e-008,1.1259
2.86998e-008,1.1404
2.87384e-008,1.1533
2.87770e-008,1.1636
2.88155e-008,1.1677
2.88541e-008,1.1663
2.88927e-008,1.1666
2.89313e-008,1.1688
2.89698e-008,1.1704
2.90084e-008,1.1712
2.90470e-008,1.1722
2.90855e-008,1.1729
2.91241e-008,1.1737
2.91627e-008,1.1748
2.92013e-008,1.1759
2.92398e-008,1.1766
2.92784e-008,1.1761
2.93170e-008,1.1756
2.93556e-008,1.1765
2.93941e-008,1.1773
2.94327e-008,1.1776
2.94713e-008,1.1776
2.95099e-008,1.1777
2.95485e-008,1.1777
2.95870e-008,1.1777
2.96256e-008,1.1778
2.96642e-008,1.1779
2.97028e-008,1.1779
2.97413e-008,1.1777
2.97799e-008,1.1777
2.98185e-008,1.1779
2.98570e-008,1.1780
2.98956e-008,1.1779
2.99342e-008,1.1779
2.99728e-008,1.1781
3.00113e-008,1.1811
3.00499e-008,1.1845
3.00885e-008,1.1773
3.01271e-008,1.1430
3.01657e-008,1.0639
3.02042e-008,0.9541
3.02428e-008,0.8440
3.02814e-008,0.7330
3.03199e-008,0.6276
3.03585e-008,0.5392
3.03971e-008,0.4729
3.04357e-008,0.4264
3.04743e-008,0.3941
3.05128e-008,0.3721
3.05514e-008,0.3567
3.05900e-008,0.3438
3.06285e-008,0.3306
3.06671e-008,0.3219
3.07057e-008,0.3203
3.07443e-008,0.3201
3.07829e-008,0.3200
3.08214e-008,0.3214
3.08600e-008,0.3237
3.08986e-008,0.3252
3.09372e-008,0.3256
3.09757e-008,0.3254
3.10143e-008,0.3249
3.10529e-008,0.3238
3.10914e-008,0.3225
3.11300e-008,0.3225
3.11686e-008,0.3233
3.12072e-008,0.3232
3.12458e-008,0.3224
3.12843e-008,0.3222
3.13229e-008,0.3221
3.13615e-008,0.3218
3.14000e-008,0.3225
3.14386e-008,0.3291
3.14772e-008,0.3498
3.15158e-008,0.3993
3.15544e-008,0.4852
3.15929e-008,0.5987
3.16315e-008,0.7172
3.16701e-008,0.8101
3.17087e-008,0.8897
3.17472e-008,0.9592
3.17858e-008,1.0154
3.18244e-008,1.0566
3.18629e-008,1.0865
3.19015e-008,1.1083
3.19401e-008,1.1244
3.19787e-008,1.1389
3.20173e-008,1.1521
3.20558e-008,1.1628
3.20944e-008,1.1677
3.21330e-008,1.1665
3.21715e-008,1.1666
3.22101e-008,1.1687
3.22487e-008,1.1704
3.22873e-008,1.1712
3.23259e-008,1.1730
3.23644e-008,1.1793
3.24030e-008,1.1818
3.24416e-008,1.1712
3.24801e-008,1.1292
3.25187e-008,1.0410
3.25573e-008,0.9283
3.25959e-008,0.8181
3.26344e-008,0.7081
3.26730e-008,0.6068
3.27116e-008,0.5231
3.27502e-008,0.4613
3.27888e-008,0.4184
3.28273e-008,0.3888
3.28659e-008,0.3681
3.29045e-008,0.3536
3.29430e-008,0.3409
3.29816e-008,0.3279
3.30202e-008,0.3206
3.30588e-008,0.3199
3.30974e-008,0.3199
3.31359e-008,0.3202
3.31745e-008,0.3217
3.32131e-008,0.3238
3.32516e-008,0.3251
3.32902e-008,0.3254
3.33288e-008,0.3250
3.33674e-008,0.3245
3.34060e-008,0.3234
3.34445e-008,0.3222
3.34831e-008,0.3224
3.35217e-008,0.3232
3.35603e-008,0.3229
3.35988e-008,0.3221
3.36374e-008,0.3219
3.36760e-008,0.3218
3.37145e-008,0.3215
3.37531e-008,0.3230
3.37917e-008,0.3316
3.38303e-008,0.3571
3.38689e-008,0.4142
3.39074e-008,0.5069
3.39460e-008,0.6243
3.39846e-008,0.7387
3.40231e-008,0.8274
3.40617e-008,0.9051
3.41003e-008,0.9721
3.41389e-008,1.0251
3.41775e-008,1.0635
3.42160e-008,1.0916
3.42546e-008,1.1119
3.42932e-008,1.1274
3.43318e-008,1.1417
3.43703e-008,1.1545
3.44089e-008,1.1644
3.44475e-008,1.1676
3.44860e-008,1.1662
3.45246e-008,1.1668
3.45632e-008,1.1690
3.46018e-008,1.1705
3.46404e-008,1.1713
3.46789e-008,1.1738
3.47175e-008,1.1804
3.47561e-008,1.1810
3.47946e-008,1.1657
3.48332e-008,1.1144
3.48718e-008,1.0181
3.49104e-008,0.9049
3.49490e-008,0.7950
3.49875e-008,0.6857
3.50261e-008,0.5875
3.50647e-008,0.5084
3.51032e-008,0.4509
3.51418e-008,0.4112
3.51804e-008,0.3838
3.52190e-008,0.3647
3.52575e-008,0.3509
3.52961e-008,0.3380
3.53347e-008,0.3256
3.53733e-008,0.3201
3.54119e-008,0.3199
3.54504e-008,0.3198
3.54890e-008,0.3204
3.55276e-008,0.3222
3.55661e-008,0.3241
3.56047e-008,0.3252
3.56433e-008,0.3253
3.56819e-008,0.3249
3.57205e-008,0.3243
3.57590e-008,0.3231
3.57976e-008,0.3220
3.58362e-008,0.3225
3.58747e-008,0.3232
3.59133e-008,0.3227
3.59519e-008,0.3220
3.59905e-008,0.3219
3.60290e-008,0.3217
3.60676e-008,0.3214
3.61062e-008,0.3212
3.61448e-008,0.3211
3.61834e-008,0.3210
3.62219e-008,0.3209
3.62605e-008,0.3209
3.62991e-008,0.3212
3.63376e-008,0.3213
3.63762e-008,0.3210
3.64148e-008,0.3209
3.64534e-008,0.3210
3.64920e-008,0.3210
3.65305e-008,0.3210
3.65691e-008,0.3230
3.66077e-008,0.3323
3.66462e-008,0.3591
3.66848e-008,0.4182
3.67234e-008,0.5125
3.67620e-008,0.6303
3.68006e-008,0.7433
3.68391e-008,0.8314
3.68777e-008,0.9089
3.69163e-008,0.9751
3.69549e-008,1.0273
3.69934e-008,1.0653
3.70320e-008,1.1073
3.70706e-008,1.1497
3.71091e-008,1.1564
3.71477e-008,1.1509
3.71863e-008,1.1046
3.72249e-008,1.0065
3.72635e-008,0.8871
3.73020e-008,0.7694
3.73406e-008,0.6591
3.73792e-008,0.5644
3.74177e-008,0.4905
3.74563e-008,0.4369
3.74949e-008,0.4036
3.75335e-008,0.3790
3.75721e-008,0.3584
3.76106e-008,0.3465
3.76492e-008,0.3354
3.76878e-008,0.3232
3.77263e-008,0.3173
3.77649e-008,0.3175
3.78035e-008,0.3188
3.78421e-008,0.3205
3.78806e-008,0.3226
3.79192e-008,0.3243
3.79578e-008,0.3260
3.79964e-008,0.3296
3.80350e-008,0.3454
3.80735e-008,0.3882
3.81121e-008,0.4666
3.81507e-008,0.5746
3.81892e-008,0.6961
3.82278e-008,0.7954
3.82664e-008,0.8761
3.83050e-008,0.9469
3.83436e-008,1.0055
3.83821e-008,1.0494
3.84207e-008,1.0810
3.84593e-008,1.1038
3.84978e-008,1.1208
3.85364e-008,1.1358
3.85750e-008,1.1493
3.86136e-008,1.1605
3.86521e-008,1.1673
3.86907e-008,1.1669
3.87293e-008,1.1660
3.87679e-008,1.1677
3.88065e-008,1.1698
3.88450e-008,1.1708
3.88836e-008,1.1721
3.89222e-008,1.1776
3.89607e-008,1.1819
3.89993e-008,1.1752
3.90379e-008,1.1418
3.90765e-008,1.0631
3.91151e-008,0.9525
3.91536e-008,0.8415
3.91922e-008,0.7312
3.92308e-008,0.6271
3.92693e-008,0.5391
3.93079e-008,0.4727
3.93465e-008,0.4259
3.93851e-008,0.3861
3.94237e-008,0.3663
3.94622e-008,0.3788
3.95008e-008,0.4195
3.95394e-008,0.4968
3.95780e-008,0.6121
3.96165e-008,0.7338
3.96551e-008,0.8293
3.96937e-008,0.9108
3.97322e-008,0.9799
3.97708e-008,1.0338
3.98094e-008,1.0723
3.98480e-008,1.0976
3.98866e-008,1.1172
3.99251e-008,1.1329
3.99637e-008,1.1447
4.00023e-008,1.1554
4.00408e-008,1.1664
4.00794e-008,1.1710
4.01180e-008,1.1689
4.01566e-008,1.1683
4.01952e-008,1.1698
4.02337e-008,1.1709
4.02723e-008,1.1715
4.03109e-008,1.1741
4.03494e-008,1.1811
4.03880e-008,1.1808
4.04266e-008,1.1624
4.04652e-008,1.1062
4.05037e-008,1.0072
4.05423e-008,0.8942
4.05809e-008,0.7836
4.06195e-008,0.6747
4.06581e-008,0.5784
4.06966e-008,0.5016
4.07352e-008,0.4462
4.07738e-008,0.4081
4.08123e-008,0.3818
4.08509e-008,0.3633
4.08895e-008,0.3497
4.09281e-008,0.3367
4.09667e-008,0.3250
4.10052e-008,0.3201
4.10438e-008,0.3199
4.10824e-008,0.3199
4.11209e-008,0.3207
4.11595e-008,0.3226
4.11981e-008,0.3245
4.12367e-008,0.3256
4.12752e-008,0.3291
4.13138e-008,0.3439
4.13524e-008,0.3825
4.13910e-008,0.4564
4.14296e-008,0.5622
