.HEADER
..NAMES
Time,V U5.P3
5.2445e-009,1.0958
5.2812e-009,1.0979
5.3179e-009,1.0958
5.3546e-009,1.0812
5.3912e-009,1.0412
5.4279e-009,0.9678
5.4646e-009,0.8635
5.5013e-009,0.7396
5.5379e-009,0.6164
5.5746e-009,0.5172
5.6113e-009,0.4564
5.6480e-009,0.4345
5.6846e-009,0.4414
5.7213e-009,0.4612
5.7580e-009,0.4786
5.7947e-009,0.4849
5.8313e-009,0.4780
5.8680e-009,0.4613
5.9047e-009,0.4413
5.9414e-009,0.4243
5.9780e-009,0.4140
6.0147e-009,0.4115
6.0514e-009,0.4157
6.0881e-009,0.4237
6.1247e-009,0.4311
6.1614e-009,0.4341
6.1981e-009,0.4303
6.2348e-009,0.4196
6.2714e-009,0.4043
6.3081e-009,0.3885
6.3448e-009,0.3762
6.3815e-009,0.3694
6.4181e-009,0.3670
6.4548e-009,0.3655
6.4915e-009,0.3606
6.5282e-009,0.3498
6.5648e-009,0.3339
6.6015e-009,0.3163
6.6382e-009,0.3023
6.6749e-009,0.2959
6.7115e-009,0.2989
6.7482e-009,0.3095
6.7849e-009,0.3234
6.8215e-009,0.3356
6.8582e-009,0.3419
6.8949e-009,0.3406
6.9316e-009,0.3327
6.9682e-009,0.3216
7.0049e-009,0.3111
7.0416e-009,0.3044
7.0783e-009,0.3032
7.1149e-009,0.3077
7.1516e-009,0.3163
7.1883e-009,0.3267
7.2250e-009,0.3361
7.2616e-009,0.3422
7.2983e-009,0.3435
7.3350e-009,0.3402
7.3717e-009,0.3340
7.4083e-009,0.3274
7.4450e-009,0.3225
7.4817e-009,0.3205
7.5184e-009,0.3214
7.5550e-009,0.3237
7.5917e-009,0.3259
7.6284e-009,0.3269
7.6651e-009,0.3263
7.7018e-009,0.3246
7.7384e-009,0.3228
7.7751e-009,0.3221
7.8118e-009,0.3227
7.8484e-009,0.3246
7.8851e-009,0.3269
7.9218e-009,0.3287
7.9585e-009,0.3293
7.9952e-009,0.3286
8.0318e-009,0.3275
8.0685e-009,0.3290
8.1052e-009,0.3391
8.1418e-009,0.3677
8.1785e-009,0.4242
8.2152e-009,0.5114
8.2519e-009,0.6223
8.2886e-009,0.7379
8.3252e-009,0.8386
8.3619e-009,0.9087
8.3986e-009,0.9421
8.4352e-009,0.9461
8.4719e-009,0.9364
8.5086e-009,0.9272
8.5453e-009,0.9268
8.5820e-009,0.9368
8.6186e-009,0.9538
8.6553e-009,0.9724
8.6920e-009,0.9881
8.7286e-009,0.9976
8.7653e-009,1.0002
8.8020e-009,0.9974
8.8387e-009,0.9920
8.8754e-009,0.9872
8.9120e-009,0.9860
8.9487e-009,0.9905
8.9854e-009,1.0019
9.0220e-009,1.0179
9.0587e-009,1.0315
9.0954e-009,1.0302
9.1321e-009,0.9972
9.1688e-009,0.9224
9.2054e-009,0.8132
9.2421e-009,0.6875
9.2788e-009,0.5697
9.3154e-009,0.4853
9.3521e-009,0.4469
9.3888e-009,0.4471
9.4255e-009,0.4683
9.4622e-009,0.4906
9.4988e-009,0.5001
9.5355e-009,0.4924
9.5722e-009,0.4720
9.6088e-009,0.4469
9.6455e-009,0.4260
9.6822e-009,0.4156
9.7189e-009,0.4165
9.7556e-009,0.4255
9.7922e-009,0.4379
9.8289e-009,0.4488
9.8656e-009,0.4533
9.9022e-009,0.4484
9.9389e-009,0.4341
9.9756e-009,0.4129
1.00123e-008,0.3898
1.00490e-008,0.3708
1.00856e-008,0.3607
1.01223e-008,0.3603
1.01590e-008,0.3657
1.01956e-008,0.3703
1.02323e-008,0.3678
1.02690e-008,0.3554
1.03057e-008,0.3356
1.03424e-008,0.3142
1.03790e-008,0.2983
1.04157e-008,0.2930
1.04524e-008,0.2990
1.04890e-008,0.3132
1.05257e-008,0.3297
1.05624e-008,0.3426
1.05991e-008,0.3473
1.06358e-008,0.3429
1.06724e-008,0.3319
1.07091e-008,0.3188
1.07458e-008,0.3080
1.07824e-008,0.3027
1.08191e-008,0.3039
1.08558e-008,0.3123
1.08925e-008,0.3292
1.09292e-008,0.3589
1.09658e-008,0.4088
1.10025e-008,0.4834
1.10392e-008,0.5806
1.10758e-008,0.6894
1.11125e-008,0.7916
1.11492e-008,0.8722
1.11859e-008,0.9217
1.12226e-008,0.9402
1.12592e-008,0.9385
1.12959e-008,0.9308
1.13326e-008,0.9268
1.13693e-008,0.9310
1.14059e-008,0.9429
1.14426e-008,0.9587
1.14793e-008,0.9747
1.15159e-008,0.9877
1.15526e-008,0.9959
1.15893e-008,0.9987
1.16260e-008,0.9973
1.16627e-008,0.9933
1.16993e-008,0.9892
1.17360e-008,0.9878
1.17727e-008,0.9918
1.18093e-008,1.0014
1.18460e-008,1.0150
1.18827e-008,1.0293
1.19194e-008,1.0411
1.19561e-008,1.0484
1.19927e-008,1.0521
1.20294e-008,1.0550
1.20661e-008,1.0607
1.21027e-008,1.0710
1.21394e-008,1.0852
1.21761e-008,1.1000
1.22128e-008,1.1114
1.22495e-008,1.1162
1.22861e-008,1.1137
1.23228e-008,1.1055
1.23595e-008,1.0950
1.23961e-008,1.0861
1.24328e-008,1.0817
1.24695e-008,1.0831
1.25062e-008,1.0895
1.25429e-008,1.0983
1.25795e-008,1.1065
1.26162e-008,1.1117
1.26529e-008,1.1127
1.26895e-008,1.1091
1.27262e-008,1.1022
1.27629e-008,1.0934
1.27996e-008,1.0851
1.28363e-008,1.0793
1.28729e-008,1.0774
1.29096e-008,1.0796
1.29463e-008,1.0848
1.29829e-008,1.0909
1.30196e-008,1.0956
1.30563e-008,1.0979
1.30930e-008,1.0976
1.31297e-008,1.0956
1.31663e-008,1.0933
1.32030e-008,1.0918
1.32397e-008,1.0915
1.32763e-008,1.0923
1.33130e-008,1.0934
1.33497e-008,1.0942
1.33864e-008,1.0942
1.34231e-008,1.0935
1.34597e-008,1.0925
1.34964e-008,1.0915
1.35331e-008,1.0910
1.35697e-008,1.0911
1.36064e-008,1.0917
1.36431e-008,1.0924
1.36798e-008,1.0930
1.37165e-008,1.0932
1.37531e-008,1.0930
1.37898e-008,1.0923
1.38265e-008,1.0914
1.38631e-008,1.0903
1.38998e-008,1.0896
1.39365e-008,1.0893
1.39732e-008,1.0897
1.40099e-008,1.0906
1.40465e-008,1.0916
1.40832e-008,1.0923
1.41199e-008,1.0926
1.41565e-008,1.0923
1.41932e-008,1.0917
1.42299e-008,1.0911
1.42666e-008,1.0909
1.43033e-008,1.0910
1.43399e-008,1.0913
1.43766e-008,1.0917
1.44133e-008,1.0919
1.44499e-008,1.0918
1.44866e-008,1.0915
1.45233e-008,1.0911
1.45600e-008,1.0912
1.45967e-008,1.0921
1.46333e-008,1.0945
1.46700e-008,1.0969
1.47067e-008,1.0942
1.47433e-008,1.0765
1.47800e-008,1.0303
1.48167e-008,0.9495
1.48534e-008,0.8384
1.48901e-008,0.7107
1.49267e-008,0.5889
1.49634e-008,0.4961
1.50001e-008,0.4443
1.50368e-008,0.4314
1.50734e-008,0.4449
1.51101e-008,0.4674
1.51468e-008,0.4842
1.51834e-008,0.4876
1.52201e-008,0.4771
1.52568e-008,0.4574
1.52935e-008,0.4360
1.53301e-008,0.4193
1.53668e-008,0.4108
1.54035e-008,0.4108
1.54402e-008,0.4175
1.54769e-008,0.4270
1.55135e-008,0.4344
1.55502e-008,0.4359
1.55869e-008,0.4297
1.56236e-008,0.4165
1.56602e-008,0.3996
1.56969e-008,0.3835
1.57336e-008,0.3724
1.57703e-008,0.3676
1.58069e-008,0.3669
1.58436e-008,0.3661
1.58803e-008,0.3609
1.59169e-008,0.3489
1.59536e-008,0.3315
1.59903e-008,0.3132
1.60270e-008,0.2994
1.60636e-008,0.2943
1.61003e-008,0.2990
1.61370e-008,0.3113
1.61737e-008,0.3262
1.62104e-008,0.3385
1.62470e-008,0.3439
1.62837e-008,0.3412
1.63204e-008,0.3320
1.63571e-008,0.3200
1.63937e-008,0.3092
1.64304e-008,0.3030
1.64671e-008,0.3036
1.65037e-008,0.3133
1.65404e-008,0.3356
1.65771e-008,0.3772
1.66138e-008,0.4444
1.66504e-008,0.5368
1.66871e-008,0.6468
1.67238e-008,0.7562
1.67605e-008,0.8475
1.67972e-008,0.9083
1.68338e-008,0.9356
1.68705e-008,0.9376
1.69072e-008,0.9295
1.69439e-008,0.9238
1.69805e-008,0.9263
1.70172e-008,0.9376
1.70539e-008,0.9538
1.70905e-008,0.9704
1.71272e-008,0.9841
1.71639e-008,0.9928
1.72006e-008,0.9964
1.72372e-008,0.9959
1.72739e-008,0.9929
1.73106e-008,0.9896
1.73473e-008,0.9881
1.73840e-008,0.9906
1.74206e-008,0.9983
1.74573e-008,1.0100
1.74940e-008,1.0233
1.75307e-008,1.0353
1.75673e-008,1.0437
1.76040e-008,1.0484
1.76407e-008,1.0516
1.76773e-008,1.0569
1.77140e-008,1.0665
1.77507e-008,1.0805
1.77874e-008,1.0960
1.78240e-008,1.1091
1.78607e-008,1.1159
1.78974e-008,1.1151
1.79341e-008,1.1077
1.79708e-008,1.0971
1.80074e-008,1.0873
1.80441e-008,1.0817
1.80808e-008,1.0819
1.81175e-008,1.0874
1.81541e-008,1.0960
1.81908e-008,1.1046
1.82275e-008,1.1106
1.82641e-008,1.1126
1.83008e-008,1.1107
1.83375e-008,1.1058
1.83742e-008,1.0998
1.84108e-008,1.0938
1.84475e-008,1.0853
1.84842e-008,1.0670
1.85209e-008,1.0265
1.85576e-008,0.9551
1.85942e-008,0.8547
1.86309e-008,0.7353
1.86676e-008,0.6158
1.87043e-008,0.5193
1.87409e-008,0.4603
1.87776e-008,0.4391
1.88143e-008,0.4461
1.88509e-008,0.4654
1.88876e-008,0.4822
1.89243e-008,0.4877
1.89610e-008,0.4799
1.89976e-008,0.4621
1.90343e-008,0.4411
1.90710e-008,0.4235
1.91077e-008,0.4134
1.91444e-008,0.4117
1.91810e-008,0.4173
1.92177e-008,0.4265
1.92544e-008,0.4346
1.92911e-008,0.4371
1.93277e-008,0.4321
1.93644e-008,0.4199
1.94011e-008,0.4030
1.94377e-008,0.3863
1.94744e-008,0.3738
1.95111e-008,0.3675
1.95478e-008,0.3661
1.95844e-008,0.3655
1.96211e-008,0.3614
1.96578e-008,0.3510
1.96945e-008,0.3350
1.97312e-008,0.3170
1.97678e-008,0.3024
1.98045e-008,0.2956
1.98412e-008,0.2986
1.98779e-008,0.3095
1.99145e-008,0.3240
1.99512e-008,0.3369
1.99879e-008,0.3436
2.00245e-008,0.3422
2.00612e-008,0.3337
2.00979e-008,0.3218
2.01346e-008,0.3106
2.01712e-008,0.3035
2.02079e-008,0.3025
2.02446e-008,0.3077
2.02813e-008,0.3173
2.03179e-008,0.3286
2.03546e-008,0.3386
2.03913e-008,0.3445
2.04280e-008,0.3451
2.04647e-008,0.3408
2.05013e-008,0.3335
2.05380e-008,0.3260
2.05747e-008,0.3209
2.06114e-008,0.3193
2.06480e-008,0.3209
2.06847e-008,0.3243
2.07214e-008,0.3274
2.07580e-008,0.3289
2.07947e-008,0.3283
2.08314e-008,0.3261
2.08681e-008,0.3237
2.09047e-008,0.3221
2.09414e-008,0.3222
2.09781e-008,0.3238
2.10148e-008,0.3263
2.10515e-008,0.3286
2.10881e-008,0.3298
2.11248e-008,0.3296
2.11615e-008,0.3287
2.11982e-008,0.3299
2.12348e-008,0.3390
2.12715e-008,0.3660
2.13082e-008,0.4204
2.13448e-008,0.5057
2.13815e-008,0.6155
2.14182e-008,0.7314
2.14549e-008,0.8335
2.14915e-008,0.9057
2.15282e-008,0.9413
2.15649e-008,0.9467
2.16016e-008,0.9376
2.16383e-008,0.9282
2.16749e-008,0.9271
2.17116e-008,0.9365
2.17483e-008,0.9530
2.17850e-008,0.9716
2.18216e-008,0.9875
2.18583e-008,0.9974
2.18950e-008,1.0005
2.19316e-008,0.9981
2.19683e-008,0.9928
2.20050e-008,0.9876
2.20417e-008,0.9854
2.20783e-008,0.9886
2.21150e-008,0.9977
2.21517e-008,1.0111
2.21884e-008,1.0254
2.22251e-008,1.0375
2.22617e-008,1.0450
2.22984e-008,1.0480
2.23351e-008,1.0493
2.23718e-008,1.0530
2.24084e-008,1.0619
2.24451e-008,1.0765
2.24818e-008,1.0938
2.25184e-008,1.1092
2.25551e-008,1.1182
2.25918e-008,1.1186
2.26285e-008,1.1112
2.26651e-008,1.0993
2.27018e-008,1.0877
2.27385e-008,1.0805
2.27752e-008,1.0799
2.28119e-008,1.0857
2.28485e-008,1.0954
2.28852e-008,1.1054
2.29219e-008,1.1124
2.29586e-008,1.1145
2.29952e-008,1.1115
2.30319e-008,1.1046
2.30686e-008,1.0958
2.31052e-008,1.0872
2.31419e-008,1.0810
2.31786e-008,1.0785
2.32153e-008,1.0801
2.32519e-008,1.0847
2.32886e-008,1.0904
2.33253e-008,1.0949
2.33620e-008,1.0969
2.33987e-008,1.0963
2.34353e-008,1.0941
2.34720e-008,1.0918
2.35087e-008,1.0907
2.35454e-008,1.0913
2.35820e-008,1.0931
2.36187e-008,1.0952
2.36554e-008,1.0966
2.36920e-008,1.0965
2.37287e-008,1.0950
2.37654e-008,1.0927
2.38021e-008,1.0905
2.38387e-008,1.0892
2.38754e-008,1.0893
2.39121e-008,1.0906
2.39488e-008,1.0929
2.39855e-008,1.0956
2.40221e-008,1.0988
2.40588e-008,1.0999
2.40955e-008,1.0931
2.41322e-008,1.0674
2.41688e-008,1.0113
2.42055e-008,0.9218
2.42422e-008,0.8059
2.42788e-008,0.6794
2.43155e-008,0.5651
2.43522e-008,0.4837
2.43889e-008,0.4425
2.44255e-008,0.4363
2.44622e-008,0.4516
2.44989e-008,0.4716
2.45356e-008,0.4840
2.45723e-008,0.4835
2.46089e-008,0.4711
2.46456e-008,0.4519
2.46823e-008,0.4328
2.47190e-008,0.4190
2.47556e-008,0.4127
2.47923e-008,0.4138
2.48290e-008,0.4203
2.48657e-008,0.4284
2.49023e-008,0.4339
2.49390e-008,0.4354
2.49757e-008,0.4366
2.50123e-008,0.4476
2.50490e-008,0.4843
2.50857e-008,0.5576
2.51224e-008,0.6656
2.51590e-008,0.7886
2.51957e-008,0.8999
2.52324e-008,0.9752
2.52691e-008,1.0010
2.53058e-008,0.9835
2.53424e-008,0.9445
2.53791e-008,0.9083
2.54158e-008,0.8908
2.54525e-008,0.8978
2.54891e-008,0.9241
2.55258e-008,0.9591
2.55625e-008,0.9918
2.55991e-008,1.0132
2.56358e-008,1.0189
2.56725e-008,1.0105
2.57092e-008,0.9933
2.57458e-008,0.9744
2.57825e-008,0.9609
2.58192e-008,0.9586
2.58559e-008,0.9696
2.58926e-008,0.9915
2.59292e-008,1.0189
2.59659e-008,1.0446
2.60026e-008,1.0625
2.60393e-008,1.0696
2.60759e-008,1.0683
2.61126e-008,1.0643
2.61493e-008,1.0644
2.61859e-008,1.0724
2.62226e-008,1.0875
2.62593e-008,1.1048
2.62960e-008,1.1179
2.63326e-008,1.1217
2.63693e-008,1.1151
2.64060e-008,1.1011
2.64427e-008,1.0855
2.64794e-008,1.0741
2.65160e-008,1.0712
2.65527e-008,1.0774
2.65894e-008,1.0900
2.66261e-008,1.1043
2.66627e-008,1.1151
2.66994e-008,1.1194
2.67361e-008,1.1165
2.67727e-008,1.1076
2.68094e-008,1.0955
2.68461e-008,1.0837
2.68828e-008,1.0750
2.69194e-008,1.0718
2.69561e-008,1.0744
2.69928e-008,1.0817
2.70295e-008,1.0909
2.70662e-008,1.0986
2.71028e-008,1.1024
2.71395e-008,1.1016
2.71762e-008,1.0974
2.72129e-008,1.0923
2.72495e-008,1.0887
2.72862e-008,1.0880
2.73229e-008,1.0900
2.73595e-008,1.0935
2.73962e-008,1.0966
2.74329e-008,1.0978
2.74696e-008,1.0967
2.75062e-008,1.0938
2.75429e-008,1.0905
2.75796e-008,1.0882
2.76163e-008,1.0877
2.76530e-008,1.0892
2.76896e-008,1.0917
2.77263e-008,1.0941
2.77630e-008,1.0956
2.77997e-008,1.0955
2.78363e-008,1.0940
2.78730e-008,1.0917
2.79097e-008,1.0891
2.79463e-008,1.0872
2.79830e-008,1.0866
2.80197e-008,1.0875
2.80564e-008,1.0896
2.80930e-008,1.0922
2.81297e-008,1.0944
2.81664e-008,1.0954
2.82031e-008,1.0948
2.82398e-008,1.0929
2.82764e-008,1.0907
2.83131e-008,1.0889
2.83498e-008,1.0883
2.83865e-008,1.0889
2.84231e-008,1.0904
2.84598e-008,1.0921
2.84965e-008,1.0932
2.85331e-008,1.0935
2.85698e-008,1.0929
2.86065e-008,1.0919
2.86432e-008,1.0912
2.86798e-008,1.0918
2.87165e-008,1.0942
2.87532e-008,1.0957
2.87899e-008,1.0896
2.88266e-008,1.0636
2.88632e-008,1.0054
2.88999e-008,0.9128
2.89366e-008,0.7935
2.89733e-008,0.6647
2.90099e-008,0.5507
2.90466e-008,0.4720
2.90833e-008,0.4351
2.91199e-008,0.4338
2.91566e-008,0.4528
2.91933e-008,0.4750
2.92300e-008,0.4876
2.92666e-008,0.4857
2.93033e-008,0.4709
2.93400e-008,0.4495
2.93767e-008,0.4290
2.94133e-008,0.4148
2.94500e-008,0.4094
2.94867e-008,0.4123
2.95234e-008,0.4208
2.95601e-008,0.4303
2.95967e-008,0.4362
2.96334e-008,0.4373
2.96701e-008,0.4379
2.97068e-008,0.4496
2.97434e-008,0.4889
2.97801e-008,0.5659
2.98168e-008,0.6772
2.98534e-008,0.8013
2.98901e-008,0.9111
2.99268e-008,0.9824
2.99635e-008,1.0031
3.00002e-008,0.9814
3.00368e-008,0.9406
3.00735e-008,0.9044
3.01102e-008,0.8886
3.01469e-008,0.8977
3.01835e-008,0.9257
3.02202e-008,0.9618
3.02569e-008,0.9947
3.02935e-008,1.0155
3.03302e-008,1.0200
3.03669e-008,1.0103
3.04036e-008,0.9919
3.04403e-008,0.9724
3.04769e-008,0.9593
3.05136e-008,0.9583
3.05503e-008,0.9718
3.05869e-008,0.9974
3.06236e-008,1.0270
3.06603e-008,1.0464
3.06970e-008,1.0360
3.07336e-008,0.9800
3.07703e-008,0.8800
3.08070e-008,0.7523
3.08437e-008,0.6217
3.08804e-008,0.5173
3.09170e-008,0.4585
3.09537e-008,0.4444
3.09904e-008,0.4591
3.10270e-008,0.4821
3.10637e-008,0.4957
3.11004e-008,0.4922
3.11371e-008,0.4739
3.11738e-008,0.4487
3.12104e-008,0.4263
3.12471e-008,0.4143
3.12838e-008,0.4149
3.13205e-008,0.4245
3.13571e-008,0.4379
3.13938e-008,0.4497
3.14305e-008,0.4550
3.14671e-008,0.4504
3.15038e-008,0.4369
3.15405e-008,0.4216
3.15772e-008,0.4180
3.16139e-008,0.4458
3.16505e-008,0.5184
3.16872e-008,0.6337
3.17239e-008,0.7692
3.17605e-008,0.8934
3.17972e-008,0.9777
3.18339e-008,1.0063
3.18706e-008,0.9861
3.19072e-008,0.9422
3.19439e-008,0.9022
3.19806e-008,0.8844
3.20173e-008,0.8942
3.20540e-008,0.9250
3.20906e-008,0.9641
3.21273e-008,0.9988
3.21640e-008,1.0193
3.22006e-008,1.0217
3.22373e-008,1.0092
3.22740e-008,0.9890
3.23107e-008,0.9690
3.23474e-008,0.9567
3.23840e-008,0.9571
3.24207e-008,0.9716
3.24574e-008,0.9977
3.24941e-008,1.0278
3.25307e-008,1.0483
3.25674e-008,1.0404
3.26041e-008,0.9875
3.26407e-008,0.8898
3.26774e-008,0.7634
3.27141e-008,0.6326
3.27508e-008,0.5262
3.27875e-008,0.4647
3.28241e-008,0.4485
3.28608e-008,0.4617
3.28975e-008,0.4838
3.29341e-008,0.4969
3.29708e-008,0.4931
3.30075e-008,0.4745
3.30442e-008,0.4490
3.30808e-008,0.4264
3.31175e-008,0.4144
3.31542e-008,0.4150
3.31909e-008,0.4249
3.32276e-008,0.4383
3.32642e-008,0.4500
3.33009e-008,0.4554
3.33376e-008,0.4514
3.33742e-008,0.4378
3.34109e-008,0.4172
3.34476e-008,0.3940
3.34843e-008,0.3739
3.35210e-008,0.3622
3.35576e-008,0.3609
3.35943e-008,0.3672
3.36310e-008,0.3745
3.36677e-008,0.3756
3.37043e-008,0.3661
3.37410e-008,0.3469
3.37777e-008,0.3233
3.38143e-008,0.3030
3.38510e-008,0.2925
3.38877e-008,0.2943
3.39244e-008,0.3065
3.39611e-008,0.3234
3.39977e-008,0.3385
3.40344e-008,0.3465
3.40711e-008,0.3450
3.41077e-008,0.3358
3.41444e-008,0.3230
3.41811e-008,0.3115
3.42178e-008,0.3047
3.42545e-008,0.3040
3.42911e-008,0.3097
3.43278e-008,0.3224
3.43645e-008,0.3451
3.44012e-008,0.3847
3.44378e-008,0.4483
3.44745e-008,0.5367
3.45112e-008,0.6434
3.45478e-008,0.7517
3.45845e-008,0.8443
3.46212e-008,0.9085
3.46579e-008,0.9397
3.46946e-008,0.9444
3.47312e-008,0.9367
3.47679e-008,0.9288
3.48046e-008,0.9278
3.48412e-008,0.9356
3.48779e-008,0.9497
3.49146e-008,0.9662
3.49513e-008,0.9817
3.49879e-008,0.9931
3.50246e-008,0.9991
3.50613e-008,0.9999
3.50980e-008,0.9967
3.51347e-008,0.9918
3.51713e-008,0.9882
3.52080e-008,0.9891
3.52447e-008,0.9960
3.52813e-008,1.0082
3.53180e-008,1.0229
3.53547e-008,1.0367
3.53914e-008,1.0465
3.54281e-008,1.0517
3.54647e-008,1.0545
3.55014e-008,1.0585
3.55381e-008,1.0665
3.55748e-008,1.0790
3.56114e-008,1.0938
3.56481e-008,1.1070
3.56848e-008,1.1150
3.57214e-008,1.1157
3.57581e-008,1.1098
3.57948e-008,1.0998
3.58315e-008,1.0898
3.58682e-008,1.0832
3.59048e-008,1.0819
3.59415e-008,1.0862
3.59782e-008,1.0942
3.60148e-008,1.1030
3.60515e-008,1.1099
3.60882e-008,1.1131
3.61249e-008,1.1121
3.61615e-008,1.1076
3.61982e-008,1.1015
3.62349e-008,1.0947
3.62716e-008,1.0849
3.63083e-008,1.0649
3.63449e-008,1.0224
3.63816e-008,0.9494
3.64183e-008,0.8482
3.64549e-008,0.7290
3.64916e-008,0.6109
3.65283e-008,0.5165
3.65650e-008,0.4593
3.66017e-008,0.4394
3.66383e-008,0.4468
3.66750e-008,0.4659
3.67117e-008,0.4821
3.67484e-008,0.4871
3.67850e-008,0.4791
3.68217e-008,0.4615
3.68584e-008,0.4409
3.68950e-008,0.4238
3.69317e-008,0.4139
3.69684e-008,0.4123
3.70051e-008,0.4177
3.70418e-008,0.4266
3.70784e-008,0.4343
3.71151e-008,0.4367
3.71518e-008,0.4317
3.71884e-008,0.4194
3.72251e-008,0.4028
3.72618e-008,0.3862
3.72985e-008,0.3739
3.73351e-008,0.3677
3.73718e-008,0.3661
3.74085e-008,0.3652
3.74452e-008,0.3608
3.74819e-008,0.3502
3.75185e-008,0.3341
3.75552e-008,0.3164
3.75919e-008,0.3023
3.76285e-008,0.2961
3.76652e-008,0.2994
3.77019e-008,0.3104
3.77386e-008,0.3249
3.77753e-008,0.3374
3.78119e-008,0.3437
3.78486e-008,0.3419
3.78853e-008,0.3334
3.79220e-008,0.3215
3.79586e-008,0.3105
3.79953e-008,0.3037
3.80320e-008,0.3034
3.80686e-008,0.3116
3.81053e-008,0.3309
3.81420e-008,0.3673
3.81787e-008,0.4277
3.82154e-008,0.5136
3.82520e-008,0.6196
3.82887e-008,0.7299
3.83254e-008,0.8261
3.83620e-008,0.8946
3.83987e-008,0.9300
3.84354e-008,0.9375
3.84721e-008,0.9314
3.85088e-008,0.9252
3.85454e-008,0.9262
3.85821e-008,0.9359
3.86188e-008,0.9513
3.86555e-008,0.9677
3.86921e-008,0.9818
3.87288e-008,0.9912
3.87655e-008,0.9955
3.88021e-008,0.9957
3.88388e-008,0.9933
3.88755e-008,0.9902
3.89122e-008,0.9891
3.89489e-008,0.9918
3.89855e-008,0.9999
3.90222e-008,1.0133
3.90589e-008,1.0277
3.90955e-008,1.0337
3.91322e-008,1.0166
3.91689e-008,0.9617
3.92056e-008,0.8686
3.92422e-008,0.7504
3.92789e-008,0.6276
3.93156e-008,0.5258
3.93523e-008,0.4644
3.93890e-008,0.4454
