.HEADER
..NAMES
Time,V U2.B8
.DATA
4.11981e-008,0.4613
4.12367e-008,0.4228
4.12752e-008,0.3966
4.13138e-008,0.3741
4.13524e-008,0.3539
4.13910e-008,0.3411
4.14296e-008,0.3353
4.14681e-008,0.3305
4.15067e-008,0.3243
4.15453e-008,0.3183
4.15838e-008,0.3157
4.16224e-008,0.3176
4.16610e-008,0.3207
4.16996e-008,0.3222
4.17382e-008,0.3249
4.17767e-008,0.3355
4.18153e-008,0.3638
4.18539e-008,0.4237
4.18924e-008,0.5225
4.19310e-008,0.6505
4.19696e-008,0.7753
4.20082e-008,0.8690
4.20468e-008,0.9315
4.20853e-008,0.9783
4.21239e-008,1.0200
4.21625e-008,1.0592
4.22011e-008,1.1054
4.22396e-008,1.1487
4.22782e-008,1.1693
4.23168e-008,1.1562
4.23553e-008,1.0972
4.23939e-008,0.9890
4.24325e-008,0.8627
4.24711e-008,0.7434
4.25097e-008,0.6350
4.25482e-008,0.5466
4.25868e-008,0.4825
4.26254e-008,0.4358
4.26639e-008,0.4047
4.27025e-008,0.3835
4.27411e-008,0.3632
4.27797e-008,0.3472
4.28183e-008,0.3389
4.28568e-008,0.3319
4.28954e-008,0.3243
4.29340e-008,0.3189
4.29726e-008,0.3161
4.30111e-008,0.3166
4.30497e-008,0.3194
4.30883e-008,0.3213
4.31268e-008,0.3220
4.31654e-008,0.3235
4.32040e-008,0.3243
4.32426e-008,0.3230
4.32812e-008,0.3214
4.33197e-008,0.3208
4.33583e-008,0.3210
4.33969e-008,0.3213
4.34354e-008,0.3210
4.34740e-008,0.3201
4.35126e-008,0.3199
4.35512e-008,0.3205
4.35898e-008,0.3205
4.36283e-008,0.3201
4.36669e-008,0.3199
4.37055e-008,0.3200
4.37440e-008,0.3199
4.37826e-008,0.3197
4.38212e-008,0.3195
4.38598e-008,0.3195
4.38983e-008,0.3199
4.39369e-008,0.3201
4.39755e-008,0.3198
4.40141e-008,0.3196
4.40527e-008,0.3197
4.40912e-008,0.3198
4.41298e-008,0.3198
4.41684e-008,0.3197
4.42069e-008,0.3197
4.42455e-008,0.3198
4.42841e-008,0.3199
4.43227e-008,0.3197
4.43613e-008,0.3197
4.43998e-008,0.3197
4.44384e-008,0.3198
4.44770e-008,0.3198
4.45155e-008,0.3197
4.45541e-008,0.3197
4.45927e-008,0.3197
4.46313e-008,0.3198
4.46699e-008,0.3198
4.47084e-008,0.3197
4.47470e-008,0.3197
4.47856e-008,0.3198
4.48242e-008,0.3198
4.48627e-008,0.3197
4.49013e-008,0.3197
4.49399e-008,0.3197
4.49784e-008,0.3199
4.50170e-008,0.3216
4.50556e-008,0.3300
4.50942e-008,0.3552
4.51328e-008,0.4119
4.51713e-008,0.5080
4.52099e-008,0.6342
4.52485e-008,0.7604
4.52870e-008,0.8577
4.53256e-008,0.9238
4.53642e-008,0.9730
4.54028e-008,1.0153
4.54414e-008,1.0540
4.54799e-008,1.0995
4.55185e-008,1.1445
4.55571e-008,1.1682
4.55957e-008,1.1593
4.56342e-008,1.1060
4.56728e-008,1.0025
4.57114e-008,0.8767
4.57499e-008,0.7560
4.57885e-008,0.6455
4.58271e-008,0.5544
4.58657e-008,0.4884
4.59043e-008,0.4403
4.59428e-008,0.4074
4.59814e-008,0.3855
4.60200e-008,0.3652
4.60585e-008,0.3486
4.60971e-008,0.3396
4.61357e-008,0.3326
4.61743e-008,0.3249
4.62129e-008,0.3194
4.62514e-008,0.3164
4.62900e-008,0.3163
4.63286e-008,0.3189
4.63671e-008,0.3210
4.64057e-008,0.3224
4.64443e-008,0.3278
4.64829e-008,0.3445
4.65214e-008,0.3842
4.65600e-008,0.4605
4.65986e-008,0.5746
4.66372e-008,0.7052
4.66758e-008,0.8184
4.67143e-008,0.8976
4.67529e-008,0.9522
4.67915e-008,0.9965
4.68300e-008,1.0369
4.68686e-008,1.0775
4.69072e-008,1.1241
4.69458e-008,1.1603
4.69844e-008,1.1686
4.70229e-008,1.1378
4.70615e-008,1.0568
4.71001e-008,0.9364
4.71386e-008,0.8117
4.71772e-008,0.6964
4.72158e-008,0.5948
4.72544e-008,0.5169
4.72930e-008,0.4612
4.73315e-008,0.4194
4.73701e-008,0.3877
4.74087e-008,0.3698
4.74473e-008,0.3777
4.74858e-008,0.4262
4.75244e-008,0.5177
4.75630e-008,0.6383
4.76015e-008,0.7582
4.76401e-008,0.8550
4.76787e-008,0.9265
4.77173e-008,0.9805
4.77559e-008,1.0242
4.77944e-008,1.0622
4.78330e-008,1.0935
4.78716e-008,1.1171
4.79101e-008,1.1344
4.79487e-008,1.1451
4.79873e-008,1.1507
4.80259e-008,1.1562
4.80645e-008,1.1637
4.81030e-008,1.1709
4.81416e-008,1.1750
4.81802e-008,1.1748
4.82188e-008,1.1723
4.82573e-008,1.1709
4.82959e-008,1.1716
4.83345e-008,1.1730
4.83730e-008,1.1747
4.84116e-008,1.1763
4.84502e-008,1.1771
4.84888e-008,1.1768
4.85274e-008,1.1761
4.85659e-008,1.1761
4.86045e-008,1.1770
4.86431e-008,1.1782
4.86816e-008,1.1785
4.87202e-008,1.1780
4.87588e-008,1.1787
4.87974e-008,1.1820
4.88360e-008,1.1831
4.88745e-008,1.1680
4.89131e-008,1.1160
4.89517e-008,1.0165
4.89902e-008,0.8884
4.90288e-008,0.7616
4.90674e-008,0.6513
4.91060e-008,0.5625
4.91445e-008,0.4958
4.91831e-008,0.4479
4.92217e-008,0.4116
4.92603e-008,0.3825
4.92989e-008,0.3698
4.93374e-008,0.3907
4.93760e-008,0.4566
4.94146e-008,0.5650
4.94531e-008,0.6922
4.94917e-008,0.8036
4.95303e-008,0.8863
4.95689e-008,0.9484
4.96075e-008,0.9972
4.96460e-008,1.0389
4.96846e-008,1.0815
4.97232e-008,1.1283
4.97617e-008,1.1625
4.98003e-008,1.1689
4.98389e-008,1.1363
4.98775e-008,1.0541
4.99160e-008,0.9350
4.99546e-008,0.8105
4.99932e-008,0.6933
5.00318e-008,0.5914
5.00704e-008,0.5147
5.01089e-008,0.4598
5.01475e-008,0.4203
5.01861e-008,0.3947
5.02246e-008,0.3739
5.02632e-008,0.3549
5.03018e-008,0.3429
5.03404e-008,0.3355
5.03790e-008,0.3279
5.04175e-008,0.3217
5.04561e-008,0.3178
5.04947e-008,0.3161
5.05332e-008,0.3176
5.05718e-008,0.3201
5.06104e-008,0.3215
5.06490e-008,0.3228
5.06876e-008,0.3242
5.07261e-008,0.3238
5.07647e-008,0.3222
5.08033e-008,0.3211
5.08419e-008,0.3209
5.08804e-008,0.3211
5.09190e-008,0.3212
5.09576e-008,0.3206
5.09961e-008,0.3200
5.10347e-008,0.3202
5.10733e-008,0.3206
5.11119e-008,0.3219
5.11505e-008,0.3295
5.11890e-008,0.3532
5.12276e-008,0.4076
5.12662e-008,0.5013
5.13047e-008,0.6263
5.13433e-008,0.7534
5.13819e-008,0.8531
5.14205e-008,0.9211
5.14591e-008,0.9707
5.14976e-008,1.0130
5.15362e-008,1.0512
5.15748e-008,1.0841
5.16133e-008,1.1094
5.16519e-008,1.1284
5.16905e-008,1.1419
5.17291e-008,1.1486
5.17676e-008,1.1528
5.18062e-008,1.1599
5.18448e-008,1.1686
5.18834e-008,1.1742
5.19220e-008,1.1746
5.19605e-008,1.1716
5.19991e-008,1.1697
5.20377e-008,1.1707
5.20762e-008,1.1729
5.21148e-008,1.1745
5.21534e-008,1.1759
5.21920e-008,1.1772
5.22306e-008,1.1772
5.22691e-008,1.1762
5.23077e-008,1.1756
5.23463e-008,1.1765
5.23848e-008,1.1780
5.24234e-008,1.1788
5.24620e-008,1.1782
5.25006e-008,1.1774
5.25391e-008,1.1773
5.25777e-008,1.1778
5.26163e-008,1.1780
5.26549e-008,1.1781
5.26935e-008,1.1782
5.27320e-008,1.1784
5.27706e-008,1.1782
5.28092e-008,1.1778
5.28477e-008,1.1776
5.28863e-008,1.1779
5.29249e-008,1.1783
5.29635e-008,1.1783
5.30021e-008,1.1781
5.30406e-008,1.1779
5.30792e-008,1.1780
5.31178e-008,1.1781
5.31563e-008,1.1781
5.31949e-008,1.1781
5.32335e-008,1.1781
5.32721e-008,1.1782
5.33107e-008,1.1781
5.33492e-008,1.1780
5.33878e-008,1.1780
5.34264e-008,1.1781
5.34650e-008,1.1782
5.35035e-008,1.1781
5.35421e-008,1.1781
5.35807e-008,1.1780
5.36192e-008,1.1781
5.36578e-008,1.1781
5.36964e-008,1.1781
5.37350e-008,1.1781
5.37736e-008,1.1781
5.38121e-008,1.1781
5.38507e-008,1.1781
5.38893e-008,1.1782
5.39278e-008,1.1800
5.39664e-008,1.1835
5.40050e-008,1.1817
5.40436e-008,1.1588
5.40822e-008,1.0942
5.41207e-008,0.9842
5.41593e-008,0.8542
5.41979e-008,0.7312
5.42365e-008,0.6265
5.42750e-008,0.5433
5.43136e-008,0.4817
5.43522e-008,0.4379
5.43907e-008,0.4081
5.44293e-008,0.3845
5.44679e-008,0.3622
5.45065e-008,0.3454
5.45451e-008,0.3372
5.45836e-008,0.3325
5.46222e-008,0.3270
5.46608e-008,0.3208
5.46993e-008,0.3167
5.47379e-008,0.3168
5.47765e-008,0.3194
5.48151e-008,0.3213
5.48537e-008,0.3225
5.48922e-008,0.3239
5.49308e-008,0.3246
5.49694e-008,0.3233
5.50079e-008,0.3212
5.50465e-008,0.3202
5.50851e-008,0.3209
5.51237e-008,0.3218
5.51622e-008,0.3214
5.52008e-008,0.3203
5.52394e-008,0.3199
5.52780e-008,0.3203
5.53166e-008,0.3211
5.53551e-008,0.3251
5.53937e-008,0.3402
5.54323e-008,0.3801
5.54708e-008,0.4571
5.55094e-008,0.5710
5.55480e-008,0.7013
5.55866e-008,0.8151
5.56252e-008,0.8954
5.56637e-008,0.9512
5.57023e-008,0.9957
5.57409e-008,1.0355
5.57794e-008,1.0709
5.58180e-008,1.0996
5.58566e-008,1.1210
5.58952e-008,1.1370
5.59338e-008,1.1464
5.59723e-008,1.1509
5.60109e-008,1.1565
5.60495e-008,1.1651
5.60881e-008,1.1724
5.61266e-008,1.1750
5.61652e-008,1.1731
5.62038e-008,1.1702
5.62423e-008,1.1706
5.62809e-008,1.1759
5.63195e-008,1.1820
5.63581e-008,1.1787
5.63967e-008,1.1491
5.64352e-008,1.0737
5.64738e-008,0.9549
5.65124e-008,0.8237
5.65509e-008,0.7047
5.65895e-008,0.6061
5.66281e-008,0.5292
5.66667e-008,0.4718
5.67053e-008,0.4292
5.67438e-008,0.3953
5.67824e-008,0.3724
5.68210e-008,0.3743
5.68596e-008,0.4160
5.68981e-008,0.5034
5.69367e-008,0.6250
5.69753e-008,0.7477
5.70138e-008,0.8452
5.70524e-008,0.9169
5.70910e-008,0.9724
5.71296e-008,1.0178
5.71682e-008,1.0573
5.72067e-008,1.0899
5.72453e-008,1.1142
5.72839e-008,1.1324
5.73224e-008,1.1441
5.73610e-008,1.1494
5.73996e-008,1.1544
5.74382e-008,1.1625
5.74768e-008,1.1707
5.75153e-008,1.1752
5.75539e-008,1.1750
5.75925e-008,1.1721
5.76310e-008,1.1706
5.76696e-008,1.1715
5.77082e-008,1.1731
5.77468e-008,1.1745
5.77853e-008,1.1761
5.78239e-008,1.1772
5.78625e-008,1.1770
5.79011e-008,1.1760
5.79397e-008,1.1758
5.79782e-008,1.1769
5.80168e-008,1.1783
5.80554e-008,1.1787
5.80939e-008,1.1780
5.81325e-008,1.1782
5.81711e-008,1.1814
5.82097e-008,1.1836
5.82483e-008,1.1724
5.82868e-008,1.1277
5.83254e-008,1.0354
5.83640e-008,0.9097
5.84025e-008,0.7812
5.84411e-008,0.6677
5.84797e-008,0.5753
5.85183e-008,0.5053
5.85569e-008,0.4548
5.85954e-008,0.4195
5.86340e-008,0.3942
5.86726e-008,0.3712
5.87112e-008,0.3514
5.87497e-008,0.3398
5.87883e-008,0.3344
5.88269e-008,0.3295
5.88654e-008,0.3234
5.89040e-008,0.3181
5.89426e-008,0.3162
5.89812e-008,0.3181
5.90198e-008,0.3206
5.90583e-008,0.3222
5.90969e-008,0.3260
5.91355e-008,0.3386
5.91740e-008,0.3706
5.92126e-008,0.4359
5.92512e-008,0.5402
5.92898e-008,0.6701
5.93284e-008,0.7916
5.93669e-008,0.8799
5.94055e-008,0.9391
5.94441e-008,0.9849
5.94827e-008,1.0260
5.95212e-008,1.0632
5.95598e-008,1.0936
5.95984e-008,1.1162
5.96370e-008,1.1336
5.96755e-008,1.1449
5.97141e-008,1.1500
5.97527e-008,1.1544
5.97912e-008,1.1624
5.98298e-008,1.1709
5.98684e-008,1.1752
5.99070e-008,1.1740
5.99455e-008,1.1706
5.99841e-008,1.1697
6.00227e-008,1.1743
6.00613e-008,1.1810
6.00999e-008,1.1813
6.01384e-008,1.1607
6.01770e-008,1.0987
6.02156e-008,0.9892
6.02542e-008,0.8579
6.02927e-008,0.7343
6.03313e-008,0.6301
6.03699e-008,0.5476
6.04085e-008,0.4855
6.04470e-008,0.4396
6.04856e-008,0.4082
6.05242e-008,0.3848
6.05627e-008,0.3631
6.06013e-008,0.3461
6.06399e-008,0.3376
6.06785e-008,0.3330
6.07170e-008,0.3274
6.07556e-008,0.3210
6.07942e-008,0.3164
6.08328e-008,0.3162
6.08714e-008,0.3193
6.09099e-008,0.3217
6.09485e-008,0.3226
6.09871e-008,0.3237
6.10257e-008,0.3243
6.10642e-008,0.3233
6.11028e-008,0.3213
6.11414e-008,0.3203
6.11800e-008,0.3208
6.12185e-008,0.3218
6.12571e-008,0.3215
6.12957e-008,0.3203
6.13342e-008,0.3197
6.13728e-008,0.3201
6.14114e-008,0.3205
6.14500e-008,0.3203
6.14885e-008,0.3200
6.15271e-008,0.3200
6.15657e-008,0.3201
6.16043e-008,0.3199
6.16429e-008,0.3194
6.16814e-008,0.3194
6.17200e-008,0.3199
6.17586e-008,0.3202
6.17972e-008,0.3200
6.18357e-008,0.3196
6.18743e-008,0.3196
