.HEADER
..NAMES
Time,V U2.T7
1.41932e-008,0.3368
1.42299e-008,0.3342
1.42666e-008,0.3331
1.43033e-008,0.3338
1.43399e-008,0.3355
1.43766e-008,0.3374
1.44133e-008,0.3385
1.44499e-008,0.3377
1.44866e-008,0.3346
1.45233e-008,0.3297
1.45600e-008,0.3244
1.45967e-008,0.3201
1.46333e-008,0.3178
1.46700e-008,0.3175
1.47067e-008,0.3188
1.47433e-008,0.3209
1.47800e-008,0.3231
1.48167e-008,0.3246
1.48534e-008,0.3249
1.48901e-008,0.3241
1.49267e-008,0.3229
1.49634e-008,0.3221
1.50001e-008,0.3225
1.50368e-008,0.3241
1.50734e-008,0.3268
1.51101e-008,0.3299
1.51468e-008,0.3330
1.51834e-008,0.3353
1.52201e-008,0.3366
1.52568e-008,0.3367
1.52935e-008,0.3358
1.53301e-008,0.3344
1.53668e-008,0.3328
1.54035e-008,0.3316
1.54402e-008,0.3308
1.54769e-008,0.3304
1.55135e-008,0.3304
1.55502e-008,0.3306
1.55869e-008,0.3309
1.56236e-008,0.3312
1.56602e-008,0.3314
1.56969e-008,0.3315
1.57336e-008,0.3316
1.57703e-008,0.3317
1.58069e-008,0.3318
1.58436e-008,0.3327
1.58803e-008,0.3356
1.59169e-008,0.3433
1.59536e-008,0.3590
1.59903e-008,0.3860
1.60270e-008,0.4269
1.60636e-008,0.4824
1.61003e-008,0.5523
1.61370e-008,0.6334
1.61737e-008,0.7196
1.62104e-008,0.8027
1.62470e-008,0.8757
1.62837e-008,0.9347
1.63204e-008,0.9779
1.63571e-008,1.0047
1.63937e-008,1.0173
1.64304e-008,1.0210
1.64671e-008,1.0223
1.65037e-008,1.0250
1.65404e-008,1.0304
1.65771e-008,1.0383
1.66138e-008,1.0478
1.66504e-008,1.0577
1.66871e-008,1.0661
1.67238e-008,1.0717
1.67605e-008,1.0743
1.67972e-008,1.0751
1.68338e-008,1.0758
1.68705e-008,1.0773
1.69072e-008,1.0798
1.69439e-008,1.0831
1.69805e-008,1.0864
1.70172e-008,1.0886
1.70539e-008,1.0892
1.70905e-008,1.0885
1.71272e-008,1.0871
1.71639e-008,1.0859
1.72006e-008,1.0857
1.72372e-008,1.0871
1.72739e-008,1.0903
1.73106e-008,1.0946
1.73473e-008,1.0991
1.73840e-008,1.1024
1.74206e-008,1.1041
1.74573e-008,1.1041
1.74940e-008,1.1029
1.75307e-008,1.1013
1.75673e-008,1.0999
1.76040e-008,1.0991
1.76407e-008,1.0992
1.76773e-008,1.1002
1.77140e-008,1.1017
1.77507e-008,1.1027
1.77874e-008,1.1015
1.78240e-008,1.0955
1.78607e-008,1.0811
1.78974e-008,1.0551
1.79341e-008,1.0152
1.79708e-008,0.9596
1.80074e-008,0.8875
1.80441e-008,0.8019
1.80808e-008,0.7098
1.81175e-008,0.6203
1.81541e-008,0.5399
1.81908e-008,0.4738
1.82275e-008,0.4262
1.82641e-008,0.3987
1.83008e-008,0.3883
1.83375e-008,0.3882
1.83742e-008,0.3914
1.84108e-008,0.3935
1.84475e-008,0.3919
1.84842e-008,0.3858
1.85209e-008,0.3759
1.85576e-008,0.3646
1.85942e-008,0.3546
1.86309e-008,0.3483
1.86676e-008,0.3466
1.87043e-008,0.3504
1.87409e-008,0.3616
1.87776e-008,0.3829
1.88143e-008,0.4166
1.88509e-008,0.4645
1.88876e-008,0.5279
1.89243e-008,0.6065
1.89610e-008,0.6960
1.89976e-008,0.7870
1.90343e-008,0.8696
1.90710e-008,0.9369
1.91077e-008,0.9861
1.91444e-008,1.0154
1.91810e-008,1.0253
1.92177e-008,1.0214
1.92544e-008,1.0130
1.92911e-008,1.0082
1.93277e-008,1.0100
1.93644e-008,1.0177
1.94011e-008,1.0292
1.94377e-008,1.0425
1.94744e-008,1.0546
1.95111e-008,1.0628
1.95478e-008,1.0659
1.95844e-008,1.0653
1.96211e-008,1.0639
1.96578e-008,1.0639
1.96945e-008,1.0641
1.97312e-008,1.0607
1.97678e-008,1.0485
1.98045e-008,1.0226
1.98412e-008,0.9783
1.98779e-008,0.9129
1.99145e-008,0.8286
1.99512e-008,0.7333
1.99879e-008,0.6374
2.00245e-008,0.5498
2.00612e-008,0.4780
2.00979e-008,0.4274
2.01346e-008,0.3998
2.01712e-008,0.3912
2.02079e-008,0.3937
2.02446e-008,0.3996
2.02813e-008,0.4038
2.03179e-008,0.4036
2.03546e-008,0.3978
2.03913e-008,0.3876
2.04280e-008,0.3757
2.04647e-008,0.3655
2.05013e-008,0.3589
2.05380e-008,0.3564
2.05747e-008,0.3579
2.06114e-008,0.3645
2.06480e-008,0.3786
2.06847e-008,0.4033
2.07214e-008,0.4413
2.07580e-008,0.4950
2.07947e-008,0.5657
2.08314e-008,0.6510
2.08681e-008,0.7434
2.09047e-008,0.8326
2.09414e-008,0.9096
2.09781e-008,0.9695
2.10148e-008,1.0092
2.10515e-008,1.0278
2.10881e-008,1.0288
2.11248e-008,1.0208
2.11615e-008,1.0128
2.11982e-008,1.0102
2.12348e-008,1.0140
2.12715e-008,1.0232
2.13082e-008,1.0360
2.13448e-008,1.0494
2.13815e-008,1.0601
2.14182e-008,1.0659
2.14549e-008,1.0671
2.14915e-008,1.0661
2.15282e-008,1.0651
2.15649e-008,1.0642
2.16016e-008,1.0604
2.16383e-008,1.0492
2.16749e-008,1.0258
2.17116e-008,0.9853
2.17483e-008,0.9243
2.17850e-008,0.8435
2.18216e-008,0.7494
2.18583e-008,0.6524
2.18950e-008,0.5621
2.19316e-008,0.4863
2.19683e-008,0.4310
2.20050e-008,0.3994
2.20417e-008,0.3886
2.20783e-008,0.3910
2.21150e-008,0.3983
2.21517e-008,0.4042
2.21884e-008,0.4053
2.22251e-008,0.4005
2.22617e-008,0.3903
2.22984e-008,0.3777
2.23351e-008,0.3662
2.23718e-008,0.3584
2.24084e-008,0.3549
2.24451e-008,0.3541
2.24818e-008,0.3539
2.25184e-008,0.3525
2.25551e-008,0.3488
2.25918e-008,0.3428
2.26285e-008,0.3360
2.26651e-008,0.3302
2.27018e-008,0.3269
2.27385e-008,0.3268
2.27752e-008,0.3295
2.28119e-008,0.3337
2.28485e-008,0.3377
2.28852e-008,0.3396
2.29219e-008,0.3385
2.29586e-008,0.3346
2.29952e-008,0.3289
2.30319e-008,0.3231
2.30686e-008,0.3187
2.31052e-008,0.3165
2.31419e-008,0.3167
2.31786e-008,0.3186
2.32153e-008,0.3214
2.32519e-008,0.3239
2.32886e-008,0.3254
2.33253e-008,0.3260
2.33620e-008,0.3271
2.33987e-008,0.3317
2.34353e-008,0.3441
2.34720e-008,0.3685
2.35087e-008,0.4079
2.35454e-008,0.4631
2.35820e-008,0.5336
2.36187e-008,0.6164
2.36554e-008,0.7053
2.36920e-008,0.7915
2.37287e-008,0.8668
2.37654e-008,0.9269
2.38021e-008,0.9704
2.38387e-008,0.9977
2.38754e-008,1.0105
2.39121e-008,1.0139
2.39488e-008,1.0147
2.39855e-008,1.0180
2.40221e-008,1.0251
2.40588e-008,1.0350
2.40955e-008,1.0461
2.41322e-008,1.0569
2.41688e-008,1.0659
2.42055e-008,1.0716
2.42422e-008,1.0738
2.42788e-008,1.0739
2.43155e-008,1.0739
2.43522e-008,1.0753
2.43889e-008,1.0783
2.44255e-008,1.0825
2.44622e-008,1.0867
2.44989e-008,1.0896
2.45356e-008,1.0903
2.45723e-008,1.0891
2.46089e-008,1.0869
2.46456e-008,1.0849
2.46823e-008,1.0842
2.47190e-008,1.0855
2.47556e-008,1.0890
2.47923e-008,1.0941
2.48290e-008,1.0995
2.48657e-008,1.1037
2.49023e-008,1.1057
2.49390e-008,1.1055
2.49757e-008,1.1036
2.50123e-008,1.1012
2.50490e-008,1.0992
2.50857e-008,1.0981
2.51224e-008,1.0982
2.51590e-008,1.0994
2.51957e-008,1.1009
2.52324e-008,1.1018
2.52691e-008,1.1014
2.53058e-008,1.0995
2.53424e-008,1.0965
2.53791e-008,1.0930
2.54158e-008,1.0898
2.54525e-008,1.0875
2.54891e-008,1.0864
2.55258e-008,1.0865
2.55625e-008,1.0875
2.55991e-008,1.0889
2.56358e-008,1.0903
2.56725e-008,1.0912
2.57092e-008,1.0915
2.57458e-008,1.0915
2.57825e-008,1.0912
2.58192e-008,1.0908
2.58559e-008,1.0905
2.58926e-008,1.0903
2.59292e-008,1.0903
2.59659e-008,1.0905
2.60026e-008,1.0906
2.60393e-008,1.0907
2.60759e-008,1.0906
2.61126e-008,1.0904
2.61493e-008,1.0903
2.61859e-008,1.0903
2.62226e-008,1.0903
2.62593e-008,1.0903
2.62960e-008,1.0904
2.63326e-008,1.0906
2.63693e-008,1.0907
2.64060e-008,1.0908
2.64427e-008,1.0908
2.64794e-008,1.0907
2.65160e-008,1.0905
2.65527e-008,1.0903
2.65894e-008,1.0900
2.66261e-008,1.0898
2.66627e-008,1.0897
2.66994e-008,1.0897
2.67361e-008,1.0899
2.67727e-008,1.0901
2.68094e-008,1.0904
2.68461e-008,1.0907
2.68828e-008,1.0908
2.69194e-008,1.0908
2.69561e-008,1.0906
2.69928e-008,1.0905
2.70295e-008,1.0903
2.70662e-008,1.0902
2.71028e-008,1.0903
2.71395e-008,1.0905
2.71762e-008,1.0907
2.72129e-008,1.0909
2.72495e-008,1.0911
2.72862e-008,1.0911
2.73229e-008,1.0910
2.73595e-008,1.0908
2.73962e-008,1.0906
2.74329e-008,1.0904
2.74696e-008,1.0904
2.75062e-008,1.0904
2.75429e-008,1.0906
2.75796e-008,1.0908
2.76163e-008,1.0909
2.76530e-008,1.0910
2.76896e-008,1.0909
2.77263e-008,1.0909
2.77630e-008,1.0907
2.77997e-008,1.0907
2.78363e-008,1.0906
2.78730e-008,1.0907
2.79097e-008,1.0907
2.79463e-008,1.0909
2.79830e-008,1.0909
2.80197e-008,1.0910
2.80564e-008,1.0909
2.80930e-008,1.0909
2.81297e-008,1.0908
2.81664e-008,1.0908
2.82031e-008,1.0907
2.82398e-008,1.0908
2.82764e-008,1.0908
2.83131e-008,1.0909
2.83498e-008,1.0910
2.83865e-008,1.0910
2.84231e-008,1.0910
2.84598e-008,1.0910
2.84965e-008,1.0909
2.85331e-008,1.0909
2.85698e-008,1.0908
2.86065e-008,1.0909
2.86432e-008,1.0909
2.86798e-008,1.0909
2.87165e-008,1.0910
2.87532e-008,1.0910
2.87899e-008,1.0910
2.88266e-008,1.0910
2.88632e-008,1.0910
2.88999e-008,1.0910
2.89366e-008,1.0912
2.89733e-008,1.0917
2.90099e-008,1.0924
2.90466e-008,1.0921
2.90833e-008,1.0884
2.91199e-008,1.0778
2.91566e-008,1.0564
2.91933e-008,1.0212
2.92300e-008,0.9697
2.92666e-008,0.9006
2.93033e-008,0.8164
2.93400e-008,0.7238
2.93767e-008,0.6318
2.94133e-008,0.5479
2.94500e-008,0.4783
2.94867e-008,0.4277
2.95234e-008,0.3978
2.95601e-008,0.3859
2.95967e-008,0.3857
2.96334e-008,0.3901
2.96701e-008,0.3938
2.97068e-008,0.3934
2.97434e-008,0.3880
2.97801e-008,0.3783
2.98168e-008,0.3667
2.98534e-008,0.3561
2.98901e-008,0.3491
2.99268e-008,0.3469
2.99635e-008,0.3508
3.00002e-008,0.3627
3.00368e-008,0.3851
3.00735e-008,0.4200
3.01102e-008,0.4690
3.01469e-008,0.5332
3.01835e-008,0.6122
3.02202e-008,0.7016
3.02569e-008,0.7923
3.02935e-008,0.8744
3.03302e-008,0.9412
3.03669e-008,0.9899
3.04036e-008,1.0186
3.04403e-008,1.0281
3.04769e-008,1.0237
3.05136e-008,1.0148
3.05503e-008,1.0095
3.05869e-008,1.0107
3.06236e-008,1.0180
3.06603e-008,1.0295
3.06970e-008,1.0430
3.07336e-008,1.0554
3.07703e-008,1.0638
3.08070e-008,1.0669
3.08437e-008,1.0660
3.08804e-008,1.0639
3.09170e-008,1.0635
3.09537e-008,1.0662
3.09904e-008,1.0718
3.10270e-008,1.0791
3.10637e-008,1.0862
3.11004e-008,1.0912
3.11371e-008,1.0934
3.11738e-008,1.0931
3.12104e-008,1.0913
3.12471e-008,1.0894
3.12838e-008,1.0885
3.13205e-008,1.0897
3.13571e-008,1.0932
3.13938e-008,1.0979
3.14305e-008,1.1021
3.14671e-008,1.1047
3.15038e-008,1.1052
3.15405e-008,1.1041
3.15772e-008,1.1022
3.16139e-008,1.1003
3.16505e-008,1.0991
3.16872e-008,1.0989
3.17239e-008,1.0999
3.17605e-008,1.1017
3.17972e-008,1.1034
3.18339e-008,1.1037
3.18706e-008,1.1007
3.19072e-008,1.0913
3.19439e-008,1.0723
3.19806e-008,1.0411
3.20173e-008,0.9957
3.20540e-008,0.9344
3.20906e-008,0.8573
3.21273e-008,0.7689
3.21640e-008,0.6776
3.22006e-008,0.5913
3.22373e-008,0.5160
3.22740e-008,0.4563
3.23107e-008,0.4158
3.23474e-008,0.3950
3.23840e-008,0.3890
3.24207e-008,0.3904
3.24574e-008,0.3931
3.24941e-008,0.3936
3.25307e-008,0.3902
3.25674e-008,0.3825
3.26041e-008,0.3719
3.26407e-008,0.3609
3.26774e-008,0.3523
3.27141e-008,0.3473
3.27508e-008,0.3456
3.27875e-008,0.3455
3.28241e-008,0.3455
3.28608e-008,0.3445
3.28975e-008,0.3419
3.29341e-008,0.3384
3.29708e-008,0.3352
3.30075e-008,0.3334
3.30442e-008,0.3334
3.30808e-008,0.3348
3.31175e-008,0.3369
3.31542e-008,0.3386
3.31909e-008,0.3388
3.32276e-008,0.3367
3.32642e-008,0.3325
3.33009e-008,0.3271
3.33376e-008,0.3222
3.33742e-008,0.3188
3.34109e-008,0.3176
3.34476e-008,0.3182
3.34843e-008,0.3201
3.35210e-008,0.3223
3.35576e-008,0.3242
3.35943e-008,0.3250
3.36310e-008,0.3249
3.36677e-008,0.3252
3.37043e-008,0.3284
3.37410e-008,0.3383
3.37777e-008,0.3590
3.38143e-008,0.3936
3.38510e-008,0.4435
3.38877e-008,0.5084
3.39244e-008,0.5866
3.39611e-008,0.6732
3.39977e-008,0.7606
3.40344e-008,0.8402
3.40711e-008,0.9063
3.41077e-008,0.9565
3.41444e-008,0.9904
3.41811e-008,1.0088
3.42178e-008,1.0153
3.42545e-008,1.0163
3.42911e-008,1.0179
3.43278e-008,1.0229
3.43645e-008,1.0312
3.44012e-008,1.0415
3.44378e-008,1.0525
3.44745e-008,1.0626
3.45112e-008,1.0702
3.45478e-008,1.0744
3.45845e-008,1.0758
3.46212e-008,1.0765
3.46579e-008,1.0772
3.46946e-008,1.0766
3.47312e-008,1.0706
3.47679e-008,1.0545
3.48046e-008,1.0240
3.48412e-008,0.9758
3.48779e-008,0.9077
3.49146e-008,0.8218
3.49513e-008,0.7260
3.49879e-008,0.6311
3.50246e-008,0.5461
3.50613e-008,0.4768
3.50980e-008,0.4278
3.51347e-008,0.4012
3.51713e-008,0.3936
3.52080e-008,0.3968
3.52447e-008,0.4024
3.52813e-008,0.4055
3.53180e-008,0.4040
3.53547e-008,0.3975
3.53914e-008,0.3869
3.54281e-008,0.3749
3.54647e-008,0.3647
3.55014e-008,0.3583
3.55381e-008,0.3558
3.55748e-008,0.3552
3.56114e-008,0.3543
3.56481e-008,0.3518
3.56848e-008,0.3471
3.57214e-008,0.3407
3.57581e-008,0.3341
3.57948e-008,0.3293
3.58315e-008,0.3274
3.58682e-008,0.3285
3.59048e-008,0.3318
3.59415e-008,0.3357
3.59782e-008,0.3387
3.60148e-008,0.3392
3.60515e-008,0.3368
3.60882e-008,0.3318
3.61249e-008,0.3258
3.61615e-008,0.3205
3.61982e-008,0.3172
3.62349e-008,0.3163
3.62716e-008,0.3174
3.63083e-008,0.3198
3.63449e-008,0.3225
3.63816e-008,0.3244
3.64183e-008,0.3252
3.64549e-008,0.3250
3.64916e-008,0.3256
3.65283e-008,0.3300
3.65650e-008,0.3423
3.66017e-008,0.3666
3.66383e-008,0.4054
3.66750e-008,0.4598
3.67117e-008,0.5290
3.67484e-008,0.6104
3.67850e-008,0.6981
3.68217e-008,0.7839
3.68584e-008,0.8596
3.68950e-008,0.9207
3.69317e-008,0.9658
3.69684e-008,0.9948
3.70051e-008,1.0093
3.70418e-008,1.0139
3.70784e-008,1.0151
3.71151e-008,1.0183
3.71518e-008,1.0250
3.71884e-008,1.0343
3.72251e-008,1.0450
3.72618e-008,1.0556
3.72985e-008,1.0647
3.73351e-008,1.0708
3.73718e-008,1.0735
3.74085e-008,1.0739
3.74452e-008,1.0740
3.74819e-008,1.0753
3.75185e-008,1.0782
3.75552e-008,1.0821
3.75919e-008,1.0862
3.76285e-008,1.0891
3.76652e-008,1.0899
3.77019e-008,1.0889
3.77386e-008,1.0869
3.77753e-008,1.0850
3.78119e-008,1.0844
3.78486e-008,1.0856
3.78853e-008,1.0889
3.79220e-008,1.0938
3.79586e-008,1.0991
3.79953e-008,1.1033
3.80320e-008,1.1053
3.80686e-008,1.1052
3.81053e-008,1.1035
3.81420e-008,1.1012
3.81787e-008,1.0993
3.82154e-008,1.0982
3.82520e-008,1.0983
3.82887e-008,1.0993
3.83254e-008,1.1008
3.83620e-008,1.1017
3.83987e-008,1.1013
3.84354e-008,1.0995
3.84721e-008,1.0965
3.85088e-008,1.0931
3.85454e-008,1.0900
3.85821e-008,1.0877
3.86188e-008,1.0865
3.86555e-008,1.0865
3.86921e-008,1.0874
3.87288e-008,1.0888
3.87655e-008,1.0901
3.88021e-008,1.0910
3.88388e-008,1.0914
3.88755e-008,1.0913
3.89122e-008,1.0911
3.89489e-008,1.0908
3.89855e-008,1.0905
3.90222e-008,1.0904
3.90589e-008,1.0904
3.90955e-008,1.0905
3.91322e-008,1.0906
3.91689e-008,1.0906
3.92056e-008,1.0905
3.92422e-008,1.0906
3.92789e-008,1.0909
3.93156e-008,1.0915
3.93523e-008,1.0917
3.93890e-008,1.0897
