.HEADER
..NAMES
Time,V U2.P7
1.41932e-008,1.0914
1.42299e-008,1.0913
1.42666e-008,1.0912
1.43033e-008,1.0910
1.43399e-008,1.0908
1.43766e-008,1.0908
1.44133e-008,1.0908
1.44499e-008,1.0909
1.44866e-008,1.0910
1.45233e-008,1.0912
1.45600e-008,1.0913
1.45967e-008,1.0913
1.46333e-008,1.0913
1.46700e-008,1.0912
1.47067e-008,1.0910
1.47433e-008,1.0909
1.47800e-008,1.0908
1.48167e-008,1.0908
1.48534e-008,1.0909
1.48901e-008,1.0910
1.49267e-008,1.0911
1.49634e-008,1.0912
1.50001e-008,1.0913
1.50368e-008,1.0912
1.50734e-008,1.0911
1.51101e-008,1.0910
1.51468e-008,1.0909
1.51834e-008,1.0909
1.52201e-008,1.0909
1.52568e-008,1.0909
1.52935e-008,1.0910
1.53301e-008,1.0911
1.53668e-008,1.0912
1.54035e-008,1.0912
1.54402e-008,1.0912
1.54769e-008,1.0911
1.55135e-008,1.0911
1.55502e-008,1.0910
1.55869e-008,1.0909
1.56236e-008,1.0909
1.56602e-008,1.0909
1.56969e-008,1.0910
1.57336e-008,1.0911
1.57703e-008,1.0911
1.58069e-008,1.0912
1.58436e-008,1.0912
1.58803e-008,1.0911
1.59169e-008,1.0911
1.59536e-008,1.0910
1.59903e-008,1.0910
1.60270e-008,1.0909
1.60636e-008,1.0910
1.61003e-008,1.0910
1.61370e-008,1.0910
1.61737e-008,1.0911
1.62104e-008,1.0911
1.62470e-008,1.0911
1.62837e-008,1.0911
1.63204e-008,1.0911
1.63571e-008,1.0910
1.63937e-008,1.0910
1.64304e-008,1.0910
1.64671e-008,1.0910
1.65037e-008,1.0910
1.65404e-008,1.0910
1.65771e-008,1.0911
1.66138e-008,1.0911
1.66504e-008,1.0911
1.66871e-008,1.0911
1.67238e-008,1.0911
1.67605e-008,1.0910
1.67972e-008,1.0910
1.68338e-008,1.0910
1.68705e-008,1.0910
1.69072e-008,1.0910
1.69439e-008,1.0910
1.69805e-008,1.0911
1.70172e-008,1.0911
1.70539e-008,1.0911
1.70905e-008,1.0911
1.71272e-008,1.0911
1.71639e-008,1.0910
1.72006e-008,1.0910
1.72372e-008,1.0910
1.72739e-008,1.0910
1.73106e-008,1.0910
1.73473e-008,1.0910
1.73840e-008,1.0911
1.74206e-008,1.0911
1.74573e-008,1.0911
1.74940e-008,1.0911
1.75307e-008,1.0911
1.75673e-008,1.0910
1.76040e-008,1.0910
1.76407e-008,1.0910
1.76773e-008,1.0910
1.77140e-008,1.0910
1.77507e-008,1.0910
1.77874e-008,1.0910
1.78240e-008,1.0911
1.78607e-008,1.0911
1.78974e-008,1.0911
1.79341e-008,1.0911
1.79708e-008,1.0910
1.80074e-008,1.0910
1.80441e-008,1.0910
1.80808e-008,1.0910
1.81175e-008,1.0910
1.81541e-008,1.0910
1.81908e-008,1.0910
1.82275e-008,1.0911
1.82641e-008,1.0911
1.83008e-008,1.0911
1.83375e-008,1.0911
1.83742e-008,1.0910
1.84108e-008,1.0910
1.84475e-008,1.0910
1.84842e-008,1.0910
1.85209e-008,1.0910
1.85576e-008,1.0911
1.85942e-008,1.0912
1.86309e-008,1.0916
1.86676e-008,1.0922
1.87043e-008,1.0925
1.87409e-008,1.0907
1.87776e-008,1.0840
1.88143e-008,1.0689
1.88509e-008,1.0426
1.88876e-008,1.0027
1.89243e-008,0.9464
1.89610e-008,0.8732
1.89976e-008,0.7862
1.90343e-008,0.6907
1.90710e-008,0.5937
1.91077e-008,0.5036
1.91444e-008,0.4285
1.91810e-008,0.3738
1.92177e-008,0.3413
1.92544e-008,0.3301
1.92911e-008,0.3360
1.93277e-008,0.3529
1.93644e-008,0.3732
1.94011e-008,0.3897
1.94377e-008,0.3972
1.94744e-008,0.3939
1.95111e-008,0.3815
1.95478e-008,0.3639
1.95844e-008,0.3459
1.96211e-008,0.3332
1.96578e-008,0.3314
1.96945e-008,0.3450
1.97312e-008,0.3767
1.97678e-008,0.4266
1.98045e-008,0.4928
1.98412e-008,0.5730
1.98779e-008,0.6632
1.99145e-008,0.7571
1.99512e-008,0.8471
1.99879e-008,0.9269
2.00245e-008,0.9914
2.00612e-008,1.0370
2.00979e-008,1.0624
2.01346e-008,1.0698
2.01712e-008,1.0633
2.02079e-008,1.0481
2.02446e-008,1.0302
2.02813e-008,1.0158
2.03179e-008,1.0099
2.03546e-008,1.0144
2.03913e-008,1.0276
2.04280e-008,1.0455
2.04647e-008,1.0640
2.05013e-008,1.0802
2.05380e-008,1.0920
2.05747e-008,1.0977
2.06114e-008,1.0956
2.06480e-008,1.0839
2.06847e-008,1.0612
2.07214e-008,1.0278
2.07580e-008,0.9839
2.07947e-008,0.9276
2.08314e-008,0.8571
2.08681e-008,0.7742
2.09047e-008,0.6830
2.09414e-008,0.5897
2.09781e-008,0.5021
2.10148e-008,0.4288
2.10515e-008,0.3754
2.10881e-008,0.3438
2.11248e-008,0.3331
2.11615e-008,0.3401
2.11982e-008,0.3591
2.12348e-008,0.3822
2.12715e-008,0.4014
2.13082e-008,0.4105
2.13448e-008,0.4076
2.13815e-008,0.3943
2.14182e-008,0.3747
2.14549e-008,0.3533
2.14915e-008,0.3346
2.15282e-008,0.3218
2.15649e-008,0.3163
2.16016e-008,0.3174
2.16383e-008,0.3235
2.16749e-008,0.3319
2.17116e-008,0.3393
2.17483e-008,0.3435
2.17850e-008,0.3437
2.18216e-008,0.3407
2.18583e-008,0.3360
2.18950e-008,0.3314
2.19316e-008,0.3281
2.19683e-008,0.3264
2.20050e-008,0.3262
2.20417e-008,0.3268
2.20783e-008,0.3272
2.21150e-008,0.3266
2.21517e-008,0.3247
2.21884e-008,0.3215
2.22251e-008,0.3179
2.22617e-008,0.3147
2.22984e-008,0.3130
2.23351e-008,0.3134
2.23718e-008,0.3161
2.24084e-008,0.3207
2.24451e-008,0.3261
2.24818e-008,0.3312
2.25184e-008,0.3349
2.25551e-008,0.3367
2.25918e-008,0.3367
2.26285e-008,0.3353
2.26651e-008,0.3333
2.27018e-008,0.3314
2.27385e-008,0.3303
2.27752e-008,0.3303
2.28119e-008,0.3313
2.28485e-008,0.3329
2.28852e-008,0.3344
2.29219e-008,0.3350
2.29586e-008,0.3344
2.29952e-008,0.3326
2.30319e-008,0.3300
2.30686e-008,0.3275
2.31052e-008,0.3258
2.31419e-008,0.3253
2.31786e-008,0.3262
2.32153e-008,0.3284
2.32519e-008,0.3312
2.32886e-008,0.3340
2.33253e-008,0.3359
2.33620e-008,0.3364
2.33987e-008,0.3354
2.34353e-008,0.3331
2.34720e-008,0.3302
2.35087e-008,0.3276
2.35454e-008,0.3259
2.35820e-008,0.3257
2.36187e-008,0.3267
2.36554e-008,0.3288
2.36920e-008,0.3313
2.37287e-008,0.3335
2.37654e-008,0.3348
2.38021e-008,0.3350
2.38387e-008,0.3341
2.38754e-008,0.3324
2.39121e-008,0.3305
2.39488e-008,0.3290
2.39855e-008,0.3282
2.40221e-008,0.3283
2.40588e-008,0.3292
2.40955e-008,0.3305
2.41322e-008,0.3317
2.41688e-008,0.3325
2.42055e-008,0.3327
2.42422e-008,0.3322
2.42788e-008,0.3312
2.43155e-008,0.3301
2.43522e-008,0.3292
2.43889e-008,0.3288
2.44255e-008,0.3290
2.44622e-008,0.3298
2.44989e-008,0.3307
2.45356e-008,0.3317
2.45723e-008,0.3323
2.46089e-008,0.3324
2.46456e-008,0.3320
2.46823e-008,0.3313
2.47190e-008,0.3305
2.47556e-008,0.3298
2.47923e-008,0.3294
2.48290e-008,0.3295
2.48657e-008,0.3299
2.49023e-008,0.3306
2.49390e-008,0.3313
2.49757e-008,0.3318
2.50123e-008,0.3320
2.50490e-008,0.3317
2.50857e-008,0.3312
2.51224e-008,0.3306
2.51590e-008,0.3301
2.51957e-008,0.3301
2.52324e-008,0.3317
2.52691e-008,0.3365
2.53058e-008,0.3473
2.53424e-008,0.3670
2.53791e-008,0.3982
2.54158e-008,0.4422
2.54525e-008,0.5002
2.54891e-008,0.5721
2.55258e-008,0.6554
2.55625e-008,0.7446
2.55991e-008,0.8324
2.56358e-008,0.9122
2.56725e-008,0.9782
2.57092e-008,1.0261
2.57458e-008,1.0548
2.57825e-008,1.0662
2.58192e-008,1.0641
2.58559e-008,1.0538
2.58926e-008,1.0411
2.59292e-008,1.0318
2.59659e-008,1.0299
2.60026e-008,1.0363
2.60393e-008,1.0491
2.60759e-008,1.0648
2.61126e-008,1.0800
2.61493e-008,1.0924
2.61859e-008,1.1001
2.62226e-008,1.1013
2.62593e-008,1.0938
2.62960e-008,1.0753
2.63326e-008,1.0450
2.63693e-008,1.0030
2.64060e-008,0.9485
2.64427e-008,0.8795
2.64794e-008,0.7972
2.65160e-008,0.7059
2.65527e-008,0.6114
2.65894e-008,0.5210
2.66261e-008,0.4432
2.66627e-008,0.3849
2.66994e-008,0.3489
2.67361e-008,0.3347
2.67727e-008,0.3393
2.68094e-008,0.3570
2.68461e-008,0.3804
2.68828e-008,0.4012
2.69194e-008,0.4126
2.69561e-008,0.4115
2.69928e-008,0.3990
2.70295e-008,0.3792
2.70662e-008,0.3570
2.71028e-008,0.3370
2.71395e-008,0.3230
2.71762e-008,0.3167
2.72129e-008,0.3178
2.72495e-008,0.3244
2.72862e-008,0.3336
2.73229e-008,0.3419
2.73595e-008,0.3465
2.73962e-008,0.3464
2.74329e-008,0.3422
2.74696e-008,0.3360
2.75062e-008,0.3298
2.75429e-008,0.3253
2.75796e-008,0.3232
2.76163e-008,0.3233
2.76530e-008,0.3249
2.76896e-008,0.3267
2.77263e-008,0.3277
2.77630e-008,0.3270
2.77997e-008,0.3244
2.78363e-008,0.3206
2.78730e-008,0.3166
2.79097e-008,0.3137
2.79463e-008,0.3129
2.79830e-008,0.3148
2.80197e-008,0.3197
2.80564e-008,0.3278
2.80930e-008,0.3402
2.81297e-008,0.3591
2.81664e-008,0.3865
2.82031e-008,0.4245
2.82398e-008,0.4747
2.82764e-008,0.5384
2.83131e-008,0.6150
2.83498e-008,0.7012
2.83865e-008,0.7905
2.84231e-008,0.8756
2.84598e-008,0.9500
2.84965e-008,1.0078
2.85331e-008,1.0456
2.85698e-008,1.0638
2.86065e-008,1.0654
2.86432e-008,1.0558
2.86798e-008,1.0411
2.87165e-008,1.0284
2.87532e-008,1.0228
2.87899e-008,1.0270
2.88266e-008,1.0399
2.88632e-008,1.0580
2.88999e-008,1.0768
2.89366e-008,1.0926
2.89733e-008,1.1031
2.90099e-008,1.1066
2.90466e-008,1.1019
2.90833e-008,1.0878
2.91199e-008,1.0632
2.91566e-008,1.0286
2.91933e-008,0.9841
2.92300e-008,0.9279
2.92666e-008,0.8581
2.93033e-008,0.7758
2.93400e-008,0.6853
2.93767e-008,0.5921
2.94133e-008,0.5038
2.94500e-008,0.4293
2.94867e-008,0.3747
2.95234e-008,0.3425
2.95601e-008,0.3321
2.95967e-008,0.3401
2.96334e-008,0.3605
2.96701e-008,0.3851
2.97068e-008,0.4053
2.97434e-008,0.4147
2.97801e-008,0.4109
2.98168e-008,0.3960
2.98534e-008,0.3743
2.98901e-008,0.3513
2.99268e-008,0.3330
2.99635e-008,0.3253
3.00002e-008,0.3329
3.00368e-008,0.3587
3.00735e-008,0.4028
3.01102e-008,0.4630
3.01469e-008,0.5367
3.01835e-008,0.6209
3.02202e-008,0.7108
3.02569e-008,0.8002
3.02935e-008,0.8829
3.03302e-008,0.9543
3.03669e-008,1.0099
3.04036e-008,1.0469
3.04403e-008,1.0657
3.04769e-008,1.0689
3.05136e-008,1.0602
3.05503e-008,1.0445
3.05869e-008,1.0277
3.06236e-008,1.0159
3.06603e-008,1.0130
3.06970e-008,1.0197
3.07336e-008,1.0335
3.07703e-008,1.0508
3.08070e-008,1.0685
3.08437e-008,1.0841
3.08804e-008,1.0952
3.09170e-008,1.0993
3.09537e-008,1.0935
3.09904e-008,1.0757
3.10270e-008,1.0455
3.10637e-008,1.0036
3.11004e-008,0.9491
3.11371e-008,0.8807
3.11738e-008,0.7994
3.12104e-008,0.7094
3.12471e-008,0.6162
3.12838e-008,0.5268
3.13205e-008,0.4497
3.13571e-008,0.3910
3.13938e-008,0.3532
3.14305e-008,0.3362
3.14671e-008,0.3376
3.15038e-008,0.3526
3.15405e-008,0.3744
3.15772e-008,0.3950
3.16139e-008,0.4076
3.16505e-008,0.4088
3.16872e-008,0.3993
3.17239e-008,0.3823
3.17605e-008,0.3619
3.17972e-008,0.3435
3.18339e-008,0.3327
3.18706e-008,0.3350
3.19072e-008,0.3542
3.19439e-008,0.3919
3.19806e-008,0.4472
3.20173e-008,0.5182
3.20540e-008,0.6022
3.20906e-008,0.6945
3.21273e-008,0.7879
3.21640e-008,0.8752
3.22006e-008,0.9507
3.22373e-008,1.0094
3.22740e-008,1.0483
3.23107e-008,1.0675
3.23474e-008,1.0702
3.23840e-008,1.0606
3.24207e-008,1.0440
3.24574e-008,1.0266
3.24941e-008,1.0146
3.25307e-008,1.0118
3.25674e-008,1.0189
3.26041e-008,1.0332
3.26407e-008,1.0508
3.26774e-008,1.0682
3.27141e-008,1.0830
3.27508e-008,1.0935
3.27875e-008,1.0975
3.28241e-008,1.0927
3.28608e-008,1.0768
3.28975e-008,1.0492
3.29341e-008,1.0102
3.29708e-008,0.9592
3.30075e-008,0.8940
3.30442e-008,0.8150
3.30808e-008,0.7258
3.31175e-008,0.6319
3.31542e-008,0.5403
3.31909e-008,0.4597
3.32276e-008,0.3972
3.32642e-008,0.3560
3.33009e-008,0.3363
3.33376e-008,0.3358
3.33742e-008,0.3500
3.34109e-008,0.3719
3.34476e-008,0.3935
3.34843e-008,0.4076
3.35210e-008,0.4102
3.35576e-008,0.4015
3.35943e-008,0.3846
3.36310e-008,0.3639
3.36677e-008,0.3447
3.37043e-008,0.3326
3.37410e-008,0.3331
3.37777e-008,0.3502
3.38143e-008,0.3855
3.38510e-008,0.4385
3.38877e-008,0.5071
3.39244e-008,0.5889
3.39611e-008,0.6797
3.39977e-008,0.7728
3.40344e-008,0.8611
3.40711e-008,0.9387
3.41077e-008,1.0007
3.41444e-008,1.0433
3.41811e-008,1.0661
3.42178e-008,1.0717
3.42545e-008,1.0640
3.42911e-008,1.0481
3.43278e-008,1.0301
3.43645e-008,1.0162
3.44012e-008,1.0112
3.44378e-008,1.0164
3.44745e-008,1.0296
3.45112e-008,1.0469
3.45478e-008,1.0649
3.45845e-008,1.0808
3.46212e-008,1.0927
3.46579e-008,1.0982
3.46946e-008,1.0950
3.47312e-008,1.0808
3.47679e-008,1.0546
3.48046e-008,1.0169
3.48412e-008,0.9674
3.48779e-008,0.9042
3.49146e-008,0.8271
3.49513e-008,0.7393
3.49879e-008,0.6461
3.50246e-008,0.5539
3.50613e-008,0.4714
3.50980e-008,0.4059
3.51347e-008,0.3614
3.51713e-008,0.3383
3.52080e-008,0.3348
3.52447e-008,0.3468
3.52813e-008,0.3679
3.53180e-008,0.3901
3.53547e-008,0.4058
3.53914e-008,0.4104
3.54281e-008,0.4035
3.54647e-008,0.3879
3.55014e-008,0.3675
3.55381e-008,0.3477
3.55748e-008,0.3340
3.56114e-008,0.3321
3.56481e-008,0.3462
3.56848e-008,0.3786
3.57214e-008,0.4290
3.57581e-008,0.4954
3.57948e-008,0.5756
3.58315e-008,0.6656
3.58682e-008,0.7590
3.59048e-008,0.8486
3.59415e-008,0.9281
3.59782e-008,0.9926
3.60148e-008,1.0381
3.60515e-008,1.0637
3.60882e-008,1.0715
3.61249e-008,1.0655
3.61615e-008,1.0506
3.61982e-008,1.0325
3.62349e-008,1.0179
3.62716e-008,1.0115
3.63083e-008,1.0152
3.63449e-008,1.0275
3.63816e-008,1.0443
3.64183e-008,1.0621
3.64549e-008,1.0780
3.64916e-008,1.0898
3.65283e-008,1.0962
3.65650e-008,1.0970
3.66017e-008,1.0934
3.66383e-008,1.0875
3.66750e-008,1.0818
3.67117e-008,1.0788
3.67484e-008,1.0794
3.67850e-008,1.0831
3.68217e-008,1.0881
3.68584e-008,1.0930
3.68950e-008,1.0969
3.69317e-008,1.0997
3.69684e-008,1.1012
3.70051e-008,1.1016
3.70418e-008,1.1009
3.70784e-008,1.0998
3.71151e-008,1.0991
3.71518e-008,1.0993
3.71884e-008,1.1005
3.72251e-008,1.1024
3.72618e-008,1.1042
3.72985e-008,1.1051
3.73351e-008,1.1048
3.73718e-008,1.1033
3.74085e-008,1.1009
3.74452e-008,1.0978
3.74819e-008,1.0946
3.75185e-008,1.0916
3.75552e-008,1.0891
3.75919e-008,1.0873
3.76285e-008,1.0864
3.76652e-008,1.0863
3.77019e-008,1.0869
3.77386e-008,1.0879
3.77753e-008,1.0889
3.78119e-008,1.0896
3.78486e-008,1.0903
3.78853e-008,1.0909
3.79220e-008,1.0917
3.79586e-008,1.0926
3.79953e-008,1.0934
3.80320e-008,1.0940
3.80686e-008,1.0941
3.81053e-008,1.0937
3.81420e-008,1.0929
3.81787e-008,1.0917
3.82154e-008,1.0903
3.82520e-008,1.0890
3.82887e-008,1.0881
3.83254e-008,1.0882
3.83620e-008,1.0893
3.83987e-008,1.0910
3.84354e-008,1.0912
3.84721e-008,1.0868
3.85088e-008,1.0738
3.85454e-008,1.0491
3.85821e-008,1.0101
3.86188e-008,0.9545
3.86555e-008,0.8815
3.86921e-008,0.7943
3.87288e-008,0.6984
3.87655e-008,0.6009
3.88021e-008,0.5102
3.88388e-008,0.4342
3.88755e-008,0.3784
3.89122e-008,0.3447
3.89489e-008,0.3320
3.89855e-008,0.3366
3.90222e-008,0.3523
3.90589e-008,0.3718
3.90955e-008,0.3881
3.91322e-008,0.3959
3.91689e-008,0.3934
3.92056e-008,0.3820
3.92422e-008,0.3652
3.92789e-008,0.3470
3.93156e-008,0.3316
3.93523e-008,0.3215
3.93890e-008,0.3179
