.HEADER
..NAMES
Time,V U3.C7&B7
3.4332e-009,1.0568
3.4717e-009,1.0954
3.5103e-009,1.1428
3.5489e-009,1.1653
3.5875e-009,1.1694
3.6260e-009,1.1451
3.6646e-009,1.0673
3.7032e-009,0.9497
3.7418e-009,0.8269
3.7803e-009,0.7014
3.8189e-009,0.5907
3.8575e-009,0.5061
3.8961e-009,0.4465
3.9346e-009,0.4057
3.9732e-009,0.3719
4.0118e-009,0.3624
4.0504e-009,0.3784
4.0890e-009,0.4281
4.1275e-009,0.5167
4.1661e-009,0.6412
4.2047e-009,0.7603
4.2433e-009,0.8584
4.2818e-009,0.9402
4.3204e-009,1.0010
4.3590e-009,1.0446
4.3975e-009,1.0824
4.4361e-009,1.1291
4.4747e-009,1.1613
4.5133e-009,1.1701
4.5519e-009,1.1575
4.5904e-009,1.0984
4.6290e-009,0.9880
4.6676e-009,0.8664
4.7062e-009,0.7404
4.7447e-009,0.6231
4.7833e-009,0.5299
4.8219e-009,0.4629
4.8604e-009,0.4174
4.8990e-009,0.3810
4.9376e-009,0.3624
4.9762e-009,0.3700
5.0147e-009,0.4085
5.0533e-009,0.4837
5.0919e-009,0.6004
5.1305e-009,0.7252
5.1691e-009,0.8291
5.2076e-009,0.9165
5.2462e-009,0.9841
5.2848e-009,1.0320
5.3234e-009,1.0705
5.3619e-009,1.1136
5.4005e-009,1.1551
5.4391e-009,1.1687
5.4776e-009,1.1653
5.5162e-009,1.1238
5.5548e-009,1.0257
5.5934e-009,0.9052
5.6320e-009,0.7805
5.6705e-009,0.6580
5.7091e-009,0.5564
5.7477e-009,0.4815
5.7863e-009,0.4299
5.8248e-009,0.3918
5.8634e-009,0.3647
5.9020e-009,0.3649
5.9405e-009,0.3924
5.9791e-009,0.4552
6.0177e-009,0.5603
6.0563e-009,0.6876
6.0948e-009,0.7983
6.1334e-009,0.8907
6.1720e-009,0.9652
6.2106e-009,1.0184
6.2492e-009,1.0587
6.2877e-009,1.0984
6.3263e-009,1.1457
6.3649e-009,1.1660
6.4035e-009,1.1694
6.4420e-009,1.1429
6.4806e-009,1.0616
6.5192e-009,0.9435
6.5577e-009,0.8206
6.5963e-009,0.6952
6.6349e-009,0.5857
6.6735e-009,0.5024
6.7121e-009,0.4440
6.7506e-009,0.4041
6.7892e-009,0.3711
6.8278e-009,0.3628
6.8664e-009,0.3804
6.9049e-009,0.4316
6.9435e-009,0.5224
6.9821e-009,0.6479
7.0206e-009,0.7659
7.0592e-009,0.8631
7.0978e-009,0.9440
7.1364e-009,1.0036
7.1749e-009,1.0467
7.2135e-009,1.0848
7.2521e-009,1.1328
7.2907e-009,1.1623
7.3293e-009,1.1705
7.3678e-009,1.1562
7.4064e-009,1.0936
7.4450e-009,0.9819
7.4835e-009,0.8603
7.5221e-009,0.7341
7.5607e-009,0.6177
7.5993e-009,0.5258
7.6379e-009,0.4601
7.6764e-009,0.4156
7.7150e-009,0.3799
7.7536e-009,0.3623
7.7922e-009,0.3715
7.8307e-009,0.4116
7.8693e-009,0.4887
7.9079e-009,0.6071
7.9464e-009,0.7312
7.9850e-009,0.8340
8.0236e-009,0.9205
8.0622e-009,0.9870
8.1008e-009,1.0341
8.1393e-009,1.0725
8.1779e-009,1.1174
8.2165e-009,1.1567
8.2550e-009,1.1693
8.2936e-009,1.1646
8.3322e-009,1.1202
8.3708e-009,1.0196
8.4093e-009,0.8992
8.4479e-009,0.7741
8.4865e-009,0.6523
8.5251e-009,0.5520
8.5637e-009,0.4784
8.6022e-009,0.4279
8.6408e-009,0.3906
8.6794e-009,0.3643
8.7179e-009,0.3659
8.7565e-009,0.3950
8.7951e-009,0.4596
8.8337e-009,0.5667
8.8722e-009,0.6940
8.9108e-009,0.8035
8.9494e-009,0.8951
8.9880e-009,0.9684
9.0266e-009,1.0207
9.0651e-009,1.0607
9.1037e-009,1.1000
9.1423e-009,1.1467
9.1808e-009,1.1663
9.2194e-009,1.1686
9.2580e-009,1.1400
9.2966e-009,1.0563
9.3352e-009,0.9373
9.3737e-009,0.8140
9.4123e-009,0.6891
9.4509e-009,0.5808
9.4895e-009,0.4989
9.5280e-009,0.4417
9.5666e-009,0.4019
9.6052e-009,0.3696
9.6437e-009,0.3628
9.6823e-009,0.3819
9.7209e-009,0.4352
9.7595e-009,0.5284
9.7981e-009,0.6544
9.8366e-009,0.7712
9.8752e-009,0.8677
9.9138e-009,0.9475
9.9524e-009,1.0061
9.9909e-009,1.0487
1.00295e-008,1.0865
1.00681e-008,1.1339
1.01066e-008,1.1628
1.01452e-008,1.1701
1.01838e-008,1.1541
1.02224e-008,1.0889
1.02610e-008,0.9757
1.02995e-008,0.8538
1.03381e-008,0.7277
1.03767e-008,0.6124
1.04152e-008,0.5219
1.04538e-008,0.4574
1.04924e-008,0.4135
1.05310e-008,0.3777
1.05695e-008,0.3621
1.06081e-008,0.3724
1.06467e-008,0.4144
1.06853e-008,0.4939
1.07239e-008,0.6137
1.07624e-008,0.7369
1.08010e-008,0.8388
1.08396e-008,0.9245
1.08781e-008,0.9898
1.09167e-008,1.0362
1.09553e-008,1.0743
1.09939e-008,1.1188
1.10324e-008,1.1575
1.10710e-008,1.1693
1.11096e-008,1.1633
1.11482e-008,1.1163
1.11868e-008,1.0137
1.12253e-008,0.8927
1.12639e-008,0.7675
1.13025e-008,0.6465
1.13410e-008,0.5476
1.13796e-008,0.4753
1.14182e-008,0.4257
1.14568e-008,0.3882
1.14953e-008,0.3636
1.15339e-008,0.3662
1.15725e-008,0.3972
1.16111e-008,0.4639
1.16497e-008,0.5731
1.16882e-008,0.7001
1.17268e-008,0.8085
1.17654e-008,0.8993
1.18039e-008,0.9716
1.18425e-008,1.0230
1.18811e-008,1.0626
1.19197e-008,1.1033
1.19583e-008,1.1492
1.19968e-008,1.1670
1.20354e-008,1.1685
1.20740e-008,1.1374
1.21126e-008,1.0503
1.21511e-008,0.9312
1.21897e-008,0.8077
1.22283e-008,0.6830
1.22668e-008,0.5760
1.23054e-008,0.4954
1.23440e-008,0.4393
1.23826e-008,0.4005
1.24212e-008,0.3688
1.24597e-008,0.3634
1.24983e-008,0.3840
1.25369e-008,0.4389
1.25755e-008,0.5342
1.26140e-008,0.6611
1.26526e-008,0.7767
1.26912e-008,0.8722
1.27297e-008,0.9511
1.27683e-008,1.0086
1.28069e-008,1.0507
1.28455e-008,1.0891
1.28841e-008,1.1374
1.29226e-008,1.1636
1.29612e-008,1.1705
1.29998e-008,1.1524
1.30383e-008,1.0838
1.30769e-008,0.9695
1.31155e-008,0.8476
1.31541e-008,0.7214
1.31926e-008,0.6071
1.32312e-008,0.5180
1.32698e-008,0.4547
1.33084e-008,0.4118
1.33470e-008,0.3768
1.33855e-008,0.3622
1.34241e-008,0.3740
1.34627e-008,0.4177
1.35012e-008,0.4992
1.35398e-008,0.6204
1.35784e-008,0.7427
1.36170e-008,0.8436
1.36555e-008,0.9284
1.36941e-008,0.9926
1.37327e-008,1.0383
1.37713e-008,1.0764
1.38099e-008,1.1226
1.38484e-008,1.1588
1.38870e-008,1.1699
1.39256e-008,1.1624
1.39641e-008,1.1122
1.40027e-008,1.0075
1.40413e-008,0.8867
1.40799e-008,0.7611
1.41185e-008,0.6409
1.41570e-008,0.5432
1.41956e-008,0.4722
1.42342e-008,0.4238
1.42728e-008,0.3870
1.43113e-008,0.3633
1.43499e-008,0.3674
1.43885e-008,0.4000
1.44270e-008,0.4686
1.44656e-008,0.5797
1.45042e-008,0.7064
1.45428e-008,0.8136
1.45814e-008,0.9036
1.46199e-008,0.9747
1.46585e-008,1.0252
1.46971e-008,1.0645
1.47357e-008,1.1048
1.47742e-008,1.1501
1.48128e-008,1.1672
1.48514e-008,1.1675
1.48899e-008,1.1342
1.49285e-008,1.0448
1.49671e-008,0.9249
1.50057e-008,0.8011
1.50443e-008,0.6769
1.50828e-008,0.5712
1.51214e-008,0.4921
1.51600e-008,0.4370
1.51985e-008,0.3982
1.52371e-008,0.3675
1.52757e-008,0.3635
1.53143e-008,0.3857
1.53528e-008,0.4427
1.53914e-008,0.5404
1.54300e-008,0.6674
1.54686e-008,0.7819
1.55071e-008,0.8767
1.55457e-008,0.9545
1.55843e-008,1.0110
1.56229e-008,1.0526
1.56615e-008,1.0907
1.57000e-008,1.1384
1.57386e-008,1.1641
1.57772e-008,1.1700
1.58158e-008,1.1501
1.58543e-008,1.0788
1.58929e-008,0.9633
1.59315e-008,0.8410
1.59701e-008,0.7150
1.60086e-008,0.6019
1.60472e-008,0.5142
1.60858e-008,0.4521
1.61243e-008,0.4097
1.61629e-008,0.3748
1.62015e-008,0.3621
1.62401e-008,0.3750
1.62786e-008,0.4208
1.63172e-008,0.5046
1.63558e-008,0.6270
1.63944e-008,0.7483
1.64329e-008,0.8484
1.64715e-008,0.9322
1.65101e-008,0.9953
1.65487e-008,1.0403
1.65873e-008,1.0782
1.66258e-008,1.1239
1.66644e-008,1.1595
1.67030e-008,1.1698
1.67416e-008,1.1608
1.67801e-008,1.1081
1.68187e-008,1.0014
1.68573e-008,0.8802
1.68959e-008,0.7546
1.69344e-008,0.6352
1.69730e-008,0.5390
1.70116e-008,0.4693
1.70501e-008,0.4217
1.70887e-008,0.3846
1.71273e-008,0.3628
1.71659e-008,0.3679
1.72044e-008,0.4024
1.72430e-008,0.4731
1.72816e-008,0.5862
1.73202e-008,0.7123
1.73588e-008,0.8185
1.73973e-008,0.9077
1.74359e-008,0.9778
1.74745e-008,1.0274
1.75131e-008,1.0664
1.75516e-008,1.1083
1.75902e-008,1.1523
1.76288e-008,1.1679
1.76674e-008,1.1672
1.77059e-008,1.1313
1.77445e-008,1.0387
1.77831e-008,0.9188
1.78216e-008,0.7947
1.78602e-008,0.6710
1.78988e-008,0.5665
1.79374e-008,0.4886
1.79759e-008,0.4347
1.80145e-008,0.3968
1.80531e-008,0.3669
1.80917e-008,0.3643
1.81302e-008,0.3880
1.81688e-008,0.4467
1.82074e-008,0.5465
1.82460e-008,0.6740
1.82846e-008,0.7872
1.83231e-008,0.8812
1.83617e-008,0.9580
1.84003e-008,1.0134
1.84389e-008,1.0546
1.84774e-008,1.0935
1.85160e-008,1.1416
1.85546e-008,1.1649
1.85932e-008,1.1701
1.86317e-008,1.1482
1.86703e-008,1.0735
1.87089e-008,0.9572
1.87474e-008,0.8348
1.87860e-008,0.7088
1.88246e-008,0.5968
1.88632e-008,0.5104
1.89017e-008,0.4495
1.89403e-008,0.4081
1.89789e-008,0.3739
1.90175e-008,0.3624
1.90560e-008,0.3768
1.90946e-008,0.4242
1.91332e-008,0.5101
1.91718e-008,0.6337
1.92104e-008,0.7540
1.92489e-008,0.8531
1.92875e-008,0.9360
1.93261e-008,0.9980
1.93647e-008,1.0424
1.94032e-008,1.0804
1.94418e-008,1.1277
1.94804e-008,1.1606
1.95190e-008,1.1703
1.95575e-008,1.1597
1.95961e-008,1.1037
1.96347e-008,0.9953
1.96732e-008,0.8741
1.97118e-008,0.7482
1.97504e-008,0.6297
1.97890e-008,0.5348
1.98275e-008,0.4663
1.98661e-008,0.4198
1.99047e-008,0.3835
1.99433e-008,0.3627
1.99819e-008,0.3692
2.00204e-008,0.4053
2.00590e-008,0.4780
2.00976e-008,0.5928
2.01362e-008,0.7184
2.01747e-008,0.8235
2.02133e-008,0.9118
2.02519e-008,0.9807
2.02905e-008,1.0295
2.03290e-008,1.0684
2.03676e-008,1.1119
2.04062e-008,1.1541
2.04447e-008,1.1686
2.04833e-008,1.1667
2.05219e-008,1.1280
2.05605e-008,1.0326
2.05990e-008,0.9128
2.06376e-008,0.7883
2.06762e-008,0.6651
2.07148e-008,0.5619
2.07533e-008,0.4853
2.07919e-008,0.4326
2.08305e-008,0.3946
2.08691e-008,0.3657
2.09077e-008,0.3646
2.09462e-008,0.3900
2.09848e-008,0.4504
2.10234e-008,0.5529
2.10620e-008,0.6804
2.11005e-008,0.7924
2.11391e-008,0.8857
2.11777e-008,0.9614
2.12163e-008,1.0157
2.12548e-008,1.0565
2.12934e-008,1.0951
2.13320e-008,1.1426
2.13705e-008,1.1652
2.14091e-008,1.1695
2.14477e-008,1.1456
2.14863e-008,1.0683
2.15248e-008,0.9508
2.15634e-008,0.8282
2.16020e-008,0.7026
2.16406e-008,0.5917
2.16791e-008,0.5067
2.17177e-008,0.4470
2.17563e-008,0.4060
2.17949e-008,0.3721
2.18335e-008,0.3623
2.18720e-008,0.3781
2.19106e-008,0.4274
2.19492e-008,0.5158
2.19878e-008,0.6402
2.20263e-008,0.7595
2.20649e-008,0.8577
2.21035e-008,0.9397
2.21420e-008,1.0006
2.21806e-008,1.0443
2.22192e-008,1.0821
2.22578e-008,1.1289
2.22963e-008,1.1612
2.23349e-008,1.1701
2.23735e-008,1.1579
2.24121e-008,1.0992
2.24506e-008,0.9891
2.24892e-008,0.8676
2.25278e-008,0.7417
2.25664e-008,0.6241
2.26050e-008,0.5307
2.26435e-008,0.4635
2.26821e-008,0.4177
2.27207e-008,0.3811
2.27593e-008,0.3623
2.27978e-008,0.3698
2.28364e-008,0.4080
2.28750e-008,0.4828
2.29136e-008,0.5993
2.29521e-008,0.7243
2.29907e-008,0.8284
2.30293e-008,0.9159
2.30678e-008,0.9837
2.31064e-008,1.0317
2.31450e-008,1.0702
2.31836e-008,1.1134
2.32221e-008,1.1550
2.32607e-008,1.1686
2.32993e-008,1.1656
2.33379e-008,1.1245
2.33764e-008,1.0268
2.34150e-008,0.9064
2.34536e-008,0.7817
2.34922e-008,0.6591
2.35308e-008,0.5573
2.35693e-008,0.4821
2.36079e-008,0.4304
2.36465e-008,0.3932
2.36851e-008,0.3653
2.37236e-008,0.3654
2.37622e-008,0.3924
2.38008e-008,0.4548
2.38394e-008,0.5590
2.38779e-008,0.6867
2.39165e-008,0.7975
2.39551e-008,0.8900
2.39936e-008,0.9647
2.40322e-008,1.0181
2.40708e-008,1.0585
2.41094e-008,1.0982
2.41479e-008,1.1455
2.41865e-008,1.1660
2.42251e-008,1.1695
2.42637e-008,1.1434
2.43023e-008,1.0626
2.43408e-008,0.9448
2.43794e-008,0.8219
2.44180e-008,0.6964
2.44566e-008,0.5867
2.44951e-008,0.5030
2.45337e-008,0.4445
2.45723e-008,0.4044
2.46109e-008,0.3712
2.46494e-008,0.3627
2.46880e-008,0.3801
2.47266e-008,0.4310
2.47651e-008,0.5215
2.48037e-008,0.6469
2.48423e-008,0.7650
2.48809e-008,0.8624
2.49194e-008,0.9434
2.49580e-008,1.0032
2.49966e-008,1.0464
2.50352e-008,1.0845
2.50737e-008,1.1325
2.51123e-008,1.1622
2.51509e-008,1.1706
2.51895e-008,1.1565
2.52281e-008,1.0945
2.52666e-008,0.9830
2.53052e-008,0.8615
2.53438e-008,0.7353
2.53824e-008,0.6188
2.54209e-008,0.5266
2.54595e-008,0.4607
2.54981e-008,0.4159
2.55367e-008,0.3801
2.55752e-008,0.3623
2.56138e-008,0.3713
2.56524e-008,0.4110
2.56909e-008,0.4879
2.57295e-008,0.6060
2.57681e-008,0.7302
2.58067e-008,0.8332
2.58452e-008,0.9199
2.58838e-008,0.9866
2.59224e-008,1.0337
2.59610e-008,1.0722
2.59995e-008,1.1171
2.60381e-008,1.1566
2.60767e-008,1.1693
2.61153e-008,1.1649
2.61539e-008,1.1208
2.61924e-008,1.0207
2.62310e-008,0.9003
2.62696e-008,0.7753
2.63082e-008,0.6533
2.63467e-008,0.5528
2.63853e-008,0.4789
2.64239e-008,0.4283
2.64625e-008,0.3909
2.65010e-008,0.3644
2.65396e-008,0.3658
2.65782e-008,0.3945
2.66167e-008,0.4588
2.66553e-008,0.5656
2.66939e-008,0.6930
2.67325e-008,0.8026
2.67710e-008,0.8944
2.68096e-008,0.9679
2.68482e-008,1.0203
2.68868e-008,1.0603
2.69254e-008,1.0997
2.69639e-008,1.1465
2.70025e-008,1.1662
2.70411e-008,1.1687
2.70797e-008,1.1405
2.71182e-008,1.0572
2.71568e-008,0.9384
2.71954e-008,0.8153
2.72340e-008,0.6902
2.72725e-008,0.5817
2.73111e-008,0.4996
2.73497e-008,0.4421
2.73882e-008,0.4022
2.74268e-008,0.3697
2.74654e-008,0.3628
2.75040e-008,0.3815
2.75425e-008,0.4345
2.75811e-008,0.5274
2.76197e-008,0.6533
2.76583e-008,0.7703
2.76968e-008,0.8669
2.77354e-008,0.9469
2.77740e-008,1.0057
2.78126e-008,1.0483
2.78512e-008,1.0862
2.78897e-008,1.1337
2.79283e-008,1.1627
2.79669e-008,1.1702
2.80055e-008,1.1545
2.80440e-008,1.0898
2.80826e-008,0.9768
2.81212e-008,0.8550
2.81598e-008,0.7289
2.81983e-008,0.6133
2.82369e-008,0.5226
2.82755e-008,0.4579
2.83140e-008,0.4139
2.83526e-008,0.3779
2.83912e-008,0.3621
2.84298e-008,0.3721
2.84683e-008,0.4139
2.85069e-008,0.4930
2.85455e-008,0.6126
2.85841e-008,0.7360
2.86226e-008,0.8380
2.86612e-008,0.9238
2.86998e-008,0.9894
2.87384e-008,1.0358
2.87770e-008,1.0740
2.88155e-008,1.1186
2.88541e-008,1.1574
2.88927e-008,1.1693
2.89313e-008,1.1635
2.89698e-008,1.1170
2.90084e-008,1.0147
2.90470e-008,0.8939
2.90855e-008,0.7687
2.91241e-008,0.6476
2.91627e-008,0.5484
2.92013e-008,0.4758
2.92398e-008,0.4262
2.92784e-008,0.3896
2.93170e-008,0.3641
2.93556e-008,0.3667
2.93941e-008,0.3972
2.94327e-008,0.4634
2.94713e-008,0.5718
2.95099e-008,0.6992
2.95485e-008,0.8077
2.95870e-008,0.8986
2.96256e-008,0.9711
2.96642e-008,1.0226
2.97028e-008,1.0623
2.97413e-008,1.1030
2.97799e-008,1.1490
2.98185e-008,1.1669
2.98570e-008,1.1686
2.98956e-008,1.1379
2.99342e-008,1.0514
2.99728e-008,0.9324
3.00113e-008,0.8089
3.00499e-008,0.6841
3.00885e-008,0.5769
3.01271e-008,0.4960
3.01657e-008,0.4397
3.02042e-008,0.4008
3.02428e-008,0.3689
3.02814e-008,0.3633
3.03199e-008,0.3836
3.03585e-008,0.4383
3.03971e-008,0.5333
3.04357e-008,0.6600
3.04743e-008,0.7758
3.05128e-008,0.8715
3.05514e-008,0.9505
3.05900e-008,1.0082
3.06285e-008,1.0503
3.06671e-008,1.0888
3.07057e-008,1.1371
3.07443e-008,1.1635
3.07829e-008,1.1705
3.08214e-008,1.1529
3.08600e-008,1.0847
3.08986e-008,0.9706
3.09372e-008,0.8488
3.09757e-008,0.7226
3.10143e-008,0.6081
3.10529e-008,0.5187
3.10914e-008,0.4552
3.11300e-008,0.4122
3.11686e-008,0.3769
3.12072e-008,0.3622
3.12458e-008,0.3737
3.12843e-008,0.4171
3.13229e-008,0.4983
3.13615e-008,0.6193
3.14000e-008,0.7418
3.14386e-008,0.8428
3.14772e-008,0.9278
3.15158e-008,0.9921
3.15544e-008,1.0379
3.15929e-008,1.0761
3.16315e-008,1.1223
3.16701e-008,1.1587
3.17087e-008,1.1699
3.17472e-008,1.1627
3.17858e-008,1.1130
3.18244e-008,1.0086
3.18629e-008,0.8879
3.19015e-008,0.7623
3.19401e-008,0.6419
3.19787e-008,0.5440
3.20173e-008,0.4728
3.20558e-008,0.4242
3.20944e-008,0.3872
3.21330e-008,0.3634
3.21715e-008,0.3672
3.22101e-008,0.3995
3.22487e-008,0.4677
3.22873e-008,0.5786
3.23259e-008,0.7053
3.23644e-008,0.8127
3.24030e-008,0.9029
3.24416e-008,0.9742
3.24801e-008,1.0248
3.25187e-008,1.0642
3.25573e-008,1.1045
3.25959e-008,1.1499
3.26344e-008,1.1671
3.26730e-008,1.1676
3.27116e-008,1.1348
3.27502e-008,1.0458
3.27888e-008,0.9260
3.28273e-008,0.8023
3.28659e-008,0.6781
3.29045e-008,0.5721
3.29430e-008,0.4927
3.29816e-008,0.4374
3.30202e-008,0.3985
3.30588e-008,0.3676
3.30974e-008,0.3634
3.31359e-008,0.3854
3.31745e-008,0.4420
3.32131e-008,0.5394
3.32516e-008,0.6663
3.32902e-008,0.7810
3.33288e-008,0.8760
3.33674e-008,0.9540
3.34060e-008,1.0106
3.34445e-008,1.0523
3.34831e-008,1.0904
3.35217e-008,1.1382
3.35603e-008,1.1640
3.35988e-008,1.1700
3.36374e-008,1.1505
3.36760e-008,1.0797
3.37145e-008,0.9644
3.37531e-008,0.8422
3.37917e-008,0.7162
3.38303e-008,0.6028
3.38689e-008,0.5149
3.39074e-008,0.4526
3.39460e-008,0.4100
3.39846e-008,0.3749
3.40231e-008,0.3621
3.40617e-008,0.3748
3.41003e-008,0.4201
3.41389e-008,0.5037
3.41775e-008,0.6259
3.42160e-008,0.7474
3.42546e-008,0.8476
3.42932e-008,0.9316
3.43318e-008,0.9949
3.43703e-008,1.0400
3.44089e-008,1.0779
3.44475e-008,1.1237
3.44860e-008,1.1594
3.45246e-008,1.1698
3.45632e-008,1.1611
3.46018e-008,1.1088
3.46404e-008,1.0025
3.46789e-008,0.8814
3.47175e-008,0.7558
3.47561e-008,0.6362
3.47946e-008,0.5397
3.48332e-008,0.4698
3.48718e-008,0.4221
3.49104e-008,0.3861
3.49490e-008,0.3632
3.49875e-008,0.3683
3.50261e-008,0.4023
3.50647e-008,0.4725
3.51032e-008,0.5849
3.51418e-008,0.7114
3.51804e-008,0.8177
3.52190e-008,0.9070
3.52575e-008,0.9772
3.52961e-008,1.0270
3.53347e-008,1.0661
3.53733e-008,1.1081
3.54119e-008,1.1521
3.54504e-008,1.1678
3.54890e-008,1.1673
3.55276e-008,1.1318
3.55661e-008,1.0398
3.56047e-008,0.9200
3.56433e-008,0.7959
3.56819e-008,0.6721
3.57205e-008,0.5674
3.57590e-008,0.4892
3.57976e-008,0.4351
3.58362e-008,0.3971
3.58747e-008,0.3670
3.59133e-008,0.3641
3.59519e-008,0.3876
3.59905e-008,0.4460
3.60290e-008,0.5454
3.60676e-008,0.6729
3.61062e-008,0.7863
3.61448e-008,0.8805
3.61834e-008,0.9574
3.62219e-008,1.0130
3.62605e-008,1.0543
3.62991e-008,1.0932
3.63376e-008,1.1414
3.63762e-008,1.1648
3.64148e-008,1.1702
3.64534e-008,1.1487
3.64920e-008,1.0744
3.65305e-008,0.9583
3.65691e-008,0.8360
3.66077e-008,0.7100
3.66462e-008,0.5977
3.66848e-008,0.5111
3.67234e-008,0.4500
3.67620e-008,0.4084
3.68006e-008,0.3740
3.68391e-008,0.3623
3.68777e-008,0.3765
3.69163e-008,0.4236
3.69549e-008,0.5092
3.69934e-008,0.6326
3.70320e-008,0.7530
3.70706e-008,0.8523
3.71091e-008,0.9354
3.71477e-008,0.9975
3.71863e-008,1.0420
3.72249e-008,1.0801
3.72635e-008,1.1274
3.73020e-008,1.1605
3.73406e-008,1.1704
3.73792e-008,1.1600
3.74177e-008,1.1044
3.74563e-008,0.9964
3.74949e-008,0.8753
3.75335e-008,0.7494
3.75721e-008,0.6307
3.76106e-008,0.5355
3.76492e-008,0.4669
3.76878e-008,0.4202
3.77263e-008,0.3837
3.77649e-008,0.3627
3.78035e-008,0.3690
3.78421e-008,0.4048
3.78806e-008,0.4771
3.79192e-008,0.5917
3.79578e-008,0.7174
3.79964e-008,0.8226
3.80350e-008,0.9112
3.80735e-008,0.9802
3.81121e-008,1.0291
3.81507e-008,1.0679
3.81892e-008,1.1095
3.82278e-008,1.1530
3.82664e-008,1.1680
3.83050e-008,1.1662
3.83436e-008,1.1284
3.83821e-008,1.0341
3.84207e-008,0.9136
3.84593e-008,0.7893
3.84978e-008,0.6661
3.85364e-008,0.5627
3.85750e-008,0.4860
3.86136e-008,0.4329
3.86521e-008,0.3948
3.86907e-008,0.3659
3.87293e-008,0.3643
3.87679e-008,0.3896
3.88065e-008,0.4499
3.88450e-008,0.5517
3.88836e-008,0.6791
3.89222e-008,0.7915
3.89607e-008,0.8849
3.89993e-008,0.9607
3.90379e-008,1.0154
3.90765e-008,1.0562
3.91151e-008,1.0948
3.91536e-008,1.1424
3.91922e-008,1.1651
3.92308e-008,1.1696
3.92693e-008,1.1461
3.93079e-008,1.0692
3.93465e-008,0.9520
3.93851e-008,0.8294
3.94237e-008,0.7037
3.94622e-008,0.5926
3.95008e-008,0.5074
3.95394e-008,0.4474
3.95780e-008,0.4063
3.96165e-008,0.3721
3.96551e-008,0.3623
3.96937e-008,0.3778
3.97322e-008,0.4268
3.97708e-008,0.5148
3.98094e-008,0.6391
3.98480e-008,0.7585
3.98866e-008,0.8570
3.99251e-008,0.9391
3.99637e-008,1.0002
4.00023e-008,1.0440
4.00408e-008,1.0818
4.00794e-008,1.1287
4.01180e-008,1.1611
4.01566e-008,1.1701
4.01952e-008,1.1582
4.02337e-008,1.1000
4.02723e-008,0.9902
4.03109e-008,0.8688
4.03494e-008,0.7429
4.03880e-008,0.6251
4.04266e-008,0.5314
4.04652e-008,0.4640
4.05037e-008,0.4181
4.05423e-008,0.3813
4.05809e-008,0.3623
4.06195e-008,0.3696
4.06581e-008,0.4074
4.06966e-008,0.4819
4.07352e-008,0.5982
4.07738e-008,0.7233
4.08123e-008,0.8275
4.08509e-008,0.9152
4.08895e-008,0.9832
4.09281e-008,1.0313
4.09667e-008,1.0699
4.10052e-008,1.1132
4.10438e-008,1.1549
4.10824e-008,1.1686
4.11209e-008,1.1658
4.11595e-008,1.1251
4.11981e-008,1.0278
4.12367e-008,0.9075
4.12752e-008,0.7829
4.13138e-008,0.6602
4.13524e-008,0.5581
4.13910e-008,0.4827
