.HEADER
..NAMES
Time,V U5.F3&G3
1.73202e-008,1.0739
1.73588e-008,0.9786
1.73973e-008,0.8617
1.74359e-008,0.7399
1.74745e-008,0.6253
1.75131e-008,0.5260
1.75516e-008,0.4521
1.75902e-008,0.4019
1.76288e-008,0.3668
1.76674e-008,0.3574
1.77059e-008,0.3760
1.77445e-008,0.4261
1.77831e-008,0.5076
1.78216e-008,0.6116
1.78602e-008,0.7210
1.78988e-008,0.8215
1.79374e-008,0.9104
1.79759e-008,0.9869
1.80145e-008,1.0456
1.80531e-008,1.0868
1.80917e-008,1.1248
1.81302e-008,1.1513
1.81688e-008,1.1605
1.82074e-008,1.1471
1.82460e-008,1.0974
1.82846e-008,1.0114
1.83231e-008,0.9004
1.83617e-008,0.7781
1.84003e-008,0.6603
1.84389e-008,0.5550
1.84774e-008,0.4724
1.85160e-008,0.4161
1.85546e-008,0.3754
1.85932e-008,0.3572
1.86317e-008,0.3669
1.86703e-008,0.4067
1.87089e-008,0.4789
1.87474e-008,0.5772
1.87860e-008,0.6869
1.88246e-008,0.7910
1.88632e-008,0.8834
1.89017e-008,0.9644
1.89403e-008,1.0292
1.89789e-008,1.0748
1.90175e-008,1.1132
1.90560e-008,1.1451
1.90946e-008,1.1596
1.91332e-008,1.1547
1.91718e-008,1.1176
1.92104e-008,1.0418
1.92489e-008,0.9376
1.92875e-008,0.8168
1.93261e-008,0.6966
1.93647e-008,0.5864
1.94032e-008,0.4955
1.94418e-008,0.4317
1.94804e-008,0.3865
1.95190e-008,0.3598
1.95575e-008,0.3607
1.95961e-008,0.3905
1.96347e-008,0.4527
1.96732e-008,0.5439
1.97118e-008,0.6522
1.97504e-008,0.7593
1.97890e-008,0.8554
1.98275e-008,0.9403
1.98661e-008,1.0108
1.99047e-008,1.0622
1.99433e-008,1.1011
1.99819e-008,1.1371
2.00204e-008,1.1569
2.00590e-008,1.1590
2.00976e-008,1.1338
2.01362e-008,1.0695
2.01747e-008,0.9730
2.02133e-008,0.8556
2.02519e-008,0.7338
2.02905e-008,0.6197
2.03290e-008,0.5214
2.03676e-008,0.4490
2.04062e-008,0.3993
2.04447e-008,0.3651
2.04833e-008,0.3574
2.05219e-008,0.3776
2.05605e-008,0.4295
2.05990e-008,0.5124
2.06376e-008,0.6172
2.06762e-008,0.7265
2.07148e-008,0.8262
2.07533e-008,0.9147
2.07919e-008,0.9904
2.08305e-008,1.0481
2.08691e-008,1.0891
2.09077e-008,1.1273
2.09462e-008,1.1525
2.09848e-008,1.1606
2.10234e-008,1.1458
2.10620e-008,1.0940
2.11005e-008,1.0063
2.11391e-008,0.8941
2.11777e-008,0.7718
2.12163e-008,0.6546
2.12548e-008,0.5501
2.12934e-008,0.4688
2.13320e-008,0.4138
2.13705e-008,0.3743
2.14091e-008,0.3573
2.14477e-008,0.3683
2.14863e-008,0.4097
2.15248e-008,0.4835
2.15634e-008,0.5827
2.16020e-008,0.6924
2.16406e-008,0.7960
2.16791e-008,0.8879
2.17177e-008,0.9681
2.17563e-008,1.0320
2.17949e-008,1.0770
2.18335e-008,1.1161
2.18720e-008,1.1467
2.19106e-008,1.1601
2.19492e-008,1.1539
2.19878e-008,1.1148
2.20263e-008,1.0373
2.20649e-008,0.9316
2.21035e-008,0.8104
2.21420e-008,0.6906
2.21806e-008,0.5812
2.22192e-008,0.4916
2.22578e-008,0.4291
2.22963e-008,0.3850
2.23349e-008,0.3595
2.23735e-008,0.3617
2.24121e-008,0.3930
2.24506e-008,0.4568
2.24892e-008,0.5492
2.25278e-008,0.6578
2.25664e-008,0.7645
2.26050e-008,0.8600
2.26435e-008,0.9442
2.26821e-008,1.0139
2.27207e-008,1.0644
2.27593e-008,1.1038
2.27978e-008,1.1391
2.28364e-008,1.1577
2.28750e-008,1.1587
2.29136e-008,1.1316
2.29521e-008,1.0655
2.29907e-008,0.9674
2.30293e-008,0.8491
2.30678e-008,0.7277
2.31064e-008,0.6143
2.31450e-008,0.5171
2.31836e-008,0.4461
2.32221e-008,0.3975
2.32607e-008,0.3645
2.32993e-008,0.3580
2.33379e-008,0.3796
2.33764e-008,0.4331
2.34150e-008,0.5175
2.34536e-008,0.6229
2.34922e-008,0.7318
2.35308e-008,0.8310
2.35693e-008,0.9189
2.36079e-008,0.9938
2.36465e-008,1.0505
2.36851e-008,1.0906
2.37236e-008,1.1283
2.37622e-008,1.1531
2.38008e-008,1.1603
2.38394e-008,1.1439
2.38779e-008,1.0900
2.39165e-008,1.0010
2.39551e-008,0.8881
2.39936e-008,0.7657
2.40322e-008,0.6488
2.40708e-008,0.5453
2.41094e-008,0.4655
2.41479e-008,0.4114
2.41865e-008,0.3722
2.42251e-008,0.3569
2.42637e-008,0.3695
2.43023e-008,0.4126
2.43408e-008,0.4879
2.43794e-008,0.5882
2.44180e-008,0.6980
2.44566e-008,0.8010
2.44951e-008,0.8923
2.45337e-008,0.9719
2.45723e-008,1.0347
2.46109e-008,1.0788
2.46494e-008,1.1171
2.46880e-008,1.1473
2.47266e-008,1.1601
2.47651e-008,1.1526
2.48037e-008,1.1115
2.48423e-008,1.0322
2.48809e-008,0.9257
2.49194e-008,0.8042
2.49580e-008,0.6847
2.49966e-008,0.5760
2.50352e-008,0.4877
2.50737e-008,0.4265
2.51123e-008,0.3826
2.51509e-008,0.3586
2.51895e-008,0.3624
2.52281e-008,0.3953
2.52666e-008,0.4609
2.53052e-008,0.5545
2.53438e-008,0.6635
2.53824e-008,0.7697
2.54209e-008,0.8646
2.54595e-008,0.9482
2.54981e-008,1.0170
2.55367e-008,1.0664
2.55752e-008,1.1050
2.56138e-008,1.1399
2.56524e-008,1.1580
2.56909e-008,1.1579
2.57295e-008,1.1290
2.57681e-008,1.0608
2.58067e-008,0.9617
2.58452e-008,0.8430
2.58838e-008,0.7216
2.59224e-008,0.6088
2.59610e-008,0.5127
2.59995e-008,0.4432
2.60381e-008,0.3950
2.60767e-008,0.3631
2.61153e-008,0.3581
2.61539e-008,0.3814
2.61924e-008,0.4366
2.62310e-008,0.5223
2.62696e-008,0.6285
2.63082e-008,0.7372
2.63467e-008,0.8358
2.63853e-008,0.9231
2.64239e-008,0.9972
2.64625e-008,1.0528
2.65010e-008,1.0930
2.65396e-008,1.1307
2.65782e-008,1.1542
2.66167e-008,1.1604
2.66553e-008,1.1424
2.66939e-008,1.0865
2.67325e-008,0.9958
2.67710e-008,0.8817
2.68096e-008,0.7594
2.68482e-008,0.6431
2.68868e-008,0.5405
2.69254e-008,0.4621
2.69639e-008,0.4092
2.70025e-008,0.3713
2.70411e-008,0.3571
2.70797e-008,0.3710
2.71182e-008,0.4159
2.71568e-008,0.4926
2.71954e-008,0.5938
2.72340e-008,0.7035
2.72725e-008,0.8059
2.73111e-008,0.8967
2.73497e-008,0.9755
2.73882e-008,1.0374
2.74268e-008,1.0810
2.74654e-008,1.1199
2.75040e-008,1.1488
2.75425e-008,1.1605
2.75811e-008,1.1517
2.76197e-008,1.1085
2.76583e-008,1.0276
2.76968e-008,0.9196
2.77354e-008,0.7978
2.77740e-008,0.6788
2.78126e-008,0.5709
2.78512e-008,0.4839
2.78897e-008,0.4240
2.79283e-008,0.3813
2.79669e-008,0.3584
2.80055e-008,0.3635
2.80440e-008,0.3980
2.80826e-008,0.4651
2.81212e-008,0.5599
2.81598e-008,0.6691
2.81983e-008,0.7748
2.82369e-008,0.8691
2.82755e-008,0.9521
2.83140e-008,1.0200
2.83526e-008,1.0686
2.83912e-008,1.1079
2.84298e-008,1.1418
2.84683e-008,1.1587
2.85069e-008,1.1575
2.85455e-008,1.1267
2.85841e-008,1.0567
2.86226e-008,0.9560
2.86612e-008,0.8366
2.86998e-008,0.7156
2.87384e-008,0.6034
2.87770e-008,0.5085
2.88155e-008,0.4404
2.88541e-008,0.3933
2.88927e-008,0.3625
2.89313e-008,0.3588
2.89698e-008,0.3836
2.90084e-008,0.4405
2.90470e-008,0.5275
2.90855e-008,0.6342
2.91241e-008,0.7425
2.91627e-008,0.8405
2.92013e-008,0.9273
2.92398e-008,1.0005
2.92784e-008,1.0551
2.93170e-008,1.0944
2.93556e-008,1.1317
2.93941e-008,1.1546
2.94327e-008,1.1600
2.94713e-008,1.1403
2.95099e-008,1.0823
2.95485e-008,0.9903
2.95870e-008,0.8756
2.96256e-008,0.7533
2.96642e-008,0.6375
2.97028e-008,0.5359
2.97413e-008,0.4589
2.97799e-008,0.4067
2.98185e-008,0.3694
2.98570e-008,0.3569
2.98956e-008,0.3724
2.99342e-008,0.4189
2.99728e-008,0.4972
3.00113e-008,0.5993
3.00499e-008,0.7090
3.00885e-008,0.8108
3.01271e-008,0.9010
3.01657e-008,0.9791
3.02042e-008,1.0400
3.02428e-008,1.0826
3.02814e-008,1.1209
3.03199e-008,1.1494
3.03585e-008,1.1604
3.03971e-008,1.1502
3.04357e-008,1.1050
3.04743e-008,1.0224
3.05128e-008,0.9136
3.05514e-008,0.7916
3.05900e-008,0.6730
3.06285e-008,0.5658
3.06671e-008,0.4802
3.07057e-008,0.4214
3.07443e-008,0.3790
3.07829e-008,0.3578
3.08214e-008,0.3643
3.08600e-008,0.4005
3.08986e-008,0.4693
3.09372e-008,0.5652
3.09757e-008,0.6747
3.10143e-008,0.7800
3.10529e-008,0.8736
3.10914e-008,0.9561
3.11300e-008,1.0229
3.11686e-008,1.0705
3.12072e-008,1.1090
3.12458e-008,1.1425
3.12843e-008,1.1589
3.13229e-008,1.1566
3.13615e-008,1.1238
3.14000e-008,1.0519
3.14386e-008,0.9502
3.14772e-008,0.8304
3.15158e-008,0.7096
3.15544e-008,0.5979
3.15929e-008,0.5043
3.16315e-008,0.4375
3.16701e-008,0.3908
3.17087e-008,0.3613
3.17472e-008,0.3592
3.17858e-008,0.3855
3.18244e-008,0.4441
3.18629e-008,0.5325
3.19015e-008,0.6399
3.19401e-008,0.7479
3.19787e-008,0.8452
3.20173e-008,0.9314
3.20558e-008,1.0038
3.20944e-008,1.0574
3.21330e-008,1.0969
3.21715e-008,1.1339
3.22101e-008,1.1556
3.22487e-008,1.1599
3.22873e-008,1.1385
3.23259e-008,1.0786
3.23644e-008,0.9850
3.24030e-008,0.8692
3.24416e-008,0.7471
3.24801e-008,0.6319
3.25187e-008,0.5312
3.25573e-008,0.4557
3.25959e-008,0.4047
3.26344e-008,0.3685
3.26730e-008,0.3573
3.27116e-008,0.3741
3.27502e-008,0.4223
3.27888e-008,0.5021
3.28273e-008,0.6050
3.28659e-008,0.7144
3.29045e-008,0.8157
3.29430e-008,0.9053
3.29816e-008,0.9827
3.30202e-008,1.0426
3.30588e-008,1.0849
3.30974e-008,1.1237
3.31359e-008,1.1507
3.31745e-008,1.1607
3.32131e-008,1.1491
3.32516e-008,1.1018
3.32902e-008,1.0176
3.33288e-008,0.9074
3.33674e-008,0.7853
3.34060e-008,0.6671
3.34445e-008,0.5608
3.34831e-008,0.4766
3.35217e-008,0.4190
3.35603e-008,0.3777
3.35988e-008,0.3577
3.36374e-008,0.3656
3.36760e-008,0.4034
3.37145e-008,0.4737
3.37531e-008,0.5707
3.37917e-008,0.6803
3.38303e-008,0.7850
3.38689e-008,0.8782
3.39074e-008,0.9599
3.39460e-008,1.0258
3.39846e-008,1.0727
3.40231e-008,1.1119
3.40617e-008,1.1442
3.41003e-008,1.1595
3.41389e-008,1.1560
3.41775e-008,1.1213
3.42160e-008,1.0476
3.42546e-008,0.9444
3.42932e-008,0.8240
3.43318e-008,0.7036
3.43703e-008,0.5926
3.44089e-008,0.5002
3.44475e-008,0.4349
3.44860e-008,0.3892
3.45246e-008,0.3609
3.45632e-008,0.3600
3.46018e-008,0.3879
3.46404e-008,0.4481
3.46789e-008,0.5378
3.47175e-008,0.6455
3.47561e-008,0.7531
3.47946e-008,0.8499
3.48332e-008,0.9355
3.48718e-008,1.0070
3.49104e-008,1.0596
3.49490e-008,1.0983
3.49875e-008,1.1348
3.50261e-008,1.1560
3.50647e-008,1.1593
3.51032e-008,1.1362
3.51418e-008,1.0742
3.51804e-008,0.9795
3.52190e-008,0.8631
3.52575e-008,0.7410
3.52961e-008,0.6263
3.53347e-008,0.5268
3.53733e-008,0.4527
3.54119e-008,0.4022
3.54504e-008,0.3668
3.54890e-008,0.3572
3.55276e-008,0.3757
3.55661e-008,0.4256
3.56047e-008,0.5068
3.56433e-008,0.6106
3.56819e-008,0.7200
3.57205e-008,0.8205
3.57590e-008,0.9096
3.57976e-008,0.9862
3.58362e-008,1.0451
3.58747e-008,1.0864
3.59133e-008,1.1246
3.59519e-008,1.1513
3.59905e-008,1.1605
3.60290e-008,1.1474
3.60676e-008,1.0981
3.61062e-008,1.0123
3.61448e-008,0.9014
3.61834e-008,0.7792
3.62219e-008,0.6613
3.62605e-008,0.5559
3.62991e-008,0.4730
3.63376e-008,0.4165
3.63762e-008,0.3756
3.64148e-008,0.3572
3.64534e-008,0.3666
3.64920e-008,0.4061
3.65305e-008,0.4780
3.65691e-008,0.5761
3.66077e-008,0.6859
3.66462e-008,0.7901
3.66848e-008,0.8826
3.67234e-008,0.9637
3.67620e-008,1.0287
3.68006e-008,1.0745
3.68391e-008,1.1130
3.68777e-008,1.1449
3.69163e-008,1.1596
3.69549e-008,1.1549
3.69934e-008,1.1182
3.70320e-008,1.0426
3.70706e-008,0.9386
3.71091e-008,0.8178
3.71477e-008,0.6976
3.71863e-008,0.5873
3.72249e-008,0.4961
3.72635e-008,0.4321
3.73020e-008,0.3867
3.73406e-008,0.3598
3.73792e-008,0.3605
3.74177e-008,0.3900
3.74563e-008,0.4519
3.74949e-008,0.5429
3.75335e-008,0.6512
3.75721e-008,0.7584
3.76106e-008,0.8545
3.76492e-008,0.9395
3.76878e-008,1.0102
3.77263e-008,1.0618
3.77649e-008,1.1008
3.78035e-008,1.1369
3.78421e-008,1.1569
3.78806e-008,1.1591
3.79192e-008,1.1342
3.79578e-008,1.0703
3.79964e-008,0.9740
3.80350e-008,0.8566
3.80735e-008,0.7348
3.81121e-008,0.6207
3.81507e-008,0.5222
3.81892e-008,0.4496
3.82278e-008,0.4003
3.82664e-008,0.3661
3.83050e-008,0.3577
3.83436e-008,0.3776
3.83821e-008,0.4291
3.84207e-008,0.5117
3.84593e-008,0.6162
3.84978e-008,0.7253
3.85364e-008,0.8254
3.85750e-008,0.9139
3.86136e-008,0.9897
3.86521e-008,1.0476
3.86907e-008,1.0888
3.87293e-008,1.1272
3.87679e-008,1.1525
3.88065e-008,1.1607
3.88450e-008,1.1461
3.88836e-008,1.0947
3.89222e-008,1.0073
3.89607e-008,0.8951
3.89993e-008,0.7729
3.90379e-008,0.6556
3.90765e-008,0.5510
3.91151e-008,0.4695
3.91536e-008,0.4142
3.91922e-008,0.3745
3.92308e-008,0.3573
3.92693e-008,0.3680
3.93079e-008,0.4092
3.93465e-008,0.4826
3.93851e-008,0.5817
3.94237e-008,0.6914
3.94622e-008,0.7951
3.95008e-008,0.8871
3.95394e-008,0.9675
3.95780e-008,1.0315
3.96165e-008,1.0767
3.96551e-008,1.1158
3.96937e-008,1.1465
3.97322e-008,1.1601
3.97708e-008,1.1541
3.98094e-008,1.1154
3.98480e-008,1.0382
3.98866e-008,0.9326
3.99251e-008,0.8114
3.99637e-008,0.6917
4.00023e-008,0.5821
4.00408e-008,0.4923
4.00794e-008,0.4295
4.01180e-008,0.3853
4.01566e-008,0.3595
4.01952e-008,0.3615
4.02337e-008,0.3925
4.02723e-008,0.4561
4.03109e-008,0.5483
4.03494e-008,0.6568
4.03880e-008,0.7636
4.04266e-008,0.8592
4.04652e-008,0.9435
4.05037e-008,1.0133
4.05423e-008,1.0640
4.05809e-008,1.1036
4.06195e-008,1.1390
4.06581e-008,1.1577
4.06966e-008,1.1588
4.07352e-008,1.1321
4.07738e-008,1.0663
4.08123e-008,0.9684
4.08509e-008,0.8502
4.08895e-008,0.7288
4.09281e-008,0.6152
4.09667e-008,0.5178
4.10052e-008,0.4466
4.10438e-008,0.3979
4.10824e-008,0.3646
4.11209e-008,0.3579
4.11595e-008,0.3793
4.11981e-008,0.4325
4.12367e-008,0.5165
4.12752e-008,0.6219
4.13138e-008,0.7309
4.13524e-008,0.8302
4.13910e-008,0.9181
