.HEADER
..NAMES
Time,V U5.H7
5.2076e-009,0.3948
5.2462e-009,0.3704
5.2848e-009,0.3739
5.3234e-009,0.4091
5.3619e-009,0.4758
5.4005e-009,0.5710
5.4391e-009,0.6800
5.4776e-009,0.7770
5.5162e-009,0.8649
5.5548e-009,0.9411
5.5934e-009,1.0021
5.6320e-009,1.0468
5.6705e-009,1.0875
5.7091e-009,1.1281
5.7477e-009,1.1443
5.7863e-009,1.1449
5.8248e-009,1.1118
5.8634e-009,1.0398
5.9020e-009,0.9428
5.9405e-009,0.8312
5.9791e-009,0.7155
6.0177e-009,0.6096
6.0563e-009,0.5207
6.0948e-009,0.4562
6.1334e-009,0.4135
6.1720e-009,0.3848
6.2106e-009,0.3661
6.2492e-009,0.3574
6.2877e-009,0.3534
6.3263e-009,0.3474
6.3649e-009,0.3418
6.4035e-009,0.3347
6.4420e-009,0.3267
6.4806e-009,0.3208
6.5192e-009,0.3171
6.5577e-009,0.3159
6.5963e-009,0.3173
6.6349e-009,0.3233
6.6735e-009,0.3415
6.7121e-009,0.3821
6.7506e-009,0.4532
6.7892e-009,0.5524
6.8278e-009,0.6691
6.8664e-009,0.7729
6.9049e-009,0.8622
6.9435e-009,0.9388
6.9821e-009,0.9997
7.0206e-009,1.0442
7.0592e-009,1.0749
7.0978e-009,1.0971
7.1364e-009,1.1135
7.1749e-009,1.1250
7.2135e-009,1.1332
7.2521e-009,1.1413
7.2907e-009,1.1507
7.3293e-009,1.1601
7.3678e-009,1.1683
7.4064e-009,1.1741
7.4450e-009,1.1748
7.4835e-009,1.1737
7.5221e-009,1.1735
7.5607e-009,1.1733
7.5993e-009,1.1728
7.6379e-009,1.1722
7.6764e-009,1.1723
7.7150e-009,1.1730
7.7536e-009,1.1734
7.7922e-009,1.1738
7.8307e-009,1.1746
7.8693e-009,1.1757
7.9079e-009,1.1762
7.9464e-009,1.1763
7.9850e-009,1.1761
8.0236e-009,1.1773
8.0622e-009,1.1804
8.1008e-009,1.1778
8.1393e-009,1.1564
8.1779e-009,1.0976
8.2165e-009,1.0030
8.2550e-009,0.8960
8.2936e-009,0.7824
8.3322e-009,0.6697
8.3708e-009,0.5707
8.4093e-009,0.4936
8.4479e-009,0.4402
8.4865e-009,0.4036
8.5251e-009,0.3788
8.5637e-009,0.3639
8.6022e-009,0.3564
8.6408e-009,0.3516
8.6794e-009,0.3468
8.7179e-009,0.3409
8.7565e-009,0.3324
8.7951e-009,0.3238
8.8337e-009,0.3194
8.8722e-009,0.3177
8.9108e-009,0.3173
8.9494e-009,0.3190
8.9880e-009,0.3271
9.0266e-009,0.3489
9.0651e-009,0.3943
9.1037e-009,0.4709
9.1423e-009,0.5754
9.1808e-009,0.6919
9.2194e-009,0.7919
9.2580e-009,0.8792
9.2966e-009,0.9528
9.3352e-009,1.0102
9.3737e-009,1.0515
9.4123e-009,1.0804
9.4509e-009,1.1014
9.4895e-009,1.1165
9.5280e-009,1.1269
9.5666e-009,1.1349
9.6052e-009,1.1433
9.6437e-009,1.1527
9.6823e-009,1.1619
9.7209e-009,1.1699
9.7595e-009,1.1748
9.7981e-009,1.1747
9.8366e-009,1.1737
9.8752e-009,1.1735
9.9138e-009,1.1733
9.9524e-009,1.1727
9.9909e-009,1.1722
1.00295e-008,1.1725
1.00681e-008,1.1732
1.01066e-008,1.1735
1.01452e-008,1.1739
1.01838e-008,1.1750
1.02224e-008,1.1759
1.02610e-008,1.1763
1.02995e-008,1.1763
1.03381e-008,1.1760
1.03767e-008,1.1753
1.04152e-008,1.1751
1.04538e-008,1.1754
1.04924e-008,1.1757
1.05310e-008,1.1757
1.05695e-008,1.1757
1.06081e-008,1.1759
1.06467e-008,1.1760
1.06853e-008,1.1760
1.07239e-008,1.1760
1.07624e-008,1.1761
1.08010e-008,1.1763
1.08396e-008,1.1782
1.08781e-008,1.1814
1.09167e-008,1.1780
1.09553e-008,1.1547
1.09939e-008,1.0937
1.10324e-008,0.9980
1.10710e-008,0.8905
1.11096e-008,0.7764
1.11482e-008,0.6643
1.11868e-008,0.5663
1.12253e-008,0.4904
1.12639e-008,0.4381
1.13025e-008,0.4022
1.13410e-008,0.3782
1.13796e-008,0.3638
1.14182e-008,0.3565
1.14568e-008,0.3517
1.14953e-008,0.3468
1.15339e-008,0.3407
1.15725e-008,0.3321
1.16111e-008,0.3237
1.16497e-008,0.3195
1.16882e-008,0.3178
1.17268e-008,0.3175
1.17654e-008,0.3188
1.18039e-008,0.3216
1.18425e-008,0.3248
1.18811e-008,0.3265
1.19197e-008,0.3268
1.19583e-008,0.3267
1.19968e-008,0.3268
1.20354e-008,0.3262
1.20740e-008,0.3249
1.21126e-008,0.3239
1.21511e-008,0.3232
1.21897e-008,0.3229
1.22283e-008,0.3233
1.22668e-008,0.3238
1.23054e-008,0.3240
1.23440e-008,0.3241
1.23826e-008,0.3242
1.24212e-008,0.3242
1.24597e-008,0.3239
1.24983e-008,0.3235
1.25369e-008,0.3233
1.25755e-008,0.3234
1.26140e-008,0.3233
1.26526e-008,0.3232
1.26912e-008,0.3235
1.27297e-008,0.3272
1.27683e-008,0.3398
1.28069e-008,0.3734
1.28455e-008,0.4393
1.28841e-008,0.5366
1.29226e-008,0.6536
1.29612e-008,0.7600
1.29998e-008,0.8525
1.30383e-008,0.9320
1.30769e-008,0.9954
1.31155e-008,1.0416
1.31541e-008,1.0731
1.31926e-008,1.0956
1.32312e-008,1.1119
1.32698e-008,1.1234
1.33084e-008,1.1317
1.33470e-008,1.1396
1.33855e-008,1.1489
1.34241e-008,1.1588
1.34627e-008,1.1677
1.35012e-008,1.1739
1.35398e-008,1.1750
1.35784e-008,1.1739
1.36170e-008,1.1737
1.36555e-008,1.1771
1.36941e-008,1.1800
1.37327e-008,1.1747
1.37713e-008,1.1494
1.38099e-008,1.0862
1.38484e-008,0.9895
1.38870e-008,0.8820
1.39256e-008,0.7682
1.39641e-008,0.6577
1.40027e-008,0.5613
1.40413e-008,0.4868
1.40799e-008,0.4353
1.41185e-008,0.3996
1.41570e-008,0.3757
1.41956e-008,0.3621
1.42342e-008,0.3555
1.42728e-008,0.3509
1.43113e-008,0.3457
1.43499e-008,0.3395
1.43885e-008,0.3310
1.44270e-008,0.3229
1.44656e-008,0.3189
1.45042e-008,0.3173
1.45428e-008,0.3172
1.45814e-008,0.3193
1.46199e-008,0.3283
1.46585e-008,0.3519
1.46971e-008,0.4004
1.47357e-008,0.4803
1.47742e-008,0.5873
1.48128e-008,0.7030
1.48514e-008,0.8012
1.48899e-008,0.8872
1.49285e-008,0.9593
1.49671e-008,1.0151
1.50057e-008,1.0549
1.50443e-008,1.0912
1.50828e-008,1.1326
1.51214e-008,1.1454
1.51600e-008,1.1465
1.51985e-008,1.1175
1.52371e-008,1.0489
1.52757e-008,0.9535
1.53143e-008,0.8443
1.53528e-008,0.7295
1.53914e-008,0.6218
1.54300e-008,0.5293
1.54686e-008,0.4615
1.55071e-008,0.4149
1.55457e-008,0.3779
1.55843e-008,0.3689
1.56229e-008,0.3877
1.56615e-008,0.4402
1.57000e-008,0.5213
1.57386e-008,0.6282
1.57772e-008,0.7316
1.58158e-008,0.8238
1.58543e-008,0.9061
1.58929e-008,0.9747
1.59315e-008,1.0271
1.59701e-008,1.0641
1.60086e-008,1.0906
1.60472e-008,1.1112
1.60858e-008,1.1256
1.61243e-008,1.1338
1.61629e-008,1.1418
1.62015e-008,1.1510
1.62401e-008,1.1599
1.62786e-008,1.1672
1.63172e-008,1.1733
1.63558e-008,1.1754
1.63944e-008,1.1749
1.64329e-008,1.1746
1.64715e-008,1.1744
1.65101e-008,1.1739
1.65487e-008,1.1731
1.65873e-008,1.1727
1.66258e-008,1.1733
1.66644e-008,1.1737
1.67030e-008,1.1737
1.67416e-008,1.1744
1.67801e-008,1.1756
1.68187e-008,1.1762
1.68573e-008,1.1762
1.68959e-008,1.1762
1.69344e-008,1.1776
1.69730e-008,1.1807
1.70116e-008,1.1780
1.70501e-008,1.1566
1.70887e-008,1.0980
1.71273e-008,1.0035
1.71659e-008,0.8964
1.72044e-008,0.7829
1.72430e-008,0.6703
1.72816e-008,0.5711
1.73202e-008,0.4939
1.73588e-008,0.4404
1.73973e-008,0.3982
1.74359e-008,0.3716
1.74745e-008,0.3749
1.75131e-008,0.4056
1.75516e-008,0.4705
1.75902e-008,0.5659
1.76288e-008,0.6749
1.76674e-008,0.7713
1.77059e-008,0.8586
1.77445e-008,0.9366
1.77831e-008,0.9996
1.78216e-008,1.0451
1.78602e-008,1.0843
1.78988e-008,1.1273
1.79374e-008,1.1447
1.79759e-008,1.1467
1.80145e-008,1.1172
1.80531e-008,1.0495
1.80917e-008,0.9542
1.81302e-008,0.8440
1.81688e-008,0.7283
1.82074e-008,0.6206
1.82460e-008,0.5290
1.82846e-008,0.4618
1.83231e-008,0.4175
1.83617e-008,0.3878
1.84003e-008,0.3678
1.84389e-008,0.3580
1.84774e-008,0.3541
1.85160e-008,0.3483
1.85546e-008,0.3424
1.85932e-008,0.3355
1.86317e-008,0.3277
1.86703e-008,0.3215
1.87089e-008,0.3175
1.87474e-008,0.3160
1.87860e-008,0.3169
1.88246e-008,0.3190
1.88632e-008,0.3221
1.89017e-008,0.3252
1.89403e-008,0.3266
1.89789e-008,0.3264
1.90175e-008,0.3265
1.90560e-008,0.3265
1.90946e-008,0.3252
1.91332e-008,0.3239
1.91718e-008,0.3232
1.92104e-008,0.3228
1.92489e-008,0.3230
1.92875e-008,0.3258
1.93261e-008,0.3361
1.93647e-008,0.3644
1.94032e-008,0.4230
1.94418e-008,0.5138
1.94804e-008,0.6284
1.95190e-008,0.7385
1.95575e-008,0.8329
1.95961e-008,0.9158
1.96347e-008,0.9830
1.96732e-008,1.0329
1.97118e-008,1.0679
1.97504e-008,1.1104
1.97890e-008,1.1390
1.98275e-008,1.1475
1.98661e-008,1.1383
1.99047e-008,1.0927
1.99433e-008,1.0107
1.99819e-008,0.9096
2.00204e-008,0.7967
2.00590e-008,0.6839
2.00976e-008,0.5812
2.01362e-008,0.4982
2.01747e-008,0.4410
2.02133e-008,0.4030
2.02519e-008,0.3773
2.02905e-008,0.3613
2.03290e-008,0.3560
2.03676e-008,0.3515
2.04062e-008,0.3450
2.04447e-008,0.3394
2.04833e-008,0.3321
2.05219e-008,0.3245
2.05605e-008,0.3193
2.05990e-008,0.3164
2.06376e-008,0.3160
2.06762e-008,0.3178
2.07148e-008,0.3260
2.07533e-008,0.3491
2.07919e-008,0.3971
2.08305e-008,0.4758
2.08691e-008,0.5812
2.09077e-008,0.6975
2.09462e-008,0.7964
2.09848e-008,0.8827
2.10234e-008,0.9555
2.10620e-008,1.0124
2.11005e-008,1.0530
2.11391e-008,1.0810
2.11777e-008,1.1016
2.12163e-008,1.1167
2.12548e-008,1.1271
2.12934e-008,1.1350
2.13320e-008,1.1435
2.13705e-008,1.1531
2.14091e-008,1.1622
2.14477e-008,1.1700
2.14863e-008,1.1746
2.15248e-008,1.1744
2.15634e-008,1.1735
2.16020e-008,1.1733
2.16406e-008,1.1732
2.16791e-008,1.1726
2.17177e-008,1.1720
2.17563e-008,1.1723
2.17949e-008,1.1731
2.18335e-008,1.1734
2.18720e-008,1.1738
2.19106e-008,1.1749
2.19492e-008,1.1759
2.19878e-008,1.1762
2.20263e-008,1.1762
2.20649e-008,1.1760
2.21035e-008,1.1781
2.21420e-008,1.1806
2.21806e-008,1.1748
2.22192e-008,1.1454
2.22578e-008,1.0758
2.22963e-008,0.9759
2.23349e-008,0.8674
2.23735e-008,0.7527
2.24121e-008,0.6426
2.24506e-008,0.5484
2.24892e-008,0.4777
2.25278e-008,0.4295
2.25664e-008,0.3961
2.26050e-008,0.3740
2.26435e-008,0.3614
2.26821e-008,0.3550
2.27207e-008,0.3504
2.27593e-008,0.3454
2.27978e-008,0.3389
2.28364e-008,0.3299
2.28750e-008,0.3222
2.29136e-008,0.3188
2.29521e-008,0.3174
2.29907e-008,0.3174
2.30293e-008,0.3190
2.30678e-008,0.3220
2.31064e-008,0.3251
2.31450e-008,0.3264
2.31836e-008,0.3265
2.32221e-008,0.3265
2.32607e-008,0.3265
2.32993e-008,0.3258
2.33379e-008,0.3245
2.33764e-008,0.3236
2.34150e-008,0.3228
2.34536e-008,0.3227
2.34922e-008,0.3243
2.35308e-008,0.3307
2.35693e-008,0.3494
2.36079e-008,0.3938
2.36465e-008,0.4717
2.36851e-008,0.5782
2.37236e-008,0.6943
2.37622e-008,0.7941
2.38008e-008,0.8826
2.38394e-008,0.9567
2.38779e-008,1.0139
2.39165e-008,1.0542
2.39551e-008,1.0819
2.39936e-008,1.1022
2.40322e-008,1.1167
2.40708e-008,1.1269
2.41094e-008,1.1347
2.41479e-008,1.1429
2.41865e-008,1.1526
2.42251e-008,1.1622
2.42637e-008,1.1704
2.43023e-008,1.1748
2.43408e-008,1.1745
2.43794e-008,1.1738
2.44180e-008,1.1745
2.44566e-008,1.1790
2.44951e-008,1.1794
2.45337e-008,1.1689
2.45723e-008,1.1315
2.46109e-008,1.0537
2.46494e-008,0.9510
2.46880e-008,0.8412
2.47266e-008,0.7269
2.47651e-008,0.6206
2.48037e-008,0.5314
2.48423e-008,0.4656
2.48809e-008,0.4199
2.49194e-008,0.3810
2.49580e-008,0.3693
2.49966e-008,0.3848
2.50352e-008,0.4322
2.50737e-008,0.5117
2.51123e-008,0.6172
2.51509e-008,0.7215
2.51895e-008,0.8133
2.52281e-008,0.8968
2.52666e-008,0.9683
2.53052e-008,1.0230
2.53438e-008,1.0613
2.53824e-008,1.0888
2.54209e-008,1.1100
2.54595e-008,1.1247
2.54981e-008,1.1326
2.55367e-008,1.1406
2.55752e-008,1.1500
2.56138e-008,1.1590
2.56524e-008,1.1667
2.56909e-008,1.1730
2.57295e-008,1.1755
2.57681e-008,1.1749
2.58067e-008,1.1747
2.58452e-008,1.1748
2.58838e-008,1.1744
2.59224e-008,1.1733
2.59610e-008,1.1728
2.59995e-008,1.1734
2.60381e-008,1.1739
2.60767e-008,1.1737
2.61153e-008,1.1744
2.61539e-008,1.1758
2.61924e-008,1.1764
2.62310e-008,1.1764
2.62696e-008,1.1763
2.63082e-008,1.1759
2.63467e-008,1.1755
2.63853e-008,1.1755
2.64239e-008,1.1757
2.64625e-008,1.1759
2.65010e-008,1.1758
2.65396e-008,1.1758
2.65782e-008,1.1761
2.66167e-008,1.1762
2.66553e-008,1.1760
2.66939e-008,1.1761
2.67325e-008,1.1763
2.67710e-008,1.1771
2.68096e-008,1.1805
2.68482e-008,1.1808
2.68868e-008,1.1671
2.69254e-008,1.1217
2.69639e-008,1.0364
2.70025e-008,0.9315
2.70411e-008,0.8199
2.70797e-008,0.7052
2.71182e-008,0.6009
2.71568e-008,0.5161
2.71954e-008,0.4554
2.72340e-008,0.4142
2.72725e-008,0.3860
2.73111e-008,0.3682
2.73497e-008,0.3587
2.73882e-008,0.3535
2.74268e-008,0.3487
2.74654e-008,0.3432
2.75040e-008,0.3356
2.75425e-008,0.3265
2.75811e-008,0.3206
2.76197e-008,0.3183
2.76583e-008,0.3175
2.76968e-008,0.3181
2.77354e-008,0.3204
2.77740e-008,0.3237
2.78126e-008,0.3261
2.78512e-008,0.3268
2.78897e-008,0.3267
2.79283e-008,0.3268
2.79669e-008,0.3265
2.80055e-008,0.3255
2.80440e-008,0.3243
2.80826e-008,0.3235
2.81212e-008,0.3229
2.81598e-008,0.3233
2.81983e-008,0.3264
2.82369e-008,0.3365
2.82755e-008,0.3643
2.83140e-008,0.4226
2.83526e-008,0.5134
2.83912e-008,0.6278
2.84298e-008,0.7379
2.84683e-008,0.8326
2.85069e-008,0.9157
2.85455e-008,0.9829
2.85841e-008,1.0328
2.86226e-008,1.0679
2.86612e-008,1.1105
2.86998e-008,1.1391
2.87384e-008,1.1476
2.87770e-008,1.1387
2.88155e-008,1.0931
2.88541e-008,1.0111
2.88927e-008,0.9101
2.89313e-008,0.7973
2.89698e-008,0.6844
2.90084e-008,0.5817
2.90470e-008,0.4986
2.90855e-008,0.4413
2.91241e-008,0.4033
2.91627e-008,0.3775
2.92013e-008,0.3615
2.92398e-008,0.3561
2.92784e-008,0.3516
2.93170e-008,0.3451
2.93556e-008,0.3396
2.93941e-008,0.3322
2.94327e-008,0.3246
2.94713e-008,0.3194
2.95099e-008,0.3165
2.95485e-008,0.3161
2.95870e-008,0.3173
2.96256e-008,0.3197
2.96642e-008,0.3231
2.97028e-008,0.3258
2.97413e-008,0.3264
2.97799e-008,0.3262
2.98185e-008,0.3266
2.98570e-008,0.3260
2.98956e-008,0.3243
2.99342e-008,0.3235
2.99728e-008,0.3229
3.00113e-008,0.3227
3.00499e-008,0.3228
3.00885e-008,0.3231
3.01271e-008,0.3236
3.01657e-008,0.3238
3.02042e-008,0.3238
3.02428e-008,0.3239
3.02814e-008,0.3238
3.03199e-008,0.3233
3.03585e-008,0.3230
3.03971e-008,0.3231
3.04357e-008,0.3231
3.04743e-008,0.3229
3.05128e-008,0.3232
3.05514e-008,0.3269
3.05900e-008,0.3395
3.06285e-008,0.3727
3.06671e-008,0.4383
3.07057e-008,0.5354
3.07443e-008,0.6525
3.07829e-008,0.7590
3.08214e-008,0.8516
3.08600e-008,0.9312
3.08986e-008,0.9948
3.09372e-008,1.0411
3.09757e-008,1.0727
3.10143e-008,1.0952
3.10529e-008,1.1116
3.10914e-008,1.1231
3.11300e-008,1.1315
3.11686e-008,1.1394
3.12072e-008,1.1486
3.12458e-008,1.1585
3.12843e-008,1.1674
3.13229e-008,1.1737
3.13615e-008,1.1748
3.14000e-008,1.1737
3.14386e-008,1.1734
3.14772e-008,1.1731
3.15158e-008,1.1725
3.15544e-008,1.1717
3.15929e-008,1.1718
3.16315e-008,1.1725
3.16701e-008,1.1730
3.17087e-008,1.1734
3.17472e-008,1.1742
3.17858e-008,1.1754
3.18244e-008,1.1760
3.18629e-008,1.1761
3.19015e-008,1.1759
3.19401e-008,1.1752
3.19787e-008,1.1748
3.20173e-008,1.1750
3.20558e-008,1.1753
3.20944e-008,1.1754
3.21330e-008,1.1754
3.21715e-008,1.1755
3.22101e-008,1.1758
3.22487e-008,1.1758
3.22873e-008,1.1757
3.23259e-008,1.1758
3.23644e-008,1.1760
3.24030e-008,1.1759
3.24416e-008,1.1758
3.24801e-008,1.1757
3.25187e-008,1.1757
3.25573e-008,1.1758
3.25959e-008,1.1759
3.26344e-008,1.1760
3.26730e-008,1.1760
3.27116e-008,1.1760
3.27502e-008,1.1760
3.27888e-008,1.1761
3.28273e-008,1.1761
3.28659e-008,1.1768
3.29045e-008,1.1803
3.29430e-008,1.1811
3.29816e-008,1.1686
3.30202e-008,1.1253
3.30588e-008,1.0418
3.30974e-008,0.9374
3.31359e-008,0.8263
3.31745e-008,0.7114
3.32131e-008,0.6063
3.32516e-008,0.5201
3.32902e-008,0.4581
3.33288e-008,0.4141
3.33674e-008,0.3778
3.34060e-008,0.3713
3.34445e-008,0.3903
3.34831e-008,0.4425
3.35217e-008,0.5269
3.35603e-008,0.6345
3.35988e-008,0.7363
3.36374e-008,0.8266
3.36760e-008,0.9087
3.37145e-008,0.9780
3.37531e-008,1.0299
3.37917e-008,1.0680
3.38303e-008,1.1137
3.38689e-008,1.1397
3.39074e-008,1.1488
3.39460e-008,1.1327
3.39846e-008,1.0792
3.40231e-008,0.9920
3.40617e-008,0.8870
3.41003e-008,0.7713
3.41389e-008,0.6597
3.41775e-008,0.5610
3.42160e-008,0.4840
3.42546e-008,0.4321
3.42932e-008,0.3977
3.43318e-008,0.3743
3.43703e-008,0.3604
3.44089e-008,0.3556
3.44475e-008,0.3507
3.44860e-008,0.3447
3.45246e-008,0.3384
3.45632e-008,0.3306
3.46018e-008,0.3236
3.46404e-008,0.3188
3.46789e-008,0.3163
3.47175e-008,0.3164
3.47561e-008,0.3195
3.47946e-008,0.3306
3.48332e-008,0.3589
3.48718e-008,0.4147
3.49104e-008,0.5007
3.49490e-008,0.6114
3.49875e-008,0.7246
3.50261e-008,0.8198
3.50647e-008,0.9030
3.51032e-008,0.9719
3.51418e-008,1.0244
3.51804e-008,1.0616
3.52190e-008,1.1006
3.52575e-008,1.1364
3.52961e-008,1.1471
3.53347e-008,1.1439
3.53733e-008,1.1070
3.54119e-008,1.0313
3.54504e-008,0.9328
3.54890e-008,0.8212
3.55276e-008,0.7069
3.55661e-008,0.6016
3.56047e-008,0.5136
3.56433e-008,0.4510
3.56819e-008,0.4099
3.57205e-008,0.3823
3.57590e-008,0.3642
3.57976e-008,0.3570
3.58362e-008,0.3531
3.58747e-008,0.3466
3.59133e-008,0.3411
3.59519e-008,0.3341
3.59905e-008,0.3262
3.60290e-008,0.3204
3.60676e-008,0.3170
3.61062e-008,0.3161
3.61448e-008,0.3171
3.61834e-008,0.3192
3.62219e-008,0.3225
3.62605e-008,0.3255
3.62991e-008,0.3265
3.63376e-008,0.3263
3.63762e-008,0.3266
3.64148e-008,0.3263
3.64534e-008,0.3247
3.64920e-008,0.3237
3.65305e-008,0.3231
3.65691e-008,0.3227
3.66077e-008,0.3231
3.66462e-008,0.3267
3.66848e-008,0.3389
3.67234e-008,0.3709
3.67620e-008,0.4345
3.68006e-008,0.5297
3.68391e-008,0.6460
3.68777e-008,0.7532
3.69163e-008,0.8461
3.69549e-008,0.9268
3.69934e-008,0.9915
3.70320e-008,1.0387
3.70706e-008,1.0725
3.71091e-008,1.1159
3.71477e-008,1.1406
3.71863e-008,1.1474
3.72249e-008,1.1338
3.72635e-008,1.0821
3.73020e-008,0.9963
3.73406e-008,0.8934
3.73792e-008,0.7795
3.74177e-008,0.6676
3.74563e-008,0.5672
3.74949e-008,0.4881
3.75335e-008,0.4339
3.75721e-008,0.3912
3.76106e-008,0.3694
3.76492e-008,0.3750
3.76878e-008,0.4134
3.77263e-008,0.4826
3.77649e-008,0.5802
3.78035e-008,0.6887
3.78421e-008,0.7849
3.78806e-008,0.8719
3.79192e-008,0.9469
3.79578e-008,1.0064
3.79964e-008,1.0498
3.80350e-008,1.0918
3.80735e-008,1.1298
3.81121e-008,1.1450
3.81507e-008,1.1432
3.81892e-008,1.1066
3.82278e-008,1.0316
3.82664e-008,0.9332
3.83050e-008,0.8205
3.83436e-008,0.7054
3.83821e-008,0.6006
3.84207e-008,0.5136
3.84593e-008,0.4513
3.84978e-008,0.4056
3.85364e-008,0.3742
3.85750e-008,0.3716
3.86136e-008,0.3975
3.86521e-008,0.4571
3.86907e-008,0.5462
3.87293e-008,0.6552
3.87679e-008,0.7548
3.88065e-008,0.8448
3.88450e-008,0.9242
3.88836e-008,0.9889
3.89222e-008,1.0372
3.89607e-008,1.0769
3.89993e-008,1.1218
3.90379e-008,1.1413
3.90765e-008,1.1470
3.91151e-008,1.1227
3.91536e-008,1.0591
3.91922e-008,0.9660
3.92308e-008,0.8574
3.92693e-008,0.7413
3.93079e-008,0.6325
3.93465e-008,0.5387
3.93851e-008,0.4684
3.94237e-008,0.4216
3.94622e-008,0.3902
3.95008e-008,0.3693
3.95394e-008,0.3585
3.95780e-008,0.3543
3.96165e-008,0.3486
3.96551e-008,0.3429
3.96937e-008,0.3363
3.97322e-008,0.3282
3.97708e-008,0.3217
3.98094e-008,0.3175
3.98480e-008,0.3157
3.98866e-008,0.3165
3.99251e-008,0.3210
3.99637e-008,0.3356
4.00023e-008,0.3701
4.00408e-008,0.4342
4.00794e-008,0.5273
4.01180e-008,0.6423
4.01566e-008,0.7507
4.01952e-008,0.8425
4.02337e-008,0.9223
4.02723e-008,0.9870
4.03109e-008,1.0352
4.03494e-008,1.0687
4.03880e-008,1.0924
4.04266e-008,1.1100
4.04652e-008,1.1226
4.05037e-008,1.1313
4.05423e-008,1.1392
4.05809e-008,1.1484
4.06195e-008,1.1580
4.06581e-008,1.1664
4.06966e-008,1.1730
4.07352e-008,1.1749
4.07738e-008,1.1738
4.08123e-008,1.1735
4.08509e-008,1.1763
4.08895e-008,1.1801
4.09281e-008,1.1768
4.09667e-008,1.1563
4.10052e-008,1.1002
4.10438e-008,1.0075
4.10824e-008,0.9007
4.11209e-008,0.7878
4.11595e-008,0.6758
4.11981e-008,0.5764
4.12367e-008,0.4977
4.12752e-008,0.4426
4.13138e-008,0.4003
4.13524e-008,0.3712
4.13910e-008,0.3732
4.14296e-008,0.4025
