.HEADER
..NAMES
Time,V U3.T8
3.8509e-009,0.8090
3.8875e-009,0.7209
3.9242e-009,0.6335
3.9609e-009,0.5539
3.9976e-009,0.4883
4.0342e-009,0.4419
4.0709e-009,0.4171
4.1076e-009,0.4121
4.1443e-009,0.4213
4.1809e-009,0.4366
4.2176e-009,0.4486
4.2543e-009,0.4506
4.2910e-009,0.4400
4.3276e-009,0.4180
4.3643e-009,0.3877
4.4010e-009,0.3549
4.4377e-009,0.3259
4.4743e-009,0.3060
4.5110e-009,0.2997
4.5477e-009,0.3124
4.5844e-009,0.3484
4.6211e-009,0.4070
4.6577e-009,0.4821
4.6944e-009,0.5649
4.7311e-009,0.6496
4.7678e-009,0.7328
4.8044e-009,0.8099
4.8411e-009,0.8744
4.8778e-009,0.9222
4.9145e-009,0.9532
4.9511e-009,0.9694
4.9878e-009,0.9729
5.0245e-009,0.9679
5.0612e-009,0.9605
5.0978e-009,0.9571
5.1345e-009,0.9623
5.1712e-009,0.9771
5.2079e-009,0.9990
5.2445e-009,1.0239
5.2812e-009,1.0486
5.3179e-009,1.0705
5.3546e-009,1.0870
5.3912e-009,1.0966
5.4279e-009,1.0992
5.4646e-009,1.0950
5.5013e-009,1.0853
5.5379e-009,1.0731
5.5746e-009,1.0632
5.6113e-009,1.0588
5.6480e-009,1.0609
5.6846e-009,1.0682
5.7213e-009,1.0781
5.7580e-009,1.0881
5.7947e-009,1.0965
5.8313e-009,1.1027
5.8680e-009,1.1063
5.9047e-009,1.1076
5.9414e-009,1.1068
5.9780e-009,1.1042
6.0147e-009,1.1004
6.0514e-009,1.0962
6.0881e-009,1.0933
6.1247e-009,1.0927
6.1614e-009,1.0946
6.1981e-009,1.0980
6.2348e-009,1.1017
6.2714e-009,1.1041
6.3081e-009,1.1045
6.3448e-009,1.1029
6.3815e-009,1.1005
6.4181e-009,1.0968
6.4548e-009,1.0892
6.4915e-009,1.0725
6.5282e-009,1.0425
6.5648e-009,0.9982
6.6015e-009,0.9403
6.6382e-009,0.8688
6.6749e-009,0.7856
6.7115e-009,0.6971
6.7482e-009,0.6115
6.7849e-009,0.5353
6.8215e-009,0.4744
6.8582e-009,0.4336
6.8949e-009,0.4142
6.9316e-009,0.4133
6.9682e-009,0.4247
7.0049e-009,0.4398
7.0416e-009,0.4497
7.0783e-009,0.4486
7.1149e-009,0.4351
7.1516e-009,0.4107
7.1883e-009,0.3795
7.2250e-009,0.3472
7.2616e-009,0.3201
7.2983e-009,0.3020
7.3350e-009,0.2950
7.3717e-009,0.2999
7.4083e-009,0.3145
7.4450e-009,0.3341
7.4817e-009,0.3530
7.5184e-009,0.3659
7.5550e-009,0.3699
7.5917e-009,0.3645
7.6284e-009,0.3523
7.6651e-009,0.3370
7.7018e-009,0.3225
7.7384e-009,0.3117
7.7751e-009,0.3065
7.8118e-009,0.3068
7.8484e-009,0.3111
7.8851e-009,0.3174
7.9218e-009,0.3240
7.9585e-009,0.3288
7.9952e-009,0.3304
8.0318e-009,0.3284
8.0685e-009,0.3236
8.1052e-009,0.3173
8.1418e-009,0.3118
8.1785e-009,0.3090
8.2152e-009,0.3102
8.2519e-009,0.3149
8.2886e-009,0.3218
8.3252e-009,0.3289
8.3619e-009,0.3342
8.3986e-009,0.3367
8.4352e-009,0.3363
8.4719e-009,0.3336
8.5086e-009,0.3298
8.5453e-009,0.3260
8.5820e-009,0.3233
8.6186e-009,0.3224
8.6553e-009,0.3234
8.6920e-009,0.3262
8.7286e-009,0.3299
8.7653e-009,0.3334
8.8020e-009,0.3354
8.8387e-009,0.3351
8.8754e-009,0.3325
8.9120e-009,0.3283
8.9487e-009,0.3239
8.9854e-009,0.3207
9.0220e-009,0.3198
9.0587e-009,0.3213
9.0954e-009,0.3249
9.1321e-009,0.3292
9.1688e-009,0.3331
9.2054e-009,0.3354
9.2421e-009,0.3358
9.2788e-009,0.3341
9.3154e-009,0.3307
9.3521e-009,0.3266
9.3888e-009,0.3227
9.4255e-009,0.3201
9.4622e-009,0.3195
9.4988e-009,0.3212
9.5355e-009,0.3248
9.5722e-009,0.3293
9.6088e-009,0.3334
9.6455e-009,0.3361
9.6822e-009,0.3365
9.7189e-009,0.3347
9.7556e-009,0.3313
9.7922e-009,0.3273
9.8289e-009,0.3238
9.8656e-009,0.3215
9.9022e-009,0.3211
9.9389e-009,0.3224
9.9756e-009,0.3249
1.00123e-008,0.3281
1.00490e-008,0.3312
1.00856e-008,0.3336
1.01223e-008,0.3360
1.01590e-008,0.3407
1.01956e-008,0.3522
1.02323e-008,0.3754
1.02690e-008,0.4132
1.03057e-008,0.4660
1.03424e-008,0.5320
1.03790e-008,0.6095
1.04157e-008,0.6946
1.04524e-008,0.7798
1.04890e-008,0.8558
1.05257e-008,0.9160
1.05624e-008,0.9577
1.05991e-008,0.9804
1.06358e-008,0.9862
1.06724e-008,0.9808
1.07091e-008,0.9717
1.07458e-008,0.9661
1.07824e-008,0.9693
1.08191e-008,0.9833
1.08558e-008,1.0062
1.08925e-008,1.0342
1.09292e-008,1.0631
1.09658e-008,1.0883
1.10025e-008,1.1055
1.10392e-008,1.1127
1.10758e-008,1.1100
1.11125e-008,1.0992
1.11492e-008,1.0840
1.11859e-008,1.0691
1.12226e-008,1.0592
1.12592e-008,1.0567
1.12959e-008,1.0614
1.13326e-008,1.0713
1.13693e-008,1.0831
1.14059e-008,1.0940
1.14426e-008,1.1019
1.14793e-008,1.1060
1.15159e-008,1.1063
1.15526e-008,1.1036
1.15893e-008,1.0995
1.16260e-008,1.0956
1.16627e-008,1.0930
1.16993e-008,1.0927
1.17360e-008,1.0949
1.17727e-008,1.0992
1.18093e-008,1.1039
1.18460e-008,1.1074
1.18827e-008,1.1083
1.19194e-008,1.1060
1.19561e-008,1.1012
1.19927e-008,1.0951
1.20294e-008,1.0898
1.20661e-008,1.0863
1.21027e-008,1.0852
1.21394e-008,1.0862
1.21761e-008,1.0886
1.22128e-008,1.0915
1.22495e-008,1.0938
1.22861e-008,1.0951
1.23228e-008,1.0947
1.23595e-008,1.0928
1.23961e-008,1.0898
1.24328e-008,1.0865
1.24695e-008,1.0839
1.25062e-008,1.0829
1.25429e-008,1.0841
1.25795e-008,1.0872
1.26162e-008,1.0913
1.26529e-008,1.0951
1.26895e-008,1.0973
1.27262e-008,1.0974
1.27629e-008,1.0953
1.27996e-008,1.0917
1.28363e-008,1.0878
1.28729e-008,1.0847
1.29096e-008,1.0835
1.29463e-008,1.0846
1.29829e-008,1.0868
1.30196e-008,1.0867
1.30563e-008,1.0785
1.30930e-008,1.0565
1.31297e-008,1.0182
1.31663e-008,0.9632
1.32030e-008,0.8912
1.32397e-008,0.8043
1.32763e-008,0.7096
1.33130e-008,0.6169
1.33497e-008,0.5347
1.33864e-008,0.4701
1.34231e-008,0.4283
1.34597e-008,0.4099
1.34964e-008,0.4110
1.35331e-008,0.4246
1.35697e-008,0.4420
1.36064e-008,0.4538
1.36431e-008,0.4541
1.36798e-008,0.4412
1.37165e-008,0.4167
1.37531e-008,0.3843
1.37898e-008,0.3503
1.38265e-008,0.3210
1.38631e-008,0.3012
1.38998e-008,0.2933
1.39365e-008,0.2979
1.39732e-008,0.3127
1.40099e-008,0.3327
1.40465e-008,0.3519
1.40832e-008,0.3652
1.41199e-008,0.3696
1.41565e-008,0.3648
1.41932e-008,0.3533
1.42299e-008,0.3389
1.42666e-008,0.3252
1.43033e-008,0.3148
1.43399e-008,0.3094
1.43766e-008,0.3090
1.44133e-008,0.3124
1.44499e-008,0.3178
1.44866e-008,0.3235
1.45233e-008,0.3275
1.45600e-008,0.3286
1.45967e-008,0.3264
1.46333e-008,0.3217
1.46700e-008,0.3161
1.47067e-008,0.3117
1.47433e-008,0.3102
1.47800e-008,0.3123
1.48167e-008,0.3174
1.48534e-008,0.3239
1.48901e-008,0.3300
1.49267e-008,0.3342
1.49634e-008,0.3356
1.50001e-008,0.3344
1.50368e-008,0.3316
1.50734e-008,0.3280
1.51101e-008,0.3249
1.51468e-008,0.3231
1.51834e-008,0.3232
1.52201e-008,0.3251
1.52568e-008,0.3284
1.52935e-008,0.3321
1.53301e-008,0.3350
1.53668e-008,0.3361
1.54035e-008,0.3348
1.54402e-008,0.3313
1.54769e-008,0.3266
1.55135e-008,0.3222
1.55502e-008,0.3196
1.55869e-008,0.3194
1.56236e-008,0.3218
1.56602e-008,0.3259
1.56969e-008,0.3306
1.57336e-008,0.3345
1.57703e-008,0.3366
1.58069e-008,0.3365
1.58436e-008,0.3342
1.58803e-008,0.3303
1.59169e-008,0.3257
1.59536e-008,0.3217
1.59903e-008,0.3193
1.60270e-008,0.3191
1.60636e-008,0.3213
1.61003e-008,0.3254
1.61370e-008,0.3301
1.61737e-008,0.3343
1.62104e-008,0.3368
1.62470e-008,0.3369
1.62837e-008,0.3348
1.63204e-008,0.3311
1.63571e-008,0.3269
1.63937e-008,0.3234
1.64304e-008,0.3213
1.64671e-008,0.3211
1.65037e-008,0.3226
1.65404e-008,0.3254
1.65771e-008,0.3287
1.66138e-008,0.3317
1.66504e-008,0.3339
1.66871e-008,0.3360
1.67238e-008,0.3403
1.67605e-008,0.3513
1.67972e-008,0.3741
1.68338e-008,0.4117
1.68705e-008,0.4643
1.69072e-008,0.5302
1.69439e-008,0.6076
1.69805e-008,0.6927
1.70172e-008,0.7780
1.70539e-008,0.8542
1.70905e-008,0.9147
1.71272e-008,0.9568
1.71639e-008,0.9798
1.72006e-008,0.9860
1.72372e-008,0.9808
1.72739e-008,0.9718
1.73106e-008,0.9662
1.73473e-008,0.9694
1.73840e-008,0.9833
1.74206e-008,1.0060
1.74573e-008,1.0339
1.74940e-008,1.0627
1.75307e-008,1.0881
1.75673e-008,1.1059
1.76040e-008,1.1141
1.76407e-008,1.1128
1.76773e-008,1.1020
1.77140e-008,1.0807
1.77507e-008,1.0475
1.77874e-008,1.0031
1.78240e-008,0.9509
1.78607e-008,0.8921
1.78974e-008,0.8238
1.79341e-008,0.7453
1.79708e-008,0.6627
1.80074e-008,0.5842
1.80441e-008,0.5157
1.80808e-008,0.4625
1.81175e-008,0.4287
1.81541e-008,0.4152
1.81908e-008,0.4184
1.82275e-008,0.4319
1.82641e-008,0.4473
1.83008e-008,0.4566
1.83375e-008,0.4553
1.83742e-008,0.4426
1.84108e-008,0.4190
1.84475e-008,0.3873
1.84842e-008,0.3532
1.85209e-008,0.3230
1.85576e-008,0.3018
1.85942e-008,0.2930
1.86309e-008,0.2979
1.86676e-008,0.3142
1.87043e-008,0.3358
1.87409e-008,0.3557
1.87776e-008,0.3685
1.88143e-008,0.3716
1.88509e-008,0.3653
1.88876e-008,0.3524
1.89243e-008,0.3365
1.89610e-008,0.3209
1.89976e-008,0.3088
1.90343e-008,0.3022
1.90710e-008,0.3019
1.91077e-008,0.3070
1.91444e-008,0.3156
1.91810e-008,0.3253
1.92177e-008,0.3329
1.92544e-008,0.3357
1.92911e-008,0.3330
1.93277e-008,0.3259
1.93644e-008,0.3170
1.94011e-008,0.3092
1.94377e-008,0.3054
1.94744e-008,0.3068
1.95111e-008,0.3126
1.95478e-008,0.3210
1.95844e-008,0.3297
1.96211e-008,0.3368
1.96578e-008,0.3408
1.96945e-008,0.3414
1.97312e-008,0.3388
1.97678e-008,0.3337
1.98045e-008,0.3274
1.98412e-008,0.3218
1.98779e-008,0.3185
1.99145e-008,0.3184
1.99512e-008,0.3215
1.99879e-008,0.3269
2.00245e-008,0.3326
2.00612e-008,0.3366
2.00979e-008,0.3376
2.01346e-008,0.3355
2.01712e-008,0.3312
2.02079e-008,0.3263
2.02446e-008,0.3222
2.02813e-008,0.3202
2.03179e-008,0.3206
2.03546e-008,0.3232
2.03913e-008,0.3272
2.04280e-008,0.3325
2.04647e-008,0.3399
2.05013e-008,0.3523
2.05380e-008,0.3734
2.05747e-008,0.4062
2.06114e-008,0.4520
2.06480e-008,0.5101
2.06847e-008,0.5798
2.07214e-008,0.6598
2.07580e-008,0.7450
2.07947e-008,0.8264
2.08314e-008,0.8957
2.08681e-008,0.9480
2.09047e-008,0.9807
2.09414e-008,0.9940
2.09781e-008,0.9919
2.10148e-008,0.9815
2.10515e-008,0.9709
2.10881e-008,0.9670
2.11248e-008,0.9737
2.11615e-008,0.9913
2.11982e-008,1.0171
2.12348e-008,1.0474
2.12715e-008,1.0774
2.13082e-008,1.1019
2.13448e-008,1.1170
2.13815e-008,1.1212
2.14182e-008,1.1140
2.14549e-008,1.0945
2.14915e-008,1.0620
2.15282e-008,1.0172
2.15649e-008,0.9641
2.16016e-008,0.9056
2.16383e-008,0.8404
2.16749e-008,0.7662
2.17116e-008,0.6867
2.17483e-008,0.6092
2.17850e-008,0.5397
2.18216e-008,0.4827
2.18583e-008,0.4427
2.18950e-008,0.4217
2.19316e-008,0.4178
2.19683e-008,0.4259
2.20050e-008,0.4391
2.20417e-008,0.4496
2.20783e-008,0.4521
2.21150e-008,0.4444
2.21517e-008,0.4265
2.21884e-008,0.3994
2.22251e-008,0.3672
2.22617e-008,0.3361
2.22984e-008,0.3114
2.23351e-008,0.2970
2.23718e-008,0.2957
2.24084e-008,0.3069
2.24451e-008,0.3259
2.24818e-008,0.3462
2.25184e-008,0.3619
2.25551e-008,0.3695
2.25918e-008,0.3678
2.26285e-008,0.3584
2.26651e-008,0.3445
2.27018e-008,0.3291
2.27385e-008,0.3151
2.27752e-008,0.3054
2.28119e-008,0.3015
2.28485e-008,0.3035
2.28852e-008,0.3102
2.29219e-008,0.3196
2.29586e-008,0.3286
2.29952e-008,0.3343
2.30319e-008,0.3347
2.30686e-008,0.3301
2.31052e-008,0.3222
2.31419e-008,0.3140
2.31786e-008,0.3082
2.32153e-008,0.3069
2.32519e-008,0.3101
2.32886e-008,0.3167
2.33253e-008,0.3249
2.33620e-008,0.3326
2.33987e-008,0.3383
2.34353e-008,0.3411
2.34720e-008,0.3406
2.35087e-008,0.3371
2.35454e-008,0.3315
2.35820e-008,0.3255
2.36187e-008,0.3206
2.36554e-008,0.3185
2.36920e-008,0.3196
2.37287e-008,0.3236
2.37654e-008,0.3290
2.38021e-008,0.3339
2.38387e-008,0.3365
2.38754e-008,0.3363
2.39121e-008,0.3335
2.39488e-008,0.3293
2.39855e-008,0.3251
2.40221e-008,0.3222
2.40588e-008,0.3212
2.40955e-008,0.3223
2.41322e-008,0.3251
2.41688e-008,0.3293
2.42055e-008,0.3357
2.42422e-008,0.3465
2.42788e-008,0.3652
2.43155e-008,0.3951
2.43522e-008,0.4377
2.43889e-008,0.4925
2.44255e-008,0.5589
2.44622e-008,0.6359
2.44989e-008,0.7197
2.45356e-008,0.8025
2.45723e-008,0.8755
2.46089e-008,0.9329
2.46456e-008,0.9717
2.46823e-008,0.9910
2.47190e-008,0.9935
2.47556e-008,0.9854
2.47923e-008,0.9746
2.48290e-008,0.9684
2.48657e-008,0.9716
2.49023e-008,0.9858
2.49390e-008,1.0089
2.49757e-008,1.0377
2.50123e-008,1.0679
2.50490e-008,1.0944
2.50857e-008,1.1126
2.51224e-008,1.1205
2.51590e-008,1.1173
2.51957e-008,1.1021
2.52324e-008,1.0741
2.52691e-008,1.0329
2.53058e-008,0.9818
2.53424e-008,0.9246
2.53791e-008,0.8614
2.54158e-008,0.7894
2.54525e-008,0.7104
2.54891e-008,0.6314
2.55258e-008,0.5591
2.55625e-008,0.4982
2.55991e-008,0.4530
2.56358e-008,0.4266
2.56725e-008,0.4181
2.57092e-008,0.4233
2.57458e-008,0.4357
2.57825e-008,0.4475
2.58192e-008,0.4524
2.58559e-008,0.4475
2.58926e-008,0.4325
2.59292e-008,0.4078
2.59659e-008,0.3767
2.60026e-008,0.3449
2.60393e-008,0.3181
2.60759e-008,0.3005
2.61126e-008,0.2953
2.61493e-008,0.3030
2.61859e-008,0.3202
2.62226e-008,0.3405
2.62593e-008,0.3578
2.62960e-008,0.3678
2.63326e-008,0.3687
2.63693e-008,0.3615
2.64060e-008,0.3487
2.64427e-008,0.3337
2.64794e-008,0.3192
2.65160e-008,0.3082
2.65527e-008,0.3026
2.65894e-008,0.3028
2.66261e-008,0.3081
2.66627e-008,0.3167
2.66994e-008,0.3260
2.67361e-008,0.3328
2.67727e-008,0.3347
2.68094e-008,0.3316
2.68461e-008,0.3246
2.68828e-008,0.3164
2.69194e-008,0.3098
2.69561e-008,0.3075
2.69928e-008,0.3111
2.70295e-008,0.3220
2.70662e-008,0.3423
2.71028e-008,0.3748
2.71395e-008,0.4201
2.71762e-008,0.4770
2.72129e-008,0.5427
2.72495e-008,0.6154
2.72862e-008,0.6927
2.73229e-008,0.7696
2.73595e-008,0.8395
2.73962e-008,0.8970
2.74329e-008,0.9402
2.74696e-008,0.9685
2.75062e-008,0.9824
2.75429e-008,0.9847
2.75796e-008,0.9806
2.76163e-008,0.9762
2.76530e-008,0.9768
2.76896e-008,0.9855
2.77263e-008,1.0024
2.77630e-008,1.0254
2.77997e-008,1.0516
2.78363e-008,1.0773
2.78730e-008,1.0983
2.79097e-008,1.1114
2.79463e-008,1.1156
2.79830e-008,1.1103
2.80197e-008,1.0941
2.80564e-008,1.0649
2.80930e-008,1.0225
2.81297e-008,0.9703
2.81664e-008,0.9110
2.82031e-008,0.8439
2.82398e-008,0.7677
2.82764e-008,0.6868
2.83131e-008,0.6094
2.83498e-008,0.5411
2.83865e-008,0.4858
2.84231e-008,0.4473
2.84598e-008,0.4273
2.84965e-008,0.4233
2.85331e-008,0.4305
2.85698e-008,0.4418
2.86065e-008,0.4499
2.86432e-008,0.4499
2.86798e-008,0.4403
2.87165e-008,0.4214
2.87532e-008,0.3948
2.87899e-008,0.3644
2.88266e-008,0.3360
2.88632e-008,0.3145
2.88999e-008,0.3051
2.89366e-008,0.3139
2.89733e-008,0.3458
2.90099e-008,0.4002
2.90466e-008,0.4713
2.90833e-008,0.5509
2.91199e-008,0.6339
2.91566e-008,0.7177
2.91933e-008,0.7977
2.92300e-008,0.8665
2.92666e-008,0.9185
2.93033e-008,0.9524
2.93400e-008,0.9699
2.93767e-008,0.9734
2.94133e-008,0.9677
2.94500e-008,0.9598
2.94867e-008,0.9562
2.95234e-008,0.9615
2.95601e-008,0.9763
2.95967e-008,0.9979
2.96334e-008,1.0222
2.96701e-008,1.0464
2.97068e-008,1.0683
2.97434e-008,1.0855
2.97801e-008,1.0966
2.98168e-008,1.1010
2.98534e-008,1.0981
2.98901e-008,1.0866
2.99268e-008,1.0645
2.99635e-008,1.0309
3.00002e-008,0.9877
3.00368e-008,0.9365
3.00735e-008,0.8755
3.01102e-008,0.8016
3.01469e-008,0.7179
3.01835e-008,0.6332
3.02202e-008,0.5558
3.02569e-008,0.4920
3.02935e-008,0.4470
3.03302e-008,0.4233
3.03669e-008,0.4184
3.04036e-008,0.4266
3.04403e-008,0.4404
3.04769e-008,0.4518
3.05136e-008,0.4552
3.05503e-008,0.4483
3.05869e-008,0.4311
3.06236e-008,0.4046
3.06603e-008,0.3726
3.06970e-008,0.3409
3.07336e-008,0.3156
3.07703e-008,0.3026
3.08070e-008,0.3081
3.08437e-008,0.3370
3.08804e-008,0.3894
3.09170e-008,0.4593
3.09537e-008,0.5384
3.09904e-008,0.6207
3.10270e-008,0.7041
3.10637e-008,0.7849
3.11004e-008,0.8564
3.11371e-008,0.9121
3.11738e-008,0.9500
3.12104e-008,0.9709
3.12471e-008,0.9769
3.12838e-008,0.9725
3.13205e-008,0.9642
3.13571e-008,0.9590
3.13938e-008,0.9617
3.14305e-008,0.9736
3.14671e-008,0.9926
3.15038e-008,1.0153
3.15405e-008,1.0390
3.15772e-008,1.0616
3.16139e-008,1.0810
3.16505e-008,1.0949
3.16872e-008,1.1022
3.17239e-008,1.1020
3.17605e-008,1.0924
3.17972e-008,1.0716
3.18339e-008,1.0387
3.18706e-008,0.9954
3.19072e-008,0.9441
3.19439e-008,0.8837
3.19806e-008,0.8113
3.20173e-008,0.7289
3.20540e-008,0.6445
3.20906e-008,0.5667
3.21273e-008,0.5017
3.21640e-008,0.4547
3.22006e-008,0.4284
3.22373e-008,0.4207
3.22740e-008,0.4265
3.23107e-008,0.4386
3.23474e-008,0.4496
3.23840e-008,0.4535
3.24207e-008,0.4479
3.24574e-008,0.4325
3.24941e-008,0.4080
3.25307e-008,0.3775
3.25674e-008,0.3463
3.26041e-008,0.3202
3.26407e-008,0.3034
3.26774e-008,0.2986
3.27141e-008,0.3061
3.27508e-008,0.3220
3.27875e-008,0.3401
3.28241e-008,0.3548
3.28608e-008,0.3626
3.28975e-008,0.3624
3.29341e-008,0.3557
3.29708e-008,0.3451
3.30075e-008,0.3333
3.30442e-008,0.3224
3.30808e-008,0.3141
3.31175e-008,0.3099
3.31542e-008,0.3100
3.31909e-008,0.3136
3.32276e-008,0.3196
3.32642e-008,0.3258
3.33009e-008,0.3295
3.33376e-008,0.3293
3.33742e-008,0.3252
3.34109e-008,0.3189
3.34476e-008,0.3127
3.34843e-008,0.3090
3.35210e-008,0.3093
3.35576e-008,0.3135
3.35943e-008,0.3200
3.36310e-008,0.3270
3.36677e-008,0.3330
3.37043e-008,0.3368
3.37410e-008,0.3381
3.37777e-008,0.3369
3.38143e-008,0.3338
3.38510e-008,0.3293
3.38877e-008,0.3248
3.39244e-008,0.3215
3.39611e-008,0.3205
3.39977e-008,0.3222
3.40344e-008,0.3261
3.40711e-008,0.3309
3.41077e-008,0.3348
3.41444e-008,0.3363
3.41811e-008,0.3351
3.42178e-008,0.3318
3.42545e-008,0.3275
3.42911e-008,0.3237
3.43278e-008,0.3215
3.43645e-008,0.3215
3.44012e-008,0.3233
3.44378e-008,0.3264
3.44745e-008,0.3303
3.45112e-008,0.3353
3.45478e-008,0.3432
3.45845e-008,0.3576
3.46212e-008,0.3823
3.46579e-008,0.4198
3.46946e-008,0.4705
3.47312e-008,0.5335
3.47679e-008,0.6081
3.48046e-008,0.6914
3.48412e-008,0.7766
3.48779e-008,0.8543
3.49146e-008,0.9173
3.49513e-008,0.9619
3.49879e-008,0.9868
3.50246e-008,0.9935
3.50613e-008,0.9875
3.50980e-008,0.9765
3.51347e-008,0.9683
3.51713e-008,0.9686
3.52080e-008,0.9799
3.52447e-008,1.0011
3.52813e-008,1.0290
3.53180e-008,1.0594
3.53547e-008,1.0874
3.53914e-008,1.1082
3.54281e-008,1.1189
3.54647e-008,1.1187
3.55014e-008,1.1072
3.55381e-008,1.0835
3.55748e-008,1.0470
3.56114e-008,0.9993
3.56481e-008,0.9447
3.56848e-008,0.8844
3.57214e-008,0.8159
3.57581e-008,0.7386
3.57948e-008,0.6583
3.58315e-008,0.5825
3.58682e-008,0.5166
3.59048e-008,0.4651
3.59415e-008,0.4320
3.59782e-008,0.4179
3.60148e-008,0.4195
3.60515e-008,0.4309
3.60882e-008,0.4445
3.61249e-008,0.4527
3.61615e-008,0.4515
3.61982e-008,0.4398
3.62349e-008,0.4178
3.62716e-008,0.3877
3.63083e-008,0.3548
3.63449e-008,0.3254
3.63816e-008,0.3052
3.64183e-008,0.3007
3.64549e-008,0.3181
3.64916e-008,0.3607
3.65283e-008,0.4249
3.65650e-008,0.5028
3.66017e-008,0.5861
3.66383e-008,0.6706
3.66750e-008,0.7532
3.67117e-008,0.8282
3.67484e-008,0.8888
3.67850e-008,0.9314
3.68217e-008,0.9569
3.68584e-008,0.9677
3.68950e-008,0.9673
3.69317e-008,0.9614
3.69684e-008,0.9568
3.70051e-008,0.9587
3.70418e-008,0.9697
3.70784e-008,0.9884
3.71151e-008,1.0111
3.71518e-008,1.0342
3.71884e-008,1.0558
3.72251e-008,1.0740
3.72618e-008,1.0872
3.72985e-008,1.0944
3.73351e-008,1.0955
3.73718e-008,1.0905
3.74085e-008,1.0814
3.74452e-008,1.0717
3.74819e-008,1.0656
3.75185e-008,1.0650
3.75552e-008,1.0694
3.75919e-008,1.0765
3.76285e-008,1.0840
3.76652e-008,1.0902
3.77019e-008,1.0949
3.77386e-008,1.0985
3.77753e-008,1.1013
3.78119e-008,1.1032
3.78486e-008,1.1040
3.78853e-008,1.1034
3.79220e-008,1.1013
3.79586e-008,1.0988
3.79953e-008,1.0971
3.80320e-008,1.0972
3.80686e-008,1.0987
3.81053e-008,1.1009
3.81420e-008,1.1024
3.81787e-008,1.1026
3.82154e-008,1.1013
3.82520e-008,1.0995
3.82887e-008,1.0979
3.83254e-008,1.0947
3.83620e-008,1.0856
3.83987e-008,1.0647
3.84354e-008,1.0289
3.84721e-008,0.9784
3.85088e-008,0.9139
3.85454e-008,0.8359
3.85821e-008,0.7486
3.86188e-008,0.6599
3.86555e-008,0.5774
3.86921e-008,0.5072
3.87288e-008,0.4549
3.87655e-008,0.4238
3.88021e-008,0.4134
3.88388e-008,0.4191
3.88755e-008,0.4332
3.89122e-008,0.4467
3.89489e-008,0.4516
3.89855e-008,0.4444
3.90222e-008,0.4253
3.90589e-008,0.3972
3.90955e-008,0.3649
3.91322e-008,0.3348
3.91689e-008,0.3122
3.92056e-008,0.3016
3.92422e-008,0.3079
3.92789e-008,0.3362
3.93156e-008,0.3879
3.93523e-008,0.4585
3.93890e-008,0.5396
