.HEADER
..NAMES
Time,V U5.L3
8.1052e-009,0.3411
8.1418e-009,0.3676
8.1785e-009,0.4223
8.2152e-009,0.5100
8.2519e-009,0.6241
8.2886e-009,0.7435
8.3252e-009,0.8451
8.3619e-009,0.9121
8.3986e-009,0.9411
8.4352e-009,0.9428
8.4719e-009,0.9346
8.5086e-009,0.9295
8.5453e-009,0.9342
8.5820e-009,0.9482
8.6186e-009,0.9669
8.6553e-009,0.9849
8.6920e-009,0.9978
8.7286e-009,1.0032
8.7653e-009,1.0013
8.8020e-009,0.9955
8.8387e-009,0.9901
8.8754e-009,0.9889
8.9120e-009,0.9929
8.9487e-009,1.0014
8.9854e-009,1.0126
9.0220e-009,1.0250
9.0587e-009,1.0371
9.0954e-009,1.0472
9.1321e-009,1.0537
9.1688e-009,1.0566
9.2054e-009,1.0585
9.2421e-009,1.0631
9.2788e-009,1.0730
9.3154e-009,1.0872
9.3521e-009,1.1019
9.3888e-009,1.1120
9.4255e-009,1.1141
9.4622e-009,1.1079
9.4988e-009,1.0967
9.5355e-009,1.0854
9.5722e-009,1.0788
9.6088e-009,1.0796
9.6455e-009,1.0871
9.6822e-009,1.0981
9.7189e-009,1.1081
9.7556e-009,1.1133
9.7922e-009,1.1124
9.8289e-009,1.1065
9.8656e-009,1.0984
9.9022e-009,1.0911
9.9389e-009,1.0873
9.9756e-009,1.0870
1.00123e-008,1.0857
1.00490e-008,1.0725
1.00856e-008,1.0318
1.01223e-008,0.9535
1.01590e-008,0.8408
1.01956e-008,0.7099
1.02323e-008,0.5866
1.02690e-008,0.4951
1.03057e-008,0.4466
1.03424e-008,0.4367
1.03790e-008,0.4511
1.04157e-008,0.4718
1.04524e-008,0.4846
1.04890e-008,0.4829
1.05257e-008,0.4673
1.05624e-008,0.4441
1.05991e-008,0.4219
1.06358e-008,0.4080
1.06724e-008,0.4055
1.07091e-008,0.4122
1.07458e-008,0.4227
1.07824e-008,0.4312
1.08191e-008,0.4334
1.08558e-008,0.4288
1.08925e-008,0.4218
1.09292e-008,0.4216
1.09658e-008,0.4442
1.10025e-008,0.5049
1.10392e-008,0.6079
1.10758e-008,0.7375
1.11125e-008,0.8622
1.11492e-008,0.9512
1.11859e-008,0.9873
1.12226e-008,0.9759
1.12592e-008,0.9406
1.12959e-008,0.9084
1.13326e-008,0.8963
1.13693e-008,0.9093
1.14059e-008,0.9404
1.14426e-008,0.9771
1.14793e-008,1.0071
1.15159e-008,1.0215
1.15526e-008,1.0175
1.15893e-008,0.9997
1.16260e-008,0.9781
1.16627e-008,0.9629
1.16993e-008,0.9607
1.17360e-008,0.9717
1.17727e-008,0.9920
1.18093e-008,1.0162
1.18460e-008,1.0394
1.18827e-008,1.0578
1.19194e-008,1.0682
1.19561e-008,1.0693
1.19927e-008,1.0641
1.20294e-008,1.0592
1.20661e-008,1.0614
1.21027e-008,1.0737
1.21394e-008,1.0930
1.21761e-008,1.1119
1.22128e-008,1.1226
1.22495e-008,1.1209
1.22861e-008,1.1076
1.23228e-008,1.0888
1.23595e-008,1.0724
1.23961e-008,1.0653
1.24328e-008,1.0705
1.24695e-008,1.0856
1.25062e-008,1.1042
1.25429e-008,1.1188
1.25795e-008,1.1239
1.26162e-008,1.1185
1.26529e-008,1.1058
1.26895e-008,1.0908
1.27262e-008,1.0785
1.27629e-008,1.0721
1.27996e-008,1.0727
1.28363e-008,1.0790
1.28729e-008,1.0884
1.29096e-008,1.0972
1.29463e-008,1.1023
1.29829e-008,1.1022
1.30196e-008,1.0976
1.30563e-008,1.0908
1.30930e-008,1.0846
1.31297e-008,1.0816
1.31663e-008,1.0830
1.32030e-008,1.0882
1.32397e-008,1.0953
1.32763e-008,1.1012
1.33130e-008,1.1033
1.33497e-008,1.1005
1.33864e-008,1.0939
1.34231e-008,1.0865
1.34597e-008,1.0816
1.34964e-008,1.0810
1.35331e-008,1.0845
1.35697e-008,1.0903
1.36064e-008,1.0958
1.36431e-008,1.0989
1.36798e-008,1.0985
1.37165e-008,1.0951
1.37531e-008,1.0901
1.37898e-008,1.0855
1.38265e-008,1.0829
1.38631e-008,1.0832
1.38998e-008,1.0861
1.39365e-008,1.0902
1.39732e-008,1.0939
1.40099e-008,1.0959
1.40465e-008,1.0959
1.40832e-008,1.0939
1.41199e-008,1.0908
1.41565e-008,1.0877
1.41932e-008,1.0858
1.42299e-008,1.0856
1.42666e-008,1.0873
1.43033e-008,1.0901
1.43399e-008,1.0929
1.43766e-008,1.0945
1.44133e-008,1.0943
1.44499e-008,1.0925
1.44866e-008,1.0901
1.45233e-008,1.0880
1.45600e-008,1.0872
1.45967e-008,1.0879
1.46333e-008,1.0896
1.46700e-008,1.0916
1.47067e-008,1.0930
1.47433e-008,1.0933
1.47800e-008,1.0924
1.48167e-008,1.0908
1.48534e-008,1.0891
1.48901e-008,1.0880
1.49267e-008,1.0880
1.49634e-008,1.0890
1.50001e-008,1.0905
1.50368e-008,1.0918
1.50734e-008,1.0926
1.51101e-008,1.0926
1.51468e-008,1.0918
1.51834e-008,1.0907
1.52201e-008,1.0895
1.52568e-008,1.0888
1.52935e-008,1.0888
1.53301e-008,1.0895
1.53668e-008,1.0905
1.54035e-008,1.0916
1.54402e-008,1.0922
1.54769e-008,1.0921
1.55135e-008,1.0914
1.55502e-008,1.0904
1.55869e-008,1.0896
1.56236e-008,1.0892
1.56602e-008,1.0894
1.56969e-008,1.0901
1.57336e-008,1.0909
1.57703e-008,1.0916
1.58069e-008,1.0918
1.58436e-008,1.0916
1.58803e-008,1.0909
1.59169e-008,1.0902
1.59536e-008,1.0897
1.59903e-008,1.0896
1.60270e-008,1.0899
1.60636e-008,1.0905
1.61003e-008,1.0911
1.61370e-008,1.0914
1.61737e-008,1.0915
1.62104e-008,1.0912
1.62470e-008,1.0907
1.62837e-008,1.0902
1.63204e-008,1.0899
1.63571e-008,1.0899
1.63937e-008,1.0901
1.64304e-008,1.0906
1.64671e-008,1.0910
1.65037e-008,1.0913
1.65404e-008,1.0913
1.65771e-008,1.0910
1.66138e-008,1.0906
1.66504e-008,1.0903
1.66871e-008,1.0900
1.67238e-008,1.0900
1.67605e-008,1.0903
1.67972e-008,1.0907
1.68338e-008,1.0910
1.68705e-008,1.0911
1.69072e-008,1.0911
1.69439e-008,1.0909
1.69805e-008,1.0906
1.70172e-008,1.0903
1.70539e-008,1.0902
1.70905e-008,1.0903
1.71272e-008,1.0905
1.71639e-008,1.0907
1.72006e-008,1.0909
1.72372e-008,1.0910
1.72739e-008,1.0909
1.73106e-008,1.0907
1.73473e-008,1.0906
1.73840e-008,1.0908
1.74206e-008,1.0919
1.74573e-008,1.0943
1.74940e-008,1.0961
1.75307e-008,1.0915
1.75673e-008,1.0686
1.76040e-008,1.0133
1.76407e-008,0.9208
1.76773e-008,0.7987
1.77140e-008,0.6670
1.77507e-008,0.5522
1.77874e-008,0.4747
1.78240e-008,0.4399
1.78607e-008,0.4394
1.78974e-008,0.4563
1.79341e-008,0.4735
1.79708e-008,0.4801
1.80074e-008,0.4731
1.80441e-008,0.4558
1.80808e-008,0.4353
1.81175e-008,0.4186
1.81541e-008,0.4105
1.81908e-008,0.4114
1.82275e-008,0.4180
1.82641e-008,0.4254
1.83008e-008,0.4295
1.83375e-008,0.4279
1.83742e-008,0.4209
1.84108e-008,0.4096
1.84475e-008,0.3958
1.84842e-008,0.3818
1.85209e-008,0.3704
1.85576e-008,0.3637
1.85942e-008,0.3613
1.86309e-008,0.3600
1.86676e-008,0.3558
1.87043e-008,0.3461
1.87409e-008,0.3313
1.87776e-008,0.3154
1.88143e-008,0.3037
1.88509e-008,0.3005
1.88876e-008,0.3067
1.89243e-008,0.3194
1.89610e-008,0.3333
1.89976e-008,0.3427
1.90343e-008,0.3438
1.90710e-008,0.3365
1.91077e-008,0.3242
1.91444e-008,0.3119
1.91810e-008,0.3042
1.92177e-008,0.3035
1.92544e-008,0.3094
1.92911e-008,0.3203
1.93277e-008,0.3355
1.93644e-008,0.3582
1.94011e-008,0.3971
1.94377e-008,0.4609
1.94744e-008,0.5523
1.95111e-008,0.6630
1.95478e-008,0.7723
1.95844e-008,0.8606
1.96211e-008,0.9154
1.96578e-008,0.9375
1.96945e-008,0.9386
1.97312e-008,0.9340
1.97678e-008,0.9332
1.98045e-008,0.9396
1.98412e-008,0.9520
1.98779e-008,0.9666
1.99145e-008,0.9807
1.99512e-008,0.9917
1.99879e-008,0.9980
2.00245e-008,0.9997
2.00612e-008,0.9984
2.00979e-008,0.9965
2.01346e-008,0.9965
2.01712e-008,0.9994
2.02079e-008,1.0055
2.02446e-008,1.0154
2.02813e-008,1.0286
2.03179e-008,1.0406
2.03546e-008,1.0402
2.03913e-008,1.0089
2.04280e-008,0.9340
2.04647e-008,0.8209
2.05013e-008,0.6901
2.05380e-008,0.5712
2.05747e-008,0.4896
2.06114e-008,0.4533
2.06480e-008,0.4518
2.06847e-008,0.4666
2.07214e-008,0.4797
2.07580e-008,0.4812
2.07947e-008,0.4706
2.08314e-008,0.4530
2.08681e-008,0.4355
2.09047e-008,0.4242
2.09414e-008,0.4219
2.09781e-008,0.4274
2.10148e-008,0.4358
2.10515e-008,0.4416
2.10881e-008,0.4413
2.11248e-008,0.4342
2.11615e-008,0.4219
2.11982e-008,0.4092
2.12348e-008,0.4030
2.12715e-008,0.4157
2.13082e-008,0.4634
2.13448e-008,0.5546
2.13815e-008,0.6809
2.14182e-008,0.8134
2.14549e-008,0.9189
2.14915e-008,0.9736
2.15282e-008,0.9757
2.15649e-008,0.9453
2.16016e-008,0.9116
2.16383e-008,0.8963
2.16749e-008,0.9070
2.17116e-008,0.9382
2.17483e-008,0.9761
2.17850e-008,1.0070
2.18216e-008,1.0216
2.18583e-008,1.0170
2.18950e-008,0.9984
2.19316e-008,0.9760
2.19683e-008,0.9608
2.20050e-008,0.9591
2.20417e-008,0.9713
2.20783e-008,0.9924
2.21150e-008,1.0170
2.21517e-008,1.0406
2.21884e-008,1.0581
2.22251e-008,1.0600
2.22617e-008,1.0305
2.22984e-008,0.9573
2.23351e-008,0.8451
2.23718e-008,0.7139
2.24084e-008,0.5926
2.24451e-008,0.5073
2.24818e-008,0.4675
2.25184e-008,0.4630
2.25551e-008,0.4744
2.25918e-008,0.4829
2.26285e-008,0.4782
2.26651e-008,0.4612
2.27018e-008,0.4398
2.27385e-008,0.4231
2.27752e-008,0.4175
2.28119e-008,0.4234
2.28485e-008,0.4360
2.28852e-008,0.4479
2.29219e-008,0.4523
2.29586e-008,0.4468
2.29952e-008,0.4331
2.30319e-008,0.4158
2.30686e-008,0.4008
2.31052e-008,0.3952
2.31419e-008,0.4093
2.31786e-008,0.4568
2.32153e-008,0.5454
2.32519e-008,0.6686
2.32886e-008,0.7998
2.33253e-008,0.9074
2.33620e-008,0.9670
2.33987e-008,0.9744
2.34353e-008,0.9472
2.34720e-008,0.9136
2.35087e-008,0.8965
2.35454e-008,0.9054
2.35820e-008,0.9359
2.36187e-008,0.9744
2.36554e-008,1.0066
2.36920e-008,1.0220
2.37287e-008,1.0178
2.37654e-008,0.9988
2.38021e-008,0.9758
2.38387e-008,0.9599
2.38754e-008,0.9580
2.39121e-008,0.9700
2.39488e-008,0.9908
2.39855e-008,1.0139
2.40221e-008,1.0343
2.40588e-008,1.0495
2.40955e-008,1.0585
2.41322e-008,1.0608
2.41688e-008,1.0582
2.42055e-008,1.0554
2.42422e-008,1.0579
2.42788e-008,1.0691
2.43155e-008,1.0879
2.43522e-008,1.1080
2.43889e-008,1.1219
2.44255e-008,1.1240
2.44622e-008,1.1135
2.44989e-008,1.0947
2.45356e-008,1.0756
2.45723e-008,1.0643
2.46089e-008,1.0657
2.46456e-008,1.0791
2.46823e-008,1.0988
2.47190e-008,1.1164
2.47556e-008,1.1251
2.47923e-008,1.1224
2.48290e-008,1.1109
2.48657e-008,1.0960
2.49023e-008,1.0834
2.49390e-008,1.0776
2.49757e-008,1.0792
2.50123e-008,1.0835
2.50490e-008,1.0796
2.50857e-008,1.0500
2.51224e-008,0.9811
2.51590e-008,0.8731
2.51957e-008,0.7405
2.52324e-008,0.6095
2.52691e-008,0.5074
2.53058e-008,0.4492
2.53424e-008,0.4334
2.53791e-008,0.4466
2.54158e-008,0.4699
2.54525e-008,0.4871
2.54891e-008,0.4891
2.55258e-008,0.4748
2.55625e-008,0.4500
2.55991e-008,0.4241
2.56358e-008,0.4062
2.56725e-008,0.4014
2.57092e-008,0.4083
2.57458e-008,0.4211
2.57825e-008,0.4326
2.58192e-008,0.4372
2.58559e-008,0.4329
2.58926e-008,0.4208
2.59292e-008,0.4035
2.59659e-008,0.3848
2.60026e-008,0.3691
2.60393e-008,0.3599
2.60759e-008,0.3580
2.61126e-008,0.3605
2.61493e-008,0.3617
2.61859e-008,0.3567
2.62226e-008,0.3440
2.62593e-008,0.3263
2.62960e-008,0.3094
2.63326e-008,0.2992
2.63693e-008,0.2992
2.64060e-008,0.3089
2.64427e-008,0.3239
2.64794e-008,0.3381
2.65160e-008,0.3458
2.65527e-008,0.3440
2.65894e-008,0.3337
2.66261e-008,0.3195
2.66627e-008,0.3072
2.66994e-008,0.3012
2.67361e-008,0.3032
2.67727e-008,0.3118
2.68094e-008,0.3237
2.68461e-008,0.3349
2.68828e-008,0.3423
2.69194e-008,0.3440
2.69561e-008,0.3405
2.69928e-008,0.3335
2.70295e-008,0.3261
2.70662e-008,0.3211
2.71028e-008,0.3199
2.71395e-008,0.3226
2.71762e-008,0.3275
2.72129e-008,0.3322
2.72495e-008,0.3345
2.72862e-008,0.3334
2.73229e-008,0.3292
2.73595e-008,0.3236
2.73962e-008,0.3190
2.74329e-008,0.3176
2.74696e-008,0.3200
2.75062e-008,0.3252
2.75429e-008,0.3310
2.75796e-008,0.3350
2.76163e-008,0.3358
2.76530e-008,0.3332
2.76896e-008,0.3285
2.77263e-008,0.3238
2.77630e-008,0.3208
2.77997e-008,0.3206
2.78363e-008,0.3232
2.78730e-008,0.3273
2.79097e-008,0.3315
2.79463e-008,0.3341
2.79830e-008,0.3343
2.80197e-008,0.3324
2.80564e-008,0.3291
2.80930e-008,0.3258
2.81297e-008,0.3236
2.81664e-008,0.3231
2.82031e-008,0.3244
2.82398e-008,0.3270
2.82764e-008,0.3297
2.83131e-008,0.3315
2.83498e-008,0.3319
2.83865e-008,0.3306
2.84231e-008,0.3283
2.84598e-008,0.3260
2.84965e-008,0.3247
2.85331e-008,0.3247
2.85698e-008,0.3260
2.86065e-008,0.3279
2.86432e-008,0.3296
2.86798e-008,0.3314
2.87165e-008,0.3358
2.87532e-008,0.3495
2.87899e-008,0.3835
2.88266e-008,0.4477
2.88632e-008,0.5446
2.88999e-008,0.6626
2.89366e-008,0.7789
2.89733e-008,0.8714
2.90099e-008,0.9266
2.90466e-008,0.9458
2.90833e-008,0.9425
2.91199e-008,0.9336
2.91566e-008,0.9305
2.91933e-008,0.9376
2.92300e-008,0.9532
2.92666e-008,0.9721
2.93033e-008,0.9892
2.93400e-008,1.0005
2.93767e-008,1.0039
2.94133e-008,1.0008
2.94500e-008,0.9948
2.94867e-008,0.9903
2.95234e-008,0.9906
2.95601e-008,0.9964
2.95967e-008,1.0067
2.96334e-008,1.0205
2.96701e-008,1.0354
2.97068e-008,1.0453
2.97434e-008,1.0372
2.97801e-008,0.9933
2.98168e-008,0.9057
2.98534e-008,0.7846
2.98901e-008,0.6539
2.99268e-008,0.5437
2.99635e-008,0.4758
3.00002e-008,0.4525
3.00368e-008,0.4592
3.00735e-008,0.4759
3.01102e-008,0.4859
3.01469e-008,0.4817
3.01835e-008,0.4657
3.02202e-008,0.4448
3.02569e-008,0.4273
3.02935e-008,0.4188
3.03302e-008,0.4210
3.03669e-008,0.4304
3.04036e-008,0.4407
3.04403e-008,0.4459
3.04769e-008,0.4432
3.05136e-008,0.4329
3.05503e-008,0.4183
3.05869e-008,0.4054
3.06236e-008,0.4022
3.06603e-008,0.4227
3.06970e-008,0.4814
3.07336e-008,0.5833
3.07703e-008,0.7142
3.08070e-008,0.8426
3.08437e-008,0.9367
3.08804e-008,0.9774
3.09170e-008,0.9691
3.09537e-008,0.9357
3.09904e-008,0.9055
3.10270e-008,0.8968
3.10637e-008,0.9139
3.11004e-008,0.9484
3.11371e-008,0.9860
3.11738e-008,1.0134
3.12104e-008,1.0227
3.12471e-008,1.0133
3.12838e-008,0.9920
3.13205e-008,0.9702
3.13571e-008,0.9581
3.13938e-008,0.9605
3.14305e-008,0.9757
3.14671e-008,0.9980
3.15038e-008,1.0213
3.15405e-008,1.0413
3.15772e-008,1.0557
3.16139e-008,1.0629
3.16505e-008,1.0627
3.16872e-008,1.0581
3.17239e-008,1.0550
3.17605e-008,1.0593
3.17972e-008,1.0734
3.18339e-008,1.0940
3.18706e-008,1.1137
3.19072e-008,1.1247
3.19439e-008,1.1226
3.19806e-008,1.1084
3.20173e-008,1.0882
3.20540e-008,1.0707
3.20906e-008,1.0633
3.21273e-008,1.0691
3.21640e-008,1.0856
3.22006e-008,1.1056
3.22373e-008,1.1209
3.22740e-008,1.1257
3.23107e-008,1.1195
3.23474e-008,1.1061
3.23840e-008,1.0913
3.24207e-008,1.0805
3.24574e-008,1.0772
3.24941e-008,1.0804
3.25307e-008,1.0832
3.25674e-008,1.0718
3.26041e-008,1.0285
3.26407e-008,0.9442
3.26774e-008,0.8245
3.27141e-008,0.6890
3.27508e-008,0.5658
3.27875e-008,0.4792
3.28241e-008,0.4379
3.28608e-008,0.4352
3.28975e-008,0.4548
3.29341e-008,0.4779
3.29708e-008,0.4903
3.30075e-008,0.4862
3.30442e-008,0.4669
3.30808e-008,0.4402
3.31175e-008,0.4161
3.31542e-008,0.4026
3.31909e-008,0.4025
3.32276e-008,0.4125
3.32642e-008,0.4257
3.33009e-008,0.4354
3.33376e-008,0.4369
3.33742e-008,0.4305
3.34109e-008,0.4219
3.34476e-008,0.4222
3.34843e-008,0.4492
3.35210e-008,0.5176
3.35576e-008,0.6288
3.35943e-008,0.7625
3.36310e-008,0.8852
3.36677e-008,0.9663
3.37043e-008,0.9922
3.37410e-008,0.9725
3.37777e-008,0.9338
3.38143e-008,0.9026
3.38510e-008,0.8944
3.38877e-008,0.9117
3.39244e-008,0.9458
3.39611e-008,0.9836
3.39977e-008,1.0126
3.40344e-008,1.0244
3.40711e-008,1.0173
3.41077e-008,0.9972
3.41444e-008,0.9748
3.41811e-008,0.9605
3.42178e-008,0.9604
3.42545e-008,0.9741
3.42911e-008,0.9971
3.43278e-008,1.0243
3.43645e-008,1.0501
3.44012e-008,1.0656
3.44378e-008,1.0564
3.44745e-008,1.0054
3.45112e-008,0.9087
3.45478e-008,0.7809
3.45845e-008,0.6488
3.46212e-008,0.5424
3.46579e-008,0.4805
3.46946e-008,0.4615
3.47312e-008,0.4684
3.47679e-008,0.4811
3.48046e-008,0.4840
3.48412e-008,0.4726
3.48779e-008,0.4519
3.49146e-008,0.4310
3.49513e-008,0.4181
3.49879e-008,0.4174
3.50246e-008,0.4273
3.50613e-008,0.4412
3.50980e-008,0.4512
3.51347e-008,0.4519
3.51713e-008,0.4424
3.52080e-008,0.4258
3.52447e-008,0.4076
3.52813e-008,0.3952
3.53180e-008,0.3972
3.53547e-008,0.4271
3.53914e-008,0.4969
3.54281e-008,0.6076
3.54647e-008,0.7408
3.55014e-008,0.8644
3.55381e-008,0.9484
3.55748e-008,0.9783
3.56114e-008,0.9626
3.56481e-008,0.9272
3.56848e-008,0.8998
3.57214e-008,0.8963
3.57581e-008,0.9186
3.57948e-008,0.9560
3.58315e-008,0.9935
3.58682e-008,1.0181
3.59048e-008,1.0231
3.59415e-008,1.0098
3.59782e-008,0.9866
3.60148e-008,0.9656
3.60515e-008,0.9562
3.60882e-008,0.9622
3.61249e-008,0.9803
3.61615e-008,1.0043
3.61982e-008,1.0286
3.62349e-008,1.0493
3.62716e-008,1.0605
3.63083e-008,1.0514
3.63449e-008,1.0068
3.63816e-008,0.9198
3.64183e-008,0.8007
3.64549e-008,0.6722
3.64916e-008,0.5626
3.65283e-008,0.4927
3.65650e-008,0.4651
3.66017e-008,0.4659
3.66383e-008,0.4762
3.66750e-008,0.4798
3.67117e-008,0.4706
3.67484e-008,0.4522
3.67850e-008,0.4331
3.68217e-008,0.4213
3.68584e-008,0.4206
3.68950e-008,0.4295
3.69317e-008,0.4419
3.69684e-008,0.4504
3.70051e-008,0.4503
3.70418e-008,0.4410
3.70784e-008,0.4257
3.71151e-008,0.4090
3.71518e-008,0.3947
3.71884e-008,0.3841
3.72251e-008,0.3769
3.72618e-008,0.3732
3.72985e-008,0.3720
3.73351e-008,0.3717
3.73718e-008,0.3693
3.74085e-008,0.3615
3.74452e-008,0.3473
3.74819e-008,0.3287
3.75185e-008,0.3109
3.75552e-008,0.2998
3.75919e-008,0.2995
3.76285e-008,0.3099
3.76652e-008,0.3265
3.77019e-008,0.3420
3.77386e-008,0.3496
3.77753e-008,0.3464
3.78119e-008,0.3342
3.78486e-008,0.3187
3.78853e-008,0.3063
3.79220e-008,0.3014
3.79586e-008,0.3048
3.79953e-008,0.3140
3.80320e-008,0.3250
3.80686e-008,0.3340
3.81053e-008,0.3389
3.81420e-008,0.3392
3.81787e-008,0.3358
3.82154e-008,0.3308
3.82520e-008,0.3263
3.82887e-008,0.3239
3.83254e-008,0.3243
3.83620e-008,0.3268
3.83987e-008,0.3301
3.84354e-008,0.3328
3.84721e-008,0.3336
3.85088e-008,0.3320
3.85454e-008,0.3281
3.85821e-008,0.3230
3.86188e-008,0.3188
3.86555e-008,0.3175
3.86921e-008,0.3199
3.87288e-008,0.3253
3.87655e-008,0.3313
3.88021e-008,0.3354
3.88388e-008,0.3360
3.88755e-008,0.3332
3.89122e-008,0.3285
3.89489e-008,0.3241
3.89855e-008,0.3215
3.90222e-008,0.3217
3.90589e-008,0.3241
3.90955e-008,0.3279
3.91322e-008,0.3313
3.91689e-008,0.3333
3.92056e-008,0.3332
3.92422e-008,0.3313
3.92789e-008,0.3286
3.93156e-008,0.3263
3.93523e-008,0.3251
3.93890e-008,0.3251
