.HEADER
..NAMES
Time,V U5.K1
.DATA
3.91689e-008,1.0734
3.92056e-008,1.0887
3.92422e-008,1.0913
3.92789e-008,1.0847
3.93156e-008,1.0756
3.93523e-008,1.0708
3.93890e-008,1.0743
3.94256e-008,1.0858
3.94623e-008,1.1013
3.94990e-008,1.1142
3.95356e-008,1.1192
3.95723e-008,1.1145
3.96090e-008,1.1024
3.96457e-008,1.0880
3.96824e-008,1.0766
3.97190e-008,1.0723
3.97557e-008,1.0764
3.97924e-008,1.0871
3.98291e-008,1.1005
3.98657e-008,1.1121
3.99024e-008,1.1184
3.99391e-008,1.1175
3.99757e-008,1.1098
4.00124e-008,1.0977
4.00491e-008,1.0847
4.00858e-008,1.0743
4.01225e-008,1.0690
4.01591e-008,1.0701
4.01958e-008,1.0771
4.02325e-008,1.0876
4.02691e-008,1.0982
4.03058e-008,1.1056
4.03425e-008,1.1077
4.03792e-008,1.1047
4.04158e-008,1.0981
4.04525e-008,1.0908
4.04892e-008,1.0856
4.05259e-008,1.0841
4.05626e-008,1.0863
4.05992e-008,1.0908
4.06359e-008,1.0955
4.06726e-008,1.0985
4.07092e-008,1.0987
4.07459e-008,1.0965
4.07826e-008,1.0927
4.08193e-008,1.0891
4.08560e-008,1.0869
4.08926e-008,1.0867
4.09293e-008,1.0883
4.09660e-008,1.0910
4.10027e-008,1.0936
4.10393e-008,1.0952
4.10760e-008,1.0953
4.11127e-008,1.0938
4.11493e-008,1.0914
4.11860e-008,1.0888
4.12227e-008,1.0871
4.12594e-008,1.0867
4.12961e-008,1.0879
4.13327e-008,1.0901
4.13694e-008,1.0927
4.14061e-008,1.0949
4.14427e-008,1.0959
4.14794e-008,1.0953
4.15161e-008,1.0934
4.15528e-008,1.0909
4.15894e-008,1.0886
4.16261e-008,1.0874
4.16628e-008,1.0877
4.16995e-008,1.0893
4.17362e-008,1.0916
4.17728e-008,1.0935
4.18095e-008,1.0946
4.18462e-008,1.0944
4.18828e-008,1.0933
4.19195e-008,1.0917
4.19562e-008,1.0903
4.19929e-008,1.0896
4.20296e-008,1.0896
4.20662e-008,1.0902
4.21029e-008,1.0912
4.21396e-008,1.0921
4.21763e-008,1.0927
4.22129e-008,1.0928
4.22496e-008,1.0923
4.22863e-008,1.0916
4.23229e-008,1.0907
4.23596e-008,1.0901
4.23963e-008,1.0900
4.24330e-008,1.0905
4.24697e-008,1.0914
4.25063e-008,1.0924
4.25430e-008,1.0930
4.25797e-008,1.0931
4.26163e-008,1.0927
4.26530e-008,1.0917
4.26897e-008,1.0908
4.27264e-008,1.0901
4.27631e-008,1.0899
4.27997e-008,1.0903
4.28364e-008,1.0911
4.28731e-008,1.0919
4.29098e-008,1.0926
4.29464e-008,1.0929
4.29831e-008,1.0927
4.30198e-008,1.0922
4.30564e-008,1.0914
4.30931e-008,1.0908
4.31298e-008,1.0904
4.31665e-008,1.0904
4.32032e-008,1.0908
4.32398e-008,1.0913
4.32765e-008,1.0919
4.33132e-008,1.0923
4.33498e-008,1.0924
4.33865e-008,1.0922
4.34232e-008,1.0918
4.34599e-008,1.0913
4.34965e-008,1.0909
4.35332e-008,1.0908
4.35699e-008,1.0909
4.36066e-008,1.0912
4.36433e-008,1.0916
4.36799e-008,1.0919
4.37166e-008,1.0920
4.37533e-008,1.0920
4.37899e-008,1.0918
4.38266e-008,1.0915
4.38633e-008,1.0912
4.39000e-008,1.0910
4.39367e-008,1.0911
4.39733e-008,1.0912
4.40100e-008,1.0915
4.40467e-008,1.0917
4.40834e-008,1.0918
4.41200e-008,1.0918
4.41567e-008,1.0917
4.41934e-008,1.0915
4.42300e-008,1.0913
4.42667e-008,1.0912
4.43034e-008,1.0912
4.43401e-008,1.0912
4.43768e-008,1.0914
4.44134e-008,1.0915
4.44501e-008,1.0917
4.44868e-008,1.0917
4.45234e-008,1.0917
4.45601e-008,1.0916
4.45968e-008,1.0914
4.46335e-008,1.0913
4.46701e-008,1.0913
4.47068e-008,1.0913
4.47435e-008,1.0913
4.47802e-008,1.0914
4.48169e-008,1.0915
4.48535e-008,1.0916
4.48902e-008,1.0916
4.49269e-008,1.0915
4.49635e-008,1.0914
4.50002e-008,1.0914
4.50369e-008,1.0913
4.50736e-008,1.0913
4.51103e-008,1.0914
4.51469e-008,1.0914
4.51836e-008,1.0915
4.52203e-008,1.0915
4.52570e-008,1.0915
4.52936e-008,1.0914
4.53303e-008,1.0914
4.53670e-008,1.0913
4.54036e-008,1.0913
4.54403e-008,1.0913
4.54770e-008,1.0913
4.55137e-008,1.0917
4.55504e-008,1.0924
4.55870e-008,1.0942
4.56237e-008,1.0965
4.56604e-008,1.0950
4.56970e-008,1.0814
4.57337e-008,1.0431
4.57704e-008,0.9726
4.58071e-008,0.8739
4.58437e-008,0.7559
4.58804e-008,0.6340
4.59171e-008,0.5294
4.59538e-008,0.4593
4.59905e-008,0.4280
4.60271e-008,0.4299
4.60638e-008,0.4519
4.61005e-008,0.4771
4.61371e-008,0.4924
4.61738e-008,0.4925
4.62105e-008,0.4788
4.62472e-008,0.4571
4.62839e-008,0.4354
4.63205e-008,0.4193
4.63572e-008,0.4111
4.63939e-008,0.4112
4.64306e-008,0.4181
4.64672e-008,0.4278
4.65039e-008,0.4354
4.65406e-008,0.4374
4.65772e-008,0.4318
4.66139e-008,0.4181
4.66506e-008,0.3991
4.66873e-008,0.3796
4.67240e-008,0.3641
4.67606e-008,0.3551
4.67973e-008,0.3522
4.68340e-008,0.3524
4.68706e-008,0.3517
4.69073e-008,0.3464
4.69440e-008,0.3356
4.69807e-008,0.3214
4.70173e-008,0.3080
4.70540e-008,0.3002
4.70907e-008,0.3005
4.71274e-008,0.3086
4.71641e-008,0.3216
4.72007e-008,0.3348
4.72374e-008,0.3438
4.72741e-008,0.3460
4.73107e-008,0.3411
4.73474e-008,0.3311
4.73841e-008,0.3194
4.74208e-008,0.3096
4.74575e-008,0.3047
4.74941e-008,0.3059
4.75308e-008,0.3129
4.75675e-008,0.3236
4.76041e-008,0.3352
4.76408e-008,0.3447
4.76775e-008,0.3497
4.77142e-008,0.3491
4.77508e-008,0.3434
4.77875e-008,0.3346
4.78242e-008,0.3256
4.78609e-008,0.3189
4.78976e-008,0.3163
4.79342e-008,0.3178
4.79709e-008,0.3222
4.80076e-008,0.3274
4.80442e-008,0.3312
4.80809e-008,0.3327
4.81176e-008,0.3317
4.81543e-008,0.3292
4.81910e-008,0.3265
4.82276e-008,0.3248
4.82643e-008,0.3246
4.83010e-008,0.3258
4.83377e-008,0.3279
4.83743e-008,0.3303
4.84110e-008,0.3347
4.84477e-008,0.3458
4.84843e-008,0.3729
4.85210e-008,0.4254
4.85577e-008,0.5064
4.85944e-008,0.6102
4.86311e-008,0.7207
4.86677e-008,0.8227
4.87044e-008,0.9022
4.87411e-008,0.9486
4.87777e-008,0.9617
4.88144e-008,0.9532
4.88511e-008,0.9375
4.88878e-008,0.9261
4.89244e-008,0.9260
4.89611e-008,0.9375
4.89978e-008,0.9559
4.90345e-008,0.9754
4.90712e-008,0.9914
4.91078e-008,1.0008
4.91445e-008,1.0037
4.91812e-008,1.0011
4.92178e-008,0.9951
4.92545e-008,0.9885
4.92912e-008,0.9851
4.93279e-008,0.9884
4.93646e-008,0.9986
4.94012e-008,1.0143
4.94379e-008,1.0326
4.94746e-008,1.0491
4.95113e-008,1.0601
4.95479e-008,1.0651
4.95846e-008,1.0660
4.96213e-008,1.0667
4.96579e-008,1.0704
4.96946e-008,1.0791
4.97313e-008,1.0916
4.97680e-008,1.1050
4.98047e-008,1.1149
4.98413e-008,1.1179
4.98780e-008,1.1134
4.99147e-008,1.1034
4.99513e-008,1.0917
4.99880e-008,1.0823
5.00247e-008,1.0780
5.00614e-008,1.0801
5.00980e-008,1.0873
5.01347e-008,1.0973
5.01714e-008,1.1069
5.02081e-008,1.1136
5.02448e-008,1.1158
5.02814e-008,1.1138
5.03181e-008,1.1072
5.03548e-008,1.0929
5.03914e-008,1.0638
5.04281e-008,1.0100
5.04648e-008,0.9292
5.05015e-008,0.8280
5.05382e-008,0.7156
5.05748e-008,0.6058
5.06115e-008,0.5173
5.06482e-008,0.4622
5.06849e-008,0.4404
5.07215e-008,0.4445
5.07582e-008,0.4627
5.07949e-008,0.4807
5.08315e-008,0.4891
5.08682e-008,0.4852
5.09049e-008,0.4711
5.09416e-008,0.4520
5.09783e-008,0.4340
5.10149e-008,0.4211
5.10516e-008,0.4146
5.10883e-008,0.4149
5.11249e-008,0.4209
5.11616e-008,0.4287
5.11983e-008,0.4340
5.12350e-008,0.4341
5.12716e-008,0.4273
5.13083e-008,0.4132
5.13450e-008,0.3950
5.13817e-008,0.3771
5.14184e-008,0.3632
5.14550e-008,0.3551
5.14917e-008,0.3518
5.15284e-008,0.3505
5.15650e-008,0.3477
5.16017e-008,0.3408
5.16384e-008,0.3298
5.16751e-008,0.3169
5.17118e-008,0.3064
5.17484e-008,0.3019
5.17851e-008,0.3048
5.18218e-008,0.3138
5.18584e-008,0.3258
5.18951e-008,0.3368
5.19318e-008,0.3431
5.19685e-008,0.3431
5.20051e-008,0.3371
5.20418e-008,0.3273
5.20785e-008,0.3168
5.21152e-008,0.3088
5.21519e-008,0.3056
5.21885e-008,0.3082
5.22252e-008,0.3159
5.22619e-008,0.3266
5.22985e-008,0.3376
5.23352e-008,0.3460
5.23719e-008,0.3496
5.24086e-008,0.3478
5.24453e-008,0.3412
5.24819e-008,0.3322
5.25186e-008,0.3236
5.25553e-008,0.3178
5.25920e-008,0.3161
5.26286e-008,0.3183
5.26653e-008,0.3229
5.27020e-008,0.3279
5.27386e-008,0.3316
5.27753e-008,0.3329
5.28120e-008,0.3320
5.28487e-008,0.3296
5.28854e-008,0.3270
5.29220e-008,0.3252
5.29587e-008,0.3247
5.29954e-008,0.3256
5.30320e-008,0.3272
5.30687e-008,0.3291
5.31054e-008,0.3304
5.31421e-008,0.3308
5.31787e-008,0.3304
5.32154e-008,0.3293
5.32521e-008,0.3280
5.32888e-008,0.3271
5.33255e-008,0.3269
5.33621e-008,0.3275
5.33988e-008,0.3286
5.34355e-008,0.3299
5.34721e-008,0.3309
5.35088e-008,0.3313
5.35455e-008,0.3308
5.35822e-008,0.3297
5.36189e-008,0.3283
5.36555e-008,0.3271
5.36922e-008,0.3265
5.37289e-008,0.3266
5.37656e-008,0.3274
5.38022e-008,0.3284
5.38389e-008,0.3294
5.38756e-008,0.3299
5.39122e-008,0.3299
5.39489e-008,0.3294
5.39856e-008,0.3289
5.40223e-008,0.3300
5.40590e-008,0.3367
5.40956e-008,0.3562
5.41323e-008,0.3984
5.41690e-008,0.4682
5.42056e-008,0.5636
5.42423e-008,0.6722
5.42790e-008,0.7777
5.43157e-008,0.8665
5.43523e-008,0.9269
5.43890e-008,0.9538
5.44257e-008,0.9544
5.44624e-008,0.9428
5.44991e-008,0.9310
5.45357e-008,0.9274
5.45724e-008,0.9351
5.46091e-008,0.9509
5.46457e-008,0.9692
5.46824e-008,0.9852
5.47191e-008,0.9958
5.47558e-008,1.0002
5.47925e-008,0.9995
5.48291e-008,0.9956
5.48658e-008,0.9910
5.49025e-008,0.9884
5.49392e-008,0.9910
5.49758e-008,1.0011
5.50125e-008,1.0158
5.50492e-008,1.0264
5.50858e-008,1.0173
5.51225e-008,0.9709
5.51592e-008,0.8842
5.51959e-008,0.7704
5.52326e-008,0.6458
5.52692e-008,0.5318
5.53059e-008,0.4532
5.53426e-008,0.4220
5.53792e-008,0.4306
5.54159e-008,0.4621
5.54526e-008,0.4960
5.54893e-008,0.5145
5.55259e-008,0.5107
5.55626e-008,0.4886
5.55993e-008,0.4577
5.56360e-008,0.4289
5.56727e-008,0.4110
5.57093e-008,0.4065
5.57460e-008,0.4131
5.57827e-008,0.4271
5.58193e-008,0.4436
5.58560e-008,0.4555
5.58927e-008,0.4577
5.59294e-008,0.4519
5.59661e-008,0.4462
5.60027e-008,0.4557
5.60394e-008,0.4974
5.60761e-008,0.5787
5.61128e-008,0.6895
5.61494e-008,0.8093
5.61861e-008,0.9172
5.62228e-008,0.9906
5.62594e-008,1.0152
5.62961e-008,0.9964
5.63328e-008,0.9541
5.63695e-008,0.9109
5.64062e-008,0.8858
5.64428e-008,0.8883
5.64795e-008,0.9149
5.65162e-008,0.9538
5.65528e-008,0.9920
5.65895e-008,1.0189
5.66262e-008,1.0286
5.66629e-008,1.0223
5.66996e-008,1.0046
5.67362e-008,0.9817
5.67729e-008,0.9619
5.68096e-008,0.9534
5.68463e-008,0.9605
5.68829e-008,0.9821
5.69196e-008,1.0137
5.69563e-008,1.0479
5.69929e-008,1.0757
5.70296e-008,1.0909
5.70663e-008,1.0929
5.71030e-008,1.0853
5.71397e-008,1.0752
5.71763e-008,1.0695
5.72130e-008,1.0726
5.72497e-008,1.0843
5.72863e-008,1.1002
5.73230e-008,1.1139
5.73597e-008,1.1195
5.73964e-008,1.1152
5.74330e-008,1.1033
5.74697e-008,1.0886
5.75064e-008,1.0768
5.75431e-008,1.0720
5.75798e-008,1.0758
5.76164e-008,1.0863
5.76531e-008,1.0998
5.76898e-008,1.1121
5.77264e-008,1.1196
5.77631e-008,1.1206
5.77998e-008,1.1155
5.78365e-008,1.1038
5.78732e-008,1.0819
5.79098e-008,1.0427
5.79465e-008,0.9789
5.79832e-008,0.8922
5.80199e-008,0.7893
5.80565e-008,0.6795
5.80932e-008,0.5781
5.81299e-008,0.5017
5.81665e-008,0.4571
5.82032e-008,0.4420
5.82399e-008,0.4489
5.82766e-008,0.4655
5.83133e-008,0.4798
5.83499e-008,0.4848
5.83866e-008,0.4792
5.84233e-008,0.4655
5.84599e-008,0.4483
5.84966e-008,0.4328
5.85333e-008,0.4216
5.85700e-008,0.4159
5.86066e-008,0.4165
5.86433e-008,0.4219
5.86800e-008,0.4283
5.87167e-008,0.4342
5.87534e-008,0.4420
5.87900e-008,0.4583
5.88267e-008,0.4948
5.88634e-008,0.5602
5.89000e-008,0.6538
5.89367e-008,0.7609
5.89734e-008,0.8641
5.90101e-008,0.9468
5.90468e-008,0.9932
5.90834e-008,0.9983
5.91201e-008,0.9734
5.91568e-008,0.9372
5.91935e-008,0.9071
5.92301e-008,0.8955
5.92668e-008,0.9059
5.93035e-008,0.9322
5.93401e-008,0.9644
5.93768e-008,0.9934
5.94135e-008,1.0119
5.94502e-008,1.0173
5.94869e-008,1.0114
5.95235e-008,0.9975
5.95602e-008,0.9810
5.95969e-008,0.9682
5.96335e-008,0.9658
5.96702e-008,0.9772
5.97069e-008,0.9996
5.97436e-008,1.0229
5.97802e-008,1.0281
5.98169e-008,0.9938
5.98536e-008,0.9146
5.98903e-008,0.8014
5.99269e-008,0.6708
5.99636e-008,0.5472
6.00003e-008,0.4583
6.00370e-008,0.4184
6.00737e-008,0.4221
6.01103e-008,0.4529
6.01470e-008,0.4889
6.01837e-008,0.5105
6.02204e-008,0.5092
6.02570e-008,0.4884
6.02937e-008,0.4574
6.03304e-008,0.4279
6.03671e-008,0.4093
6.04037e-008,0.4047
6.04404e-008,0.4119
6.04771e-008,0.4270
6.05137e-008,0.4446
6.05504e-008,0.4571
6.05871e-008,0.4588
6.06238e-008,0.4482
6.06604e-008,0.4262
6.06971e-008,0.3969
6.07338e-008,0.3677
6.07705e-008,0.3464
6.08072e-008,0.3375
6.08438e-008,0.3407
6.08805e-008,0.3512
6.09172e-008,0.3614
6.09539e-008,0.3642
6.09905e-008,0.3559
6.10272e-008,0.3380
6.10639e-008,0.3164
6.11006e-008,0.2990
6.11372e-008,0.2922
6.11739e-008,0.2976
6.12106e-008,0.3123
6.12472e-008,0.3304
6.12839e-008,0.3455
6.13206e-008,0.3525
6.13573e-008,0.3497
6.13939e-008,0.3390
6.14306e-008,0.3244
6.14673e-008,0.3107
6.15040e-008,0.3022
6.15407e-008,0.3011
6.15773e-008,0.3075
6.16140e-008,0.3192
6.16507e-008,0.3327
6.16874e-008,0.3445
6.17240e-008,0.3513
6.17607e-008,0.3517
6.17974e-008,0.3458
6.18341e-008,0.3358
6.18707e-008,0.3251
6.19074e-008,0.3172
