.HEADER
..NAMES
Time,V U5.G2
.DATA
4.11981e-008,0.9764
4.12367e-008,1.0276
4.12752e-008,1.0633
4.13138e-008,1.0882
4.13524e-008,1.1070
4.13910e-008,1.1209
4.14296e-008,1.1311
4.14681e-008,1.1383
4.15067e-008,1.1450
4.15453e-008,1.1533
4.15838e-008,1.1628
4.16224e-008,1.1716
4.16610e-008,1.1761
4.16996e-008,1.1748
4.17382e-008,1.1729
4.17767e-008,1.1730
4.18153e-008,1.1739
4.18539e-008,1.1737
4.18924e-008,1.1732
4.19310e-008,1.1736
4.19696e-008,1.1743
4.20082e-008,1.1747
4.20468e-008,1.1750
4.20853e-008,1.1754
4.21239e-008,1.1760
4.21625e-008,1.1768
4.22011e-008,1.1773
4.22396e-008,1.1780
4.22782e-008,1.1809
4.23168e-008,1.1817
4.23553e-008,1.1685
4.23939e-008,1.1217
4.24325e-008,1.0291
4.24711e-008,0.9144
4.25097e-008,0.8031
4.25482e-008,0.6942
4.25868e-008,0.5944
4.26254e-008,0.5134
4.26639e-008,0.4565
4.27025e-008,0.4185
4.27411e-008,0.3910
4.27797e-008,0.3712
4.28183e-008,0.3582
4.28568e-008,0.3510
4.28954e-008,0.3469
4.29340e-008,0.3433
4.29726e-008,0.3377
4.30111e-008,0.3286
4.30497e-008,0.3208
4.30883e-008,0.3182
4.31268e-008,0.3182
4.31654e-008,0.3183
4.32040e-008,0.3191
4.32426e-008,0.3217
4.32812e-008,0.3243
4.33197e-008,0.3253
4.33583e-008,0.3249
4.33969e-008,0.3244
4.34354e-008,0.3244
4.34740e-008,0.3242
4.35126e-008,0.3236
4.35512e-008,0.3231
4.35898e-008,0.3221
4.36283e-008,0.3215
4.36669e-008,0.3219
4.37055e-008,0.3227
4.37440e-008,0.3228
4.37826e-008,0.3226
4.38212e-008,0.3227
4.38598e-008,0.3229
4.38983e-008,0.3227
4.39369e-008,0.3222
4.39755e-008,0.3220
4.40141e-008,0.3221
4.40527e-008,0.3222
4.40912e-008,0.3222
4.41298e-008,0.3238
4.41684e-008,0.3319
4.42069e-008,0.3564
4.42455e-008,0.4120
4.42841e-008,0.5043
4.43227e-008,0.6222
4.43613e-008,0.7390
4.43998e-008,0.8292
4.44384e-008,0.9048
4.44770e-008,0.9702
4.45155e-008,1.0230
4.45541e-008,1.0602
4.45927e-008,1.0860
4.46313e-008,1.1054
4.46699e-008,1.1198
4.47084e-008,1.1303
4.47470e-008,1.1378
4.47856e-008,1.1444
4.48242e-008,1.1525
4.48627e-008,1.1619
4.49013e-008,1.1709
4.49399e-008,1.1760
4.49784e-008,1.1752
4.50170e-008,1.1731
4.50556e-008,1.1731
4.50942e-008,1.1739
4.51328e-008,1.1738
4.51713e-008,1.1733
4.52099e-008,1.1736
4.52485e-008,1.1743
4.52870e-008,1.1748
4.53256e-008,1.1750
4.53642e-008,1.1754
4.54028e-008,1.1760
4.54414e-008,1.1768
4.54799e-008,1.1774
4.55185e-008,1.1773
4.55571e-008,1.1765
4.55957e-008,1.1758
4.56342e-008,1.1760
4.56728e-008,1.1766
4.57114e-008,1.1767
4.57499e-008,1.1766
4.57885e-008,1.1766
4.58271e-008,1.1768
4.58657e-008,1.1769
4.59043e-008,1.1768
4.59428e-008,1.1768
4.59814e-008,1.1769
4.60200e-008,1.1770
4.60585e-008,1.1770
4.60971e-008,1.1770
4.61357e-008,1.1768
4.61743e-008,1.1768
4.62129e-008,1.1769
4.62514e-008,1.1771
4.62900e-008,1.1771
4.63286e-008,1.1770
4.63671e-008,1.1770
4.64057e-008,1.1771
4.64443e-008,1.1771
4.64829e-008,1.1771
4.65214e-008,1.1771
4.65600e-008,1.1771
4.65986e-008,1.1772
4.66372e-008,1.1772
4.66758e-008,1.1772
4.67143e-008,1.1772
4.67529e-008,1.1772
4.67915e-008,1.1772
4.68300e-008,1.1773
4.68686e-008,1.1773
4.69072e-008,1.1773
4.69458e-008,1.1792
4.69844e-008,1.1833
4.70229e-008,1.1804
4.70615e-008,1.1552
4.71001e-008,1.0882
4.71386e-008,0.9817
4.71772e-008,0.8675
4.72158e-008,0.7572
4.72544e-008,0.6508
4.72930e-008,0.5580
4.73315e-008,0.4872
4.73701e-008,0.4390
4.74087e-008,0.4002
4.74473e-008,0.3727
4.74858e-008,0.3779
4.75244e-008,0.4128
4.75630e-008,0.4847
4.76015e-008,0.5882
4.76401e-008,0.7025
4.76787e-008,0.7940
4.77173e-008,0.8695
4.77559e-008,0.9399
4.77944e-008,1.0011
4.78330e-008,1.0455
4.78716e-008,1.0758
4.79101e-008,1.0995
4.79487e-008,1.1187
4.79873e-008,1.1312
4.80259e-008,1.1381
4.80645e-008,1.1453
4.81030e-008,1.1534
4.81416e-008,1.1617
4.81802e-008,1.1700
4.82188e-008,1.1762
4.82573e-008,1.1766
4.82959e-008,1.1742
4.83345e-008,1.1740
4.83730e-008,1.1754
4.84116e-008,1.1756
4.84502e-008,1.1746
4.84888e-008,1.1744
4.85274e-008,1.1753
4.85659e-008,1.1757
4.86045e-008,1.1755
4.86431e-008,1.1758
4.86816e-008,1.1766
4.87202e-008,1.1772
4.87588e-008,1.1776
4.87974e-008,1.1778
4.88360e-008,1.1772
4.88745e-008,1.1764
4.89131e-008,1.1764
4.89517e-008,1.1770
4.89902e-008,1.1773
4.90288e-008,1.1770
4.90674e-008,1.1769
4.91060e-008,1.1772
4.91445e-008,1.1773
4.91831e-008,1.1772
4.92217e-008,1.1771
4.92603e-008,1.1775
4.92989e-008,1.1802
4.93374e-008,1.1838
4.93760e-008,1.1776
4.94146e-008,1.1450
4.94531e-008,1.0680
4.94917e-008,0.9572
4.95303e-008,0.8443
4.95689e-008,0.7344
4.96075e-008,0.6299
4.96460e-008,0.5410
4.96846e-008,0.4754
4.97232e-008,0.4308
4.97617e-008,0.3924
4.98003e-008,0.3711
4.98389e-008,0.3824
4.98775e-008,0.4248
4.99160e-008,0.5040
4.99546e-008,0.6124
4.99932e-008,0.7239
5.00318e-008,0.8103
5.00704e-008,0.8845
5.01089e-008,0.9538
5.01475e-008,1.0118
5.01861e-008,1.0527
5.02246e-008,1.0810
5.02632e-008,1.1038
5.03018e-008,1.1219
5.03404e-008,1.1329
5.03790e-008,1.1394
5.04175e-008,1.1469
5.04561e-008,1.1551
5.04947e-008,1.1634
5.05332e-008,1.1716
5.05718e-008,1.1768
5.06104e-008,1.1761
5.06490e-008,1.1739
5.06876e-008,1.1763
5.07261e-008,1.1833
5.07647e-008,1.1824
5.08033e-008,1.1630
5.08419e-008,1.1076
5.08804e-008,1.0094
5.09190e-008,0.8946
5.09576e-008,0.7836
5.09961e-008,0.6759
5.10347e-008,0.5796
5.10733e-008,0.5031
5.11119e-008,0.4501
5.11505e-008,0.4110
5.11890e-008,0.3768
5.12276e-008,0.3724
5.12662e-008,0.3992
5.13047e-008,0.4624
5.13433e-008,0.5585
5.13819e-008,0.6729
5.14205e-008,0.7717
5.14591e-008,0.8500
5.14976e-008,0.9219
5.15362e-008,0.9861
5.15748e-008,1.0352
5.16133e-008,1.0724
5.16519e-008,1.1195
5.16905e-008,1.1466
5.17291e-008,1.1491
5.17676e-008,1.1238
5.18062e-008,1.0560
5.18448e-008,0.9553
5.18834e-008,0.8455
5.19220e-008,0.7352
5.19605e-008,0.6310
5.19991e-008,0.5414
5.20377e-008,0.4737
5.20762e-008,0.4284
5.21148e-008,0.3984
5.21534e-008,0.3760
5.21920e-008,0.3600
5.22306e-008,0.3534
5.22691e-008,0.3494
5.23077e-008,0.3437
5.23463e-008,0.3380
5.23848e-008,0.3308
5.24234e-008,0.3233
5.24620e-008,0.3189
5.25006e-008,0.3175
5.25391e-008,0.3175
5.25777e-008,0.3200
5.26163e-008,0.3326
5.26549e-008,0.3663
5.26935e-008,0.4326
5.27320e-008,0.5309
5.27706e-008,0.6490
5.28092e-008,0.7609
5.28477e-008,0.8465
5.28863e-008,0.9189
5.29249e-008,0.9812
5.29635e-008,1.0307
5.30021e-008,1.0659
5.30406e-008,1.1070
5.30792e-008,1.1453
5.31178e-008,1.1511
5.31563e-008,1.1394
5.31949e-008,1.0909
5.32335e-008,1.0010
5.32721e-008,0.8927
5.33107e-008,0.7833
5.33492e-008,0.6756
5.33878e-008,0.5781
5.34264e-008,0.4998
5.34650e-008,0.4453
5.35035e-008,0.4095
5.35421e-008,0.3840
5.35807e-008,0.3648
5.36192e-008,0.3551
5.36578e-008,0.3514
5.36964e-008,0.3456
5.37350e-008,0.3399
5.37736e-008,0.3340
5.38121e-008,0.3264
5.38507e-008,0.3201
5.38893e-008,0.3177
5.39278e-008,0.3174
5.39664e-008,0.3175
5.40050e-008,0.3188
5.40436e-008,0.3214
5.40822e-008,0.3240
5.41207e-008,0.3250
5.41593e-008,0.3244
5.41979e-008,0.3242
5.42365e-008,0.3246
5.42750e-008,0.3239
5.43136e-008,0.3228
5.43522e-008,0.3223
5.43907e-008,0.3219
5.44293e-008,0.3216
5.44679e-008,0.3219
5.45065e-008,0.3224
5.45451e-008,0.3225
5.45836e-008,0.3224
5.46222e-008,0.3225
5.46608e-008,0.3226
5.46993e-008,0.3224
5.47379e-008,0.3220
5.47765e-008,0.3219
5.48151e-008,0.3220
5.48537e-008,0.3220
5.48922e-008,0.3219
5.49308e-008,0.3219
5.49694e-008,0.3219
5.50079e-008,0.3220
5.50465e-008,0.3220
5.50851e-008,0.3221
5.51237e-008,0.3220
5.51622e-008,0.3219
5.52008e-008,0.3219
5.52394e-008,0.3219
5.52780e-008,0.3219
5.53166e-008,0.3218
5.53551e-008,0.3218
5.53937e-008,0.3219
5.54323e-008,0.3219
5.54708e-008,0.3219
5.55094e-008,0.3218
5.55480e-008,0.3219
5.55866e-008,0.3218
5.56252e-008,0.3218
5.56637e-008,0.3218
5.57023e-008,0.3218
5.57409e-008,0.3218
5.57794e-008,0.3218
5.58180e-008,0.3218
5.58566e-008,0.3218
5.58952e-008,0.3218
5.59338e-008,0.3218
5.59723e-008,0.3218
5.60109e-008,0.3218
5.60495e-008,0.3218
5.60881e-008,0.3217
5.61266e-008,0.3217
5.61652e-008,0.3217
5.62038e-008,0.3217
5.62423e-008,0.3217
5.62809e-008,0.3217
5.63195e-008,0.3229
5.63581e-008,0.3301
5.63967e-008,0.3521
5.64352e-008,0.4035
5.64738e-008,0.4919
5.65124e-008,0.6080
5.65509e-008,0.7271
5.65895e-008,0.8200
5.66281e-008,0.8966
5.66667e-008,0.9633
5.67053e-008,1.0177
5.67438e-008,1.0566
5.67824e-008,1.0833
5.68210e-008,1.1032
5.68596e-008,1.1181
5.68981e-008,1.1290
5.69367e-008,1.1368
5.69753e-008,1.1434
5.70138e-008,1.1513
5.70524e-008,1.1606
5.70910e-008,1.1698
5.71296e-008,1.1756
5.71682e-008,1.1753
5.72067e-008,1.1730
5.72453e-008,1.1728
5.72839e-008,1.1737
5.73224e-008,1.1738
5.73610e-008,1.1732
5.73996e-008,1.1734
5.74382e-008,1.1741
5.74768e-008,1.1746
5.75153e-008,1.1749
5.75539e-008,1.1753
5.75925e-008,1.1759
5.76310e-008,1.1766
5.76696e-008,1.1772
5.77082e-008,1.1777
5.77468e-008,1.1801
5.77853e-008,1.1822
5.78239e-008,1.1734
5.78625e-008,1.1358
5.79011e-008,1.0526
5.79397e-008,0.9395
5.79782e-008,0.8271
5.80168e-008,0.7175
5.80554e-008,0.6149
5.80939e-008,0.5291
5.81325e-008,0.4670
5.81711e-008,0.4256
5.82097e-008,0.3963
5.82483e-008,0.3750
5.82868e-008,0.3604
5.83254e-008,0.3522
5.83640e-008,0.3477
5.84025e-008,0.3441
5.84411e-008,0.3393
5.84797e-008,0.3308
5.85183e-008,0.3221
5.85569e-008,0.3184
5.85954e-008,0.3182
5.86340e-008,0.3182
5.86726e-008,0.3188
5.87112e-008,0.3210
5.87497e-008,0.3238
5.87883e-008,0.3252
5.88269e-008,0.3251
5.88654e-008,0.3245
5.89040e-008,0.3243
5.89426e-008,0.3243
5.89812e-008,0.3238
5.90198e-008,0.3232
5.90583e-008,0.3223
5.90969e-008,0.3216
5.91355e-008,0.3232
5.91740e-008,0.3317
5.92126e-008,0.3552
5.92512e-008,0.4084
5.92898e-008,0.4983
5.93284e-008,0.6151
5.93669e-008,0.7328
5.94055e-008,0.8240
5.94441e-008,0.9000
5.94827e-008,0.9664
5.95212e-008,1.0203
5.95598e-008,1.0586
5.95984e-008,1.0944
5.96370e-008,1.1388
5.96755e-008,1.1508
5.97141e-008,1.1435
5.97527e-008,1.1045
5.97912e-008,1.0223
5.98298e-008,0.9156
5.98684e-008,0.8067
5.99070e-008,0.6989
5.99455e-008,0.5985
5.99841e-008,0.5150
6.00227e-008,0.4554
6.00613e-008,0.4163
6.00999e-008,0.3891
6.01384e-008,0.3683
6.01770e-008,0.3559
6.02156e-008,0.3519
6.02542e-008,0.3470
6.02927e-008,0.3410
6.03313e-008,0.3353
6.03699e-008,0.3279
6.04085e-008,0.3210
6.04470e-008,0.3179
6.04856e-008,0.3174
6.05242e-008,0.3174
6.05627e-008,0.3182
6.06013e-008,0.3206
6.06399e-008,0.3234
6.06785e-008,0.3249
6.07170e-008,0.3245
6.07556e-008,0.3240
6.07942e-008,0.3244
6.08328e-008,0.3241
6.08714e-008,0.3229
6.09099e-008,0.3223
6.09485e-008,0.3219
6.09871e-008,0.3215
6.10257e-008,0.3217
6.10642e-008,0.3222
6.11028e-008,0.3224
6.11414e-008,0.3224
6.11800e-008,0.3224
6.12185e-008,0.3226
6.12571e-008,0.3225
6.12957e-008,0.3221
6.13342e-008,0.3218
6.13728e-008,0.3219
6.14114e-008,0.3220
6.14500e-008,0.3219
6.14885e-008,0.3218
6.15271e-008,0.3219
6.15657e-008,0.3219
6.16043e-008,0.3219
6.16429e-008,0.3220
6.16814e-008,0.3220
6.17200e-008,0.3219
6.17586e-008,0.3219
6.17972e-008,0.3219
6.18357e-008,0.3219
6.18743e-008,0.3218
