.HEADER
..NAMES
Time,V U3.D3
3.4332e-009,0.3594
3.4717e-009,0.3475
3.5103e-009,0.3379
3.5489e-009,0.3268
3.5875e-009,0.3179
3.6260e-009,0.3154
3.6646e-009,0.3158
3.7032e-009,0.3170
3.7418e-009,0.3197
3.7803e-009,0.3226
3.8189e-009,0.3248
3.8575e-009,0.3297
3.8961e-009,0.3449
3.9346e-009,0.3839
3.9732e-009,0.4581
4.0118e-009,0.5624
4.0504e-009,0.6814
4.0890e-009,0.7843
4.1275e-009,0.8725
4.1661e-009,0.9476
4.2047e-009,1.0078
4.2433e-009,1.0510
4.2818e-009,1.0850
4.3204e-009,1.1319
4.3590e-009,1.1505
4.3975e-009,1.1556
4.4361e-009,1.1354
4.4747e-009,1.0679
4.5133e-009,0.9607
4.5519e-009,0.8426
4.5904e-009,0.7236
4.6290e-009,0.6141
4.6676e-009,0.5248
4.7062e-009,0.4590
4.7447e-009,0.4138
4.7833e-009,0.3869
4.8219e-009,0.3674
4.8604e-009,0.3524
4.8990e-009,0.3426
4.9376e-009,0.3322
4.9762e-009,0.3214
5.0147e-009,0.3159
5.0533e-009,0.3154
5.0919e-009,0.3162
5.1305e-009,0.3182
5.1691e-009,0.3213
5.2076e-009,0.3237
5.2462e-009,0.3252
5.2848e-009,0.3251
5.3234e-009,0.3239
5.3619e-009,0.3231
5.4005e-009,0.3223
5.4391e-009,0.3213
5.4776e-009,0.3212
5.5162e-009,0.3219
5.5548e-009,0.3219
5.5934e-009,0.3217
5.6320e-009,0.3216
5.6705e-009,0.3214
5.7091e-009,0.3210
5.7477e-009,0.3207
5.7863e-009,0.3205
5.8248e-009,0.3205
5.8634e-009,0.3206
5.9020e-009,0.3206
5.9405e-009,0.3207
5.9791e-009,0.3209
6.0177e-009,0.3209
6.0563e-009,0.3207
6.0948e-009,0.3207
6.1334e-009,0.3207
6.1720e-009,0.3217
6.2106e-009,0.3280
6.2492e-009,0.3475
6.2877e-009,0.3941
6.3263e-009,0.4754
6.3649e-009,0.5850
6.4035e-009,0.7027
6.4420e-009,0.8008
6.4806e-009,0.8866
6.5192e-009,0.9594
6.5577e-009,1.0168
6.5963e-009,1.0572
6.6349e-009,1.0935
6.6735e-009,1.1387
6.7121e-009,1.1523
6.7506e-009,1.1547
6.7892e-009,1.1254
6.8278e-009,1.0477
6.8664e-009,0.9362
6.9049e-009,0.8175
6.9435e-009,0.6994
6.9821e-009,0.5936
7.0206e-009,0.5094
7.0592e-009,0.4480
7.0978e-009,0.4053
7.1364e-009,0.3732
7.1749e-009,0.3659
7.2135e-009,0.3833
7.2521e-009,0.4352
7.2907e-009,0.5222
7.3293e-009,0.6381
7.3678e-009,0.7504
7.4064e-009,0.8482
7.4450e-009,0.9327
7.4835e-009,1.0008
7.5221e-009,1.0504
7.5607e-009,1.0836
7.5993e-009,1.1057
7.6379e-009,1.1217
7.6764e-009,1.1350
7.7150e-009,1.1468
7.7536e-009,1.1575
7.7922e-009,1.1667
7.8307e-009,1.1712
7.8693e-009,1.1711
7.9079e-009,1.1710
7.9464e-009,1.1715
7.9850e-009,1.1716
8.0236e-009,1.1714
8.0622e-009,1.1756
8.1008e-009,1.1804
8.1393e-009,1.1763
8.1779e-009,1.1493
8.2165e-009,1.0807
8.2550e-009,0.9782
8.2936e-009,0.8681
8.3322e-009,0.7543
8.3708e-009,0.6441
8.4093e-009,0.5498
8.4479e-009,0.4785
8.4865e-009,0.4285
8.5251e-009,0.3946
8.5637e-009,0.3727
8.6022e-009,0.3575
8.6408e-009,0.3460
8.6794e-009,0.3344
8.7179e-009,0.3238
8.7565e-009,0.3187
8.7951e-009,0.3174
8.8337e-009,0.3169
8.8722e-009,0.3177
8.9108e-009,0.3204
8.9494e-009,0.3231
8.9880e-009,0.3252
9.0266e-009,0.3318
9.0651e-009,0.3524
9.1037e-009,0.4002
9.1423e-009,0.4826
9.1808e-009,0.5931
9.2194e-009,0.7110
9.2580e-009,0.8086
9.2966e-009,0.8932
9.3352e-009,0.9645
9.3737e-009,1.0206
9.4123e-009,1.0599
9.4509e-009,1.0975
9.4895e-009,1.1407
9.5280e-009,1.1526
9.5666e-009,1.1544
9.6052e-009,1.1228
9.6437e-009,1.0426
9.6823e-009,0.9303
9.7209e-009,0.8116
9.7595e-009,0.6935
9.7981e-009,0.5885
9.8366e-009,0.5057
9.8752e-009,0.4454
9.9138e-009,0.4054
9.9524e-009,0.3816
9.9909e-009,0.3627
1.00295e-008,0.3496
1.00681e-008,0.3401
1.01066e-008,0.3292
1.01452e-008,0.3193
1.01838e-008,0.3155
1.02224e-008,0.3156
1.02610e-008,0.3165
1.02995e-008,0.3190
1.03381e-008,0.3221
1.03767e-008,0.3242
1.04152e-008,0.3253
1.04538e-008,0.3248
1.04924e-008,0.3236
1.05310e-008,0.3229
1.05695e-008,0.3220
1.06081e-008,0.3211
1.06467e-008,0.3214
1.06853e-008,0.3220
1.07239e-008,0.3218
1.07624e-008,0.3216
1.08010e-008,0.3216
1.08396e-008,0.3214
1.08781e-008,0.3236
1.09167e-008,0.3337
1.09553e-008,0.3626
1.09939e-008,0.4239
1.10324e-008,0.5186
1.10710e-008,0.6357
1.11096e-008,0.7464
1.11482e-008,0.8384
1.11868e-008,0.9190
1.12253e-008,0.9856
1.12639e-008,1.0356
1.13025e-008,1.0708
1.13410e-008,1.1138
1.13796e-008,1.1470
1.14182e-008,1.1550
1.14568e-008,1.1478
1.14953e-008,1.0987
1.15339e-008,1.0032
1.15725e-008,0.8868
1.16111e-008,0.7674
1.16497e-008,0.6530
1.16882e-008,0.5553
1.17268e-008,0.4811
1.17654e-008,0.4283
1.18039e-008,0.3889
1.18425e-008,0.3666
1.18811e-008,0.3697
1.19197e-008,0.4003
1.19583e-008,0.4673
1.19968e-008,0.5685
1.20354e-008,0.6874
1.20740e-008,0.7926
1.21126e-008,0.8856
1.21511e-008,0.9633
1.21897e-008,1.0239
1.22283e-008,1.0660
1.22668e-008,1.1033
1.23054e-008,1.1441
1.23440e-008,1.1557
1.23826e-008,1.1551
1.24212e-008,1.1207
1.24597e-008,1.0396
1.24983e-008,0.9290
1.25369e-008,0.8105
1.25755e-008,0.6915
1.26140e-008,0.5858
1.26526e-008,0.5030
1.26912e-008,0.4433
1.27297e-008,0.4034
1.27683e-008,0.3797
1.28069e-008,0.3615
1.28455e-008,0.3489
1.28841e-008,0.3394
1.29226e-008,0.3287
1.29612e-008,0.3194
1.29998e-008,0.3157
1.30383e-008,0.3154
1.30769e-008,0.3162
1.31155e-008,0.3189
1.31541e-008,0.3221
1.31926e-008,0.3242
1.32312e-008,0.3253
1.32698e-008,0.3248
1.33084e-008,0.3237
1.33470e-008,0.3229
1.33855e-008,0.3219
1.34241e-008,0.3212
1.34627e-008,0.3214
1.35012e-008,0.3219
1.35398e-008,0.3217
1.35784e-008,0.3216
1.36170e-008,0.3216
1.36555e-008,0.3214
1.36941e-008,0.3238
1.37327e-008,0.3345
1.37713e-008,0.3648
1.38099e-008,0.4280
1.38484e-008,0.5241
1.38870e-008,0.6419
1.39256e-008,0.7515
1.39641e-008,0.8428
1.40027e-008,0.9228
1.40413e-008,0.9886
1.40799e-008,1.0378
1.41185e-008,1.0716
1.41570e-008,1.0964
1.41956e-008,1.1146
1.42342e-008,1.1295
1.42728e-008,1.1434
1.43113e-008,1.1557
1.43499e-008,1.1650
1.43885e-008,1.1690
1.44270e-008,1.1686
1.44656e-008,1.1690
1.45042e-008,1.1704
1.45428e-008,1.1711
1.45814e-008,1.1711
1.46199e-008,1.1717
1.46585e-008,1.1728
1.46971e-008,1.1738
1.47357e-008,1.1750
1.47742e-008,1.1760
1.48128e-008,1.1763
1.48514e-008,1.1761
1.48899e-008,1.1758
1.49285e-008,1.1761
1.49671e-008,1.1767
1.50057e-008,1.1771
1.50443e-008,1.1770
1.50828e-008,1.1771
1.51214e-008,1.1773
1.51600e-008,1.1774
1.51985e-008,1.1774
1.52371e-008,1.1773
1.52757e-008,1.1773
1.53143e-008,1.1771
1.53528e-008,1.1771
1.53914e-008,1.1772
1.54300e-008,1.1773
1.54686e-008,1.1773
1.55071e-008,1.1772
1.55457e-008,1.1780
1.55843e-008,1.1817
1.56229e-008,1.1826
1.56615e-008,1.1692
1.57000e-008,1.1235
1.57386e-008,1.0358
1.57772e-008,0.9280
1.58158e-008,0.8171
1.58543e-008,0.7033
1.58929e-008,0.5988
1.59315e-008,0.5140
1.59701e-008,0.4531
1.60086e-008,0.4093
1.60472e-008,0.3734
1.60858e-008,0.3672
1.61243e-008,0.3864
1.61629e-008,0.4378
1.62015e-008,0.5245
1.62401e-008,0.6424
1.62786e-008,0.7553
1.63172e-008,0.8508
1.63558e-008,0.9333
1.63944e-008,1.0005
1.64329e-008,1.0500
1.64715e-008,1.0858
1.65101e-008,1.1301
1.65487e-008,1.1520
1.65873e-008,1.1584
1.66258e-008,1.1412
1.66644e-008,1.0789
1.67030e-008,0.9771
1.67416e-008,0.8613
1.67801e-008,0.7404
1.68187e-008,0.6275
1.68573e-008,0.5348
1.68959e-008,0.4660
1.69344e-008,0.4180
1.69730e-008,0.3886
1.70116e-008,0.3688
1.70501e-008,0.3536
1.70887e-008,0.3435
1.71273e-008,0.3333
1.71659e-008,0.3227
1.72044e-008,0.3167
1.72430e-008,0.3154
1.72816e-008,0.3156
1.73202e-008,0.3177
1.73588e-008,0.3210
1.73973e-008,0.3235
1.74359e-008,0.3250
1.74745e-008,0.3252
1.75131e-008,0.3241
1.75516e-008,0.3232
1.75902e-008,0.3224
1.76288e-008,0.3214
1.76674e-008,0.3212
1.77059e-008,0.3218
1.77445e-008,0.3218
1.77831e-008,0.3217
1.78216e-008,0.3217
1.78602e-008,0.3215
1.78988e-008,0.3222
1.79374e-008,0.3285
1.79759e-008,0.3487
1.80145e-008,0.3968
1.80531e-008,0.4800
1.80917e-008,0.5908
1.81302e-008,0.7080
1.81688e-008,0.8054
1.82074e-008,0.8906
1.82460e-008,0.9626
1.82846e-008,1.0191
1.83231e-008,1.0587
1.83617e-008,1.0968
1.84003e-008,1.1405
1.84389e-008,1.1526
1.84774e-008,1.1546
1.85160e-008,1.1232
1.85546e-008,1.0431
1.85932e-008,0.9306
1.86317e-008,0.8120
1.86703e-008,0.6941
1.87089e-008,0.5891
1.87474e-008,0.5061
1.87860e-008,0.4456
1.88246e-008,0.4032
1.88632e-008,0.3717
1.89017e-008,0.3660
1.89403e-008,0.3847
1.89789e-008,0.4385
1.90175e-008,0.5272
1.90560e-008,0.6437
1.90946e-008,0.7552
1.91332e-008,0.8525
1.91718e-008,0.9363
1.92104e-008,1.0035
1.92489e-008,1.0523
1.92875e-008,1.0848
1.93261e-008,1.1065
1.93647e-008,1.1224
1.94032e-008,1.1356
1.94418e-008,1.1474
1.94804e-008,1.1579
1.95190e-008,1.1671
1.95575e-008,1.1713
1.95961e-008,1.1710
1.96347e-008,1.1710
1.96732e-008,1.1715
1.97118e-008,1.1716
1.97504e-008,1.1712
1.97890e-008,1.1716
1.98275e-008,1.1726
1.98661e-008,1.1738
1.99047e-008,1.1751
1.99433e-008,1.1759
1.99819e-008,1.1764
2.00204e-008,1.1764
2.00590e-008,1.1760
2.00976e-008,1.1762
2.01362e-008,1.1766
2.01747e-008,1.1770
2.02133e-008,1.1771
2.02519e-008,1.1792
2.02905e-008,1.1830
2.03290e-008,1.1797
2.03676e-008,1.1553
2.04062e-008,1.0912
2.04447e-008,0.9912
2.04833e-008,0.8819
2.05219e-008,0.7690
2.05605e-008,0.6576
2.05990e-008,0.5604
2.06376e-008,0.4859
2.06762e-008,0.4336
2.07148e-008,0.3978
2.07533e-008,0.3745
2.07919e-008,0.3588
2.08305e-008,0.3471
2.08691e-008,0.3357
2.09077e-008,0.3248
2.09462e-008,0.3192
2.09848e-008,0.3177
2.10234e-008,0.3170
2.10620e-008,0.3174
2.11005e-008,0.3199
2.11391e-008,0.3228
2.11777e-008,0.3249
2.12163e-008,0.3306
2.12548e-008,0.3490
2.12934e-008,0.3931
2.13320e-008,0.4719
2.13705e-008,0.5798
2.14091e-008,0.6987
2.14477e-008,0.7985
2.14863e-008,0.8843
2.15248e-008,0.9572
2.15634e-008,1.0152
2.16020e-008,1.0561
2.16406e-008,1.0846
2.16791e-008,1.1056
2.17177e-008,1.1216
2.17563e-008,1.1360
2.17949e-008,1.1493
2.18335e-008,1.1604
2.18720e-008,1.1678
2.19106e-008,1.1692
2.19492e-008,1.1686
2.19878e-008,1.1695
2.20263e-008,1.1708
2.20649e-008,1.1711
2.21035e-008,1.1719
2.21420e-008,1.1778
2.21806e-008,1.1809
2.22192e-008,1.1727
2.22578e-008,1.1363
2.22963e-008,1.0565
2.23349e-008,0.9497
2.23735e-008,0.8389
2.24121e-008,0.7250
2.24506e-008,0.6183
2.24892e-008,0.5295
2.25278e-008,0.4639
2.25664e-008,0.4185
2.26050e-008,0.3882
2.26435e-008,0.3683
2.26821e-008,0.3543
2.27207e-008,0.3431
2.27593e-008,0.3313
2.27978e-008,0.3218
2.28364e-008,0.3182
2.28750e-008,0.3173
2.29136e-008,0.3170
2.29521e-008,0.3183
2.29907e-008,0.3211
2.30293e-008,0.3236
2.30678e-008,0.3262
2.31064e-008,0.3353
2.31450e-008,0.3614
2.31836e-008,0.4181
2.32221e-008,0.5086
2.32607e-008,0.6242
2.32993e-008,0.7379
2.33379e-008,0.8313
2.33764e-008,0.9128
2.34150e-008,0.9805
2.34536e-008,1.0322
2.34922e-008,1.0677
2.35308e-008,1.0931
2.35693e-008,1.1118
2.36079e-008,1.1270
2.36465e-008,1.1411
2.36851e-008,1.1536
2.37236e-008,1.1637
2.37622e-008,1.1689
2.38008e-008,1.1689
2.38394e-008,1.1688
2.38779e-008,1.1700
2.39165e-008,1.1710
2.39551e-008,1.1711
2.39936e-008,1.1736
2.40322e-008,1.1798
2.40708e-008,1.1798
2.41094e-008,1.1638
2.41479e-008,1.1119
2.41865e-008,1.0187
2.42251e-008,0.9092
2.42637e-008,0.7971
2.43023e-008,0.6842
2.43408e-008,0.5831
2.43794e-008,0.5028
2.44180e-008,0.4452
2.44566e-008,0.4025
2.44951e-008,0.3701
2.45337e-008,0.3687
2.45723e-008,0.3917
2.46109e-008,0.4485
2.46494e-008,0.5409
2.46880e-008,0.6609
2.47266e-008,0.7707
2.47651e-008,0.8646
2.48037e-008,0.9450
2.48423e-008,1.0095
2.48809e-008,1.0561
2.49194e-008,1.0871
2.49580e-008,1.1077
2.49966e-008,1.1238
2.50352e-008,1.1373
2.50737e-008,1.1486
2.51123e-008,1.1589
2.51509e-008,1.1681
2.51895e-008,1.1716
2.52281e-008,1.1707
2.52666e-008,1.1706
2.53052e-008,1.1714
2.53438e-008,1.1715
2.53824e-008,1.1717
2.54209e-008,1.1768
2.54595e-008,1.1806
2.54981e-008,1.1744
2.55367e-008,1.1420
2.55752e-008,1.0668
2.56138e-008,0.9619
2.56524e-008,0.8515
2.56909e-008,0.7372
2.57295e-008,0.6287
2.57681e-008,0.5377
2.58067e-008,0.4698
2.58452e-008,0.4220
2.58838e-008,0.3826
2.59224e-008,0.3661
2.59610e-008,0.3773
2.59995e-008,0.4172
2.60381e-008,0.4925
2.60767e-008,0.6027
2.61153e-008,0.7214
2.61539e-008,0.8213
2.61924e-008,0.9085
2.62310e-008,0.9810
2.62696e-008,1.0363
2.63082e-008,1.0747
2.63467e-008,1.1162
2.63853e-008,1.1483
2.64239e-008,1.1575
2.64625e-008,1.1511
2.65010e-008,1.1042
2.65396e-008,1.0125
2.65782e-008,0.8992
2.66167e-008,0.7792
2.66553e-008,0.6619
2.66939e-008,0.5619
2.67325e-008,0.4857
2.67710e-008,0.4312
2.68096e-008,0.3913
2.68482e-008,0.3664
2.68868e-008,0.3686
2.69254e-008,0.3977
2.69639e-008,0.4625
2.70025e-008,0.5617
2.70411e-008,0.6809
2.70797e-008,0.7865
2.71182e-008,0.8796
2.71568e-008,0.9585
2.71954e-008,1.0206
2.72340e-008,1.0639
2.72725e-008,1.1019
2.73111e-008,1.1431
2.73497e-008,1.1553
2.73882e-008,1.1563
2.74268e-008,1.1244
2.74654e-008,1.0456
2.75040e-008,0.9358
2.75425e-008,0.8178
2.75811e-008,0.6982
2.76197e-008,0.5916
2.76583e-008,0.5075
2.76968e-008,0.4463
2.77354e-008,0.4030
2.77740e-008,0.3709
2.78126e-008,0.3655
2.78512e-008,0.3845
2.78897e-008,0.4383
2.79283e-008,0.5269
2.79669e-008,0.6436
2.80055e-008,0.7548
2.80440e-008,0.8516
2.80826e-008,0.9353
2.81212e-008,1.0029
2.81598e-008,1.0520
2.81983e-008,1.0847
2.82369e-008,1.1064
2.82755e-008,1.1224
2.83140e-008,1.1357
2.83526e-008,1.1474
2.83912e-008,1.1579
2.84298e-008,1.1671
2.84683e-008,1.1712
2.85069e-008,1.1709
2.85455e-008,1.1709
2.85841e-008,1.1716
2.86226e-008,1.1717
2.86612e-008,1.1715
2.86998e-008,1.1761
2.87384e-008,1.1805
2.87770e-008,1.1758
2.88155e-008,1.1474
2.88541e-008,1.0769
2.88927e-008,0.9736
2.89313e-008,0.8634
2.89698e-008,0.7494
2.90084e-008,0.6397
2.90470e-008,0.5463
2.90855e-008,0.4760
2.91241e-008,0.4267
2.91627e-008,0.3935
2.92013e-008,0.3719
2.92398e-008,0.3569
2.92784e-008,0.3455
2.93170e-008,0.3339
2.93556e-008,0.3234
2.93941e-008,0.3186
2.94327e-008,0.3174
2.94713e-008,0.3169
2.95099e-008,0.3178
2.95485e-008,0.3205
2.95870e-008,0.3232
2.96256e-008,0.3245
2.96642e-008,0.3248
2.97028e-008,0.3243
2.97413e-008,0.3234
2.97799e-008,0.3223
2.98185e-008,0.3214
2.98570e-008,0.3215
2.98956e-008,0.3221
2.99342e-008,0.3218
2.99728e-008,0.3215
3.00113e-008,0.3215
3.00499e-008,0.3215
3.00885e-008,0.3219
3.01271e-008,0.3273
3.01657e-008,0.3453
3.02042e-008,0.3897
3.02428e-008,0.4691
3.02814e-008,0.5774
3.03199e-008,0.6959
3.03585e-008,0.7953
3.03971e-008,0.8815
3.04357e-008,0.9552
3.04743e-008,1.0137
3.05128e-008,1.0550
3.05514e-008,1.0898
3.05900e-008,1.1361
3.06285e-008,1.1517
3.06671e-008,1.1550
3.07057e-008,1.1286
3.07443e-008,1.0540
3.07829e-008,0.9439
3.08214e-008,0.8252
3.08600e-008,0.7068
3.08986e-008,0.5998
3.09372e-008,0.5141
3.09757e-008,0.4514
3.10143e-008,0.4089
3.10529e-008,0.3839
3.10914e-008,0.3650
3.11300e-008,0.3508
3.11686e-008,0.3411
3.12072e-008,0.3304
3.12458e-008,0.3202
3.12843e-008,0.3156
3.13229e-008,0.3155
3.13615e-008,0.3164
3.14000e-008,0.3186
3.14386e-008,0.3217
3.14772e-008,0.3239
3.15158e-008,0.3252
3.15544e-008,0.3249
3.15929e-008,0.3237
3.16315e-008,0.3229
3.16701e-008,0.3221
3.17087e-008,0.3212
3.17472e-008,0.3213
3.17858e-008,0.3220
3.18244e-008,0.3218
3.18629e-008,0.3216
3.19015e-008,0.3215
3.19401e-008,0.3213
3.19787e-008,0.3230
3.20173e-008,0.3318
3.20558e-008,0.3577
3.20944e-008,0.4149
3.21330e-008,0.5062
3.21715e-008,0.6218
3.22101e-008,0.7348
3.22487e-008,0.8283
3.22873e-008,0.9104
3.23259e-008,0.9787
3.23644e-008,1.0308
3.24030e-008,1.0667
3.24416e-008,1.0927
3.24801e-008,1.1119
3.25187e-008,1.1271
3.25573e-008,1.1412
3.25959e-008,1.1538
3.26344e-008,1.1638
3.26730e-008,1.1687
3.27116e-008,1.1687
3.27502e-008,1.1688
3.27888e-008,1.1701
3.28273e-008,1.1711
3.28659e-008,1.1710
3.29045e-008,1.1715
3.29430e-008,1.1726
3.29816e-008,1.1736
3.30202e-008,1.1748
3.30588e-008,1.1758
3.30974e-008,1.1763
3.31359e-008,1.1761
3.31745e-008,1.1757
3.32131e-008,1.1760
3.32516e-008,1.1766
3.32902e-008,1.1770
3.33288e-008,1.1770
3.33674e-008,1.1778
3.34060e-008,1.1817
3.34445e-008,1.1827
3.34831e-008,1.1695
3.35217e-008,1.1242
3.35603e-008,1.0367
3.35988e-008,0.9288
3.36374e-008,0.8180
3.36760e-008,0.7042
3.37145e-008,0.5997
3.37531e-008,0.5148
3.37917e-008,0.4536
3.38303e-008,0.4113
3.38689e-008,0.3832
3.39074e-008,0.3648
3.39460e-008,0.3519
3.39846e-008,0.3407
3.40231e-008,0.3290
3.40617e-008,0.3208
3.41003e-008,0.3181
3.41389e-008,0.3172
3.41775e-008,0.3170
3.42160e-008,0.3186
3.42546e-008,0.3217
3.42932e-008,0.3240
3.43318e-008,0.3272
3.43703e-008,0.3388
3.44089e-008,0.3702
3.44475e-008,0.4341
3.44860e-008,0.5306
3.45246e-008,0.6490
3.45632e-008,0.7583
3.46018e-008,0.8490
3.46404e-008,0.9278
3.46789e-008,0.9925
3.47175e-008,1.0406
3.47561e-008,1.0747
3.47946e-008,1.1189
3.48332e-008,1.1481
3.48718e-008,1.1553
3.49104e-008,1.1452
3.49490e-008,1.0915
3.49875e-008,0.9928
3.50261e-008,0.8760
3.50647e-008,0.7564
3.51032e-008,0.6429
3.51418e-008,0.5472
3.51804e-008,0.4753
3.52190e-008,0.4242
3.52575e-008,0.3855
3.52961e-008,0.3660
3.53347e-008,0.3711
3.53733e-008,0.4051
3.54119e-008,0.4753
3.54504e-008,0.5795
3.54890e-008,0.6980
3.55276e-008,0.8017
3.55661e-008,0.8934
3.56047e-008,0.9697
3.56433e-008,1.0286
3.56819e-008,1.0691
3.57205e-008,1.0959
3.57590e-008,1.1144
3.57976e-008,1.1289
3.58362e-008,1.1412
3.58747e-008,1.1524
3.59133e-008,1.1625
3.59519e-008,1.1699
3.59905e-008,1.1713
3.60290e-008,1.1709
3.60676e-008,1.1712
3.61062e-008,1.1717
3.61448e-008,1.1714
3.61834e-008,1.1727
3.62219e-008,1.1787
3.62605e-008,1.1800
3.62991e-008,1.1667
3.63376e-008,1.1198
3.63762e-008,1.0306
3.64148e-008,0.9221
3.64534e-008,0.8103
3.64920e-008,0.6965
3.65305e-008,0.5933
3.65691e-008,0.5104
3.66077e-008,0.4506
3.66462e-008,0.4069
3.66848e-008,0.3720
3.67234e-008,0.3678
3.67620e-008,0.3876
3.68006e-008,0.4404
3.68391e-008,0.5288
3.68777e-008,0.6474
3.69163e-008,0.7594
3.69549e-008,0.8545
3.69934e-008,0.9366
3.70320e-008,1.0032
3.70706e-008,1.0518
3.71091e-008,1.0869
3.71477e-008,1.1307
3.71863e-008,1.1525
3.72249e-008,1.1582
3.72635e-008,1.1393
3.73020e-008,1.0751
3.73406e-008,0.9725
3.73792e-008,0.8563
3.74177e-008,0.7354
3.74563e-008,0.6232
3.74949e-008,0.5314
3.75335e-008,0.4636
3.75721e-008,0.4156
3.76106e-008,0.3784
3.76492e-008,0.3649
3.76878e-008,0.3752
3.77263e-008,0.4169
3.77649e-008,0.4943
3.78035e-008,0.6048
3.78421e-008,0.7213
3.78806e-008,0.8216
3.79192e-008,0.9101
3.79578e-008,0.9832
3.79964e-008,1.0384
3.80350e-008,1.0756
3.80735e-008,1.1002
3.81121e-008,1.1177
3.81507e-008,1.1317
3.81892e-008,1.1438
3.82278e-008,1.1546
3.82664e-008,1.1645
3.83050e-008,1.1707
3.83436e-008,1.1711
3.83821e-008,1.1708
3.84207e-008,1.1714
3.84593e-008,1.1718
3.84978e-008,1.1714
3.85364e-008,1.1740
3.85750e-008,1.1797
3.86136e-008,1.1789
3.86521e-008,1.1604
3.86907e-008,1.1043
3.87293e-008,1.0085
3.87679e-008,0.8990
3.88065e-008,0.7863
3.88450e-008,0.6736
3.88836e-008,0.5740
3.89222e-008,0.4961
3.89607e-008,0.4406
3.89993e-008,0.4026
3.90379e-008,0.3780
3.90765e-008,0.3612
3.91151e-008,0.3490
3.91536e-008,0.3377
3.91922e-008,0.3263
3.92308e-008,0.3195
3.92693e-008,0.3177
3.93079e-008,0.3170
3.93465e-008,0.3173
3.93851e-008,0.3195
3.94237e-008,0.3225
3.94622e-008,0.3245
3.95008e-008,0.3291
3.95394e-008,0.3445
3.95780e-008,0.3833
3.96165e-008,0.4564
3.96551e-008,0.5601
3.96937e-008,0.6798
3.97322e-008,0.7831
3.97708e-008,0.8708
3.98094e-008,0.9461
3.98480e-008,1.0068
3.98866e-008,1.0504
3.99251e-008,1.0846
3.99637e-008,1.1316
4.00023e-008,1.1503
4.00408e-008,1.1559
4.00794e-008,1.1363
4.01180e-008,1.0696
4.01566e-008,0.9629
4.01952e-008,0.8450
4.02337e-008,0.7257
4.02723e-008,0.6159
4.03109e-008,0.5263
4.03494e-008,0.4601
4.03880e-008,0.4137
4.04266e-008,0.3785
4.04652e-008,0.3653
4.05037e-008,0.3766
4.05423e-008,0.4203
4.05809e-008,0.4995
4.06195e-008,0.6106
4.06581e-008,0.7265
4.06966e-008,0.8269
4.07352e-008,0.9149
4.07738e-008,0.9869
4.08123e-008,1.0408
4.08509e-008,1.0772
4.08895e-008,1.1014
4.09281e-008,1.1184
4.09667e-008,1.1322
4.10052e-008,1.1443
4.10438e-008,1.1551
4.10824e-008,1.1649
4.11209e-008,1.1708
4.11595e-008,1.1712
4.11981e-008,1.1709
4.12367e-008,1.1714
4.12752e-008,1.1716
4.13138e-008,1.1713
4.13524e-008,1.1742
4.13910e-008,1.1799
4.14296e-008,1.1785
