.HEADER
..NAMES
Time,V U2.C2
5.8248e-009,0.4338
5.8634e-009,0.3956
5.9020e-009,0.3725
5.9405e-009,0.3732
5.9791e-009,0.4096
6.0177e-009,0.4868
6.0563e-009,0.6008
6.0948e-009,0.7219
6.1334e-009,0.8228
6.1720e-009,0.9019
6.2106e-009,0.9667
6.2492e-009,1.0186
6.2877e-009,1.0596
6.3263e-009,1.0918
6.3649e-009,1.1138
6.4035e-009,1.1297
6.4420e-009,1.1430
6.4806e-009,1.1522
6.5192e-009,1.1581
6.5577e-009,1.1656
6.5963e-009,1.1726
6.6349e-009,1.1752
6.6735e-009,1.1741
6.7121e-009,1.1722
6.7506e-009,1.1713
6.7892e-009,1.1741
6.8278e-009,1.1802
6.8664e-009,1.1826
6.9049e-009,1.1688
6.9435e-009,1.1221
6.9821e-009,1.0309
7.0206e-009,0.9107
7.0592e-009,0.7897
7.0978e-009,0.6814
7.1364e-009,0.5870
7.1749e-009,0.5113
7.2135e-009,0.4549
7.2521e-009,0.4154
7.2907e-009,0.3886
7.3293e-009,0.3686
7.3678e-009,0.3514
7.4064e-009,0.3400
7.4450e-009,0.3336
7.4835e-009,0.3274
7.5221e-009,0.3204
7.5607e-009,0.3163
7.5993e-009,0.3164
7.6379e-009,0.3191
7.6764e-009,0.3219
7.7150e-009,0.3235
7.7536e-009,0.3267
7.7922e-009,0.3396
7.8307e-009,0.3736
7.8693e-009,0.4401
7.9079e-009,0.5423
7.9464e-009,0.6664
7.9850e-009,0.7815
8.0236e-009,0.8680
8.0622e-009,0.9322
8.1008e-009,0.9862
8.1393e-009,1.0325
8.1779e-009,1.0698
8.2165e-009,1.0976
8.2550e-009,1.1166
8.2936e-009,1.1318
8.3322e-009,1.1444
8.3708e-009,1.1530
8.4093e-009,1.1594
8.4479e-009,1.1668
8.4865e-009,1.1729
8.5251e-009,1.1744
8.5637e-009,1.1724
8.6022e-009,1.1704
8.6408e-009,1.1710
8.6794e-009,1.1762
8.7179e-009,1.1825
8.7565e-009,1.1806
8.7951e-009,1.1565
8.8337e-009,1.0934
8.8722e-009,0.9883
8.9108e-009,0.8651
8.9494e-009,0.7481
8.9880e-009,0.6447
9.0266e-009,0.5569
9.0651e-009,0.4886
9.1037e-009,0.4386
9.1423e-009,0.4043
9.1808e-009,0.3809
9.2194e-009,0.3619
9.2580e-009,0.3466
9.2966e-009,0.3373
9.3352e-009,0.3314
9.3737e-009,0.3247
9.4123e-009,0.3184
9.4509e-009,0.3159
9.4895e-009,0.3172
9.5280e-009,0.3202
9.5666e-009,0.3226
9.6052e-009,0.3234
9.6437e-009,0.3238
9.6823e-009,0.3244
9.7209e-009,0.3242
9.7595e-009,0.3229
9.7981e-009,0.3219
9.8366e-009,0.3220
9.8752e-009,0.3223
9.9138e-009,0.3218
9.9524e-009,0.3211
9.9909e-009,0.3209
1.00295e-008,0.3213
1.00681e-008,0.3222
1.01066e-008,0.3263
1.01452e-008,0.3409
1.01838e-008,0.3796
1.02224e-008,0.4544
1.02610e-008,0.5640
1.02995e-008,0.6887
1.03381e-008,0.7985
1.03767e-008,0.8803
1.04152e-008,0.9427
1.04538e-008,0.9955
1.04924e-008,1.0400
1.05310e-008,1.0804
1.05695e-008,1.1243
1.06081e-008,1.1567
1.06467e-008,1.1627
1.06853e-008,1.1360
1.07239e-008,1.0621
1.07624e-008,0.9484
1.08010e-008,0.8253
1.08396e-008,0.7120
1.08781e-008,0.6074
1.09167e-008,0.5237
1.09553e-008,0.4641
1.09939e-008,0.4197
1.10324e-008,0.3845
1.10710e-008,0.3682
1.11096e-008,0.3774
1.11482e-008,0.4213
1.11868e-008,0.5078
1.12253e-008,0.6261
1.12639e-008,0.7445
1.13025e-008,0.8416
1.13410e-008,0.9191
1.13796e-008,0.9805
1.14182e-008,1.0290
1.14568e-008,1.0701
1.14953e-008,1.1145
1.15339e-008,1.1502
1.15725e-008,1.1660
1.16111e-008,1.1514
1.16497e-008,1.0947
1.16882e-008,0.9914
1.17268e-008,0.8687
1.17654e-008,0.7507
1.18039e-008,0.6412
1.18425e-008,0.5496
1.18811e-008,0.4824
1.19197e-008,0.4340
1.19583e-008,0.3996
1.19968e-008,0.3779
1.20354e-008,0.3602
1.20740e-008,0.3451
1.21126e-008,0.3361
1.21511e-008,0.3301
1.21897e-008,0.3226
1.22283e-008,0.3170
1.22668e-008,0.3156
1.23054e-008,0.3168
1.23440e-008,0.3193
1.23826e-008,0.3221
1.24212e-008,0.3236
1.24597e-008,0.3241
1.24983e-008,0.3247
1.25369e-008,0.3243
1.25755e-008,0.3228
1.26140e-008,0.3218
1.26526e-008,0.3221
1.26912e-008,0.3221
1.27297e-008,0.3215
1.27683e-008,0.3212
1.28069e-008,0.3212
1.28455e-008,0.3213
1.28841e-008,0.3222
1.29226e-008,0.3267
1.29612e-008,0.3422
1.29998e-008,0.3825
1.30383e-008,0.4592
1.30769e-008,0.5702
1.31155e-008,0.6948
1.31541e-008,0.8035
1.31926e-008,0.8839
1.32312e-008,0.9456
1.32698e-008,0.9981
1.33084e-008,1.0421
1.33470e-008,1.0835
1.33855e-008,1.1275
1.34241e-008,1.1584
1.34627e-008,1.1620
1.35012e-008,1.1336
1.35398e-008,1.0571
1.35784e-008,0.9421
1.36170e-008,0.8194
1.36555e-008,0.7065
1.36941e-008,0.6025
1.37327e-008,0.5202
1.37713e-008,0.4616
1.38099e-008,0.4177
1.38484e-008,0.3836
1.38870e-008,0.3685
1.39256e-008,0.3788
1.39641e-008,0.4246
1.40027e-008,0.5133
1.40413e-008,0.6324
1.40799e-008,0.7502
1.41185e-008,0.8461
1.41570e-008,0.9227
1.41956e-008,0.9833
1.42342e-008,1.0313
1.42728e-008,1.0702
1.43113e-008,1.0998
1.43499e-008,1.1191
1.43885e-008,1.1342
1.44270e-008,1.1465
1.44656e-008,1.1540
1.45042e-008,1.1601
1.45428e-008,1.1679
1.45814e-008,1.1737
1.46199e-008,1.1751
1.46585e-008,1.1740
1.46971e-008,1.1721
1.47357e-008,1.1713
1.47742e-008,1.1728
1.48128e-008,1.1746
1.48514e-008,1.1751
1.48899e-008,1.1755
1.49285e-008,1.1765
1.49671e-008,1.1769
1.50057e-008,1.1767
1.50443e-008,1.1771
1.50828e-008,1.1779
1.51214e-008,1.1783
1.51600e-008,1.1782
1.51985e-008,1.1780
1.52371e-008,1.1790
1.52757e-008,1.1825
1.53143e-008,1.1831
1.53528e-008,1.1663
1.53914e-008,1.1127
1.54300e-008,1.0155
1.54686e-008,0.8944
1.55071e-008,0.7746
1.55457e-008,0.6672
1.55843e-008,0.5748
1.56229e-008,0.5019
1.56615e-008,0.4484
1.57000e-008,0.4075
1.57386e-008,0.3781
1.57772e-008,0.3692
1.58158e-008,0.3935
1.58543e-008,0.4574
1.58929e-008,0.5621
1.59315e-008,0.6843
1.59701e-008,0.7934
1.60086e-008,0.8782
1.60472e-008,0.9472
1.60858e-008,1.0031
1.61243e-008,1.0473
1.61629e-008,1.0824
1.62015e-008,1.1079
1.62401e-008,1.1251
1.62786e-008,1.1391
1.63172e-008,1.1497
1.63558e-008,1.1562
1.63944e-008,1.1631
1.64329e-008,1.1708
1.64715e-008,1.1750
1.65101e-008,1.1747
1.65487e-008,1.1728
1.65873e-008,1.1714
1.66258e-008,1.1728
1.66644e-008,1.1783
1.67030e-008,1.1829
1.67416e-008,1.1760
1.67801e-008,1.1418
1.68187e-008,1.0646
1.68573e-008,0.9505
1.68959e-008,0.8273
1.69344e-008,0.7146
1.69730e-008,0.6155
1.70116e-008,0.5334
1.70501e-008,0.4710
1.70887e-008,0.4264
1.71273e-008,0.3961
1.71659e-008,0.3747
1.72044e-008,0.3565
1.72430e-008,0.3430
1.72816e-008,0.3354
1.73202e-008,0.3296
1.73588e-008,0.3226
1.73973e-008,0.3171
1.74359e-008,0.3160
1.74745e-008,0.3182
1.75131e-008,0.3211
1.75516e-008,0.3230
1.75902e-008,0.3251
1.76288e-008,0.3338
1.76674e-008,0.3596
1.77059e-008,0.4147
1.77445e-008,0.5058
1.77831e-008,0.6260
1.78216e-008,0.7472
1.78602e-008,0.8433
1.78988e-008,0.9130
1.79374e-008,0.9698
1.79759e-008,1.0185
1.80145e-008,1.0588
1.80531e-008,1.0897
1.80917e-008,1.1112
1.81302e-008,1.1271
1.81688e-008,1.1407
1.82074e-008,1.1508
1.82460e-008,1.1573
1.82846e-008,1.1644
1.83231e-008,1.1714
1.83617e-008,1.1745
1.84003e-008,1.1732
1.84389e-008,1.1709
1.84774e-008,1.1704
1.85160e-008,1.1741
1.85546e-008,1.1807
1.85932e-008,1.1828
1.86317e-008,1.1677
1.86703e-008,1.1187
1.87089e-008,1.0254
1.87474e-008,0.9048
1.87860e-008,0.7842
1.88246e-008,0.6763
1.88632e-008,0.5830
1.89017e-008,0.5084
1.89403e-008,0.4527
1.89789e-008,0.4139
1.90175e-008,0.3876
1.90560e-008,0.3677
1.90946e-008,0.3509
1.91332e-008,0.3397
1.91718e-008,0.3333
1.92104e-008,0.3270
1.92489e-008,0.3202
1.92875e-008,0.3162
1.93261e-008,0.3165
1.93647e-008,0.3193
1.94032e-008,0.3220
1.94418e-008,0.3233
1.94804e-008,0.3237
1.95190e-008,0.3243
1.95575e-008,0.3244
1.95961e-008,0.3234
1.96347e-008,0.3221
1.96732e-008,0.3219
1.97118e-008,0.3223
1.97504e-008,0.3220
1.97890e-008,0.3213
1.98275e-008,0.3209
1.98661e-008,0.3212
1.99047e-008,0.3218
1.99433e-008,0.3244
1.99819e-008,0.3344
2.00204e-008,0.3637
2.00590e-008,0.4262
2.00976e-008,0.5257
2.01362e-008,0.6490
2.01747e-008,0.7662
2.02133e-008,0.8568
2.02519e-008,0.9239
2.02905e-008,0.9795
2.03290e-008,1.0267
2.03676e-008,1.0667
2.04062e-008,1.1111
2.04447e-008,1.1488
2.04833e-008,1.1646
2.05219e-008,1.1486
2.05605e-008,1.0914
2.05990e-008,0.9873
2.06376e-008,0.8640
2.06762e-008,0.7475
2.07148e-008,0.6394
2.07533e-008,0.5477
2.07919e-008,0.4809
2.08305e-008,0.4331
2.08691e-008,0.3937
2.09077e-008,0.3709
2.09462e-008,0.3709
2.09848e-008,0.4030
2.10234e-008,0.4752
2.10620e-008,0.5866
2.11005e-008,0.7081
2.11391e-008,0.8129
2.11777e-008,0.8961
2.12163e-008,0.9624
2.12548e-008,1.0145
2.12934e-008,1.0567
2.13320e-008,1.0902
2.13705e-008,1.1127
2.14091e-008,1.1288
2.14477e-008,1.1424
2.14863e-008,1.1518
2.15248e-008,1.1577
2.15634e-008,1.1651
2.16020e-008,1.1721
2.16406e-008,1.1750
2.16791e-008,1.1746
2.17177e-008,1.1729
2.17563e-008,1.1714
2.17949e-008,1.1736
2.18335e-008,1.1797
2.18720e-008,1.1827
2.19106e-008,1.1704
2.19492e-008,1.1262
2.19878e-008,1.0374
2.20263e-008,0.9182
2.20649e-008,0.7968
2.21035e-008,0.6875
2.21420e-008,0.5921
2.21806e-008,0.5153
2.22192e-008,0.4579
2.22578e-008,0.4174
2.22963e-008,0.3899
2.23349e-008,0.3697
2.23735e-008,0.3523
2.24121e-008,0.3405
2.24506e-008,0.3340
2.24892e-008,0.3278
2.25278e-008,0.3208
2.25664e-008,0.3164
2.26050e-008,0.3163
2.26435e-008,0.3189
2.26821e-008,0.3217
2.27207e-008,0.3232
2.27593e-008,0.3237
2.27978e-008,0.3242
2.28364e-008,0.3245
2.28750e-008,0.3235
2.29136e-008,0.3222
2.29521e-008,0.3219
2.29907e-008,0.3223
2.30293e-008,0.3221
2.30678e-008,0.3213
2.31064e-008,0.3209
2.31450e-008,0.3211
2.31836e-008,0.3215
2.32221e-008,0.3215
2.32607e-008,0.3210
2.32993e-008,0.3206
2.33379e-008,0.3207
2.33764e-008,0.3208
2.34150e-008,0.3206
2.34536e-008,0.3205
2.34922e-008,0.3207
2.35308e-008,0.3209
2.35693e-008,0.3209
2.36079e-008,0.3207
2.36465e-008,0.3206
2.36851e-008,0.3207
2.37236e-008,0.3209
2.37622e-008,0.3208
2.38008e-008,0.3207
2.38394e-008,0.3207
2.38779e-008,0.3208
2.39165e-008,0.3208
2.39551e-008,0.3208
2.39936e-008,0.3207
2.40322e-008,0.3208
2.40708e-008,0.3208
2.41094e-008,0.3208
2.41479e-008,0.3219
2.41865e-008,0.3282
2.42251e-008,0.3482
2.42637e-008,0.3955
2.43023e-008,0.4797
2.43408e-008,0.5959
2.43794e-008,0.7193
2.44180e-008,0.8220
2.44566e-008,0.8973
2.44951e-008,0.9569
2.45337e-008,1.0077
2.45723e-008,1.0502
2.46109e-008,1.0929
2.46494e-008,1.1353
2.46880e-008,1.1617
2.47266e-008,1.1590
2.47651e-008,1.1223
2.48037e-008,1.0356
2.48423e-008,0.9165
2.48809e-008,0.7955
2.49194e-008,0.6841
2.49580e-008,0.5835
2.49966e-008,0.5064
2.50352e-008,0.4519
2.50737e-008,0.4123
2.51123e-008,0.3861
2.51509e-008,0.3681
2.51895e-008,0.3513
2.52281e-008,0.3391
2.52666e-008,0.3327
2.53052e-008,0.3259
2.53438e-008,0.3187
2.53824e-008,0.3156
2.54209e-008,0.3163
2.54595e-008,0.3184
2.54981e-008,0.3211
2.55367e-008,0.3232
2.55752e-008,0.3239
2.56138e-008,0.3244
2.56524e-008,0.3247
2.56909e-008,0.3235
2.57295e-008,0.3220
2.57681e-008,0.3218
2.58067e-008,0.3222
2.58452e-008,0.3218
2.58838e-008,0.3212
2.59224e-008,0.3211
2.59610e-008,0.3213
2.59995e-008,0.3214
2.60381e-008,0.3214
2.60767e-008,0.3210
2.61153e-008,0.3205
2.61539e-008,0.3207
2.61924e-008,0.3208
2.62310e-008,0.3205
2.62696e-008,0.3205
2.63082e-008,0.3207
2.63467e-008,0.3208
2.63853e-008,0.3208
2.64239e-008,0.3207
2.64625e-008,0.3207
2.65010e-008,0.3226
2.65396e-008,0.3309
2.65782e-008,0.3554
2.66167e-008,0.4099
2.66553e-008,0.5019
2.66939e-008,0.6225
2.67325e-008,0.7433
2.67710e-008,0.8399
2.68096e-008,0.9106
2.68482e-008,0.9682
2.68868e-008,1.0174
2.69254e-008,1.0583
2.69639e-008,1.1021
2.70025e-008,1.1423
2.70411e-008,1.1638
2.70797e-008,1.1547
2.71182e-008,1.1083
2.71568e-008,1.0122
2.71954e-008,0.8904
2.72340e-008,0.7716
2.72725e-008,0.6617
2.73111e-008,0.5652
2.73497e-008,0.4933
2.73882e-008,0.4425
2.74268e-008,0.4019
2.74654e-008,0.3750
2.75040e-008,0.3689
2.75425e-008,0.3931
2.75811e-008,0.4560
2.76197e-008,0.5609
2.76583e-008,0.6829
2.76968e-008,0.7928
2.77354e-008,0.8798
2.77740e-008,0.9496
2.78126e-008,1.0045
2.78512e-008,1.0484
2.78897e-008,1.0915
2.79283e-008,1.1337
2.79669e-008,1.1613
2.80055e-008,1.1629
2.80440e-008,1.1317
2.80826e-008,1.0509
2.81212e-008,0.9350
2.81598e-008,0.8128
2.81983e-008,0.6986
2.82369e-008,0.5954
2.82755e-008,0.5156
2.83140e-008,0.4580
2.83526e-008,0.4161
2.83912e-008,0.3883
2.84298e-008,0.3696
2.84683e-008,0.3526
2.85069e-008,0.3401
2.85455e-008,0.3334
2.85841e-008,0.3267
2.86226e-008,0.3195
2.86612e-008,0.3159
2.86998e-008,0.3160
2.87384e-008,0.3178
2.87770e-008,0.3207
2.88155e-008,0.3230
2.88541e-008,0.3239
2.88927e-008,0.3244
2.89313e-008,0.3247
2.89698e-008,0.3237
2.90084e-008,0.3222
2.90470e-008,0.3219
2.90855e-008,0.3222
2.91241e-008,0.3218
2.91627e-008,0.3213
2.92013e-008,0.3212
2.92398e-008,0.3212
2.92784e-008,0.3215
2.93170e-008,0.3236
2.93556e-008,0.3318
2.93941e-008,0.3570
2.94327e-008,0.4135
2.94713e-008,0.5073
2.95099e-008,0.6285
2.95485e-008,0.7487
2.95870e-008,0.8442
2.96256e-008,0.9140
2.96642e-008,0.9710
2.97028e-008,1.0197
2.97413e-008,1.0600
2.97799e-008,1.1034
2.98185e-008,1.1432
2.98570e-008,1.1641
2.98956e-008,1.1533
2.99342e-008,1.1044
2.99728e-008,1.0064
3.00113e-008,0.8840
3.00499e-008,0.7656
3.00885e-008,0.6564
3.01271e-008,0.5609
3.01657e-008,0.4902
3.02042e-008,0.4403
3.02428e-008,0.3997
3.02814e-008,0.3735
3.03199e-008,0.3691
3.03585e-008,0.3954
3.03971e-008,0.4605
3.04357e-008,0.5670
3.04743e-008,0.6890
3.05128e-008,0.7976
3.05514e-008,0.8836
3.05900e-008,0.9527
3.06285e-008,1.0069
3.06671e-008,1.0504
3.07057e-008,1.0931
3.07443e-008,1.1346
3.07829e-008,1.1617
3.08214e-008,1.1623
3.08600e-008,1.1288
3.08986e-008,1.0456
3.09372e-008,0.9287
3.09757e-008,0.8065
3.10143e-008,0.6929
3.10529e-008,0.5907
3.10914e-008,0.5121
3.11300e-008,0.4555
3.11686e-008,0.4117
3.12072e-008,0.3795
3.12458e-008,0.3674
3.12843e-008,0.3829
3.13229e-008,0.4351
3.13615e-008,0.5302
3.14000e-008,0.6507
3.14386e-008,0.7660
3.14772e-008,0.8585
3.15158e-008,0.9323
3.15544e-008,0.9906
3.15929e-008,1.0374
3.16315e-008,1.0789
3.16701e-008,1.1227
3.17087e-008,1.1554
3.17472e-008,1.1655
3.17858e-008,1.1442
3.18244e-008,1.0771
3.18629e-008,0.9675
3.19015e-008,0.8441
3.19401e-008,0.7279
3.19787e-008,0.6209
3.20173e-008,0.5342
3.20558e-008,0.4714
3.20944e-008,0.4260
3.21330e-008,0.3945
3.21715e-008,0.3743
3.22101e-008,0.3569
3.22487e-008,0.3428
3.22873e-008,0.3349
3.23259e-008,0.3287
3.23644e-008,0.3212
3.24030e-008,0.3164
3.24416e-008,0.3157
3.24801e-008,0.3172
3.25187e-008,0.3199
3.25573e-008,0.3225
3.25959e-008,0.3238
3.26344e-008,0.3242
3.26730e-008,0.3247
3.27116e-008,0.3241
3.27502e-008,0.3225
3.27888e-008,0.3218
3.28273e-008,0.3222
3.28659e-008,0.3221
3.29045e-008,0.3214
3.29430e-008,0.3212
3.29816e-008,0.3212
3.30202e-008,0.3214
3.30588e-008,0.3227
3.30974e-008,0.3286
3.31359e-008,0.3478
3.31745e-008,0.3948
3.32131e-008,0.4790
3.32516e-008,0.5951
3.32902e-008,0.7185
3.33288e-008,0.8217
3.33674e-008,0.8972
3.34060e-008,0.9568
3.34445e-008,1.0076
3.34831e-008,1.0499
3.35217e-008,1.0927
3.35603e-008,1.1352
3.35988e-008,1.1618
3.36374e-008,1.1590
3.36760e-008,1.1225
3.37145e-008,1.0361
3.37531e-008,0.9171
3.37917e-008,0.7960
3.38303e-008,0.6846
3.38689e-008,0.5840
3.39074e-008,0.5067
3.39460e-008,0.4521
3.39846e-008,0.4097
3.40231e-008,0.3789
3.40617e-008,0.3681
3.41003e-008,0.3850
3.41389e-008,0.4387
3.41775e-008,0.5357
3.42160e-008,0.6569
3.42546e-008,0.7713
3.42932e-008,0.8627
3.43318e-008,0.9360
3.43703e-008,0.9937
3.44089e-008,1.0397
3.44475e-008,1.0818
3.44860e-008,1.1257
3.45246e-008,1.1572
3.45632e-008,1.1651
3.46018e-008,1.1422
3.46404e-008,1.0722
3.46789e-008,0.9613
3.47175e-008,0.8382
3.47561e-008,0.7224
3.47946e-008,0.6158
3.48332e-008,0.5306
3.48718e-008,0.4689
3.49104e-008,0.4227
3.49490e-008,0.3866
3.49875e-008,0.3688
3.50261e-008,0.3755
3.50647e-008,0.4172
3.51032e-008,0.5012
3.51418e-008,0.6181
3.51804e-008,0.7374
3.52190e-008,0.8362
3.52575e-008,0.9143
3.52961e-008,0.9764
3.53347e-008,1.0260
3.53733e-008,1.0677
3.54119e-008,1.1128
3.54504e-008,1.1493
3.54890e-008,1.1660
3.55276e-008,1.1534
3.55661e-008,1.1000
3.56047e-008,0.9991
3.56433e-008,0.8767
3.56819e-008,0.7581
3.57205e-008,0.6478
3.57590e-008,0.5548
3.57976e-008,0.4862
3.58362e-008,0.4363
3.58747e-008,0.3962
3.59133e-008,0.3721
3.59519e-008,0.3699
3.59905e-008,0.3999
3.60290e-008,0.4698
3.60676e-008,0.5794
3.61062e-008,0.7011
3.61448e-008,0.8076
3.61834e-008,0.8914
3.62219e-008,0.9583
3.62605e-008,1.0114
3.62991e-008,1.0544
3.63376e-008,1.0884
3.63762e-008,1.1117
3.64148e-008,1.1280
3.64534e-008,1.1417
3.64920e-008,1.1513
3.65305e-008,1.1574
3.65691e-008,1.1646
3.66077e-008,1.1717
3.66462e-008,1.1750
3.66848e-008,1.1747
3.67234e-008,1.1729
3.67620e-008,1.1714
3.68006e-008,1.1735
3.68391e-008,1.1795
3.68777e-008,1.1829
3.69163e-008,1.1718
3.69549e-008,1.1301
3.69934e-008,1.0439
3.70320e-008,0.9257
3.70706e-008,0.8038
3.71091e-008,0.6937
3.71477e-008,0.5974
3.71863e-008,0.5194
3.72249e-008,0.4608
3.72635e-008,0.4194
3.73020e-008,0.3913
3.73406e-008,0.3708
3.73792e-008,0.3532
3.74177e-008,0.3410
3.74563e-008,0.3344
3.74949e-008,0.3283
3.75335e-008,0.3212
3.75721e-008,0.3166
3.76106e-008,0.3162
3.76492e-008,0.3187
3.76878e-008,0.3216
3.77263e-008,0.3232
3.77649e-008,0.3236
3.78035e-008,0.3242
3.78421e-008,0.3245
3.78806e-008,0.3236
3.79192e-008,0.3222
3.79578e-008,0.3219
3.79964e-008,0.3223
3.80350e-008,0.3221
3.80735e-008,0.3214
3.81121e-008,0.3209
3.81507e-008,0.3211
3.81892e-008,0.3215
3.82278e-008,0.3216
3.82664e-008,0.3210
3.83050e-008,0.3206
3.83436e-008,0.3206
3.83821e-008,0.3208
3.84207e-008,0.3207
3.84593e-008,0.3205
3.84978e-008,0.3207
3.85364e-008,0.3209
3.85750e-008,0.3209
3.86136e-008,0.3208
3.86521e-008,0.3207
3.86907e-008,0.3222
3.87293e-008,0.3295
3.87679e-008,0.3515
3.88065e-008,0.4020
3.88450e-008,0.4898
3.88836e-008,0.6083
3.89222e-008,0.7307
3.89607e-008,0.8305
3.89993e-008,0.9035
3.90379e-008,0.9622
3.90765e-008,1.0123
3.91151e-008,1.0540
3.91536e-008,1.0974
3.91922e-008,1.1388
3.92308e-008,1.1629
3.92693e-008,1.1572
3.93079e-008,1.1161
3.93465e-008,1.0248
3.93851e-008,0.9042
3.94237e-008,0.7843
3.94622e-008,0.6736
3.95008e-008,0.5748
3.95394e-008,0.5001
3.95780e-008,0.4474
3.96165e-008,0.4058
3.96551e-008,0.3769
3.96937e-008,0.3683
3.97322e-008,0.3886
3.97708e-008,0.4467
3.98094e-008,0.5476
3.98480e-008,0.6694
3.98866e-008,0.7817
3.99251e-008,0.8710
3.99637e-008,0.9426
4.00023e-008,0.9989
4.00408e-008,1.0439
4.00794e-008,1.0802
4.01180e-008,1.1065
4.01566e-008,1.1239
4.01952e-008,1.1383
4.02337e-008,1.1493
4.02723e-008,1.1557
4.03109e-008,1.1624
4.03494e-008,1.1701
4.03880e-008,1.1746
4.04266e-008,1.1750
4.04652e-008,1.1735
4.05037e-008,1.1717
4.05423e-008,1.1723
4.05809e-008,1.1776
4.06195e-008,1.1827
4.06581e-008,1.1770
4.06966e-008,1.1453
4.07352e-008,1.0710
4.07738e-008,0.9584
4.08123e-008,0.8352
4.08509e-008,0.7216
4.08895e-008,0.6214
4.09281e-008,0.5380
4.09667e-008,0.4745
4.10052e-008,0.4289
4.10438e-008,0.3977
4.10824e-008,0.3759
4.11209e-008,0.3575
4.11595e-008,0.3436
4.11981e-008,0.3358
4.12367e-008,0.3301
4.12752e-008,0.3230
4.13138e-008,0.3173
4.13524e-008,0.3159
4.13910e-008,0.3179
4.14296e-008,0.3209
