.HEADER
..NAMES
Time,V U2.L3
.DATA
3.90955e-008,0.3318
3.91322e-008,0.3333
3.91689e-008,0.3338
3.92056e-008,0.3334
3.92422e-008,0.3322
3.92789e-008,0.3306
3.93156e-008,0.3291
3.93523e-008,0.3280
3.93890e-008,0.3276
3.94256e-008,0.3278
3.94623e-008,0.3287
3.94990e-008,0.3298
3.95356e-008,0.3309
3.95723e-008,0.3315
3.96090e-008,0.3316
3.96457e-008,0.3312
3.96824e-008,0.3305
3.97190e-008,0.3297
3.97557e-008,0.3292
3.97924e-008,0.3289
3.98291e-008,0.3291
3.98657e-008,0.3296
3.99024e-008,0.3303
3.99391e-008,0.3309
3.99757e-008,0.3311
4.00124e-008,0.3309
4.00491e-008,0.3302
4.00858e-008,0.3294
4.01225e-008,0.3288
4.01591e-008,0.3284
4.01958e-008,0.3285
4.02325e-008,0.3289
4.02691e-008,0.3295
4.03058e-008,0.3301
4.03425e-008,0.3306
4.03792e-008,0.3307
4.04158e-008,0.3304
4.04525e-008,0.3298
4.04892e-008,0.3292
4.05259e-008,0.3287
4.05626e-008,0.3286
4.05992e-008,0.3288
4.06359e-008,0.3293
4.06726e-008,0.3299
4.07092e-008,0.3303
4.07459e-008,0.3304
4.07826e-008,0.3303
4.08193e-008,0.3299
4.08560e-008,0.3294
4.08926e-008,0.3289
4.09293e-008,0.3286
4.09660e-008,0.3286
4.10027e-008,0.3290
4.10393e-008,0.3294
4.10760e-008,0.3299
4.11127e-008,0.3301
4.11493e-008,0.3302
4.11860e-008,0.3300
4.12227e-008,0.3296
4.12594e-008,0.3292
4.12961e-008,0.3289
4.13327e-008,0.3288
4.13694e-008,0.3289
4.14061e-008,0.3292
4.14427e-008,0.3295
4.14794e-008,0.3297
4.15161e-008,0.3298
4.15528e-008,0.3298
4.15894e-008,0.3296
4.16261e-008,0.3294
4.16628e-008,0.3292
4.16995e-008,0.3291
4.17362e-008,0.3291
4.17728e-008,0.3292
4.18095e-008,0.3293
4.18462e-008,0.3295
4.18828e-008,0.3296
4.19195e-008,0.3296
4.19562e-008,0.3295
4.19929e-008,0.3294
4.20296e-008,0.3293
4.20662e-008,0.3292
4.21029e-008,0.3292
4.21396e-008,0.3292
4.21763e-008,0.3293
4.22129e-008,0.3294
4.22496e-008,0.3294
4.22863e-008,0.3295
4.23229e-008,0.3294
4.23596e-008,0.3294
4.23963e-008,0.3293
4.24330e-008,0.3292
4.24697e-008,0.3292
4.25063e-008,0.3292
4.25430e-008,0.3292
4.25797e-008,0.3293
4.26163e-008,0.3293
4.26530e-008,0.3293
4.26897e-008,0.3294
4.27264e-008,0.3293
4.27631e-008,0.3293
4.27997e-008,0.3293
4.28364e-008,0.3292
4.28731e-008,0.3292
4.29098e-008,0.3292
4.29464e-008,0.3292
4.29831e-008,0.3293
4.30198e-008,0.3296
4.30564e-008,0.3309
4.30931e-008,0.3349
4.31298e-008,0.3446
4.31665e-008,0.3639
4.32032e-008,0.3961
4.32398e-008,0.4439
4.32765e-008,0.5079
4.33132e-008,0.5872
4.33498e-008,0.6779
4.33865e-008,0.7726
4.34232e-008,0.8625
4.34599e-008,0.9392
4.34965e-008,0.9969
4.35332e-008,1.0333
4.35699e-008,1.0500
4.36066e-008,1.0509
4.36433e-008,1.0421
4.36799e-008,1.0308
4.37166e-008,1.0235
4.37533e-008,1.0242
4.37899e-008,1.0332
4.38266e-008,1.0473
4.38633e-008,1.0624
4.39000e-008,1.0751
4.39367e-008,1.0835
4.39733e-008,1.0873
4.40100e-008,1.0869
4.40467e-008,1.0827
4.40834e-008,1.0745
4.41200e-008,1.0606
4.41567e-008,1.0382
4.41934e-008,1.0036
4.42300e-008,0.9518
4.42667e-008,0.8793
4.43034e-008,0.7876
4.43401e-008,0.6840
4.43768e-008,0.5790
4.44134e-008,0.4844
4.44501e-008,0.4098
4.44868e-008,0.3607
4.45234e-008,0.3385
4.45601e-008,0.3403
4.45968e-008,0.3589
4.46335e-008,0.3836
4.46701e-008,0.4036
4.47068e-008,0.4114
4.47435e-008,0.4056
4.47802e-008,0.3896
4.48169e-008,0.3694
4.48535e-008,0.3504
4.48902e-008,0.3363
4.49269e-008,0.3297
4.49635e-008,0.3328
4.50002e-008,0.3470
4.50369e-008,0.3730
4.50736e-008,0.4105
4.51103e-008,0.4590
4.51469e-008,0.5197
4.51836e-008,0.5950
4.52203e-008,0.6843
4.52570e-008,0.7816
4.52936e-008,0.8766
4.53303e-008,0.9589
4.53670e-008,1.0202
4.54036e-008,1.0573
4.54403e-008,1.0710
4.54770e-008,1.0647
4.55137e-008,1.0446
4.55504e-008,1.0205
4.55870e-008,1.0027
4.56237e-008,0.9985
4.56604e-008,1.0089
4.56970e-008,1.0289
4.57337e-008,1.0513
4.57704e-008,1.0701
4.58071e-008,1.0824
4.58437e-008,1.0876
4.58804e-008,1.0862
4.59171e-008,1.0794
4.59538e-008,1.0689
4.59905e-008,1.0552
4.60271e-008,1.0371
4.60638e-008,1.0111
4.61005e-008,0.9703
4.61371e-008,0.9081
4.61738e-008,0.8232
4.62105e-008,0.7216
4.62472e-008,0.6137
4.62839e-008,0.5118
4.63205e-008,0.4272
4.63572e-008,0.3673
4.63939e-008,0.3357
4.64306e-008,0.3316
4.64672e-008,0.3486
4.65039e-008,0.3756
4.65406e-008,0.4002
4.65772e-008,0.4132
4.66139e-008,0.4115
4.66506e-008,0.3976
4.66873e-008,0.3774
4.67240e-008,0.3566
4.67606e-008,0.3396
4.67973e-008,0.3299
4.68340e-008,0.3301
4.68706e-008,0.3421
4.69073e-008,0.3665
4.69440e-008,0.4030
4.69807e-008,0.4507
4.70173e-008,0.5102
4.70540e-008,0.5837
4.70907e-008,0.6713
4.71274e-008,0.7678
4.71641e-008,0.8635
4.72007e-008,0.9481
4.72374e-008,1.0129
4.72741e-008,1.0539
4.73107e-008,1.0713
4.73474e-008,1.0681
4.73841e-008,1.0499
4.74208e-008,1.0259
4.74575e-008,1.0063
4.74941e-008,0.9992
4.75308e-008,1.0067
4.75675e-008,1.0250
4.76041e-008,1.0469
4.76408e-008,1.0664
4.76775e-008,1.0800
4.77142e-008,1.0864
4.77508e-008,1.0858
4.77875e-008,1.0798
4.78242e-008,1.0717
4.78609e-008,1.0661
4.78976e-008,1.0664
4.79342e-008,1.0731
4.79709e-008,1.0833
4.80076e-008,1.0926
4.80442e-008,1.0979
4.80809e-008,1.0989
4.81176e-008,1.0968
4.81543e-008,1.0932
4.81910e-008,1.0890
4.82276e-008,1.0856
4.82643e-008,1.0847
4.83010e-008,1.0872
4.83377e-008,1.0927
4.83743e-008,1.0989
4.84110e-008,1.1032
4.84477e-008,1.1043
4.84843e-008,1.1026
4.85210e-008,1.0995
4.85577e-008,1.0965
4.85944e-008,1.0940
4.86311e-008,1.0925
4.86677e-008,1.0920
4.87044e-008,1.0926
4.87411e-008,1.0929
4.87777e-008,1.0896
4.88144e-008,1.0780
4.88511e-008,1.0537
4.88878e-008,1.0141
4.89244e-008,0.9575
4.89611e-008,0.8832
4.89978e-008,0.7939
4.90345e-008,0.6952
4.90712e-008,0.5955
4.91078e-008,0.5044
4.91445e-008,0.4306
4.91812e-008,0.3790
4.92178e-008,0.3507
4.92545e-008,0.3435
4.92912e-008,0.3521
4.93279e-008,0.3686
4.93646e-008,0.3846
4.94012e-008,0.3933
4.94379e-008,0.3918
4.94746e-008,0.3811
4.95113e-008,0.3654
4.95479e-008,0.3492
4.95846e-008,0.3362
4.96213e-008,0.3288
4.96579e-008,0.3277
4.96946e-008,0.3318
4.97313e-008,0.3384
4.97680e-008,0.3441
4.98047e-008,0.3461
4.98413e-008,0.3437
4.98780e-008,0.3384
4.99147e-008,0.3329
4.99513e-008,0.3291
4.99880e-008,0.3278
5.00247e-008,0.3286
5.00614e-008,0.3306
5.00980e-008,0.3327
5.01347e-008,0.3337
5.01714e-008,0.3324
5.02081e-008,0.3285
5.02448e-008,0.3228
5.02814e-008,0.3172
5.03181e-008,0.3139
5.03548e-008,0.3138
5.03914e-008,0.3165
5.04281e-008,0.3207
5.04648e-008,0.3249
5.05015e-008,0.3282
5.05382e-008,0.3305
5.05748e-008,0.3329
5.06115e-008,0.3384
5.06482e-008,0.3515
5.06849e-008,0.3771
5.07215e-008,0.4192
5.07582e-008,0.4794
5.07949e-008,0.5567
5.08315e-008,0.6470
5.08682e-008,0.7433
5.09049e-008,0.8362
5.09416e-008,0.9170
5.09783e-008,0.9794
5.10149e-008,1.0204
5.10516e-008,1.0411
5.10883e-008,1.0455
5.11249e-008,1.0396
5.11616e-008,1.0299
5.11983e-008,1.0230
5.12350e-008,1.0233
5.12716e-008,1.0315
5.13083e-008,1.0453
5.13450e-008,1.0606
5.13817e-008,1.0735
5.14184e-008,1.0821
5.14550e-008,1.0859
5.14917e-008,1.0852
5.15284e-008,1.0814
5.15650e-008,1.0767
5.16017e-008,1.0734
5.16384e-008,1.0735
5.16751e-008,1.0772
5.17118e-008,1.0828
5.17484e-008,1.0877
5.17851e-008,1.0904
5.18218e-008,1.0907
5.18584e-008,1.0896
5.18951e-008,1.0882
5.19318e-008,1.0872
5.19685e-008,1.0872
5.20051e-008,1.0887
5.20418e-008,1.0921
5.20785e-008,1.0969
5.21152e-008,1.1013
5.21519e-008,1.1037
5.21885e-008,1.1034
5.22252e-008,1.1008
5.22619e-008,1.0972
5.22985e-008,1.0940
5.23352e-008,1.0920
5.23719e-008,1.0912
5.24086e-008,1.0918
5.24453e-008,1.0934
5.24819e-008,1.0949
5.25186e-008,1.0933
5.25553e-008,1.0844
5.25920e-008,1.0639
5.26286e-008,1.0288
5.26653e-008,0.9771
5.27020e-008,0.9078
5.27386e-008,0.8226
5.27753e-008,0.7262
5.28120e-008,0.6261
5.28487e-008,0.5316
5.28854e-008,0.4519
5.29220e-008,0.3929
5.29587e-008,0.3569
5.29954e-008,0.3430
5.30320e-008,0.3468
5.30687e-008,0.3613
5.31054e-008,0.3783
5.31421e-008,0.3903
5.31787e-008,0.3930
5.32154e-008,0.3859
5.32521e-008,0.3721
5.32888e-008,0.3559
5.33255e-008,0.3415
5.33621e-008,0.3324
5.33988e-008,0.3314
5.34355e-008,0.3415
5.34721e-008,0.3650
5.35088e-008,0.4030
5.35455e-008,0.4551
5.35822e-008,0.5207
5.36189e-008,0.5995
5.36555e-008,0.6898
5.36922e-008,0.7858
5.37289e-008,0.8784
5.37656e-008,0.9580
5.38022e-008,1.0172
5.38389e-008,1.0529
5.38756e-008,1.0662
5.39122e-008,1.0611
5.39489e-008,1.0436
5.39856e-008,1.0224
5.40223e-008,1.0064
5.40590e-008,1.0023
5.40956e-008,1.0116
5.41323e-008,1.0303
5.41690e-008,1.0517
5.42056e-008,1.0699
5.42423e-008,1.0819
5.42790e-008,1.0869
5.43157e-008,1.0856
5.43523e-008,1.0796
5.43890e-008,1.0702
5.44257e-008,1.0581
5.44624e-008,1.0419
5.44991e-008,1.0181
5.45357e-008,0.9804
5.45724e-008,0.9220
5.46091e-008,0.8407
5.46457e-008,0.7414
5.46824e-008,0.6339
5.47191e-008,0.5302
5.47558e-008,0.4421
5.47925e-008,0.3779
5.48291e-008,0.3416
5.48658e-008,0.3330
5.49025e-008,0.3467
5.49392e-008,0.3722
5.49758e-008,0.3973
5.50125e-008,0.4120
5.50492e-008,0.4123
5.50858e-008,0.4000
5.51225e-008,0.3806
5.51592e-008,0.3600
5.51959e-008,0.3425
5.52326e-008,0.3319
5.52692e-008,0.3305
5.53059e-008,0.3404
5.53426e-008,0.3625
5.53792e-008,0.3965
5.54159e-008,0.4418
5.54526e-008,0.4987
5.54893e-008,0.5694
5.55259e-008,0.6549
5.55626e-008,0.7508
5.55993e-008,0.8480
5.56360e-008,0.9356
5.56727e-008,1.0045
5.57093e-008,1.0496
5.57460e-008,1.0707
5.57827e-008,1.0702
5.58193e-008,1.0535
5.58560e-008,1.0294
5.58927e-008,1.0083
5.59294e-008,0.9989
5.59661e-008,1.0046
5.60027e-008,1.0220
5.60394e-008,1.0443
5.60761e-008,1.0648
5.61128e-008,1.0794
5.61494e-008,1.0867
5.61861e-008,1.0869
5.62228e-008,1.0812
5.62594e-008,1.0729
5.62961e-008,1.0663
5.63328e-008,1.0656
5.63695e-008,1.0717
5.64062e-008,1.0821
5.64428e-008,1.0920
5.64795e-008,1.0982
5.65162e-008,1.0998
5.65528e-008,1.0979
5.65895e-008,1.0941
5.66262e-008,1.0898
5.66629e-008,1.0861
5.66996e-008,1.0846
5.67362e-008,1.0867
5.67729e-008,1.0920
5.68096e-008,1.0985
5.68463e-008,1.1034
5.68829e-008,1.1050
5.69196e-008,1.1035
5.69563e-008,1.1003
5.69929e-008,1.0971
5.70296e-008,1.0944
5.70663e-008,1.0927
5.71030e-008,1.0922
5.71397e-008,1.0928
5.71763e-008,1.0935
5.72130e-008,1.0912
5.72497e-008,1.0815
5.72863e-008,1.0597
5.73230e-008,1.0229
5.73597e-008,0.9693
5.73964e-008,0.8980
5.74330e-008,0.8111
5.74697e-008,0.7137
5.75064e-008,0.6135
5.75431e-008,0.5202
5.75798e-008,0.4428
5.76164e-008,0.3870
5.76531e-008,0.3546
5.76898e-008,0.3438
5.77264e-008,0.3500
5.77631e-008,0.3656
5.77998e-008,0.3822
5.78365e-008,0.3927
5.78732e-008,0.3930
5.79098e-008,0.3838
5.79465e-008,0.3687
5.79832e-008,0.3523
5.80199e-008,0.3385
5.80565e-008,0.3300
5.80932e-008,0.3278
5.81299e-008,0.3310
5.81665e-008,0.3374
5.82032e-008,0.3435
5.82399e-008,0.3463
5.82766e-008,0.3446
5.83133e-008,0.3397
5.83499e-008,0.3340
5.83866e-008,0.3299
5.84233e-008,0.3281
5.84599e-008,0.3286
5.84966e-008,0.3305
5.85333e-008,0.3326
5.85700e-008,0.3339
5.86066e-008,0.3330
5.86433e-008,0.3295
5.86800e-008,0.3240
5.87167e-008,0.3183
5.87534e-008,0.3144
5.87900e-008,0.3138
5.88267e-008,0.3161
5.88634e-008,0.3202
5.89000e-008,0.3245
5.89367e-008,0.3279
5.89734e-008,0.3303
5.90101e-008,0.3325
5.90468e-008,0.3370
5.90834e-008,0.3484
5.91201e-008,0.3713
5.91568e-008,0.4102
5.91935e-008,0.4671
5.92301e-008,0.5413
5.92668e-008,0.6297
5.93035e-008,0.7255
5.93401e-008,0.8197
5.93768e-008,0.9033
5.94135e-008,0.9694
5.94502e-008,1.0145
5.94869e-008,1.0387
5.95235e-008,1.0458
5.95602e-008,1.0413
5.95969e-008,1.0319
5.96335e-008,1.0241
5.96702e-008,1.0228
5.97069e-008,1.0296
5.97436e-008,1.0427
5.97802e-008,1.0579
5.98169e-008,1.0715
5.98536e-008,1.0810
5.98903e-008,1.0856
5.99269e-008,1.0857
5.99636e-008,1.0824
6.00003e-008,1.0777
6.00370e-008,1.0739
6.00737e-008,1.0734
6.01103e-008,1.0765
6.01470e-008,1.0819
6.01837e-008,1.0871
6.02204e-008,1.0902
6.02570e-008,1.0909
6.02937e-008,1.0900
6.03304e-008,1.0886
6.03671e-008,1.0875
6.04037e-008,1.0872
6.04404e-008,1.0884
6.04771e-008,1.0915
6.05137e-008,1.0960
6.05504e-008,1.1007
6.05871e-008,1.1036
6.06238e-008,1.1037
6.06604e-008,1.1014
6.06971e-008,1.0980
6.07338e-008,1.0946
6.07705e-008,1.0923
6.08072e-008,1.0910
6.08438e-008,1.0909
6.08805e-008,1.0916
6.09172e-008,1.0927
6.09539e-008,1.0933
6.09905e-008,1.0925
6.10272e-008,1.0902
6.10639e-008,1.0867
6.11006e-008,1.0833
6.11372e-008,1.0809
6.11739e-008,1.0803
6.12106e-008,1.0813
6.12472e-008,1.0836
6.12839e-008,1.0865
6.13206e-008,1.0894
6.13573e-008,1.0914
6.13939e-008,1.0922
6.14306e-008,1.0916
6.14673e-008,1.0899
6.15040e-008,1.0877
6.15407e-008,1.0859
6.15773e-008,1.0848
6.16140e-008,1.0847
6.16507e-008,1.0854
6.16874e-008,1.0865
6.17240e-008,1.0878
6.17607e-008,1.0887
6.17974e-008,1.0892
6.18341e-008,1.0892
6.18707e-008,1.0888
6.19074e-008,1.0881
