.HEADER
..NAMES
Time,V U4.E3
.DATA
9.4895e-009,0.3205
9.5280e-009,0.3205
9.5666e-009,0.3205
9.6052e-009,0.3205
9.6437e-009,0.3205
9.6823e-009,0.3205
9.7209e-009,0.3205
9.7595e-009,0.3210
9.7981e-009,0.3244
9.8366e-009,0.3365
9.8752e-009,0.3681
9.9138e-009,0.4304
9.9524e-009,0.5256
9.9909e-009,0.6409
1.00295e-008,0.7524
1.00681e-008,0.8464
1.01066e-008,0.9243
1.01452e-008,0.9886
1.01838e-008,1.0387
1.02224e-008,1.0798
1.02610e-008,1.1229
1.02995e-008,1.1581
1.03381e-008,1.1686
1.03767e-008,1.1474
1.04152e-008,1.0798
1.04538e-008,0.9716
1.04924e-008,0.8499
1.05310e-008,0.7346
1.05695e-008,0.6292
1.06081e-008,0.5388
1.06467e-008,0.4687
1.06853e-008,0.4179
1.07239e-008,0.3790
1.07624e-008,0.3554
1.08010e-008,0.3600
1.08396e-008,0.4035
1.08781e-008,0.4914
1.09167e-008,0.6141
1.09553e-008,0.7415
1.09939e-008,0.8467
1.10324e-008,0.9275
1.10710e-008,0.9920
1.11096e-008,1.0418
1.11482e-008,1.0778
1.11868e-008,1.1043
1.12253e-008,1.1249
1.12639e-008,1.1411
1.13025e-008,1.1527
1.13410e-008,1.1596
1.13796e-008,1.1623
1.14182e-008,1.1619
1.14568e-008,1.1612
1.14953e-008,1.1627
1.15339e-008,1.1658
1.15725e-008,1.1684
1.16111e-008,1.1703
1.16497e-008,1.1720
1.16882e-008,1.1733
1.17268e-008,1.1740
1.17654e-008,1.1745
1.18039e-008,1.1750
1.18425e-008,1.1755
1.18811e-008,1.1761
1.19197e-008,1.1769
1.19583e-008,1.1776
1.19968e-008,1.1778
1.20354e-008,1.1777
1.20740e-008,1.1777
1.21126e-008,1.1786
1.21511e-008,1.1812
1.21897e-008,1.1820
1.22283e-008,1.1705
1.22668e-008,1.1305
1.23054e-008,1.0518
1.23440e-008,0.9455
1.23826e-008,0.8303
1.24212e-008,0.7165
1.24597e-008,0.6110
1.24983e-008,0.5228
1.25369e-008,0.4566
1.25755e-008,0.4078
1.26140e-008,0.3723
1.26526e-008,0.3572
1.26912e-008,0.3754
1.27297e-008,0.4331
1.27683e-008,0.5333
1.28069e-008,0.6597
1.28455e-008,0.7797
1.28841e-008,0.8757
1.29226e-008,0.9515
1.29612e-008,1.0117
1.29998e-008,1.0567
1.30383e-008,1.0889
1.30769e-008,1.1127
1.31155e-008,1.1315
1.31541e-008,1.1458
1.31926e-008,1.1554
1.32312e-008,1.1609
1.32698e-008,1.1626
1.33084e-008,1.1618
1.33470e-008,1.1618
1.33855e-008,1.1640
1.34241e-008,1.1668
1.34627e-008,1.1690
1.35012e-008,1.1713
1.35398e-008,1.1757
1.35784e-008,1.1801
1.36170e-008,1.1767
1.36555e-008,1.1524
1.36941e-008,1.0924
1.37327e-008,0.9973
1.37713e-008,0.8851
1.38099e-008,0.7705
1.38484e-008,0.6600
1.38870e-008,0.5624
1.39256e-008,0.4853
1.39641e-008,0.4293
1.40027e-008,0.3862
1.40413e-008,0.3602
1.40799e-008,0.3619
1.41185e-008,0.4001
1.41570e-008,0.4808
1.41956e-008,0.5983
1.42342e-008,0.7251
1.42728e-008,0.8330
1.43113e-008,0.9173
1.43499e-008,0.9849
1.43885e-008,1.0372
1.44270e-008,1.0750
1.44656e-008,1.1023
1.45042e-008,1.1232
1.45428e-008,1.1397
1.45814e-008,1.1514
1.46199e-008,1.1588
1.46585e-008,1.1623
1.46971e-008,1.1623
1.47357e-008,1.1615
1.47742e-008,1.1628
1.48128e-008,1.1656
1.48514e-008,1.1681
1.48899e-008,1.1701
1.49285e-008,1.1734
1.49671e-008,1.1783
1.50057e-008,1.1800
1.50443e-008,1.1676
1.50828e-008,1.1258
1.51214e-008,1.0459
1.51600e-008,0.9393
1.51985e-008,0.8247
1.52371e-008,0.7115
1.52757e-008,0.6065
1.53143e-008,0.5191
1.53528e-008,0.4538
1.53914e-008,0.4052
1.54300e-008,0.3704
1.54686e-008,0.3569
1.55071e-008,0.3771
1.55457e-008,0.4372
1.55843e-008,0.5393
1.56229e-008,0.6661
1.56615e-008,0.7850
1.57000e-008,0.8797
1.57386e-008,0.9547
1.57772e-008,1.0143
1.58158e-008,1.0586
1.58543e-008,1.0903
1.58929e-008,1.1139
1.59315e-008,1.1324
1.59701e-008,1.1464
1.60086e-008,1.1558
1.60472e-008,1.1611
1.60858e-008,1.1626
1.61243e-008,1.1618
1.61629e-008,1.1619
1.62015e-008,1.1642
1.62401e-008,1.1670
1.62786e-008,1.1691
1.63172e-008,1.1715
1.63558e-008,1.1760
1.63944e-008,1.1803
1.64329e-008,1.1761
1.64715e-008,1.1503
1.65101e-008,1.0883
1.65487e-008,0.9919
1.65873e-008,0.8793
1.66258e-008,0.7647
1.66644e-008,0.6546
1.67030e-008,0.5579
1.67416e-008,0.4820
1.67801e-008,0.4278
1.68187e-008,0.3903
1.68573e-008,0.3640
1.68959e-008,0.3453
1.69344e-008,0.3322
1.69730e-008,0.3238
1.70116e-008,0.3201
1.70501e-008,0.3203
1.70887e-008,0.3221
1.71273e-008,0.3237
1.71659e-008,0.3253
1.72044e-008,0.3265
1.72430e-008,0.3267
1.72816e-008,0.3258
1.73202e-008,0.3247
1.73588e-008,0.3238
1.73973e-008,0.3233
1.74359e-008,0.3230
1.74745e-008,0.3227
1.75131e-008,0.3224
1.75516e-008,0.3218
1.75902e-008,0.3212
1.76288e-008,0.3208
1.76674e-008,0.3206
1.77059e-008,0.3204
1.77445e-008,0.3204
1.77831e-008,0.3204
1.78216e-008,0.3205
1.78602e-008,0.3205
1.78988e-008,0.3205
1.79374e-008,0.3205
1.79759e-008,0.3205
1.80145e-008,0.3205
1.80531e-008,0.3205
1.80917e-008,0.3205
1.81302e-008,0.3206
1.81688e-008,0.3205
1.82074e-008,0.3205
1.82460e-008,0.3205
1.82846e-008,0.3205
1.83231e-008,0.3205
1.83617e-008,0.3205
1.84003e-008,0.3205
1.84389e-008,0.3205
1.84774e-008,0.3205
1.85160e-008,0.3205
1.85546e-008,0.3205
1.85932e-008,0.3205
1.86317e-008,0.3205
1.86703e-008,0.3205
1.87089e-008,0.3205
1.87474e-008,0.3205
1.87860e-008,0.3205
1.88246e-008,0.3205
1.88632e-008,0.3205
1.89017e-008,0.3205
1.89403e-008,0.3205
1.89789e-008,0.3205
1.90175e-008,0.3205
1.90560e-008,0.3205
1.90946e-008,0.3205
1.91332e-008,0.3208
1.91718e-008,0.3234
1.92104e-008,0.3336
1.92489e-008,0.3611
1.92875e-008,0.4180
1.93261e-008,0.5082
1.93647e-008,0.6218
1.94032e-008,0.7353
1.94418e-008,0.8324
1.94804e-008,0.9126
1.95190e-008,0.9791
1.95575e-008,1.0316
1.95961e-008,1.0734
1.96347e-008,1.1174
1.96732e-008,1.1544
1.97118e-008,1.1690
1.97504e-008,1.1539
1.97890e-008,1.0943
1.98275e-008,0.9910
1.98661e-008,0.8696
1.99047e-008,0.7529
1.99433e-008,0.6455
1.99819e-008,0.5523
2.00204e-008,0.4787
2.00590e-008,0.4254
2.00976e-008,0.3847
2.01362e-008,0.3581
2.01747e-008,0.3568
2.02133e-008,0.3937
2.02519e-008,0.4744
2.02905e-008,0.5929
2.03290e-008,0.7220
2.03676e-008,0.8316
2.04062e-008,0.9157
2.04447e-008,0.9825
2.04833e-008,1.0347
2.05219e-008,1.0733
2.05605e-008,1.1110
2.05990e-008,1.1478
2.06376e-008,1.1713
2.06762e-008,1.1661
2.07148e-008,1.1202
2.07533e-008,1.0265
2.07919e-008,0.9051
2.08305e-008,0.7847
2.08691e-008,0.6748
2.09077e-008,0.5780
2.09462e-008,0.4988
2.09848e-008,0.4402
2.10234e-008,0.3963
2.10620e-008,0.3649
2.11005e-008,0.3537
2.11391e-008,0.3775
2.11777e-008,0.4441
2.12163e-008,0.5530
2.12548e-008,0.6830
2.12934e-008,0.8007
2.13320e-008,0.8919
2.13705e-008,0.9632
2.14091e-008,1.0198
2.14477e-008,1.0619
2.14863e-008,1.0924
2.15248e-008,1.1155
2.15634e-008,1.1338
2.16020e-008,1.1478
2.16406e-008,1.1569
2.16791e-008,1.1615
2.17177e-008,1.1624
2.17563e-008,1.1613
2.17949e-008,1.1616
2.18335e-008,1.1642
2.18720e-008,1.1672
2.19106e-008,1.1694
2.19492e-008,1.1720
2.19878e-008,1.1766
2.20263e-008,1.1804
2.20649e-008,1.1747
2.21035e-008,1.1458
2.21420e-008,1.0798
2.21806e-008,0.9809
2.22192e-008,0.8676
2.22578e-008,0.7533
2.22963e-008,0.6440
2.23349e-008,0.5492
2.23735e-008,0.4755
2.24121e-008,0.4233
2.24506e-008,0.3872
2.24892e-008,0.3618
2.25278e-008,0.3437
2.25664e-008,0.3312
2.26050e-008,0.3232
2.26435e-008,0.3200
2.26821e-008,0.3205
2.27207e-008,0.3222
2.27593e-008,0.3238
2.27978e-008,0.3254
2.28364e-008,0.3266
2.28750e-008,0.3266
2.29136e-008,0.3270
2.29521e-008,0.3329
2.29907e-008,0.3541
2.30293e-008,0.4024
2.30678e-008,0.4841
2.31064e-008,0.5931
2.31450e-008,0.7080
2.31836e-008,0.8091
2.32221e-008,0.8925
2.32607e-008,0.9624
2.32993e-008,1.0187
2.33379e-008,1.0610
2.33764e-008,1.0926
2.34150e-008,1.1164
2.34536e-008,1.1344
2.34922e-008,1.1474
2.35308e-008,1.1558
2.35693e-008,1.1602
2.36079e-008,1.1616
2.36465e-008,1.1622
2.36851e-008,1.1640
2.37236e-008,1.1665
2.37622e-008,1.1687
2.38008e-008,1.1703
2.38394e-008,1.1718
2.38779e-008,1.1730
2.39165e-008,1.1739
2.39551e-008,1.1745
2.39936e-008,1.1750
2.40322e-008,1.1755
2.40708e-008,1.1761
2.41094e-008,1.1768
2.41479e-008,1.1774
2.41865e-008,1.1777
2.42251e-008,1.1776
2.42637e-008,1.1777
2.43023e-008,1.1785
2.43408e-008,1.1809
2.43794e-008,1.1823
2.44180e-008,1.1729
2.44566e-008,1.1368
2.44951e-008,1.0623
2.45337e-008,0.9581
2.45723e-008,0.8432
2.46109e-008,0.7290
2.46494e-008,0.6220
2.46880e-008,0.5316
2.47266e-008,0.4629
2.47651e-008,0.4126
2.48037e-008,0.3752
2.48423e-008,0.3574
2.48809e-008,0.3716
2.49194e-008,0.4245
2.49580e-008,0.5203
2.49966e-008,0.6453
2.50352e-008,0.7674
2.50737e-008,0.8661
2.51123e-008,0.9438
2.51509e-008,1.0058
2.51895e-008,1.0524
2.52281e-008,1.0858
2.52666e-008,1.1104
2.53052e-008,1.1297
2.53438e-008,1.1444
2.53824e-008,1.1546
2.54209e-008,1.1605
2.54595e-008,1.1626
