.HEADER
..NAMES
Time,V U4.G2
7.8693e-009,0.4329
7.9079e-009,0.3974
7.9464e-009,0.3705
7.9850e-009,0.3502
8.0236e-009,0.3373
8.0622e-009,0.3282
8.1008e-009,0.3220
8.1393e-009,0.3200
8.1779e-009,0.3219
8.2165e-009,0.3254
8.2550e-009,0.3268
8.2936e-009,0.3261
8.3322e-009,0.3256
8.3708e-009,0.3258
8.4093e-009,0.3297
8.4479e-009,0.3470
8.4865e-009,0.3913
8.5251e-009,0.4716
8.5637e-009,0.5838
8.6022e-009,0.7051
8.6408e-009,0.8080
8.6794e-009,0.8845
8.7179e-009,0.9459
8.7565e-009,1.0003
8.7951e-009,1.0480
8.8337e-009,1.0936
8.8722e-009,1.1384
8.9108e-009,1.1685
8.9494e-009,1.1650
8.9880e-009,1.1257
9.0266e-009,1.0372
9.0651e-009,0.9165
9.1037e-009,0.7931
9.1423e-009,0.6825
9.1808e-009,0.5918
9.2194e-009,0.5162
9.2580e-009,0.4552
9.2966e-009,0.4109
9.3352e-009,0.3752
9.3737e-009,0.3573
9.4123e-009,0.3747
9.4509e-009,0.4338
9.4895e-009,0.5379
9.5280e-009,0.6679
9.5666e-009,0.7887
9.6052e-009,0.8798
9.6437e-009,0.9447
9.6823e-009,0.9968
9.7209e-009,1.0438
9.7595e-009,1.0823
9.7981e-009,1.1099
9.8366e-009,1.1291
9.8752e-009,1.1419
9.9138e-009,1.1503
9.9524e-009,1.1576
9.9909e-009,1.1636
1.00295e-008,1.1658
1.00681e-008,1.1648
1.01066e-008,1.1640
1.01452e-008,1.1661
1.01838e-008,1.1699
1.02224e-008,1.1725
1.02610e-008,1.1736
1.02995e-008,1.1743
1.03381e-008,1.1745
1.03767e-008,1.1747
1.04152e-008,1.1757
1.04538e-008,1.1768
1.04924e-008,1.1773
1.05310e-008,1.1773
1.05695e-008,1.1775
1.06081e-008,1.1782
1.06467e-008,1.1786
1.06853e-008,1.1785
1.07239e-008,1.1800
1.07624e-008,1.1832
1.08010e-008,1.1824
1.08396e-008,1.1631
1.08781e-008,1.1055
1.09167e-008,1.0052
1.09553e-008,0.8848
1.09939e-008,0.7676
1.10324e-008,0.6629
1.10710e-008,0.5724
1.11096e-008,0.4986
1.11482e-008,0.4435
1.11868e-008,0.4044
1.12253e-008,0.3758
1.12639e-008,0.3556
1.13025e-008,0.3423
1.13410e-008,0.3319
1.13796e-008,0.3238
1.14182e-008,0.3206
1.14568e-008,0.3221
1.14953e-008,0.3248
1.15339e-008,0.3260
1.15725e-008,0.3260
1.16111e-008,0.3261
1.16497e-008,0.3262
1.16882e-008,0.3292
1.17268e-008,0.3444
1.17654e-008,0.3852
1.18039e-008,0.4611
1.18425e-008,0.5704
1.18811e-008,0.6928
1.19197e-008,0.7989
1.19583e-008,0.8776
1.19968e-008,0.9399
1.20354e-008,0.9949
1.20740e-008,1.0436
1.21126e-008,1.0817
1.21511e-008,1.1087
1.21897e-008,1.1275
1.22283e-008,1.1398
1.22668e-008,1.1488
1.23054e-008,1.1570
1.23440e-008,1.1632
1.23826e-008,1.1649
1.24212e-008,1.1641
1.24597e-008,1.1648
1.24983e-008,1.1679
1.25369e-008,1.1711
1.25755e-008,1.1728
1.26140e-008,1.1736
1.26526e-008,1.1742
1.26912e-008,1.1744
1.27297e-008,1.1749
1.27683e-008,1.1761
1.28069e-008,1.1771
1.28455e-008,1.1772
1.28841e-008,1.1772
1.29226e-008,1.1776
1.29612e-008,1.1783
1.29998e-008,1.1785
1.30383e-008,1.1783
1.30769e-008,1.1783
1.31155e-008,1.1783
1.31541e-008,1.1782
1.31926e-008,1.1783
1.32312e-008,1.1785
1.32698e-008,1.1786
1.33084e-008,1.1784
1.33470e-008,1.1783
1.33855e-008,1.1784
1.34241e-008,1.1785
1.34627e-008,1.1785
1.35012e-008,1.1785
1.35398e-008,1.1802
1.35784e-008,1.1836
1.36170e-008,1.1823
1.36555e-008,1.1614
1.36941e-008,1.1014
1.37327e-008,0.9991
1.37713e-008,0.8785
1.38099e-008,0.7621
1.38484e-008,0.6581
1.38870e-008,0.5683
1.39256e-008,0.4953
1.39641e-008,0.4412
1.40027e-008,0.4029
1.40413e-008,0.3747
1.40799e-008,0.3548
1.41185e-008,0.3418
1.41570e-008,0.3315
1.41956e-008,0.3235
1.42342e-008,0.3206
1.42728e-008,0.3223
1.43113e-008,0.3250
1.43499e-008,0.3261
1.43885e-008,0.3260
1.44270e-008,0.3262
1.44656e-008,0.3262
1.45042e-008,0.3296
1.45428e-008,0.3458
1.45814e-008,0.3882
1.46199e-008,0.4660
1.46585e-008,0.5767
1.46971e-008,0.6988
1.47357e-008,0.8035
1.47742e-008,0.8810
1.48128e-008,0.9428
1.48514e-008,0.9976
1.48899e-008,1.0458
1.49285e-008,1.0900
1.49671e-008,1.1354
1.50057e-008,1.1673
1.50443e-008,1.1661
1.50828e-008,1.1294
1.51214e-008,1.0430
1.51600e-008,0.9236
1.51985e-008,0.7996
1.52371e-008,0.6880
1.52757e-008,0.5963
1.53143e-008,0.5201
1.53528e-008,0.4583
1.53914e-008,0.4127
1.54300e-008,0.3762
1.54686e-008,0.3573
1.55071e-008,0.3728
1.55457e-008,0.4292
1.55843e-008,0.5310
1.56229e-008,0.6605
1.56615e-008,0.7826
1.57000e-008,0.8753
1.57386e-008,0.9414
1.57772e-008,0.9941
1.58158e-008,1.0414
1.58543e-008,1.0804
1.58929e-008,1.1085
1.59315e-008,1.1282
1.59701e-008,1.1415
1.60086e-008,1.1499
1.60472e-008,1.1572
1.60858e-008,1.1634
1.61243e-008,1.1658
1.61629e-008,1.1649
1.62015e-008,1.1640
1.62401e-008,1.1660
1.62786e-008,1.1698
1.63172e-008,1.1726
1.63558e-008,1.1767
1.63944e-008,1.1816
1.64329e-008,1.1798
1.64715e-008,1.1569
1.65101e-008,1.0947
1.65487e-008,0.9918
1.65873e-008,0.8718
1.66258e-008,0.7560
1.66644e-008,0.6526
1.67030e-008,0.5641
1.67416e-008,0.4922
1.67801e-008,0.4388
1.68187e-008,0.4010
1.68573e-008,0.3732
1.68959e-008,0.3537
1.69344e-008,0.3408
1.69730e-008,0.3307
1.70116e-008,0.3232
1.70501e-008,0.3206
1.70887e-008,0.3223
1.71273e-008,0.3249
1.71659e-008,0.3260
1.72044e-008,0.3259
1.72430e-008,0.3260
1.72816e-008,0.3256
1.73202e-008,0.3246
1.73588e-008,0.3241
1.73973e-008,0.3239
1.74359e-008,0.3233
1.74745e-008,0.3226
1.75131e-008,0.3223
1.75516e-008,0.3225
1.75902e-008,0.3221
1.76288e-008,0.3212
1.76674e-008,0.3207
1.77059e-008,0.3207
1.77445e-008,0.3207
1.77831e-008,0.3206
1.78216e-008,0.3207
1.78602e-008,0.3208
1.78988e-008,0.3207
1.79374e-008,0.3205
1.79759e-008,0.3206
1.80145e-008,0.3207
1.80531e-008,0.3206
1.80917e-008,0.3205
1.81302e-008,0.3205
1.81688e-008,0.3206
1.82074e-008,0.3209
1.82460e-008,0.3242
1.82846e-008,0.3367
1.83231e-008,0.3704
1.83617e-008,0.4381
1.84003e-008,0.5414
1.84389e-008,0.6644
1.84774e-008,0.7762
1.85160e-008,0.8611
1.85546e-008,0.9268
1.85932e-008,0.9835
1.86317e-008,1.0338
1.86703e-008,1.0741
1.87089e-008,1.1035
1.87474e-008,1.1239
1.87860e-008,1.1372
1.88246e-008,1.1466
1.88632e-008,1.1551
1.89017e-008,1.1621
1.89403e-008,1.1647
1.89789e-008,1.1640
1.90175e-008,1.1643
1.90560e-008,1.1669
1.90946e-008,1.1702
1.91332e-008,1.1725
1.91718e-008,1.1765
1.92104e-008,1.1813
1.92489e-008,1.1790
1.92875e-008,1.1546
1.93261e-008,1.0903
1.93647e-008,0.9858
1.94032e-008,0.8653
1.94418e-008,0.7499
1.94804e-008,0.6474
1.95190e-008,0.5598
1.95575e-008,0.4887
1.95961e-008,0.4360
1.96347e-008,0.3929
1.96732e-008,0.3647
1.97118e-008,0.3648
1.97504e-008,0.4045
1.97890e-008,0.4866
1.98275e-008,0.6046
1.98661e-008,0.7326
1.99047e-008,0.8385
1.99433e-008,0.9143
1.99819e-008,0.9718
2.00204e-008,1.0223
2.00590e-008,1.0659
2.00976e-008,1.0981
2.01362e-008,1.1205
2.01747e-008,1.1368
2.02133e-008,1.1470
2.02519e-008,1.1542
2.02905e-008,1.1609
2.03290e-008,1.1654
2.03676e-008,1.1659
2.04062e-008,1.1643
2.04447e-008,1.1649
2.04833e-008,1.1684
2.05219e-008,1.1717
2.05605e-008,1.1746
2.05990e-008,1.1794
2.06376e-008,1.1823
2.06762e-008,1.1705
2.07148e-008,1.1266
2.07533e-008,1.0391
2.07919e-008,0.9230
2.08305e-008,0.8038
2.08691e-008,0.6947
2.09077e-008,0.5995
2.09462e-008,0.5205
2.09848e-008,0.4592
2.10234e-008,0.4127
2.10620e-008,0.3760
2.11005e-008,0.3601
2.11391e-008,0.3813
2.11777e-008,0.4421
2.12163e-008,0.5453
2.12548e-008,0.6733
2.12934e-008,0.7921
2.13320e-008,0.8816
2.13705e-008,0.9459
2.14091e-008,0.9988
2.14477e-008,1.0466
2.14863e-008,1.0874
2.15248e-008,1.1317
2.15634e-008,1.1662
2.16020e-008,1.1729
2.16406e-008,1.1452
2.16791e-008,1.0671
2.17177e-008,0.9515
2.17563e-008,0.8251
2.17949e-008,0.7092
2.18335e-008,0.6128
2.18720e-008,0.5338
2.19106e-008,0.4697
2.19492e-008,0.4218
2.19878e-008,0.3826
2.20263e-008,0.3592
2.20649e-008,0.3662
2.21035e-008,0.4134
2.21420e-008,0.5061
2.21806e-008,0.6320
2.22192e-008,0.7591
2.22578e-008,0.8586
2.22963e-008,0.9290
2.23349e-008,0.9837
2.23735e-008,1.0321
2.24121e-008,1.0731
2.24506e-008,1.1034
2.24892e-008,1.1246
2.25278e-008,1.1393
2.25664e-008,1.1484
2.26050e-008,1.1557
2.26435e-008,1.1624
2.26821e-008,1.1658
2.27207e-008,1.1653
2.27593e-008,1.1640
2.27978e-008,1.1653
2.28364e-008,1.1691
2.28750e-008,1.1720
2.29136e-008,1.1734
2.29521e-008,1.1742
2.29907e-008,1.1746
2.30293e-008,1.1747
2.30678e-008,1.1754
2.31064e-008,1.1766
2.31450e-008,1.1774
2.31836e-008,1.1774
2.32221e-008,1.1775
2.32607e-008,1.1781
2.32993e-008,1.1786
2.33379e-008,1.1786
2.33764e-008,1.1794
2.34150e-008,1.1824
2.34536e-008,1.1838
2.34922e-008,1.1713
2.35308e-008,1.1256
2.35693e-008,1.0355
2.36079e-008,0.9176
2.36465e-008,0.7981
2.36851e-008,0.6898
2.37236e-008,0.5951
2.37622e-008,0.5166
2.38008e-008,0.4564
2.38394e-008,0.4111
2.38779e-008,0.3753
2.39165e-008,0.3606
2.39551e-008,0.3837
2.39936e-008,0.4467
2.40322e-008,0.5514
2.40708e-008,0.6796
2.41094e-008,0.7975
2.41479e-008,0.8857
2.41865e-008,0.9490
2.42251e-008,1.0015
2.42637e-008,1.0488
2.43023e-008,1.0860
2.43408e-008,1.1120
2.43794e-008,1.1307
2.44180e-008,1.1434
2.44566e-008,1.1514
2.44951e-008,1.1582
2.45337e-008,1.1640
2.45723e-008,1.1663
2.46109e-008,1.1651
2.46494e-008,1.1644
2.46880e-008,1.1668
2.47266e-008,1.1706
2.47651e-008,1.1731
2.48037e-008,1.1773
2.48423e-008,1.1821
2.48809e-008,1.1783
2.49194e-008,1.1504
2.49580e-008,1.0811
2.49966e-008,0.9738
2.50352e-008,0.8534
2.50737e-008,0.7392
2.51123e-008,0.6378
2.51509e-008,0.5519
2.51895e-008,0.4828
2.52281e-008,0.4316
2.52666e-008,0.3893
2.53052e-008,0.3633
2.53438e-008,0.3674
2.53824e-008,0.4109
2.54209e-008,0.4972
2.54595e-008,0.6179
2.54981e-008,0.7448
2.55367e-008,0.8476
2.55752e-008,0.9206
2.56138e-008,0.9772
2.56524e-008,1.0272
2.56909e-008,1.0700
2.57295e-008,1.1143
2.57681e-008,1.1536
2.58067e-008,1.1751
2.58452e-008,1.1622
2.58838e-008,1.1059
2.59224e-008,1.0039
2.59610e-008,0.8777
2.59995e-008,0.7564
2.60381e-008,0.6511
2.60767e-008,0.5653
2.61153e-008,0.4951
2.61539e-008,0.4403
2.61924e-008,0.4025
2.62310e-008,0.3746
2.62696e-008,0.3534
2.63082e-008,0.3394
2.63467e-008,0.3296
2.63853e-008,0.3229
2.64239e-008,0.3202
2.64625e-008,0.3215
2.65010e-008,0.3249
2.65396e-008,0.3269
2.65782e-008,0.3264
2.66167e-008,0.3258
2.66553e-008,0.3254
2.66939e-008,0.3246
2.67325e-008,0.3240
2.67710e-008,0.3238
2.68096e-008,0.3235
2.68482e-008,0.3229
2.68868e-008,0.3223
2.69254e-008,0.3222
2.69639e-008,0.3221
2.70025e-008,0.3213
2.70411e-008,0.3206
2.70797e-008,0.3205
2.71182e-008,0.3207
2.71568e-008,0.3207
2.71954e-008,0.3207
2.72340e-008,0.3207
2.72725e-008,0.3207
2.73111e-008,0.3206
2.73497e-008,0.3205
2.73882e-008,0.3206
2.74268e-008,0.3207
2.74654e-008,0.3205
2.75040e-008,0.3205
2.75425e-008,0.3206
2.75811e-008,0.3208
2.76197e-008,0.3233
2.76583e-008,0.3336
2.76968e-008,0.3628
2.77354e-008,0.4246
2.77740e-008,0.5225
2.78126e-008,0.6444
2.78512e-008,0.7597
2.78897e-008,0.8490
2.79283e-008,0.9168
2.79669e-008,0.9746
2.80055e-008,1.0262
2.80440e-008,1.0682
2.80826e-008,1.0995
2.81212e-008,1.1211
2.81598e-008,1.1354
2.81983e-008,1.1452
2.82369e-008,1.1537
2.82755e-008,1.1612
2.83140e-008,1.1646
2.83526e-008,1.1642
2.83912e-008,1.1641
2.84298e-008,1.1664
2.84683e-008,1.1698
2.85069e-008,1.1721
2.85455e-008,1.1732
2.85841e-008,1.1739
2.86226e-008,1.1742
2.86612e-008,1.1744
2.86998e-008,1.1755
2.87384e-008,1.1767
2.87770e-008,1.1771
2.88155e-008,1.1770
2.88541e-008,1.1773
2.88927e-008,1.1780
2.89313e-008,1.1784
2.89698e-008,1.1783
2.90084e-008,1.1794
2.90470e-008,1.1826
2.90855e-008,1.1833
2.91241e-008,1.1683
2.91627e-008,1.1183
2.92013e-008,1.0241
2.92398e-008,0.9050
2.92784e-008,0.7863
2.93170e-008,0.6795
2.93556e-008,0.5863
2.93941e-008,0.5095
2.94327e-008,0.4513
2.94713e-008,0.4101
2.95099e-008,0.3800
2.95485e-008,0.3583
2.95870e-008,0.3442
2.96256e-008,0.3335
2.96642e-008,0.3248
2.97028e-008,0.3207
2.97413e-008,0.3216
2.97799e-008,0.3244
2.98185e-008,0.3260
2.98570e-008,0.3260
2.98956e-008,0.3261
2.99342e-008,0.3261
2.99728e-008,0.3281
3.00113e-008,0.3405
3.00499e-008,0.3760
3.00885e-008,0.4459
3.01271e-008,0.5504
3.01657e-008,0.6728
3.02042e-008,0.7830
3.02428e-008,0.8659
3.02814e-008,0.9301
3.03199e-008,0.9860
3.03585e-008,1.0361
3.03971e-008,1.0794
3.04357e-008,1.1266
3.04743e-008,1.1625
3.05128e-008,1.1690
3.05514e-008,1.1418
3.05900e-008,1.0652
3.06285e-008,0.9513
3.06671e-008,0.8259
3.07057e-008,0.7107
3.07443e-008,0.6149
3.07829e-008,0.5355
3.08214e-008,0.4703
3.08600e-008,0.4228
3.08986e-008,0.3899
3.09372e-008,0.3649
3.09757e-008,0.3466
3.10143e-008,0.3346
3.10529e-008,0.3263
3.10914e-008,0.3212
3.11300e-008,0.3202
3.11686e-008,0.3227
3.12072e-008,0.3259
3.12458e-008,0.3267
3.12843e-008,0.3257
3.13229e-008,0.3254
3.13615e-008,0.3262
3.14000e-008,0.3324
3.14386e-008,0.3550
3.14772e-008,0.4079
3.15158e-008,0.4971
3.15544e-008,0.6146
3.15929e-008,0.7332
3.16315e-008,0.8293
3.16701e-008,0.9008
3.17087e-008,0.9600
3.17472e-008,1.0131
3.17858e-008,1.0583
3.18244e-008,1.1048
3.18629e-008,1.1468
3.19015e-008,1.1707
3.19401e-008,1.1596
3.19787e-008,1.1075
3.20173e-008,1.0089
3.20558e-008,0.8844
3.20944e-008,0.7635
3.21330e-008,0.6578
3.21715e-008,0.5714
3.22101e-008,0.4995
3.22487e-008,0.4428
3.22873e-008,0.4001
3.23259e-008,0.3682
3.23644e-008,0.3574
3.24030e-008,0.3854
3.24416e-008,0.4561
3.24801e-008,0.5691
3.25187e-008,0.7004
3.25573e-008,0.8144
3.25959e-008,0.8978
3.26344e-008,0.9585
3.26730e-008,1.0090
3.27116e-008,1.0545
3.27502e-008,1.0902
3.27888e-008,1.1153
3.28273e-008,1.1330
3.28659e-008,1.1443
3.29045e-008,1.1522
3.29430e-008,1.1594
3.29816e-008,1.1646
3.30202e-008,1.1658
3.30588e-008,1.1644
3.30974e-008,1.1643
3.31359e-008,1.1671
3.31745e-008,1.1708
3.32131e-008,1.1736
3.32516e-008,1.1783
3.32902e-008,1.1824
3.33288e-008,1.1758
3.33674e-008,1.1426
3.34060e-008,1.0667
3.34445e-008,0.9555
3.34831e-008,0.8352
3.35217e-008,0.7228
3.35603e-008,0.6236
3.35988e-008,0.5401
3.36374e-008,0.4737
3.36760e-008,0.4249
3.37145e-008,0.3846
3.37531e-008,0.3618
3.37917e-008,0.3716
3.38303e-008,0.4213
3.38689e-008,0.5141
3.39074e-008,0.6381
3.39460e-008,0.7627
3.39846e-008,0.8606
3.40231e-008,0.9302
3.40617e-008,0.9851
3.41003e-008,1.0344
3.41389e-008,1.0763
3.41775e-008,1.1218
3.42160e-008,1.1593
3.42546e-008,1.1748
3.42932e-008,1.1572
3.43318e-008,1.0927
3.43703e-008,0.9855
3.44089e-008,0.8586
3.44475e-008,0.7389
3.44860e-008,0.6370
3.45246e-008,0.5536
3.45632e-008,0.4854
3.46018e-008,0.4335
3.46404e-008,0.3923
3.46789e-008,0.3638
3.47175e-008,0.3600
3.47561e-008,0.3965
3.47946e-008,0.4770
3.48332e-008,0.5964
3.48718e-008,0.7270
3.49104e-008,0.8349
3.49490e-008,0.9122
3.49875e-008,0.9698
3.50261e-008,1.0193
3.50647e-008,1.0631
3.51032e-008,1.1063
3.51418e-008,1.1474
3.51804e-008,1.1738
3.52190e-008,1.1659
3.52575e-008,1.1188
3.52961e-008,1.0229
3.53347e-008,0.8980
3.53733e-008,0.7747
3.54119e-008,0.6662
3.54504e-008,0.5779
3.54890e-008,0.5054
3.55276e-008,0.4479
3.55661e-008,0.4079
3.56047e-008,0.3786
3.56433e-008,0.3562
3.56819e-008,0.3412
3.57205e-008,0.3309
3.57590e-008,0.3237
3.57976e-008,0.3203
3.58362e-008,0.3210
3.58747e-008,0.3243
3.59133e-008,0.3267
3.59519e-008,0.3265
3.59905e-008,0.3257
3.60290e-008,0.3256
3.60676e-008,0.3276
3.61062e-008,0.3391
3.61448e-008,0.3729
3.61834e-008,0.4410
3.62219e-008,0.5440
3.62605e-008,0.6659
3.62991e-008,0.7769
3.63376e-008,0.8615
3.63762e-008,0.9266
3.64148e-008,0.9828
3.64534e-008,1.0333
3.64920e-008,1.0773
3.65305e-008,1.1253
3.65691e-008,1.1618
3.66077e-008,1.1693
3.66462e-008,1.1445
3.66848e-008,1.0707
3.67234e-008,0.9583
3.67620e-008,0.8328
3.68006e-008,0.7167
3.68391e-008,0.6200
3.68777e-008,0.5395
3.69163e-008,0.4733
3.69549e-008,0.4245
3.69934e-008,0.3852
3.70320e-008,0.3603
3.70706e-008,0.3642
3.71091e-008,0.4091
3.71477e-008,0.4995
3.71863e-008,0.6241
3.72249e-008,0.7517
3.72635e-008,0.8530
3.73020e-008,0.9251
3.73406e-008,0.9803
3.73792e-008,1.0288
3.74177e-008,1.0708
3.74563e-008,1.1019
3.74949e-008,1.1234
3.75335e-008,1.1384
3.75721e-008,1.1478
3.76106e-008,1.1552
3.76492e-008,1.1620
3.76878e-008,1.1655
3.77263e-008,1.1653
3.77649e-008,1.1640
3.78035e-008,1.1651
3.78421e-008,1.1687
3.78806e-008,1.1719
3.79192e-008,1.1734
3.79578e-008,1.1741
3.79964e-008,1.1745
3.80350e-008,1.1746
3.80735e-008,1.1753
3.81121e-008,1.1765
3.81507e-008,1.1773
3.81892e-008,1.1774
3.82278e-008,1.1774
3.82664e-008,1.1780
3.83050e-008,1.1786
3.83436e-008,1.1786
3.83821e-008,1.1793
3.84207e-008,1.1822
3.84593e-008,1.1839
3.84978e-008,1.1727
3.85364e-008,1.1296
3.85750e-008,1.0420
3.86136e-008,0.9249
3.86521e-008,0.8050
3.86907e-008,0.6960
3.87293e-008,0.6004
3.87679e-008,0.5209
3.88065e-008,0.4596
3.88450e-008,0.4131
3.88836e-008,0.3763
3.89222e-008,0.3601
3.89607e-008,0.3811
3.89993e-008,0.4417
3.90379e-008,0.5441
3.90765e-008,0.6718
3.91151e-008,0.7911
3.91536e-008,0.8812
3.91922e-008,0.9455
3.92308e-008,0.9985
3.92693e-008,1.0463
3.93079e-008,1.0872
3.93465e-008,1.1315
3.93851e-008,1.1662
3.94237e-008,1.1731
3.94622e-008,1.1458
3.95008e-008,1.0681
3.95394e-008,0.9526
3.95780e-008,0.8262
3.96165e-008,0.7103
3.96551e-008,0.6136
3.96937e-008,0.5344
3.97322e-008,0.4702
3.97708e-008,0.4222
3.98094e-008,0.3828
3.98480e-008,0.3592
3.98866e-008,0.3659
3.99251e-008,0.4128
3.99637e-008,0.5050
4.00023e-008,0.6308
4.00408e-008,0.7580
4.00794e-008,0.8578
4.01180e-008,0.9284
4.01566e-008,0.9832
4.01952e-008,1.0317
4.02337e-008,1.0728
4.02723e-008,1.1032
4.03109e-008,1.1244
4.03494e-008,1.1393
4.03880e-008,1.1484
4.04266e-008,1.1556
4.04652e-008,1.1624
4.05037e-008,1.1658
4.05423e-008,1.1654
4.05809e-008,1.1640
4.06195e-008,1.1653
4.06581e-008,1.1691
4.06966e-008,1.1721
4.07352e-008,1.1755
4.07738e-008,1.1806
4.08123e-008,1.1816
4.08509e-008,1.1648
4.08895e-008,1.1125
4.09281e-008,1.0172
4.09667e-008,0.8987
4.10052e-008,0.7808
4.10438e-008,0.6744
4.10824e-008,0.5824
4.11209e-008,0.5067
4.11595e-008,0.4491
4.11981e-008,0.4041
4.12367e-008,0.3708
4.12752e-008,0.3609
4.13138e-008,0.3900
4.13524e-008,0.4597
4.13910e-008,0.5697
4.14296e-008,0.6988
