.HEADER
..NAMES
Time,V U2.R3
1.27262e-008,1.0596
1.27629e-008,1.0405
1.27996e-008,1.0221
1.28363e-008,1.0101
1.28729e-008,1.0079
1.29096e-008,1.0159
1.29463e-008,1.0315
1.29829e-008,1.0504
1.30196e-008,1.0685
1.30563e-008,1.0829
1.30930e-008,1.0913
1.31297e-008,1.0931
1.31663e-008,1.0893
1.32030e-008,1.0823
1.32397e-008,1.0753
1.32763e-008,1.0709
1.33130e-008,1.0710
1.33497e-008,1.0761
1.33864e-008,1.0844
1.34231e-008,1.0933
1.34597e-008,1.1004
1.34964e-008,1.1043
1.35331e-008,1.1050
1.35697e-008,1.1030
1.36064e-008,1.0996
1.36431e-008,1.0961
1.36798e-008,1.0936
1.37165e-008,1.0930
1.37531e-008,1.0944
1.37898e-008,1.0976
1.38265e-008,1.1014
1.38631e-008,1.1044
1.38998e-008,1.1056
1.39365e-008,1.1049
1.39732e-008,1.1027
1.40099e-008,1.0999
1.40465e-008,1.0965
1.40832e-008,1.0909
1.41199e-008,1.0800
1.41565e-008,1.0605
1.41932e-008,1.0298
1.42299e-008,0.9851
1.42666e-008,0.9233
1.43033e-008,0.8447
1.43399e-008,0.7539
1.43766e-008,0.6574
1.44133e-008,0.5621
1.44499e-008,0.4763
1.44866e-008,0.4081
1.45233e-008,0.3621
1.45600e-008,0.3386
1.45967e-008,0.3352
1.46333e-008,0.3468
1.46700e-008,0.3663
1.47067e-008,0.3861
1.47433e-008,0.3997
1.47800e-008,0.4031
1.48167e-008,0.3959
1.48534e-008,0.3807
1.48901e-008,0.3618
1.49267e-008,0.3437
1.49634e-008,0.3301
1.50001e-008,0.3234
1.50368e-008,0.3238
1.50734e-008,0.3295
1.51101e-008,0.3378
1.51468e-008,0.3460
1.51834e-008,0.3512
1.52201e-008,0.3518
1.52568e-008,0.3480
1.52935e-008,0.3415
1.53301e-008,0.3344
1.53668e-008,0.3287
1.54035e-008,0.3258
1.54402e-008,0.3256
1.54769e-008,0.3275
1.55135e-008,0.3298
1.55502e-008,0.3315
1.55869e-008,0.3314
1.56236e-008,0.3294
1.56602e-008,0.3256
1.56969e-008,0.3212
1.57336e-008,0.3175
1.57703e-008,0.3156
1.58069e-008,0.3162
1.58436e-008,0.3193
1.58803e-008,0.3239
1.59169e-008,0.3288
1.59536e-008,0.3329
1.59903e-008,0.3351
1.60270e-008,0.3354
1.60636e-008,0.3342
1.61003e-008,0.3323
1.61370e-008,0.3309
1.61737e-008,0.3305
1.62104e-008,0.3315
1.62470e-008,0.3337
1.62837e-008,0.3365
1.63204e-008,0.3390
1.63571e-008,0.3403
1.63937e-008,0.3401
1.64304e-008,0.3380
1.64671e-008,0.3346
1.65037e-008,0.3307
1.65404e-008,0.3273
1.65771e-008,0.3254
1.66138e-008,0.3253
1.66504e-008,0.3270
1.66871e-008,0.3299
1.67238e-008,0.3331
1.67605e-008,0.3359
1.67972e-008,0.3376
1.68338e-008,0.3379
1.68705e-008,0.3367
1.69072e-008,0.3345
1.69439e-008,0.3319
1.69805e-008,0.3296
1.70172e-008,0.3282
1.70539e-008,0.3280
1.70905e-008,0.3289
1.71272e-008,0.3306
1.71639e-008,0.3325
1.72006e-008,0.3341
1.72372e-008,0.3350
1.72739e-008,0.3351
1.73106e-008,0.3344
1.73473e-008,0.3333
1.73840e-008,0.3321
1.74206e-008,0.3310
1.74573e-008,0.3305
1.74940e-008,0.3305
1.75307e-008,0.3310
1.75673e-008,0.3318
1.76040e-008,0.3326
1.76407e-008,0.3332
1.76773e-008,0.3333
1.77140e-008,0.3333
1.77507e-008,0.3341
1.77874e-008,0.3375
1.78240e-008,0.3467
1.78607e-008,0.3648
1.78974e-008,0.3945
1.79341e-008,0.4373
1.79708e-008,0.4942
1.80074e-008,0.5654
1.80441e-008,0.6486
1.80808e-008,0.7380
1.81175e-008,0.8260
1.81541e-008,0.9062
1.81908e-008,0.9734
1.82275e-008,1.0228
1.82641e-008,1.0527
1.83008e-008,1.0647
1.83375e-008,1.0631
1.83742e-008,1.0528
1.84108e-008,1.0395
1.84475e-008,1.0289
1.84842e-008,1.0251
1.85209e-008,1.0297
1.85576e-008,1.0412
1.85942e-008,1.0562
1.86309e-008,1.0711
1.86676e-008,1.0830
1.87043e-008,1.0905
1.87409e-008,1.0928
1.87776e-008,1.0906
1.88143e-008,1.0857
1.88509e-008,1.0804
1.88876e-008,1.0765
1.89243e-008,1.0754
1.89610e-008,1.0775
1.89976e-008,1.0821
1.90343e-008,1.0874
1.90710e-008,1.0916
1.91077e-008,1.0940
1.91444e-008,1.0945
1.91810e-008,1.0938
1.92177e-008,1.0929
1.92544e-008,1.0926
1.92911e-008,1.0934
1.93277e-008,1.0955
1.93644e-008,1.0985
1.94011e-008,1.1018
1.94377e-008,1.1044
1.94744e-008,1.1057
1.95111e-008,1.1052
1.95478e-008,1.1029
1.95844e-008,1.0996
1.96211e-008,1.0966
1.96578e-008,1.0941
1.96945e-008,1.0912
1.97312e-008,1.0847
1.97678e-008,1.0709
1.98045e-008,1.0464
1.98412e-008,1.0087
1.98779e-008,0.9544
1.99145e-008,0.8818
1.99512e-008,0.7940
1.99879e-008,0.6977
2.00245e-008,0.5999
2.00612e-008,0.5083
2.00979e-008,0.4315
2.01346e-008,0.3761
2.01712e-008,0.3438
2.02079e-008,0.3330
2.02446e-008,0.3397
2.02813e-008,0.3575
2.03179e-008,0.3785
2.03546e-008,0.3956
2.03913e-008,0.4035
2.04280e-008,0.4003
2.04647e-008,0.3876
2.05013e-008,0.3695
2.05380e-008,0.3508
2.05747e-008,0.3369
2.06114e-008,0.3330
2.06480e-008,0.3437
2.06847e-008,0.3713
2.07214e-008,0.4157
2.07580e-008,0.4752
2.07947e-008,0.5478
2.08314e-008,0.6311
2.08681e-008,0.7208
2.09047e-008,0.8100
2.09414e-008,0.8923
2.09781e-008,0.9634
2.10148e-008,1.0195
2.10515e-008,1.0567
2.10881e-008,1.0743
2.11248e-008,1.0750
2.11615e-008,1.0633
2.11982e-008,1.0445
2.12348e-008,1.0248
2.12715e-008,1.0105
2.13082e-008,1.0058
2.13448e-008,1.0120
2.13815e-008,1.0269
2.14182e-008,1.0463
2.14549e-008,1.0659
2.14915e-008,1.0823
2.15282e-008,1.0929
2.15649e-008,1.0954
2.16016e-008,1.0876
2.16383e-008,1.0680
2.16749e-008,1.0367
2.17116e-008,0.9951
2.17483e-008,0.9430
2.17850e-008,0.8782
2.18216e-008,0.8006
2.18583e-008,0.7138
2.18950e-008,0.6228
2.19316e-008,0.5330
2.19683e-008,0.4522
2.20050e-008,0.3887
2.20417e-008,0.3471
2.20783e-008,0.3280
2.21150e-008,0.3293
2.21517e-008,0.3462
2.21884e-008,0.3715
2.22251e-008,0.3970
2.22617e-008,0.4147
2.22984e-008,0.4197
2.23351e-008,0.4111
2.23718e-008,0.3925
2.24084e-008,0.3694
2.24451e-008,0.3472
2.24818e-008,0.3305
2.25184e-008,0.3220
2.25551e-008,0.3220
2.25918e-008,0.3281
2.26285e-008,0.3371
2.26651e-008,0.3456
2.27018e-008,0.3504
2.27385e-008,0.3497
2.27752e-008,0.3439
2.28119e-008,0.3356
2.28485e-008,0.3276
2.28852e-008,0.3225
2.29219e-008,0.3214
2.29586e-008,0.3239
2.29952e-008,0.3285
2.30319e-008,0.3332
2.30686e-008,0.3360
2.31052e-008,0.3359
2.31419e-008,0.3326
2.31786e-008,0.3268
2.32153e-008,0.3202
2.32519e-008,0.3147
2.32886e-008,0.3119
2.33253e-008,0.3127
2.33620e-008,0.3167
2.33987e-008,0.3228
2.34353e-008,0.3291
2.34720e-008,0.3343
2.35087e-008,0.3371
2.35454e-008,0.3375
2.35820e-008,0.3359
2.36187e-008,0.3335
2.36554e-008,0.3315
2.36920e-008,0.3306
2.37287e-008,0.3312
2.37654e-008,0.3332
2.38021e-008,0.3357
2.38387e-008,0.3380
2.38754e-008,0.3391
2.39121e-008,0.3386
2.39488e-008,0.3365
2.39855e-008,0.3332
2.40221e-008,0.3296
2.40588e-008,0.3267
2.40955e-008,0.3253
2.41322e-008,0.3256
2.41688e-008,0.3275
2.42055e-008,0.3304
2.42422e-008,0.3334
2.42788e-008,0.3359
2.43155e-008,0.3373
2.43522e-008,0.3374
2.43889e-008,0.3362
2.44255e-008,0.3342
2.44622e-008,0.3318
2.44989e-008,0.3297
2.45356e-008,0.3285
2.45723e-008,0.3283
2.46089e-008,0.3291
2.46456e-008,0.3305
2.46823e-008,0.3322
2.47190e-008,0.3336
2.47556e-008,0.3345
2.47923e-008,0.3347
2.48290e-008,0.3343
2.48657e-008,0.3334
2.49023e-008,0.3323
2.49390e-008,0.3312
2.49757e-008,0.3306
2.50123e-008,0.3304
2.50490e-008,0.3308
2.50857e-008,0.3315
2.51224e-008,0.3323
2.51590e-008,0.3329
2.51957e-008,0.3332
2.52324e-008,0.3331
2.52691e-008,0.3326
2.53058e-008,0.3319
2.53424e-008,0.3311
2.53791e-008,0.3306
2.54158e-008,0.3303
2.54525e-008,0.3305
2.54891e-008,0.3310
2.55258e-008,0.3317
2.55625e-008,0.3324
2.55991e-008,0.3329
2.56358e-008,0.3330
2.56725e-008,0.3328
2.57092e-008,0.3322
2.57458e-008,0.3316
2.57825e-008,0.3310
2.58192e-008,0.3307
2.58559e-008,0.3307
2.58926e-008,0.3310
2.59292e-008,0.3316
2.59659e-008,0.3321
2.60026e-008,0.3326
2.60393e-008,0.3327
2.60759e-008,0.3325
2.61126e-008,0.3321
2.61493e-008,0.3315
2.61859e-008,0.3310
2.62226e-008,0.3307
2.62593e-008,0.3307
2.62960e-008,0.3310
2.63326e-008,0.3315
2.63693e-008,0.3320
2.64060e-008,0.3324
2.64427e-008,0.3326
2.64794e-008,0.3325
2.65160e-008,0.3322
2.65527e-008,0.3316
2.65894e-008,0.3311
2.66261e-008,0.3308
2.66627e-008,0.3307
2.66994e-008,0.3309
2.67361e-008,0.3313
2.67727e-008,0.3317
2.68094e-008,0.3321
2.68461e-008,0.3324
2.68828e-008,0.3324
2.69194e-008,0.3321
2.69561e-008,0.3318
2.69928e-008,0.3314
2.70295e-008,0.3311
2.70662e-008,0.3311
2.71028e-008,0.3316
2.71395e-008,0.3337
2.71762e-008,0.3392
2.72129e-008,0.3511
2.72495e-008,0.3723
2.72862e-008,0.4050
2.73229e-008,0.4506
2.73595e-008,0.5102
2.73962e-008,0.5839
2.74329e-008,0.6688
2.74696e-008,0.7584
2.75062e-008,0.8454
2.75429e-008,0.9236
2.75796e-008,0.9876
2.76163e-008,1.0330
2.76530e-008,1.0586
2.76896e-008,1.0668
2.77263e-008,1.0621
2.77630e-008,1.0497
2.77997e-008,1.0357
2.78363e-008,1.0259
2.78730e-008,1.0239
2.79097e-008,1.0306
2.79463e-008,1.0440
2.79830e-008,1.0602
2.80197e-008,1.0757
2.80564e-008,1.0878
2.80930e-008,1.0949
2.81297e-008,1.0951
2.81664e-008,1.0862
2.82031e-008,1.0663
2.82398e-008,1.0350
2.82764e-008,0.9927
2.83131e-008,0.9384
2.83498e-008,0.8695
2.83865e-008,0.7867
2.84231e-008,0.6954
2.84598e-008,0.6014
2.84965e-008,0.5109
2.85331e-008,0.4322
2.85698e-008,0.3734
2.86065e-008,0.3382
2.86432e-008,0.3261
2.86798e-008,0.3336
2.87165e-008,0.3548
2.87532e-008,0.3818
2.87899e-008,0.4059
2.88266e-008,0.4199
2.88632e-008,0.4200
2.88999e-008,0.4070
2.89366e-008,0.3856
2.89733e-008,0.3615
2.90099e-008,0.3402
2.90466e-008,0.3257
2.90833e-008,0.3203
2.91199e-008,0.3231
2.91566e-008,0.3315
2.91933e-008,0.3416
2.92300e-008,0.3498
2.92666e-008,0.3532
2.93033e-008,0.3505
2.93400e-008,0.3428
2.93767e-008,0.3331
2.94133e-008,0.3246
2.94500e-008,0.3195
2.94867e-008,0.3189
2.95234e-008,0.3221
2.95601e-008,0.3273
2.95967e-008,0.3323
2.96334e-008,0.3354
2.96701e-008,0.3353
2.97068e-008,0.3319
2.97434e-008,0.3260
2.97801e-008,0.3194
2.98168e-008,0.3141
2.98534e-008,0.3118
2.98901e-008,0.3133
2.99268e-008,0.3187
2.99635e-008,0.3283
3.00002e-008,0.3429
3.00368e-008,0.3643
3.00735e-008,0.3943
3.01102e-008,0.4345
3.01469e-008,0.4865
3.01835e-008,0.5523
3.02202e-008,0.6313
3.02569e-008,0.7195
3.02935e-008,0.8093
3.03302e-008,0.8937
3.03669e-008,0.9663
3.04036e-008,1.0215
3.04403e-008,1.0556
3.04769e-008,1.0692
3.05136e-008,1.0665
3.05503e-008,1.0531
3.05869e-008,1.0357
3.06236e-008,1.0213
3.06603e-008,1.0153
3.06970e-008,1.0199
3.07336e-008,1.0338
3.07703e-008,1.0528
3.08070e-008,1.0720
3.08437e-008,1.0875
3.08804e-008,1.0970
3.09170e-008,1.0995
3.09537e-008,1.0959
3.09904e-008,1.0882
3.10270e-008,1.0795
3.10637e-008,1.0728
3.11004e-008,1.0701
3.11371e-008,1.0722
3.11738e-008,1.0783
3.12104e-008,1.0861
3.12471e-008,1.0930
3.12838e-008,1.0973
3.13205e-008,1.0987
3.13571e-008,1.0978
3.13938e-008,1.0957
3.14305e-008,1.0936
3.14671e-008,1.0926
3.15038e-008,1.0933
3.15405e-008,1.0957
3.15772e-008,1.0993
3.16139e-008,1.1032
3.16505e-008,1.1060
3.16872e-008,1.1068
3.17239e-008,1.1053
3.17605e-008,1.1018
3.17972e-008,1.0974
3.18339e-008,1.0933
3.18706e-008,1.0903
3.19072e-008,1.0890
3.19439e-008,1.0891
3.19806e-008,1.0901
3.20173e-008,1.0913
3.20540e-008,1.0918
3.20906e-008,1.0914
3.21273e-008,1.0900
3.21640e-008,1.0879
3.22006e-008,1.0857
3.22373e-008,1.0839
3.22740e-008,1.0833
3.23107e-008,1.0842
3.23474e-008,1.0864
3.23840e-008,1.0894
3.24207e-008,1.0924
3.24574e-008,1.0947
3.24941e-008,1.0956
3.25307e-008,1.0951
3.25674e-008,1.0933
3.26041e-008,1.0908
3.26407e-008,1.0882
3.26774e-008,1.0862
3.27141e-008,1.0852
3.27508e-008,1.0853
3.27875e-008,1.0865
3.28241e-008,1.0885
3.28608e-008,1.0906
3.28975e-008,1.0924
3.29341e-008,1.0933
3.29708e-008,1.0932
3.30075e-008,1.0923
3.30442e-008,1.0908
3.30808e-008,1.0892
3.31175e-008,1.0880
3.31542e-008,1.0873
3.31909e-008,1.0872
3.32276e-008,1.0878
3.32642e-008,1.0889
3.33009e-008,1.0900
3.33376e-008,1.0909
3.33742e-008,1.0914
3.34109e-008,1.0914
3.34476e-008,1.0909
3.34843e-008,1.0901
3.35210e-008,1.0894
3.35576e-008,1.0889
3.35943e-008,1.0887
3.36310e-008,1.0890
3.36677e-008,1.0896
3.37043e-008,1.0903
3.37410e-008,1.0910
3.37777e-008,1.0914
3.38143e-008,1.0914
3.38510e-008,1.0911
3.38877e-008,1.0905
3.39244e-008,1.0899
3.39611e-008,1.0894
3.39977e-008,1.0892
3.40344e-008,1.0893
3.40711e-008,1.0897
3.41077e-008,1.0902
3.41444e-008,1.0907
3.41811e-008,1.0911
3.42178e-008,1.0911
3.42545e-008,1.0909
3.42911e-008,1.0905
3.43278e-008,1.0900
3.43645e-008,1.0896
3.44012e-008,1.0894
3.44378e-008,1.0895
3.44745e-008,1.0898
3.45112e-008,1.0903
3.45478e-008,1.0907
3.45845e-008,1.0911
3.46212e-008,1.0912
3.46579e-008,1.0910
3.46946e-008,1.0907
3.47312e-008,1.0902
3.47679e-008,1.0898
3.48046e-008,1.0896
3.48412e-008,1.0896
3.48779e-008,1.0898
3.49146e-008,1.0902
3.49513e-008,1.0906
3.49879e-008,1.0909
3.50246e-008,1.0911
3.50613e-008,1.0910
3.50980e-008,1.0908
3.51347e-008,1.0905
3.51713e-008,1.0901
3.52080e-008,1.0899
3.52447e-008,1.0898
3.52813e-008,1.0899
3.53180e-008,1.0901
3.53547e-008,1.0904
3.53914e-008,1.0906
3.54281e-008,1.0908
3.54647e-008,1.0909
3.55014e-008,1.0908
3.55381e-008,1.0905
3.55748e-008,1.0903
3.56114e-008,1.0901
3.56481e-008,1.0900
3.56848e-008,1.0900
3.57214e-008,1.0902
3.57581e-008,1.0903
3.57948e-008,1.0905
3.58315e-008,1.0907
3.58682e-008,1.0907
3.59048e-008,1.0907
3.59415e-008,1.0905
3.59782e-008,1.0904
3.60148e-008,1.0902
3.60515e-008,1.0902
3.60882e-008,1.0901
3.61249e-008,1.0902
3.61615e-008,1.0903
3.61982e-008,1.0905
3.62349e-008,1.0906
3.62716e-008,1.0906
3.63083e-008,1.0906
3.63449e-008,1.0905
3.63816e-008,1.0904
3.64183e-008,1.0903
3.64549e-008,1.0903
3.64916e-008,1.0902
3.65283e-008,1.0903
3.65650e-008,1.0903
3.66017e-008,1.0904
3.66383e-008,1.0905
3.66750e-008,1.0906
3.67117e-008,1.0906
3.67484e-008,1.0905
3.67850e-008,1.0904
3.68217e-008,1.0904
3.68584e-008,1.0903
3.68950e-008,1.0903
3.69317e-008,1.0903
3.69684e-008,1.0903
3.70051e-008,1.0904
3.70418e-008,1.0905
3.70784e-008,1.0905
3.71151e-008,1.0905
3.71518e-008,1.0905
3.71884e-008,1.0905
3.72251e-008,1.0904
3.72618e-008,1.0904
3.72985e-008,1.0903
3.73351e-008,1.0903
3.73718e-008,1.0903
3.74085e-008,1.0904
3.74452e-008,1.0904
3.74819e-008,1.0905
3.75185e-008,1.0905
3.75552e-008,1.0905
3.75919e-008,1.0905
3.76285e-008,1.0904
3.76652e-008,1.0904
3.77019e-008,1.0904
3.77386e-008,1.0904
3.77753e-008,1.0904
3.78119e-008,1.0904
3.78486e-008,1.0904
3.78853e-008,1.0904
3.79220e-008,1.0905
3.79586e-008,1.0905
3.79953e-008,1.0905
3.80320e-008,1.0904
3.80686e-008,1.0904
3.81053e-008,1.0904
3.81420e-008,1.0904
3.81787e-008,1.0904
3.82154e-008,1.0904
3.82520e-008,1.0904
3.82887e-008,1.0905
3.83254e-008,1.0907
3.83620e-008,1.0911
3.83987e-008,1.0917
3.84354e-008,1.0918
3.84721e-008,1.0893
3.85088e-008,1.0809
3.85454e-008,1.0635
3.85821e-008,1.0346
3.86188e-008,0.9920
3.86555e-008,0.9328
3.86921e-008,0.8567
3.87288e-008,0.7677
3.87655e-008,0.6719
3.88021e-008,0.5760
3.88388e-008,0.4880
3.88755e-008,0.4159
3.89122e-008,0.3650
3.89489e-008,0.3365
3.89855e-008,0.3291
3.90222e-008,0.3383
3.90589e-008,0.3577
3.90955e-008,0.3796
3.91322e-008,0.3968
3.91689e-008,0.4042
3.92056e-008,0.4004
3.92422e-008,0.3871
3.92789e-008,0.3686
3.93156e-008,0.3494
3.93523e-008,0.3337
3.93890e-008,0.3244
