.HEADER
..NAMES
Time,V U3.L2
.DATA
3.90955e-008,1.0890
3.91322e-008,1.0874
3.91689e-008,1.0887
3.92056e-008,1.0921
3.92422e-008,1.0959
3.92789e-008,1.0986
3.93156e-008,1.0992
3.93523e-008,1.0972
3.93890e-008,1.0931
3.94256e-008,1.0879
3.94623e-008,1.0830
3.94990e-008,1.0801
3.95356e-008,1.0800
3.95723e-008,1.0829
3.96090e-008,1.0877
3.96457e-008,1.0928
3.96824e-008,1.0967
3.97190e-008,1.0983
3.97557e-008,1.0976
3.97924e-008,1.0950
3.98291e-008,1.0915
3.98657e-008,1.0881
3.99024e-008,1.0857
3.99391e-008,1.0847
3.99757e-008,1.0854
4.00124e-008,1.0874
4.00491e-008,1.0902
4.00858e-008,1.0930
4.01225e-008,1.0953
4.01591e-008,1.0967
4.01958e-008,1.0962
4.02325e-008,1.0915
4.02691e-008,1.0785
4.03058e-008,1.0524
4.03425e-008,1.0100
4.03792e-008,0.9501
4.04158e-008,0.8727
4.04525e-008,0.7814
4.04892e-008,0.6843
4.05259e-008,0.5908
4.05626e-008,0.5104
4.05992e-008,0.4510
4.06359e-008,0.4170
4.06726e-008,0.4071
4.07092e-008,0.4148
4.07459e-008,0.4308
4.07826e-008,0.4445
4.08193e-008,0.4480
4.08560e-008,0.4375
4.08926e-008,0.4139
4.09293e-008,0.3814
4.09660e-008,0.3474
4.10027e-008,0.3193
4.10393e-008,0.3030
4.10760e-008,0.3019
4.11127e-008,0.3167
4.11493e-008,0.3467
4.11860e-008,0.3907
4.12227e-008,0.4468
4.12594e-008,0.5125
4.12961e-008,0.5851
4.13327e-008,0.6633
4.13694e-008,0.7450
4.14061e-008,0.8247
4.14427e-008,0.8948
4.14794e-008,0.9491
4.15161e-008,0.9837
4.15528e-008,0.9977
4.15894e-008,0.9947
4.16261e-008,0.9824
4.16628e-008,0.9700
4.16995e-008,0.9648
4.17362e-008,0.9716
4.17728e-008,0.9912
4.18095e-008,1.0203
4.18462e-008,1.0534
4.18828e-008,1.0834
4.19195e-008,1.1033
4.19562e-008,1.1090
4.19929e-008,1.1011
4.20296e-008,1.0844
4.20662e-008,1.0659
4.21029e-008,1.0528
4.21396e-008,1.0495
4.21763e-008,1.0565
4.22129e-008,1.0712
4.22496e-008,1.0888
4.22863e-008,1.1043
4.23229e-008,1.1139
4.23596e-008,1.1158
4.23963e-008,1.1104
4.24330e-008,1.1003
4.24697e-008,1.0894
4.25063e-008,1.0817
4.25430e-008,1.0799
4.25797e-008,1.0845
4.26163e-008,1.0936
4.26530e-008,1.1039
4.26897e-008,1.1117
4.27264e-008,1.1148
4.27631e-008,1.1128
4.27997e-008,1.1072
4.28364e-008,1.1000
4.28731e-008,1.0936
4.29098e-008,1.0894
4.29464e-008,1.0880
4.29831e-008,1.0889
4.30198e-008,1.0908
4.30564e-008,1.0923
4.30931e-008,1.0921
4.31298e-008,1.0896
4.31665e-008,1.0851
4.32032e-008,1.0797
4.32398e-008,1.0752
4.32765e-008,1.0733
4.33132e-008,1.0748
4.33498e-008,1.0790
4.33865e-008,1.0848
4.34232e-008,1.0903
4.34599e-008,1.0941
4.34965e-008,1.0952
4.35332e-008,1.0937
4.35699e-008,1.0902
4.36066e-008,1.0859
4.36433e-008,1.0820
4.36799e-008,1.0795
4.37166e-008,1.0790
4.37533e-008,1.0806
4.37899e-008,1.0840
4.38266e-008,1.0881
4.38633e-008,1.0917
4.39000e-008,1.0938
4.39367e-008,1.0943
4.39733e-008,1.0934
4.40100e-008,1.0921
4.40467e-008,1.0912
4.40834e-008,1.0909
4.41200e-008,1.0917
4.41567e-008,1.0934
4.41934e-008,1.0957
4.42300e-008,1.0979
4.42667e-008,1.0995
4.43034e-008,1.1001
4.43401e-008,1.0993
4.43768e-008,1.0973
4.44134e-008,1.0945
4.44501e-008,1.0920
4.44868e-008,1.0905
4.45234e-008,1.0903
4.45601e-008,1.0911
4.45968e-008,1.0926
4.46335e-008,1.0944
4.46701e-008,1.0960
4.47068e-008,1.0969
4.47435e-008,1.0967
4.47802e-008,1.0956
4.48169e-008,1.0937
4.48535e-008,1.0913
4.48902e-008,1.0890
4.49269e-008,1.0870
4.49635e-008,1.0855
4.50002e-008,1.0845
4.50369e-008,1.0838
4.50736e-008,1.0833
4.51103e-008,1.0827
4.51469e-008,1.0823
4.51836e-008,1.0823
4.52203e-008,1.0827
4.52570e-008,1.0834
4.52936e-008,1.0845
4.53303e-008,1.0857
4.53670e-008,1.0868
4.54036e-008,1.0873
4.54403e-008,1.0872
4.54770e-008,1.0867
4.55137e-008,1.0859
4.55504e-008,1.0850
4.55870e-008,1.0842
4.56237e-008,1.0838
4.56604e-008,1.0842
4.56970e-008,1.0853
4.57337e-008,1.0868
4.57704e-008,1.0882
4.58071e-008,1.0893
4.58437e-008,1.0898
4.58804e-008,1.0897
4.59171e-008,1.0894
4.59538e-008,1.0889
4.59905e-008,1.0884
4.60271e-008,1.0882
4.60638e-008,1.0882
4.61005e-008,1.0885
4.61371e-008,1.0891
4.61738e-008,1.0898
4.62105e-008,1.0904
4.62472e-008,1.0906
4.62839e-008,1.0907
4.63205e-008,1.0905
4.63572e-008,1.0903
4.63939e-008,1.0902
4.64306e-008,1.0902
4.64672e-008,1.0902
4.65039e-008,1.0903
4.65406e-008,1.0904
4.65772e-008,1.0905
4.66139e-008,1.0906
4.66506e-008,1.0907
4.66873e-008,1.0907
4.67240e-008,1.0907
4.67606e-008,1.0907
4.67973e-008,1.0907
4.68340e-008,1.0907
4.68706e-008,1.0906
4.69073e-008,1.0905
4.69440e-008,1.0903
4.69807e-008,1.0900
4.70173e-008,1.0898
4.70540e-008,1.0896
4.70907e-008,1.0895
4.71274e-008,1.0895
4.71641e-008,1.0897
4.72007e-008,1.0898
4.72374e-008,1.0900
4.72741e-008,1.0901
4.73107e-008,1.0901
4.73474e-008,1.0901
4.73841e-008,1.0900
4.74208e-008,1.0899
4.74575e-008,1.0897
4.74941e-008,1.0896
4.75308e-008,1.0896
4.75675e-008,1.0897
4.76041e-008,1.0901
4.76408e-008,1.0909
4.76775e-008,1.0918
4.77142e-008,1.0911
4.77508e-008,1.0850
4.77875e-008,1.0683
4.78242e-008,1.0361
4.78609e-008,0.9860
4.78976e-008,0.9172
4.79342e-008,0.8313
4.79709e-008,0.7344
4.80076e-008,0.6360
4.80442e-008,0.5461
4.80809e-008,0.4738
4.81176e-008,0.4262
4.81543e-008,0.4050
4.81910e-008,0.4060
4.82276e-008,0.4203
4.82643e-008,0.4374
4.83010e-008,0.4474
4.83377e-008,0.4441
4.83743e-008,0.4261
4.84110e-008,0.3964
4.84477e-008,0.3611
4.84843e-008,0.3284
4.85210e-008,0.3055
4.85577e-008,0.2969
4.85944e-008,0.3044
4.86311e-008,0.3277
4.86677e-008,0.3650
4.87044e-008,0.4145
4.87411e-008,0.4743
4.87777e-008,0.5419
4.88144e-008,0.6155
4.88511e-008,0.6944
4.88878e-008,0.7756
4.89244e-008,0.8526
4.89611e-008,0.9177
4.89978e-008,0.9655
4.90345e-008,0.9928
4.90712e-008,0.9998
4.91078e-008,0.9921
4.91445e-008,0.9783
4.91812e-008,0.9673
4.92178e-008,0.9659
4.92545e-008,0.9776
4.92912e-008,1.0015
4.93279e-008,1.0334
4.93646e-008,1.0669
4.94012e-008,1.0942
4.94379e-008,1.1091
4.94746e-008,1.1092
4.95113e-008,1.0967
4.95479e-008,1.0778
4.95846e-008,1.0602
4.96213e-008,1.0506
4.96579e-008,1.0522
4.96946e-008,1.0641
4.97313e-008,1.0824
4.97680e-008,1.1019
4.98047e-008,1.1175
4.98413e-008,1.1256
4.98780e-008,1.1249
4.99147e-008,1.1167
4.99513e-008,1.1043
4.99880e-008,1.0921
5.00247e-008,1.0841
5.00614e-008,1.0828
5.00980e-008,1.0884
5.01347e-008,1.0983
5.01714e-008,1.1088
5.02081e-008,1.1163
5.02448e-008,1.1188
5.02814e-008,1.1162
5.03181e-008,1.1101
5.03548e-008,1.1026
5.03914e-008,1.0958
5.04281e-008,1.0910
5.04648e-008,1.0889
5.05015e-008,1.0892
5.05382e-008,1.0911
5.05748e-008,1.0932
5.06115e-008,1.0941
5.06482e-008,1.0932
5.06849e-008,1.0904
5.07215e-008,1.0869
5.07582e-008,1.0841
5.07949e-008,1.0832
5.08315e-008,1.0846
5.08682e-008,1.0877
5.09049e-008,1.0913
5.09416e-008,1.0943
5.09783e-008,1.0959
5.10149e-008,1.0957
5.10516e-008,1.0938
5.10883e-008,1.0908
5.11249e-008,1.0874
5.11616e-008,1.0846
5.11983e-008,1.0829
5.12350e-008,1.0829
5.12716e-008,1.0846
5.13083e-008,1.0874
5.13450e-008,1.0905
5.13817e-008,1.0932
5.14184e-008,1.0948
5.14550e-008,1.0938
5.14917e-008,1.0873
5.15284e-008,1.0711
5.15650e-008,1.0406
5.16017e-008,0.9933
5.16384e-008,0.9286
5.16751e-008,0.8472
5.17118e-008,0.7541
5.17484e-008,0.6577
5.17851e-008,0.5676
5.18218e-008,0.4923
5.18584e-008,0.4390
5.18951e-008,0.4109
5.19318e-008,0.4050
5.19685e-008,0.4141
5.20051e-008,0.4288
5.20418e-008,0.4394
5.20785e-008,0.4392
5.21152e-008,0.4254
5.21519e-008,0.4000
5.21885e-008,0.3677
5.22252e-008,0.3361
5.22619e-008,0.3121
5.22985e-008,0.3003
5.23352e-008,0.3018
5.23719e-008,0.3143
5.24086e-008,0.3322
5.24453e-008,0.3494
5.24819e-008,0.3607
5.25186e-008,0.3632
5.25553e-008,0.3576
5.25920e-008,0.3469
5.26286e-008,0.3354
5.26653e-008,0.3264
5.27020e-008,0.3223
5.27386e-008,0.3233
5.27753e-008,0.3278
5.28120e-008,0.3333
5.28487e-008,0.3371
5.28854e-008,0.3374
5.29220e-008,0.3338
5.29587e-008,0.3273
5.29954e-008,0.3200
5.30320e-008,0.3142
5.30687e-008,0.3120
5.31054e-008,0.3139
5.31421e-008,0.3189
5.31787e-008,0.3250
5.32154e-008,0.3301
5.32521e-008,0.3334
5.32888e-008,0.3361
5.33255e-008,0.3420
5.33621e-008,0.3569
5.33988e-008,0.3866
5.34355e-008,0.4345
5.34721e-008,0.5008
5.35088e-008,0.5826
5.35455e-008,0.6740
5.35822e-008,0.7668
5.36189e-008,0.8505
5.36555e-008,0.9160
5.36922e-008,0.9584
5.37289e-008,0.9780
5.37656e-008,0.9793
5.38022e-008,0.9706
5.38389e-008,0.9618
5.38756e-008,0.9607
5.39122e-008,0.9715
5.39489e-008,0.9939
5.39856e-008,1.0243
5.40223e-008,1.0565
5.40590e-008,1.0844
5.40956e-008,1.1028
5.41323e-008,1.1087
5.41690e-008,1.1026
5.42056e-008,1.0887
5.42423e-008,1.0728
5.42790e-008,1.0611
5.43157e-008,1.0576
5.43523e-008,1.0634
5.43890e-008,1.0759
5.44257e-008,1.0910
5.44624e-008,1.1047
5.44991e-008,1.1136
5.45357e-008,1.1163
5.45724e-008,1.1130
5.46091e-008,1.1058
5.46457e-008,1.0976
5.46824e-008,1.0912
5.47191e-008,1.0888
5.47558e-008,1.0915
5.47925e-008,1.0983
5.48291e-008,1.1066
5.48658e-008,1.1135
5.49025e-008,1.1166
5.49392e-008,1.1154
5.49758e-008,1.1106
5.50125e-008,1.1042
5.50492e-008,1.0981
5.50858e-008,1.0937
5.51225e-008,1.0919
5.51592e-008,1.0922
5.51959e-008,1.0937
5.52326e-008,1.0953
5.52692e-008,1.0955
5.53059e-008,1.0935
5.53426e-008,1.0890
5.53792e-008,1.0830
5.54159e-008,1.0768
5.54526e-008,1.0726
5.54893e-008,1.0717
5.55259e-008,1.0744
5.55626e-008,1.0798
5.55993e-008,1.0863
5.56360e-008,1.0921
5.56727e-008,1.0956
5.57093e-008,1.0960
5.57460e-008,1.0933
5.57827e-008,1.0887
5.58193e-008,1.0833
5.58560e-008,1.0788
5.58927e-008,1.0762
5.59294e-008,1.0764
5.59661e-008,1.0793
5.60027e-008,1.0842
5.60394e-008,1.0895
5.60761e-008,1.0936
5.61128e-008,1.0955
5.61494e-008,1.0950
5.61861e-008,1.0925
5.62228e-008,1.0891
5.62594e-008,1.0859
5.62961e-008,1.0838
5.63328e-008,1.0832
5.63695e-008,1.0842
5.64062e-008,1.0865
5.64428e-008,1.0893
5.64795e-008,1.0919
5.65162e-008,1.0935
5.65528e-008,1.0936
5.65895e-008,1.0925
5.66262e-008,1.0906
5.66629e-008,1.0887
5.66996e-008,1.0874
5.67362e-008,1.0872
5.67729e-008,1.0879
5.68096e-008,1.0892
5.68463e-008,1.0908
5.68829e-008,1.0921
5.69196e-008,1.0928
5.69563e-008,1.0928
5.69929e-008,1.0921
5.70296e-008,1.0910
5.70663e-008,1.0898
5.71030e-008,1.0890
5.71397e-008,1.0887
5.71763e-008,1.0891
5.72130e-008,1.0899
5.72497e-008,1.0907
5.72863e-008,1.0913
5.73230e-008,1.0915
5.73597e-008,1.0911
5.73964e-008,1.0904
5.74330e-008,1.0895
5.74697e-008,1.0888
5.75064e-008,1.0884
5.75431e-008,1.0884
5.75798e-008,1.0889
5.76164e-008,1.0896
5.76531e-008,1.0905
5.76898e-008,1.0911
5.77264e-008,1.0914
5.77631e-008,1.0911
5.77998e-008,1.0905
5.78365e-008,1.0897
5.78732e-008,1.0890
5.79098e-008,1.0887
5.79465e-008,1.0892
5.79832e-008,1.0905
5.80199e-008,1.0912
5.80565e-008,1.0882
5.80932e-008,1.0763
5.81299e-008,1.0499
5.81665e-008,1.0060
5.82032e-008,0.9431
5.82399e-008,0.8620
5.82766e-008,0.7672
5.83133e-008,0.6677
5.83499e-008,0.5738
5.83866e-008,0.4949
5.84233e-008,0.4389
5.84599e-008,0.4096
5.84966e-008,0.4043
5.85333e-008,0.4155
5.85700e-008,0.4329
5.86066e-008,0.4459
5.86433e-008,0.4470
5.86800e-008,0.4334
5.87167e-008,0.4067
5.87534e-008,0.3724
5.87900e-008,0.3381
5.88267e-008,0.3115
5.88634e-008,0.2979
5.89000e-008,0.2989
5.89367e-008,0.3121
5.89734e-008,0.3314
5.90101e-008,0.3498
5.90468e-008,0.3612
5.90834e-008,0.3626
5.91201e-008,0.3548
5.91568e-008,0.3410
5.91935e-008,0.3263
5.92301e-008,0.3152
5.92668e-008,0.3103
5.93035e-008,0.3121
5.93401e-008,0.3189
5.93768e-008,0.3275
5.94135e-008,0.3345
5.94502e-008,0.3371
5.94869e-008,0.3341
5.95235e-008,0.3266
5.95602e-008,0.3171
5.95969e-008,0.3090
5.96335e-008,0.3048
5.96702e-008,0.3059
5.97069e-008,0.3113
5.97436e-008,0.3191
5.97802e-008,0.3265
5.98169e-008,0.3313
5.98536e-008,0.3326
5.98903e-008,0.3306
5.99269e-008,0.3267
5.99636e-008,0.3226
6.00003e-008,0.3201
6.00370e-008,0.3203
6.00737e-008,0.3235
6.01103e-008,0.3288
6.01470e-008,0.3345
6.01837e-008,0.3387
6.02204e-008,0.3400
6.02570e-008,0.3379
6.02937e-008,0.3332
6.03304e-008,0.3274
6.03671e-008,0.3222
6.04037e-008,0.3192
6.04404e-008,0.3190
6.04771e-008,0.3214
6.05137e-008,0.3256
6.05504e-008,0.3302
6.05871e-008,0.3341
6.06238e-008,0.3361
6.06604e-008,0.3359
6.06971e-008,0.3337
6.07338e-008,0.3301
6.07705e-008,0.3263
6.08072e-008,0.3235
6.08438e-008,0.3222
6.08805e-008,0.3228
6.09172e-008,0.3247
6.09539e-008,0.3274
6.09905e-008,0.3299
6.10272e-008,0.3317
6.10639e-008,0.3324
6.11006e-008,0.3320
6.11372e-008,0.3307
6.11739e-008,0.3290
6.12106e-008,0.3273
6.12472e-008,0.3261
6.12839e-008,0.3258
6.13206e-008,0.3263
6.13573e-008,0.3274
6.13939e-008,0.3287
6.14306e-008,0.3298
6.14673e-008,0.3304
6.15040e-008,0.3304
6.15407e-008,0.3297
6.15773e-008,0.3287
6.16140e-008,0.3277
6.16507e-008,0.3268
6.16874e-008,0.3265
6.17240e-008,0.3266
6.17607e-008,0.3273
6.17974e-008,0.3282
6.18341e-008,0.3291
6.18707e-008,0.3297
6.19074e-008,0.3298
