.HEADER
..NAMES
Time,V U4.R7
7.5917e-009,0.4892
7.6284e-009,0.4366
7.6651e-009,0.4143
7.7018e-009,0.4190
7.7384e-009,0.4421
7.7751e-009,0.4713
7.8118e-009,0.4948
7.8484e-009,0.5044
7.8851e-009,0.4979
7.9218e-009,0.4790
7.9585e-009,0.4541
7.9952e-009,0.4299
8.0318e-009,0.4103
8.0685e-009,0.3966
8.1052e-009,0.3872
8.1418e-009,0.3791
8.1785e-009,0.3696
8.2152e-009,0.3580
8.2519e-009,0.3452
8.2886e-009,0.3322
8.3252e-009,0.3211
8.3619e-009,0.3145
8.3986e-009,0.3141
8.4352e-009,0.3196
8.4719e-009,0.3294
8.5086e-009,0.3403
8.5453e-009,0.3488
8.5820e-009,0.3524
8.6186e-009,0.3502
8.6553e-009,0.3423
8.6920e-009,0.3308
8.7286e-009,0.3183
8.7653e-009,0.3077
8.8020e-009,0.3010
8.8387e-009,0.2991
8.8754e-009,0.3021
8.9120e-009,0.3087
8.9487e-009,0.3172
8.9854e-009,0.3253
9.0220e-009,0.3316
9.0587e-009,0.3358
9.0954e-009,0.3394
9.1321e-009,0.3467
9.1688e-009,0.3653
9.2054e-009,0.4028
9.2421e-009,0.4625
9.2788e-009,0.5428
9.3154e-009,0.6359
9.3521e-009,0.7322
9.3888e-009,0.8215
9.4255e-009,0.8932
9.4622e-009,0.9411
9.4988e-009,0.9647
9.5355e-009,0.9675
9.5722e-009,0.9557
9.6088e-009,0.9385
9.6455e-009,0.9256
9.6822e-009,0.9238
9.7189e-009,0.9353
9.7556e-009,0.9567
9.7922e-009,0.9819
9.8289e-009,1.0046
9.8656e-009,1.0214
9.9022e-009,1.0316
9.9389e-009,1.0370
9.9756e-009,1.0408
1.00123e-008,1.0459
1.00490e-008,1.0541
1.00856e-008,1.0651
1.01223e-008,1.0772
1.01590e-008,1.0886
1.01956e-008,1.0969
1.02323e-008,1.1000
1.02690e-008,1.0973
1.03057e-008,1.0901
1.03424e-008,1.0813
1.03790e-008,1.0741
1.04157e-008,1.0714
1.04524e-008,1.0746
1.04890e-008,1.0830
1.05257e-008,1.0947
1.05624e-008,1.1065
1.05991e-008,1.1155
1.06358e-008,1.1196
1.06724e-008,1.1182
1.07091e-008,1.1124
1.07458e-008,1.1040
1.07824e-008,1.0954
1.08191e-008,1.0886
1.08558e-008,1.0850
1.08925e-008,1.0848
1.09292e-008,1.0873
1.09658e-008,1.0915
1.10025e-008,1.0959
1.10392e-008,1.0991
1.10758e-008,1.0999
1.11125e-008,1.0982
1.11492e-008,1.0943
1.11859e-008,1.0895
1.12226e-008,1.0853
1.12592e-008,1.0827
1.12959e-008,1.0824
1.13326e-008,1.0846
1.13693e-008,1.0886
1.14059e-008,1.0933
1.14426e-008,1.0975
1.14793e-008,1.1002
1.15159e-008,1.1006
1.15526e-008,1.0986
1.15893e-008,1.0946
1.16260e-008,1.0899
1.16627e-008,1.0856
1.16993e-008,1.0829
1.17360e-008,1.0826
1.17727e-008,1.0845
1.18093e-008,1.0880
1.18460e-008,1.0919
1.18827e-008,1.0952
1.19194e-008,1.0968
1.19561e-008,1.0966
1.19927e-008,1.0946
1.20294e-008,1.0916
1.20661e-008,1.0885
1.21027e-008,1.0861
1.21394e-008,1.0853
1.21761e-008,1.0861
1.22128e-008,1.0882
1.22495e-008,1.0910
1.22861e-008,1.0933
1.23228e-008,1.0945
1.23595e-008,1.0942
1.23961e-008,1.0925
1.24328e-008,1.0902
1.24695e-008,1.0881
1.25062e-008,1.0868
1.25429e-008,1.0867
1.25795e-008,1.0878
1.26162e-008,1.0896
1.26529e-008,1.0917
1.26895e-008,1.0934
1.27262e-008,1.0943
1.27629e-008,1.0940
1.27996e-008,1.0927
1.28363e-008,1.0907
1.28729e-008,1.0888
1.29096e-008,1.0874
1.29463e-008,1.0870
1.29829e-008,1.0877
1.30196e-008,1.0892
1.30563e-008,1.0909
1.30930e-008,1.0924
1.31297e-008,1.0932
1.31663e-008,1.0931
1.32030e-008,1.0923
1.32397e-008,1.0911
1.32763e-008,1.0897
1.33130e-008,1.0886
1.33497e-008,1.0881
1.33864e-008,1.0882
1.34231e-008,1.0890
1.34597e-008,1.0902
1.34964e-008,1.0914
1.35331e-008,1.0923
1.35697e-008,1.0925
1.36064e-008,1.0922
1.36431e-008,1.0913
1.36798e-008,1.0902
1.37165e-008,1.0893
1.37531e-008,1.0887
1.37898e-008,1.0887
1.38265e-008,1.0891
1.38631e-008,1.0898
1.38998e-008,1.0907
1.39365e-008,1.0915
1.39732e-008,1.0919
1.40099e-008,1.0919
1.40465e-008,1.0914
1.40832e-008,1.0907
1.41199e-008,1.0899
1.41565e-008,1.0892
1.41932e-008,1.0890
1.42299e-008,1.0892
1.42666e-008,1.0897
1.43033e-008,1.0904
1.43399e-008,1.0910
1.43766e-008,1.0914
1.44133e-008,1.0915
1.44499e-008,1.0913
1.44866e-008,1.0908
1.45233e-008,1.0902
1.45600e-008,1.0896
1.45967e-008,1.0893
1.46333e-008,1.0895
1.46700e-008,1.0902
1.47067e-008,1.0917
1.47433e-008,1.0938
1.47800e-008,1.0942
1.48167e-008,1.0881
1.48534e-008,1.0675
1.48901e-008,1.0253
1.49267e-008,0.9600
1.49634e-008,0.8739
1.50001e-008,0.7731
1.50368e-008,0.6689
1.50734e-008,0.5744
1.51101e-008,0.4993
1.51468e-008,0.4492
1.51834e-008,0.4257
1.52201e-008,0.4256
1.52568e-008,0.4412
1.52935e-008,0.4625
1.53301e-008,0.4795
1.53668e-008,0.4854
1.54035e-008,0.4781
1.54402e-008,0.4607
1.54769e-008,0.4388
1.55135e-008,0.4181
1.55502e-008,0.4022
1.55869e-008,0.3918
1.56236e-008,0.3850
1.56602e-008,0.3785
1.56969e-008,0.3696
1.57336e-008,0.3580
1.57703e-008,0.3444
1.58069e-008,0.3308
1.58436e-008,0.3201
1.58803e-008,0.3147
1.59169e-008,0.3159
1.59536e-008,0.3230
1.59903e-008,0.3338
1.60270e-008,0.3445
1.60636e-008,0.3515
1.61003e-008,0.3524
1.61370e-008,0.3465
1.61737e-008,0.3352
1.62104e-008,0.3212
1.62470e-008,0.3084
1.62837e-008,0.2998
1.63204e-008,0.2972
1.63571e-008,0.3003
1.63937e-008,0.3078
1.64304e-008,0.3174
1.64671e-008,0.3262
1.65037e-008,0.3324
1.65404e-008,0.3350
1.65771e-008,0.3342
1.66138e-008,0.3309
1.66504e-008,0.3266
1.66871e-008,0.3227
1.67238e-008,0.3206
1.67605e-008,0.3207
1.67972e-008,0.3232
1.68338e-008,0.3271
1.68705e-008,0.3313
1.69072e-008,0.3346
1.69439e-008,0.3361
1.69805e-008,0.3354
1.70172e-008,0.3325
1.70539e-008,0.3283
1.70905e-008,0.3238
1.71272e-008,0.3200
1.71639e-008,0.3180
1.72006e-008,0.3182
1.72372e-008,0.3206
1.72739e-008,0.3247
1.73106e-008,0.3293
1.73473e-008,0.3332
1.73840e-008,0.3354
1.74206e-008,0.3354
1.74573e-008,0.3332
1.74940e-008,0.3299
1.75307e-008,0.3278
1.75673e-008,0.3309
1.76040e-008,0.3457
1.76407e-008,0.3791
1.76773e-008,0.4347
1.77140e-008,0.5116
1.77507e-008,0.6023
1.77874e-008,0.6976
1.78240e-008,0.7879
1.78607e-008,0.8633
1.78974e-008,0.9172
1.79341e-008,0.9488
1.79708e-008,0.9609
1.80074e-008,0.9585
1.80441e-008,0.9487
1.80808e-008,0.9395
1.81175e-008,0.9372
1.81541e-008,0.9443
1.81908e-008,0.9591
1.82275e-008,0.9773
1.82641e-008,0.9941
1.83008e-008,1.0067
1.83375e-008,1.0153
1.83742e-008,1.0217
1.84108e-008,1.0288
1.84475e-008,1.0386
1.84842e-008,1.0519
1.85209e-008,1.0674
1.85576e-008,1.0823
1.85942e-008,1.0942
1.86309e-008,1.1012
1.86676e-008,1.1019
1.87043e-008,1.0965
1.87409e-008,1.0872
1.87776e-008,1.0773
1.88143e-008,1.0701
1.88509e-008,1.0683
1.88876e-008,1.0727
1.89243e-008,1.0824
1.89610e-008,1.0948
1.89976e-008,1.1068
1.90343e-008,1.1154
1.90710e-008,1.1190
1.91077e-008,1.1171
1.91444e-008,1.1111
1.91810e-008,1.1030
1.92177e-008,1.0952
1.92544e-008,1.0896
1.92911e-008,1.0872
1.93277e-008,1.0882
1.93644e-008,1.0916
1.94011e-008,1.0966
1.94377e-008,1.1014
1.94744e-008,1.1020
1.95111e-008,1.0921
1.95478e-008,1.0635
1.95844e-008,1.0109
1.96211e-008,0.9356
1.96578e-008,0.8422
1.96945e-008,0.7384
1.97312e-008,0.6370
1.97678e-008,0.5503
1.98045e-008,0.4860
1.98412e-008,0.4472
1.98779e-008,0.4335
1.99145e-008,0.4397
1.99512e-008,0.4569
1.99879e-008,0.4750
2.00245e-008,0.4854
2.00612e-008,0.4833
2.00979e-008,0.4694
2.01346e-008,0.4485
2.01712e-008,0.4269
2.02079e-008,0.4095
2.02446e-008,0.3982
2.02813e-008,0.3921
2.03179e-008,0.3882
2.03546e-008,0.3845
2.03913e-008,0.3833
2.04280e-008,0.3926
2.04647e-008,0.4219
2.05013e-008,0.4766
2.05380e-008,0.5558
2.05747e-008,0.6519
2.06114e-008,0.7553
2.06480e-008,0.8534
2.06847e-008,0.9326
2.07214e-008,0.9842
2.07580e-008,1.0061
2.07947e-008,1.0010
2.08314e-008,0.9761
2.08681e-008,0.9431
2.09047e-008,0.9152
2.09414e-008,0.9026
2.09781e-008,0.9092
2.10148e-008,0.9312
2.10515e-008,0.9607
2.10881e-008,0.9895
2.11248e-008,1.0124
2.11615e-008,1.0277
2.11982e-008,1.0371
2.12348e-008,1.0437
2.12715e-008,1.0504
2.13082e-008,1.0591
2.13448e-008,1.0694
2.13815e-008,1.0800
2.14182e-008,1.0895
2.14549e-008,1.0964
2.14915e-008,1.0988
2.15282e-008,1.0961
2.15649e-008,1.0896
2.16016e-008,1.0820
2.16383e-008,1.0762
2.16749e-008,1.0746
2.17116e-008,1.0780
2.17483e-008,1.0853
2.17850e-008,1.0946
2.18216e-008,1.1034
2.18583e-008,1.1096
2.18950e-008,1.1121
2.19316e-008,1.1112
2.19683e-008,1.1077
2.20050e-008,1.1030
2.20417e-008,1.0983
2.20783e-008,1.0946
2.21150e-008,1.0923
2.21517e-008,1.0915
2.21884e-008,1.0921
2.22251e-008,1.0941
2.22617e-008,1.0964
2.22984e-008,1.0948
2.23351e-008,1.0826
2.23718e-008,1.0511
2.24084e-008,0.9959
2.24451e-008,0.9182
2.24818e-008,0.8224
2.25184e-008,0.7174
2.25551e-008,0.6166
2.25918e-008,0.5322
2.26285e-008,0.4714
2.26651e-008,0.4376
2.27018e-008,0.4296
2.27385e-008,0.4410
2.27752e-008,0.4617
2.28119e-008,0.4809
2.28485e-008,0.4899
2.28852e-008,0.4846
2.29219e-008,0.4671
2.29586e-008,0.4432
2.29952e-008,0.4199
2.30319e-008,0.4023
2.30686e-008,0.3920
2.31052e-008,0.3875
2.31419e-008,0.3849
2.31786e-008,0.3800
2.32153e-008,0.3707
2.32519e-008,0.3571
2.32886e-008,0.3410
2.33253e-008,0.3255
2.33620e-008,0.3144
2.33987e-008,0.3105
2.34353e-008,0.3145
2.34720e-008,0.3250
2.35087e-008,0.3385
2.35454e-008,0.3500
2.35820e-008,0.3556
2.36187e-008,0.3534
2.36554e-008,0.3436
2.36920e-008,0.3290
2.37287e-008,0.3136
2.37654e-008,0.3016
2.38021e-008,0.2956
2.38387e-008,0.2965
2.38754e-008,0.3032
2.39121e-008,0.3133
2.39488e-008,0.3240
2.39855e-008,0.3324
2.40221e-008,0.3368
2.40588e-008,0.3369
2.40955e-008,0.3334
2.41322e-008,0.3280
2.41688e-008,0.3228
2.42055e-008,0.3193
2.42422e-008,0.3187
2.42788e-008,0.3209
2.43155e-008,0.3253
2.43522e-008,0.3304
2.43889e-008,0.3348
2.44255e-008,0.3374
2.44622e-008,0.3374
2.44989e-008,0.3349
2.45356e-008,0.3305
2.45723e-008,0.3253
2.46089e-008,0.3206
2.46456e-008,0.3175
2.46823e-008,0.3170
2.47190e-008,0.3190
2.47556e-008,0.3231
2.47923e-008,0.3282
2.48290e-008,0.3329
2.48657e-008,0.3359
2.49023e-008,0.3366
2.49390e-008,0.3348
2.49757e-008,0.3312
2.50123e-008,0.3275
2.50490e-008,0.3268
2.50857e-008,0.3339
2.51224e-008,0.3560
2.51590e-008,0.3988
2.51957e-008,0.4641
2.52324e-008,0.5481
2.52691e-008,0.6417
2.53058e-008,0.7358
2.53424e-008,0.8206
2.53791e-008,0.8871
2.54158e-008,0.9313
2.54525e-008,0.9544
2.54891e-008,0.9602
2.55258e-008,0.9544
2.55625e-008,0.9446
2.55991e-008,0.9382
2.56358e-008,0.9400
2.56725e-008,0.9507
2.57092e-008,0.9673
2.57458e-008,0.9850
2.57825e-008,0.9997
2.58192e-008,1.0101
2.58559e-008,1.0172
2.58926e-008,1.0236
2.59292e-008,1.0318
2.59659e-008,1.0435
2.60026e-008,1.0584
2.60393e-008,1.0743
2.60759e-008,1.0884
2.61126e-008,1.0984
2.61493e-008,1.1026
2.61859e-008,1.1004
2.62226e-008,1.0928
2.62593e-008,1.0826
2.62960e-008,1.0734
2.63326e-008,1.0684
2.63693e-008,1.0694
2.64060e-008,1.0764
2.64427e-008,1.0878
2.64794e-008,1.1005
2.65160e-008,1.1114
2.65527e-008,1.1179
2.65894e-008,1.1189
2.66261e-008,1.1149
2.66627e-008,1.1076
2.66994e-008,1.0994
2.67361e-008,1.0924
2.67727e-008,1.0882
2.68094e-008,1.0875
2.68461e-008,1.0897
2.68828e-008,1.0940
2.69194e-008,1.0992
2.69561e-008,1.1028
2.69928e-008,1.0999
2.70295e-008,1.0835
2.70662e-008,1.0456
2.71028e-008,0.9837
2.71395e-008,0.9008
2.71762e-008,0.8022
2.72129e-008,0.6980
2.72495e-008,0.6013
2.72862e-008,0.5229
2.73229e-008,0.4684
2.73595e-008,0.4395
2.73962e-008,0.4343
2.74329e-008,0.4457
2.74696e-008,0.4643
2.75062e-008,0.4802
2.75429e-008,0.4859
2.75796e-008,0.4790
2.76163e-008,0.4618
2.76530e-008,0.4401
2.76896e-008,0.4198
2.77263e-008,0.4048
2.77630e-008,0.3958
2.77997e-008,0.3908
2.78363e-008,0.3860
2.78730e-008,0.3782
2.79097e-008,0.3661
2.79463e-008,0.3509
2.79830e-008,0.3349
2.80197e-008,0.3213
2.80564e-008,0.3131
2.80930e-008,0.3125
2.81297e-008,0.3191
2.81664e-008,0.3307
2.82031e-008,0.3434
2.82398e-008,0.3529
2.82764e-008,0.3557
2.83131e-008,0.3508
2.83498e-008,0.3393
2.83865e-008,0.3242
2.84231e-008,0.3097
2.84598e-008,0.2996
2.84965e-008,0.2959
2.85331e-008,0.2989
2.85698e-008,0.3068
2.86065e-008,0.3172
2.86432e-008,0.3271
2.86798e-008,0.3339
2.87165e-008,0.3367
2.87532e-008,0.3359
2.87899e-008,0.3346
2.88266e-008,0.3380
2.88632e-008,0.3544
2.88999e-008,0.3918
2.89366e-008,0.4532
2.89733e-008,0.5364
2.90099e-008,0.6325
2.90466e-008,0.7310
2.90833e-008,0.8210
2.91199e-008,0.8923
2.91566e-008,0.9390
2.91933e-008,0.9616
2.92300e-008,0.9640
2.92666e-008,0.9529
2.93033e-008,0.9370
2.93400e-008,0.9255
2.93767e-008,0.9249
2.94133e-008,0.9369
2.94500e-008,0.9582
2.94867e-008,0.9828
2.95234e-008,1.0046
2.95601e-008,1.0200
2.95967e-008,1.0291
2.96334e-008,1.0341
2.96701e-008,1.0384
2.97068e-008,1.0454
2.97434e-008,1.0567
2.97801e-008,1.0695
2.98168e-008,1.0762
2.98534e-008,1.0655
2.98901e-008,1.0274
2.99268e-008,0.9596
2.99635e-008,0.8660
3.00002e-008,0.7542
3.00368e-008,0.6388
3.00735e-008,0.5376
3.01102e-008,0.4631
3.01469e-008,0.4207
3.01835e-008,0.4106
3.02202e-008,0.4272
3.02569e-008,0.4588
3.02935e-008,0.4915
3.03302e-008,0.5127
3.03669e-008,0.5151
3.04036e-008,0.4991
3.04403e-008,0.4709
3.04769e-008,0.4393
3.05136e-008,0.4121
3.05503e-008,0.3937
3.05869e-008,0.3843
3.06236e-008,0.3810
3.06603e-008,0.3789
3.06970e-008,0.3739
3.07336e-008,0.3646
3.07703e-008,0.3513
3.08070e-008,0.3356
3.08437e-008,0.3209
3.08804e-008,0.3111
3.09170e-008,0.3089
3.09537e-008,0.3147
3.09904e-008,0.3265
3.10270e-008,0.3403
3.10637e-008,0.3515
3.11004e-008,0.3565
3.11371e-008,0.3539
3.11738e-008,0.3441
3.12104e-008,0.3297
3.12471e-008,0.3145
3.12838e-008,0.3021
3.13205e-008,0.2953
3.13571e-008,0.2950
3.13938e-008,0.3008
3.14305e-008,0.3107
3.14671e-008,0.3220
3.15038e-008,0.3317
3.15405e-008,0.3381
3.15772e-008,0.3411
3.16139e-008,0.3427
3.16505e-008,0.3487
3.16872e-008,0.3677
3.17239e-008,0.4073
3.17605e-008,0.4705
3.17972e-008,0.5547
3.18339e-008,0.6510
3.18706e-008,0.7492
3.19072e-008,0.8379
3.19439e-008,0.9067
3.19806e-008,0.9503
3.20173e-008,0.9690
3.20540e-008,0.9672
3.20906e-008,0.9522
3.21273e-008,0.9338
3.21640e-008,0.9219
3.22006e-008,0.9227
3.22373e-008,0.9372
3.22740e-008,0.9611
3.23107e-008,0.9877
3.23474e-008,1.0105
3.23840e-008,1.0264
3.24207e-008,1.0350
3.24574e-008,1.0388
3.24941e-008,1.0412
3.25307e-008,1.0456
3.25674e-008,1.0536
3.26041e-008,1.0650
3.26407e-008,1.0778
3.26774e-008,1.0900
3.27141e-008,1.0988
3.27508e-008,1.1019
3.27875e-008,1.0988
3.28241e-008,1.0910
3.28608e-008,1.0814
3.28975e-008,1.0737
3.29341e-008,1.0708
3.29708e-008,1.0741
3.30075e-008,1.0830
3.30442e-008,1.0953
3.30808e-008,1.1077
3.31175e-008,1.1169
3.31542e-008,1.1210
3.31909e-008,1.1193
3.32276e-008,1.1129
3.32642e-008,1.1039
3.33009e-008,1.0947
3.33376e-008,1.0875
3.33742e-008,1.0838
3.34109e-008,1.0838
3.34476e-008,1.0869
3.34843e-008,1.0918
3.35210e-008,1.0968
3.35576e-008,1.1003
3.35943e-008,1.1012
3.36310e-008,1.0991
3.36677e-008,1.0946
3.37043e-008,1.0893
3.37410e-008,1.0845
3.37777e-008,1.0818
3.38143e-008,1.0817
3.38510e-008,1.0843
3.38877e-008,1.0889
3.39244e-008,1.0941
3.39611e-008,1.0987
3.39977e-008,1.1014
3.40344e-008,1.1016
3.40711e-008,1.0990
3.41077e-008,1.0945
3.41444e-008,1.0892
3.41811e-008,1.0846
3.42178e-008,1.0821
3.42545e-008,1.0821
3.42911e-008,1.0846
3.43278e-008,1.0886
3.43645e-008,1.0930
3.44012e-008,1.0963
3.44378e-008,1.0978
3.44745e-008,1.0972
3.45112e-008,1.0947
3.45478e-008,1.0913
3.45845e-008,1.0879
3.46212e-008,1.0855
3.46579e-008,1.0848
3.46946e-008,1.0860
3.47312e-008,1.0886
3.47679e-008,1.0916
3.48046e-008,1.0941
3.48412e-008,1.0953
3.48779e-008,1.0947
3.49146e-008,1.0927
3.49513e-008,1.0901
3.49879e-008,1.0878
3.50246e-008,1.0865
3.50613e-008,1.0865
3.50980e-008,1.0878
3.51347e-008,1.0899
3.51713e-008,1.0922
3.52080e-008,1.0940
3.52447e-008,1.0948
3.52813e-008,1.0946
3.53180e-008,1.0936
3.53547e-008,1.0927
3.53914e-008,1.0920
3.54281e-008,1.0892
3.54647e-008,1.0790
3.55014e-008,1.0531
3.55381e-008,1.0055
3.55748e-008,0.9356
3.56114e-008,0.8458
3.56481e-008,0.7435
3.56848e-008,0.6409
3.57214e-008,0.5506
3.57581e-008,0.4813
3.57948e-008,0.4378
3.58315e-008,0.4210
3.58682e-008,0.4263
3.59048e-008,0.4452
3.59415e-008,0.4674
3.59782e-008,0.4831
3.60148e-008,0.4863
3.60515e-008,0.4764
3.60882e-008,0.4571
3.61249e-008,0.4344
3.61615e-008,0.4137
3.61982e-008,0.3981
3.62349e-008,0.3879
3.62716e-008,0.3808
3.63083e-008,0.3738
3.63449e-008,0.3647
3.63816e-008,0.3535
3.64183e-008,0.3409
3.64549e-008,0.3290
3.64916e-008,0.3202
3.65283e-008,0.3168
3.65650e-008,0.3192
3.66017e-008,0.3266
3.66383e-008,0.3367
3.66750e-008,0.3458
3.67117e-008,0.3508
3.67484e-008,0.3499
3.67850e-008,0.3429
3.68217e-008,0.3313
3.68584e-008,0.3182
3.68950e-008,0.3070
3.69317e-008,0.3002
3.69684e-008,0.2990
3.70051e-008,0.3030
3.70418e-008,0.3106
3.70784e-008,0.3195
3.71151e-008,0.3273
3.71518e-008,0.3326
3.71884e-008,0.3350
3.72251e-008,0.3363
3.72618e-008,0.3405
3.72985e-008,0.3548
3.73351e-008,0.3875
3.73718e-008,0.4427
3.74085e-008,0.5200
3.74452e-008,0.6123
3.74819e-008,0.7097
3.75185e-008,0.8018
3.75552e-008,0.8780
3.75919e-008,0.9311
3.76285e-008,0.9599
3.76652e-008,0.9672
3.77019e-008,0.9589
3.77386e-008,0.9432
3.77753e-008,0.9293
3.78119e-008,0.9247
3.78486e-008,0.9326
3.78853e-008,0.9512
3.79220e-008,0.9750
3.79586e-008,0.9979
3.79953e-008,1.0157
3.80320e-008,1.0275
3.80686e-008,1.0346
3.81053e-008,1.0400
3.81420e-008,1.0467
3.81787e-008,1.0567
3.82154e-008,1.0685
3.82520e-008,1.0757
3.82887e-008,1.0678
3.83254e-008,1.0342
3.83620e-008,0.9716
3.83987e-008,0.8830
3.84354e-008,0.7747
3.84721e-008,0.6599
3.85088e-008,0.5561
3.85454e-008,0.4767
3.85821e-008,0.4282
3.86188e-008,0.4116
3.86555e-008,0.4228
3.86921e-008,0.4516
3.87288e-008,0.4843
3.87655e-008,0.5082
3.88021e-008,0.5146
3.88388e-008,0.5024
3.88755e-008,0.4767
3.89122e-008,0.4460
3.89489e-008,0.4180
3.89855e-008,0.3979
3.90222e-008,0.3864
3.90589e-008,0.3815
3.90955e-008,0.3793
3.91322e-008,0.3783
3.91689e-008,0.3824
3.92056e-008,0.4000
3.92422e-008,0.4386
3.92789e-008,0.5014
3.93156e-008,0.5849
3.93523e-008,0.6820
3.93890e-008,0.7832
