.HEADER
..NAMES
Time,V U5.F7
.DATA
3.34445e-008,0.3221
3.34831e-008,0.3221
3.35217e-008,0.3221
3.35603e-008,0.3221
3.35988e-008,0.3240
3.36374e-008,0.3322
3.36760e-008,0.3563
3.37145e-008,0.4095
3.37531e-008,0.4959
3.37917e-008,0.6084
3.38303e-008,0.7215
3.38689e-008,0.8183
3.39074e-008,0.9035
3.39460e-008,0.9731
3.39846e-008,1.0256
3.40231e-008,1.0618
3.40617e-008,1.0870
3.41003e-008,1.1054
3.41389e-008,1.1185
3.41775e-008,1.1276
3.42160e-008,1.1355
3.42546e-008,1.1443
3.42932e-008,1.1545
3.43318e-008,1.1639
3.43703e-008,1.1714
3.44089e-008,1.1745
3.44475e-008,1.1735
3.44860e-008,1.1728
3.45246e-008,1.1725
3.45632e-008,1.1720
3.46018e-008,1.1711
3.46404e-008,1.1707
3.46789e-008,1.1713
3.47175e-008,1.1719
3.47561e-008,1.1723
3.47946e-008,1.1729
3.48332e-008,1.1741
3.48718e-008,1.1750
3.49104e-008,1.1752
3.49490e-008,1.1751
3.49875e-008,1.1753
3.50261e-008,1.1781
3.50647e-008,1.1791
3.51032e-008,1.1679
3.51418e-008,1.1270
3.51804e-008,1.0455
3.52190e-008,0.9419
3.52575e-008,0.8313
3.52961e-008,0.7162
3.53347e-008,0.6100
3.53733e-008,0.5226
3.54119e-008,0.4593
3.54504e-008,0.4149
3.54890e-008,0.3775
3.55276e-008,0.3698
3.55661e-008,0.3875
3.56047e-008,0.4383
3.56433e-008,0.5214
3.56819e-008,0.6282
3.57205e-008,0.7306
3.57590e-008,0.8214
3.57976e-008,0.9040
3.58362e-008,0.9740
3.58747e-008,1.0269
3.59133e-008,1.0658
3.59519e-008,1.1125
3.59905e-008,1.1375
3.60290e-008,1.1483
3.60676e-008,1.1338
3.61062e-008,1.0822
3.61448e-008,0.9967
3.61834e-008,0.8925
3.62219e-008,0.7767
3.62605e-008,0.6643
3.62991e-008,0.5646
3.63376e-008,0.4861
3.63762e-008,0.4329
3.64148e-008,0.3976
3.64534e-008,0.3741
3.64920e-008,0.3599
3.65305e-008,0.3549
3.65691e-008,0.3499
3.66077e-008,0.3439
3.66462e-008,0.3376
3.66848e-008,0.3298
3.67234e-008,0.3224
3.67620e-008,0.3175
3.68006e-008,0.3148
3.68391e-008,0.3149
