.HEADER
..NAMES
Time,V U4.R3
5.3546e-009,0.3393
5.3912e-009,0.3276
5.4279e-009,0.3167
5.4646e-009,0.3104
5.5013e-009,0.3108
5.5379e-009,0.3176
5.5746e-009,0.3283
5.6113e-009,0.3395
5.6480e-009,0.3475
5.6846e-009,0.3502
5.7213e-009,0.3471
5.7580e-009,0.3395
5.7947e-009,0.3299
5.8313e-009,0.3214
5.8680e-009,0.3160
5.9047e-009,0.3151
5.9414e-009,0.3183
5.9780e-009,0.3242
6.0147e-009,0.3306
6.0514e-009,0.3357
6.0881e-009,0.3381
6.1247e-009,0.3377
6.1614e-009,0.3352
6.1981e-009,0.3318
6.2348e-009,0.3289
6.2714e-009,0.3277
6.3081e-009,0.3303
6.3448e-009,0.3400
6.3815e-009,0.3626
6.4181e-009,0.4037
6.4548e-009,0.4656
6.4915e-009,0.5457
6.5282e-009,0.6369
6.5648e-009,0.7315
6.6015e-009,0.8203
6.6382e-009,0.8932
6.6749e-009,0.9436
6.7115e-009,0.9709
6.7482e-009,0.9779
6.7849e-009,0.9692
6.8215e-009,0.9534
6.8582e-009,0.9402
6.8949e-009,0.9362
6.9316e-009,0.9439
6.9682e-009,0.9610
7.0049e-009,0.9822
7.0416e-009,1.0021
7.0783e-009,1.0174
7.1149e-009,1.0270
7.1516e-009,1.0321
7.1883e-009,1.0356
7.2250e-009,1.0406
7.2616e-009,1.0494
7.2983e-009,1.0625
7.3350e-009,1.0783
7.3717e-009,1.0940
7.4083e-009,1.1060
7.4450e-009,1.1109
7.4817e-009,1.1073
7.5184e-009,1.0966
7.5550e-009,1.0826
7.5917e-009,1.0700
7.6284e-009,1.0633
7.6651e-009,1.0649
7.7018e-009,1.0747
7.7384e-009,1.0898
7.7751e-009,1.1062
7.8118e-009,1.1192
7.8484e-009,1.1254
7.8851e-009,1.1235
7.9218e-009,1.1148
7.9585e-009,1.1025
7.9952e-009,1.0904
8.0318e-009,1.0822
8.0685e-009,1.0799
8.1052e-009,1.0836
8.1418e-009,1.0914
8.1785e-009,1.1005
8.2152e-009,1.1074
8.2519e-009,1.1099
8.2886e-009,1.1071
8.3252e-009,1.0998
8.3619e-009,1.0904
8.3986e-009,1.0817
8.4352e-009,1.0763
8.4719e-009,1.0756
8.5086e-009,1.0794
8.5453e-009,1.0863
8.5820e-009,1.0940
8.6186e-009,1.1003
8.6553e-009,1.1036
8.6920e-009,1.1034
8.7286e-009,1.0999
8.7653e-009,1.0947
8.8020e-009,1.0894
8.8387e-009,1.0855
8.8754e-009,1.0840
8.9120e-009,1.0850
8.9487e-009,1.0879
8.9854e-009,1.0913
9.0220e-009,1.0941
9.0587e-009,1.0954
9.0954e-009,1.0950
9.1321e-009,1.0932
9.1688e-009,1.0908
9.2054e-009,1.0888
9.2421e-009,1.0877
9.2788e-009,1.0878
9.3154e-009,1.0890
9.3521e-009,1.0907
9.3888e-009,1.0924
9.4255e-009,1.0936
9.4622e-009,1.0940
9.4988e-009,1.0935
9.5355e-009,1.0922
9.5722e-009,1.0907
9.6088e-009,1.0893
9.6455e-009,1.0885
9.6822e-009,1.0884
9.7189e-009,1.0891
9.7556e-009,1.0902
9.7922e-009,1.0914
9.8289e-009,1.0923
9.8656e-009,1.0928
9.9022e-009,1.0928
9.9389e-009,1.0926
9.9756e-009,1.0921
1.00123e-008,1.0915
1.00490e-008,1.0909
1.00856e-008,1.0904
1.01223e-008,1.0901
1.01590e-008,1.0902
1.01956e-008,1.0905
1.02323e-008,1.0909
1.02690e-008,1.0915
1.03057e-008,1.0919
1.03424e-008,1.0922
1.03790e-008,1.0923
1.04157e-008,1.0921
1.04524e-008,1.0918
1.04890e-008,1.0913
1.05257e-008,1.0908
1.05624e-008,1.0903
1.05991e-008,1.0901
1.06358e-008,1.0903
1.06724e-008,1.0908
1.07091e-008,1.0914
1.07458e-008,1.0921
1.07824e-008,1.0925
1.08191e-008,1.0926
1.08558e-008,1.0923
1.08925e-008,1.0918
1.09292e-008,1.0915
1.09658e-008,1.0917
1.10025e-008,1.0928
1.10392e-008,1.0936
1.10758e-008,1.0900
1.11125e-008,1.0750
1.11492e-008,1.0403
1.11859e-008,0.9827
1.12226e-008,0.9032
1.12592e-008,0.8058
1.12959e-008,0.6993
1.13326e-008,0.5976
1.13693e-008,0.5125
1.14059e-008,0.4514
1.14426e-008,0.4185
1.14793e-008,0.4129
1.15159e-008,0.4279
1.15526e-008,0.4529
1.15893e-008,0.4765
1.16260e-008,0.4895
1.16627e-008,0.4877
1.16993e-008,0.4725
1.17360e-008,0.4492
1.17727e-008,0.4245
1.18093e-008,0.4041
1.18460e-008,0.3906
1.18827e-008,0.3841
1.19194e-008,0.3827
1.19561e-008,0.3853
1.19927e-008,0.3947
1.20294e-008,0.4172
1.20661e-008,0.4586
1.21027e-008,0.5217
1.21394e-008,0.6035
1.21761e-008,0.6986
1.22128e-008,0.7990
1.22495e-008,0.8922
1.22861e-008,0.9652
1.23228e-008,1.0106
1.23595e-008,1.0264
1.23961e-008,1.0147
1.24328e-008,0.9835
1.24695e-008,0.9464
1.25062e-008,0.9169
1.25429e-008,0.9046
1.25795e-008,0.9124
1.26162e-008,0.9362
1.26529e-008,0.9683
1.26895e-008,1.0006
1.27262e-008,1.0266
1.27629e-008,1.0431
1.27996e-008,1.0504
1.28363e-008,1.0515
1.28729e-008,1.0510
1.29096e-008,1.0532
1.29463e-008,1.0604
1.29829e-008,1.0727
1.30196e-008,1.0880
1.30563e-008,1.1019
1.30930e-008,1.1098
1.31297e-008,1.1093
1.31663e-008,1.1011
1.32030e-008,1.0885
1.32397e-008,1.0761
1.32763e-008,1.0688
1.33130e-008,1.0692
1.33497e-008,1.0772
1.33864e-008,1.0904
1.34231e-008,1.1047
1.34597e-008,1.1161
1.34964e-008,1.1212
1.35331e-008,1.1190
1.35697e-008,1.1109
1.36064e-008,1.0998
1.36431e-008,1.0895
1.36798e-008,1.0832
1.37165e-008,1.0828
1.37531e-008,1.0879
1.37898e-008,1.0969
1.38265e-008,1.1066
1.38631e-008,1.1111
1.38998e-008,1.1032
1.39365e-008,1.0747
1.39732e-008,1.0211
1.40099e-008,0.9445
1.40465e-008,0.8502
1.40832e-008,0.7457
1.41199e-008,0.6428
1.41565e-008,0.5541
1.41932e-008,0.4872
1.42299e-008,0.4452
1.42666e-008,0.4286
1.43033e-008,0.4333
1.43399e-008,0.4504
1.43766e-008,0.4700
1.44133e-008,0.4833
1.44499e-008,0.4849
1.44866e-008,0.4745
1.45233e-008,0.4558
1.45600e-008,0.4341
1.45967e-008,0.4145
1.46333e-008,0.4000
1.46700e-008,0.3911
1.47067e-008,0.3862
1.47433e-008,0.3820
1.47800e-008,0.3757
1.48167e-008,0.3657
1.48534e-008,0.3521
1.48901e-008,0.3364
1.49267e-008,0.3217
1.49634e-008,0.3122
1.50001e-008,0.3102
1.50368e-008,0.3164
1.50734e-008,0.3288
1.51101e-008,0.3434
1.51468e-008,0.3551
1.51834e-008,0.3601
1.52201e-008,0.3565
1.52568e-008,0.3451
1.52935e-008,0.3290
1.53301e-008,0.3128
1.53668e-008,0.3007
1.54035e-008,0.2957
1.54402e-008,0.2986
1.54769e-008,0.3081
1.55135e-008,0.3209
1.55502e-008,0.3331
1.55869e-008,0.3412
1.56236e-008,0.3434
1.56602e-008,0.3395
1.56969e-008,0.3314
1.57336e-008,0.3223
1.57703e-008,0.3155
1.58069e-008,0.3132
1.58436e-008,0.3161
1.58803e-008,0.3233
1.59169e-008,0.3324
1.59536e-008,0.3407
1.59903e-008,0.3457
1.60270e-008,0.3463
1.60636e-008,0.3425
1.61003e-008,0.3355
1.61370e-008,0.3276
1.61737e-008,0.3209
1.62104e-008,0.3171
1.62470e-008,0.3170
1.62837e-008,0.3203
1.63204e-008,0.3257
1.63571e-008,0.3315
1.63937e-008,0.3360
1.64304e-008,0.3380
1.64671e-008,0.3374
1.65037e-008,0.3348
1.65404e-008,0.3313
1.65771e-008,0.3280
1.66138e-008,0.3260
1.66504e-008,0.3256
1.66871e-008,0.3268
1.67238e-008,0.3288
1.67605e-008,0.3310
1.67972e-008,0.3326
1.68338e-008,0.3333
1.68705e-008,0.3328
1.69072e-008,0.3315
1.69439e-008,0.3297
1.69805e-008,0.3282
1.70172e-008,0.3273
1.70539e-008,0.3273
1.70905e-008,0.3282
1.71272e-008,0.3296
1.71639e-008,0.3311
1.72006e-008,0.3323
1.72372e-008,0.3327
1.72739e-008,0.3325
1.73106e-008,0.3316
1.73473e-008,0.3304
1.73840e-008,0.3291
1.74206e-008,0.3281
1.74573e-008,0.3276
1.74940e-008,0.3276
1.75307e-008,0.3288
1.75673e-008,0.3329
1.76040e-008,0.3436
1.76407e-008,0.3670
1.76773e-008,0.4087
1.77140e-008,0.4707
1.77507e-008,0.5506
1.77874e-008,0.6413
1.78240e-008,0.7349
1.78607e-008,0.8222
1.78974e-008,0.8935
1.79341e-008,0.9426
1.79708e-008,0.9692
1.80074e-008,0.9761
1.80441e-008,0.9682
1.80808e-008,0.9538
1.81175e-008,0.9420
1.81541e-008,0.9389
1.81908e-008,0.9464
1.82275e-008,0.9622
1.82641e-008,0.9815
1.83008e-008,0.9998
1.83375e-008,1.0143
1.83742e-008,1.0242
1.84108e-008,1.0307
1.84475e-008,1.0362
1.84842e-008,1.0431
1.85209e-008,1.0532
1.85576e-008,1.0664
1.85942e-008,1.0810
1.86309e-008,1.0945
1.86676e-008,1.1041
1.87043e-008,1.1070
1.87409e-008,1.1025
1.87776e-008,1.0924
1.88143e-008,1.0803
1.88509e-008,1.0703
1.88876e-008,1.0659
1.89243e-008,1.0689
1.89610e-008,1.0786
1.89976e-008,1.0923
1.90343e-008,1.1063
1.90710e-008,1.1168
1.91077e-008,1.1213
1.91444e-008,1.1189
1.91810e-008,1.1111
1.92177e-008,1.1007
1.92544e-008,1.0909
1.92911e-008,1.0847
1.93277e-008,1.0837
1.93644e-008,1.0877
1.94011e-008,1.0951
1.94377e-008,1.1036
1.94744e-008,1.1094
1.95111e-008,1.1064
1.95478e-008,1.0872
1.95844e-008,1.0449
1.96211e-008,0.9786
1.96578e-008,0.8925
1.96945e-008,0.7923
1.97312e-008,0.6873
1.97678e-008,0.5907
1.98045e-008,0.5130
1.98412e-008,0.4591
1.98779e-008,0.4308
1.99145e-008,0.4266
1.99512e-008,0.4397
1.99879e-008,0.4601
2.00245e-008,0.4780
2.00612e-008,0.4859
2.00979e-008,0.4810
2.01346e-008,0.4654
2.01712e-008,0.4441
2.02079e-008,0.4228
2.02446e-008,0.4056
2.02813e-008,0.3942
2.03179e-008,0.3881
2.03546e-008,0.3851
2.03913e-008,0.3845
2.04280e-008,0.3893
2.04647e-008,0.4066
2.05013e-008,0.4433
2.05380e-008,0.5032
2.05747e-008,0.5843
2.06114e-008,0.6806
2.06480e-008,0.7838
2.06847e-008,0.8812
2.07214e-008,0.9589
2.07580e-008,1.0079
2.07947e-008,1.0263
2.08314e-008,1.0160
2.08681e-008,0.9850
2.09047e-008,0.9468
2.09414e-008,0.9157
2.09781e-008,0.9019
2.10148e-008,0.9087
2.10515e-008,0.9327
2.10881e-008,0.9656
2.11248e-008,0.9989
2.11615e-008,1.0257
2.11982e-008,1.0426
2.12348e-008,1.0499
2.12715e-008,1.0507
2.13082e-008,1.0505
2.13448e-008,1.0533
2.13815e-008,1.0588
2.14182e-008,1.0602
2.14549e-008,1.0457
2.14915e-008,1.0055
2.15282e-008,0.9364
2.15649e-008,0.8398
2.16016e-008,0.7233
2.16383e-008,0.6037
2.16749e-008,0.5003
2.17116e-008,0.4262
2.17483e-008,0.3882
2.17850e-008,0.3869
2.18216e-008,0.4147
2.18583e-008,0.4570
2.18950e-008,0.4970
2.19316e-008,0.5204
2.19683e-008,0.5203
2.20050e-008,0.4987
2.20417e-008,0.4639
2.20783e-008,0.4271
2.21150e-008,0.3978
2.21517e-008,0.3813
2.21884e-008,0.3776
2.22251e-008,0.3823
2.22617e-008,0.3882
2.22984e-008,0.3884
2.23351e-008,0.3792
2.23718e-008,0.3603
2.24084e-008,0.3352
2.24451e-008,0.3108
2.24818e-008,0.2945
2.25184e-008,0.2914
2.25551e-008,0.3020
2.25918e-008,0.3229
2.26285e-008,0.3469
2.26651e-008,0.3661
2.27018e-008,0.3746
2.27385e-008,0.3700
2.27752e-008,0.3538
2.28119e-008,0.3310
2.28485e-008,0.3083
2.28852e-008,0.2921
2.29219e-008,0.2867
2.29586e-008,0.2925
2.29952e-008,0.3066
2.30319e-008,0.3239
2.30686e-008,0.3388
2.31052e-008,0.3469
2.31419e-008,0.3467
2.31786e-008,0.3392
2.32153e-008,0.3279
2.32519e-008,0.3172
2.32886e-008,0.3108
2.33253e-008,0.3109
2.33620e-008,0.3171
2.33987e-008,0.3273
2.34353e-008,0.3382
2.34720e-008,0.3462
2.35087e-008,0.3492
2.35454e-008,0.3465
2.35820e-008,0.3394
2.36187e-008,0.3302
2.36554e-008,0.3217
2.36920e-008,0.3162
2.37287e-008,0.3148
2.37654e-008,0.3176
2.38021e-008,0.3232
2.38387e-008,0.3295
2.38754e-008,0.3347
2.39121e-008,0.3376
2.39488e-008,0.3376
2.39855e-008,0.3355
2.40221e-008,0.3322
2.40588e-008,0.3291
2.40955e-008,0.3271
2.41322e-008,0.3266
2.41688e-008,0.3274
2.42055e-008,0.3290
2.42422e-008,0.3306
2.42788e-008,0.3317
2.43155e-008,0.3319
2.43522e-008,0.3314
2.43889e-008,0.3304
2.44255e-008,0.3295
2.44622e-008,0.3289
2.44989e-008,0.3287
2.45356e-008,0.3289
2.45723e-008,0.3294
2.46089e-008,0.3299
2.46456e-008,0.3304
2.46823e-008,0.3307
2.47190e-008,0.3309
2.47556e-008,0.3309
2.47923e-008,0.3308
2.48290e-008,0.3307
2.48657e-008,0.3305
2.49023e-008,0.3303
2.49390e-008,0.3299
2.49757e-008,0.3293
2.50123e-008,0.3286
2.50490e-008,0.3282
2.50857e-008,0.3281
2.51224e-008,0.3285
2.51590e-008,0.3294
2.51957e-008,0.3304
2.52324e-008,0.3313
2.52691e-008,0.3318
2.53058e-008,0.3317
2.53424e-008,0.3311
2.53791e-008,0.3300
2.54158e-008,0.3288
2.54525e-008,0.3279
2.54891e-008,0.3275
2.55258e-008,0.3279
2.55625e-008,0.3289
2.55991e-008,0.3303
2.56358e-008,0.3314
2.56725e-008,0.3321
2.57092e-008,0.3320
2.57458e-008,0.3311
2.57825e-008,0.3298
2.58192e-008,0.3285
2.58559e-008,0.3276
2.58926e-008,0.3274
2.59292e-008,0.3278
2.59659e-008,0.3289
2.60026e-008,0.3302
2.60393e-008,0.3313
2.60759e-008,0.3320
2.61126e-008,0.3319
2.61493e-008,0.3311
2.61859e-008,0.3300
2.62226e-008,0.3288
2.62593e-008,0.3279
2.62960e-008,0.3277
2.63326e-008,0.3281
2.63693e-008,0.3290
2.64060e-008,0.3301
2.64427e-008,0.3310
2.64794e-008,0.3315
2.65160e-008,0.3314
2.65527e-008,0.3307
2.65894e-008,0.3299
2.66261e-008,0.3290
2.66627e-008,0.3284
2.66994e-008,0.3283
2.67361e-008,0.3286
2.67727e-008,0.3293
2.68094e-008,0.3301
2.68461e-008,0.3308
2.68828e-008,0.3312
2.69194e-008,0.3321
2.69561e-008,0.3358
2.69928e-008,0.3471
2.70295e-008,0.3729
2.70662e-008,0.4186
2.71028e-008,0.4856
2.71395e-008,0.5698
2.71762e-008,0.6635
2.72129e-008,0.7583
2.72495e-008,0.8439
2.72862e-008,0.9108
2.73229e-008,0.9541
2.73595e-008,0.9747
2.73962e-008,0.9759
2.74329e-008,0.9640
2.74696e-008,0.9483
2.75062e-008,0.9376
2.75429e-008,0.9373
2.75796e-008,0.9482
2.76163e-008,0.9667
2.76530e-008,0.9875
2.76896e-008,1.0060
2.77263e-008,1.0196
2.77630e-008,1.0283
2.77997e-008,1.0339
2.78363e-008,1.0391
2.78730e-008,1.0472
2.79097e-008,1.0590
2.79463e-008,1.0703
2.79830e-008,1.0715
2.80197e-008,1.0504
2.80564e-008,0.9994
2.80930e-008,0.9188
2.81297e-008,0.8133
2.81664e-008,0.6931
2.82031e-008,0.5761
2.82398e-008,0.4808
2.82764e-008,0.4175
2.83131e-008,0.3902
2.83498e-008,0.3972
2.83865e-008,0.4290
2.84231e-008,0.4706
2.84598e-008,0.5059
2.84965e-008,0.5226
2.85331e-008,0.5162
2.85698e-008,0.4907
2.86065e-008,0.4553
2.86432e-008,0.4207
2.86798e-008,0.3950
2.87165e-008,0.3818
2.87532e-008,0.3801
2.87899e-008,0.3849
2.88266e-008,0.3890
2.88632e-008,0.3867
2.88999e-008,0.3752
2.89366e-008,0.3553
2.89733e-008,0.3307
2.90099e-008,0.3083
2.90466e-008,0.2950
2.90833e-008,0.2946
2.91199e-008,0.3070
2.91566e-008,0.3279
2.91933e-008,0.3504
2.92300e-008,0.3669
2.92666e-008,0.3723
2.93033e-008,0.3651
2.93400e-008,0.3476
2.93767e-008,0.3252
2.94133e-008,0.3043
2.94500e-008,0.2908
2.94867e-008,0.2881
2.95234e-008,0.2958
2.95601e-008,0.3107
2.95967e-008,0.3276
2.96334e-008,0.3412
2.96701e-008,0.3477
2.97068e-008,0.3464
2.97434e-008,0.3405
2.97801e-008,0.3366
2.98168e-008,0.3454
2.98534e-008,0.3771
2.98901e-008,0.4366
2.99268e-008,0.5216
2.99635e-008,0.6231
3.00002e-008,0.7290
3.00368e-008,0.8267
3.00735e-008,0.9042
3.01102e-008,0.9538
3.01469e-008,0.9754
3.01835e-008,0.9743
3.02202e-008,0.9585
3.02569e-008,0.9378
3.02935e-008,0.9232
3.03302e-008,0.9217
3.03669e-008,0.9346
3.04036e-008,0.9579
3.04403e-008,0.9845
3.04769e-008,1.0075
3.05136e-008,1.0232
3.05503e-008,1.0311
3.05869e-008,1.0335
3.06236e-008,1.0343
3.06603e-008,1.0373
3.06970e-008,1.0454
3.07336e-008,1.0588
3.07703e-008,1.0755
3.08070e-008,1.0921
3.08437e-008,1.1051
3.08804e-008,1.1108
3.09170e-008,1.1077
3.09537e-008,1.0972
3.09904e-008,1.0834
3.10270e-008,1.0708
3.10637e-008,1.0639
3.11004e-008,1.0651
3.11371e-008,1.0743
3.11738e-008,1.0887
3.12104e-008,1.1045
3.12471e-008,1.1173
3.12838e-008,1.1238
3.13205e-008,1.1229
3.13571e-008,1.1154
3.13938e-008,1.1043
3.14305e-008,1.0930
3.14671e-008,1.0849
3.15038e-008,1.0818
3.15405e-008,1.0839
3.15772e-008,1.0900
3.16139e-008,1.0975
3.16505e-008,1.1038
3.16872e-008,1.1068
3.17239e-008,1.1054
3.17605e-008,1.1001
3.17972e-008,1.0926
3.18339e-008,1.0852
3.18706e-008,1.0800
3.19072e-008,1.0783
3.19439e-008,1.0803
3.19806e-008,1.0850
3.20173e-008,1.0909
3.20540e-008,1.0964
3.20906e-008,1.1001
3.21273e-008,1.1013
3.21640e-008,1.1000
3.22006e-008,1.0968
3.22373e-008,1.0927
3.22740e-008,1.0889
3.23107e-008,1.0864
3.23474e-008,1.0856
3.23840e-008,1.0864
3.24207e-008,1.0884
3.24574e-008,1.0906
3.24941e-008,1.0923
3.25307e-008,1.0933
3.25674e-008,1.0933
3.26041e-008,1.0926
3.26407e-008,1.0916
3.26774e-008,1.0906
3.27141e-008,1.0898
3.27508e-008,1.0894
3.27875e-008,1.0895
3.28241e-008,1.0899
3.28608e-008,1.0906
3.28975e-008,1.0915
3.29341e-008,1.0921
3.29708e-008,1.0923
3.30075e-008,1.0920
3.30442e-008,1.0913
3.30808e-008,1.0905
3.31175e-008,1.0898
3.31542e-008,1.0893
3.31909e-008,1.0892
3.32276e-008,1.0895
3.32642e-008,1.0901
3.33009e-008,1.0909
3.33376e-008,1.0918
3.33742e-008,1.0926
3.34109e-008,1.0930
3.34476e-008,1.0929
3.34843e-008,1.0923
3.35210e-008,1.0912
3.35576e-008,1.0902
3.35943e-008,1.0894
3.36310e-008,1.0891
3.36677e-008,1.0894
3.37043e-008,1.0902
3.37410e-008,1.0912
3.37777e-008,1.0921
3.38143e-008,1.0928
3.38510e-008,1.0930
3.38877e-008,1.0926
3.39244e-008,1.0918
3.39611e-008,1.0907
3.39977e-008,1.0898
3.40344e-008,1.0892
3.40711e-008,1.0893
3.41077e-008,1.0899
3.41444e-008,1.0909
3.41811e-008,1.0919
3.42178e-008,1.0927
3.42545e-008,1.0930
3.42911e-008,1.0927
3.43278e-008,1.0920
3.43645e-008,1.0911
3.44012e-008,1.0902
3.44378e-008,1.0897
3.44745e-008,1.0896
3.45112e-008,1.0899
3.45478e-008,1.0906
3.45845e-008,1.0915
3.46212e-008,1.0922
3.46579e-008,1.0926
3.46946e-008,1.0925
3.47312e-008,1.0919
3.47679e-008,1.0912
3.48046e-008,1.0905
3.48412e-008,1.0900
3.48779e-008,1.0900
3.49146e-008,1.0902
3.49513e-008,1.0908
3.49879e-008,1.0914
3.50246e-008,1.0919
3.50613e-008,1.0921
3.50980e-008,1.0920
3.51347e-008,1.0917
3.51713e-008,1.0912
3.52080e-008,1.0907
3.52447e-008,1.0903
3.52813e-008,1.0902
3.53180e-008,1.0904
3.53547e-008,1.0908
3.53914e-008,1.0913
3.54281e-008,1.0917
3.54647e-008,1.0918
3.55014e-008,1.0918
3.55381e-008,1.0915
3.55748e-008,1.0911
3.56114e-008,1.0908
3.56481e-008,1.0906
3.56848e-008,1.0905
3.57214e-008,1.0906
3.57581e-008,1.0909
3.57948e-008,1.0912
3.58315e-008,1.0914
3.58682e-008,1.0916
3.59048e-008,1.0915
3.59415e-008,1.0914
3.59782e-008,1.0912
3.60148e-008,1.0909
3.60515e-008,1.0907
3.60882e-008,1.0907
3.61249e-008,1.0907
3.61615e-008,1.0909
3.61982e-008,1.0911
3.62349e-008,1.0912
3.62716e-008,1.0913
3.63083e-008,1.0913
3.63449e-008,1.0913
3.63816e-008,1.0911
3.64183e-008,1.0910
3.64549e-008,1.0909
3.64916e-008,1.0908
3.65283e-008,1.0908
3.65650e-008,1.0909
3.66017e-008,1.0910
3.66383e-008,1.0911
3.66750e-008,1.0912
3.67117e-008,1.0912
3.67484e-008,1.0912
3.67850e-008,1.0911
3.68217e-008,1.0910
3.68584e-008,1.0910
3.68950e-008,1.0909
3.69317e-008,1.0909
3.69684e-008,1.0909
3.70051e-008,1.0909
3.70418e-008,1.0910
3.70784e-008,1.0910
3.71151e-008,1.0911
3.71518e-008,1.0911
3.71884e-008,1.0911
3.72251e-008,1.0910
3.72618e-008,1.0910
3.72985e-008,1.0909
3.73351e-008,1.0909
3.73718e-008,1.0909
3.74085e-008,1.0909
3.74452e-008,1.0909
3.74819e-008,1.0910
3.75185e-008,1.0910
3.75552e-008,1.0910
3.75919e-008,1.0911
3.76285e-008,1.0910
3.76652e-008,1.0910
3.77019e-008,1.0910
3.77386e-008,1.0909
3.77753e-008,1.0909
3.78119e-008,1.0909
3.78486e-008,1.0909
3.78853e-008,1.0909
3.79220e-008,1.0910
3.79586e-008,1.0910
3.79953e-008,1.0910
3.80320e-008,1.0910
3.80686e-008,1.0910
3.81053e-008,1.0911
3.81420e-008,1.0914
3.81787e-008,1.0924
3.82154e-008,1.0939
3.82520e-008,1.0939
3.82887e-008,1.0874
3.83254e-008,1.0665
3.83620e-008,1.0243
3.83987e-008,0.9595
3.84354e-008,0.8738
3.84721e-008,0.7726
3.85088e-008,0.6666
3.85454e-008,0.5695
3.85821e-008,0.4916
3.86188e-008,0.4390
3.86555e-008,0.4146
3.86921e-008,0.4158
3.87288e-008,0.4345
3.87655e-008,0.4597
3.88021e-008,0.4805
3.88388e-008,0.4892
3.88755e-008,0.4832
3.89122e-008,0.4653
3.89489e-008,0.4414
3.89855e-008,0.4180
3.90222e-008,0.3997
3.90589e-008,0.3884
3.90955e-008,0.3830
3.91322e-008,0.3803
3.91689e-008,0.3761
3.92056e-008,0.3683
3.92422e-008,0.3558
3.92789e-008,0.3399
3.93156e-008,0.3238
3.93523e-008,0.3120
3.93890e-008,0.3079
