.HEADER
..NAMES
Time,V U5.C8
.DATA
1.85160e-008,1.1718
1.85546e-008,1.1713
1.85932e-008,1.1741
1.86317e-008,1.1801
1.86703e-008,1.1819
1.87089e-008,1.1660
1.87474e-008,1.1139
1.87860e-008,1.0159
1.88246e-008,0.8928
1.88632e-008,0.7738
1.89017e-008,0.6685
1.89403e-008,0.5733
1.89789e-008,0.4951
1.90175e-008,0.4433
1.90560e-008,0.4085
1.90946e-008,0.3776
1.91332e-008,0.3661
1.91718e-008,0.3953
1.92104e-008,0.4653
1.92489e-008,0.5653
1.92875e-008,0.6820
1.93261e-008,0.7922
1.93647e-008,0.8791
1.94032e-008,0.9461
1.94418e-008,1.0038
1.94804e-008,1.0505
1.95190e-008,1.0877
1.95575e-008,1.1290
1.95961e-008,1.1614
1.96347e-008,1.1633
1.96732e-008,1.1281
1.97118e-008,1.0558
1.97504e-008,0.9483
1.97890e-008,0.8222
1.98275e-008,0.7024
1.98661e-008,0.6019
1.99047e-008,0.5186
1.99433e-008,0.4549
1.99819e-008,0.4155
2.00204e-008,0.3909
2.00590e-008,0.3706
2.00976e-008,0.3550
2.01362e-008,0.3469
2.01747e-008,0.3407
2.02133e-008,0.3319
2.02519e-008,0.3236
2.02905e-008,0.3196
2.03290e-008,0.3182
2.03676e-008,0.3180
2.04062e-008,0.3200
2.04447e-008,0.3230
2.04833e-008,0.3249
2.05219e-008,0.3257
2.05605e-008,0.3260
2.05990e-008,0.3252
2.06376e-008,0.3237
2.06762e-008,0.3232
2.07148e-008,0.3233
2.07533e-008,0.3225
2.07919e-008,0.3213
2.08305e-008,0.3215
2.08691e-008,0.3223
2.09077e-008,0.3223
2.09462e-008,0.3218
2.09848e-008,0.3219
2.10234e-008,0.3221
2.10620e-008,0.3217
2.11005e-008,0.3211
2.11391e-008,0.3212
2.11777e-008,0.3214
2.12163e-008,0.3214
2.12548e-008,0.3214
2.12934e-008,0.3214
2.13320e-008,0.3214
2.13705e-008,0.3214
2.14091e-008,0.3215
2.14477e-008,0.3214
2.14863e-008,0.3213
2.15248e-008,0.3213
2.15634e-008,0.3214
2.16020e-008,0.3213
2.16406e-008,0.3212
2.16791e-008,0.3213
2.17177e-008,0.3214
2.17563e-008,0.3214
2.17949e-008,0.3212
2.18335e-008,0.3212
2.18720e-008,0.3221
2.19106e-008,0.3269
2.19492e-008,0.3438
2.19878e-008,0.3865
2.20263e-008,0.4666
2.20649e-008,0.5813
2.21035e-008,0.7074
2.21420e-008,0.8136
2.21806e-008,0.8911
2.22192e-008,0.9530
2.22578e-008,1.0075
2.22963e-008,1.0498
2.23349e-008,1.0850
2.23735e-008,1.1271
2.24121e-008,1.1600
2.24506e-008,1.1603
2.24892e-008,1.1222
2.25278e-008,1.0464
2.25664e-008,0.9375
2.26050e-008,0.8131
2.26435e-008,0.6954
2.26821e-008,0.5947
2.27207e-008,0.5116
2.27593e-008,0.4507
2.27978e-008,0.4119
2.28364e-008,0.3810
2.28750e-008,0.3648
2.29136e-008,0.3821
2.29521e-008,0.4398
2.29907e-008,0.5296
2.30293e-008,0.6436
2.30678e-008,0.7609
2.31064e-008,0.8570
2.31450e-008,0.9271
2.31836e-008,0.9858
2.32221e-008,1.0381
2.32607e-008,1.0767
2.32993e-008,1.1167
2.33379e-008,1.1526
2.33764e-008,1.1665
2.34150e-008,1.1421
