.HEADER
..NAMES
Time,V U3.N8
.DATA
3.91689e-008,0.3212
3.92056e-008,0.3176
3.92422e-008,0.3154
3.92789e-008,0.3157
3.93156e-008,0.3185
3.93523e-008,0.3229
3.93890e-008,0.3279
3.94256e-008,0.3321
3.94623e-008,0.3347
3.94990e-008,0.3353
3.95356e-008,0.3342
3.95723e-008,0.3322
3.96090e-008,0.3301
3.96457e-008,0.3285
3.96824e-008,0.3276
3.97190e-008,0.3274
3.97557e-008,0.3276
3.97924e-008,0.3279
3.98291e-008,0.3283
3.98657e-008,0.3287
3.99024e-008,0.3290
3.99391e-008,0.3295
3.99757e-008,0.3300
4.00124e-008,0.3305
4.00491e-008,0.3309
4.00858e-008,0.3309
4.01225e-008,0.3306
4.01591e-008,0.3299
4.01958e-008,0.3294
4.02325e-008,0.3291
4.02691e-008,0.3294
4.03058e-008,0.3304
4.03425e-008,0.3319
4.03792e-008,0.3336
4.04158e-008,0.3351
4.04525e-008,0.3359
4.04892e-008,0.3358
4.05259e-008,0.3347
4.05626e-008,0.3331
4.05992e-008,0.3314
4.06359e-008,0.3299
4.06726e-008,0.3292
4.07092e-008,0.3293
4.07459e-008,0.3303
4.07826e-008,0.3317
4.08193e-008,0.3329
4.08560e-008,0.3336
4.08926e-008,0.3335
4.09293e-008,0.3328
4.09660e-008,0.3317
4.10027e-008,0.3305
4.10393e-008,0.3299
4.10760e-008,0.3307
4.11127e-008,0.3348
4.11493e-008,0.3454
4.11860e-008,0.3668
4.12227e-008,0.4030
4.12594e-008,0.4560
4.12961e-008,0.5252
4.13327e-008,0.6071
4.13694e-008,0.6956
4.14061e-008,0.7814
4.14427e-008,0.8545
4.14794e-008,0.9082
4.15161e-008,0.9410
4.15528e-008,0.9559
4.15894e-008,0.9579
4.16261e-008,0.9545
4.16628e-008,0.9533
4.16995e-008,0.9601
4.17362e-008,0.9763
4.17728e-008,0.9996
4.18095e-008,1.0251
4.18462e-008,1.0480
4.18828e-008,1.0647
4.19195e-008,1.0739
4.19562e-008,1.0760
4.19929e-008,1.0737
4.20296e-008,1.0708
4.20662e-008,1.0703
4.21029e-008,1.0736
4.21396e-008,1.0796
4.21763e-008,1.0866
4.22129e-008,1.0922
4.22496e-008,1.0949
4.22863e-008,1.0938
4.23229e-008,1.0901
4.23596e-008,1.0859
4.23963e-008,1.0835
4.24330e-008,1.0844
4.24697e-008,1.0886
4.25063e-008,1.0950
4.25430e-008,1.1018
4.25797e-008,1.1070
4.26163e-008,1.1092
4.26530e-008,1.1082
4.26897e-008,1.1048
4.27264e-008,1.1007
4.27631e-008,1.0977
4.27997e-008,1.0967
4.28364e-008,1.0981
4.28731e-008,1.1013
4.29098e-008,1.1051
4.29464e-008,1.1083
4.29831e-008,1.1095
4.30198e-008,1.1067
4.30564e-008,1.0968
4.30931e-008,1.0755
4.31298e-008,1.0390
4.31665e-008,0.9855
4.32032e-008,0.9146
4.32398e-008,0.8282
4.32765e-008,0.7329
4.33132e-008,0.6392
4.33498e-008,0.5584
4.33865e-008,0.4977
4.34232e-008,0.4602
4.34599e-008,0.4454
4.34965e-008,0.4476
4.35332e-008,0.4576
4.35699e-008,0.4658
4.36066e-008,0.4647
4.36433e-008,0.4516
4.36799e-008,0.4282
4.37166e-008,0.3998
4.37533e-008,0.3725
4.37899e-008,0.3514
4.38266e-008,0.3396
4.38633e-008,0.3377
4.39000e-008,0.3436
4.39367e-008,0.3550
4.39733e-008,0.3725
4.40100e-008,0.3997
4.40467e-008,0.4409
4.40834e-008,0.4987
4.41200e-008,0.5734
4.41567e-008,0.6624
4.41934e-008,0.7581
4.42300e-008,0.8474
4.42667e-008,0.9172
4.43034e-008,0.9604
4.43401e-008,0.9773
4.43768e-008,0.9732
4.44134e-008,0.9569
4.44501e-008,0.9400
4.44868e-008,0.9332
4.45234e-008,0.9425
4.45601e-008,0.9670
4.45968e-008,1.0003
4.46335e-008,1.0335
4.46701e-008,1.0592
4.47068e-008,1.0731
4.47435e-008,1.0750
4.47802e-008,1.0677
4.48169e-008,1.0571
4.48535e-008,1.0500
4.48902e-008,1.0505
4.49269e-008,1.0589
4.49635e-008,1.0723
4.50002e-008,1.0865
4.50369e-008,1.0972
4.50736e-008,1.1015
4.51103e-008,1.0991
4.51469e-008,1.0923
4.51836e-008,1.0850
4.52203e-008,1.0808
4.52570e-008,1.0818
4.52936e-008,1.0875
4.53303e-008,1.0960
4.53670e-008,1.1042
4.54036e-008,1.1097
4.54403e-008,1.1107
4.54770e-008,1.1077
4.55137e-008,1.1023
4.55504e-008,1.0972
4.55870e-008,1.0945
4.56237e-008,1.0951
4.56604e-008,1.0985
4.56970e-008,1.1033
4.57337e-008,1.1074
4.57704e-008,1.1091
4.58071e-008,1.1073
4.58437e-008,1.1025
4.58804e-008,1.0958
4.59171e-008,1.0890
4.59538e-008,1.0838
4.59905e-008,1.0811
4.60271e-008,1.0811
4.60638e-008,1.0833
4.61005e-008,1.0867
4.61371e-008,1.0901
4.61738e-008,1.0926
4.62105e-008,1.0937
4.62472e-008,1.0936
4.62839e-008,1.0930
4.63205e-008,1.0920
4.63572e-008,1.0909
4.63939e-008,1.0899
4.64306e-008,1.0893
4.64672e-008,1.0890
4.65039e-008,1.0889
4.65406e-008,1.0888
4.65772e-008,1.0890
4.66139e-008,1.0895
4.66506e-008,1.0902
4.66873e-008,1.0910
4.67240e-008,1.0917
4.67606e-008,1.0920
4.67973e-008,1.0921
4.68340e-008,1.0923
4.68706e-008,1.0926
4.69073e-008,1.0932
4.69440e-008,1.0942
4.69807e-008,1.0954
4.70173e-008,1.0965
4.70540e-008,1.0968
4.70907e-008,1.0961
4.71274e-008,1.0945
4.71641e-008,1.0925
4.72007e-008,1.0905
4.72374e-008,1.0889
4.72741e-008,1.0886
4.73107e-008,1.0897
4.73474e-008,1.0917
4.73841e-008,1.0940
4.74208e-008,1.0956
4.74575e-008,1.0963
4.74941e-008,1.0958
4.75308e-008,1.0942
4.75675e-008,1.0922
4.76041e-008,1.0905
4.76408e-008,1.0901
4.76775e-008,1.0909
4.77142e-008,1.0911
4.77508e-008,1.0868
4.77875e-008,1.0721
4.78242e-008,1.0414
4.78609e-008,0.9914
4.78976e-008,0.9213
4.79342e-008,0.8335
4.79709e-008,0.7355
4.80076e-008,0.6393
4.80442e-008,0.5564
4.80809e-008,0.4945
4.81176e-008,0.4572
4.81543e-008,0.4430
4.81910e-008,0.4458
4.82276e-008,0.4556
4.82643e-008,0.4631
4.83010e-008,0.4614
4.83377e-008,0.4480
4.83743e-008,0.4249
4.84110e-008,0.3973
4.84477e-008,0.3712
4.84843e-008,0.3515
4.85210e-008,0.3407
4.85577e-008,0.3386
4.85944e-008,0.3421
4.86311e-008,0.3468
4.86677e-008,0.3491
4.87044e-008,0.3478
4.87411e-008,0.3430
4.87777e-008,0.3367
4.88144e-008,0.3315
4.88511e-008,0.3298
4.88878e-008,0.3320
4.89244e-008,0.3367
4.89611e-008,0.3414
4.89978e-008,0.3436
4.90345e-008,0.3420
4.90712e-008,0.3365
4.91078e-008,0.3282
4.91445e-008,0.3199
4.91812e-008,0.3140
4.92178e-008,0.3122
4.92545e-008,0.3145
4.92912e-008,0.3193
4.93279e-008,0.3248
4.93646e-008,0.3287
4.94012e-008,0.3297
4.94379e-008,0.3275
4.94746e-008,0.3231
4.95113e-008,0.3183
4.95479e-008,0.3149
4.95846e-008,0.3143
4.96213e-008,0.3168
4.96579e-008,0.3214
4.96946e-008,0.3270
4.97313e-008,0.3319
4.97680e-008,0.3349
4.98047e-008,0.3357
4.98413e-008,0.3345
4.98780e-008,0.3322
4.99147e-008,0.3298
4.99513e-008,0.3282
4.99880e-008,0.3277
5.00247e-008,0.3281
5.00614e-008,0.3288
5.00980e-008,0.3295
5.01347e-008,0.3296
5.01714e-008,0.3293
5.02081e-008,0.3287
5.02448e-008,0.3282
5.02814e-008,0.3281
5.03181e-008,0.3286
5.03548e-008,0.3294
5.03914e-008,0.3302
5.04281e-008,0.3308
5.04648e-008,0.3308
5.05015e-008,0.3303
5.05382e-008,0.3294
5.05748e-008,0.3285
5.06115e-008,0.3279
5.06482e-008,0.3278
5.06849e-008,0.3281
5.07215e-008,0.3287
5.07582e-008,0.3294
5.07949e-008,0.3300
5.08315e-008,0.3302
5.08682e-008,0.3303
5.09049e-008,0.3301
5.09416e-008,0.3300
5.09783e-008,0.3300
5.10149e-008,0.3301
5.10516e-008,0.3302
5.10883e-008,0.3303
5.11249e-008,0.3303
5.11616e-008,0.3301
5.11983e-008,0.3298
5.12350e-008,0.3295
5.12716e-008,0.3293
5.13083e-008,0.3295
5.13450e-008,0.3299
5.13817e-008,0.3310
5.14184e-008,0.3339
5.14550e-008,0.3414
5.14917e-008,0.3576
5.15284e-008,0.3872
5.15650e-008,0.4335
5.16017e-008,0.4967
5.16384e-008,0.5747
5.16751e-008,0.6622
5.17118e-008,0.7509
5.17484e-008,0.8303
5.17851e-008,0.8917
5.18218e-008,0.9318
5.18584e-008,0.9523
5.18951e-008,0.9577
5.19318e-008,0.9549
5.19685e-008,0.9517
5.20051e-008,0.9551
5.20418e-008,0.9682
5.20785e-008,0.9898
5.21152e-008,1.0156
5.21519e-008,1.0403
5.21885e-008,1.0596
5.22252e-008,1.0715
5.22619e-008,1.0759
5.22985e-008,1.0747
5.23352e-008,1.0714
5.23719e-008,1.0698
5.24086e-008,1.0720
5.24453e-008,1.0776
5.24819e-008,1.0848
5.25186e-008,1.0915
5.25553e-008,1.0955
5.25920e-008,1.0957
5.26286e-008,1.0924
5.26653e-008,1.0877
5.27020e-008,1.0840
5.27386e-008,1.0832
5.27753e-008,1.0861
5.28120e-008,1.0919
5.28487e-008,1.0990
5.28854e-008,1.1054
5.29220e-008,1.1092
5.29587e-008,1.1097
5.29954e-008,1.1073
5.30320e-008,1.1033
5.30687e-008,1.0995
5.31054e-008,1.0974
5.31421e-008,1.0977
5.31787e-008,1.0999
5.32154e-008,1.1031
5.32521e-008,1.1059
5.32888e-008,1.1071
5.33255e-008,1.1060
5.33621e-008,1.1028
5.33988e-008,1.0983
5.34355e-008,1.0938
5.34721e-008,1.0902
5.35088e-008,1.0883
5.35455e-008,1.0882
5.35822e-008,1.0894
5.36189e-008,1.0912
5.36555e-008,1.0928
5.36922e-008,1.0937
5.37289e-008,1.0938
5.37656e-008,1.0933
5.38022e-008,1.0926
5.38389e-008,1.0920
5.38756e-008,1.0917
5.39122e-008,1.0916
5.39489e-008,1.0918
5.39856e-008,1.0918
5.40223e-008,1.0917
5.40590e-008,1.0913
5.40956e-008,1.0908
5.41323e-008,1.0905
5.41690e-008,1.0907
5.42056e-008,1.0916
5.42423e-008,1.0929
5.42790e-008,1.0931
5.43157e-008,1.0889
5.43523e-008,1.0751
5.43890e-008,1.0466
5.44257e-008,0.9998
5.44624e-008,0.9337
5.44991e-008,0.8495
5.45357e-008,0.7534
5.45724e-008,0.6562
5.46091e-008,0.5696
5.46457e-008,0.5025
5.46824e-008,0.4594
5.47191e-008,0.4405
5.47558e-008,0.4407
5.47925e-008,0.4513
5.48291e-008,0.4622
5.48658e-008,0.4653
5.49025e-008,0.4562
5.49392e-008,0.4356
5.49758e-008,0.4080
5.50125e-008,0.3797
5.50492e-008,0.3561
5.50858e-008,0.3411
5.51225e-008,0.3360
5.51592e-008,0.3384
5.51959e-008,0.3441
5.52326e-008,0.3487
5.52692e-008,0.3496
5.53059e-008,0.3460
5.53426e-008,0.3391
5.53792e-008,0.3316
5.54159e-008,0.3263
5.54526e-008,0.3251
5.54893e-008,0.3280
5.55259e-008,0.3330
5.55626e-008,0.3378
5.55993e-008,0.3397
5.56360e-008,0.3378
5.56727e-008,0.3322
5.57093e-008,0.3244
5.57460e-008,0.3169
5.57827e-008,0.3119
5.58193e-008,0.3106
5.58560e-008,0.3129
5.58927e-008,0.3175
5.59294e-008,0.3222
5.59661e-008,0.3255
5.60027e-008,0.3261
5.60394e-008,0.3241
5.60761e-008,0.3205
5.61128e-008,0.3167
5.61494e-008,0.3142
5.61861e-008,0.3140
5.62228e-008,0.3161
5.62594e-008,0.3198
5.62961e-008,0.3240
5.63328e-008,0.3276
5.63695e-008,0.3299
5.64062e-008,0.3308
5.64428e-008,0.3306
5.64795e-008,0.3296
5.65162e-008,0.3286
5.65528e-008,0.3278
5.65895e-008,0.3276
5.66262e-008,0.3275
5.66629e-008,0.3272
5.66996e-008,0.3268
5.67362e-008,0.3264
5.67729e-008,0.3263
5.68096e-008,0.3265
5.68463e-008,0.3273
5.68829e-008,0.3284
5.69196e-008,0.3298
5.69563e-008,0.3310
5.69929e-008,0.3316
5.70296e-008,0.3313
5.70663e-008,0.3304
5.71030e-008,0.3293
5.71397e-008,0.3283
5.71763e-008,0.3279
5.72130e-008,0.3282
5.72497e-008,0.3289
5.72863e-008,0.3299
5.73230e-008,0.3307
5.73597e-008,0.3311
5.73964e-008,0.3308
5.74330e-008,0.3301
5.74697e-008,0.3293
5.75064e-008,0.3289
5.75431e-008,0.3289
5.75798e-008,0.3296
5.76164e-008,0.3305
5.76531e-008,0.3315
5.76898e-008,0.3321
5.77264e-008,0.3321
5.77631e-008,0.3315
5.77998e-008,0.3306
5.78365e-008,0.3297
5.78732e-008,0.3291
5.79098e-008,0.3290
5.79465e-008,0.3295
5.79832e-008,0.3303
5.80199e-008,0.3312
5.80565e-008,0.3319
5.80932e-008,0.3325
5.81299e-008,0.3329
5.81665e-008,0.3331
5.82032e-008,0.3336
5.82399e-008,0.3341
5.82766e-008,0.3347
5.83133e-008,0.3349
5.83499e-008,0.3345
5.83866e-008,0.3337
5.84233e-008,0.3325
5.84599e-008,0.3310
5.84966e-008,0.3297
5.85333e-008,0.3292
5.85700e-008,0.3295
5.86066e-008,0.3305
5.86433e-008,0.3318
5.86800e-008,0.3330
5.87167e-008,0.3337
5.87534e-008,0.3336
5.87900e-008,0.3327
5.88267e-008,0.3313
5.88634e-008,0.3299
5.89000e-008,0.3289
5.89367e-008,0.3286
5.89734e-008,0.3290
5.90101e-008,0.3299
5.90468e-008,0.3307
5.90834e-008,0.3312
5.91201e-008,0.3313
5.91568e-008,0.3308
5.91935e-008,0.3299
5.92301e-008,0.3292
5.92668e-008,0.3288
5.93035e-008,0.3290
5.93401e-008,0.3296
5.93768e-008,0.3304
5.94135e-008,0.3311
5.94502e-008,0.3313
5.94869e-008,0.3310
5.95235e-008,0.3303
5.95602e-008,0.3294
5.95969e-008,0.3286
5.96335e-008,0.3282
5.96702e-008,0.3283
5.97069e-008,0.3289
5.97436e-008,0.3297
5.97802e-008,0.3303
5.98169e-008,0.3307
5.98536e-008,0.3306
5.98903e-008,0.3301
5.99269e-008,0.3295
5.99636e-008,0.3289
6.00003e-008,0.3286
6.00370e-008,0.3286
6.00737e-008,0.3290
6.01103e-008,0.3295
6.01470e-008,0.3301
6.01837e-008,0.3304
6.02204e-008,0.3305
6.02570e-008,0.3304
6.02937e-008,0.3301
6.03304e-008,0.3298
6.03671e-008,0.3297
6.04037e-008,0.3297
6.04404e-008,0.3298
6.04771e-008,0.3300
6.05137e-008,0.3302
6.05504e-008,0.3302
6.05871e-008,0.3302
6.06238e-008,0.3301
6.06604e-008,0.3299
6.06971e-008,0.3299
6.07338e-008,0.3299
6.07705e-008,0.3301
6.08072e-008,0.3302
6.08438e-008,0.3303
6.08805e-008,0.3303
6.09172e-008,0.3303
6.09539e-008,0.3301
6.09905e-008,0.3300
6.10272e-008,0.3299
6.10639e-008,0.3299
6.11006e-008,0.3300
6.11372e-008,0.3301
6.11739e-008,0.3302
6.12106e-008,0.3303
6.12472e-008,0.3303
6.12839e-008,0.3302
6.13206e-008,0.3301
6.13573e-008,0.3300
6.13939e-008,0.3300
6.14306e-008,0.3300
6.14673e-008,0.3302
6.15040e-008,0.3303
6.15407e-008,0.3303
6.15773e-008,0.3303
6.16140e-008,0.3303
6.16507e-008,0.3301
6.16874e-008,0.3300
6.17240e-008,0.3299
6.17607e-008,0.3300
6.17974e-008,0.3301
6.18341e-008,0.3302
6.18707e-008,0.3303
6.19074e-008,0.3304
