.HEADER
..NAMES
Time,V U3.F8
.DATA
3.24030e-008,1.0646
3.24416e-008,1.1089
3.24801e-008,1.1471
3.25187e-008,1.1691
3.25573e-008,1.1610
3.25959e-008,1.1123
3.26344e-008,1.0170
3.26730e-008,0.8968
3.27116e-008,0.7744
3.27502e-008,0.6621
3.27888e-008,0.5694
3.28273e-008,0.4967
3.28659e-008,0.4417
3.29045e-008,0.4011
3.29430e-008,0.3717
3.29816e-008,0.3616
3.30202e-008,0.3868
3.30588e-008,0.4519
3.30974e-008,0.5577
3.31359e-008,0.6833
3.31745e-008,0.7974
3.32131e-008,0.8863
3.32516e-008,0.9542
3.32902e-008,1.0074
3.33288e-008,1.0519
3.33674e-008,1.0950
3.34060e-008,1.1367
3.34445e-008,1.1654
3.34831e-008,1.1668
3.35217e-008,1.1334
3.35603e-008,1.0510
3.35988e-008,0.9360
3.36374e-008,0.8125
3.36760e-008,0.6958
3.37145e-008,0.5964
3.37531e-008,0.5179
3.37917e-008,0.4571
3.38303e-008,0.4151
3.38689e-008,0.3864
3.39074e-008,0.3634
3.39460e-008,0.3464
3.39846e-008,0.3354
3.40231e-008,0.3267
3.40617e-008,0.3207
3.41003e-008,0.3177
3.41389e-008,0.3174
3.41775e-008,0.3202
3.42160e-008,0.3231
3.42546e-008,0.3242
3.42932e-008,0.3248
3.43318e-008,0.3270
3.43703e-008,0.3362
3.44089e-008,0.3641
3.44475e-008,0.4242
3.44860e-008,0.5204
3.45246e-008,0.6410
3.45632e-008,0.7565
3.46018e-008,0.8474
3.46404e-008,0.9167
3.46789e-008,0.9743
3.47175e-008,1.0236
3.47561e-008,1.0641
3.47946e-008,1.0949
3.48332e-008,1.1171
3.48718e-008,1.1336
3.49104e-008,1.1446
3.49490e-008,1.1523
3.49875e-008,1.1600
3.50261e-008,1.1663
3.50647e-008,1.1688
3.51032e-008,1.1681
3.51418e-008,1.1671
3.51804e-008,1.1681
3.52190e-008,1.1709
3.52575e-008,1.1753
3.52961e-008,1.1802
3.53347e-008,1.1803
3.53733e-008,1.1614
3.54119e-008,1.1055
3.54504e-008,1.0084
3.54890e-008,0.8907
3.55276e-008,0.7739
3.55661e-008,0.6673
3.56047e-008,0.5751
3.56433e-008,0.5009
3.56819e-008,0.4459
3.57205e-008,0.4082
3.57590e-008,0.3800
3.57976e-008,0.3579
3.58362e-008,0.3435
3.58747e-008,0.3343
3.59133e-008,0.3265
3.59519e-008,0.3205
3.59905e-008,0.3178
3.60290e-008,0.3190
3.60676e-008,0.3219
3.61062e-008,0.3234
3.61448e-008,0.3239
3.61834e-008,0.3246
3.62219e-008,0.3248
3.62605e-008,0.3239
3.62991e-008,0.3228
3.63376e-008,0.3224
3.63762e-008,0.3225
3.64148e-008,0.3223
3.64534e-008,0.3216
3.64920e-008,0.3211
3.65305e-008,0.3212
3.65691e-008,0.3211
3.66077e-008,0.3206
3.66462e-008,0.3206
3.66848e-008,0.3241
3.67234e-008,0.3370
3.67620e-008,0.3710
3.68006e-008,0.4384
3.68391e-008,0.5408
3.68777e-008,0.6627
3.69163e-008,0.7746
3.69549e-008,0.8611
3.69934e-008,0.9281
3.70320e-008,0.9843
3.70706e-008,1.0324
3.71091e-008,1.0712
3.71477e-008,1.1000
3.71863e-008,1.1210
3.72249e-008,1.1364
3.72635e-008,1.1464
3.73020e-008,1.1538
3.73406e-008,1.1613
3.73792e-008,1.1671
3.74177e-008,1.1688
3.74563e-008,1.1678
3.74949e-008,1.1671
3.75335e-008,1.1686
3.75721e-008,1.1716
3.76106e-008,1.1762
3.76492e-008,1.1808
3.76878e-008,1.1784
3.77263e-008,1.1533
3.77649e-008,1.0882
3.78035e-008,0.9845
3.78421e-008,0.8657
3.78806e-008,0.7506
3.79192e-008,0.6466
3.79578e-008,0.5580
3.79964e-008,0.4878
3.80350e-008,0.4363
3.80735e-008,0.3957
3.81121e-008,0.3687
3.81507e-008,0.3667
3.81892e-008,0.4036
3.82278e-008,0.4818
3.82664e-008,0.5951
3.83050e-008,0.7176
3.83436e-008,0.8236
3.83821e-008,0.9059
3.84207e-008,0.9688
3.84593e-008,1.0193
3.84978e-008,1.0621
3.85364e-008,1.1057
3.85750e-008,1.1449
3.86136e-008,1.1685
3.86521e-008,1.1620
3.86907e-008,1.1166
3.87293e-008,1.0233
3.87679e-008,0.9033
3.88065e-008,0.7806
3.88450e-008,0.6678
3.88836e-008,0.5741
3.89222e-008,0.5007
3.89607e-008,0.4446
3.89993e-008,0.4026
3.90379e-008,0.3725
3.90765e-008,0.3612
3.91151e-008,0.3842
3.91536e-008,0.4471
3.91922e-008,0.5511
3.92308e-008,0.6764
3.92693e-008,0.7917
3.93079e-008,0.8820
3.93465e-008,0.9508
3.93851e-008,1.0048
3.94237e-008,1.0497
3.94622e-008,1.0853
3.95008e-008,1.1105
3.95394e-008,1.1289
3.95780e-008,1.1423
3.96165e-008,1.1510
3.96551e-008,1.1580
3.96937e-008,1.1648
3.97322e-008,1.1692
3.97708e-008,1.1702
3.98094e-008,1.1688
3.98480e-008,1.1676
3.98866e-008,1.1688
3.99251e-008,1.1713
3.99637e-008,1.1730
4.00023e-008,1.1741
4.00408e-008,1.1748
4.00794e-008,1.1752
4.01180e-008,1.1753
4.01566e-008,1.1756
4.01952e-008,1.1763
4.02337e-008,1.1772
4.02723e-008,1.1775
4.03109e-008,1.1772
4.03494e-008,1.1772
4.03880e-008,1.1779
4.04266e-008,1.1803
4.04652e-008,1.1832
4.05037e-008,1.1792
4.05423e-008,1.1528
4.05809e-008,1.0865
4.06195e-008,0.9816
4.06581e-008,0.8616
4.06966e-008,0.7459
4.07352e-008,0.6424
4.07738e-008,0.5548
4.08123e-008,0.4853
4.08509e-008,0.4344
4.08895e-008,0.3945
4.09281e-008,0.3684
4.09667e-008,0.3680
4.10052e-008,0.4068
4.10438e-008,0.4872
4.10824e-008,0.6017
4.11209e-008,0.7237
4.11595e-008,0.8282
4.11981e-008,0.9094
4.12367e-008,0.9718
