.HEADER
..NAMES
Time,V U2.R2
3.9242e-009,0.5869
3.9609e-009,0.6706
3.9976e-009,0.7590
4.0342e-009,0.8427
4.0709e-009,0.9152
4.1076e-009,0.9731
4.1443e-009,1.0133
4.1809e-009,1.0332
4.2176e-009,1.0344
4.2543e-009,1.0250
4.2910e-009,1.0148
4.3276e-009,1.0098
4.3643e-009,1.0116
4.4010e-009,1.0193
4.4377e-009,1.0314
4.4743e-009,1.0460
4.5110e-009,1.0597
4.5477e-009,1.0688
4.5844e-009,1.0713
4.6211e-009,1.0685
4.6577e-009,1.0640
4.6944e-009,1.0614
4.7311e-009,1.0627
4.7678e-009,1.0680
4.8044e-009,1.0758
4.8411e-009,1.0840
4.8778e-009,1.0909
4.9145e-009,1.0953
4.9511e-009,1.0968
4.9878e-009,1.0953
5.0245e-009,1.0921
5.0612e-009,1.0890
5.0978e-009,1.0882
5.1345e-009,1.0907
5.1712e-009,1.0955
5.2079e-009,1.1006
5.2445e-009,1.1045
5.2812e-009,1.1063
5.3179e-009,1.1061
5.3546e-009,1.1046
5.3912e-009,1.1022
5.4279e-009,1.0998
5.4646e-009,1.0983
5.5013e-009,1.0987
5.5379e-009,1.1008
5.5746e-009,1.1035
5.6113e-009,1.1038
5.6480e-009,1.0981
5.6846e-009,1.0825
5.7213e-009,1.0546
5.7580e-009,1.0129
5.7947e-009,0.9559
5.8313e-009,0.8829
5.8680e-009,0.7973
5.9047e-009,0.7064
5.9414e-009,0.6186
5.9780e-009,0.5398
6.0147e-009,0.4740
6.0514e-009,0.4255
6.0881e-009,0.3967
6.1247e-009,0.3855
6.1614e-009,0.3857
6.1981e-009,0.3902
6.2348e-009,0.3941
6.2714e-009,0.3943
6.3081e-009,0.3898
6.3448e-009,0.3806
6.3815e-009,0.3684
6.4181e-009,0.3562
6.4548e-009,0.3471
6.4915e-009,0.3425
6.5282e-009,0.3421
6.5648e-009,0.3440
6.6015e-009,0.3460
6.6382e-009,0.3464
6.6749e-009,0.3447
6.7115e-009,0.3412
6.7482e-009,0.3371
6.7849e-009,0.3335
6.8215e-009,0.3315
6.8582e-009,0.3313
6.8949e-009,0.3330
6.9316e-009,0.3356
6.9682e-009,0.3374
7.0049e-009,0.3372
7.0416e-009,0.3342
7.0783e-009,0.3293
7.1149e-009,0.3239
7.1516e-009,0.3195
7.1883e-009,0.3169
7.2250e-009,0.3164
7.2616e-009,0.3177
7.2983e-009,0.3202
7.3350e-009,0.3232
7.3717e-009,0.3256
7.4083e-009,0.3273
7.4450e-009,0.3299
7.4817e-009,0.3369
7.5184e-009,0.3528
7.5550e-009,0.3815
7.5917e-009,0.4251
7.6284e-009,0.4845
7.6651e-009,0.5586
7.7018e-009,0.6440
7.7384e-009,0.7331
7.7751e-009,0.8172
7.8118e-009,0.8894
7.8484e-009,0.9463
7.8851e-009,0.9866
7.9218e-009,1.0101
7.9585e-009,1.0190
7.9952e-009,1.0194
8.0318e-009,1.0183
8.0685e-009,1.0202
8.1052e-009,1.0259
8.1418e-009,1.0348
8.1785e-009,1.0456
8.2152e-009,1.0572
8.2519e-009,1.0676
8.2886e-009,1.0748
8.3252e-009,1.0779
8.3619e-009,1.0781
8.3986e-009,1.0770
8.4352e-009,1.0747
8.4719e-009,1.0687
8.5086e-009,1.0548
8.5453e-009,1.0294
8.5820e-009,0.9892
8.6186e-009,0.9308
8.6553e-009,0.8536
8.6920e-009,0.7627
8.7286e-009,0.6677
8.7653e-009,0.5779
8.8020e-009,0.4999
8.8387e-009,0.4392
8.8754e-009,0.4010
8.9120e-009,0.3859
8.9487e-009,0.3876
8.9854e-009,0.3963
9.0220e-009,0.4044
9.0587e-009,0.4080
9.0954e-009,0.4058
9.1321e-009,0.3977
9.1688e-009,0.3848
9.2054e-009,0.3703
9.2421e-009,0.3584
9.2788e-009,0.3521
9.3154e-009,0.3514
9.3521e-009,0.3537
9.3888e-009,0.3558
9.4255e-009,0.3553
9.4622e-009,0.3515
9.4988e-009,0.3451
9.5355e-009,0.3377
9.5722e-009,0.3311
9.6088e-009,0.3267
9.6455e-009,0.3253
9.6822e-009,0.3271
9.7189e-009,0.3314
9.7556e-009,0.3361
9.7922e-009,0.3389
9.8289e-009,0.3381
9.8656e-009,0.3340
9.9022e-009,0.3280
9.9389e-009,0.3222
9.9756e-009,0.3179
1.00123e-008,0.3158
1.00490e-008,0.3159
1.00856e-008,0.3179
1.01223e-008,0.3210
1.01590e-008,0.3240
1.01956e-008,0.3258
1.02323e-008,0.3257
1.02690e-008,0.3241
1.03057e-008,0.3220
1.03424e-008,0.3207
1.03790e-008,0.3212
1.04157e-008,0.3233
1.04524e-008,0.3267
1.04890e-008,0.3304
1.05257e-008,0.3339
1.05624e-008,0.3365
1.05991e-008,0.3377
1.06358e-008,0.3373
1.06724e-008,0.3354
1.07091e-008,0.3329
1.07458e-008,0.3307
1.07824e-008,0.3293
1.08191e-008,0.3288
1.08558e-008,0.3290
1.08925e-008,0.3295
1.09292e-008,0.3303
1.09658e-008,0.3309
1.10025e-008,0.3313
1.10392e-008,0.3314
1.10758e-008,0.3312
1.11125e-008,0.3311
1.11492e-008,0.3314
1.11859e-008,0.3332
1.12226e-008,0.3386
1.12592e-008,0.3505
1.12959e-008,0.3718
1.13326e-008,0.4048
1.13693e-008,0.4512
1.14059e-008,0.5116
1.14426e-008,0.5852
1.14793e-008,0.6678
1.15159e-008,0.7521
1.15526e-008,0.8308
1.15893e-008,0.8987
1.16260e-008,0.9529
1.16627e-008,0.9914
1.16993e-008,1.0134
1.17360e-008,1.0220
1.17727e-008,1.0235
1.18093e-008,1.0240
1.18460e-008,1.0265
1.18827e-008,1.0318
1.19194e-008,1.0397
1.19561e-008,1.0496
1.19927e-008,1.0600
1.20294e-008,1.0690
1.20661e-008,1.0746
1.21027e-008,1.0766
1.21394e-008,1.0762
1.21761e-008,1.0756
1.22128e-008,1.0761
1.22495e-008,1.0782
1.22861e-008,1.0816
1.23228e-008,1.0853
1.23595e-008,1.0884
1.23961e-008,1.0903
1.24328e-008,1.0908
1.24695e-008,1.0900
1.25062e-008,1.0885
1.25429e-008,1.0872
1.25795e-008,1.0873
1.26162e-008,1.0893
1.26529e-008,1.0932
1.26895e-008,1.0977
1.27262e-008,1.1017
1.27629e-008,1.1042
1.27996e-008,1.1050
1.28363e-008,1.1045
1.28729e-008,1.1031
1.29096e-008,1.1014
1.29463e-008,1.0999
1.29829e-008,1.0992
1.30196e-008,1.0996
1.30563e-008,1.1008
1.30930e-008,1.1020
1.31297e-008,1.1022
1.31663e-008,1.1010
1.32030e-008,1.0987
1.32397e-008,1.0957
1.32763e-008,1.0927
1.33130e-008,1.0901
1.33497e-008,1.0882
1.33864e-008,1.0873
1.34231e-008,1.0875
1.34597e-008,1.0886
1.34964e-008,1.0900
1.35331e-008,1.0912
1.35697e-008,1.0919
1.36064e-008,1.0920
1.36431e-008,1.0919
1.36798e-008,1.0917
1.37165e-008,1.0914
1.37531e-008,1.0912
1.37898e-008,1.0911
1.38265e-008,1.0912
1.38631e-008,1.0913
1.38998e-008,1.0914
1.39365e-008,1.0916
1.39732e-008,1.0919
1.40099e-008,1.0923
1.40465e-008,1.0919
1.40832e-008,1.0885
1.41199e-008,1.0791
1.41565e-008,1.0602
1.41932e-008,1.0289
1.42299e-008,0.9826
1.42666e-008,0.9193
1.43033e-008,0.8403
1.43399e-008,0.7512
1.43766e-008,0.6598
1.44133e-008,0.5736
1.44499e-008,0.4986
1.44866e-008,0.4402
1.45233e-008,0.4021
1.45600e-008,0.3837
1.45967e-008,0.3803
1.46333e-008,0.3847
1.46700e-008,0.3907
1.47067e-008,0.3940
1.47433e-008,0.3922
1.47800e-008,0.3851
1.48167e-008,0.3738
1.48534e-008,0.3612
1.48901e-008,0.3506
1.49267e-008,0.3451
1.49634e-008,0.3470
1.50001e-008,0.3581
1.50368e-008,0.3801
1.50734e-008,0.4139
1.51101e-008,0.4601
1.51468e-008,0.5194
1.51834e-008,0.5922
1.52201e-008,0.6759
1.52568e-008,0.7636
1.52935e-008,0.8463
1.53301e-008,0.9178
1.53668e-008,0.9747
1.54035e-008,1.0142
1.54402e-008,1.0338
1.54769e-008,1.0354
1.55135e-008,1.0266
1.55502e-008,1.0167
1.55869e-008,1.0117
1.56236e-008,1.0131
1.56602e-008,1.0202
1.56969e-008,1.0319
1.57336e-008,1.0460
1.57703e-008,1.0594
1.58069e-008,1.0684
1.58436e-008,1.0715
1.58803e-008,1.0698
1.59169e-008,1.0658
1.59536e-008,1.0605
1.59903e-008,1.0526
1.60270e-008,1.0387
1.60636e-008,1.0151
1.61003e-008,0.9772
1.61370e-008,0.9209
1.61737e-008,0.8456
1.62104e-008,0.7568
1.62470e-008,0.6633
1.62837e-008,0.5736
1.63204e-008,0.4947
1.63571e-008,0.4342
1.63937e-008,0.3974
1.64304e-008,0.3838
1.64671e-008,0.3861
1.65037e-008,0.3949
1.65404e-008,0.4031
1.65771e-008,0.4069
1.66138e-008,0.4046
1.66504e-008,0.3960
1.66871e-008,0.3826
1.67238e-008,0.3682
1.67605e-008,0.3571
1.67972e-008,0.3523
1.68338e-008,0.3547
1.68705e-008,0.3642
1.69072e-008,0.3811
1.69439e-008,0.4067
1.69805e-008,0.4426
1.70172e-008,0.4909
1.70539e-008,0.5537
1.70905e-008,0.6307
1.71272e-008,0.7167
1.71639e-008,0.8029
1.72006e-008,0.8819
1.72372e-008,0.9490
1.72739e-008,0.9995
1.73106e-008,1.0293
1.73473e-008,1.0378
1.73840e-008,1.0317
1.74206e-008,1.0212
1.74573e-008,1.0138
1.74940e-008,1.0124
1.75307e-008,1.0171
1.75673e-008,1.0270
1.76040e-008,1.0407
1.76407e-008,1.0551
1.76773e-008,1.0660
1.77140e-008,1.0708
1.77507e-008,1.0696
1.77874e-008,1.0656
1.78240e-008,1.0623
1.78607e-008,1.0625
1.78974e-008,1.0666
1.79341e-008,1.0737
1.79708e-008,1.0817
1.80074e-008,1.0889
1.80441e-008,1.0940
1.80808e-008,1.0964
1.81175e-008,1.0959
1.81541e-008,1.0931
1.81908e-008,1.0898
1.82275e-008,1.0882
1.82641e-008,1.0895
1.83008e-008,1.0934
1.83375e-008,1.0983
1.83742e-008,1.1024
1.84108e-008,1.1048
1.84475e-008,1.1054
1.84842e-008,1.1045
1.85209e-008,1.1027
1.85576e-008,1.1005
1.85942e-008,1.0988
1.86309e-008,1.0984
1.86676e-008,1.0993
1.87043e-008,1.1011
1.87409e-008,1.1025
1.87776e-008,1.1025
1.88143e-008,1.1008
1.88509e-008,1.0977
1.88876e-008,1.0941
1.89243e-008,1.0907
1.89610e-008,1.0881
1.89976e-008,1.0865
1.90343e-008,1.0862
1.90710e-008,1.0871
1.91077e-008,1.0888
1.91444e-008,1.0907
1.91810e-008,1.0920
1.92177e-008,1.0926
1.92544e-008,1.0927
1.92911e-008,1.0925
1.93277e-008,1.0922
1.93644e-008,1.0919
1.94011e-008,1.0917
1.94377e-008,1.0916
1.94744e-008,1.0915
1.95111e-008,1.0914
1.95478e-008,1.0912
1.95844e-008,1.0910
1.96211e-008,1.0909
1.96578e-008,1.0909
1.96945e-008,1.0909
1.97312e-008,1.0911
1.97678e-008,1.0912
1.98045e-008,1.0914
1.98412e-008,1.0915
1.98779e-008,1.0913
1.99145e-008,1.0910
1.99512e-008,1.0907
1.99879e-008,1.0906
2.00245e-008,1.0906
2.00612e-008,1.0908
2.00979e-008,1.0910
2.01346e-008,1.0911
2.01712e-008,1.0911
2.02079e-008,1.0910
2.02446e-008,1.0908
2.02813e-008,1.0906
2.03179e-008,1.0904
2.03546e-008,1.0903
2.03913e-008,1.0905
2.04280e-008,1.0908
2.04647e-008,1.0911
2.05013e-008,1.0914
2.05380e-008,1.0914
2.05747e-008,1.0913
2.06114e-008,1.0911
2.06480e-008,1.0909
2.06847e-008,1.0908
2.07214e-008,1.0907
2.07580e-008,1.0909
2.07947e-008,1.0911
2.08314e-008,1.0913
2.08681e-008,1.0915
2.09047e-008,1.0916
2.09414e-008,1.0914
2.09781e-008,1.0911
2.10148e-008,1.0908
2.10515e-008,1.0906
2.10881e-008,1.0906
2.11248e-008,1.0907
2.11615e-008,1.0909
2.11982e-008,1.0911
2.12348e-008,1.0913
2.12715e-008,1.0914
2.13082e-008,1.0914
2.13448e-008,1.0912
2.13815e-008,1.0911
2.14182e-008,1.0910
2.14549e-008,1.0912
2.14915e-008,1.0918
2.15282e-008,1.0923
2.15649e-008,1.0913
2.16016e-008,1.0860
2.16383e-008,1.0731
2.16749e-008,1.0493
2.17116e-008,1.0120
2.17483e-008,0.9588
2.17850e-008,0.8886
2.18216e-008,0.8046
2.18583e-008,0.7136
2.18950e-008,0.6237
2.19316e-008,0.5415
2.19683e-008,0.4728
2.20050e-008,0.4225
2.20417e-008,0.3929
2.20783e-008,0.3813
2.21150e-008,0.3819
2.21517e-008,0.3876
2.21884e-008,0.3928
2.22251e-008,0.3941
2.22617e-008,0.3900
2.22984e-008,0.3808
2.23351e-008,0.3686
2.23718e-008,0.3563
2.24084e-008,0.3470
2.24451e-008,0.3421
2.24818e-008,0.3416
2.25184e-008,0.3434
2.25551e-008,0.3455
2.25918e-008,0.3461
2.26285e-008,0.3445
2.26651e-008,0.3411
2.27018e-008,0.3370
2.27385e-008,0.3335
2.27752e-008,0.3314
2.28119e-008,0.3313
2.28485e-008,0.3329
2.28852e-008,0.3354
2.29219e-008,0.3373
2.29586e-008,0.3371
2.29952e-008,0.3344
2.30319e-008,0.3297
2.30686e-008,0.3245
2.31052e-008,0.3200
2.31419e-008,0.3172
2.31786e-008,0.3165
2.32153e-008,0.3176
2.32519e-008,0.3199
2.32886e-008,0.3227
2.33253e-008,0.3252
2.33620e-008,0.3274
2.33987e-008,0.3311
2.34353e-008,0.3398
2.34720e-008,0.3580
2.35087e-008,0.3892
2.35454e-008,0.4356
2.35820e-008,0.4978
2.36187e-008,0.5746
2.36554e-008,0.6615
2.36920e-008,0.7507
2.37287e-008,0.8332
2.37654e-008,0.9030
2.38021e-008,0.9571
2.38387e-008,0.9941
2.38754e-008,1.0141
2.39121e-008,1.0201
2.39488e-008,1.0191
2.39855e-008,1.0179
2.40221e-008,1.0204
2.40588e-008,1.0268
2.40955e-008,1.0363
2.41322e-008,1.0477
2.41688e-008,1.0595
2.42055e-008,1.0695
2.42422e-008,1.0757
2.42788e-008,1.0775
2.43155e-008,1.0764
2.43522e-008,1.0748
2.43889e-008,1.0747
2.44255e-008,1.0767
2.44622e-008,1.0805
2.44989e-008,1.0847
2.45356e-008,1.0884
2.45723e-008,1.0906
2.46089e-008,1.0913
2.46456e-008,1.0905
2.46823e-008,1.0887
2.47190e-008,1.0869
2.47556e-008,1.0863
2.47923e-008,1.0881
2.48290e-008,1.0921
2.48657e-008,1.0973
2.49023e-008,1.1020
2.49390e-008,1.1051
2.49757e-008,1.1062
2.50123e-008,1.1056
2.50490e-008,1.1040
2.50857e-008,1.1018
2.51224e-008,1.0999
2.51590e-008,1.0989
2.51957e-008,1.0994
2.52324e-008,1.1013
2.52691e-008,1.1035
2.53058e-008,1.1035
2.53424e-008,1.0979
2.53791e-008,1.0832
2.54158e-008,1.0568
2.54525e-008,1.0170
2.54891e-008,0.9619
2.55258e-008,0.8907
2.55625e-008,0.8061
2.55991e-008,0.7155
2.56358e-008,0.6270
2.56725e-008,0.5467
2.57092e-008,0.4791
2.57458e-008,0.4286
2.57825e-008,0.3979
2.58192e-008,0.3852
2.58559e-008,0.3846
2.58926e-008,0.3890
2.59292e-008,0.3930
2.59659e-008,0.3937
2.60026e-008,0.3897
2.60393e-008,0.3810
2.60759e-008,0.3692
2.61126e-008,0.3572
2.61493e-008,0.3482
2.61859e-008,0.3447
2.62226e-008,0.3484
2.62593e-008,0.3609
2.62960e-008,0.3837
2.63326e-008,0.4181
2.63693e-008,0.4650
2.64060e-008,0.5254
2.64427e-008,0.5997
2.64794e-008,0.6848
2.65160e-008,0.7728
2.65527e-008,0.8550
2.65894e-008,0.9252
2.66261e-008,0.9803
2.66627e-008,1.0172
2.66994e-008,1.0337
2.67361e-008,1.0327
2.67727e-008,1.0228
2.68094e-008,1.0133
2.68461e-008,1.0097
2.68828e-008,1.0127
2.69194e-008,1.0212
2.69561e-008,1.0339
2.69928e-008,1.0486
2.70295e-008,1.0616
2.70662e-008,1.0696
2.71028e-008,1.0714
2.71395e-008,1.0686
2.71762e-008,1.0641
2.72129e-008,1.0589
2.72495e-008,1.0512
2.72862e-008,1.0372
2.73229e-008,1.0128
2.73595e-008,0.9735
2.73962e-008,0.9152
2.74329e-008,0.8378
2.74696e-008,0.7475
2.75062e-008,0.6535
2.75429e-008,0.5640
2.75796e-008,0.4864
2.76163e-008,0.4281
2.76530e-008,0.3943
2.76896e-008,0.3833
2.77263e-008,0.3871
2.77630e-008,0.3963
2.77997e-008,0.4042
2.78363e-008,0.4073
2.78730e-008,0.4042
2.79097e-008,0.3947
2.79463e-008,0.3808
2.79830e-008,0.3665
2.80197e-008,0.3560
2.80564e-008,0.3514
2.80930e-008,0.3519
2.81297e-008,0.3545
2.81664e-008,0.3560
2.82031e-008,0.3545
2.82398e-008,0.3496
2.82764e-008,0.3424
2.83131e-008,0.3349
2.83498e-008,0.3286
2.83865e-008,0.3249
2.84231e-008,0.3247
2.84598e-008,0.3277
2.84965e-008,0.3328
2.85331e-008,0.3375
2.85698e-008,0.3395
2.86065e-008,0.3378
2.86432e-008,0.3331
2.86798e-008,0.3271
2.87165e-008,0.3215
2.87532e-008,0.3176
2.87899e-008,0.3160
2.88266e-008,0.3165
2.88632e-008,0.3188
2.88999e-008,0.3218
2.89366e-008,0.3246
2.89733e-008,0.3266
2.90099e-008,0.3289
2.90466e-008,0.3344
2.90833e-008,0.3475
2.91199e-008,0.3725
2.91566e-008,0.4122
2.91933e-008,0.4676
2.92300e-008,0.5383
2.92666e-008,0.6215
2.93033e-008,0.7109
2.93400e-008,0.7975
2.93767e-008,0.8736
2.94133e-008,0.9349
2.94500e-008,0.9796
2.94867e-008,1.0069
2.95234e-008,1.0185
2.95601e-008,1.0196
2.95967e-008,1.0175
2.96334e-008,1.0179
2.96701e-008,1.0226
2.97068e-008,1.0309
2.97434e-008,1.0418
2.97801e-008,1.0540
2.98168e-008,1.0655
2.98534e-008,1.0741
2.98901e-008,1.0783
2.99268e-008,1.0788
2.99635e-008,1.0774
3.00002e-008,1.0750
3.00368e-008,1.0699
3.00735e-008,1.0582
3.01102e-008,1.0360
3.01469e-008,1.0000
3.01835e-008,0.9466
3.02202e-008,0.8739
3.02569e-008,0.7855
3.02935e-008,0.6903
3.03302e-008,0.5983
3.03669e-008,0.5165
3.04036e-008,0.4509
3.04403e-008,0.4070
3.04769e-008,0.3870
3.05136e-008,0.3860
3.05503e-008,0.3943
3.05869e-008,0.4033
3.06236e-008,0.4082
3.06603e-008,0.4074
3.06970e-008,0.4004
3.07336e-008,0.3881
3.07703e-008,0.3732
3.08070e-008,0.3602
3.08437e-008,0.3526
3.08804e-008,0.3520
3.09170e-008,0.3580
3.09537e-008,0.3704
3.09904e-008,0.3901
3.10270e-008,0.4187
3.10637e-008,0.4585
3.11004e-008,0.5120
3.11371e-008,0.5807
3.11738e-008,0.6627
3.12104e-008,0.7505
3.12471e-008,0.8352
3.12838e-008,0.9103
3.13205e-008,0.9715
3.13571e-008,1.0138
3.13938e-008,1.0341
3.14305e-008,1.0348
3.14671e-008,1.0251
3.15038e-008,1.0150
3.15405e-008,1.0103
3.15772e-008,1.0120
3.16139e-008,1.0196
3.16505e-008,1.0320
3.16872e-008,1.0470
3.17239e-008,1.0608
3.17605e-008,1.0696
3.17972e-008,1.0718
3.18339e-008,1.0691
3.18706e-008,1.0642
3.19072e-008,1.0582
3.19439e-008,1.0494
3.19806e-008,1.0343
3.20173e-008,1.0086
3.20540e-008,0.9677
3.20906e-008,0.9076
3.21273e-008,0.8288
3.21640e-008,0.7379
3.22006e-008,0.6438
3.22373e-008,0.5547
3.22740e-008,0.4779
3.23107e-008,0.4212
3.23474e-008,0.3895
3.23840e-008,0.3804
3.24207e-008,0.3857
3.24574e-008,0.3958
3.24941e-008,0.4042
3.25307e-008,0.4074
3.25674e-008,0.4041
3.26041e-008,0.3942
3.26407e-008,0.3800
3.26774e-008,0.3655
3.27141e-008,0.3550
3.27508e-008,0.3507
3.27875e-008,0.3514
3.28241e-008,0.3543
3.28608e-008,0.3561
3.28975e-008,0.3547
3.29341e-008,0.3499
3.29708e-008,0.3428
3.30075e-008,0.3353
3.30442e-008,0.3290
3.30808e-008,0.3252
3.31175e-008,0.3247
3.31542e-008,0.3276
3.31909e-008,0.3324
3.32276e-008,0.3369
3.32642e-008,0.3388
3.33009e-008,0.3371
3.33376e-008,0.3325
3.33742e-008,0.3267
3.34109e-008,0.3214
3.34476e-008,0.3178
3.34843e-008,0.3162
3.35210e-008,0.3168
3.35576e-008,0.3189
3.35943e-008,0.3218
3.36310e-008,0.3245
3.36677e-008,0.3267
3.37043e-008,0.3294
3.37410e-008,0.3357
3.37777e-008,0.3501
3.38143e-008,0.3767
3.38510e-008,0.4182
3.38877e-008,0.4755
3.39244e-008,0.5478
3.39611e-008,0.6322
3.39977e-008,0.7217
3.40344e-008,0.8074
3.40711e-008,0.8820
3.41077e-008,0.9415
3.41444e-008,0.9842
3.41811e-008,1.0095
3.42178e-008,1.0193
3.42545e-008,1.0194
3.42911e-008,1.0173
3.43278e-008,1.0181
3.43645e-008,1.0232
3.44012e-008,1.0319
3.44378e-008,1.0431
3.44745e-008,1.0554
3.45112e-008,1.0667
3.45478e-008,1.0746
3.45845e-008,1.0779
3.46212e-008,1.0774
3.46579e-008,1.0753
3.46946e-008,1.0742
3.47312e-008,1.0754
3.47679e-008,1.0786
3.48046e-008,1.0830
3.48412e-008,1.0872
3.48779e-008,1.0903
3.49146e-008,1.0918
3.49513e-008,1.0916
3.49879e-008,1.0899
3.50246e-008,1.0876
3.50613e-008,1.0861
3.50980e-008,1.0868
3.51347e-008,1.0900
3.51713e-008,1.0950
3.52080e-008,1.1003
3.52447e-008,1.1043
3.52813e-008,1.1063
3.53180e-008,1.1064
3.53547e-008,1.1050
3.53914e-008,1.1028
3.54281e-008,1.1004
3.54647e-008,1.0986
3.55014e-008,1.0982
3.55381e-008,1.0991
3.55748e-008,1.1009
3.56114e-008,1.1023
3.56481e-008,1.1024
3.56848e-008,1.1008
3.57214e-008,1.0978
3.57581e-008,1.0943
3.57948e-008,1.0909
3.58315e-008,1.0882
3.58682e-008,1.0865
3.59048e-008,1.0862
3.59415e-008,1.0872
3.59782e-008,1.0890
3.60148e-008,1.0911
3.60515e-008,1.0925
3.60882e-008,1.0930
3.61249e-008,1.0928
3.61615e-008,1.0922
3.61982e-008,1.0915
3.62349e-008,1.0909
3.62716e-008,1.0905
3.63083e-008,1.0905
3.63449e-008,1.0908
3.63816e-008,1.0911
3.64183e-008,1.0915
3.64549e-008,1.0916
3.64916e-008,1.0915
3.65283e-008,1.0912
3.65650e-008,1.0909
3.66017e-008,1.0907
3.66383e-008,1.0907
3.66750e-008,1.0909
3.67117e-008,1.0911
3.67484e-008,1.0913
3.67850e-008,1.0914
3.68217e-008,1.0914
3.68584e-008,1.0913
3.68950e-008,1.0911
3.69317e-008,1.0909
3.69684e-008,1.0907
3.70051e-008,1.0905
3.70418e-008,1.0904
3.70784e-008,1.0904
3.71151e-008,1.0905
3.71518e-008,1.0906
3.71884e-008,1.0907
3.72251e-008,1.0908
3.72618e-008,1.0909
3.72985e-008,1.0910
3.73351e-008,1.0911
3.73718e-008,1.0911
3.74085e-008,1.0910
3.74452e-008,1.0909
3.74819e-008,1.0909
3.75185e-008,1.0909
3.75552e-008,1.0909
3.75919e-008,1.0910
3.76285e-008,1.0911
3.76652e-008,1.0912
3.77019e-008,1.0913
3.77386e-008,1.0913
3.77753e-008,1.0913
3.78119e-008,1.0912
3.78486e-008,1.0910
3.78853e-008,1.0908
3.79220e-008,1.0907
3.79586e-008,1.0908
3.79953e-008,1.0909
3.80320e-008,1.0910
3.80686e-008,1.0911
3.81053e-008,1.0912
3.81420e-008,1.0912
3.81787e-008,1.0912
3.82154e-008,1.0911
3.82520e-008,1.0910
3.82887e-008,1.0909
3.83254e-008,1.0909
3.83620e-008,1.0909
3.83987e-008,1.0910
3.84354e-008,1.0911
3.84721e-008,1.0912
3.85088e-008,1.0912
3.85454e-008,1.0912
3.85821e-008,1.0911
3.86188e-008,1.0910
3.86555e-008,1.0909
3.86921e-008,1.0909
3.87288e-008,1.0909
3.87655e-008,1.0910
3.88021e-008,1.0911
3.88388e-008,1.0911
3.88755e-008,1.0912
3.89122e-008,1.0912
3.89489e-008,1.0911
3.89855e-008,1.0910
3.90222e-008,1.0910
3.90589e-008,1.0909
3.90955e-008,1.0909
3.91322e-008,1.0910
3.91689e-008,1.0910
3.92056e-008,1.0911
3.92422e-008,1.0911
3.92789e-008,1.0911
3.93156e-008,1.0911
3.93523e-008,1.0910
3.93890e-008,1.0910
