.HEADER
..NAMES
Time,V U4.C8
5.8248e-009,0.3210
5.8634e-009,0.3212
5.9020e-009,0.3212
5.9405e-009,0.3211
5.9791e-009,0.3211
6.0177e-009,0.3213
6.0563e-009,0.3248
6.0948e-009,0.3387
6.1334e-009,0.3764
6.1720e-009,0.4529
6.2106e-009,0.5646
6.2492e-009,0.6923
6.2877e-009,0.7984
6.3263e-009,0.8734
6.3649e-009,0.9390
6.4035e-009,0.9962
6.4420e-009,1.0422
6.4806e-009,1.0766
6.5192e-009,1.1267
6.5577e-009,1.1577
6.5963e-009,1.1528
6.6349e-009,1.1331
6.6735e-009,1.0699
6.7121e-009,0.9610
6.7506e-009,0.8374
6.7892e-009,0.7183
6.8278e-009,0.6116
6.8664e-009,0.5279
6.9049e-009,0.4682
6.9435e-009,0.4247
6.9821e-009,0.3972
7.0206e-009,0.3789
7.0592e-009,0.3595
7.0978e-009,0.3480
7.1364e-009,0.3405
7.1749e-009,0.3300
7.2135e-009,0.3205
7.2521e-009,0.3176
7.2907e-009,0.3176
7.3293e-009,0.3188
7.3678e-009,0.3217
7.4064e-009,0.3239
7.4450e-009,0.3249
7.4835e-009,0.3256
7.5221e-009,0.3242
7.5607e-009,0.3229
7.5993e-009,0.3233
7.6379e-009,0.3229
7.6764e-009,0.3215
7.7150e-009,0.3214
7.7536e-009,0.3219
7.7922e-009,0.3218
7.8307e-009,0.3219
7.8693e-009,0.3220
7.9079e-009,0.3224
7.9464e-009,0.3285
7.9850e-009,0.3488
8.0236e-009,0.3992
8.0622e-009,0.4905
8.1008e-009,0.6115
8.1393e-009,0.7359
8.1779e-009,0.8281
8.2165e-009,0.8986
8.2550e-009,0.9611
8.2936e-009,1.0148
8.3322e-009,1.0557
8.3708e-009,1.0907
8.4093e-009,1.1422
8.4479e-009,1.1578
8.4865e-009,1.1489
8.5251e-009,1.1155
8.5637e-009,1.0340
8.6022e-009,0.9156
8.6408e-009,0.7928
8.6794e-009,0.6768
8.7179e-009,0.5779
8.7565e-009,0.5034
8.7951e-009,0.4506
8.8337e-009,0.4108
8.8722e-009,0.3775
8.9108e-009,0.3706
8.9494e-009,0.3910
8.9880e-009,0.4493
9.0266e-009,0.5444
9.0651e-009,0.6639
9.1037e-009,0.7741
9.1423e-009,0.8589
9.1808e-009,0.9322
9.2194e-009,0.9943
9.2580e-009,1.0439
9.2966e-009,1.0785
9.3352e-009,1.1014
9.3737e-009,1.1176
9.4123e-009,1.1302
9.4509e-009,1.1410
9.4895e-009,1.1523
9.5280e-009,1.1639
9.5666e-009,1.1712
9.6052e-009,1.1706
9.6437e-009,1.1691
9.6823e-009,1.1699
9.7209e-009,1.1716
9.7595e-009,1.1725
9.7981e-009,1.1766
9.8366e-009,1.1830
9.8752e-009,1.1782
9.9138e-009,1.1482
9.9524e-009,1.0714
9.9909e-009,0.9543
1.00295e-008,0.8361
1.00681e-008,0.7260
1.01066e-008,0.6227
1.01452e-008,0.5372
1.01838e-008,0.4745
1.02224e-008,0.4309
1.02610e-008,0.3922
1.02995e-008,0.3671
1.03381e-008,0.3802
1.03767e-008,0.4224
1.04152e-008,0.4991
1.04538e-008,0.6060
1.04924e-008,0.7283
1.05310e-008,0.8261
1.05695e-008,0.9027
1.06081e-008,0.9681
1.06467e-008,1.0228
1.06853e-008,1.0645
1.07239e-008,1.1024
1.07624e-008,1.1481
1.08010e-008,1.1582
1.08396e-008,1.1496
1.08781e-008,1.1050
1.09167e-008,1.0107
1.09553e-008,0.8918
1.09939e-008,0.7738
1.10324e-008,0.6595
1.10710e-008,0.5630
1.11096e-008,0.4923
1.11482e-008,0.4429
1.11868e-008,0.4040
1.12253e-008,0.3732
1.12639e-008,0.3730
1.13025e-008,0.4010
1.13410e-008,0.4675
1.13796e-008,0.5673
1.14182e-008,0.6889
1.14568e-008,0.7946
1.14953e-008,0.8759
1.15339e-008,0.9458
1.15725e-008,1.0055
1.16111e-008,1.0525
1.16497e-008,1.0844
1.16882e-008,1.1053
1.17268e-008,1.1207
1.17654e-008,1.1331
1.18039e-008,1.1439
1.18425e-008,1.1548
1.18811e-008,1.1660
1.19197e-008,1.1721
1.19583e-008,1.1706
1.19968e-008,1.1692
1.20354e-008,1.1703
1.20740e-008,1.1722
1.21126e-008,1.1729
1.21511e-008,1.1730
1.21897e-008,1.1735
1.22283e-008,1.1740
1.22668e-008,1.1747
1.23054e-008,1.1755
1.23440e-008,1.1769
1.23826e-008,1.1778
1.24212e-008,1.1771
1.24597e-008,1.1763
1.24983e-008,1.1765
1.25369e-008,1.1774
1.25755e-008,1.1777
1.26140e-008,1.1776
1.26526e-008,1.1776
1.26912e-008,1.1777
1.27297e-008,1.1776
1.27683e-008,1.1777
1.28069e-008,1.1779
1.28455e-008,1.1781
1.28841e-008,1.1779
1.29226e-008,1.1776
1.29612e-008,1.1776
1.29998e-008,1.1779
1.30383e-008,1.1780
1.30769e-008,1.1798
1.31155e-008,1.1847
1.31541e-008,1.1823
1.31926e-008,1.1559
1.32312e-008,1.0838
1.32698e-008,0.9680
1.33084e-008,0.8482
1.33470e-008,0.7389
1.33855e-008,0.6354
1.34241e-008,0.5472
1.34627e-008,0.4811
1.35012e-008,0.4358
1.35398e-008,0.4030
1.35784e-008,0.3800
1.36170e-008,0.3649
1.36555e-008,0.3548
1.36941e-008,0.3444
1.37327e-008,0.3306
1.37713e-008,0.3215
1.38099e-008,0.3205
1.38484e-008,0.3209
1.38870e-008,0.3207
1.39256e-008,0.3219
1.39641e-008,0.3243
1.40027e-008,0.3257
1.40413e-008,0.3306
1.40799e-008,0.3506
1.41185e-008,0.3999
1.41570e-008,0.4881
1.41956e-008,0.6051
1.42342e-008,0.7298
1.42728e-008,0.8258
1.43113e-008,0.8976
1.43499e-008,0.9600
1.43885e-008,1.0136
1.44270e-008,1.0552
1.44656e-008,1.0846
1.45042e-008,1.1056
1.45428e-008,1.1196
1.45814e-008,1.1312
1.46199e-008,1.1436
1.46585e-008,1.1566
1.46971e-008,1.1677
1.47357e-008,1.1712
1.47742e-008,1.1684
1.48128e-008,1.1674
1.48514e-008,1.1693
1.48899e-008,1.1715
1.49285e-008,1.1725
1.49671e-008,1.1734
1.50057e-008,1.1738
1.50443e-008,1.1738
1.50828e-008,1.1746
1.51214e-008,1.1760
1.51600e-008,1.1774
1.51985e-008,1.1777
1.52371e-008,1.1766
1.52757e-008,1.1761
1.53143e-008,1.1766
1.53528e-008,1.1775
1.53914e-008,1.1779
1.54300e-008,1.1807
1.54686e-008,1.1852
1.55071e-008,1.1791
1.55457e-008,1.1449
1.55843e-008,1.0620
1.56229e-008,0.9420
1.56615e-008,0.8248
1.57000e-008,0.7162
1.57386e-008,0.6149
1.57772e-008,0.5312
1.58158e-008,0.4702
1.58543e-008,0.4280
1.58929e-008,0.3973
1.59315e-008,0.3762
1.59701e-008,0.3624
1.60086e-008,0.3527
1.60472e-008,0.3415
1.60858e-008,0.3280
1.61243e-008,0.3208
1.61629e-008,0.3205
1.62015e-008,0.3207
1.62401e-008,0.3207
1.62786e-008,0.3224
1.63172e-008,0.3247
1.63558e-008,0.3261
1.63944e-008,0.3331
1.64329e-008,0.3579
1.64715e-008,0.4151
1.65101e-008,0.5106
1.65487e-008,0.6317
1.65873e-008,0.7530
1.66258e-008,0.8418
1.66644e-008,0.9113
1.67030e-008,0.9718
1.67416e-008,1.0234
1.67801e-008,1.0622
1.68187e-008,1.1006
1.68573e-008,1.1495
1.68959e-008,1.1569
1.69344e-008,1.1474
1.69730e-008,1.1071
1.70116e-008,1.0173
1.70501e-008,0.8963
1.70887e-008,0.7753
1.71273e-008,0.6611
1.71659e-008,0.5652
1.72044e-008,0.4944
1.72430e-008,0.4441
1.72816e-008,0.4087
1.73202e-008,0.3878
1.73588e-008,0.3689
1.73973e-008,0.3528
1.74359e-008,0.3448
1.74745e-008,0.3356
1.75131e-008,0.3246
1.75516e-008,0.3187
1.75902e-008,0.3180
1.76288e-008,0.3184
1.76674e-008,0.3204
1.77059e-008,0.3234
1.77445e-008,0.3249
1.77831e-008,0.3289
1.78216e-008,0.3436
1.78602e-008,0.3815
1.78988e-008,0.4596
1.79374e-008,0.5726
1.79759e-008,0.6992
1.80145e-008,0.8033
1.80531e-008,0.8786
1.80917e-008,0.9439
1.81302e-008,1.0003
1.81688e-008,1.0456
1.82074e-008,1.0792
1.82460e-008,1.1285
1.82846e-008,1.1587
1.83231e-008,1.1528
1.83617e-008,1.1314
1.84003e-008,1.0660
1.84389e-008,0.9556
1.84774e-008,0.8319
1.85160e-008,0.7133
1.85546e-008,0.6077
1.85932e-008,0.5248
1.86317e-008,0.4660
1.86703e-008,0.4233
1.87089e-008,0.3962
1.87474e-008,0.3782
1.87860e-008,0.3592
1.88246e-008,0.3479
1.88632e-008,0.3403
1.89017e-008,0.3298
1.89403e-008,0.3205
1.89789e-008,0.3177
1.90175e-008,0.3179
1.90560e-008,0.3191
1.90946e-008,0.3220
1.91332e-008,0.3242
1.91718e-008,0.3251
1.92104e-008,0.3258
1.92489e-008,0.3244
1.92875e-008,0.3232
1.93261e-008,0.3235
1.93647e-008,0.3230
1.94032e-008,0.3216
1.94418e-008,0.3216
1.94804e-008,0.3221
1.95190e-008,0.3220
1.95575e-008,0.3221
1.95961e-008,0.3222
1.96347e-008,0.3227
1.96732e-008,0.3292
1.97118e-008,0.3505
1.97504e-008,0.4027
1.97890e-008,0.4956
1.98275e-008,0.6174
1.98661e-008,0.7410
1.99047e-008,0.8317
1.99433e-008,0.9017
1.99819e-008,0.9639
2.00204e-008,1.0171
2.00590e-008,1.0573
2.00976e-008,1.0943
2.01362e-008,1.1455
2.01747e-008,1.1571
2.02133e-008,1.1484
2.02519e-008,1.1131
2.02905e-008,1.0293
2.03290e-008,0.9098
2.03676e-008,0.7874
2.04062e-008,0.6718
2.04447e-008,0.5739
2.04833e-008,0.5006
2.05219e-008,0.4484
2.05605e-008,0.4096
2.05990e-008,0.3776
2.06376e-008,0.3707
2.06762e-008,0.3927
2.07148e-008,0.4532
2.07533e-008,0.5497
2.07919e-008,0.6694
2.08305e-008,0.7785
2.08691e-008,0.8626
2.09077e-008,0.9353
2.09462e-008,0.9970
2.09848e-008,1.0458
2.10234e-008,1.0798
2.10620e-008,1.1026
2.11005e-008,1.1182
2.11391e-008,1.1306
2.11777e-008,1.1416
2.12163e-008,1.1530
2.12548e-008,1.1644
2.12934e-008,1.1713
2.13320e-008,1.1706
2.13705e-008,1.1691
2.14091e-008,1.1700
2.14477e-008,1.1717
2.14863e-008,1.1725
2.15248e-008,1.1728
2.15634e-008,1.1733
2.16020e-008,1.1736
2.16406e-008,1.1742
2.16791e-008,1.1753
2.17177e-008,1.1766
2.17563e-008,1.1776
2.17949e-008,1.1770
2.18335e-008,1.1762
2.18720e-008,1.1763
2.19106e-008,1.1771
2.19492e-008,1.1774
2.19878e-008,1.1775
2.20263e-008,1.1775
2.20649e-008,1.1775
2.21035e-008,1.1774
2.21420e-008,1.1775
2.21806e-008,1.1777
2.22192e-008,1.1779
2.22578e-008,1.1777
2.22963e-008,1.1774
2.23349e-008,1.1774
2.23735e-008,1.1777
2.24121e-008,1.1778
2.24506e-008,1.1778
2.24892e-008,1.1777
2.25278e-008,1.1777
2.25664e-008,1.1777
2.26050e-008,1.1777
2.26435e-008,1.1778
2.26821e-008,1.1779
2.27207e-008,1.1779
2.27593e-008,1.1778
2.27978e-008,1.1778
2.28364e-008,1.1779
2.28750e-008,1.1779
2.29136e-008,1.1788
2.29521e-008,1.1832
2.29907e-008,1.1848
2.30293e-008,1.1683
2.30678e-008,1.1128
2.31064e-008,1.0077
2.31450e-008,0.8850
2.31836e-008,0.7735
2.32221e-008,0.6674
2.32607e-008,0.5733
2.32993e-008,0.4996
2.33379e-008,0.4486
2.33764e-008,0.4098
2.34150e-008,0.3734
2.34536e-008,0.3711
2.34922e-008,0.4010
2.35308e-008,0.4632
2.35693e-008,0.5568
2.36079e-008,0.6771
2.36465e-008,0.7884
2.36851e-008,0.8720
2.37236e-008,0.9421
2.37622e-008,1.0011
2.38008e-008,1.0486
2.38394e-008,1.0821
2.38779e-008,1.1031
2.39165e-008,1.1187
2.39551e-008,1.1330
2.39936e-008,1.1442
2.40322e-008,1.1537
2.40708e-008,1.1645
2.41094e-008,1.1723
2.41479e-008,1.1717
2.41865e-008,1.1698
2.42251e-008,1.1703
2.42637e-008,1.1721
2.43023e-008,1.1733
2.43408e-008,1.1778
2.43794e-008,1.1835
2.44180e-008,1.1775
2.44566e-008,1.1440
2.44951e-008,1.0613
2.45337e-008,0.9418
2.45723e-008,0.8253
2.46109e-008,0.7160
2.46494e-008,0.6138
2.46880e-008,0.5302
2.47266e-008,0.4699
2.47651e-008,0.4276
2.48037e-008,0.3888
2.48423e-008,0.3671
2.48809e-008,0.3834
2.49194e-008,0.4289
2.49580e-008,0.5083
2.49966e-008,0.6178
2.50352e-008,0.7395
2.50737e-008,0.8346
2.51123e-008,0.9099
2.51509e-008,0.9741
2.51895e-008,1.0278
2.52281e-008,1.0681
2.52666e-008,1.0944
2.53052e-008,1.1115
2.53438e-008,1.1265
2.53824e-008,1.1391
2.54209e-008,1.1491
2.54595e-008,1.1592
2.54981e-008,1.1696
2.55367e-008,1.1728
2.55752e-008,1.1703
2.56138e-008,1.1697
2.56524e-008,1.1712
2.56909e-008,1.1728
2.57295e-008,1.1750
2.57681e-008,1.1816
2.58067e-008,1.1824
2.58452e-008,1.1649
2.58838e-008,1.1071
2.59224e-008,1.0004
2.59610e-008,0.8789
2.59995e-008,0.7676
2.60381e-008,0.6605
2.60767e-008,0.5670
2.61153e-008,0.4956
2.61539e-008,0.4460
2.61924e-008,0.4105
2.62310e-008,0.3852
2.62696e-008,0.3683
2.63082e-008,0.3569
2.63467e-008,0.3473
2.63853e-008,0.3341
2.64239e-008,0.3230
2.64625e-008,0.3204
2.65010e-008,0.3207
2.65396e-008,0.3203
2.65782e-008,0.3213
2.66167e-008,0.3238
2.66553e-008,0.3253
2.66939e-008,0.3252
2.67325e-008,0.3250
2.67710e-008,0.3249
2.68096e-008,0.3248
2.68482e-008,0.3234
2.68868e-008,0.3217
2.69254e-008,0.3220
2.69639e-008,0.3230
2.70025e-008,0.3226
2.70411e-008,0.3222
2.70797e-008,0.3224
2.71182e-008,0.3225
2.71568e-008,0.3248
2.71954e-008,0.3367
2.72340e-008,0.3706
2.72725e-008,0.4422
2.73111e-008,0.5504
2.73497e-008,0.6775
2.73882e-008,0.7882
2.74268e-008,0.8660
2.74654e-008,0.9322
2.75040e-008,0.9902
2.75425e-008,1.0379
2.75811e-008,1.0721
2.76197e-008,1.0970
2.76583e-008,1.1140
2.76968e-008,1.1258
2.77354e-008,1.1376
2.77740e-008,1.1508
2.78126e-008,1.1637
2.78512e-008,1.1709
2.78897e-008,1.1693
2.79283e-008,1.1669
2.79669e-008,1.1680
2.80055e-008,1.1705
2.80440e-008,1.1720
2.80826e-008,1.1729
2.81212e-008,1.1736
2.81598e-008,1.1735
2.81983e-008,1.1738
2.82369e-008,1.1751
2.82755e-008,1.1768
2.83140e-008,1.1777
2.83526e-008,1.1769
2.83912e-008,1.1759
2.84298e-008,1.1761
2.84683e-008,1.1771
2.85069e-008,1.1776
2.85455e-008,1.1787
2.85841e-008,1.1835
2.86226e-008,1.1838
2.86612e-008,1.1643
2.86998e-008,1.1037
2.87384e-008,0.9950
2.87770e-008,0.8731
2.88155e-008,0.7621
2.88541e-008,0.6564
2.88927e-008,0.5642
2.89313e-008,0.4933
2.89698e-008,0.4442
2.90084e-008,0.4055
2.90470e-008,0.3710
2.90855e-008,0.3728
2.91241e-008,0.4054
2.91627e-008,0.4711
2.92013e-008,0.5680
2.92398e-008,0.6897
2.92784e-008,0.7978
2.93170e-008,0.8795
2.93556e-008,0.9484
2.93941e-008,1.0064
2.94327e-008,1.0526
2.94713e-008,1.0884
2.95099e-008,1.1366
2.95485e-008,1.1586
2.95870e-008,1.1548
2.96256e-008,1.1254
2.96642e-008,1.0461
2.97028e-008,0.9306
2.97413e-008,0.8120
2.97799e-008,0.6956
2.98185e-008,0.5918
2.98570e-008,0.5124
2.98956e-008,0.4573
2.99342e-008,0.4168
2.99728e-008,0.3821
3.00113e-008,0.3695
3.00499e-008,0.3883
3.00885e-008,0.4418
3.01271e-008,0.5316
3.01657e-008,0.6487
3.02042e-008,0.7637
3.02428e-008,0.8510
3.02814e-008,0.9242
3.03199e-008,0.9873
3.03585e-008,1.0389
3.03971e-008,1.0764
3.04357e-008,1.1225
3.04743e-008,1.1571
3.05128e-008,1.1561
3.05514e-008,1.1384
3.05900e-008,1.0766
3.06285e-008,0.9697
3.06671e-008,0.8494
3.07057e-008,0.7317
3.07443e-008,0.6222
3.07829e-008,0.5348
3.08214e-008,0.4730
3.08600e-008,0.4286
3.08986e-008,0.3989
3.09372e-008,0.3799
3.09757e-008,0.3615
3.10143e-008,0.3496
3.10529e-008,0.3415
3.10914e-008,0.3306
3.11300e-008,0.3216
3.11686e-008,0.3189
3.12072e-008,0.3183
3.12458e-008,0.3188
3.12843e-008,0.3216
3.13229e-008,0.3243
3.13615e-008,0.3252
3.14000e-008,0.3258
3.14386e-008,0.3249
3.14772e-008,0.3237
3.15158e-008,0.3238
3.15544e-008,0.3231
3.15929e-008,0.3219
3.16315e-008,0.3219
3.16701e-008,0.3223
3.17087e-008,0.3221
3.17472e-008,0.3222
3.17858e-008,0.3224
3.18244e-008,0.3227
3.18629e-008,0.3281
3.19015e-008,0.3471
3.19401e-008,0.3950
3.19787e-008,0.4835
3.20173e-008,0.6030
3.20558e-008,0.7285
3.20944e-008,0.8233
3.21330e-008,0.8944
3.21715e-008,0.9574
3.22101e-008,1.0118
3.22487e-008,1.0536
3.22873e-008,1.0893
3.23259e-008,1.1414
3.23644e-008,1.1578
3.24030e-008,1.1501
3.24416e-008,1.1195
3.24801e-008,1.0410
3.25187e-008,0.9236
3.25573e-008,0.8009
3.25959e-008,0.6841
3.26344e-008,0.5837
3.26730e-008,0.5077
3.27116e-008,0.4536
3.27502e-008,0.4136
3.27888e-008,0.3803
3.28273e-008,0.3700
3.28659e-008,0.3887
3.29045e-008,0.4445
3.29430e-008,0.5375
3.29816e-008,0.6558
3.30202e-008,0.7679
3.30588e-008,0.8539
3.30974e-008,0.9277
3.31359e-008,0.9907
3.31745e-008,1.0411
3.32131e-008,1.0776
3.32516e-008,1.1233
3.32902e-008,1.1576
3.33288e-008,1.1555
3.33674e-008,1.1357
3.34060e-008,1.0719
3.34445e-008,0.9639
3.34831e-008,0.8430
3.35217e-008,0.7251
3.35603e-008,0.6171
3.35988e-008,0.5312
3.36374e-008,0.4703
3.36760e-008,0.4264
3.37145e-008,0.3972
3.37531e-008,0.3788
3.37917e-008,0.3607
3.38303e-008,0.3489
3.38689e-008,0.3407
3.39074e-008,0.3300
3.39460e-008,0.3212
3.39846e-008,0.3184
3.40231e-008,0.3181
3.40617e-008,0.3188
3.41003e-008,0.3216
3.41389e-008,0.3241
3.41775e-008,0.3258
3.42160e-008,0.3336
3.42546e-008,0.3572
3.42932e-008,0.4127
3.43318e-008,0.5088
3.43703e-008,0.6312
3.44089e-008,0.7522
3.44475e-008,0.8402
3.44860e-008,0.9099
3.45246e-008,0.9710
3.45632e-008,1.0229
3.46018e-008,1.0618
3.46404e-008,1.1002
3.46789e-008,1.1493
3.47175e-008,1.1567
3.47561e-008,1.1470
3.47946e-008,1.1072
3.48332e-008,1.0186
3.48718e-008,0.8976
3.49104e-008,0.7760
3.49490e-008,0.6617
3.49875e-008,0.5659
3.50261e-008,0.4949
3.50647e-008,0.4443
3.51032e-008,0.4062
3.51418e-008,0.3756
3.51804e-008,0.3718
3.52190e-008,0.3968
3.52575e-008,0.4614
3.52961e-008,0.5608
3.53347e-008,0.6813
3.53733e-008,0.7877
3.54119e-008,0.8703
3.54504e-008,0.9418
3.54890e-008,1.0024
3.55276e-008,1.0498
3.55661e-008,1.0863
3.56047e-008,1.1362
3.56433e-008,1.1585
3.56819e-008,1.1538
3.57205e-008,1.1268
3.57590e-008,1.0526
3.57976e-008,0.9385
3.58362e-008,0.8182
3.58747e-008,0.7013
3.59133e-008,0.5970
3.59519e-008,0.5165
3.59905e-008,0.4599
3.60290e-008,0.4191
3.60676e-008,0.3935
3.61062e-008,0.3749
3.61448e-008,0.3571
3.61834e-008,0.3473
3.62219e-008,0.3388
3.62605e-008,0.3277
3.62991e-008,0.3201
3.63376e-008,0.3184
3.63762e-008,0.3181
3.64148e-008,0.3192
3.64534e-008,0.3223
3.64920e-008,0.3244
3.65305e-008,0.3253
3.65691e-008,0.3256
3.66077e-008,0.3242
3.66462e-008,0.3234
3.66848e-008,0.3236
3.67234e-008,0.3227
3.67620e-008,0.3216
3.68006e-008,0.3219
3.68391e-008,0.3221
3.68777e-008,0.3219
3.69163e-008,0.3221
3.69549e-008,0.3222
3.69934e-008,0.3232
3.70320e-008,0.3312
3.70706e-008,0.3559
3.71091e-008,0.4141
3.71477e-008,0.5124
3.71863e-008,0.6366
3.72249e-008,0.7569
3.72635e-008,0.8428
3.73020e-008,0.9116
3.73406e-008,0.9724
3.73792e-008,1.0240
3.74177e-008,1.0623
3.74563e-008,1.1007
3.74949e-008,1.1496
3.75335e-008,1.1565
3.75721e-008,1.1457
3.76106e-008,1.1037
3.76492e-008,1.0127
3.76878e-008,0.8912
3.77263e-008,0.7695
3.77649e-008,0.6558
3.78035e-008,0.5614
3.78421e-008,0.4917
3.78806e-008,0.4421
3.79192e-008,0.4072
3.79578e-008,0.3867
3.79964e-008,0.3680
3.80350e-008,0.3521
3.80735e-008,0.3441
3.81121e-008,0.3350
3.81507e-008,0.3242
3.81892e-008,0.3183
3.82278e-008,0.3176
3.82664e-008,0.3182
3.83050e-008,0.3204
3.83436e-008,0.3234
3.83821e-008,0.3248
3.84207e-008,0.3290
3.84593e-008,0.3444
3.84978e-008,0.3838
3.85364e-008,0.4635
3.85750e-008,0.5777
3.86136e-008,0.7042
3.86521e-008,0.8067
3.86907e-008,0.8813
3.87293e-008,0.9463
3.87679e-008,1.0023
3.88065e-008,1.0470
3.88450e-008,1.0785
3.88836e-008,1.1013
3.89222e-008,1.1167
3.89607e-008,1.1279
3.89993e-008,1.1399
3.90379e-008,1.1535
3.90765e-008,1.1659
3.91151e-008,1.1709
3.91536e-008,1.1684
3.91922e-008,1.1670
3.92308e-008,1.1685
3.92693e-008,1.1708
3.93079e-008,1.1721
3.93465e-008,1.1773
3.93851e-008,1.1834
3.94237e-008,1.1774
3.94622e-008,1.1459
3.95008e-008,1.0677
3.95394e-008,0.9499
3.95780e-008,0.8313
3.96165e-008,0.7211
3.96551e-008,0.6187
3.96937e-008,0.5344
3.97322e-008,0.4726
3.97708e-008,0.4295
3.98094e-008,0.3985
3.98480e-008,0.3772
3.98866e-008,0.3625
3.99251e-008,0.3524
3.99637e-008,0.3418
4.00023e-008,0.3286
4.00408e-008,0.3207
4.00794e-008,0.3199
4.01180e-008,0.3201
4.01566e-008,0.3203
4.01952e-008,0.3220
4.02337e-008,0.3243
4.02723e-008,0.3250
4.03109e-008,0.3248
4.03494e-008,0.3246
4.03880e-008,0.3246
4.04266e-008,0.3241
4.04652e-008,0.3224
4.05037e-008,0.3214
4.05423e-008,0.3222
4.05809e-008,0.3226
4.06195e-008,0.3222
4.06581e-008,0.3221
4.06966e-008,0.3222
4.07352e-008,0.3219
4.07738e-008,0.3214
4.08123e-008,0.3213
4.08509e-008,0.3214
4.08895e-008,0.3214
4.09281e-008,0.3212
4.09667e-008,0.3210
4.10052e-008,0.3212
4.10438e-008,0.3215
4.10824e-008,0.3213
4.11209e-008,0.3212
4.11595e-008,0.3212
4.11981e-008,0.3212
4.12367e-008,0.3211
4.12752e-008,0.3211
4.13138e-008,0.3211
4.13524e-008,0.3212
4.13910e-008,0.3211
4.14296e-008,0.3210
