.HEADER
..NAMES
Time,V U2.E3
.DATA
2.28364e-008,0.3237
2.28750e-008,0.3234
2.29136e-008,0.3229
2.29521e-008,0.3228
2.29907e-008,0.3228
2.30293e-008,0.3225
2.30678e-008,0.3225
2.31064e-008,0.3226
2.31450e-008,0.3226
2.31836e-008,0.3230
2.32221e-008,0.3264
2.32607e-008,0.3386
2.32993e-008,0.3712
2.33379e-008,0.4367
2.33764e-008,0.5342
2.34150e-008,0.6520
2.34536e-008,0.7588
2.34922e-008,0.8504
2.35308e-008,0.9301
2.35693e-008,0.9942
2.36079e-008,1.0412
2.36465e-008,1.0733
2.36851e-008,1.0955
2.37236e-008,1.1115
2.37622e-008,1.1229
2.38008e-008,1.1327
2.38394e-008,1.1429
2.38779e-008,1.1540
2.39165e-008,1.1641
2.39551e-008,1.1713
2.39936e-008,1.1729
2.40322e-008,1.1720
2.40708e-008,1.1722
2.41094e-008,1.1727
2.41479e-008,1.1759
2.41865e-008,1.1790
2.42251e-008,1.1750
2.42637e-008,1.1515
2.43023e-008,1.0891
2.43408e-008,0.9918
2.43794e-008,0.8847
2.44180e-008,0.7716
2.44566e-008,0.6603
2.44951e-008,0.5628
2.45337e-008,0.4869
2.45723e-008,0.4347
2.46109e-008,0.3941
2.46494e-008,0.3696
2.46880e-008,0.3764
2.47266e-008,0.4090
2.47651e-008,0.4753
2.48037e-008,0.5725
2.48423e-008,0.6806
2.48809e-008,0.7773
2.49194e-008,0.8685
2.49580e-008,0.9474
2.49966e-008,1.0086
2.50352e-008,1.0527
2.50737e-008,1.0936
2.51123e-008,1.1352
2.51509e-008,1.1468
2.51895e-008,1.1460
2.52281e-008,1.1161
2.52666e-008,1.0426
2.53052e-008,0.9426
2.53438e-008,0.8307
2.53824e-008,0.7138
2.54209e-008,0.6049
2.54595e-008,0.5170
2.54981e-008,0.4548
2.55367e-008,0.4123
2.55752e-008,0.3824
2.56138e-008,0.3666
2.56524e-008,0.3592
2.56909e-008,0.3507
2.57295e-008,0.3443
2.57681e-008,0.3376
2.58067e-008,0.3284
2.58452e-008,0.3211
2.58838e-008,0.3173
2.59224e-008,0.3160
2.59610e-008,0.3164
2.59995e-008,0.3189
2.60381e-008,0.3261
2.60767e-008,0.3428
2.61153e-008,0.3789
2.61539e-008,0.4478
2.61924e-008,0.5468
2.62310e-008,0.6629
2.62696e-008,0.7672
2.63082e-008,0.8571
2.63467e-008,0.9350
2.63853e-008,0.9978
2.64239e-008,1.0443
2.64625e-008,1.0780
2.65010e-008,1.1223
2.65396e-008,1.1432
2.65782e-008,1.1484
2.66167e-008,1.1332
2.66553e-008,1.0781
2.66939e-008,0.9880
2.67325e-008,0.8819
