.HEADER
..NAMES
Time,V U3.P8
1.22495e-008,0.6172
1.22861e-008,0.7068
1.23228e-008,0.7927
1.23595e-008,0.8642
1.23961e-008,0.9143
1.24328e-008,0.9424
1.24695e-008,0.9535
1.25062e-008,0.9536
1.25429e-008,0.9491
1.25795e-008,0.9464
1.26162e-008,0.9508
1.26529e-008,0.9653
1.26895e-008,0.9889
1.27262e-008,1.0168
1.27629e-008,1.0426
1.27996e-008,1.0617
1.28363e-008,1.0727
1.28729e-008,1.0765
1.29096e-008,1.0754
1.29463e-008,1.0722
1.29829e-008,1.0699
1.30196e-008,1.0709
1.30563e-008,1.0760
1.30930e-008,1.0838
1.31297e-008,1.0921
1.31663e-008,1.0985
1.32030e-008,1.1017
1.32397e-008,1.1012
1.32763e-008,1.0978
1.33130e-008,1.0938
1.33497e-008,1.0915
1.33864e-008,1.0921
1.34231e-008,1.0955
1.34597e-008,1.1007
1.34964e-008,1.1063
1.35331e-008,1.1109
1.35697e-008,1.1131
1.36064e-008,1.1127
1.36431e-008,1.1099
1.36798e-008,1.1058
1.37165e-008,1.1020
1.37531e-008,1.0996
1.37898e-008,1.0992
1.38265e-008,1.1004
1.38631e-008,1.1021
1.38998e-008,1.1030
1.39365e-008,1.1022
1.39732e-008,1.0992
1.40099e-008,1.0945
1.40465e-008,1.0887
1.40832e-008,1.0831
1.41199e-008,1.0787
1.41565e-008,1.0764
1.41932e-008,1.0769
1.42299e-008,1.0799
1.42666e-008,1.0840
1.43033e-008,1.0879
1.43399e-008,1.0909
1.43766e-008,1.0926
1.44133e-008,1.0925
1.44499e-008,1.0909
1.44866e-008,1.0882
1.45233e-008,1.0854
1.45600e-008,1.0833
1.45967e-008,1.0824
1.46333e-008,1.0829
1.46700e-008,1.0842
1.47067e-008,1.0861
1.47433e-008,1.0881
1.47800e-008,1.0902
1.48167e-008,1.0919
1.48534e-008,1.0926
1.48901e-008,1.0901
1.49267e-008,1.0809
1.49634e-008,1.0606
1.50001e-008,1.0256
1.50368e-008,0.9745
1.50734e-008,0.9069
1.51101e-008,0.8242
1.51468e-008,0.7319
1.51834e-008,0.6400
1.52201e-008,0.5592
1.52568e-008,0.4967
1.52935e-008,0.4562
1.53301e-008,0.4371
1.53668e-008,0.4353
1.54035e-008,0.4439
1.54402e-008,0.4547
1.54769e-008,0.4598
1.55135e-008,0.4537
1.55502e-008,0.4360
1.55869e-008,0.4104
1.56236e-008,0.3829
1.56602e-008,0.3586
1.56969e-008,0.3414
1.57336e-008,0.3329
1.57703e-008,0.3322
1.58069e-008,0.3366
1.58436e-008,0.3424
1.58803e-008,0.3462
1.59169e-008,0.3461
1.59536e-008,0.3419
1.59903e-008,0.3356
1.60270e-008,0.3297
1.60636e-008,0.3261
1.61003e-008,0.3257
1.61370e-008,0.3280
1.61737e-008,0.3314
1.62104e-008,0.3339
1.62470e-008,0.3341
1.62837e-008,0.3313
1.63204e-008,0.3259
1.63571e-008,0.3194
1.63937e-008,0.3136
1.64304e-008,0.3100
1.64671e-008,0.3096
1.65037e-008,0.3119
1.65404e-008,0.3161
1.65771e-008,0.3205
1.66138e-008,0.3238
1.66504e-008,0.3255
1.66871e-008,0.3269
1.67238e-008,0.3313
1.67605e-008,0.3439
1.67972e-008,0.3704
1.68338e-008,0.4142
1.68705e-008,0.4755
1.69072e-008,0.5518
1.69439e-008,0.6385
1.69805e-008,0.7287
1.70172e-008,0.8122
1.70539e-008,0.8793
1.70905e-008,0.9244
1.71272e-008,0.9487
1.71639e-008,0.9570
1.72006e-008,0.9555
1.72372e-008,0.9507
1.72739e-008,0.9491
1.73106e-008,0.9560
1.73473e-008,0.9732
1.73840e-008,0.9984
1.74206e-008,1.0262
1.74573e-008,1.0505
1.74940e-008,1.0676
1.75307e-008,1.0766
1.75673e-008,1.0789
1.76040e-008,1.0766
1.76407e-008,1.0727
1.76773e-008,1.0704
1.77140e-008,1.0720
1.77507e-008,1.0776
1.77874e-008,1.0857
1.78240e-008,1.0936
1.78607e-008,1.0992
1.78974e-008,1.1014
1.79341e-008,1.1003
1.79708e-008,1.0970
1.80074e-008,1.0935
1.80441e-008,1.0916
1.80808e-008,1.0926
1.81175e-008,1.0963
1.81541e-008,1.1016
1.81908e-008,1.1069
1.82275e-008,1.1108
1.82641e-008,1.1122
1.83008e-008,1.1111
1.83375e-008,1.1081
1.83742e-008,1.1042
1.84108e-008,1.1009
1.84475e-008,1.0991
1.84842e-008,1.0995
1.85209e-008,1.1014
1.85576e-008,1.1039
1.85942e-008,1.1051
1.86309e-008,1.1022
1.86676e-008,1.0908
1.87043e-008,1.0665
1.87409e-008,1.0264
1.87776e-008,0.9704
1.88143e-008,0.8994
1.88509e-008,0.8153
1.88876e-008,0.7240
1.89243e-008,0.6352
1.89610e-008,0.5587
1.89976e-008,0.5006
1.90343e-008,0.4629
1.90710e-008,0.4444
1.91077e-008,0.4411
1.91444e-008,0.4466
1.91810e-008,0.4533
1.92177e-008,0.4545
1.92544e-008,0.4457
1.92911e-008,0.4269
1.93277e-008,0.4022
1.93644e-008,0.3770
1.94011e-008,0.3559
1.94377e-008,0.3414
1.94744e-008,0.3351
1.95111e-008,0.3374
1.95478e-008,0.3486
1.95844e-008,0.3704
1.96211e-008,0.4050
1.96578e-008,0.4536
1.96945e-008,0.5154
1.97312e-008,0.5900
1.97678e-008,0.6756
1.98045e-008,0.7662
1.98412e-008,0.8504
1.98779e-008,0.9165
1.99145e-008,0.9590
1.99512e-008,0.9787
1.99879e-008,0.9799
2.00245e-008,0.9686
2.00612e-008,0.9530
2.00979e-008,0.9422
2.01346e-008,0.9437
2.01712e-008,0.9604
2.02079e-008,0.9891
2.02446e-008,1.0219
2.02813e-008,1.0505
2.03179e-008,1.0701
2.03546e-008,1.0794
2.03913e-008,1.0794
2.04280e-008,1.0731
2.04647e-008,1.0647
2.05013e-008,1.0574
2.05380e-008,1.0507
2.05747e-008,1.0400
2.06114e-008,1.0190
2.06480e-008,0.9822
2.06847e-008,0.9253
2.07214e-008,0.8472
2.07580e-008,0.7527
2.07947e-008,0.6541
2.08314e-008,0.5649
2.08681e-008,0.4955
2.09047e-008,0.4511
2.09414e-008,0.4323
2.09781e-008,0.4346
2.10148e-008,0.4492
2.10515e-008,0.4656
2.10881e-008,0.4741
2.11248e-008,0.4685
2.11615e-008,0.4487
2.11982e-008,0.4199
2.12348e-008,0.3895
2.12715e-008,0.3638
2.13082e-008,0.3466
2.13448e-008,0.3396
2.13815e-008,0.3423
2.14182e-008,0.3529
2.14549e-008,0.3709
2.14915e-008,0.3974
2.15282e-008,0.4345
2.15649e-008,0.4837
2.16016e-008,0.5461
2.16383e-008,0.6224
2.16749e-008,0.7095
2.17116e-008,0.7981
2.17483e-008,0.8760
2.17850e-008,0.9339
2.18216e-008,0.9690
2.18583e-008,0.9826
2.18950e-008,0.9789
2.19316e-008,0.9648
2.19683e-008,0.9497
2.20050e-008,0.9428
2.20417e-008,0.9500
2.20783e-008,0.9711
2.21150e-008,1.0007
2.21517e-008,1.0308
2.21884e-008,1.0554
2.22251e-008,1.0713
2.22617e-008,1.0777
2.22984e-008,1.0762
2.23351e-008,1.0703
2.23718e-008,1.0637
2.24084e-008,1.0574
2.24451e-008,1.0481
2.24818e-008,1.0301
2.25184e-008,0.9983
2.25551e-008,0.9484
2.25918e-008,0.8777
2.26285e-008,0.7881
2.26651e-008,0.6894
2.27018e-008,0.5956
2.27385e-008,0.5186
2.27752e-008,0.4654
2.28119e-008,0.4380
2.28485e-008,0.4337
2.28852e-008,0.4456
2.29219e-008,0.4635
2.29586e-008,0.4771
2.29952e-008,0.4783
2.30319e-008,0.4642
2.30686e-008,0.4381
2.31052e-008,0.4071
2.31419e-008,0.3780
2.31786e-008,0.3560
2.32153e-008,0.3438
2.32519e-008,0.3418
2.32886e-008,0.3491
2.33253e-008,0.3650
2.33620e-008,0.3905
2.33987e-008,0.4269
2.34353e-008,0.4750
2.34720e-008,0.5352
2.35087e-008,0.6082
2.35454e-008,0.6923
2.35820e-008,0.7801
2.36187e-008,0.8597
2.36554e-008,0.9212
2.36920e-008,0.9606
2.37287e-008,0.9787
2.37654e-008,0.9791
2.38021e-008,0.9676
2.38387e-008,0.9528
2.38754e-008,0.9439
2.39121e-008,0.9474
2.39488e-008,0.9650
2.39855e-008,0.9925
2.40221e-008,1.0224
2.40588e-008,1.0481
2.40955e-008,1.0660
2.41322e-008,1.0748
2.41688e-008,1.0751
2.42055e-008,1.0697
2.42422e-008,1.0630
2.42788e-008,1.0592
2.43155e-008,1.0609
2.43522e-008,1.0679
2.43889e-008,1.0780
2.44255e-008,1.0878
2.44622e-008,1.0945
2.44989e-008,1.0970
2.45356e-008,1.0957
2.45723e-008,1.0924
2.46089e-008,1.0888
2.46456e-008,1.0869
2.46823e-008,1.0878
2.47190e-008,1.0914
2.47556e-008,1.0967
2.47923e-008,1.1021
2.48290e-008,1.1059
2.48657e-008,1.1073
2.49023e-008,1.1063
2.49390e-008,1.1037
2.49757e-008,1.1006
2.50123e-008,1.0983
2.50490e-008,1.0974
2.50857e-008,1.0977
2.51224e-008,1.0988
2.51590e-008,1.0996
2.51957e-008,1.0993
2.52324e-008,1.0972
2.52691e-008,1.0936
2.53058e-008,1.0889
2.53424e-008,1.0841
2.53791e-008,1.0802
2.54158e-008,1.0779
2.54525e-008,1.0777
2.54891e-008,1.0796
2.55258e-008,1.0827
2.55625e-008,1.0861
2.55991e-008,1.0892
2.56358e-008,1.0915
2.56725e-008,1.0924
2.57092e-008,1.0918
2.57458e-008,1.0903
2.57825e-008,1.0882
2.58192e-008,1.0863
2.58559e-008,1.0848
2.58926e-008,1.0842
2.59292e-008,1.0845
2.59659e-008,1.0856
2.60026e-008,1.0874
2.60393e-008,1.0897
2.60759e-008,1.0919
2.61126e-008,1.0932
2.61493e-008,1.0910
2.61859e-008,1.0814
2.62226e-008,1.0598
2.62593e-008,1.0229
2.62960e-008,0.9696
2.63326e-008,0.8997
2.63693e-008,0.8152
2.64060e-008,0.7224
2.64427e-008,0.6314
2.64794e-008,0.5525
2.65160e-008,0.4924
2.65527e-008,0.4543
2.65894e-008,0.4372
2.66261e-008,0.4365
2.66627e-008,0.4454
2.66994e-008,0.4555
2.67361e-008,0.4593
2.67727e-008,0.4520
2.68094e-008,0.4334
2.68461e-008,0.4077
2.68828e-008,0.3806
2.69194e-008,0.3571
2.69561e-008,0.3407
2.69928e-008,0.3329
2.70295e-008,0.3327
2.70662e-008,0.3374
2.71028e-008,0.3436
2.71395e-008,0.3481
2.71762e-008,0.3490
2.72129e-008,0.3462
2.72495e-008,0.3417
2.72862e-008,0.3376
2.73229e-008,0.3353
2.73595e-008,0.3351
2.73962e-008,0.3365
2.74329e-008,0.3384
2.74696e-008,0.3391
2.75062e-008,0.3372
2.75429e-008,0.3327
2.75796e-008,0.3265
2.76163e-008,0.3200
2.76530e-008,0.3150
2.76896e-008,0.3127
2.77263e-008,0.3135
2.77630e-008,0.3167
2.77997e-008,0.3210
2.78363e-008,0.3249
2.78730e-008,0.3271
2.79097e-008,0.3270
2.79463e-008,0.3248
2.79830e-008,0.3215
2.80197e-008,0.3185
2.80564e-008,0.3171
2.80930e-008,0.3178
2.81297e-008,0.3206
2.81664e-008,0.3248
2.82031e-008,0.3291
2.82398e-008,0.3326
2.82764e-008,0.3345
2.83131e-008,0.3345
2.83498e-008,0.3328
2.83865e-008,0.3301
2.84231e-008,0.3270
2.84598e-008,0.3246
2.84965e-008,0.3234
2.85331e-008,0.3235
2.85698e-008,0.3245
2.86065e-008,0.3259
2.86432e-008,0.3273
2.86798e-008,0.3285
2.87165e-008,0.3292
2.87532e-008,0.3293
2.87899e-008,0.3289
2.88266e-008,0.3283
2.88632e-008,0.3282
2.88999e-008,0.3302
2.89366e-008,0.3373
2.89733e-008,0.3534
2.90099e-008,0.3827
2.90466e-008,0.4272
2.90833e-008,0.4867
2.91199e-008,0.5592
2.91566e-008,0.6414
2.91933e-008,0.7271
2.92300e-008,0.8068
2.92666e-008,0.8716
2.93033e-008,0.9171
2.93400e-008,0.9443
2.93767e-008,0.9569
2.94133e-008,0.9592
2.94500e-008,0.9569
2.94867e-008,0.9563
2.95234e-008,0.9624
2.95601e-008,0.9774
2.95967e-008,0.9995
2.96334e-008,1.0239
2.96701e-008,1.0456
2.97068e-008,1.0619
2.97434e-008,1.0722
2.97801e-008,1.0771
2.98168e-008,1.0782
2.98534e-008,1.0774
2.98901e-008,1.0750
2.99268e-008,1.0681
2.99635e-008,1.0513
3.00002e-008,1.0196
3.00368e-008,0.9706
3.00735e-008,0.9032
3.01102e-008,0.8177
3.01469e-008,0.7201
3.01835e-008,0.6234
3.02202e-008,0.5416
3.02569e-008,0.4832
3.02935e-008,0.4499
3.03302e-008,0.4394
3.03669e-008,0.4463
3.04036e-008,0.4620
3.04403e-008,0.4768
3.04769e-008,0.4818
3.05136e-008,0.4720
3.05503e-008,0.4484
3.05869e-008,0.4176
3.06236e-008,0.3874
3.06603e-008,0.3634
3.06970e-008,0.3484
3.07336e-008,0.3433
3.07703e-008,0.3469
3.08070e-008,0.3582
3.08437e-008,0.3772
3.08804e-008,0.4055
3.09170e-008,0.4451
3.09537e-008,0.4969
3.09904e-008,0.5620
3.10270e-008,0.6405
3.10637e-008,0.7284
3.11004e-008,0.8154
3.11371e-008,0.8889
3.11738e-008,0.9411
3.12104e-008,0.9704
3.12471e-008,0.9794
3.12838e-008,0.9728
3.13205e-008,0.9582
3.13571e-008,0.9447
3.13938e-008,0.9411
3.14305e-008,0.9520
3.14671e-008,0.9761
3.15038e-008,1.0069
3.15405e-008,1.0363
3.15772e-008,1.0587
3.16139e-008,1.0719
3.16505e-008,1.0759
3.16872e-008,1.0727
3.17239e-008,1.0658
3.17605e-008,1.0583
3.17972e-008,1.0500
3.18339e-008,1.0372
3.18706e-008,1.0143
3.19072e-008,0.9764
3.19439e-008,0.9197
3.19806e-008,0.8424
3.20173e-008,0.7492
3.20540e-008,0.6514
3.20906e-008,0.5626
3.21273e-008,0.4930
3.21640e-008,0.4482
3.22006e-008,0.4288
3.22373e-008,0.4307
3.22740e-008,0.4455
3.23107e-008,0.4629
3.23474e-008,0.4730
3.23840e-008,0.4693
3.24207e-008,0.4508
3.24574e-008,0.4226
3.24941e-008,0.3920
3.25307e-008,0.3655
3.25674e-008,0.3472
3.26041e-008,0.3392
3.26407e-008,0.3413
3.26774e-008,0.3521
3.27141e-008,0.3714
3.27508e-008,0.4000
3.27875e-008,0.4394
3.28241e-008,0.4904
3.28608e-008,0.5539
3.28975e-008,0.6303
3.29341e-008,0.7164
3.29708e-008,0.8032
3.30075e-008,0.8787
3.30442e-008,0.9345
3.30808e-008,0.9681
3.31175e-008,0.9812
3.31542e-008,0.9778
3.31909e-008,0.9647
3.32276e-008,0.9509
3.32642e-008,0.9452
3.33009e-008,0.9530
3.33376e-008,0.9741
3.33742e-008,1.0031
3.34109e-008,1.0322
3.34476e-008,1.0557
3.34843e-008,1.0708
3.35210e-008,1.0770
3.35576e-008,1.0757
3.35943e-008,1.0702
3.36310e-008,1.0637
3.36677e-008,1.0567
3.37043e-008,1.0456
3.37410e-008,1.0249
3.37777e-008,0.9898
3.38143e-008,0.9363
3.38510e-008,0.8623
3.38877e-008,0.7708
3.39244e-008,0.6722
3.39611e-008,0.5805
3.39977e-008,0.5069
3.40344e-008,0.4575
3.40711e-008,0.4337
3.41077e-008,0.4322
3.41444e-008,0.4455
3.41811e-008,0.4633
3.42178e-008,0.4755
3.42545e-008,0.4745
3.42911e-008,0.4583
3.43278e-008,0.4310
3.43645e-008,0.4000
3.44012e-008,0.3719
3.44378e-008,0.3515
3.44745e-008,0.3410
3.45112e-008,0.3408
3.45478e-008,0.3499
3.45845e-008,0.3678
3.46212e-008,0.3956
3.46579e-008,0.4346
3.46946e-008,0.4853
3.47312e-008,0.5483
3.47679e-008,0.6243
3.48046e-008,0.7106
3.48412e-008,0.7986
3.48779e-008,0.8762
3.49146e-008,0.9342
3.49513e-008,0.9697
3.49879e-008,0.9842
3.50246e-008,0.9815
3.50613e-008,0.9682
3.50980e-008,0.9532
3.51347e-008,0.9458
3.51713e-008,0.9519
3.52080e-008,0.9722
3.52447e-008,1.0014
3.52813e-008,1.0316
3.53180e-008,1.0563
3.53547e-008,1.0726
3.53914e-008,1.0795
3.54281e-008,1.0782
3.54647e-008,1.0721
3.55014e-008,1.0647
3.55381e-008,1.0571
3.55748e-008,1.0465
3.56114e-008,1.0275
3.56481e-008,0.9951
3.56848e-008,0.9450
3.57214e-008,0.8744
3.57581e-008,0.7852
3.57948e-008,0.6870
3.58315e-008,0.5936
3.58682e-008,0.5168
3.59048e-008,0.4634
3.59415e-008,0.4355
3.59782e-008,0.4308
3.60148e-008,0.4421
3.60515e-008,0.4598
3.60882e-008,0.4733
3.61249e-008,0.4744
3.61615e-008,0.4603
3.61982e-008,0.4343
3.62349e-008,0.4036
3.62716e-008,0.3750
3.63083e-008,0.3535
3.63449e-008,0.3416
3.63816e-008,0.3392
3.64183e-008,0.3434
3.64549e-008,0.3495
3.64916e-008,0.3532
3.65283e-008,0.3520
3.65650e-008,0.3455
3.66017e-008,0.3359
3.66383e-008,0.3267
3.66750e-008,0.3208
3.67117e-008,0.3196
3.67484e-008,0.3230
3.67850e-008,0.3291
3.68217e-008,0.3353
3.68584e-008,0.3389
3.68950e-008,0.3382
3.69317e-008,0.3333
3.69684e-008,0.3254
3.70051e-008,0.3171
3.70418e-008,0.3106
3.70784e-008,0.3074
3.71151e-008,0.3079
3.71518e-008,0.3116
3.71884e-008,0.3169
3.72251e-008,0.3221
3.72618e-008,0.3255
3.72985e-008,0.3262
3.73351e-008,0.3244
3.73718e-008,0.3209
3.74085e-008,0.3172
3.74452e-008,0.3146
3.74819e-008,0.3140
3.75185e-008,0.3154
3.75552e-008,0.3182
3.75919e-008,0.3216
3.76285e-008,0.3249
3.76652e-008,0.3275
3.77019e-008,0.3288
3.77386e-008,0.3283
3.77753e-008,0.3263
3.78119e-008,0.3239
3.78486e-008,0.3221
3.78853e-008,0.3211
3.79220e-008,0.3210
3.79586e-008,0.3217
3.79953e-008,0.3229
3.80320e-008,0.3246
3.80686e-008,0.3263
3.81053e-008,0.3276
3.81420e-008,0.3282
3.81787e-008,0.3281
3.82154e-008,0.3277
3.82520e-008,0.3282
3.82887e-008,0.3318
3.83254e-008,0.3419
3.83620e-008,0.3626
3.83987e-008,0.3973
3.84354e-008,0.4474
3.84721e-008,0.5119
3.85088e-008,0.5882
3.85454e-008,0.6719
3.85821e-008,0.7558
3.86188e-008,0.8305
3.86555e-008,0.8886
3.86921e-008,0.9280
3.87288e-008,0.9505
3.87655e-008,0.9599
3.88021e-008,0.9612
3.88388e-008,0.9599
3.88755e-008,0.9620
3.89122e-008,0.9715
3.89489e-008,0.9889
3.89855e-008,1.0116
3.90222e-008,1.0346
3.90589e-008,1.0538
3.90955e-008,1.0673
3.91322e-008,1.0749
3.91689e-008,1.0776
3.92056e-008,1.0770
3.92422e-008,1.0755
3.92789e-008,1.0754
3.93156e-008,1.0777
3.93523e-008,1.0820
3.93890e-008,1.0869
