.HEADER
..NAMES
Time,V U4.T7
5.0612e-009,1.0951
5.0978e-009,1.0965
5.1345e-009,1.1003
5.1712e-009,1.1049
5.2079e-009,1.1083
5.2445e-009,1.1090
5.2812e-009,1.1068
5.3179e-009,1.1024
5.3546e-009,1.0970
5.3912e-009,1.0923
5.4279e-009,1.0893
5.4646e-009,1.0886
5.5013e-009,1.0898
5.5379e-009,1.0920
5.5746e-009,1.0942
5.6113e-009,1.0955
5.6480e-009,1.0955
5.6846e-009,1.0946
5.7213e-009,1.0935
5.7580e-009,1.0928
5.7947e-009,1.0929
5.8313e-009,1.0937
5.8680e-009,1.0948
5.9047e-009,1.0957
5.9414e-009,1.0960
5.9780e-009,1.0956
6.0147e-009,1.0947
6.0514e-009,1.0936
6.0881e-009,1.0926
6.1247e-009,1.0918
6.1614e-009,1.0915
6.1981e-009,1.0919
6.2348e-009,1.0928
6.2714e-009,1.0945
6.3081e-009,1.0962
6.3448e-009,1.0950
6.3815e-009,1.0852
6.4181e-009,1.0585
6.4548e-009,1.0092
6.4915e-009,0.9374
6.5282e-009,0.8467
6.5648e-009,0.7449
6.6015e-009,0.6441
6.6382e-009,0.5584
6.6749e-009,0.4970
6.7115e-009,0.4624
6.7482e-009,0.4507
6.7849e-009,0.4544
6.8215e-009,0.4638
6.8582e-009,0.4706
6.8949e-009,0.4706
6.9316e-009,0.4636
6.9682e-009,0.4525
7.0049e-009,0.4413
7.0416e-009,0.4331
7.0783e-009,0.4289
7.1149e-009,0.4270
7.1516e-009,0.4242
7.1883e-009,0.4174
7.2250e-009,0.4070
7.2616e-009,0.3984
7.2983e-009,0.4026
7.3350e-009,0.4312
7.3717e-009,0.4904
7.4083e-009,0.5766
7.4450e-009,0.6788
7.4817e-009,0.7837
7.5184e-009,0.8755
7.5550e-009,0.9396
7.5917e-009,0.9696
7.6284e-009,0.9710
7.6651e-009,0.9566
7.7018e-009,0.9391
7.7384e-009,0.9281
7.7751e-009,0.9286
7.8118e-009,0.9399
7.8484e-009,0.9569
7.8851e-009,0.9733
7.9218e-009,0.9840
7.9585e-009,0.9875
7.9952e-009,0.9861
8.0318e-009,0.9847
8.0685e-009,0.9885
8.1052e-009,1.0010
8.1418e-009,1.0227
8.1785e-009,1.0501
8.2152e-009,1.0751
8.2519e-009,1.0852
8.2886e-009,1.0678
8.3252e-009,1.0170
8.3619e-009,0.9364
8.3986e-009,0.8350
8.4352e-009,0.7247
8.4719e-009,0.6210
8.5086e-009,0.5395
8.5453e-009,0.4876
8.5820e-009,0.4634
8.6186e-009,0.4593
8.6553e-009,0.4657
8.6920e-009,0.4733
8.7286e-009,0.4758
8.7653e-009,0.4715
8.8020e-009,0.4623
8.8387e-009,0.4521
8.8754e-009,0.4448
8.9120e-009,0.4422
8.9487e-009,0.4430
8.9854e-009,0.4438
9.0220e-009,0.4403
9.0587e-009,0.4296
9.0954e-009,0.4106
9.1321e-009,0.3855
9.1688e-009,0.3586
9.2054e-009,0.3354
9.2421e-009,0.3209
9.2788e-009,0.3171
9.3154e-009,0.3227
9.3521e-009,0.3336
9.3888e-009,0.3448
9.4255e-009,0.3521
9.4622e-009,0.3528
9.4988e-009,0.3469
9.5355e-009,0.3369
9.5722e-009,0.3263
9.6088e-009,0.3184
9.6455e-009,0.3147
9.6822e-009,0.3151
9.7189e-009,0.3184
9.7556e-009,0.3227
9.7922e-009,0.3259
9.8289e-009,0.3267
9.8656e-009,0.3246
9.9022e-009,0.3208
9.9389e-009,0.3170
9.9756e-009,0.3147
1.00123e-008,0.3148
1.00490e-008,0.3174
1.00856e-008,0.3219
1.01223e-008,0.3271
1.01590e-008,0.3316
1.01956e-008,0.3345
1.02323e-008,0.3354
1.02690e-008,0.3343
1.03057e-008,0.3320
1.03424e-008,0.3296
1.03790e-008,0.3277
1.04157e-008,0.3265
1.04524e-008,0.3261
1.04890e-008,0.3262
1.05257e-008,0.3265
1.05624e-008,0.3268
1.05991e-008,0.3271
1.06358e-008,0.3273
1.06724e-008,0.3274
1.07091e-008,0.3273
1.07458e-008,0.3272
1.07824e-008,0.3272
1.08191e-008,0.3275
1.08558e-008,0.3281
1.08925e-008,0.3289
1.09292e-008,0.3300
1.09658e-008,0.3328
1.10025e-008,0.3406
1.10392e-008,0.3590
1.10758e-008,0.3945
1.11125e-008,0.4505
1.11492e-008,0.5256
1.11859e-008,0.6130
1.12226e-008,0.7043
1.12592e-008,0.7900
1.12959e-008,0.8606
1.13326e-008,0.9089
1.13693e-008,0.9353
1.14059e-008,0.9457
1.14426e-008,0.9475
1.14793e-008,0.9469
1.15159e-008,0.9484
1.15526e-008,0.9542
1.15893e-008,0.9632
1.16260e-008,0.9731
1.16627e-008,0.9815
1.16993e-008,0.9872
1.17360e-008,0.9909
1.17727e-008,0.9946
1.18093e-008,1.0009
1.18460e-008,1.0116
1.18827e-008,1.0273
1.19194e-008,1.0462
1.19561e-008,1.0653
1.19927e-008,1.0809
1.20294e-008,1.0901
1.20661e-008,1.0918
1.21027e-008,1.0877
1.21394e-008,1.0811
1.21761e-008,1.0756
1.22128e-008,1.0739
1.22495e-008,1.0770
1.22861e-008,1.0841
1.23228e-008,1.0932
1.23595e-008,1.1013
1.23961e-008,1.1061
1.24328e-008,1.1071
1.24695e-008,1.1051
1.25062e-008,1.1018
1.25429e-008,1.0987
1.25795e-008,1.0973
1.26162e-008,1.0980
1.26529e-008,1.1006
1.26895e-008,1.1038
1.27262e-008,1.1064
1.27629e-008,1.1073
1.27996e-008,1.1065
1.28363e-008,1.1046
1.28729e-008,1.1017
1.29096e-008,1.0955
1.29463e-008,1.0803
1.29829e-008,1.0480
1.30196e-008,0.9939
1.30563e-008,0.9190
1.30930e-008,0.8277
1.31297e-008,0.7272
1.31663e-008,0.6297
1.32030e-008,0.5492
1.32397e-008,0.4940
1.32763e-008,0.4645
1.33130e-008,0.4560
1.33497e-008,0.4604
1.33864e-008,0.4686
1.34231e-008,0.4731
1.34597e-008,0.4708
1.34964e-008,0.4624
1.35331e-008,0.4510
1.35697e-008,0.4406
1.36064e-008,0.4335
1.36431e-008,0.4298
1.36798e-008,0.4275
1.37165e-008,0.4233
1.37531e-008,0.4142
1.37898e-008,0.3989
1.38265e-008,0.3786
1.38631e-008,0.3567
1.38998e-008,0.3380
1.39365e-008,0.3266
1.39732e-008,0.3243
1.40099e-008,0.3297
1.40465e-008,0.3388
1.40832e-008,0.3475
1.41199e-008,0.3519
1.41565e-008,0.3499
1.41932e-008,0.3420
1.42299e-008,0.3309
1.42666e-008,0.3204
1.43033e-008,0.3137
1.43399e-008,0.3119
1.43766e-008,0.3144
1.44133e-008,0.3192
1.44499e-008,0.3240
1.44866e-008,0.3267
1.45233e-008,0.3263
1.45600e-008,0.3233
1.45967e-008,0.3191
1.46333e-008,0.3157
1.46700e-008,0.3145
1.47067e-008,0.3160
1.47433e-008,0.3199
1.47800e-008,0.3249
1.48167e-008,0.3297
1.48534e-008,0.3329
1.48901e-008,0.3341
1.49267e-008,0.3334
1.49634e-008,0.3314
1.50001e-008,0.3293
1.50368e-008,0.3279
1.50734e-008,0.3274
1.51101e-008,0.3277
1.51468e-008,0.3282
1.51834e-008,0.3284
1.52201e-008,0.3281
1.52568e-008,0.3272
1.52935e-008,0.3263
1.53301e-008,0.3257
1.53668e-008,0.3257
1.54035e-008,0.3263
1.54402e-008,0.3272
1.54769e-008,0.3282
1.55135e-008,0.3291
1.55502e-008,0.3296
1.55869e-008,0.3297
1.56236e-008,0.3300
1.56602e-008,0.3323
1.56969e-008,0.3405
1.57336e-008,0.3608
1.57703e-008,0.3991
1.58069e-008,0.4585
1.58436e-008,0.5363
1.58803e-008,0.6251
1.59169e-008,0.7163
1.59536e-008,0.8004
1.59903e-008,0.8679
1.60270e-008,0.9128
1.60636e-008,0.9364
1.61003e-008,0.9453
1.61370e-008,0.9467
1.61737e-008,0.9466
1.62104e-008,0.9491
1.62470e-008,0.9556
1.62837e-008,0.9649
1.63204e-008,0.9745
1.63571e-008,0.9823
1.63937e-008,0.9874
1.64304e-008,0.9908
1.64671e-008,0.9947
1.65037e-008,1.0016
1.65404e-008,1.0132
1.65771e-008,1.0296
1.66138e-008,1.0489
1.66504e-008,1.0678
1.66871e-008,1.0826
1.67238e-008,1.0906
1.67605e-008,1.0914
1.67972e-008,1.0867
1.68338e-008,1.0800
1.68705e-008,1.0750
1.69072e-008,1.0739
1.69439e-008,1.0776
1.69805e-008,1.0852
1.70172e-008,1.0943
1.70539e-008,1.1021
1.70905e-008,1.1064
1.71272e-008,1.1070
1.71639e-008,1.1047
1.72006e-008,1.1012
1.72372e-008,1.0984
1.72739e-008,1.0972
1.73106e-008,1.0982
1.73473e-008,1.1009
1.73840e-008,1.1041
1.74206e-008,1.1065
1.74573e-008,1.1073
1.74940e-008,1.1063
1.75307e-008,1.1043
1.75673e-008,1.1012
1.76040e-008,1.0942
1.76407e-008,1.0774
1.76773e-008,1.0426
1.77140e-008,0.9858
1.77507e-008,0.9088
1.77874e-008,0.8159
1.78240e-008,0.7151
1.78607e-008,0.6190
1.78974e-008,0.5412
1.79341e-008,0.4892
1.79708e-008,0.4625
1.80074e-008,0.4559
1.80441e-008,0.4612
1.80808e-008,0.4693
1.81175e-008,0.4731
1.81541e-008,0.4700
1.81908e-008,0.4610
1.82275e-008,0.4497
1.82641e-008,0.4395
1.83008e-008,0.4329
1.83375e-008,0.4295
1.83742e-008,0.4271
1.84108e-008,0.4224
1.84475e-008,0.4132
1.84842e-008,0.4009
1.85209e-008,0.3924
1.85576e-008,0.3995
1.85942e-008,0.4335
1.86309e-008,0.4989
1.86676e-008,0.5897
1.87043e-008,0.6940
1.87409e-008,0.7975
1.87776e-008,0.8849
1.88143e-008,0.9427
1.88509e-008,0.9667
1.88876e-008,0.9646
1.89243e-008,0.9497
1.89610e-008,0.9343
1.89976e-008,0.9268
1.90343e-008,0.9308
1.90710e-008,0.9442
1.91077e-008,0.9614
1.91444e-008,0.9762
1.91810e-008,0.9846
1.92177e-008,0.9859
1.92544e-008,0.9834
1.92911e-008,0.9825
1.93277e-008,0.9881
1.93644e-008,1.0030
1.94011e-008,1.0269
1.94377e-008,1.0552
1.94744e-008,1.0791
1.95111e-008,1.0863
1.95478e-008,1.0646
1.95844e-008,1.0095
1.96211e-008,0.9259
1.96578e-008,0.8231
1.96945e-008,0.7133
1.97312e-008,0.6119
1.97678e-008,0.5337
1.98045e-008,0.4849
1.98412e-008,0.4629
1.98779e-008,0.4596
1.99145e-008,0.4660
1.99512e-008,0.4729
1.99879e-008,0.4748
2.00245e-008,0.4702
2.00612e-008,0.4612
2.00979e-008,0.4515
2.01346e-008,0.4449
2.01712e-008,0.4427
2.02079e-008,0.4436
2.02446e-008,0.4438
2.02813e-008,0.4394
2.03179e-008,0.4276
2.03546e-008,0.4097
2.03913e-008,0.3921
2.04280e-008,0.3867
2.04647e-008,0.4063
2.05013e-008,0.4588
2.05380e-008,0.5418
2.05747e-008,0.6445
2.06114e-008,0.7529
2.06480e-008,0.8512
2.06847e-008,0.9240
2.07214e-008,0.9628
2.07580e-008,0.9714
2.07947e-008,0.9615
2.08314e-008,0.9456
2.08681e-008,0.9338
2.09047e-008,0.9319
2.09414e-008,0.9403
2.09781e-008,0.9551
2.10148e-008,0.9705
2.10515e-008,0.9816
2.10881e-008,0.9859
2.11248e-008,0.9850
2.11615e-008,0.9832
2.11982e-008,0.9857
2.12348e-008,0.9963
2.12715e-008,1.0162
2.13082e-008,1.0428
2.13448e-008,1.0687
2.13815e-008,1.0820
2.14182e-008,1.0693
2.14549e-008,1.0232
2.14915e-008,0.9457
2.15282e-008,0.8452
2.15649e-008,0.7334
2.16016e-008,0.6262
2.16383e-008,0.5402
2.16749e-008,0.4845
2.17116e-008,0.4585
2.17483e-008,0.4547
2.17850e-008,0.4630
2.18216e-008,0.4732
2.18583e-008,0.4780
2.18950e-008,0.4749
2.19316e-008,0.4655
2.19683e-008,0.4537
2.20050e-008,0.4444
2.20417e-008,0.4401
2.20783e-008,0.4404
2.21150e-008,0.4420
2.21517e-008,0.4402
2.21884e-008,0.4315
2.22251e-008,0.4141
2.22617e-008,0.3896
2.22984e-008,0.3622
2.23351e-008,0.3375
2.23718e-008,0.3210
2.24084e-008,0.3155
2.24451e-008,0.3202
2.24818e-008,0.3311
2.25184e-008,0.3432
2.25551e-008,0.3518
2.25918e-008,0.3537
2.26285e-008,0.3483
2.26651e-008,0.3381
2.27018e-008,0.3269
2.27385e-008,0.3182
2.27752e-008,0.3138
2.28119e-008,0.3140
2.28485e-008,0.3175
2.28852e-008,0.3222
2.29219e-008,0.3261
2.29586e-008,0.3273
2.29952e-008,0.3255
2.30319e-008,0.3215
2.30686e-008,0.3172
2.31052e-008,0.3146
2.31419e-008,0.3160
2.31786e-008,0.3245
2.32153e-008,0.3449
2.32519e-008,0.3833
2.32886e-008,0.4426
2.33253e-008,0.5209
2.33620e-008,0.6108
2.33987e-008,0.7031
2.34353e-008,0.7883
2.34720e-008,0.8579
2.35087e-008,0.9049
2.35454e-008,0.9293
2.35820e-008,0.9374
2.36187e-008,0.9379
2.36554e-008,0.9375
2.36920e-008,0.9405
2.37287e-008,0.9485
2.37654e-008,0.9600
2.38021e-008,0.9719
2.38387e-008,0.9811
2.38754e-008,0.9864
2.39121e-008,0.9888
2.39488e-008,0.9911
2.39855e-008,0.9965
2.40221e-008,1.0074
2.40588e-008,1.0241
2.40955e-008,1.0448
2.41322e-008,1.0658
2.41688e-008,1.0828
2.42055e-008,1.0923
2.42422e-008,1.0932
2.42788e-008,1.0872
2.43155e-008,1.0784
2.43522e-008,1.0713
2.43889e-008,1.0692
2.44255e-008,1.0732
2.44622e-008,1.0822
2.44989e-008,1.0934
2.45356e-008,1.1034
2.45723e-008,1.1091
2.46089e-008,1.1097
2.46456e-008,1.1062
2.46823e-008,1.1010
2.47190e-008,1.0966
2.47556e-008,1.0945
2.47923e-008,1.0955
2.48290e-008,1.0992
2.48657e-008,1.1039
2.49023e-008,1.1075
2.49390e-008,1.1086
2.49757e-008,1.1067
2.50123e-008,1.1024
2.50490e-008,1.0971
2.50857e-008,1.0921
2.51224e-008,1.0889
2.51590e-008,1.0879
2.51957e-008,1.0890
2.52324e-008,1.0911
2.52691e-008,1.0934
2.53058e-008,1.0949
2.53424e-008,1.0951
2.53791e-008,1.0943
2.54158e-008,1.0932
2.54525e-008,1.0925
2.54891e-008,1.0924
2.55258e-008,1.0931
2.55625e-008,1.0941
2.55991e-008,1.0950
2.56358e-008,1.0954
2.56725e-008,1.0951
2.57092e-008,1.0943
2.57458e-008,1.0933
2.57825e-008,1.0923
2.58192e-008,1.0915
2.58559e-008,1.0911
2.58926e-008,1.0911
2.59292e-008,1.0915
2.59659e-008,1.0920
2.60026e-008,1.0923
2.60393e-008,1.0925
2.60759e-008,1.0926
2.61126e-008,1.0926
2.61493e-008,1.0926
2.61859e-008,1.0925
2.62226e-008,1.0924
2.62593e-008,1.0922
2.62960e-008,1.0919
2.63326e-008,1.0916
2.63693e-008,1.0913
2.64060e-008,1.0911
2.64427e-008,1.0912
2.64794e-008,1.0914
2.65160e-008,1.0918
2.65527e-008,1.0922
2.65894e-008,1.0925
2.66261e-008,1.0925
2.66627e-008,1.0923
2.66994e-008,1.0919
2.67361e-008,1.0915
2.67727e-008,1.0913
2.68094e-008,1.0914
2.68461e-008,1.0917
2.68828e-008,1.0921
2.69194e-008,1.0925
2.69561e-008,1.0926
2.69928e-008,1.0925
2.70295e-008,1.0923
2.70662e-008,1.0918
2.71028e-008,1.0915
2.71395e-008,1.0912
2.71762e-008,1.0913
2.72129e-008,1.0915
2.72495e-008,1.0918
2.72862e-008,1.0921
2.73229e-008,1.0923
2.73595e-008,1.0923
2.73962e-008,1.0921
2.74329e-008,1.0918
2.74696e-008,1.0915
2.75062e-008,1.0914
2.75429e-008,1.0914
2.75796e-008,1.0916
2.76163e-008,1.0919
2.76530e-008,1.0921
2.76896e-008,1.0922
2.77263e-008,1.0921
2.77630e-008,1.0919
2.77997e-008,1.0917
2.78363e-008,1.0915
2.78730e-008,1.0914
2.79097e-008,1.0915
2.79463e-008,1.0916
2.79830e-008,1.0918
2.80197e-008,1.0920
2.80564e-008,1.0920
2.80930e-008,1.0920
2.81297e-008,1.0919
2.81664e-008,1.0917
2.82031e-008,1.0916
2.82398e-008,1.0915
2.82764e-008,1.0916
2.83131e-008,1.0916
2.83498e-008,1.0917
2.83865e-008,1.0918
2.84231e-008,1.0919
2.84598e-008,1.0918
2.84965e-008,1.0918
2.85331e-008,1.0917
2.85698e-008,1.0916
2.86065e-008,1.0916
2.86432e-008,1.0916
2.86798e-008,1.0917
2.87165e-008,1.0920
2.87532e-008,1.0926
2.87899e-008,1.0940
2.88266e-008,1.0951
2.88632e-008,1.0927
2.88999e-008,1.0802
2.89366e-008,1.0494
2.89733e-008,0.9957
2.90099e-008,0.9200
2.90466e-008,0.8268
2.90833e-008,0.7244
2.91199e-008,0.6258
2.91566e-008,0.5445
2.91933e-008,0.4886
2.92300e-008,0.4587
2.92666e-008,0.4505
2.93033e-008,0.4555
2.93400e-008,0.4644
2.93767e-008,0.4697
2.94133e-008,0.4681
2.94500e-008,0.4602
2.94867e-008,0.4492
2.95234e-008,0.4389
2.95601e-008,0.4319
2.95967e-008,0.4284
2.96334e-008,0.4264
2.96701e-008,0.4225
2.97068e-008,0.4145
2.97434e-008,0.4034
2.97801e-008,0.3959
2.98168e-008,0.4038
2.98534e-008,0.4378
2.98901e-008,0.5027
2.99268e-008,0.5927
2.99635e-008,0.6965
3.00002e-008,0.7999
3.00368e-008,0.8875
3.00735e-008,0.9454
3.01102e-008,0.9695
3.01469e-008,0.9674
3.01835e-008,0.9520
3.02202e-008,0.9356
3.02569e-008,0.9269
3.02935e-008,0.9298
3.03302e-008,0.9426
3.03669e-008,0.9597
3.04036e-008,0.9750
3.04403e-008,0.9842
3.04769e-008,0.9864
3.05136e-008,0.9846
3.05503e-008,0.9839
3.05869e-008,0.9892
3.06236e-008,1.0032
3.06603e-008,1.0252
3.06970e-008,1.0515
3.07336e-008,1.0762
3.07703e-008,1.0934
3.08070e-008,1.0998
3.08437e-008,1.0959
3.08804e-008,1.0859
3.09170e-008,1.0754
3.09537e-008,1.0693
3.09904e-008,1.0701
3.10270e-008,1.0775
3.10637e-008,1.0891
3.11004e-008,1.1004
3.11371e-008,1.1075
3.11738e-008,1.1088
3.12104e-008,1.1051
3.12471e-008,1.0992
3.12838e-008,1.0938
3.13205e-008,1.0911
3.13571e-008,1.0920
3.13938e-008,1.0960
3.14305e-008,1.1015
3.14671e-008,1.1064
3.15038e-008,1.1089
3.15405e-008,1.1083
3.15772e-008,1.1054
3.16139e-008,1.1015
3.16505e-008,1.0964
3.16872e-008,1.0865
3.17239e-008,1.0643
3.17605e-008,1.0225
3.17972e-008,0.9589
3.18339e-008,0.8762
3.18706e-008,0.7796
3.19072e-008,0.6788
3.19439e-008,0.5878
3.19806e-008,0.5190
3.20173e-008,0.4768
3.20540e-008,0.4586
3.20906e-008,0.4577
3.21273e-008,0.4650
3.21640e-008,0.4718
3.22006e-008,0.4725
3.22373e-008,0.4662
3.22740e-008,0.4553
3.23107e-008,0.4439
3.23474e-008,0.4352
3.23840e-008,0.4304
3.24207e-008,0.4283
3.24574e-008,0.4258
3.24941e-008,0.4196
3.25307e-008,0.4073
3.25674e-008,0.3889
3.26041e-008,0.3668
3.26407e-008,0.3456
3.26774e-008,0.3301
3.27141e-008,0.3235
3.27508e-008,0.3257
3.27875e-008,0.3338
3.28241e-008,0.3433
3.28608e-008,0.3502
3.28975e-008,0.3513
3.29341e-008,0.3458
3.29708e-008,0.3355
3.30075e-008,0.3242
3.30442e-008,0.3155
3.30808e-008,0.3116
3.31175e-008,0.3125
3.31542e-008,0.3167
3.31909e-008,0.3217
3.32276e-008,0.3254
3.32642e-008,0.3263
3.33009e-008,0.3241
3.33376e-008,0.3200
3.33742e-008,0.3161
3.34109e-008,0.3140
3.34476e-008,0.3154
3.34843e-008,0.3225
3.35210e-008,0.3390
3.35576e-008,0.3702
3.35943e-008,0.4207
3.36310e-008,0.4907
3.36677e-008,0.5755
3.37043e-008,0.6667
3.37410e-008,0.7554
3.37777e-008,0.8325
3.38143e-008,0.8899
3.38510e-008,0.9238
3.38877e-008,0.9382
3.39244e-008,0.9409
3.39611e-008,0.9396
3.39977e-008,0.9398
3.40344e-008,0.9444
3.40711e-008,0.9537
3.41077e-008,0.9654
3.41444e-008,0.9762
3.41811e-008,0.9840
3.42178e-008,0.9885
3.42545e-008,0.9914
3.42911e-008,0.9957
3.43278e-008,1.0044
3.43645e-008,1.0188
3.44012e-008,1.0385
3.44378e-008,1.0607
3.44745e-008,1.0784
3.45112e-008,1.0812
3.45478e-008,1.0575
3.45845e-008,1.0021
3.46212e-008,0.9194
3.46579e-008,0.8186
3.46946e-008,0.7109
3.47312e-008,0.6103
3.47679e-008,0.5321
3.48046e-008,0.4840
3.48412e-008,0.4632
3.48779e-008,0.4616
3.49146e-008,0.4693
3.49513e-008,0.4774
3.49879e-008,0.4796
3.50246e-008,0.4743
3.50613e-008,0.4639
3.50980e-008,0.4528
3.51347e-008,0.4450
3.51713e-008,0.4421
3.52080e-008,0.4429
3.52447e-008,0.4434
3.52813e-008,0.4394
3.53180e-008,0.4278
3.53547e-008,0.4080
3.53914e-008,0.3823
3.54281e-008,0.3553
3.54647e-008,0.3328
3.55014e-008,0.3197
3.55381e-008,0.3178
3.55748e-008,0.3250
3.56114e-008,0.3367
3.56481e-008,0.3476
3.56848e-008,0.3536
3.57214e-008,0.3524
3.57581e-008,0.3446
3.57948e-008,0.3331
3.58315e-008,0.3223
3.58682e-008,0.3151
3.59048e-008,0.3130
3.59415e-008,0.3152
3.59782e-008,0.3198
3.60148e-008,0.3245
3.60515e-008,0.3274
3.60882e-008,0.3270
3.61249e-008,0.3237
3.61615e-008,0.3190
3.61982e-008,0.3149
3.62349e-008,0.3133
3.62716e-008,0.3160
3.63083e-008,0.3253
3.63449e-008,0.3456
3.63816e-008,0.3825
3.64183e-008,0.4393
3.64549e-008,0.5148
3.64916e-008,0.6025
3.65283e-008,0.6936
3.65650e-008,0.7791
3.66017e-008,0.8504
3.66383e-008,0.9002
3.66750e-008,0.9273
3.67117e-008,0.9374
3.67484e-008,0.9388
3.67850e-008,0.9383
3.68217e-008,0.9406
3.68584e-008,0.9476
3.68950e-008,0.9585
3.69317e-008,0.9701
3.69684e-008,0.9797
3.70051e-008,0.9856
3.70418e-008,0.9885
3.70784e-008,0.9912
3.71151e-008,0.9965
3.71518e-008,1.0069
3.71884e-008,1.0229
3.72251e-008,1.0428
3.72618e-008,1.0635
3.72985e-008,1.0807
3.73351e-008,1.0909
3.73718e-008,1.0926
3.74085e-008,1.0873
3.74452e-008,1.0789
3.74819e-008,1.0719
3.75185e-008,1.0696
3.75552e-008,1.0731
3.75919e-008,1.0815
3.76285e-008,1.0925
3.76652e-008,1.1024
3.77019e-008,1.1083
3.77386e-008,1.1092
3.77753e-008,1.1060
3.78119e-008,1.1010
3.78486e-008,1.0966
3.78853e-008,1.0945
3.79220e-008,1.0954
3.79586e-008,1.0989
3.79953e-008,1.1035
3.80320e-008,1.1071
3.80686e-008,1.1083
3.81053e-008,1.1065
3.81420e-008,1.1023
3.81787e-008,1.0971
3.82154e-008,1.0922
3.82520e-008,1.0890
3.82887e-008,1.0879
3.83254e-008,1.0889
3.83620e-008,1.0910
3.83987e-008,1.0932
3.84354e-008,1.0946
3.84721e-008,1.0948
3.85088e-008,1.0940
3.85454e-008,1.0929
3.85821e-008,1.0922
3.86188e-008,1.0922
3.86555e-008,1.0929
3.86921e-008,1.0940
3.87288e-008,1.0949
3.87655e-008,1.0953
3.88021e-008,1.0950
3.88388e-008,1.0942
3.88755e-008,1.0931
3.89122e-008,1.0920
3.89489e-008,1.0912
3.89855e-008,1.0909
3.90222e-008,1.0911
3.90589e-008,1.0920
3.90955e-008,1.0936
3.91322e-008,1.0954
3.91689e-008,1.0950
3.92056e-008,1.0869
3.92422e-008,1.0633
3.92789e-008,1.0176
3.93156e-008,0.9489
3.93523e-008,0.8607
3.93890e-008,0.7598
